.HEADER
..NAMES
Time,V U2.D7
.DATA
1.02430e-08,1.0170
1.02526e-08,1.0372
1.02623e-08,1.0534
1.02719e-08,1.0664
1.02816e-08,1.0777
1.02912e-08,1.0888
1.03009e-08,1.1001
1.03105e-08,1.1113
1.03202e-08,1.1229
1.03298e-08,1.1350
1.03394e-08,1.1475
1.03491e-08,1.1597
1.03587e-08,1.1719
1.03684e-08,1.1843
1.03780e-08,1.1967
1.03877e-08,1.2080
1.03973e-08,1.2170
1.04070e-08,1.2227
1.04166e-08,1.2242
1.04262e-08,1.2208
1.04359e-08,1.2132
1.04455e-08,1.2035
1.04552e-08,1.1938
1.04648e-08,1.1855
1.04745e-08,1.1798
1.04841e-08,1.1777
1.04938e-08,1.1791
1.05034e-08,1.1832
1.05130e-08,1.1891
1.05227e-08,1.1961
1.05323e-08,1.2033
1.05420e-08,1.2092
1.05516e-08,1.2128
1.05613e-08,1.2139
1.05709e-08,1.2131
1.05806e-08,1.2114
1.05902e-08,1.2102
1.05999e-08,1.2107
1.06095e-08,1.2132
1.06191e-08,1.2168
1.06288e-08,1.2204
1.06384e-08,1.2232
1.06481e-08,1.2251
1.06577e-08,1.2254
1.06674e-08,1.2242
1.06770e-08,1.2214
1.06867e-08,1.2173
1.06963e-08,1.2117
1.07059e-08,1.2048
1.07156e-08,1.1972
1.07252e-08,1.1899
1.07349e-08,1.1838
1.07445e-08,1.1793
1.07542e-08,1.1767
1.07638e-08,1.1756
1.07735e-08,1.1755
1.07831e-08,1.1760
1.07928e-08,1.1769
1.08024e-08,1.1783
1.08120e-08,1.1802
1.08217e-08,1.1825
1.08313e-08,1.1851
1.08410e-08,1.1876
1.08506e-08,1.1896
1.08603e-08,1.1902
1.08699e-08,1.1892
1.08796e-08,1.1867
1.08892e-08,1.1831
1.08988e-08,1.1792
1.09085e-08,1.1760
1.09181e-08,1.1741
1.09278e-08,1.1739
1.09374e-08,1.1753
1.09471e-08,1.1778
1.09567e-08,1.1808
1.09664e-08,1.1838
1.09760e-08,1.1865
1.09857e-08,1.1885
1.09953e-08,1.1901
1.10049e-08,1.1911
1.10146e-08,1.1915
1.10242e-08,1.1917
1.10339e-08,1.1919
1.10435e-08,1.1927
1.10532e-08,1.1943
1.10628e-08,1.1969
1.10725e-08,1.2002
1.10821e-08,1.2036
1.10917e-08,1.2063
1.11014e-08,1.2078
1.11110e-08,1.2081
1.11207e-08,1.2072
1.11303e-08,1.2054
1.11400e-08,1.2030
1.11496e-08,1.2003
1.11593e-08,1.1977
1.11689e-08,1.1952
1.11786e-08,1.1933
1.11882e-08,1.1921
1.11978e-08,1.1918
1.12075e-08,1.1923
1.12171e-08,1.1934
1.12268e-08,1.1948
1.12364e-08,1.1963
1.12461e-08,1.1976
1.12557e-08,1.1990
1.12654e-08,1.2005
1.12750e-08,1.2021
1.12846e-08,1.2038
1.12943e-08,1.2053
1.13039e-08,1.2064
1.13136e-08,1.2069
1.13232e-08,1.2066
1.13329e-08,1.2056
1.13425e-08,1.2043
1.13522e-08,1.2030
1.13618e-08,1.2021
1.13715e-08,1.2017
1.13811e-08,1.2019
1.13907e-08,1.2025
1.14004e-08,1.2032
1.14100e-08,1.2039
1.14197e-08,1.1993
1.14293e-08,1.1720
1.14390e-08,1.1224
1.14486e-08,1.0423
1.14583e-08,0.9310
1.14679e-08,0.8076
1.14775e-08,0.6904
1.14872e-08,0.5832
1.14968e-08,0.4930
1.15065e-08,0.4310
1.15161e-08,0.3944
1.15258e-08,0.3779
1.15354e-08,0.3745
1.15451e-08,0.3794
1.15547e-08,0.3903
1.15644e-08,0.4038
1.15740e-08,0.4130
1.15836e-08,0.4152
1.15933e-08,0.4146
1.16029e-08,0.4108
1.16126e-08,0.4058
1.16222e-08,0.4062
1.16319e-08,0.4096
1.16415e-08,0.4097
1.16512e-08,0.4077
1.16608e-08,0.4093
1.16705e-08,0.4163
1.16801e-08,0.4247
1.16897e-08,0.4325
1.16994e-08,0.4403
1.17090e-08,0.4479
1.17187e-08,0.4554
1.17283e-08,0.4632
1.17380e-08,0.4706
1.17476e-08,0.4743
1.17573e-08,0.4708
1.17669e-08,0.4585
1.17765e-08,0.4373
1.17862e-08,0.4090
1.17958e-08,0.3768
1.18055e-08,0.3466
1.18151e-08,0.3266
1.18248e-08,0.3236
1.18344e-08,0.3411
1.18441e-08,0.3801
1.18537e-08,0.4375
1.18634e-08,0.5047
1.18730e-08,0.5686
1.18826e-08,0.6169
1.18923e-08,0.6416
1.19019e-08,0.6395
1.19116e-08,0.6140
1.19212e-08,0.5738
1.19309e-08,0.5295
1.19405e-08,0.4897
1.19502e-08,0.4576
1.19598e-08,0.4315
1.19694e-08,0.4072
1.19791e-08,0.3813
1.19887e-08,0.3513
1.19984e-08,0.3153
1.20080e-08,0.2734
1.20177e-08,0.2269
1.20273e-08,0.1772
1.20370e-08,0.1265
1.20466e-08,0.0778
1.20563e-08,0.0337
1.20659e-08,-0.0042
1.20755e-08,-0.0342
1.20852e-08,-0.0547
1.20948e-08,-0.0660
1.21045e-08,-0.0701
1.21141e-08,-0.0697
1.21238e-08,-0.0669
1.21334e-08,-0.0630
1.21431e-08,-0.0593
1.21527e-08,-0.0573
1.21623e-08,-0.0567
1.21720e-08,-0.0562
1.21816e-08,-0.0547
1.21913e-08,-0.0524
1.22009e-08,-0.0510
1.22106e-08,-0.0527
1.22202e-08,-0.0600
1.22299e-08,-0.0739
1.22395e-08,-0.0924
1.22492e-08,-0.1121
1.22588e-08,-0.1289
1.22684e-08,-0.1387
1.22781e-08,-0.1383
1.22877e-08,-0.1267
1.22974e-08,-0.1059
1.23070e-08,-0.0800
1.23167e-08,-0.0539
1.23263e-08,-0.0316
1.23360e-08,-0.0169
1.23456e-08,-0.0118
1.23552e-08,-0.0157
1.23649e-08,-0.0256
1.23745e-08,-0.0378
1.23842e-08,-0.0484
1.23938e-08,-0.0549
1.24035e-08,-0.0565
1.24131e-08,-0.0547
1.24228e-08,-0.0524
1.24324e-08,-0.0517
1.24421e-08,-0.0538
1.24517e-08,-0.0593
1.24613e-08,-0.0678
1.24710e-08,-0.0785
1.24806e-08,-0.0906
1.24903e-08,-0.1031
1.24999e-08,-0.1153
1.25096e-08,-0.1255
1.25192e-08,-0.1320
1.25289e-08,-0.1334
1.25385e-08,-0.1292
1.25481e-08,-0.1201
1.25578e-08,-0.1074
1.25674e-08,-0.0934
1.25771e-08,-0.0802
1.25867e-08,-0.0690
1.25964e-08,-0.0596
1.26060e-08,-0.0511
1.26157e-08,-0.0427
1.26253e-08,-0.0337
1.26349e-08,-0.0240
1.26446e-08,-0.0141
1.26542e-08,-0.0077
1.26639e-08,-0.0100
1.26735e-08,-0.0101
1.26832e-08,0.0021
1.26928e-08,0.0203
1.27025e-08,0.0404
1.27121e-08,0.0719
1.27218e-08,0.1185
1.27314e-08,0.1804
1.27410e-08,0.2571
1.27507e-08,0.3400
1.27603e-08,0.4210
1.27700e-08,0.4902
1.27796e-08,0.5403
1.27893e-08,0.5740
1.27989e-08,0.5977
1.28086e-08,0.6117
1.28182e-08,0.6150
1.28278e-08,0.6143
1.28375e-08,0.6159
1.28471e-08,0.6190
1.28568e-08,0.6217
1.28664e-08,0.6270
1.28761e-08,0.6366
1.28857e-08,0.6472
1.28954e-08,0.6558
1.29050e-08,0.6616
1.29147e-08,0.6640
1.29243e-08,0.6623
1.29339e-08,0.6570
1.29436e-08,0.6483
1.29532e-08,0.6387
1.29629e-08,0.6301
1.29725e-08,0.6225
1.29822e-08,0.6167
1.29918e-08,0.6148
1.30015e-08,0.6170
1.30111e-08,0.6217
1.30207e-08,0.6283
1.30304e-08,0.6374
1.30400e-08,0.6490
1.30497e-08,0.6630
1.30593e-08,0.6797
1.30690e-08,0.6975
1.30786e-08,0.7121
1.30883e-08,0.7196
1.30979e-08,0.7177
1.31076e-08,0.7059
1.31172e-08,0.6854
1.31268e-08,0.6583
1.31365e-08,0.6276
1.31461e-08,0.5981
1.31558e-08,0.5743
1.31654e-08,0.5590
1.31751e-08,0.5541
1.31847e-08,0.5604
1.31944e-08,0.5765
1.32040e-08,0.5983
1.32136e-08,0.6210
1.32233e-08,0.6408
1.32329e-08,0.6555
1.32426e-08,0.6660
1.32522e-08,0.6762
1.32619e-08,0.6899
1.32715e-08,0.7084
1.32812e-08,0.7318
1.32908e-08,0.7489
1.33005e-08,0.7404
1.33101e-08,0.7155
1.33197e-08,0.6778
1.33294e-08,0.6160
1.33390e-08,0.5475
1.33487e-08,0.4946
1.33583e-08,0.4490
1.33680e-08,0.4083
1.33776e-08,0.3782
1.33873e-08,0.3571
1.33969e-08,0.3466
1.34065e-08,0.3438
1.34162e-08,0.3446
1.34258e-08,0.3520
1.34355e-08,0.3659
1.34451e-08,0.3758
1.34548e-08,0.3770
1.34644e-08,0.3782
1.34741e-08,0.3826
1.34837e-08,0.3870
1.34934e-08,0.3971
1.35030e-08,0.4174
1.35126e-08,0.4378
1.35223e-08,0.4521
1.35319e-08,0.4627
1.35416e-08,0.4717
1.35512e-08,0.4755
1.35609e-08,0.4727
1.35705e-08,0.4662
1.35802e-08,0.4575
1.35898e-08,0.4496
1.35994e-08,0.4438
1.36091e-08,0.4396
1.36187e-08,0.4356
1.36284e-08,0.4301
1.36380e-08,0.4210
1.36477e-08,0.4080
1.36573e-08,0.3937
1.36670e-08,0.3792
1.36766e-08,0.3666
1.36863e-08,0.3610
1.36959e-08,0.3694
1.37055e-08,0.3933
1.37152e-08,0.4316
1.37248e-08,0.4812
1.37345e-08,0.5344
1.37441e-08,0.5800
1.37538e-08,0.6088
1.37634e-08,0.6172
1.37731e-08,0.6064
1.37827e-08,0.5826
1.37924e-08,0.5532
1.38020e-08,0.5237
1.38116e-08,0.4970
1.38213e-08,0.4727
1.38309e-08,0.4474
1.38406e-08,0.4181
1.38502e-08,0.3855
1.38599e-08,0.3510
1.38695e-08,0.3144
1.38792e-08,0.2752
1.38888e-08,0.2336
1.38984e-08,0.1890
1.39081e-08,0.1413
1.39177e-08,0.0943
1.39274e-08,0.0528
1.39370e-08,0.0202
1.39467e-08,-0.0024
1.39563e-08,-0.0155
1.39660e-08,-0.0211
1.39756e-08,-0.0227
1.39853e-08,-0.0244
1.39949e-08,-0.0288
1.40045e-08,-0.0353
1.40142e-08,-0.0423
1.40238e-08,-0.0495
1.40335e-08,-0.0564
1.40431e-08,-0.0613
1.40528e-08,-0.0637
1.40624e-08,-0.0651
1.40721e-08,-0.0676
1.40817e-08,-0.0721
1.40913e-08,-0.0796
1.41010e-08,-0.0905
1.41106e-08,-0.1032
1.41203e-08,-0.1145
1.41299e-08,-0.1217
1.41396e-08,-0.1235
1.41492e-08,-0.1189
1.41589e-08,-0.1074
1.41685e-08,-0.0902
1.41782e-08,-0.0700
1.41878e-08,-0.0507
1.41974e-08,-0.0351
1.42071e-08,-0.0250
1.42167e-08,-0.0219
1.42264e-08,-0.0255
1.42360e-08,-0.0331
1.42457e-08,-0.0412
1.42553e-08,-0.0475
1.42650e-08,-0.0512
1.42746e-08,-0.0525
1.42842e-08,-0.0527
1.42939e-08,-0.0539
1.43035e-08,-0.0572
1.43132e-08,-0.0624
1.43228e-08,-0.0689
1.43325e-08,-0.0764
1.43421e-08,-0.0853
1.43518e-08,-0.0953
1.43614e-08,-0.1059
1.43711e-08,-0.1160
1.43807e-08,-0.1236
1.43903e-08,-0.1269
1.44000e-08,-0.1242
1.44096e-08,-0.1162
1.44193e-08,-0.1048
1.44289e-08,-0.0925
1.44386e-08,-0.0814
1.44482e-08,-0.0728
1.44579e-08,-0.0667
1.44675e-08,-0.0619
1.44771e-08,-0.0566
1.44868e-08,-0.0499
1.44964e-08,-0.0420
1.45061e-08,-0.0336
1.45157e-08,-0.0257
1.45254e-08,-0.0196
1.45350e-08,-0.0162
1.45447e-08,-0.0156
1.45543e-08,-0.0170
1.45640e-08,-0.0191
1.45736e-08,-0.0208
1.45832e-08,-0.0206
1.45929e-08,-0.0178
1.46025e-08,-0.0123
1.46122e-08,-0.0049
1.46218e-08,0.0037
1.46315e-08,0.0126
1.46411e-08,0.0208
1.46508e-08,0.0275
1.46604e-08,0.0321
1.46700e-08,0.0345
1.46797e-08,0.0350
1.46893e-08,0.0340
1.46990e-08,0.0325
1.47086e-08,0.0315
1.47183e-08,0.0316
1.47279e-08,0.0328
1.47376e-08,0.0346
1.47472e-08,0.0360
1.47568e-08,0.0361
1.47665e-08,0.0345
1.47761e-08,0.0310
1.47858e-08,0.0261
1.47954e-08,0.0204
1.48051e-08,0.0143
1.48147e-08,0.0084
1.48244e-08,0.0035
1.48340e-08,0.0003
1.48437e-08,-0.0006
1.48533e-08,0.0010
1.48629e-08,0.0047
1.48726e-08,0.0097
1.48822e-08,0.0148
1.48919e-08,0.0189
1.49015e-08,0.0215
1.49112e-08,0.0229
1.49208e-08,0.0239
1.49305e-08,0.0253
1.49401e-08,0.0277
1.49497e-08,0.0309
1.49594e-08,0.0341
1.49690e-08,0.0366
1.49787e-08,0.0375
1.49883e-08,0.0367
1.49980e-08,0.0343
1.50076e-08,0.0309
1.50173e-08,0.0274
1.50269e-08,0.0243
1.50366e-08,0.0220
1.50462e-08,0.0207
1.50558e-08,0.0202
1.50655e-08,0.0203
1.50751e-08,0.0207
1.50848e-08,0.0212
1.50944e-08,0.0216
1.51041e-08,0.0216
1.51137e-08,0.0213
1.51234e-08,0.0203
1.51330e-08,0.0187
1.51426e-08,0.0168
1.51523e-08,0.0149
1.51619e-08,0.0132
1.51716e-08,0.0122
1.51812e-08,0.0120
1.51909e-08,0.0123
1.52005e-08,0.0125
1.52102e-08,0.0120
1.52198e-08,0.0105
1.52295e-08,0.0077
1.52391e-08,0.0038
1.52487e-08,-0.0005
1.52584e-08,-0.0047
1.52680e-08,-0.0082
1.52777e-08,-0.0107
1.52873e-08,-0.0120
1.52970e-08,-0.0123
1.53066e-08,-0.0117
1.53163e-08,-0.0104
1.53259e-08,-0.0089
1.53355e-08,-0.0074
1.53452e-08,-0.0062
1.53548e-08,-0.0053
1.53645e-08,-0.0048
1.53741e-08,-0.0043
1.53838e-08,-0.0034
1.53934e-08,-0.0021
1.54031e-08,-0.0004
1.54127e-08,0.0013
1.54224e-08,0.0026
1.54320e-08,0.0031
1.54416e-08,0.0027
1.54513e-08,0.0016
1.54609e-08,0.0000
1.54706e-08,-0.0016
1.54802e-08,-0.0030
1.54899e-08,-0.0041
1.54995e-08,-0.0048
1.55092e-08,-0.0052
1.55188e-08,-0.0054
1.55284e-08,-0.0055
1.55381e-08,-0.0054
1.55477e-08,-0.0052
1.55574e-08,-0.0051
1.55670e-08,-0.0050
1.55767e-08,-0.0051
1.55863e-08,-0.0053
1.55960e-08,-0.0056
1.56056e-08,-0.0058
1.56153e-08,-0.0057
1.56249e-08,-0.0051
1.56345e-08,-0.0041
1.56442e-08,-0.0029
1.56538e-08,-0.0017
1.56635e-08,-0.0011
1.56731e-08,-0.0011
1.56828e-08,-0.0019
1.56924e-08,-0.0032
1.57021e-08,-0.0048
1.57117e-08,-0.0061
1.57213e-08,-0.0070
1.57310e-08,-0.0072
1.57406e-08,-0.0069
1.57503e-08,-0.0063
1.57599e-08,-0.0055
1.57696e-08,-0.0046
1.57792e-08,-0.0050
1.57889e-08,-0.0078
1.57985e-08,-0.0035
1.58082e-08,0.0164
1.58178e-08,0.0449
1.58274e-08,0.0759
1.58371e-08,0.1156
1.58467e-08,0.1654
1.58564e-08,0.2243
1.58660e-08,0.2924
1.58757e-08,0.3627
1.58853e-08,0.4291
1.58950e-08,0.4848
1.59046e-08,0.5251
1.59142e-08,0.5524
1.59239e-08,0.5725
1.59335e-08,0.5851
1.59432e-08,0.5891
1.59528e-08,0.5895
1.59625e-08,0.5908
1.59721e-08,0.5918
1.59818e-08,0.5910
1.59914e-08,0.5919
1.60011e-08,0.5966
1.60107e-08,0.6030
1.60203e-08,0.6095
1.60300e-08,0.6156
1.60396e-08,0.6208
1.60493e-08,0.6239
1.60589e-08,0.6248
1.60686e-08,0.6231
1.60782e-08,0.6202
1.60879e-08,0.6170
1.60975e-08,0.6130
1.61071e-08,0.6087
1.61168e-08,0.6059
1.61264e-08,0.6054
1.61361e-08,0.6066
1.61457e-08,0.6101
1.61554e-08,0.6170
1.61650e-08,0.6273
1.61747e-08,0.6402
1.61843e-08,0.6546
1.61940e-08,0.6681
1.62036e-08,0.6766
1.62132e-08,0.6772
1.62229e-08,0.6694
1.62325e-08,0.6539
1.62422e-08,0.6329
1.62518e-08,0.6088
1.62615e-08,0.5839
1.62711e-08,0.5612
1.62808e-08,0.5436
1.62904e-08,0.5330
1.63000e-08,0.5304
1.63097e-08,0.5369
1.63193e-08,0.5518
1.63290e-08,0.5720
1.63386e-08,0.5936
1.63483e-08,0.6136
1.63579e-08,0.6301
1.63676e-08,0.6439
1.63772e-08,0.6584
1.63869e-08,0.6763
1.63965e-08,0.6989
1.64061e-08,0.7257
1.64158e-08,0.7562
1.64254e-08,0.7897
1.64351e-08,0.8248
1.64447e-08,0.8605
1.64544e-08,0.8958
1.64640e-08,0.9303
1.64737e-08,0.9631
1.64833e-08,0.9925
1.64929e-08,1.0174
1.65026e-08,1.0377
1.65122e-08,1.0540
1.65219e-08,1.0670
1.65315e-08,1.0782
1.65412e-08,1.0891
1.65508e-08,1.1002
1.65605e-08,1.1112
1.65701e-08,1.1225
1.65798e-08,1.1345
1.65894e-08,1.1469
1.65990e-08,1.1592
1.66087e-08,1.1715
1.66183e-08,1.1842
1.66280e-08,1.1967
1.66376e-08,1.2081
1.66473e-08,1.2171
1.66569e-08,1.2228
1.66666e-08,1.2243
1.66762e-08,1.2209
1.66858e-08,1.2133
1.66955e-08,1.2037
1.67051e-08,1.1940
1.67148e-08,1.1858
1.67244e-08,1.1802
1.67341e-08,1.1780
1.67437e-08,1.1794
1.67534e-08,1.1834
1.67630e-08,1.1892
1.67727e-08,1.1962
1.67823e-08,1.2034
1.67919e-08,1.2093
1.68016e-08,1.2128
1.68112e-08,1.2138
1.68209e-08,1.2130
1.68305e-08,1.2112
1.68402e-08,1.2100
1.68498e-08,1.2106
1.68595e-08,1.2131
1.68691e-08,1.2169
1.68788e-08,1.2205
1.68884e-08,1.2234
1.68980e-08,1.2252
1.69077e-08,1.2256
1.69173e-08,1.2243
1.69270e-08,1.2216
1.69366e-08,1.2175
1.69463e-08,1.2120
1.69559e-08,1.2052
1.69656e-08,1.1977
1.69752e-08,1.1903
1.69848e-08,1.1841
1.69945e-08,1.1795
1.70041e-08,1.1766
1.70138e-08,1.1754
1.70234e-08,1.1753
1.70331e-08,1.1758
1.70427e-08,1.1744
1.70524e-08,1.1529
1.70620e-08,1.1095
1.70717e-08,1.0388
1.70813e-08,0.9350
1.70909e-08,0.8146
1.71006e-08,0.6988
1.71102e-08,0.5918
1.71199e-08,0.4986
1.71295e-08,0.4303
1.71392e-08,0.3863
1.71488e-08,0.3621
1.71585e-08,0.3523
1.71681e-08,0.3528
1.71777e-08,0.3616
1.71874e-08,0.3766
1.71970e-08,0.3902
1.72067e-08,0.3978
1.72163e-08,0.4019
1.72260e-08,0.4025
1.72356e-08,0.4003
1.72453e-08,0.4010
1.72549e-08,0.4054
1.72646e-08,0.4068
1.72742e-08,0.4052
1.72838e-08,0.4058
1.72935e-08,0.4123
1.73031e-08,0.4216
1.73128e-08,0.4311
1.73224e-08,0.4412
1.73321e-08,0.4514
1.73417e-08,0.4607
1.73514e-08,0.4693
1.73610e-08,0.4765
1.73706e-08,0.4793
1.73803e-08,0.4749
1.73899e-08,0.4612
1.73996e-08,0.4386
1.74092e-08,0.4087
1.74189e-08,0.3748
1.74285e-08,0.3424
1.74382e-08,0.3195
1.74478e-08,0.3134
1.74575e-08,0.3281
1.74671e-08,0.3648
1.74767e-08,0.4210
1.74864e-08,0.4889
1.74960e-08,0.5558
1.75057e-08,0.6088
1.75153e-08,0.6390
1.75250e-08,0.6426
1.75346e-08,0.6220
1.75443e-08,0.5848
1.75539e-08,0.5419
1.75635e-08,0.5019
1.75732e-08,0.4687
1.75828e-08,0.4412
1.75925e-08,0.4155
1.76021e-08,0.3881
1.76118e-08,0.3570
1.76214e-08,0.3211
1.76311e-08,0.2803
1.76407e-08,0.2359
1.76504e-08,0.1887
1.76600e-08,0.1542
1.76696e-08,0.1349
1.76793e-08,0.1328
1.76889e-08,0.1450
1.76986e-08,0.1704
1.77082e-08,0.2096
1.77179e-08,0.2638
1.77275e-08,0.3258
1.77372e-08,0.3879
1.77468e-08,0.4453
1.77564e-08,0.4891
1.77661e-08,0.5177
1.77757e-08,0.5322
1.77854e-08,0.5368
1.77950e-08,0.5340
1.78047e-08,0.5278
1.78143e-08,0.5209
1.78240e-08,0.5153
1.78336e-08,0.5098
1.78433e-08,0.5003
1.78529e-08,0.4869
1.78625e-08,0.4713
1.78722e-08,0.4566
1.78818e-08,0.4447
1.78915e-08,0.4383
1.79011e-08,0.4403
1.79108e-08,0.4515
1.79204e-08,0.4688
1.79301e-08,0.4882
1.79397e-08,0.5062
1.79493e-08,0.5191
1.79590e-08,0.5245
1.79686e-08,0.5222
1.79783e-08,0.5149
1.79879e-08,0.5066
1.79976e-08,0.5018
1.80072e-08,0.5038
1.80169e-08,0.5147
1.80265e-08,0.5337
1.80362e-08,0.5569
1.80458e-08,0.5785
1.80554e-08,0.5924
1.80651e-08,0.5937
1.80747e-08,0.5798
1.80844e-08,0.5518
1.80940e-08,0.5137
1.81037e-08,0.4709
1.81133e-08,0.4286
1.81230e-08,0.3915
1.81326e-08,0.3638
1.81422e-08,0.3485
1.81519e-08,0.3467
1.81615e-08,0.3575
1.81712e-08,0.3793
1.81808e-08,0.4087
1.81905e-08,0.4413
1.82001e-08,0.4725
1.82098e-08,0.4991
1.82194e-08,0.5210
1.82291e-08,0.5406
1.82387e-08,0.5622
1.82483e-08,0.5891
1.82580e-08,0.6233
1.82676e-08,0.6639
1.82773e-08,0.7088
1.82869e-08,0.7550
1.82966e-08,0.7996
1.83062e-08,0.8404
1.83159e-08,0.8770
1.83255e-08,0.9106
1.83351e-08,0.9428
1.83448e-08,0.9742
1.83544e-08,1.0048
1.83641e-08,1.0338
1.83737e-08,1.0600
1.83834e-08,1.0820
1.83930e-08,1.0992
1.84027e-08,1.1117
1.84123e-08,1.1204
1.84220e-08,1.1270
1.84316e-08,1.1334
1.84412e-08,1.1416
1.84509e-08,1.1526
1.84605e-08,1.1663
1.84702e-08,1.1821
1.84798e-08,1.1987
1.84895e-08,1.2140
1.84991e-08,1.2251
1.85088e-08,1.2300
1.85184e-08,1.2272
1.85280e-08,1.2169
1.85377e-08,1.2002
1.85473e-08,1.1799
1.85570e-08,1.1595
1.85666e-08,1.1427
1.85763e-08,1.1321
1.85859e-08,1.1291
1.85956e-08,1.1341
1.86052e-08,1.1460
1.86149e-08,1.1625
1.86245e-08,1.1807
1.86341e-08,1.1978
1.86438e-08,1.2115
1.86534e-08,1.2201
1.86631e-08,1.2232
1.86727e-08,1.2218
1.86824e-08,1.2180
1.86920e-08,1.2141
1.87017e-08,1.2118
1.87113e-08,1.2117
1.87209e-08,1.2134
1.87306e-08,1.2152
1.87402e-08,1.2153
1.87499e-08,1.2126
1.87595e-08,1.2071
1.87692e-08,1.1996
1.87788e-08,1.1911
1.87885e-08,1.1829
1.87981e-08,1.1758
1.88078e-08,1.1700
1.88174e-08,1.1650
1.88270e-08,1.1604
1.88367e-08,1.1559
1.88463e-08,1.1517
1.88560e-08,1.1481
1.88656e-08,1.1457
1.88753e-08,1.1450
1.88849e-08,1.1462
1.88946e-08,1.1493
1.89042e-08,1.1541
1.89138e-08,1.1602
1.89235e-08,1.1668
1.89331e-08,1.1733
1.89428e-08,1.1787
1.89524e-08,1.1823
1.89621e-08,1.1834
1.89717e-08,1.1813
1.89814e-08,1.1763
1.89910e-08,1.1691
1.90006e-08,1.1613
1.90103e-08,1.1546
1.90199e-08,1.1505
1.90296e-08,1.1501
1.90392e-08,1.1539
1.90489e-08,1.1610
1.90585e-08,1.1701
1.90682e-08,1.1795
1.90778e-08,1.1878
1.90875e-08,1.1939
1.90971e-08,1.1975
1.91067e-08,1.1989
1.91164e-08,1.1988
1.91260e-08,1.1982
1.91357e-08,1.1980
1.91453e-08,1.1988
1.91550e-08,1.2008
1.91646e-08,1.2039
1.91743e-08,1.2073
1.91839e-08,1.2101
1.91935e-08,1.2115
1.92032e-08,1.2110
1.92128e-08,1.2088
1.92225e-08,1.2054
1.92321e-08,1.2014
1.92418e-08,1.1978
1.92514e-08,1.1947
1.92611e-08,1.1925
1.92707e-08,1.1910
1.92804e-08,1.1900
1.92900e-08,1.1896
1.92996e-08,1.1896
1.93093e-08,1.1903
1.93189e-08,1.1917
1.93286e-08,1.1938
1.93382e-08,1.1965
1.93479e-08,1.1997
1.93575e-08,1.2030
1.93672e-08,1.2064
1.93768e-08,1.2097
1.93864e-08,1.2125
1.93961e-08,1.2145
1.94057e-08,1.2155
1.94154e-08,1.2151
1.94250e-08,1.2133
1.94347e-08,1.2100
1.94443e-08,1.2060
1.94540e-08,1.2020
1.94636e-08,1.1988
1.94733e-08,1.1972
1.94829e-08,1.1974
1.94925e-08,1.1993
1.95022e-08,1.2021
1.95118e-08,1.2051
1.95215e-08,1.2075
1.95311e-08,1.2086
1.95408e-08,1.2077
1.95504e-08,1.1888
1.95601e-08,1.1475
1.95697e-08,1.0797
1.95793e-08,0.9798
1.95890e-08,0.8586
1.95986e-08,0.7392
1.96083e-08,0.6291
1.96179e-08,0.5318
1.96276e-08,0.4584
1.96372e-08,0.4119
1.96469e-08,0.3865
1.96565e-08,0.3760
1.96662e-08,0.3749
1.96758e-08,0.3803
1.96854e-08,0.3911
1.96951e-08,0.4009
1.97047e-08,0.4054
1.97144e-08,0.4060
1.97240e-08,0.4048
1.97337e-08,0.4013
1.97433e-08,0.4007
1.97530e-08,0.4054
1.97626e-08,0.4084
1.97722e-08,0.4080
1.97819e-08,0.4085
1.97915e-08,0.4147
1.98012e-08,0.4238
1.98108e-08,0.4327
1.98205e-08,0.4412
1.98301e-08,0.4496
1.98398e-08,0.4575
1.98494e-08,0.4651
1.98591e-08,0.4725
1.98687e-08,0.4766
1.98783e-08,0.4746
1.98880e-08,0.4639
1.98976e-08,0.4442
1.99073e-08,0.4171
1.99169e-08,0.3852
1.99266e-08,0.3534
1.99362e-08,0.3292
1.99459e-08,0.3200
1.99555e-08,0.3302
1.99651e-08,0.3615
1.99748e-08,0.4125
1.99844e-08,0.4770
1.99941e-08,0.5434
2.00037e-08,0.5987
2.00134e-08,0.6334
2.00230e-08,0.6423
2.00327e-08,0.6261
2.00423e-08,0.5915
2.00520e-08,0.5489
2.00616e-08,0.5077
2.00712e-08,0.4732
2.00809e-08,0.4454
2.00905e-08,0.4206
2.01002e-08,0.3948
2.01098e-08,0.3654
2.01195e-08,0.3303
2.01291e-08,0.2892
2.01388e-08,0.2431
2.01484e-08,0.1937
2.01580e-08,0.1429
2.01677e-08,0.0934
2.01773e-08,0.0478
2.01870e-08,0.0080
2.01966e-08,-0.0246
2.02063e-08,-0.0485
2.02159e-08,-0.0630
2.02256e-08,-0.0694
2.02352e-08,-0.0704
2.02449e-08,-0.0681
2.02545e-08,-0.0641
2.02641e-08,-0.0596
2.02738e-08,-0.0562
2.02834e-08,-0.0547
2.02931e-08,-0.0541
2.03027e-08,-0.0529
2.03124e-08,-0.0511
2.03220e-08,-0.0497
2.03317e-08,-0.0506
2.03413e-08,-0.0564
2.03509e-08,-0.0685
2.03606e-08,-0.0861
2.03702e-08,-0.1061
2.03799e-08,-0.1244
2.03895e-08,-0.1372
2.03992e-08,-0.1408
2.04088e-08,-0.1333
2.04185e-08,-0.1156
2.04281e-08,-0.0912
2.04378e-08,-0.0648
