.HEADER
..NAMES
Time,V U1.E1&E2
.DATA
2.38719e-08,0.5160
2.38952e-08,0.5188
2.39185e-08,0.4981
2.39417e-08,0.3907
2.39650e-08,0.0838
2.39883e-08,-0.1658
2.40115e-08,-0.3394
2.40348e-08,-0.4524
2.40581e-08,-0.5180
2.40813e-08,-0.5562
2.41046e-08,-0.5615
2.41279e-08,-0.5476
2.41511e-08,-0.5472
2.41744e-08,-0.5651
2.41977e-08,-0.5923
2.42209e-08,-0.6203
2.42442e-08,-0.6402
2.42675e-08,-0.6525
2.42907e-08,-0.6662
2.43140e-08,-0.6736
2.43373e-08,-0.6627
2.43605e-08,-0.6360
2.43838e-08,-0.6011
2.44071e-08,-0.5688
2.44303e-08,-0.5479
2.44536e-08,-0.5334
2.44769e-08,-0.5211
2.45002e-08,-0.5177
2.45234e-08,-0.5212
2.45467e-08,-0.4936
2.45700e-08,-0.3522
2.45932e-08,-0.0377
2.46165e-08,0.2092
2.46398e-08,0.3607
2.46630e-08,0.4614
2.46863e-08,0.5274
2.47096e-08,0.5621
2.47328e-08,0.5600
2.47561e-08,0.5424
2.47794e-08,0.5458
2.48026e-08,0.5687
2.48259e-08,0.5992
2.48492e-08,0.6262
2.48724e-08,0.6421
2.48957e-08,0.6524
2.49190e-08,0.6678
2.49422e-08,0.6754
2.49655e-08,0.6616
2.49888e-08,0.6307
2.50120e-08,0.5933
2.50353e-08,0.5626
2.50586e-08,0.5453
2.50818e-08,0.5326
2.51051e-08,0.5198
2.51284e-08,0.5162
2.51516e-08,0.5186
2.51749e-08,0.4877
2.51982e-08,0.3224
2.52214e-08,0.0077
2.52447e-08,-0.2363
2.52680e-08,-0.3794
2.52912e-08,-0.4784
2.53145e-08,-0.5343
2.53378e-08,-0.5636
2.53610e-08,-0.5601
2.53843e-08,-0.5460
2.54076e-08,-0.5496
2.54308e-08,-0.5714
2.54541e-08,-0.6009
2.54774e-08,-0.6276
2.55006e-08,-0.6446
2.55239e-08,-0.6562
2.55472e-08,-0.6693
2.55704e-08,-0.6729
2.55937e-08,-0.6575
2.56170e-08,-0.6271
2.56402e-08,-0.5910
2.56635e-08,-0.5609
2.56868e-08,-0.5429
2.57100e-08,-0.5294
2.57333e-08,-0.5189
2.57566e-08,-0.5187
2.57798e-08,-0.5159
2.58031e-08,-0.4759
2.58264e-08,-0.2747
2.58496e-08,0.0403
2.58729e-08,0.2454
2.58962e-08,0.3913
2.59194e-08,0.4827
2.59427e-08,0.5383
2.59660e-08,0.5629
2.59892e-08,0.5538
2.60125e-08,0.5412
2.60358e-08,0.5515
2.60590e-08,0.5767
2.60823e-08,0.6067
2.61056e-08,0.6309
2.61288e-08,0.6445
2.61521e-08,0.6563
2.61754e-08,0.6714
2.61986e-08,0.6730
2.62219e-08,0.6539
2.62452e-08,0.6208
2.62684e-08,0.5845
2.62917e-08,0.5575
2.63150e-08,0.5423
2.63382e-08,0.5289
2.63615e-08,0.5177
2.63848e-08,0.5188
2.64080e-08,0.5124
2.64313e-08,0.4643
2.64546e-08,0.2305
2.64778e-08,-0.0745
2.65011e-08,-0.2821
2.65244e-08,-0.4141
2.65476e-08,-0.4931
2.65709e-08,-0.5465
2.65942e-08,-0.5661
2.66174e-08,-0.5553
2.66407e-08,-0.5442
2.66640e-08,-0.5543
2.66872e-08,-0.5795
2.67105e-08,-0.6092
2.67338e-08,-0.6333
2.67570e-08,-0.6476
2.67803e-08,-0.6598
2.68036e-08,-0.6722
2.68269e-08,-0.6707
2.68501e-08,-0.6502
2.68734e-08,-0.6169
2.68967e-08,-0.5813
2.69199e-08,-0.5550
2.69432e-08,-0.5393
2.69665e-08,-0.5261
2.69897e-08,-0.5173
2.70130e-08,-0.5213
2.70363e-08,-0.5095
2.70595e-08,-0.4481
2.70828e-08,-0.1835
2.71061e-08,0.0975
2.71293e-08,0.2963
2.71526e-08,0.4200
2.71759e-08,0.5024
2.71991e-08,0.5496
2.72224e-08,0.5649
2.72457e-08,0.5504
2.72689e-08,0.5427
2.72922e-08,0.5568
2.73155e-08,0.5840
2.73387e-08,0.6138
2.73620e-08,0.6357
2.73853e-08,0.6475
2.74085e-08,0.6604
2.74318e-08,0.6736
2.74551e-08,0.6699
2.74783e-08,0.6466
2.75016e-08,0.6113
2.75249e-08,0.5760
2.75481e-08,0.5523
2.75714e-08,0.5384
2.75947e-08,0.5252
2.76179e-08,0.5164
2.76412e-08,0.5206
2.76645e-08,0.5035
2.76877e-08,0.4274
2.77110e-08,0.1334
2.77343e-08,-0.1442
2.77575e-08,-0.3155
2.77808e-08,-0.4375
2.78041e-08,-0.5105
2.78273e-08,-0.5526
2.78506e-08,-0.5631
2.78739e-08,-0.5486
2.78971e-08,-0.5450
2.79204e-08,-0.5614
2.79437e-08,-0.5882
2.79669e-08,-0.6167
2.79902e-08,-0.6379
2.80135e-08,-0.6504
2.80367e-08,-0.6640
2.80600e-08,-0.6741
2.80833e-08,-0.6661
2.81065e-08,-0.6409
2.81298e-08,-0.6063
2.81531e-08,-0.5727
2.81763e-08,-0.5504
2.81996e-08,-0.5358
2.82229e-08,-0.5227
2.82461e-08,-0.5169
2.82694e-08,-0.5225
2.82927e-08,-0.5031
2.83159e-08,-0.4005
2.83392e-08,-0.1007
2.83625e-08,0.1621
2.83857e-08,0.3387
2.84090e-08,0.4497
2.84323e-08,0.5186
2.84555e-08,0.5595
2.84788e-08,0.5645
2.85021e-08,0.5475
2.85253e-08,0.5443
2.85486e-08,0.5629
2.85719e-08,0.5925
2.85951e-08,0.6213
2.86184e-08,0.6399
2.86417e-08,0.6505
2.86649e-08,0.6644
2.86882e-08,0.6747
2.87115e-08,0.6657
2.87347e-08,0.6381
2.87580e-08,0.6011
2.87813e-08,0.5677
2.88045e-08,0.5476
2.88278e-08,0.5347
2.88511e-08,0.5220
2.88743e-08,0.5161
2.88976e-08,0.5193
2.89209e-08,0.4944
2.89441e-08,0.3688
2.89674e-08,0.0524
2.89907e-08,-0.1944
2.90139e-08,-0.3525
2.90372e-08,-0.4605
2.90605e-08,-0.5234
2.90838e-08,-0.5584
2.91070e-08,-0.5601
2.91303e-08,-0.5462
2.91536e-08,-0.5483
2.91768e-08,-0.5678
2.92001e-08,-0.5955
2.92234e-08,-0.6230
2.92466e-08,-0.6417
2.92699e-08,-0.6539
2.92932e-08,-0.6677
2.93164e-08,-0.6735
2.93397e-08,-0.6606
2.93630e-08,-0.6325
2.93862e-08,-0.5973
2.94095e-08,-0.5660
2.94328e-08,-0.5463
2.94560e-08,-0.5320
2.94793e-08,-0.5202
2.95026e-08,-0.5181
2.95258e-08,-0.5199
2.95491e-08,-0.4878
2.95724e-08,-0.3268
2.95956e-08,-0.0099
2.96189e-08,0.2281
2.96422e-08,0.3740
2.96654e-08,0.4723
2.96887e-08,0.5334
2.97120e-08,0.5639
2.97352e-08,0.5585
2.97585e-08,0.5415
2.97818e-08,0.5472
2.98050e-08,0.5715
2.98283e-08,0.6024
2.98516e-08,0.6285
2.98748e-08,0.6432
2.98981e-08,0.6537
2.99214e-08,0.6692
2.99446e-08,0.6750
2.99679e-08,0.6592
2.99912e-08,0.6269
3.00144e-08,0.5895
3.00377e-08,0.5600
3.00610e-08,0.5438
3.00842e-08,0.5311
3.01075e-08,0.5187
3.01308e-08,0.5166
3.01540e-08,0.5170
3.01773e-08,0.4800
3.02006e-08,0.2896
3.02238e-08,-0.0246
3.02471e-08,-0.2515
3.02704e-08,-0.3953
3.02936e-08,-0.4846
3.03169e-08,-0.5386
3.03402e-08,-0.5644
3.03634e-08,-0.5584
3.03867e-08,-0.5453
3.04100e-08,-0.5514
3.04332e-08,-0.5744
3.04565e-08,-0.6039
3.04798e-08,-0.6298
3.05030e-08,-0.6458
3.05263e-08,-0.6576
3.05496e-08,-0.6705
3.05728e-08,-0.6721
3.05961e-08,-0.6548
3.06194e-08,-0.6235
3.06426e-08,-0.5875
3.06659e-08,-0.5588
3.06892e-08,-0.5416
3.07124e-08,-0.5282
3.07357e-08,-0.5183
3.07590e-08,-0.5197
3.07822e-08,-0.5136
3.08055e-08,-0.4652
3.08288e-08,-0.2363
3.08520e-08,0.0667
3.08753e-08,0.2667
3.08986e-08,0.4013
3.09218e-08,0.4890
3.09451e-08,0.5427
3.09684e-08,0.5637
3.09916e-08,0.5517
3.10149e-08,0.5410
3.10382e-08,0.5536
3.10614e-08,0.5798
3.10847e-08,0.6096
3.11080e-08,0.6327
3.11312e-08,0.6454
3.11545e-08,0.6577
3.11778e-08,0.6725
3.12010e-08,0.6719
3.12243e-08,0.6509
3.12476e-08,0.6168
3.12708e-08,0.5810
3.12941e-08,0.5555
3.13174e-08,0.5410
3.13406e-08,0.5275
3.13639e-08,0.5170
3.13872e-08,0.5198
3.14105e-08,0.5097
3.14337e-08,0.4547
3.14570e-08,0.1962
3.14803e-08,-0.0971
3.15035e-08,-0.2974
3.15268e-08,-0.4246
3.15501e-08,-0.5039
3.15733e-08,-0.5499
3.15966e-08,-0.5663
3.16199e-08,-0.5539
3.16431e-08,-0.5446
3.16664e-08,-0.5563
3.16897e-08,-0.5824
3.17129e-08,-0.6120
3.17362e-08,-0.6353
3.17595e-08,-0.6489
3.17827e-08,-0.6613
3.18060e-08,-0.6729
3.18293e-08,-0.6694
3.18525e-08,-0.6474
3.18758e-08,-0.6134
3.18991e-08,-0.5781
3.19223e-08,-0.5530
3.19456e-08,-0.5379
3.19689e-08,-0.5249
3.19921e-08,-0.5171
3.20154e-08,-0.5217
3.20387e-08,-0.5062
3.20619e-08,-0.4413
3.20852e-08,-0.1496
3.21085e-08,0.1245
3.21317e-08,0.3095
3.21550e-08,0.4355
3.21783e-08,0.5079
3.22015e-08,0.5524
3.22248e-08,0.5640
3.22481e-08,0.5485
3.22713e-08,0.5433
3.22946e-08,0.5593
3.23179e-08,0.5871
3.23411e-08,0.6164
3.23644e-08,0.6371
3.23877e-08,0.6484
3.24109e-08,0.6620
3.24342e-08,0.6742
3.24575e-08,0.6682
3.24807e-08,0.6432
3.25040e-08,0.6075
3.25273e-08,0.5730
3.25505e-08,0.5507
3.25738e-08,0.5371
3.25971e-08,0.5239
3.26203e-08,0.5162
3.26436e-08,0.5200
3.26669e-08,0.5007
3.26901e-08,0.4031
3.27134e-08,0.1015
3.27367e-08,-0.1647
3.27599e-08,-0.3364
3.27832e-08,-0.4458
3.28065e-08,-0.5158
3.28297e-08,-0.5559
3.28530e-08,-0.5626
3.28763e-08,-0.5473
3.28995e-08,-0.5458
3.29228e-08,-0.5638
3.29461e-08,-0.5914
3.29693e-08,-0.6195
3.29926e-08,-0.6395
3.30159e-08,-0.6517
3.30391e-08,-0.6655
3.30624e-08,-0.6743
3.30857e-08,-0.6643
3.31089e-08,-0.6377
3.31322e-08,-0.6025
3.31555e-08,-0.5698
3.31787e-08,-0.5487
3.32020e-08,-0.5344
3.32253e-08,-0.5216
3.32485e-08,-0.5171
3.32718e-08,-0.5236
3.32951e-08,-0.4997
3.33183e-08,-0.3799
3.33416e-08,-0.0712
3.33649e-08,0.1980
3.33881e-08,0.3504
3.34114e-08,0.4578
3.34347e-08,0.5239
3.34579e-08,0.5616
3.34812e-08,0.5630
3.35045e-08,0.5461
3.35277e-08,0.5453
3.35510e-08,0.5655
3.35743e-08,0.5956
3.35975e-08,0.6236
3.36208e-08,0.6411
3.36441e-08,0.6517
3.36673e-08,0.6659
3.36906e-08,0.6746
3.37139e-08,0.6636
3.37372e-08,0.6345
3.37604e-08,0.5973
3.37837e-08,0.5651
3.38070e-08,0.5461
3.38302e-08,0.5334
3.38535e-08,0.5209
3.38768e-08,0.5162
3.39000e-08,0.5178
3.39233e-08,0.4884
3.39466e-08,0.3399
3.39698e-08,0.0229
3.39931e-08,-0.2121
3.40164e-08,-0.3653
3.40396e-08,-0.4720
3.40629e-08,-0.5286
3.40862e-08,-0.5598
3.41094e-08,-0.5584
3.41327e-08,-0.5451
3.41560e-08,-0.5497
3.41792e-08,-0.5706
3.42025e-08,-0.5988
3.42258e-08,-0.6256
3.42490e-08,-0.6431
3.42723e-08,-0.6553
3.42956e-08,-0.6691
3.43188e-08,-0.6731
3.43421e-08,-0.6582
3.43654e-08,-0.6289
3.43886e-08,-0.5935
3.44119e-08,-0.5634
3.44352e-08,-0.5448
3.44584e-08,-0.5306
3.44817e-08,-0.5193
3.45050e-08,-0.5188
3.45282e-08,-0.5186
3.45515e-08,-0.4810
3.45748e-08,-0.2947
3.45980e-08,0.0303
3.46213e-08,0.2452
3.46446e-08,0.3893
3.46678e-08,0.4787
3.46911e-08,0.5381
3.47144e-08,0.5651
3.47376e-08,0.5569
3.47609e-08,0.5412
3.47842e-08,0.5490
3.48074e-08,0.5743
3.48307e-08,0.6053
3.48540e-08,0.6304
3.48772e-08,0.6442
3.49005e-08,0.6551
3.49238e-08,0.6705
3.49470e-08,0.6743
3.49703e-08,0.6565
3.49936e-08,0.6233
3.50168e-08,0.5860
3.50401e-08,0.5578
3.50634e-08,0.5425
3.50866e-08,0.5297
3.51099e-08,0.5179
3.51332e-08,0.5173
3.51564e-08,0.5143
3.51797e-08,0.4738
3.52030e-08,0.2551
3.52262e-08,-0.0487
3.52495e-08,-0.2729
3.52728e-08,-0.4049
3.52960e-08,-0.4909
3.53193e-08,-0.5431
3.53426e-08,-0.5649
3.53658e-08,-0.5564
3.53891e-08,-0.5449
3.54124e-08,-0.5534
3.54356e-08,-0.5773
3.54589e-08,-0.6068
3.54822e-08,-0.6318
3.55054e-08,-0.6470
3.55287e-08,-0.6591
3.55520e-08,-0.6715
3.55752e-08,-0.6711
3.55985e-08,-0.6520
3.56218e-08,-0.6199
3.56450e-08,-0.5842
3.56683e-08,-0.5567
3.56916e-08,-0.5403
3.57148e-08,-0.5269
3.57381e-08,-0.5178
3.57614e-08,-0.5209
3.57846e-08,-0.5109
3.58079e-08,-0.4496
3.58312e-08,-0.2012
3.58544e-08,0.0926
3.58777e-08,0.2822
3.59010e-08,0.4123
3.59242e-08,0.4970
3.59475e-08,0.5466
3.59708e-08,0.5639
3.59940e-08,0.5498
3.60173e-08,0.5412
3.60406e-08,0.5558
3.60638e-08,0.5828
3.60871e-08,0.6125
3.61104e-08,0.6345
3.61337e-08,0.6465
3.61569e-08,0.6594
3.61802e-08,0.6735
3.62035e-08,0.6707
3.62267e-08,0.6478
3.62500e-08,0.6129
3.62733e-08,0.5775
3.62965e-08,0.5535
3.63198e-08,0.5396
3.63431e-08,0.5260
3.63663e-08,0.5164
3.63896e-08,0.5209
3.64129e-08,0.5073
3.64361e-08,0.4435
3.64594e-08,0.1630
3.64827e-08,-0.1251
3.65059e-08,-0.3117
3.65292e-08,-0.4359
3.65525e-08,-0.5092
3.65757e-08,-0.5527
3.65990e-08,-0.5660
3.66223e-08,-0.5524
3.66455e-08,-0.5452
3.66688e-08,-0.5586
3.66921e-08,-0.5854
3.67153e-08,-0.6147
3.67386e-08,-0.6371
3.67619e-08,-0.6501
3.67851e-08,-0.6627
3.68084e-08,-0.6734
3.68317e-08,-0.6680
3.68549e-08,-0.6444
3.68782e-08,-0.6098
3.69015e-08,-0.5751
3.69247e-08,-0.5512
3.69480e-08,-0.5365
3.69713e-08,-0.5238
3.69945e-08,-0.5171
3.70178e-08,-0.5214
3.70411e-08,-0.5030
3.70643e-08,-0.4171
3.70876e-08,-0.1174
3.71109e-08,0.1433
3.71341e-08,0.3242
3.71574e-08,0.4425
3.71807e-08,0.5125
3.72039e-08,0.5550
3.72272e-08,0.5628
3.72505e-08,0.5469
3.72737e-08,0.5440
3.72970e-08,0.5618
3.73203e-08,0.5902
3.73435e-08,0.6190
3.73668e-08,0.6384
3.73901e-08,0.6494
3.74133e-08,0.6636
3.74366e-08,0.6744
3.74599e-08,0.6663
3.74831e-08,0.6398
3.75064e-08,0.6037
3.75297e-08,0.5701
3.75529e-08,0.5492
3.75762e-08,0.5358
3.75995e-08,0.5227
3.76227e-08,0.5162
3.76460e-08,0.5195
3.76693e-08,0.4973
3.76925e-08,0.3817
3.77158e-08,0.0677
3.77391e-08,-0.1879
3.77623e-08,-0.3504
3.77856e-08,-0.4547
3.78089e-08,-0.5217
3.78321e-08,-0.5587
3.78554e-08,-0.5617
3.78787e-08,-0.5462
3.79019e-08,-0.5467
3.79252e-08,-0.5662
3.79485e-08,-0.5945
3.79717e-08,-0.6223
3.79950e-08,-0.6412
3.80183e-08,-0.6530
3.80415e-08,-0.6670
3.80648e-08,-0.6743
3.80881e-08,-0.6624
3.81113e-08,-0.6344
3.81346e-08,-0.5988
3.81579e-08,-0.5669
3.81811e-08,-0.5470
3.82044e-08,-0.5330
3.82277e-08,-0.5206
3.82509e-08,-0.5174
3.82742e-08,-0.5221
3.82975e-08,-0.4938
3.83207e-08,-0.3498
3.83440e-08,-0.0367
3.83673e-08,0.2188
3.83905e-08,0.3645
3.84138e-08,0.4700
3.84371e-08,0.5302
3.84603e-08,0.5637
3.84836e-08,0.5611
3.85069e-08,0.5442
3.85302e-08,0.5464
3.85534e-08,0.5686
3.85767e-08,0.5992
3.86000e-08,0.6264
3.86232e-08,0.6425
3.86465e-08,0.6530
3.86698e-08,0.6677
3.86930e-08,0.6748
3.87163e-08,0.6612
3.87396e-08,0.6304
3.87628e-08,0.5929
3.87861e-08,0.5620
3.88094e-08,0.5445
3.88326e-08,0.5318
3.88559e-08,0.5196
3.88792e-08,0.5163
3.89024e-08,0.5163
3.89257e-08,0.4826
3.89490e-08,0.3080
3.89722e-08,-0.0099
3.89955e-08,-0.2298
3.90188e-08,-0.3790
3.90420e-08,-0.4780
3.90653e-08,-0.5325
3.90886e-08,-0.5610
3.91118e-08,-0.5568
3.91351e-08,-0.5445
3.91584e-08,-0.5513
3.91816e-08,-0.5734
3.92049e-08,-0.6021
3.92282e-08,-0.6280
3.92514e-08,-0.6445
3.92747e-08,-0.6567
3.92980e-08,-0.6703
3.93212e-08,-0.6723
3.93445e-08,-0.6556
3.93678e-08,-0.6252
3.93910e-08,-0.5899
3.94143e-08,-0.5609
3.94376e-08,-0.5433
3.94608e-08,-0.5293
3.94841e-08,-0.5187
3.95074e-08,-0.5197
3.95306e-08,-0.5164
3.95539e-08,-0.4788
3.95772e-08,-0.2622
3.96004e-08,0.0532
3.96237e-08,0.2646
3.96470e-08,0.4012
3.96702e-08,0.4848
3.96935e-08,0.5431
3.97168e-08,0.5659
3.97400e-08,0.5552
3.97633e-08,0.5412
3.97866e-08,0.5510
3.98098e-08,0.5772
3.98331e-08,0.6080
3.98564e-08,0.6320
3.98796e-08,0.6451
3.99029e-08,0.6565
3.99262e-08,0.6715
3.99494e-08,0.6733
3.99727e-08,0.6537
3.99960e-08,0.6196
4.00192e-08,0.5828
4.00425e-08,0.5560
4.00658e-08,0.5413
4.00890e-08,0.5283
4.01123e-08,0.5172
4.01356e-08,0.5183
4.01588e-08,0.5115
4.01821e-08,0.4573
4.02054e-08,0.2203
4.02286e-08,-0.0722
4.02519e-08,-0.2859
4.02752e-08,-0.4134
4.02984e-08,-0.4972
4.03217e-08,-0.5461
4.03450e-08,-0.5649
4.03682e-08,-0.5544
4.03915e-08,-0.5448
4.04148e-08,-0.5555
4.04380e-08,-0.5802
4.04613e-08,-0.6096
4.04846e-08,-0.6337
4.05078e-08,-0.6481
4.05311e-08,-0.6605
4.05544e-08,-0.6724
4.05776e-08,-0.6700
4.06009e-08,-0.6492
4.06242e-08,-0.6162
4.06474e-08,-0.5809
4.06707e-08,-0.5548
4.06940e-08,-0.5390
4.07173e-08,-0.5257
4.07405e-08,-0.5175
4.07638e-08,-0.5221
4.07871e-08,-0.5081
4.08103e-08,-0.4392
4.08336e-08,-0.1659
4.08569e-08,0.1202
4.08801e-08,0.2972
4.09034e-08,0.4240
4.09267e-08,0.5036
4.09499e-08,0.5501
4.09732e-08,0.5638
4.09965e-08,0.5479
4.10197e-08,0.5418
4.10430e-08,0.5581
4.10663e-08,0.5860
4.10895e-08,0.6154
4.11128e-08,0.6362
4.11361e-08,0.6475
4.11593e-08,0.6610
4.11826e-08,0.6743
4.12059e-08,0.6692
4.12291e-08,0.6445
4.12524e-08,0.6089
4.12757e-08,0.5742
4.12989e-08,0.5516
4.13222e-08,0.5381
4.13455e-08,0.5245
4.13687e-08,0.5160
4.13920e-08,0.5210
4.14153e-08,0.5043
4.14385e-08,0.4249
4.14618e-08,0.1321
4.14851e-08,-0.1442
4.15083e-08,-0.3268
4.15316e-08,-0.4441
4.15549e-08,-0.5141
4.15781e-08,-0.5557
4.16014e-08,-0.5654
4.16247e-08,-0.5511
4.16479e-08,-0.5458
4.16712e-08,-0.5610
4.16945e-08,-0.5884
4.17177e-08,-0.6174
4.17410e-08,-0.6388
4.17643e-08,-0.6513
4.17875e-08,-0.6641
4.18108e-08,-0.6736
4.18341e-08,-0.6663
4.18573e-08,-0.6413
4.18806e-08,-0.6062
4.19039e-08,-0.5722
4.19271e-08,-0.5495
4.19504e-08,-0.5351
4.19737e-08,-0.5227
4.19969e-08,-0.5172
4.20202e-08,-0.5208
4.20435e-08,-0.4999
4.20667e-08,-0.3910
4.20900e-08,-0.0841
4.21133e-08,0.1644
4.21365e-08,0.3367
4.21598e-08,0.4501
4.21831e-08,0.5179
4.22063e-08,0.5575
4.22296e-08,0.5614
4.22529e-08,0.5452
4.22761e-08,0.5449
4.22994e-08,0.5645
4.23227e-08,0.5934
4.23459e-08,0.6215
4.23692e-08,0.6397
4.23925e-08,0.6506
4.24157e-08,0.6652
4.24390e-08,0.6746
4.24623e-08,0.6642
4.24855e-08,0.6362
4.25088e-08,0.5997
4.25321e-08,0.5672
4.25553e-08,0.5477
4.25786e-08,0.5344
4.26019e-08,0.5214
4.26251e-08,0.5163
4.26484e-08,0.5191
4.26717e-08,0.4925
4.26949e-08,0.3526
4.27182e-08,0.0379
4.27415e-08,-0.2103
4.27647e-08,-0.3633
4.27880e-08,-0.4635
4.28113e-08,-0.5272
4.28345e-08,-0.5609
4.28578e-08,-0.5606
4.28811e-08,-0.5451
4.29043e-08,-0.5478
4.29276e-08,-0.5688
4.29509e-08,-0.5978
4.29742e-08,-0.6250
4.29974e-08,-0.6427
4.30207e-08,-0.6544
4.30440e-08,-0.6684
4.30672e-08,-0.6741
4.30905e-08,-0.6603
4.31138e-08,-0.6310
4.31370e-08,-0.5950
4.31603e-08,-0.5641
4.31836e-08,-0.5453
4.32068e-08,-0.5315
4.32301e-08,-0.5197
4.32534e-08,-0.5179
4.32766e-08,-0.5207
4.32999e-08,-0.4884
4.33232e-08,-0.3221
4.33464e-08,-0.0079
4.33697e-08,0.2347
4.33930e-08,0.3768
4.34162e-08,0.4765
4.34395e-08,0.5348
4.34628e-08,0.5647
4.34860e-08,0.5590
4.35093e-08,0.5433
4.35326e-08,0.5480
4.35558e-08,0.5715
4.35791e-08,0.6023
4.36024e-08,0.6285
4.36256e-08,0.6435
4.36489e-08,0.6543
4.36722e-08,0.6691
4.36954e-08,0.6742
4.37187e-08,0.6585
4.37420e-08,0.6266
4.37652e-08,0.5892
4.37885e-08,0.5597
4.38118e-08,0.5432
4.38350e-08,0.5304
4.38583e-08,0.5186
4.38816e-08,0.5169
4.39048e-08,0.5141
4.39281e-08,0.4755
4.39514e-08,0.2752
4.39746e-08,-0.0405
4.39979e-08,-0.2474
4.40212e-08,-0.3940
4.40444e-08,-0.4842
4.40677e-08,-0.5376
4.40910e-08,-0.5620
4.41142e-08,-0.5552
4.41375e-08,-0.5440
4.41608e-08,-0.5531
4.41840e-08,-0.5763
4.42073e-08,-0.6052
4.42306e-08,-0.6302
4.42538e-08,-0.6457
4.42771e-08,-0.6581
4.43004e-08,-0.6714
4.43236e-08,-0.6715
4.43469e-08,-0.6529
4.43702e-08,-0.6215
4.43934e-08,-0.5863
4.44167e-08,-0.5586
4.44400e-08,-0.5419
4.44632e-08,-0.5280
4.44865e-08,-0.5182
4.45098e-08,-0.5207
4.45330e-08,-0.5142
4.45563e-08,-0.4646
4.45796e-08,-0.2300
4.46028e-08,0.0742
4.46261e-08,0.2797
4.46494e-08,0.4113
4.46726e-08,0.4918
4.46959e-08,0.5474
4.47192e-08,0.5667
4.47424e-08,0.5535
4.47657e-08,0.5414
4.47890e-08,0.5531
4.48122e-08,0.5802
4.48355e-08,0.6107
4.48588e-08,0.6337
4.48820e-08,0.6461
4.49053e-08,0.6581
4.49286e-08,0.6725
4.49518e-08,0.6722
4.49751e-08,0.6508
4.49984e-08,0.6159
4.50216e-08,0.5795
4.50449e-08,0.5540
4.50682e-08,0.5399
4.50914e-08,0.5269
4.51147e-08,0.5166
4.51380e-08,0.5193
4.51612e-08,0.5079
4.51845e-08,0.4481
4.52078e-08,0.1839
4.52310e-08,-0.0983
4.52543e-08,-0.2988
4.52776e-08,-0.4227
4.53008e-08,-0.5033
4.53241e-08,-0.5486
4.53474e-08,-0.5645
4.53707e-08,-0.5526
4.53939e-08,-0.5453
4.54172e-08,-0.5578
4.54405e-08,-0.5832
4.54637e-08,-0.6124
4.54870e-08,-0.6356
4.55103e-08,-0.6493
4.55335e-08,-0.6620
4.55568e-08,-0.6731
4.55801e-08,-0.6685
4.56033e-08,-0.6461
4.56266e-08,-0.6126
4.56499e-08,-0.5778
4.56731e-08,-0.5530
4.56964e-08,-0.5377
4.57197e-08,-0.5245
4.57429e-08,-0.5174
4.57662e-08,-0.5226
4.57895e-08,-0.5049
4.58127e-08,-0.4274
4.58360e-08,-0.1331
4.58593e-08,0.1431
4.58825e-08,0.3129
4.59058e-08,0.4349
4.59291e-08,0.5099
4.59523e-08,0.5537
4.59756e-08,0.5632
4.59989e-08,0.5462
4.60221e-08,0.5425
4.60454e-08,0.5605
4.60687e-08,0.5892
4.60919e-08,0.6181
4.61152e-08,0.6377
4.61385e-08,0.6486
4.61617e-08,0.6627
4.61850e-08,0.6749
4.62083e-08,0.6676
4.62315e-08,0.6412
4.62548e-08,0.6049
4.62781e-08,0.5710
4.63013e-08,0.5498
4.63246e-08,0.5367
4.63479e-08,0.5232
4.63711e-08,0.5157
4.63944e-08,0.5203
4.64177e-08,0.5018
4.64409e-08,0.4007
4.64642e-08,0.1009
4.64875e-08,-0.1634
4.65107e-08,-0.3414
4.65340e-08,-0.4522
4.65573e-08,-0.5189
4.65805e-08,-0.5584
4.66038e-08,-0.5648
4.66271e-08,-0.5499
4.66503e-08,-0.5465
4.66736e-08,-0.5634
4.66969e-08,-0.5914
4.67201e-08,-0.6200
4.67434e-08,-0.6404
4.67667e-08,-0.6525
4.67899e-08,-0.6655
4.68132e-08,-0.6737
4.68365e-08,-0.6645
4.68597e-08,-0.6381
4.68830e-08,-0.6026
4.69063e-08,-0.5694
4.69295e-08,-0.5479
4.69528e-08,-0.5338
4.69761e-08,-0.5218
4.69993e-08,-0.5175
4.70226e-08,-0.5214
4.70459e-08,-0.4955
4.70691e-08,-0.3688
4.70924e-08,-0.0526
4.71157e-08,0.1929
4.71389e-08,0.3498
4.71622e-08,0.4583
4.71855e-08,0.5234
4.72087e-08,0.5594
4.72320e-08,0.5596
4.72553e-08,0.5436
4.72785e-08,0.5461
4.73018e-08,0.5673
4.73251e-08,0.5968
4.73483e-08,0.6241
4.73716e-08,0.6410
4.73949e-08,0.6519
4.74181e-08,0.6669
4.74414e-08,0.6745
4.74647e-08,0.6618
4.74879e-08,0.6324
4.75112e-08,0.5957
4.75345e-08,0.5644
4.75577e-08,0.5462
4.75810e-08,0.5330
4.76043e-08,0.5203
4.76275e-08,0.5166
4.76508e-08,0.5177
4.76741e-08,0.4869
4.76973e-08,0.3271
4.77206e-08,0.0099
4.77439e-08,-0.2296
4.77672e-08,-0.3767
4.77904e-08,-0.4744
4.78137e-08,-0.5331
4.78370e-08,-0.5628
4.78602e-08,-0.5595
4.78835e-08,-0.5444
4.79068e-08,-0.5491
