.HEADER
..NAMES
Time,V U2.C3
8.970e-10,-0.0969
9.066e-10,-0.0785
9.163e-10,-0.0578
9.259e-10,-0.0383
9.356e-10,-0.0237
9.452e-10,-0.0170
9.549e-10,-0.0194
9.645e-10,-0.0305
9.741e-10,-0.0484
9.838e-10,-0.0696
9.934e-10,-0.0902
1.0031e-09,-0.1066
1.0127e-09,-0.1164
1.0224e-09,-0.1183
1.0320e-09,-0.1123
1.0417e-09,-0.0994
1.0513e-09,-0.0825
1.0609e-09,-0.0651
1.0706e-09,-0.0510
1.0802e-09,-0.0435
1.0899e-09,-0.0440
1.0995e-09,-0.0514
1.1092e-09,-0.0623
1.1188e-09,-0.0720
1.1285e-09,-0.0765
1.1381e-09,-0.0739
1.1478e-09,-0.0648
1.1574e-09,-0.0525
1.1670e-09,-0.0414
1.1767e-09,-0.0351
1.1863e-09,-0.0357
1.1960e-09,-0.0428
1.2056e-09,-0.0548
1.2153e-09,-0.0690
1.2249e-09,-0.0828
1.2346e-09,-0.0944
1.2442e-09,-0.1031
1.2539e-09,-0.1094
1.2635e-09,-0.1143
1.2731e-09,-0.1191
1.2828e-09,-0.1243
1.2924e-09,-0.1295
1.3021e-09,-0.1331
1.3117e-09,-0.1331
1.3214e-09,-0.1277
1.3310e-09,-0.1161
1.3407e-09,-0.0989
1.3503e-09,-0.0781
1.3599e-09,-0.0562
1.3696e-09,-0.0356
1.3792e-09,-0.0184
1.3889e-09,-0.0056
1.3985e-09,0.0022
1.4082e-09,0.0056
1.4178e-09,0.0055
1.4275e-09,0.0037
1.4371e-09,0.0017
1.4468e-09,0.0008
1.4564e-09,0.0018
1.4660e-09,0.0049
1.4757e-09,0.0094
1.4853e-09,0.0147
1.4950e-09,0.0196
1.5046e-09,0.0233
1.5143e-09,0.0251
1.5239e-09,0.0242
1.5336e-09,0.0206
1.5432e-09,0.0149
1.5528e-09,0.0086
1.5625e-09,0.0034
1.5721e-09,0.0011
1.5818e-09,0.0027
1.5914e-09,0.0082
1.6011e-09,0.0163
1.6107e-09,0.0252
1.6204e-09,0.0327
1.6300e-09,0.0374
1.6396e-09,0.0389
1.6493e-09,0.0378
1.6589e-09,0.0353
1.6686e-09,0.0325
1.6782e-09,0.0301
1.6879e-09,0.0281
1.6975e-09,0.0261
1.7072e-09,0.0233
1.7168e-09,0.0192
1.7265e-09,0.0137
1.7361e-09,0.0074
1.7457e-09,0.0014
1.7554e-09,-0.0030
1.7650e-09,-0.0046
1.7747e-09,-0.0029
1.7843e-09,0.0020
1.7940e-09,0.0091
1.8036e-09,0.0169
1.8133e-09,0.0242
1.8229e-09,0.0299
1.8326e-09,0.0334
1.8422e-09,0.0351
1.8518e-09,0.0353
1.8615e-09,0.0347
1.8711e-09,0.0341
1.8808e-09,0.0339
1.8904e-09,0.0344
1.9001e-09,0.0357
1.9097e-09,0.0373
1.9194e-09,0.0388
1.9290e-09,0.0396
1.9386e-09,0.0394
1.9483e-09,0.0377
1.9579e-09,0.0344
1.9676e-09,0.0298
1.9772e-09,0.0239
1.9869e-09,0.0174
1.9965e-09,0.0107
2.0062e-09,0.0045
2.0158e-09,-0.0003
2.0255e-09,-0.0033
2.0351e-09,-0.0042
2.0447e-09,-0.0032
2.0544e-09,-0.0011
2.0640e-09,0.0014
2.0737e-09,0.0035
2.0833e-09,0.0047
2.0930e-09,0.0051
2.1026e-09,0.0050
2.1123e-09,0.0048
2.1219e-09,0.0049
2.1315e-09,0.0052
2.1412e-09,0.0054
2.1508e-09,0.0049
2.1605e-09,0.0035
2.1701e-09,0.0009
2.1798e-09,-0.0024
2.1894e-09,-0.0060
2.1991e-09,-0.0092
2.2087e-09,-0.0112
2.2183e-09,-0.0118
2.2280e-09,-0.0110
2.2376e-09,-0.0092
2.2473e-09,-0.0071
2.2569e-09,-0.0054
2.2666e-09,-0.0046
2.2762e-09,-0.0046
2.2859e-09,-0.0054
2.2955e-09,-0.0064
2.3052e-09,-0.0071
2.3148e-09,-0.0071
2.3244e-09,-0.0063
2.3341e-09,-0.0046
2.3437e-09,-0.0025
2.3534e-09,-0.0001
2.3630e-09,0.0022
2.3727e-09,0.0039
2.3823e-09,0.0049
2.3920e-09,0.0050
2.4016e-09,0.0043
2.4113e-09,0.0027
2.4209e-09,0.0004
2.4305e-09,-0.0023
2.4402e-09,-0.0053
2.4498e-09,-0.0081
2.4595e-09,-0.0107
2.4691e-09,-0.0126
2.4788e-09,-0.0137
2.4884e-09,-0.0140
2.4981e-09,-0.0135
2.5077e-09,-0.0126
2.5173e-09,-0.0114
2.5270e-09,-0.0103
2.5366e-09,-0.0093
2.5463e-09,-0.0084
2.5559e-09,-0.0074
2.5656e-09,-0.0062
2.5752e-09,-0.0049
2.5849e-09,-0.0034
2.5945e-09,-0.0022
2.6042e-09,-0.0013
2.6138e-09,-0.0010
2.6234e-09,-0.0012
2.6331e-09,-0.0016
2.6427e-09,-0.0021
2.6524e-09,-0.0022
2.6620e-09,-0.0019
2.6717e-09,-0.0012
2.6813e-09,-0.0002
2.6910e-09,0.0007
2.7006e-09,0.0012
2.7102e-09,0.0010
2.7199e-09,0.0003
2.7295e-09,-0.0008
2.7392e-09,-0.0020
2.7488e-09,-0.0029
2.7585e-09,-0.0032
2.7681e-09,-0.0029
2.7778e-09,-0.0019
2.7874e-09,-0.0004
2.7970e-09,0.0012
2.8067e-09,0.0029
2.8163e-09,0.0043
2.8260e-09,0.0054
2.8356e-09,0.0061
2.8453e-09,0.0064
2.8549e-09,0.0064
2.8646e-09,0.0060
2.8742e-09,0.0053
2.8839e-09,0.0045
2.8935e-09,0.0035
2.9031e-09,0.0025
2.9128e-09,0.0016
2.9224e-09,0.0008
2.9321e-09,0.0002
2.9417e-09,-0.0001
2.9514e-09,-0.0001
2.9610e-09,-0.0000
2.9707e-09,0.0001
2.9803e-09,0.0003
2.9900e-09,0.0004
2.9996e-09,0.0006
3.0092e-09,0.0008
3.0189e-09,0.0012
3.0285e-09,0.0017
3.0382e-09,0.0023
3.0478e-09,0.0028
3.0575e-09,0.0032
3.0671e-09,0.0035
3.0768e-09,0.0037
3.0864e-09,0.0038
3.0960e-09,0.0041
3.1057e-09,0.0045
3.1153e-09,0.0050
3.1250e-09,0.0055
3.1346e-09,0.0059
3.1443e-09,0.0059
3.1539e-09,0.0056
3.1636e-09,0.0048
3.1732e-09,0.0037
3.1828e-09,0.0025
3.1925e-09,0.0015
3.2021e-09,0.0007
3.2118e-09,0.0003
3.2214e-09,0.0004
3.2311e-09,0.0007
3.2407e-09,0.0011
3.2504e-09,0.0016
3.2600e-09,0.0021
3.2697e-09,0.0024
3.2793e-09,0.0006
3.2889e-09,-0.0016
3.2986e-09,0.0067
3.3082e-09,0.0289
3.3179e-09,0.0567
3.3275e-09,0.0883
3.3372e-09,0.1295
3.3468e-09,0.1813
3.3565e-09,0.2428
3.3661e-09,0.3090
3.3757e-09,0.3725
3.3854e-09,0.4310
3.3950e-09,0.4801
3.4047e-09,0.5148
3.4143e-09,0.5389
3.4240e-09,0.5573
3.4336e-09,0.5696
3.4433e-09,0.5762
3.4529e-09,0.5821
3.4626e-09,0.5894
3.4722e-09,0.5971
3.4818e-09,0.6044
3.4915e-09,0.6104
3.5011e-09,0.6154
3.5108e-09,0.6197
3.5204e-09,0.6215
3.5301e-09,0.6211
3.5397e-09,0.6207
3.5494e-09,0.6208
3.5590e-09,0.6201
3.5687e-09,0.6185
3.5783e-09,0.6170
3.5879e-09,0.6152
3.5976e-09,0.6124
3.6072e-09,0.6084
3.6169e-09,0.6041
3.6265e-09,0.6013
3.6362e-09,0.6004
3.6458e-09,0.6016
3.6555e-09,0.6062
3.6651e-09,0.6156
3.6747e-09,0.6283
3.6844e-09,0.6421
3.6940e-09,0.6543
3.7037e-09,0.6615
3.7133e-09,0.6610
3.7230e-09,0.6519
3.7326e-09,0.6354
3.7423e-09,0.6144
3.7519e-09,0.5913
3.7616e-09,0.5680
3.7712e-09,0.5468
3.7808e-09,0.5304
3.7905e-09,0.5208
3.8001e-09,0.5195
3.8098e-09,0.5271
3.8194e-09,0.5417
3.8291e-09,0.5596
3.8387e-09,0.5776
3.8484e-09,0.5943
3.8580e-09,0.6105
3.8676e-09,0.6279
3.8773e-09,0.6487
3.8869e-09,0.6740
3.8966e-09,0.7040
3.9062e-09,0.7378
3.9159e-09,0.7543
3.9255e-09,0.7463
3.9352e-09,0.7241
3.9448e-09,0.6840
3.9545e-09,0.6205
3.9641e-09,0.5582
3.9737e-09,0.5088
3.9834e-09,0.4701
3.9930e-09,0.4450
4.0027e-09,0.4303
4.0123e-09,0.4225
4.0220e-09,0.4220
4.0316e-09,0.4174
4.0413e-09,0.4015
4.0509e-09,0.3834
4.0605e-09,0.3664
4.0702e-09,0.3442
4.0798e-09,0.3230
4.0895e-09,0.3134
4.0991e-09,0.3170
4.1088e-09,0.3332
4.1184e-09,0.3630
4.1281e-09,0.3956
4.1377e-09,0.4223
4.1474e-09,0.4418
4.1570e-09,0.4510
4.1666e-09,0.4519
4.1763e-09,0.4491
4.1859e-09,0.4433
4.1956e-09,0.4382
4.2052e-09,0.4392
4.2149e-09,0.4460
4.2245e-09,0.4551
4.2342e-09,0.4637
4.2438e-09,0.4680
4.2534e-09,0.4647
4.2631e-09,0.4545
4.2727e-09,0.4376
4.2824e-09,0.4157
4.2920e-09,0.3938
4.3017e-09,0.3770
4.3113e-09,0.3699
4.3210e-09,0.3781
4.3306e-09,0.4046
4.3402e-09,0.4461
4.3499e-09,0.4959
4.3595e-09,0.5443
4.3692e-09,0.5805
4.3788e-09,0.5980
4.3885e-09,0.5956
4.3981e-09,0.5779
4.4078e-09,0.5532
4.4174e-09,0.5293
4.4271e-09,0.5101
4.4367e-09,0.4964
4.4463e-09,0.4857
4.4560e-09,0.4718
4.4656e-09,0.4494
4.4753e-09,0.4170
4.4849e-09,0.3741
4.4946e-09,0.3216
4.5042e-09,0.2626
4.5139e-09,0.2016
4.5235e-09,0.1429
4.5331e-09,0.1051
4.5428e-09,0.0895
4.5524e-09,0.0975
4.5621e-09,0.1233
4.5717e-09,0.1608
4.5814e-09,0.2054
4.5910e-09,0.2566
4.6007e-09,0.3055
4.6103e-09,0.3500
4.6200e-09,0.3905
4.6296e-09,0.4254
4.6392e-09,0.4550
4.6489e-09,0.4799
4.6585e-09,0.5009
4.6682e-09,0.5185
4.6778e-09,0.5304
4.6875e-09,0.5358
4.6971e-09,0.5344
4.7068e-09,0.5283
4.7164e-09,0.5177
4.7261e-09,0.5045
4.7357e-09,0.4919
4.7453e-09,0.4827
4.7550e-09,0.4773
4.7646e-09,0.4761
4.7743e-09,0.4800
4.7839e-09,0.4882
4.7936e-09,0.4984
4.8032e-09,0.5068
4.8129e-09,0.5102
4.8225e-09,0.5074
4.8321e-09,0.4986
4.8418e-09,0.4861
4.8514e-09,0.4748
4.8611e-09,0.4706
4.8707e-09,0.4762
4.8804e-09,0.4915
4.8900e-09,0.5137
4.8997e-09,0.5385
4.9093e-09,0.5608
4.9190e-09,0.5756
4.9286e-09,0.5792
4.9382e-09,0.5703
4.9479e-09,0.5498
4.9575e-09,0.5198
4.9672e-09,0.4844
4.9768e-09,0.4488
4.9865e-09,0.4173
4.9961e-09,0.3923
5.0058e-09,0.3744
5.0154e-09,0.3632
5.0250e-09,0.3580
5.0347e-09,0.3584
5.0443e-09,0.3646
5.0540e-09,0.3768
5.0636e-09,0.3951
5.0733e-09,0.4189
5.0829e-09,0.4474
5.0926e-09,0.4801
5.1022e-09,0.5166
5.1119e-09,0.5561
5.1215e-09,0.5972
5.1311e-09,0.6388
5.1408e-09,0.6803
5.1504e-09,0.7217
5.1601e-09,0.7634
5.1697e-09,0.8059
5.1794e-09,0.8492
5.1890e-09,0.8929
5.1987e-09,0.9357
5.2083e-09,0.9757
5.2179e-09,1.0110
5.2276e-09,1.0405
5.2372e-09,1.0631
5.2469e-09,1.0786
5.2565e-09,1.0871
5.2662e-09,1.0901
5.2758e-09,1.0894
5.2855e-09,1.0877
5.2951e-09,1.0876
5.3047e-09,1.0921
5.3144e-09,1.1027
5.3240e-09,1.1196
5.3337e-09,1.1407
5.3433e-09,1.1633
5.3530e-09,1.1841
5.3626e-09,1.2004
5.3723e-09,1.2104
5.3819e-09,1.2139
5.3916e-09,1.2118
5.4012e-09,1.2055
5.4108e-09,1.1969
5.4205e-09,1.1879
5.4301e-09,1.1800
5.4398e-09,1.1742
5.4494e-09,1.1707
5.4591e-09,1.1692
5.4687e-09,1.1694
5.4784e-09,1.1708
5.4880e-09,1.1735
5.4976e-09,1.1775
5.5073e-09,1.1829
5.5169e-09,1.1894
5.5266e-09,1.1961
5.5362e-09,1.2020
5.5459e-09,1.2063
5.5555e-09,1.2086
5.5652e-09,1.2089
5.5748e-09,1.2073
5.5845e-09,1.2047
5.5941e-09,1.2017
5.6037e-09,1.1993
5.6134e-09,1.1981
5.6230e-09,1.1984
5.6327e-09,1.2001
5.6423e-09,1.2021
5.6520e-09,1.2034
5.6616e-09,1.2026
5.6713e-09,1.1990
5.6809e-09,1.1924
5.6905e-09,1.1829
5.7002e-09,1.1715
5.7098e-09,1.1594
5.7195e-09,1.1479
5.7291e-09,1.1381
5.7388e-09,1.1313
5.7484e-09,1.1283
5.7581e-09,1.1296
5.7677e-09,1.1348
5.7774e-09,1.1430
5.7870e-09,1.1529
5.7966e-09,1.1627
5.8063e-09,1.1710
5.8159e-09,1.1768
5.8256e-09,1.1800
5.8352e-09,1.1810
5.8449e-09,1.1806
5.8545e-09,1.1795
5.8642e-09,1.1785
5.8738e-09,1.1781
5.8835e-09,1.1783
5.8931e-09,1.1790
5.9027e-09,1.1802
5.9124e-09,1.1816
5.9220e-09,1.1830
5.9317e-09,1.1844
5.9413e-09,1.1859
5.9510e-09,1.1875
5.9606e-09,1.1894
5.9703e-09,1.1911
5.9799e-09,1.1925
5.9895e-09,1.1931
5.9992e-09,1.1928
6.0088e-09,1.1918
6.0185e-09,1.1906
6.0281e-09,1.1896
6.0378e-09,1.1896
6.0474e-09,1.1909
6.0571e-09,1.1934
6.0667e-09,1.1972
6.0764e-09,1.2017
6.0860e-09,1.2063
6.0956e-09,1.2100
6.1053e-09,1.2122
6.1149e-09,1.2125
6.1246e-09,1.2106
6.1342e-09,1.2069
6.1439e-09,1.2021
6.1535e-09,1.1969
6.1632e-09,1.1921
6.1728e-09,1.1883
6.1824e-09,1.1860
6.1921e-09,1.1854
6.2017e-09,1.1864
6.2114e-09,1.1890
6.2210e-09,1.1925
6.2307e-09,1.1966
6.2403e-09,1.2005
6.2500e-09,1.2037
6.2596e-09,1.2059
6.2693e-09,1.2069
6.2789e-09,1.2070
6.2885e-09,1.2066
6.2982e-09,1.2060
6.3078e-09,1.2056
6.3175e-09,1.2056
6.3271e-09,1.2060
6.3368e-09,1.2065
6.3464e-09,1.2071
6.3561e-09,1.2076
6.3657e-09,1.2079
6.3753e-09,1.2079
6.3850e-09,1.2077
6.3946e-09,1.2073
6.4043e-09,1.2066
6.4139e-09,1.2057
6.4236e-09,1.2044
6.4332e-09,1.2028
6.4429e-09,1.2007
6.4525e-09,1.1985
6.4621e-09,1.1964
6.4718e-09,1.1949
6.4814e-09,1.1942
6.4911e-09,1.1947
6.5007e-09,1.1962
6.5104e-09,1.1985
6.5200e-09,1.2013
6.5297e-09,1.2040
6.5393e-09,1.2062
6.5490e-09,1.2075
6.5586e-09,1.2077
6.5682e-09,1.2068
6.5779e-09,1.2050
6.5875e-09,1.2028
6.5972e-09,1.2004
6.6068e-09,1.1983
6.6165e-09,1.1967
6.6261e-09,1.1958
6.6358e-09,1.1956
6.6454e-09,1.1961
6.6550e-09,1.1969
6.6647e-09,1.1980
6.6743e-09,1.1991
6.6840e-09,1.2000
6.6936e-09,1.2007
6.7033e-09,1.2009
6.7129e-09,1.2008
6.7226e-09,1.2004
6.7322e-09,1.1998
6.7419e-09,1.1993
6.7515e-09,1.1991
6.7611e-09,1.1992
6.7708e-09,1.1997
6.7804e-09,1.2004
6.7901e-09,1.2012
6.7997e-09,1.2020
6.8094e-09,1.2026
6.8190e-09,1.2031
6.8287e-09,1.2032
6.8383e-09,1.2032
6.8480e-09,1.2029
6.8576e-09,1.2022
6.8672e-09,1.2013
6.8769e-09,1.2002
6.8865e-09,1.1989
6.8962e-09,1.1975
6.9058e-09,1.1962
6.9155e-09,1.1954
6.9251e-09,1.1950
6.9348e-09,1.1953
6.9444e-09,1.1963
6.9540e-09,1.1977
6.9637e-09,1.1993
6.9733e-09,1.2008
6.9830e-09,1.2020
6.9926e-09,1.2027
7.0023e-09,1.2028
7.0119e-09,1.2025
7.0216e-09,1.2018
7.0312e-09,1.2010
7.0409e-09,1.1969
7.0505e-09,1.1722
7.0601e-09,1.1269
7.0698e-09,1.0541
7.0794e-09,0.9503
7.0891e-09,0.8323
7.0987e-09,0.7176
7.1084e-09,0.6126
7.1180e-09,0.5269
7.1277e-09,0.4697
7.1373e-09,0.4391
7.1469e-09,0.4286
7.1566e-09,0.4277
7.1662e-09,0.4249
7.1759e-09,0.4201
7.1855e-09,0.4123
7.1952e-09,0.3962
7.2048e-09,0.3742
7.2145e-09,0.3564
7.2241e-09,0.3475
7.2338e-09,0.3496
7.2434e-09,0.3659
7.2530e-09,0.3880
7.2627e-09,0.4061
7.2723e-09,0.4198
7.2820e-09,0.4282
7.2916e-09,0.4319
7.3013e-09,0.4323
7.3109e-09,0.4297
7.3206e-09,0.4280
7.3302e-09,0.4320
7.3398e-09,0.4422
7.3495e-09,0.4561
7.3591e-09,0.4716
7.3688e-09,0.4843
7.3784e-09,0.4881
7.3881e-09,0.4806
7.3977e-09,0.4616
7.4074e-09,0.4329
7.4170e-09,0.3996
7.4266e-09,0.3684
7.4363e-09,0.3454
7.4459e-09,0.3380
7.4556e-09,0.3512
7.4652e-09,0.3857
7.4749e-09,0.4384
7.4845e-09,0.5017
7.4942e-09,0.5631
7.5038e-09,0.6098
7.5135e-09,0.6331
7.5231e-09,0.6301
7.5327e-09,0.6053
7.5424e-09,0.5681
7.5520e-09,0.5289
7.5617e-09,0.4961
7.5713e-09,0.4732
7.5810e-09,0.4570
7.5906e-09,0.4413
7.6003e-09,0.4203
7.6099e-09,0.3893
7.6196e-09,0.3454
7.6292e-09,0.2895
7.6388e-09,0.2261
7.6485e-09,0.1611
7.6581e-09,0.1156
7.6678e-09,0.0925
7.6774e-09,0.0943
7.6871e-09,0.1155
7.6967e-09,0.1500
7.7064e-09,0.1927
7.7160e-09,0.2419
7.7256e-09,0.2883
7.7353e-09,0.3305
7.7449e-09,0.3697
7.7546e-09,0.4044
7.7642e-09,0.4350
7.7739e-09,0.4627
7.7835e-09,0.4879
7.7932e-09,0.5108
7.8028e-09,0.5286
7.8125e-09,0.5399
7.8221e-09,0.5435
7.8317e-09,0.5399
7.8414e-09,0.5284
7.8510e-09,0.5110
7.8607e-09,0.4920
7.8703e-09,0.4757
7.8800e-09,0.4638
7.8896e-09,0.4582
7.8993e-09,0.4603
7.9089e-09,0.4695
7.9185e-09,0.4832
7.9282e-09,0.4977
7.9378e-09,0.5093
7.9475e-09,0.5153
7.9571e-09,0.5134
7.9668e-09,0.5037
7.9764e-09,0.4901
7.9861e-09,0.4784
7.9957e-09,0.4738
8.0054e-09,0.4797
8.0150e-09,0.4968
8.0246e-09,0.5227
8.0343e-09,0.5515
8.0439e-09,0.5758
8.0536e-09,0.5886
8.0632e-09,0.5860
8.0729e-09,0.5672
8.0825e-09,0.5346
8.0922e-09,0.4942
8.1018e-09,0.4531
8.1114e-09,0.4173
8.1211e-09,0.3898
8.1307e-09,0.3711
8.1404e-09,0.3602
8.1500e-09,0.3552
8.1597e-09,0.3548
8.1693e-09,0.3591
8.1790e-09,0.3692
8.1886e-09,0.3858
8.1983e-09,0.4091
8.2079e-09,0.4392
8.2175e-09,0.4753
8.2272e-09,0.5164
8.2368e-09,0.5606
8.2465e-09,0.6058
8.2561e-09,0.6502
8.2658e-09,0.6929
8.2754e-09,0.7335
8.2851e-09,0.7728
8.2947e-09,0.8116
8.3043e-09,0.8507
8.3140e-09,0.8904
8.3236e-09,0.9303
8.3333e-09,0.9692
8.3429e-09,1.0052
8.3526e-09,1.0366
8.3622e-09,1.0619
8.3719e-09,1.0800
8.3815e-09,1.0908
8.3911e-09,1.0950
8.4008e-09,1.0945
8.4104e-09,1.0916
8.4201e-09,1.0889
8.4297e-09,1.0894
8.4394e-09,1.0956
8.4490e-09,1.1087
8.4587e-09,1.1281
8.4683e-09,1.1517
8.4780e-09,1.1764
8.4876e-09,1.1982
8.4972e-09,1.2139
8.5069e-09,1.2216
8.5165e-09,1.2211
8.5262e-09,1.2139
8.5358e-09,1.2027
8.5455e-09,1.1905
8.5551e-09,1.1802
8.5648e-09,1.1731
8.5744e-09,1.1694
8.5840e-09,1.1682
8.5937e-09,1.1683
8.6033e-09,1.1690
8.6130e-09,1.1701
8.6226e-09,1.1723
8.6323e-09,1.1764
8.6419e-09,1.1827
8.6516e-09,1.1907
8.6612e-09,1.1994
8.6709e-09,1.2071
8.6805e-09,1.2127
8.6901e-09,1.2152
8.6998e-09,1.2146
8.7094e-09,1.2113
8.7191e-09,1.2067
8.7287e-09,1.2020
8.7384e-09,1.1985
8.7480e-09,1.1969
8.7577e-09,1.1973
8.7673e-09,1.1990
8.7769e-09,1.2007
8.7866e-09,1.2012
8.7962e-09,1.1992
8.8059e-09,1.1941
8.8155e-09,1.1858
8.8252e-09,1.1749
8.8348e-09,1.1625
8.8445e-09,1.1499
8.8541e-09,1.1386
8.8638e-09,1.1300
8.8734e-09,1.1252
8.8830e-09,1.1248
8.8927e-09,1.1288
8.9023e-09,1.1367
8.9120e-09,1.1472
8.9216e-09,1.1587
8.9313e-09,1.1696
8.9409e-09,1.1783
8.9506e-09,1.1838
8.9602e-09,1.1860
8.9698e-09,1.1856
8.9795e-09,1.1836
8.9891e-09,1.1811
8.9988e-09,1.1794
9.0084e-09,1.1788
9.0181e-09,1.1795
9.0277e-09,1.1808
9.0374e-09,1.1823
9.0470e-09,1.1834
9.0567e-09,1.1840
9.0663e-09,1.1844
9.0759e-09,1.1851
9.0856e-09,1.1865
9.0952e-09,1.1887
9.1049e-09,1.1913
9.1145e-09,1.1936
9.1242e-09,1.1949
9.1338e-09,1.1950
9.1435e-09,1.1938
9.1531e-09,1.1921
9.1627e-09,1.1907
9.1724e-09,1.1904
9.1820e-09,1.1918
9.1917e-09,1.1950
9.2013e-09,1.1995
9.2110e-09,1.2047
9.2206e-09,1.2095
9.2303e-09,1.2129
9.2399e-09,1.2142
9.2496e-09,1.2131
9.2592e-09,1.2098
9.2688e-09,1.2049
9.2785e-09,1.1992
9.2881e-09,1.1936
9.2978e-09,1.1887
9.3074e-09,1.1854
9.3171e-09,1.1838
9.3267e-09,1.1842
9.3364e-09,1.1863
9.3460e-09,1.1898
9.3556e-09,1.1942
9.3653e-09,1.1989
9.3749e-09,1.2031
9.3846e-09,1.2064
9.3942e-09,1.2085
9.4039e-09,1.2092
9.4135e-09,1.2090
9.4232e-09,1.2081
9.4328e-09,1.2071
9.4425e-09,1.2065
9.4521e-09,1.2063
9.4617e-09,1.2067
9.4714e-09,1.2074
9.4810e-09,1.2080
9.4907e-09,1.2083
9.5003e-09,1.2081
9.5100e-09,1.2075
9.5196e-09,1.2066
9.5293e-09,1.2057
9.5389e-09,1.2049
9.5486e-09,1.2042
9.5582e-09,1.2032
9.5678e-09,1.2019
9.5775e-09,1.2001
9.5871e-09,1.1979
9.5968e-09,1.1957
9.6064e-09,1.1941
9.6161e-09,1.1936
9.6257e-09,1.1944
9.6354e-09,1.1966
9.6450e-09,1.1996
9.6546e-09,1.2030
9.6643e-09,1.2061
9.6739e-09,1.2083
9.6836e-09,1.2091
9.6932e-09,1.2086
9.7029e-09,1.2069
9.7125e-09,1.2044
9.7222e-09,1.2016
9.7318e-09,1.1990
9.7415e-09,1.1970
9.7511e-09,1.1956
9.7607e-09,1.1950
9.7704e-09,1.1951
9.7800e-09,1.1958
9.7897e-09,1.1969
9.7993e-09,1.1981
9.8090e-09,1.1994
9.8186e-09,1.2004
9.8283e-09,1.2010
9.8379e-09,1.2013
9.8475e-09,1.2012
9.8572e-09,1.2007
9.8668e-09,1.2002
9.8765e-09,1.1997
9.8861e-09,1.1995
9.8958e-09,1.1997
9.9054e-09,1.2002
9.9151e-09,1.2010
9.9247e-09,1.2019
9.9344e-09,1.2027
9.9440e-09,1.2032
9.9536e-09,1.2033
9.9633e-09,1.2032
9.9729e-09,1.2028
9.9826e-09,1.2022
9.9922e-09,1.2015
1.00019e-08,1.2006
1.00115e-08,1.1995
1.00212e-08,1.1983
1.00308e-08,1.1969
1.00404e-08,1.1956
1.00501e-08,1.1948
1.00597e-08,1.1945
1.00694e-08,1.1951
1.00790e-08,1.1964
1.00887e-08,1.1982
1.00983e-08,1.2002
1.01080e-08,1.2020
1.01176e-08,1.2032
1.01273e-08,1.2037
1.01369e-08,1.2035
1.01465e-08,1.2028
1.01562e-08,1.2017
1.01658e-08,1.2007
1.01755e-08,1.1998
1.01851e-08,1.1993
1.01948e-08,1.1991
1.02044e-08,1.1992
1.02141e-08,1.1995
1.02237e-08,1.1999
1.02333e-08,1.2003
1.02430e-08,1.2006
1.02526e-08,1.2008
1.02623e-08,1.2008
1.02719e-08,1.2007
1.02816e-08,1.2005
1.02912e-08,1.2001
1.03009e-08,1.1996
1.03105e-08,1.1992
1.03202e-08,1.1989
