.HEADER
..NAMES
Time,V U1.T4
.DATA
2.46165e-08,-0.0006
2.46398e-08,0.0021
2.46630e-08,0.0051
2.46863e-08,0.0078
2.47096e-08,0.0102
2.47328e-08,0.0125
2.47561e-08,0.0146
2.47794e-08,0.0162
2.48026e-08,0.0162
2.48259e-08,0.0141
2.48492e-08,0.0099
2.48724e-08,0.0047
2.48957e-08,-0.0002
2.49190e-08,-0.0036
2.49422e-08,-0.0048
2.49655e-08,-0.0037
2.49888e-08,-0.0011
2.50120e-08,0.0019
2.50353e-08,0.0045
2.50586e-08,0.0059
2.50818e-08,0.0061
2.51051e-08,0.0049
2.51284e-08,0.0030
2.51516e-08,0.0009
2.51749e-08,0.0120
2.51982e-08,0.0580
2.52214e-08,0.1864
2.52447e-08,0.3372
2.52680e-08,0.4459
2.52912e-08,0.5284
2.53145e-08,0.5861
2.53378e-08,0.6188
2.53610e-08,0.6369
2.53843e-08,0.6489
2.54076e-08,0.6568
2.54308e-08,0.6621
2.54541e-08,0.6655
2.54774e-08,0.6669
2.55006e-08,0.6668
2.55239e-08,0.6656
2.55472e-08,0.6630
2.55704e-08,0.6602
2.55937e-08,0.6591
2.56170e-08,0.6610
2.56402e-08,0.6670
2.56635e-08,0.6774
2.56868e-08,0.6966
2.57100e-08,0.7295
2.57333e-08,0.7783
2.57566e-08,0.8414
2.57798e-08,0.9139
2.58031e-08,0.9876
2.58264e-08,1.0548
2.58496e-08,1.1098
2.58729e-08,1.1507
2.58962e-08,1.1794
2.59194e-08,1.1989
2.59427e-08,1.2127
2.59660e-08,1.2230
2.59892e-08,1.2308
2.60125e-08,1.2376
2.60358e-08,1.2440
2.60590e-08,1.2497
2.60823e-08,1.2536
2.61056e-08,1.2546
2.61288e-08,1.2532
2.61521e-08,1.2500
2.61754e-08,1.2443
2.61986e-08,1.2352
2.62219e-08,1.2216
2.62452e-08,1.2032
2.62684e-08,1.1814
2.62917e-08,1.1595
2.63150e-08,1.1417
2.63382e-08,1.1314
2.63615e-08,1.1299
2.63848e-08,1.1358
2.64080e-08,1.1229
2.64313e-08,1.0796
2.64546e-08,0.9511
2.64778e-08,0.7972
2.65011e-08,0.6794
2.65244e-08,0.6055
2.65476e-08,0.5566
2.65709e-08,0.5277
2.65942e-08,0.5143
2.66174e-08,0.5077
2.66407e-08,0.5057
2.66640e-08,0.5052
2.66872e-08,0.5055
2.67105e-08,0.5074
2.67338e-08,0.5114
2.67570e-08,0.5178
2.67803e-08,0.5269
2.68036e-08,0.5353
2.68269e-08,0.5395
2.68501e-08,0.5363
2.68734e-08,0.5241
2.68967e-08,0.5044
2.69199e-08,0.4761
2.69432e-08,0.4349
2.69665e-08,0.3794
2.69897e-08,0.3127
2.70130e-08,0.2400
2.70363e-08,0.1688
2.70595e-08,0.1055
2.70828e-08,0.0544
2.71061e-08,0.0163
2.71293e-08,-0.0109
2.71526e-08,-0.0299
2.71759e-08,-0.0434
2.71991e-08,-0.0532
2.72224e-08,-0.0604
2.72457e-08,-0.0670
2.72689e-08,-0.0741
2.72922e-08,-0.0811
2.73155e-08,-0.0858
2.73387e-08,-0.0860
2.73620e-08,-0.0816
2.73853e-08,-0.0736
2.74085e-08,-0.0624
2.74318e-08,-0.0479
2.74551e-08,-0.0300
2.74783e-08,-0.0090
2.75016e-08,0.0137
2.75249e-08,0.0353
2.75481e-08,0.0525
2.75714e-08,0.0624
2.75947e-08,0.0645
2.76179e-08,0.0603
2.76412e-08,0.0530
2.76645e-08,0.0452
2.76877e-08,0.0382
2.77110e-08,0.0329
2.77343e-08,0.0296
2.77575e-08,0.0284
2.77808e-08,0.0289
2.78041e-08,0.0295
2.78273e-08,0.0287
2.78506e-08,0.0258
2.78739e-08,0.0209
2.78971e-08,0.0143
2.79204e-08,0.0071
2.79437e-08,-0.0002
2.79669e-08,-0.0075
2.79902e-08,-0.0147
2.80135e-08,-0.0215
2.80367e-08,-0.0264
2.80600e-08,-0.0281
2.80833e-08,-0.0256
2.81065e-08,-0.0197
2.81298e-08,-0.0122
2.81531e-08,-0.0052
2.81763e-08,0.0002
2.81996e-08,0.0032
2.82229e-08,0.0039
2.82461e-08,0.0030
2.82694e-08,0.0010
2.82927e-08,-0.0010
2.83159e-08,-0.0023
2.83392e-08,-0.0022
2.83625e-08,-0.0005
2.83857e-08,0.0025
2.84090e-08,0.0060
2.84323e-08,0.0091
2.84555e-08,0.0114
2.84788e-08,0.0131
2.85021e-08,0.0143
2.85253e-08,0.0150
2.85486e-08,0.0146
2.85719e-08,0.0127
2.85951e-08,0.0092
2.86184e-08,0.0048
2.86417e-08,0.0006
2.86649e-08,-0.0024
2.86882e-08,-0.0036
2.87115e-08,-0.0030
2.87347e-08,-0.0011
2.87580e-08,0.0012
2.87813e-08,0.0033
2.88045e-08,0.0047
2.88278e-08,0.0051
2.88511e-08,0.0044
2.88743e-08,0.0027
2.88976e-08,0.0006
2.89209e-08,0.0076
2.89441e-08,0.0454
2.89674e-08,0.1619
2.89907e-08,0.3182
2.90139e-08,0.4375
2.90372e-08,0.5229
2.90605e-08,0.5797
2.90838e-08,0.6153
2.91070e-08,0.6353
2.91303e-08,0.6468
2.91536e-08,0.6547
2.91768e-08,0.6600
2.92001e-08,0.6638
2.92234e-08,0.6658
2.92466e-08,0.6664
2.92699e-08,0.6661
2.92932e-08,0.6640
2.93164e-08,0.6611
2.93397e-08,0.6594
2.93630e-08,0.6605
2.93862e-08,0.6655
2.94095e-08,0.6751
2.94328e-08,0.6927
2.94560e-08,0.7232
2.94793e-08,0.7697
2.95026e-08,0.8310
2.95258e-08,0.9026
2.95491e-08,0.9768
2.95724e-08,1.0456
2.95956e-08,1.1028
2.96189e-08,1.1460
2.96422e-08,1.1764
2.96654e-08,1.1971
2.96887e-08,1.2115
2.97120e-08,1.2219
2.97352e-08,1.2296
2.97585e-08,1.2361
2.97818e-08,1.2423
2.98050e-08,1.2481
2.98283e-08,1.2525
2.98516e-08,1.2543
2.98748e-08,1.2535
2.98981e-08,1.2507
2.99214e-08,1.2455
2.99446e-08,1.2369
2.99679e-08,1.2238
2.99912e-08,1.2060
3.00144e-08,1.1846
3.00377e-08,1.1624
3.00610e-08,1.1436
3.00842e-08,1.1320
3.01075e-08,1.1291
3.01308e-08,1.1342
3.01540e-08,1.1287
3.01773e-08,1.0925
3.02006e-08,0.9824
3.02238e-08,0.8242
3.02471e-08,0.6966
3.02704e-08,0.6141
3.02936e-08,0.5601
3.03169e-08,0.5298
3.03402e-08,0.5149
3.03634e-08,0.5077
3.03867e-08,0.5053
3.04100e-08,0.5048
3.04332e-08,0.5052
3.04565e-08,0.5068
3.04798e-08,0.5106
3.05030e-08,0.5168
3.05263e-08,0.5254
3.05496e-08,0.5342
3.05728e-08,0.5392
3.05961e-08,0.5375
3.06194e-08,0.5268
3.06426e-08,0.5084
3.06659e-08,0.4818
3.06892e-08,0.4432
3.07124e-08,0.3901
3.07357e-08,0.3249
3.07590e-08,0.2526
3.07822e-08,0.1801
3.08055e-08,0.1148
3.08288e-08,0.0612
3.08520e-08,0.0209
3.08753e-08,-0.0078
3.08986e-08,-0.0277
3.09218e-08,-0.0419
3.09451e-08,-0.0521
3.09684e-08,-0.0596
3.09916e-08,-0.0662
3.10149e-08,-0.0731
3.10382e-08,-0.0802
3.10614e-08,-0.0854
3.10847e-08,-0.0864
3.11080e-08,-0.0827
3.11312e-08,-0.0752
3.11545e-08,-0.0646
3.11778e-08,-0.0507
3.12010e-08,-0.0334
3.12243e-08,-0.0129
3.12476e-08,0.0097
3.12708e-08,0.0319
3.12941e-08,0.0503
3.13174e-08,0.0617
3.13406e-08,0.0651
3.13639e-08,0.0617
3.13872e-08,0.0546
3.14105e-08,0.0465
3.14337e-08,0.0392
3.14570e-08,0.0335
3.14803e-08,0.0298
3.15035e-08,0.0284
3.15268e-08,0.0287
3.15501e-08,0.0294
3.15733e-08,0.0289
3.15966e-08,0.0264
3.16199e-08,0.0218
3.16431e-08,0.0155
3.16664e-08,0.0083
3.16897e-08,0.0010
3.17129e-08,-0.0062
3.17362e-08,-0.0135
3.17595e-08,-0.0205
3.17827e-08,-0.0259
3.18060e-08,-0.0283
3.18293e-08,-0.0266
3.18525e-08,-0.0211
3.18758e-08,-0.0137
3.18991e-08,-0.0063
3.19223e-08,-0.0005
3.19456e-08,0.0030
3.19689e-08,0.0041
3.19921e-08,0.0033
3.20154e-08,0.0014
3.20387e-08,-0.0007
3.20619e-08,-0.0022
3.20852e-08,-0.0024
3.21085e-08,-0.0009
3.21317e-08,0.0019
3.21550e-08,0.0054
3.21783e-08,0.0086
3.22015e-08,0.0111
3.22248e-08,0.0128
3.22481e-08,0.0141
3.22713e-08,0.0149
3.22946e-08,0.0148
3.23179e-08,0.0132
3.23411e-08,0.0100
3.23644e-08,0.0056
3.23877e-08,0.0012
3.24109e-08,-0.0021
3.24342e-08,-0.0036
3.24575e-08,-0.0033
3.24807e-08,-0.0016
3.25040e-08,0.0008
3.25273e-08,0.0030
3.25505e-08,0.0046
3.25738e-08,0.0052
3.25971e-08,0.0046
3.26203e-08,0.0031
3.26436e-08,0.0010
3.26669e-08,-0.0010
3.26901e-08,-0.0023
3.27134e-08,-0.0027
3.27367e-08,-0.0024
3.27599e-08,-0.0019
3.27832e-08,-0.0012
3.28065e-08,-0.0002
3.28297e-08,0.0012
3.28530e-08,0.0030
3.28763e-08,0.0050
3.28995e-08,0.0066
3.29228e-08,0.0072
3.29461e-08,0.0067
3.29693e-08,0.0052
3.29926e-08,0.0033
3.30159e-08,0.0016
3.30391e-08,0.0004
3.30624e-08,0.0000
3.30857e-08,0.0004
3.31089e-08,0.0015
3.31322e-08,0.0029
3.31555e-08,0.0043
3.31787e-08,0.0051
3.32020e-08,0.0053
3.32253e-08,0.0049
3.32485e-08,0.0041
3.32718e-08,0.0032
3.32951e-08,0.0026
3.33183e-08,0.0020
3.33416e-08,0.0014
3.33649e-08,0.0008
3.33881e-08,0.0003
3.34114e-08,0.0001
3.34347e-08,0.0004
3.34579e-08,0.0012
3.34812e-08,0.0024
3.35045e-08,0.0035
3.35277e-08,0.0043
3.35510e-08,0.0045
3.35743e-08,0.0041
3.35975e-08,0.0034
3.36208e-08,0.0024
3.36441e-08,0.0015
3.36673e-08,0.0009
3.36906e-08,0.0008
3.37139e-08,0.0011
3.37372e-08,0.0018
3.37604e-08,0.0025
3.37837e-08,0.0031
3.38070e-08,0.0034
3.38302e-08,0.0035
3.38535e-08,0.0035
3.38768e-08,0.0035
3.39000e-08,0.0035
3.39233e-08,0.0140
3.39466e-08,0.0587
3.39698e-08,0.1882
3.39931e-08,0.3389
3.40164e-08,0.4544
3.40396e-08,0.5352
3.40629e-08,0.5877
3.40862e-08,0.6206
3.41094e-08,0.6364
3.41327e-08,0.6456
3.41560e-08,0.6519
3.41792e-08,0.6565
3.42025e-08,0.6606
3.42258e-08,0.6638
3.42490e-08,0.6657
3.42723e-08,0.6664
3.42956e-08,0.6649
3.43188e-08,0.6624
3.43421e-08,0.6606
3.43654e-08,0.6612
3.43886e-08,0.6655
3.44119e-08,0.6744
3.44352e-08,0.6927
3.44584e-08,0.7254
3.44817e-08,0.7749
3.45050e-08,0.8392
3.45282e-08,0.9127
3.45515e-08,0.9876
3.45748e-08,1.0556
3.45980e-08,1.1113
3.46213e-08,1.1528
3.46446e-08,1.1818
3.46678e-08,1.2012
3.46911e-08,1.2143
3.47144e-08,1.2234
3.47376e-08,1.2300
3.47609e-08,1.2357
3.47842e-08,1.2415
3.48074e-08,1.2473
3.48307e-08,1.2518
3.48540e-08,1.2539
3.48772e-08,1.2536
3.49005e-08,1.2512
3.49238e-08,1.2460
3.49470e-08,1.2368
3.49703e-08,1.2226
3.49936e-08,1.2033
3.50168e-08,1.1807
3.50401e-08,1.1582
3.50634e-08,1.1400
3.50866e-08,1.1296
3.51099e-08,1.1282
3.51332e-08,1.1344
3.51564e-08,1.1254
3.51797e-08,1.0868
3.52030e-08,0.9646
3.52262e-08,0.8100
3.52495e-08,0.6861
3.52728e-08,0.6095
3.52960e-08,0.5577
3.53193e-08,0.5284
3.53426e-08,0.5141
3.53658e-08,0.5071
3.53891e-08,0.5046
3.54124e-08,0.5039
3.54356e-08,0.5044
3.54589e-08,0.5066
3.54822e-08,0.5112
3.55054e-08,0.5181
3.55287e-08,0.5274
3.55520e-08,0.5360
3.55752e-08,0.5402
3.55985e-08,0.5371
3.56218e-08,0.5250
3.56450e-08,0.5055
3.56683e-08,0.4778
3.56916e-08,0.4376
3.57148e-08,0.3832
3.57381e-08,0.3171
3.57614e-08,0.2444
3.57846e-08,0.1726
3.58079e-08,0.1086
3.58312e-08,0.0566
3.58544e-08,0.0179
3.58777e-08,-0.0097
3.59010e-08,-0.0289
3.59242e-08,-0.0426
3.59475e-08,-0.0527
3.59708e-08,-0.0603
3.59940e-08,-0.0672
3.60173e-08,-0.0745
3.60406e-08,-0.0816
3.60638e-08,-0.0863
3.60871e-08,-0.0865
3.61104e-08,-0.0820
3.61337e-08,-0.0739
3.61569e-08,-0.0628
3.61802e-08,-0.0486
3.62035e-08,-0.0311
3.62267e-08,-0.0105
3.62500e-08,0.0121
3.62733e-08,0.0339
3.62965e-08,0.0516
3.63198e-08,0.0621
3.63431e-08,0.0647
3.63663e-08,0.0608
3.63896e-08,0.0534
3.64129e-08,0.0455
3.64361e-08,0.0384
3.64594e-08,0.0330
3.64827e-08,0.0297
3.65059e-08,0.0287
3.65292e-08,0.0292
3.65525e-08,0.0297
3.65757e-08,0.0289
3.65990e-08,0.0260
3.66223e-08,0.0209
3.66455e-08,0.0143
3.66688e-08,0.0072
3.66921e-08,0.0000
3.67153e-08,-0.0071
3.67386e-08,-0.0142
3.67619e-08,-0.0210
3.67851e-08,-0.0262
3.68084e-08,-0.0281
3.68317e-08,-0.0260
3.68549e-08,-0.0203
3.68782e-08,-0.0128
3.69015e-08,-0.0056
3.69247e-08,-0.0001
3.69480e-08,0.0031
3.69713e-08,0.0039
3.69945e-08,0.0030
3.70178e-08,0.0010
3.70411e-08,-0.0011
3.70643e-08,-0.0024
3.70876e-08,-0.0023
3.71109e-08,-0.0005
3.71341e-08,0.0025
3.71574e-08,0.0060
3.71807e-08,0.0090
3.72039e-08,0.0113
3.72272e-08,0.0129
3.72505e-08,0.0140
3.72737e-08,0.0148
3.72970e-08,0.0146
3.73203e-08,0.0129
3.73435e-08,0.0095
3.73668e-08,0.0051
3.73901e-08,0.0008
3.74133e-08,-0.0023
3.74366e-08,-0.0036
3.74599e-08,-0.0031
3.74831e-08,-0.0013
3.75064e-08,0.0011
3.75297e-08,0.0033
3.75529e-08,0.0047
3.75762e-08,0.0052
3.75995e-08,0.0045
3.76227e-08,0.0027
3.76460e-08,0.0006
3.76693e-08,-0.0013
3.76925e-08,-0.0024
3.77158e-08,-0.0026
3.77391e-08,-0.0023
3.77623e-08,-0.0017
3.77856e-08,-0.0010
3.78089e-08,-0.0001
3.78321e-08,0.0013
3.78554e-08,0.0032
3.78787e-08,0.0052
3.79019e-08,0.0067
3.79252e-08,0.0072
3.79485e-08,0.0065
3.79717e-08,0.0050
3.79950e-08,0.0031
3.80183e-08,0.0014
3.80415e-08,0.0004
3.80648e-08,0.0001
3.80881e-08,0.0005
3.81113e-08,0.0017
3.81346e-08,0.0031
3.81579e-08,0.0045
3.81811e-08,0.0052
3.82044e-08,0.0053
3.82277e-08,0.0047
3.82509e-08,0.0039
3.82742e-08,0.0031
3.82975e-08,0.0025
3.83207e-08,0.0020
3.83440e-08,0.0014
3.83673e-08,0.0008
3.83905e-08,0.0003
3.84138e-08,0.0001
3.84371e-08,0.0005
3.84603e-08,0.0014
3.84836e-08,0.0025
3.85069e-08,0.0036
3.85302e-08,0.0043
3.85534e-08,0.0044
3.85767e-08,0.0041
3.86000e-08,0.0033
3.86232e-08,0.0023
3.86465e-08,0.0014
3.86698e-08,0.0009
3.86930e-08,0.0008
3.87163e-08,0.0012
3.87396e-08,0.0019
3.87628e-08,0.0027
3.87861e-08,0.0032
3.88094e-08,0.0035
3.88326e-08,0.0035
3.88559e-08,0.0034
3.88792e-08,0.0034
3.89024e-08,0.0034
3.89257e-08,0.0168
3.89490e-08,0.0664
3.89722e-08,0.2039
3.89955e-08,0.3501
3.90188e-08,0.4638
3.90420e-08,0.5412
3.90653e-08,0.5946
3.90886e-08,0.6225
3.91118e-08,0.6377
3.91351e-08,0.6465
3.91584e-08,0.6525
3.91816e-08,0.6569
3.92049e-08,0.6610
3.92282e-08,0.6640
3.92514e-08,0.6658
3.92747e-08,0.6663
3.92980e-08,0.6647
3.93212e-08,0.6622
3.93445e-08,0.6606
3.93678e-08,0.6615
3.93910e-08,0.6661
3.94143e-08,0.6757
3.94376e-08,0.6953
3.94608e-08,0.7296
3.94841e-08,0.7807
3.95074e-08,0.8462
3.95306e-08,0.9203
3.95539e-08,0.9949
3.95772e-08,1.0619
3.96004e-08,1.1162
3.96237e-08,1.1563
3.96470e-08,1.1842
3.96702e-08,1.2028
3.96935e-08,1.2155
3.97168e-08,1.2242
3.97400e-08,1.2306
3.97633e-08,1.2363
3.97866e-08,1.2421
3.98098e-08,1.2478
3.98331e-08,1.2521
3.98564e-08,1.2540
3.98796e-08,1.2534
3.99029e-08,1.2508
3.99262e-08,1.2453
3.99494e-08,1.2357
3.99727e-08,1.2209
3.99960e-08,1.2012
4.00192e-08,1.1784
4.00425e-08,1.1561
4.00658e-08,1.1386
4.00890e-08,1.1291
4.01123e-08,1.1285
4.01356e-08,1.1353
4.01588e-08,1.1460
4.01821e-08,1.1574
4.02054e-08,1.1675
4.02286e-08,1.1751
4.02519e-08,1.1798
4.02752e-08,1.1819
4.02984e-08,1.1823
4.03217e-08,1.1823
4.03450e-08,1.1830
4.03682e-08,1.1849
4.03915e-08,1.1879
4.04148e-08,1.1920
4.04380e-08,1.1969
4.04613e-08,1.2028
4.04846e-08,1.2099
4.05078e-08,1.2179
4.05311e-08,1.2257
4.05544e-08,1.2315
4.05776e-08,1.2333
4.06009e-08,1.2301
4.06242e-08,1.2228
4.06474e-08,1.2134
4.06707e-08,1.2043
4.06940e-08,1.1975
4.07173e-08,1.1937
4.07405e-08,1.1930
4.07638e-08,1.1947
4.07871e-08,1.1975
4.08103e-08,1.2002
4.08336e-08,1.2021
4.08569e-08,1.2026
4.08801e-08,1.2018
4.09034e-08,1.1999
4.09267e-08,1.1977
4.09499e-08,1.1954
4.09732e-08,1.1934
4.09965e-08,1.1914
4.10197e-08,1.1894
4.10430e-08,1.1880
4.10663e-08,1.1881
4.10895e-08,1.1903
4.11128e-08,1.1945
4.11361e-08,1.2000
4.11593e-08,1.2053
4.11826e-08,1.2091
4.12059e-08,1.2105
4.12291e-08,1.2095
4.12524e-08,1.2068
4.12757e-08,1.2035
4.12989e-08,1.2004
4.13222e-08,1.1985
4.13455e-08,1.1978
4.13687e-08,1.1985
4.13920e-08,1.1990
4.14153e-08,1.1660
4.14385e-08,1.1017
4.14618e-08,0.9403
4.14851e-08,0.7882
4.15083e-08,0.6797
4.15316e-08,0.6137
4.15549e-08,0.5710
4.15781e-08,0.5465
4.16014e-08,0.5317
4.16247e-08,0.5211
4.16479e-08,0.5130
4.16712e-08,0.5061
4.16945e-08,0.5013
4.17177e-08,0.4990
4.17410e-08,0.4991
4.17643e-08,0.5014
4.17875e-08,0.5055
4.18108e-08,0.5091
4.18341e-08,0.5107
4.18573e-08,0.5080
4.18806e-08,0.4996
4.19039e-08,0.4855
4.19271e-08,0.4612
4.19504e-08,0.4214
4.19737e-08,0.3653
4.19969e-08,0.2968
4.20202e-08,0.2226
4.20435e-08,0.1511
4.20667e-08,0.0895
4.20900e-08,0.0418
4.21133e-08,0.0082
4.21365e-08,-0.0141
4.21598e-08,-0.0285
4.21831e-08,-0.0387
4.22063e-08,-0.0466
4.22296e-08,-0.0534
4.22529e-08,-0.0603
4.22761e-08,-0.0675
4.22994e-08,-0.0740
4.23227e-08,-0.0780
4.23459e-08,-0.0786
4.23692e-08,-0.0761
4.23925e-08,-0.0711
4.24157e-08,-0.0626
4.24390e-08,-0.0497
4.24623e-08,-0.0317
4.24855e-08,-0.0091
4.25088e-08,0.0157
4.25321e-08,0.0389
4.25553e-08,0.0563
4.25786e-08,0.0651
4.26019e-08,0.0651
4.26251e-08,0.0586
4.26484e-08,0.0492
4.26717e-08,0.0498
4.26949e-08,0.0847
4.27182e-08,0.2060
4.27415e-08,0.3619
4.27647e-08,0.4857
4.27880e-08,0.5662
4.28113e-08,0.6227
4.28345e-08,0.6544
4.28578e-08,0.6660
4.28811e-08,0.6693
4.29043e-08,0.6684
4.29276e-08,0.6654
4.29509e-08,0.6614
4.29742e-08,0.6557
4.29974e-08,0.6481
4.30207e-08,0.6397
4.30440e-08,0.6314
4.30672e-08,0.6261
4.30905e-08,0.6268
4.31138e-08,0.6343
4.31370e-08,0.6478
4.31603e-08,0.6658
4.31836e-08,0.6904
4.32068e-08,0.7261
4.32301e-08,0.7756
4.32534e-08,0.8381
4.32766e-08,0.9097
4.32999e-08,0.9835
4.33232e-08,1.0522
4.33464e-08,1.1100
4.33697e-08,1.1547
4.33930e-08,1.1871
4.34162e-08,1.2094
4.34395e-08,1.2245
4.34628e-08,1.2349
4.34860e-08,1.2424
4.35093e-08,1.2488
4.35326e-08,1.2548
4.35558e-08,1.2595
4.35791e-08,1.2612
4.36024e-08,1.2586
4.36256e-08,1.2527
4.36489e-08,1.2453
4.36722e-08,1.2370
4.36954e-08,1.2272
4.37187e-08,1.2148
4.37420e-08,1.1987
4.37652e-08,1.1795
4.37885e-08,1.1594
4.38118e-08,1.1421
4.38350e-08,1.1311
4.38583e-08,1.1279
4.38816e-08,1.1320
4.39048e-08,1.1406
4.39281e-08,1.1511
4.39514e-08,1.1614
4.39746e-08,1.1699
4.39979e-08,1.1758
4.40212e-08,1.1788
4.40444e-08,1.1801
4.40677e-08,1.1811
4.40910e-08,1.1834
4.41142e-08,1.1874
4.41375e-08,1.1925
4.41608e-08,1.1978
4.41840e-08,1.2028
4.42073e-08,1.2072
4.42306e-08,1.2117
4.42538e-08,1.2169
4.42771e-08,1.2228
4.43004e-08,1.2281
4.43236e-08,1.2307
4.43469e-08,1.2294
4.43702e-08,1.2241
4.43934e-08,1.2164
4.44167e-08,1.2081
4.44400e-08,1.2010
4.44632e-08,1.1963
4.44865e-08,1.1942
4.45098e-08,1.1947
4.45330e-08,1.1968
4.45563e-08,1.1993
4.45796e-08,1.2010
4.46028e-08,1.2012
4.46261e-08,1.1999
4.46494e-08,1.1976
4.46726e-08,1.1953
4.46959e-08,1.1937
4.47192e-08,1.1929
4.47424e-08,1.1925
4.47657e-08,1.1919
4.47890e-08,1.1910
4.48122e-08,1.1906
4.48355e-08,1.1916
4.48588e-08,1.1944
4.48820e-08,1.1985
4.49053e-08,1.2031
4.49286e-08,1.2069
4.49518e-08,1.2091
4.49751e-08,1.2092
4.49984e-08,1.2076
4.50216e-08,1.2049
4.50449e-08,1.2021
4.50682e-08,1.1999
4.50914e-08,1.1989
4.51147e-08,1.1993
4.51380e-08,1.2008
4.51612e-08,1.1741
4.51845e-08,1.1210
4.52078e-08,0.9667
4.52310e-08,0.8128
4.52543e-08,0.6954
4.52776e-08,0.6225
4.53008e-08,0.5747
4.53241e-08,0.5485
4.53474e-08,0.5335
4.53707e-08,0.5233
4.53939e-08,0.5156
4.54172e-08,0.5088
4.54405e-08,0.5033
4.54637e-08,0.4999
4.54870e-08,0.4990
4.55103e-08,0.5002
4.55335e-08,0.5040
4.55568e-08,0.5079
4.55801e-08,0.5101
4.56033e-08,0.5085
4.56266e-08,0.5013
4.56499e-08,0.4884
4.56731e-08,0.4662
4.56964e-08,0.4291
4.57197e-08,0.3758
4.57429e-08,0.3093
4.57662e-08,0.2357
4.57895e-08,0.1633
4.58127e-08,0.0995
4.58360e-08,0.0490
4.58593e-08,0.0126
4.58825e-08,-0.0117
4.59058e-08,-0.0274
4.59291e-08,-0.0380
4.59523e-08,-0.0458
4.59756e-08,-0.0522
4.59989e-08,-0.0587
4.60221e-08,-0.0656
4.60454e-08,-0.0723
4.60687e-08,-0.0771
4.60919e-08,-0.0785
4.61152e-08,-0.0768
4.61385e-08,-0.0724
4.61617e-08,-0.0646
4.61850e-08,-0.0524
4.62083e-08,-0.0351
4.62315e-08,-0.0132
4.62548e-08,0.0113
4.62781e-08,0.0350
4.63013e-08,0.0536
4.63246e-08,0.0641
4.63479e-08,0.0657
4.63711e-08,0.0603
4.63944e-08,0.0513
4.64177e-08,0.0418
4.64409e-08,0.0337
4.64642e-08,0.0282
4.64875e-08,0.0255
4.65107e-08,0.0254
4.65340e-08,0.0266
4.65573e-08,0.0276
4.65805e-08,0.0272
4.66038e-08,0.0252
4.66271e-08,0.0214
4.66503e-08,0.0164
4.66736e-08,0.0104
4.66969e-08,0.0035
4.67201e-08,-0.0044
4.67434e-08,-0.0131
4.67667e-08,-0.0215
4.67899e-08,-0.0277
4.68132e-08,-0.0299
4.68365e-08,-0.0273
4.68597e-08,-0.0206
4.68830e-08,-0.0120
4.69063e-08,-0.0037
4.69295e-08,0.0024
4.69528e-08,0.0056
4.69761e-08,0.0059
4.69993e-08,0.0041
4.70226e-08,0.0012
4.70459e-08,-0.0014
4.70691e-08,-0.0029
4.70924e-08,-0.0028
4.71157e-08,-0.0012
4.71389e-08,0.0015
4.71622e-08,0.0045
4.71855e-08,0.0073
4.72087e-08,0.0099
4.72320e-08,0.0122
4.72553e-08,0.0144
4.72785e-08,0.0160
4.73018e-08,0.0161
4.73251e-08,0.0142
4.73483e-08,0.0101
4.73716e-08,0.0050
4.73949e-08,-0.0001
4.74181e-08,-0.0037
4.74414e-08,-0.0051
4.74647e-08,-0.0042
4.74879e-08,-0.0018
4.75112e-08,0.0013
4.75345e-08,0.0040
4.75577e-08,0.0056
4.75810e-08,0.0060
4.76043e-08,0.0050
4.76275e-08,0.0031
4.76508e-08,0.0010
4.76741e-08,0.0106
4.76973e-08,0.0538
4.77206e-08,0.1795
4.77439e-08,0.3311
4.77672e-08,0.4502
4.77904e-08,0.5284
4.78137e-08,0.5846
4.78370e-08,0.6192
4.78602e-08,0.6370
4.78835e-08,0.6487
4.79068e-08,0.6564
4.79300e-08,0.6617
4.79533e-08,0.6653
4.79766e-08,0.6669
4.79998e-08,0.6668
4.80231e-08,0.6656
4.80464e-08,0.6630
4.80696e-08,0.6600
4.80929e-08,0.6586
4.81162e-08,0.6603
4.81394e-08,0.6662
4.81627e-08,0.6765
4.81860e-08,0.6953
4.82092e-08,0.7276
4.82325e-08,0.7760
4.82558e-08,0.8390
4.82790e-08,0.9116
4.83023e-08,0.9858
4.83256e-08,1.0537
4.83488e-08,1.1092
4.83721e-08,1.1506
4.83954e-08,1.1794
4.84186e-08,1.1988
4.84419e-08,1.2125
4.84652e-08,1.2226
4.84884e-08,1.2303
4.85117e-08,1.2371
4.85350e-08,1.2435
4.85582e-08,1.2493
4.85815e-08,1.2534
4.86048e-08,1.2546
4.86280e-08,1.2533
4.86513e-08,1.2500
4.86746e-08,1.2444
4.86978e-08,1.2354
4.87211e-08,1.2218
4.87444e-08,1.2035
4.87676e-08,1.1817
4.87909e-08,1.1596
4.88142e-08,1.1414
4.88374e-08,1.1308
4.88607e-08,1.1291
4.88840e-08,1.1350
4.89072e-08,1.1233
4.89305e-08,1.0828
4.89538e-08,0.9514
4.89770e-08,0.7956
4.90003e-08,0.6849
4.90236e-08,0.6082
4.90468e-08,0.5593
4.90701e-08,0.5294
4.90934e-08,0.5149
4.91166e-08,0.5079
4.91399e-08,0.5056
4.91632e-08,0.5050
4.91864e-08,0.5053
4.92097e-08,0.5072
4.92330e-08,0.5111
4.92562e-08,0.5175
4.92795e-08,0.5266
