.HEADER
..NAMES
Time,V U1.G5
4.5138e-09,0.5166
4.5371e-09,0.5144
4.5603e-09,0.5180
4.5836e-09,0.5270
4.6069e-09,0.5395
4.6301e-09,0.5532
4.6534e-09,0.5653
4.6767e-09,0.5715
4.6999e-09,0.5700
4.7232e-09,0.5598
4.7465e-09,0.5384
4.7697e-09,0.5050
4.7930e-09,0.4581
4.8163e-09,0.3975
4.8395e-09,0.3262
4.8628e-09,0.2664
4.8861e-09,0.2626
4.9093e-09,0.3541
4.9326e-09,0.4552
4.9559e-09,0.5202
4.9791e-09,0.5605
5.0024e-09,0.5823
5.0257e-09,0.5857
5.0489e-09,0.5805
5.0722e-09,0.5718
5.0955e-09,0.5636
5.1187e-09,0.5563
5.1420e-09,0.5522
5.1653e-09,0.5519
5.1885e-09,0.5544
5.2118e-09,0.5595
5.2351e-09,0.5661
5.2583e-09,0.5737
5.2816e-09,0.5825
5.3049e-09,0.5934
5.3281e-09,0.6076
5.3514e-09,0.6269
5.3747e-09,0.6551
5.3979e-09,0.6934
5.4212e-09,0.7431
5.4445e-09,0.8046
5.4677e-09,0.8747
5.4910e-09,0.9482
5.5143e-09,1.0185
5.5375e-09,1.0787
5.5608e-09,1.1246
5.5841e-09,1.1555
5.6073e-09,1.1740
5.6306e-09,1.1846
5.6539e-09,1.1917
5.6771e-09,1.1986
5.7004e-09,1.2065
5.7237e-09,1.2151
5.7469e-09,1.2232
5.7702e-09,1.2291
5.7935e-09,1.2318
5.8168e-09,1.2305
5.8400e-09,1.2253
5.8633e-09,1.2165
5.8866e-09,1.2051
5.9098e-09,1.1921
5.9331e-09,1.1788
5.9564e-09,1.1663
5.9796e-09,1.1550
6.0029e-09,1.1453
6.0262e-09,1.1373
6.0494e-09,1.1319
6.0727e-09,1.1301
6.0960e-09,1.1095
6.1192e-09,1.0615
6.1425e-09,0.9354
6.1658e-09,0.7902
6.1890e-09,0.6804
6.2123e-09,0.6247
6.2356e-09,0.5942
6.2588e-09,0.5782
6.2821e-09,0.5677
6.3054e-09,0.5575
6.3286e-09,0.5454
6.3519e-09,0.5336
6.3752e-09,0.5245
6.3984e-09,0.5193
6.4217e-09,0.5192
6.4450e-09,0.5241
6.4682e-09,0.5337
6.4915e-09,0.5456
6.5148e-09,0.5583
6.5380e-09,0.5679
6.5613e-09,0.5712
6.5846e-09,0.5670
6.6078e-09,0.5531
6.6311e-09,0.5274
6.6544e-09,0.4888
6.6776e-09,0.4355
6.7009e-09,0.3691
6.7242e-09,0.2980
6.7474e-09,0.2548
6.7707e-09,0.2976
6.7940e-09,0.4009
6.8172e-09,0.4955
6.8405e-09,0.5428
6.8638e-09,0.5732
6.8870e-09,0.5857
6.9103e-09,0.5839
6.9336e-09,0.5760
6.9568e-09,0.5672
6.9801e-09,0.5601
7.0034e-09,0.5544
7.0266e-09,0.5525
7.0499e-09,0.5536
7.0732e-09,0.5575
7.0964e-09,0.5629
7.1197e-09,0.5694
7.1430e-09,0.5767
7.1662e-09,0.5857
7.1895e-09,0.5977
7.2128e-09,0.6139
7.2360e-09,0.6373
7.2593e-09,0.6706
7.2826e-09,0.7145
7.3058e-09,0.7702
7.3291e-09,0.8363
7.3524e-09,0.9085
7.3756e-09,0.9814
7.3989e-09,1.0477
7.4222e-09,1.1016
7.4454e-09,1.1406
7.4687e-09,1.1654
7.4920e-09,1.1797
7.5152e-09,1.1881
7.5385e-09,1.1947
7.5618e-09,1.2019
7.5850e-09,1.2102
7.6083e-09,1.2188
7.6316e-09,1.2263
7.6548e-09,1.2310
7.6781e-09,1.2321
7.7014e-09,1.2291
7.7246e-09,1.2222
7.7479e-09,1.2119
7.7712e-09,1.1993
7.7944e-09,1.1857
7.8177e-09,1.1724
7.8410e-09,1.1602
7.8642e-09,1.1496
7.8875e-09,1.1408
7.9108e-09,1.1342
7.9340e-09,1.1306
7.9573e-09,1.1270
7.9806e-09,1.0952
8.0038e-09,1.0239
8.0271e-09,0.8700
8.0504e-09,0.7392
8.0736e-09,0.6537
8.0969e-09,0.6100
8.1202e-09,0.5864
8.1435e-09,0.5735
8.1667e-09,0.5634
8.1900e-09,0.5525
8.2133e-09,0.5402
8.2365e-09,0.5296
8.2598e-09,0.5220
8.2831e-09,0.5190
8.3063e-09,0.5210
8.3296e-09,0.5280
8.3529e-09,0.5387
8.3761e-09,0.5511
8.3994e-09,0.5630
8.4227e-09,0.5701
8.4459e-09,0.5701
8.4692e-09,0.5622
8.4925e-09,0.5434
8.5157e-09,0.5125
8.5390e-09,0.4680
8.5623e-09,0.4089
8.5855e-09,0.3384
8.6088e-09,0.2614
8.6321e-09,0.1853
8.6553e-09,0.1193
8.6786e-09,0.0693
8.7019e-09,0.0373
8.7251e-09,0.0205
8.7484e-09,0.0125
8.7717e-09,0.0067
8.7949e-09,-0.0021
8.8182e-09,-0.0159
8.8415e-09,-0.0339
8.8647e-09,-0.0532
8.8880e-09,-0.0702
8.9113e-09,-0.0819
8.9345e-09,-0.0862
8.9578e-09,-0.0825
8.9811e-09,-0.0715
9.0043e-09,-0.0549
9.0276e-09,-0.0352
9.0509e-09,-0.0152
9.0741e-09,0.0030
9.0974e-09,0.0182
9.1207e-09,0.0307
9.1439e-09,0.0410
9.1672e-09,0.0493
9.1905e-09,0.0551
9.2137e-09,0.0575
9.2370e-09,0.0684
9.2603e-09,0.1137
9.2835e-09,0.2414
9.3068e-09,0.3864
9.3301e-09,0.4859
9.3533e-09,0.5491
9.3766e-09,0.5895
9.3999e-09,0.6132
9.4231e-09,0.6251
9.4464e-09,0.6341
9.4697e-09,0.6425
9.4929e-09,0.6484
9.5162e-09,0.6517
9.5395e-09,0.6519
9.5627e-09,0.6481
9.5860e-09,0.6410
9.6093e-09,0.6311
9.6325e-09,0.6198
9.6558e-09,0.6087
9.6791e-09,0.6004
9.7023e-09,0.5968
9.7256e-09,0.5994
9.7489e-09,0.6117
9.7721e-09,0.6349
9.7954e-09,0.6709
9.8187e-09,0.7224
9.8419e-09,0.7882
9.8652e-09,0.8642
9.8885e-09,0.9436
9.9117e-09,1.0170
9.9350e-09,1.0768
9.9583e-09,1.1191
9.9815e-09,1.1447
1.00048e-08,1.1587
1.00281e-08,1.1675
1.00513e-08,1.1767
1.00746e-08,1.1896
1.00979e-08,1.2062
1.01211e-08,1.2247
1.01444e-08,1.2417
1.01677e-08,1.2543
1.01909e-08,1.2603
1.02142e-08,1.2588
1.02375e-08,1.2502
1.02607e-08,1.2359
1.02840e-08,1.2182
1.03073e-08,1.1998
1.03305e-08,1.1830
1.03538e-08,1.1687
1.03771e-08,1.1572
1.04003e-08,1.1477
1.04236e-08,1.1399
1.04469e-08,1.1343
1.04702e-08,1.1092
1.04934e-08,1.0583
1.05167e-08,0.9251
1.05400e-08,0.7754
1.05632e-08,0.6766
1.05865e-08,0.6204
1.06098e-08,0.5922
1.06330e-08,0.5740
1.06563e-08,0.5606
1.06796e-08,0.5468
1.07028e-08,0.5316
1.07261e-08,0.5183
1.07494e-08,0.5098
1.07726e-08,0.5071
1.07959e-08,0.5111
1.08192e-08,0.5206
1.08424e-08,0.5345
1.08657e-08,0.5493
1.08890e-08,0.5633
1.09122e-08,0.5725
1.09355e-08,0.5743
1.09588e-08,0.5683
1.09820e-08,0.5534
1.10053e-08,0.5278
1.10286e-08,0.4907
1.10518e-08,0.4397
1.10751e-08,0.3753
1.10984e-08,0.3012
1.11216e-08,0.2232
1.11449e-08,0.1507
1.11682e-08,0.0918
1.11914e-08,0.0509
1.12147e-08,0.0277
1.12380e-08,0.0169
1.12612e-08,0.0111
1.12845e-08,0.0040
1.13078e-08,-0.0084
1.13310e-08,-0.0262
1.13543e-08,-0.0470
1.13776e-08,-0.0667
1.14008e-08,-0.0818
1.14241e-08,-0.0894
1.14474e-08,-0.0884
1.14706e-08,-0.0791
1.14939e-08,-0.0632
1.15172e-08,-0.0433
1.15404e-08,-0.0226
1.15637e-08,-0.0038
1.15870e-08,0.0117
1.16102e-08,0.0240
1.16335e-08,0.0341
1.16568e-08,0.0429
1.16800e-08,0.0505
1.17033e-08,0.0558
1.17266e-08,0.0572
1.17498e-08,0.0539
1.17731e-08,0.0464
1.17964e-08,0.0371
1.18196e-08,0.0292
1.18429e-08,0.0253
1.18662e-08,0.0262
1.18894e-08,0.0306
1.19127e-08,0.0358
1.19360e-08,0.0386
1.19592e-08,0.0369
1.19825e-08,0.0302
1.20058e-08,0.0194
1.20290e-08,0.0066
1.20523e-08,-0.0059
1.20756e-08,-0.0159
1.20988e-08,-0.0219
1.21221e-08,-0.0235
1.21454e-08,-0.0211
1.21686e-08,-0.0163
1.21919e-08,-0.0108
1.22152e-08,-0.0067
1.22384e-08,-0.0048
1.22617e-08,-0.0051
1.22850e-08,-0.0063
1.23082e-08,-0.0070
1.23315e-08,-0.0062
1.23548e-08,0.0022
1.23780e-08,0.0367
1.24013e-08,0.1370
1.24246e-08,0.2980
1.24478e-08,0.4126
1.24711e-08,0.4940
1.24944e-08,0.5441
1.25176e-08,0.5676
1.25409e-08,0.5829
1.25642e-08,0.5946
1.25874e-08,0.6101
1.26107e-08,0.6281
1.26340e-08,0.6448
1.26572e-08,0.6585
1.26805e-08,0.6660
1.27038e-08,0.6669
1.27270e-08,0.6608
1.27503e-08,0.6496
1.27736e-08,0.6357
1.27968e-08,0.6229
1.28201e-08,0.6148
1.28434e-08,0.6134
1.28667e-08,0.6212
1.28899e-08,0.6393
1.29132e-08,0.6681
1.29365e-08,0.7096
1.29597e-08,0.7589
1.29830e-08,0.7920
1.30063e-08,0.7740
1.30295e-08,0.6812
1.30528e-08,0.6024
1.30761e-08,0.5637
1.30993e-08,0.5490
1.31226e-08,0.5428
1.31459e-08,0.5407
1.31691e-08,0.5390
1.31924e-08,0.5367
1.32157e-08,0.5355
1.32389e-08,0.5379
1.32622e-08,0.5434
1.32855e-08,0.5512
1.33087e-08,0.5598
1.33320e-08,0.5678
1.33553e-08,0.5731
1.33785e-08,0.5748
1.34018e-08,0.5718
1.34251e-08,0.5622
1.34483e-08,0.5463
1.34716e-08,0.5246
1.34949e-08,0.4950
1.35181e-08,0.4562
1.35414e-08,0.4058
1.35647e-08,0.3429
1.35879e-08,0.2708
1.36112e-08,0.2089
1.36345e-08,0.1972
1.36577e-08,0.2851
1.36810e-08,0.3919
1.37043e-08,0.4752
1.37275e-08,0.5206
1.37508e-08,0.5461
1.37741e-08,0.5564
1.37973e-08,0.5519
1.38206e-08,0.5437
1.38439e-08,0.5378
1.38671e-08,0.5358
1.38904e-08,0.5398
1.39137e-08,0.5495
1.39369e-08,0.5624
1.39602e-08,0.5767
1.39835e-08,0.5895
1.40067e-08,0.5998
1.40300e-08,0.6075
1.40533e-08,0.6143
1.40765e-08,0.6227
1.40998e-08,0.6361
1.41231e-08,0.6596
1.41463e-08,0.6946
1.41696e-08,0.7420
1.41929e-08,0.8013
1.42161e-08,0.8529
1.42394e-08,0.8798
1.42627e-08,0.8281
1.42859e-08,0.7208
1.43092e-08,0.6377
1.43325e-08,0.5930
1.43557e-08,0.5740
1.43790e-08,0.5688
1.44023e-08,0.5676
1.44255e-08,0.5654
1.44488e-08,0.5594
1.44721e-08,0.5505
1.44953e-08,0.5416
1.45186e-08,0.5339
1.45419e-08,0.5296
1.45651e-08,0.5289
1.45884e-08,0.5322
1.46117e-08,0.5371
1.46349e-08,0.5423
1.46582e-08,0.5441
1.46815e-08,0.5391
1.47047e-08,0.5263
1.47280e-08,0.5043
1.47513e-08,0.4719
1.47745e-08,0.4293
1.47978e-08,0.3762
1.48211e-08,0.3142
1.48443e-08,0.2467
1.48676e-08,0.1785
1.48909e-08,0.1164
1.49141e-08,0.0663
1.49374e-08,0.0310
1.49607e-08,0.0101
1.49839e-08,-0.0002
1.50072e-08,-0.0055
1.50305e-08,-0.0106
1.50537e-08,-0.0186
1.50770e-08,-0.0301
1.51003e-08,-0.0439
1.51236e-08,-0.0572
1.51468e-08,-0.0674
1.51701e-08,-0.0725
1.51934e-08,-0.0712
1.52166e-08,-0.0634
1.52399e-08,-0.0500
1.52632e-08,-0.0327
1.52864e-08,-0.0139
1.53097e-08,0.0039
1.53330e-08,0.0192
1.53562e-08,0.0312
1.53795e-08,0.0402
1.54028e-08,0.0467
1.54260e-08,0.0510
1.54493e-08,0.0529
1.54726e-08,0.0518
1.54958e-08,0.0475
1.55191e-08,0.0408
1.55424e-08,0.0332
1.55656e-08,0.0269
1.55889e-08,0.0236
1.56122e-08,0.0236
1.56354e-08,0.0260
1.56587e-08,0.0288
1.56820e-08,0.0298
1.57052e-08,0.0277
1.57285e-08,0.0220
1.57518e-08,0.0134
1.57750e-08,0.0033
1.57983e-08,-0.0065
1.58216e-08,-0.0145
1.58448e-08,-0.0196
1.58681e-08,-0.0214
1.58914e-08,-0.0199
1.59146e-08,-0.0162
1.59379e-08,-0.0115
1.59612e-08,-0.0074
1.59844e-08,-0.0046
1.60077e-08,-0.0035
1.60310e-08,-0.0034
1.60542e-08,-0.0035
1.60775e-08,-0.0031
1.61008e-08,0.0014
1.61240e-08,0.0295
1.61473e-08,0.1137
1.61706e-08,0.2696
1.61938e-08,0.3932
1.62171e-08,0.4825
1.62404e-08,0.5350
1.62636e-08,0.5659
1.62869e-08,0.5820
1.63102e-08,0.5930
1.63334e-08,0.6064
1.63567e-08,0.6230
1.63800e-08,0.6387
1.64032e-08,0.6527
1.64265e-08,0.6619
1.64498e-08,0.6650
1.64730e-08,0.6612
1.64963e-08,0.6518
1.65196e-08,0.6388
1.65428e-08,0.6256
1.65661e-08,0.6159
1.65894e-08,0.6123
1.66126e-08,0.6174
1.66359e-08,0.6336
1.66592e-08,0.6607
1.66824e-08,0.7007
1.67057e-08,0.7519
1.67290e-08,0.7858
1.67522e-08,0.7831
1.67755e-08,0.6918
1.67988e-08,0.6124
1.68220e-08,0.5704
1.68453e-08,0.5496
1.68686e-08,0.5444
1.68918e-08,0.5424
1.69151e-08,0.5405
1.69384e-08,0.5382
1.69616e-08,0.5362
1.69849e-08,0.5375
1.70082e-08,0.5419
1.70314e-08,0.5488
1.70547e-08,0.5571
1.70780e-08,0.5652
1.71012e-08,0.5716
1.71245e-08,0.5746
1.71478e-08,0.5732
1.71710e-08,0.5651
1.71943e-08,0.5502
1.72176e-08,0.5291
1.72408e-08,0.5002
1.72641e-08,0.4623
1.72874e-08,0.4136
1.73106e-08,0.3526
1.73339e-08,0.2821
1.73572e-08,0.2168
1.73804e-08,0.1920
1.74037e-08,0.2637
1.74270e-08,0.3804
1.74502e-08,0.4572
1.74735e-08,0.5146
1.74968e-08,0.5445
1.75201e-08,0.5541
1.75433e-08,0.5534
1.75666e-08,0.5450
1.75899e-08,0.5387
1.76131e-08,0.5361
1.76364e-08,0.5389
1.76597e-08,0.5478
1.76829e-08,0.5600
1.77062e-08,0.5742
1.77295e-08,0.5873
1.77527e-08,0.5982
1.77760e-08,0.6064
1.77993e-08,0.6134
1.78225e-08,0.6215
1.78458e-08,0.6338
1.78691e-08,0.6550
1.78923e-08,0.6875
1.79156e-08,0.7321
1.79389e-08,0.7889
1.79621e-08,0.8548
1.79854e-08,0.9247
1.80087e-08,0.9931
1.80319e-08,1.0536
1.80552e-08,1.1020
1.80785e-08,1.1370
1.81017e-08,1.1595
1.81250e-08,1.1729
1.81483e-08,1.1810
1.81715e-08,1.1870
1.81948e-08,1.1930
1.82181e-08,1.1998
1.82413e-08,1.2074
1.82646e-08,1.2147
1.82879e-08,1.2206
1.83111e-08,1.2241
1.83344e-08,1.2242
1.83577e-08,1.2206
1.83809e-08,1.2131
1.84042e-08,1.2023
1.84275e-08,1.1891
1.84507e-08,1.1751
1.84740e-08,1.1614
1.84973e-08,1.1493
1.85205e-08,1.1398
1.85438e-08,1.1339
1.85671e-08,1.1323
1.85903e-08,1.1351
1.86136e-08,1.1421
1.86369e-08,1.1519
1.86601e-08,1.1627
1.86834e-08,1.1724
1.87067e-08,1.1794
1.87299e-08,1.1830
1.87532e-08,1.1836
1.87765e-08,1.1827
1.87997e-08,1.1819
1.88230e-08,1.1827
1.88463e-08,1.1858
1.88695e-08,1.1912
1.88928e-08,1.1983
1.89161e-08,1.2060
1.89393e-08,1.2131
1.89626e-08,1.2187
1.89859e-08,1.2221
1.90091e-08,1.2231
1.90324e-08,1.2220
1.90557e-08,1.2192
1.90789e-08,1.2154
1.91022e-08,1.2114
1.91255e-08,1.2077
1.91487e-08,1.2044
1.91720e-08,1.2017
1.91953e-08,1.1996
1.92185e-08,1.1791
1.92418e-08,1.1292
1.92651e-08,1.0033
1.92883e-08,0.8438
1.93116e-08,0.7189
1.93349e-08,0.6534
1.93581e-08,0.6171
1.93814e-08,0.5979
1.94047e-08,0.5859
1.94279e-08,0.5729
1.94512e-08,0.5567
1.94745e-08,0.5383
1.94977e-08,0.5216
1.95210e-08,0.5087
1.95443e-08,0.5021
1.95675e-08,0.5024
1.95908e-08,0.5100
1.96141e-08,0.5222
1.96373e-08,0.5371
1.96606e-08,0.5503
1.96839e-08,0.5578
1.97071e-08,0.5574
1.97304e-08,0.5471
1.97537e-08,0.5246
1.97769e-08,0.4894
1.98002e-08,0.4403
1.98235e-08,0.3782
1.98468e-08,0.3097
1.98700e-08,0.2643
1.98933e-08,0.2965
1.99166e-08,0.4004
1.99398e-08,0.4907
1.99631e-08,0.5478
1.99864e-08,0.5788
2.00096e-08,0.5909
2.00329e-08,0.5929
2.00562e-08,0.5867
2.00794e-08,0.5791
2.01027e-08,0.5723
2.01260e-08,0.5652
2.01492e-08,0.5606
2.01725e-08,0.5582
2.01958e-08,0.5582
2.02190e-08,0.5603
2.02423e-08,0.5645
2.02656e-08,0.5707
2.02888e-08,0.5795
2.03121e-08,0.5919
2.03354e-08,0.6087
2.03586e-08,0.6318
2.03819e-08,0.6642
2.04052e-08,0.7064
2.04284e-08,0.7600
2.04517e-08,0.8247
2.04750e-08,0.8968
2.04982e-08,0.9709
2.05215e-08,1.0397
2.05448e-08,1.0964
2.05680e-08,1.1379
2.05913e-08,1.1643
2.06146e-08,1.1791
2.06378e-08,1.1877
2.06611e-08,1.1944
2.06844e-08,1.2019
2.07076e-08,1.2111
2.07309e-08,1.2207
2.07542e-08,1.2291
2.07774e-08,1.2344
2.08007e-08,1.2354
2.08240e-08,1.2319
2.08472e-08,1.2241
2.08705e-08,1.2129
2.08938e-08,1.1995
2.09170e-08,1.1856
2.09403e-08,1.1724
2.09636e-08,1.1607
2.09868e-08,1.1507
2.10101e-08,1.1422
2.10334e-08,1.1354
2.10566e-08,1.1309
2.10799e-08,1.1283
2.11032e-08,1.0971
2.11264e-08,1.0363
2.11497e-08,0.8838
2.11730e-08,0.7472
2.11962e-08,0.6582
2.12195e-08,0.6118
2.12428e-08,0.5870
2.12660e-08,0.5740
2.12893e-08,0.5636
2.13126e-08,0.5527
2.13358e-08,0.5403
2.13591e-08,0.5296
2.13824e-08,0.5221
2.14056e-08,0.5190
2.14289e-08,0.5209
2.14522e-08,0.5276
2.14754e-08,0.5380
2.14987e-08,0.5500
2.15220e-08,0.5617
2.15452e-08,0.5690
2.15685e-08,0.5696
2.15918e-08,0.5627
2.16150e-08,0.5454
2.16383e-08,0.5163
2.16616e-08,0.4737
2.16848e-08,0.4163
2.17081e-08,0.3467
2.17314e-08,0.2696
2.17546e-08,0.1923
2.17779e-08,0.1243
2.18012e-08,0.0722
2.18244e-08,0.0384
2.18477e-08,0.0206
2.18710e-08,0.0125
2.18942e-08,0.0070
2.19175e-08,-0.0011
2.19408e-08,-0.0144
2.19640e-08,-0.0323
2.19873e-08,-0.0519
2.20106e-08,-0.0695
2.20338e-08,-0.0818
2.20571e-08,-0.0868
2.20804e-08,-0.0838
2.21037e-08,-0.0733
2.21269e-08,-0.0570
2.21502e-08,-0.0374
2.21735e-08,-0.0174
2.21967e-08,0.0008
2.22200e-08,0.0162
2.22433e-08,0.0289
2.22665e-08,0.0394
2.22898e-08,0.0481
2.23131e-08,0.0545
2.23363e-08,0.0576
2.23596e-08,0.0666
2.23829e-08,0.1059
2.24061e-08,0.2262
2.24294e-08,0.3743
2.24527e-08,0.4790
2.24759e-08,0.5445
2.24992e-08,0.5861
2.25225e-08,0.6115
2.25457e-08,0.6238
2.25690e-08,0.6329
2.25923e-08,0.6416
2.26155e-08,0.6479
2.26388e-08,0.6512
2.26621e-08,0.6517
2.26853e-08,0.6480
2.27086e-08,0.6413
2.27319e-08,0.6316
2.27551e-08,0.6205
2.27784e-08,0.6094
2.28017e-08,0.6008
2.28249e-08,0.5966
2.28482e-08,0.5985
2.28715e-08,0.6095
2.28947e-08,0.6314
2.29180e-08,0.6658
2.29413e-08,0.7157
2.29645e-08,0.7804
2.29878e-08,0.8558
2.30111e-08,0.9354
2.30343e-08,1.0100
2.30576e-08,1.0714
2.30809e-08,1.1155
2.31041e-08,1.1424
2.31274e-08,1.1571
2.31507e-08,1.1661
2.31739e-08,1.1751
2.31972e-08,1.1876
2.32205e-08,1.2041
2.32437e-08,1.2226
2.32670e-08,1.2400
2.32903e-08,1.2532
2.33135e-08,1.2598
2.33368e-08,1.2590
2.33601e-08,1.2509
2.33833e-08,1.2371
2.34066e-08,1.2196
2.34299e-08,1.2013
2.34531e-08,1.1843
2.34764e-08,1.1698
2.34997e-08,1.1580
2.35229e-08,1.1483
2.35462e-08,1.1403
2.35695e-08,1.1343
2.35927e-08,1.1128
2.36160e-08,1.0674
2.36393e-08,0.9460
2.36625e-08,0.7871
2.36858e-08,0.6839
2.37091e-08,0.6241
2.37323e-08,0.5943
2.37556e-08,0.5751
2.37789e-08,0.5617
2.38021e-08,0.5480
2.38254e-08,0.5328
2.38487e-08,0.5191
2.38719e-08,0.5101
2.38952e-08,0.5068
2.39185e-08,0.5102
2.39417e-08,0.5193
2.39650e-08,0.5329
2.39883e-08,0.5476
2.40115e-08,0.5618
2.40348e-08,0.5716
2.40581e-08,0.5742
2.40813e-08,0.5690
2.41046e-08,0.5551
2.41279e-08,0.5306
2.41511e-08,0.4948
2.41744e-08,0.4453
2.41977e-08,0.3821
2.42209e-08,0.3087
2.42442e-08,0.2307
2.42675e-08,0.1571
2.42907e-08,0.0966
2.43140e-08,0.0539
2.43373e-08,0.0291
2.43605e-08,0.0175
2.43838e-08,0.0115
2.44071e-08,0.0047
2.44303e-08,-0.0071
2.44536e-08,-0.0245
2.44769e-08,-0.0452
2.45002e-08,-0.0652
2.45234e-08,-0.0809
2.45467e-08,-0.0893
2.45700e-08,-0.0891
2.45932e-08,-0.0805
2.46165e-08,-0.0652
2.46398e-08,-0.0456
2.46630e-08,-0.0249
2.46863e-08,-0.0059
2.47096e-08,0.0100
2.47328e-08,0.0226
2.47561e-08,0.0329
2.47794e-08,0.0418
2.48026e-08,0.0496
2.48259e-08,0.0552
2.48492e-08,0.0571
