.HEADER
..NAMES
Time,V U2.J7
.DATA
1.02141e-08,0.0040
1.02237e-08,-0.0190
1.02333e-08,-0.0349
1.02430e-08,-0.0440
1.02526e-08,-0.0491
1.02623e-08,-0.0525
1.02719e-08,-0.0564
1.02816e-08,-0.0621
1.02912e-08,-0.0681
1.03009e-08,-0.0727
1.03105e-08,-0.0752
1.03202e-08,-0.0758
1.03298e-08,-0.0753
1.03394e-08,-0.0748
1.03491e-08,-0.0738
1.03587e-08,-0.0710
1.03684e-08,-0.0661
1.03780e-08,-0.0595
1.03877e-08,-0.0523
1.03973e-08,-0.0467
1.04070e-08,-0.0433
1.04166e-08,-0.0422
1.04262e-08,-0.0432
1.04359e-08,-0.0449
1.04455e-08,-0.0463
1.04552e-08,-0.0479
1.04648e-08,-0.0503
1.04745e-08,-0.0537
1.04841e-08,-0.0585
1.04938e-08,-0.0638
1.05034e-08,-0.0688
1.05130e-08,-0.0732
1.05227e-08,-0.0774
1.05323e-08,-0.0818
1.05420e-08,-0.0863
1.05516e-08,-0.0906
1.05613e-08,-0.0937
1.05709e-08,-0.0953
1.05806e-08,-0.0950
1.05902e-08,-0.0932
1.05999e-08,-0.0911
1.06095e-08,-0.0891
1.06191e-08,-0.0875
1.06288e-08,-0.0866
1.06384e-08,-0.0865
1.06481e-08,-0.0870
1.06577e-08,-0.0881
1.06674e-08,-0.0893
1.06770e-08,-0.0901
1.06867e-08,-0.0899
1.06963e-08,-0.0883
1.07059e-08,-0.0847
1.07156e-08,-0.0790
1.07252e-08,-0.0718
1.07349e-08,-0.0632
1.07445e-08,-0.0540
1.07542e-08,-0.0448
1.07638e-08,-0.0359
1.07735e-08,-0.0285
1.07831e-08,-0.0273
1.07928e-08,-0.0209
1.08024e-08,-0.0024
1.08120e-08,0.0191
1.08217e-08,0.0398
1.08313e-08,0.0661
1.08410e-08,0.0971
1.08506e-08,0.1386
1.08603e-08,0.1960
1.08699e-08,0.2570
1.08796e-08,0.3160
1.08892e-08,0.3728
1.08988e-08,0.4227
1.09085e-08,0.4682
1.09181e-08,0.5138
1.09278e-08,0.5550
1.09374e-08,0.5891
1.09471e-08,0.6157
1.09567e-08,0.6303
1.09664e-08,0.6353
1.09760e-08,0.6371
1.09857e-08,0.6367
1.09953e-08,0.6357
1.10049e-08,0.6356
1.10146e-08,0.6333
1.10242e-08,0.6293
1.10339e-08,0.6267
1.10435e-08,0.6258
1.10532e-08,0.6281
1.10628e-08,0.6349
1.10725e-08,0.6424
1.10821e-08,0.6480
1.10917e-08,0.6523
1.11014e-08,0.6548
1.11110e-08,0.6549
1.11207e-08,0.6537
1.11303e-08,0.6506
1.11400e-08,0.6447
1.11496e-08,0.6370
1.11593e-08,0.6291
1.11689e-08,0.6230
1.11786e-08,0.6206
1.11882e-08,0.6222
1.11978e-08,0.6277
1.12075e-08,0.6370
1.12171e-08,0.6485
1.12268e-08,0.6596
1.12364e-08,0.6697
1.12461e-08,0.6779
1.12557e-08,0.6829
1.12654e-08,0.6832
1.12750e-08,0.6772
1.12846e-08,0.6643
1.12943e-08,0.6466
1.13039e-08,0.6273
1.13136e-08,0.6086
1.13232e-08,0.5929
1.13329e-08,0.5808
1.13425e-08,0.5718
1.13522e-08,0.5669
1.13618e-08,0.5681
1.13715e-08,0.5766
1.13811e-08,0.5930
1.13907e-08,0.6159
1.14004e-08,0.6418
1.14100e-08,0.6611
1.14197e-08,0.6574
1.14293e-08,0.6458
1.14390e-08,0.6306
1.14486e-08,0.5991
1.14583e-08,0.5683
1.14679e-08,0.5460
1.14775e-08,0.5085
1.14872e-08,0.4632
1.14968e-08,0.4185
1.15065e-08,0.3663
1.15161e-08,0.3232
1.15258e-08,0.2986
1.15354e-08,0.2803
1.15451e-08,0.2709
1.15547e-08,0.2712
1.15644e-08,0.2704
1.15740e-08,0.2738
1.15836e-08,0.2864
1.15933e-08,0.3025
1.16029e-08,0.3244
1.16126e-08,0.3525
1.16222e-08,0.3734
1.16319e-08,0.3832
1.16415e-08,0.3893
1.16512e-08,0.3920
1.16608e-08,0.3964
1.16705e-08,0.4057
1.16801e-08,0.4126
1.16897e-08,0.4159
1.16994e-08,0.4197
1.17090e-08,0.4228
1.17187e-08,0.4277
1.17283e-08,0.4400
1.17380e-08,0.4549
1.17476e-08,0.4674
1.17573e-08,0.4778
1.17669e-08,0.4833
1.17765e-08,0.4820
1.17862e-08,0.4776
1.17958e-08,0.4715
1.18055e-08,0.4625
1.18151e-08,0.4520
1.18248e-08,0.4406
1.18344e-08,0.4302
1.18441e-08,0.4257
1.18537e-08,0.4284
1.18634e-08,0.4371
1.18730e-08,0.4516
1.18826e-08,0.4692
1.18923e-08,0.4869
1.19019e-08,0.5055
1.19116e-08,0.5247
1.19212e-08,0.5416
1.19309e-08,0.5545
1.19405e-08,0.5602
1.19502e-08,0.5559
1.19598e-08,0.5434
1.19694e-08,0.5243
1.19791e-08,0.4986
1.19887e-08,0.4674
1.19984e-08,0.4302
1.20080e-08,0.3853
1.20177e-08,0.3347
1.20273e-08,0.2897
1.20370e-08,0.2571
1.20466e-08,0.2362
1.20563e-08,0.2279
1.20659e-08,0.2288
1.20755e-08,0.2374
1.20852e-08,0.2613
1.20948e-08,0.2999
1.21045e-08,0.3455
1.21141e-08,0.3973
1.21238e-08,0.4460
1.21334e-08,0.4867
1.21431e-08,0.5204
1.21527e-08,0.5442
1.21623e-08,0.5572
1.21720e-08,0.5634
1.21816e-08,0.5627
1.21913e-08,0.5544
1.22009e-08,0.5428
1.22106e-08,0.5286
1.22202e-08,0.5144
1.22299e-08,0.5056
1.22395e-08,0.5020
1.22492e-08,0.5023
1.22588e-08,0.5066
1.22684e-08,0.5125
1.22781e-08,0.5183
1.22877e-08,0.5254
1.22974e-08,0.5323
1.23070e-08,0.5370
1.23167e-08,0.5397
1.23263e-08,0.5392
1.23360e-08,0.5347
1.23456e-08,0.5268
1.23552e-08,0.5162
1.23649e-08,0.5035
1.23745e-08,0.4909
1.23842e-08,0.4797
1.23938e-08,0.4710
1.24035e-08,0.4661
1.24131e-08,0.4656
1.24228e-08,0.4691
1.24324e-08,0.4767
1.24421e-08,0.4875
1.24517e-08,0.4990
1.24613e-08,0.5087
1.24710e-08,0.5143
1.24806e-08,0.5142
1.24903e-08,0.5082
1.24999e-08,0.4963
1.25096e-08,0.4780
1.25192e-08,0.4543
1.25289e-08,0.4283
1.25385e-08,0.4035
1.25481e-08,0.3838
1.25578e-08,0.3723
1.25674e-08,0.3699
1.25771e-08,0.3766
1.25867e-08,0.3926
1.25964e-08,0.4174
1.26060e-08,0.4508
1.26157e-08,0.4920
1.26253e-08,0.5381
1.26349e-08,0.5857
1.26446e-08,0.6327
1.26542e-08,0.6779
1.26639e-08,0.6998
1.26735e-08,0.7025
1.26832e-08,0.7015
1.26928e-08,0.6870
1.27025e-08,0.6546
1.27121e-08,0.6260
1.27218e-08,0.5898
1.27314e-08,0.5367
1.27410e-08,0.4853
1.27507e-08,0.4329
1.27603e-08,0.3801
1.27700e-08,0.3435
1.27796e-08,0.3180
1.27893e-08,0.2959
1.27989e-08,0.2856
1.28086e-08,0.2818
1.28182e-08,0.2793
1.28278e-08,0.2859
1.28375e-08,0.2980
1.28471e-08,0.3113
1.28568e-08,0.3307
1.28664e-08,0.3514
1.28761e-08,0.3615
1.28857e-08,0.3655
1.28954e-08,0.3687
1.29050e-08,0.3715
1.29147e-08,0.3804
1.29243e-08,0.3929
1.29339e-08,0.4015
1.29436e-08,0.4095
1.29532e-08,0.4184
1.29629e-08,0.4262
1.29725e-08,0.4378
1.29822e-08,0.4548
1.29918e-08,0.4698
1.30015e-08,0.4816
1.30111e-08,0.4906
1.30207e-08,0.4938
1.30304e-08,0.4918
1.30400e-08,0.4878
1.30497e-08,0.4810
1.30593e-08,0.4718
1.30690e-08,0.4611
1.30786e-08,0.4490
1.30883e-08,0.4389
1.30979e-08,0.4343
1.31076e-08,0.4342
1.31172e-08,0.4386
1.31268e-08,0.4476
1.31365e-08,0.4585
1.31461e-08,0.4703
1.31558e-08,0.4839
1.31654e-08,0.4967
1.31751e-08,0.5066
1.31847e-08,0.5119
1.31944e-08,0.5093
1.32040e-08,0.4979
1.32136e-08,0.4800
1.32233e-08,0.4555
1.32329e-08,0.4244
1.32426e-08,0.3879
1.32522e-08,0.3452
1.32619e-08,0.2967
1.32715e-08,0.2463
1.32812e-08,0.1956
1.32908e-08,0.1459
1.33005e-08,0.1008
1.33101e-08,0.0615
1.33197e-08,0.0266
1.33294e-08,-0.0035
1.33390e-08,-0.0281
1.33487e-08,-0.0470
1.33583e-08,-0.0596
1.33680e-08,-0.0662
1.33776e-08,-0.0692
1.33873e-08,-0.0702
1.33969e-08,-0.0712
1.34065e-08,-0.0732
1.34162e-08,-0.0752
1.34258e-08,-0.0759
1.34355e-08,-0.0751
1.34451e-08,-0.0733
1.34548e-08,-0.0713
1.34644e-08,-0.0702
1.34741e-08,-0.0692
1.34837e-08,-0.0669
1.34934e-08,-0.0632
1.35030e-08,-0.0579
1.35126e-08,-0.0522
1.35223e-08,-0.0479
1.35319e-08,-0.0452
1.35416e-08,-0.0443
1.35512e-08,-0.0449
1.35609e-08,-0.0462
1.35705e-08,-0.0475
1.35802e-08,-0.0496
1.35898e-08,-0.0530
1.35994e-08,-0.0576
1.36091e-08,-0.0635
1.36187e-08,-0.0698
1.36284e-08,-0.0754
1.36380e-08,-0.0801
1.36477e-08,-0.0842
1.36573e-08,-0.0879
1.36670e-08,-0.0914
1.36766e-08,-0.0942
1.36863e-08,-0.0958
1.36959e-08,-0.0960
1.37055e-08,-0.0948
1.37152e-08,-0.0925
1.37248e-08,-0.0901
1.37345e-08,-0.0880
1.37441e-08,-0.0862
1.37538e-08,-0.0849
1.37634e-08,-0.0841
1.37731e-08,-0.0837
1.37827e-08,-0.0835
1.37924e-08,-0.0834
1.38020e-08,-0.0827
1.38116e-08,-0.0815
1.38213e-08,-0.0793
1.38309e-08,-0.0756
1.38406e-08,-0.0704
1.38502e-08,-0.0637
1.38599e-08,-0.0560
1.38695e-08,-0.0475
1.38792e-08,-0.0389
1.38888e-08,-0.0303
1.38984e-08,-0.0229
1.39081e-08,-0.0211
1.39177e-08,-0.0140
1.39274e-08,0.0052
1.39370e-08,0.0273
1.39467e-08,0.0481
1.39563e-08,0.0742
1.39660e-08,0.1050
1.39756e-08,0.1461
1.39853e-08,0.2030
1.39949e-08,0.2635
1.40045e-08,0.3220
1.40142e-08,0.3785
1.40238e-08,0.4282
1.40335e-08,0.4738
1.40431e-08,0.5194
1.40528e-08,0.5606
1.40624e-08,0.5943
1.40721e-08,0.6202
1.40817e-08,0.6339
1.40913e-08,0.6379
1.41010e-08,0.6387
1.41106e-08,0.6375
1.41203e-08,0.6361
1.41299e-08,0.6358
1.41396e-08,0.6338
1.41492e-08,0.6302
1.41589e-08,0.6282
1.41685e-08,0.6279
1.41782e-08,0.6308
1.41878e-08,0.6378
1.41974e-08,0.6453
1.42071e-08,0.6506
1.42167e-08,0.6543
1.42264e-08,0.6562
1.42360e-08,0.6558
1.42457e-08,0.6541
1.42553e-08,0.6510
1.42650e-08,0.6452
1.42746e-08,0.6379
1.42842e-08,0.6305
1.42939e-08,0.6249
1.43035e-08,0.6227
1.43132e-08,0.6244
1.43228e-08,0.6297
1.43325e-08,0.6386
1.43421e-08,0.6495
1.43518e-08,0.6600
1.43614e-08,0.6694
1.43711e-08,0.6771
1.43807e-08,0.6816
1.43903e-08,0.6816
1.44000e-08,0.6754
1.44096e-08,0.6623
1.44193e-08,0.6445
1.44289e-08,0.6251
1.44386e-08,0.6062
1.44482e-08,0.5902
1.44579e-08,0.5779
1.44675e-08,0.5687
1.44771e-08,0.5637
1.44868e-08,0.5651
1.44964e-08,0.5742
1.45061e-08,0.5912
1.45157e-08,0.6148
1.45254e-08,0.6415
1.45350e-08,0.6615
1.45447e-08,0.6584
1.45543e-08,0.6471
1.45640e-08,0.6322
1.45736e-08,0.6008
1.45832e-08,0.5698
1.45929e-08,0.5472
1.46025e-08,0.5094
1.46122e-08,0.4640
1.46218e-08,0.4192
1.46315e-08,0.3673
1.46411e-08,0.3245
1.46508e-08,0.3001
1.46604e-08,0.2821
1.46700e-08,0.2726
1.46797e-08,0.2728
1.46893e-08,0.2717
1.46990e-08,0.2747
1.47086e-08,0.2869
1.47183e-08,0.3026
1.47279e-08,0.3242
1.47376e-08,0.3521
1.47472e-08,0.3729
1.47568e-08,0.3828
1.47665e-08,0.3891
1.47761e-08,0.3920
1.47858e-08,0.3965
1.47954e-08,0.4060
1.48051e-08,0.4128
1.48147e-08,0.4159
1.48244e-08,0.4196
1.48340e-08,0.4225
1.48437e-08,0.4274
1.48533e-08,0.4396
1.48629e-08,0.4546
1.48726e-08,0.4673
1.48822e-08,0.4780
1.48919e-08,0.4838
1.49015e-08,0.4828
1.49112e-08,0.4787
1.49208e-08,0.4727
1.49305e-08,0.4637
1.49401e-08,0.4532
1.49497e-08,0.4415
1.49594e-08,0.4310
1.49690e-08,0.4264
1.49787e-08,0.4290
1.49883e-08,0.4376
1.49980e-08,0.4522
1.50076e-08,0.4699
1.50173e-08,0.4877
1.50269e-08,0.5064
1.50366e-08,0.5255
1.50462e-08,0.5423
1.50558e-08,0.5549
1.50655e-08,0.5603
1.50751e-08,0.5557
1.50848e-08,0.5428
1.50944e-08,0.5235
1.51041e-08,0.4977
1.51137e-08,0.4665
1.51234e-08,0.4294
1.51330e-08,0.3846
1.51426e-08,0.3341
1.51523e-08,0.2810
1.51619e-08,0.2268
1.51716e-08,0.1752
1.51812e-08,0.1294
1.51909e-08,0.0884
1.52005e-08,0.0515
1.52102e-08,0.0197
1.52198e-08,-0.0064
1.52295e-08,-0.0259
1.52391e-08,-0.0382
1.52487e-08,-0.0451
1.52584e-08,-0.0493
1.52680e-08,-0.0532
1.52777e-08,-0.0587
1.52873e-08,-0.0654
1.52970e-08,-0.0710
1.53066e-08,-0.0746
1.53163e-08,-0.0760
1.53259e-08,-0.0757
1.53355e-08,-0.0751
1.53452e-08,-0.0743
1.53548e-08,-0.0723
1.53645e-08,-0.0682
1.53741e-08,-0.0622
1.53838e-08,-0.0550
1.53934e-08,-0.0485
1.54031e-08,-0.0441
1.54127e-08,-0.0420
1.54224e-08,-0.0423
1.54320e-08,-0.0438
1.54416e-08,-0.0452
1.54513e-08,-0.0464
1.54609e-08,-0.0482
1.54706e-08,-0.0510
1.54802e-08,-0.0551
1.54899e-08,-0.0603
1.54995e-08,-0.0655
1.55092e-08,-0.0703
1.55188e-08,-0.0747
1.55284e-08,-0.0792
1.55381e-08,-0.0839
1.55477e-08,-0.0886
1.55574e-08,-0.0925
1.55670e-08,-0.0948
1.55767e-08,-0.0954
1.55863e-08,-0.0943
1.55960e-08,-0.0922
1.56056e-08,-0.0902
1.56153e-08,-0.0885
1.56249e-08,-0.0874
1.56345e-08,-0.0872
1.56442e-08,-0.0876
1.56538e-08,-0.0886
1.56635e-08,-0.0899
1.56731e-08,-0.0909
1.56828e-08,-0.0911
1.56924e-08,-0.0902
1.57021e-08,-0.0873
1.57117e-08,-0.0824
1.57213e-08,-0.0757
1.57310e-08,-0.0675
1.57406e-08,-0.0585
1.57503e-08,-0.0493
1.57599e-08,-0.0403
1.57696e-08,-0.0316
1.57792e-08,-0.0238
1.57889e-08,-0.0168
1.57985e-08,-0.0108
1.58082e-08,-0.0055
1.58178e-08,-0.0008
1.58274e-08,0.0037
1.58371e-08,0.0078
1.58467e-08,0.0115
1.58564e-08,0.0143
1.58660e-08,0.0161
1.58757e-08,0.0172
1.58853e-08,0.0176
1.58950e-08,0.0176
1.59046e-08,0.0171
1.59142e-08,0.0165
1.59239e-08,0.0157
1.59335e-08,0.0151
1.59432e-08,0.0150
1.59528e-08,0.0154
1.59625e-08,0.0162
1.59721e-08,0.0172
1.59818e-08,0.0179
1.59914e-08,0.0180
1.60011e-08,0.0173
1.60107e-08,0.0160
1.60203e-08,0.0143
1.60300e-08,0.0127
1.60396e-08,0.0114
1.60493e-08,0.0106
1.60589e-08,0.0103
1.60686e-08,0.0107
1.60782e-08,0.0121
1.60879e-08,0.0143
1.60975e-08,0.0173
1.61071e-08,0.0205
1.61168e-08,0.0236
1.61264e-08,0.0260
1.61361e-08,0.0277
1.61457e-08,0.0287
1.61554e-08,0.0294
1.61650e-08,0.0298
1.61747e-08,0.0301
1.61843e-08,0.0304
1.61940e-08,0.0306
1.62036e-08,0.0308
1.62132e-08,0.0310
1.62229e-08,0.0311
1.62325e-08,0.0311
1.62422e-08,0.0309
1.62518e-08,0.0303
1.62615e-08,0.0294
1.62711e-08,0.0280
1.62808e-08,0.0265
1.62904e-08,0.0251
1.63000e-08,0.0240
1.63097e-08,0.0231
1.63193e-08,0.0225
1.63290e-08,0.0218
1.63386e-08,0.0209
1.63483e-08,0.0198
1.63579e-08,0.0184
1.63676e-08,0.0165
1.63772e-08,0.0143
1.63869e-08,0.0118
1.63965e-08,0.0091
1.64061e-08,0.0065
1.64158e-08,0.0042
1.64254e-08,0.0025
1.64351e-08,0.0014
1.64447e-08,0.0009
1.64544e-08,0.0009
1.64640e-08,0.0012
1.64737e-08,0.0015
1.64833e-08,0.0018
1.64929e-08,0.0019
1.65026e-08,0.0017
1.65122e-08,0.0012
1.65219e-08,0.0006
1.65315e-08,0.0000
1.65412e-08,-0.0005
1.65508e-08,-0.0008
1.65605e-08,-0.0009
1.65701e-08,-0.0007
1.65798e-08,-0.0004
1.65894e-08,-0.0000
1.65990e-08,0.0003
1.66087e-08,0.0004
1.66183e-08,0.0004
1.66280e-08,0.0001
1.66376e-08,-0.0003
1.66473e-08,-0.0008
1.66569e-08,-0.0013
1.66666e-08,-0.0016
1.66762e-08,-0.0018
1.66858e-08,-0.0018
1.66955e-08,-0.0017
1.67051e-08,-0.0017
1.67148e-08,-0.0018
1.67244e-08,-0.0022
1.67341e-08,-0.0028
1.67437e-08,-0.0036
1.67534e-08,-0.0045
1.67630e-08,-0.0055
1.67727e-08,-0.0064
1.67823e-08,-0.0071
1.67919e-08,-0.0075
1.68016e-08,-0.0076
1.68112e-08,-0.0073
1.68209e-08,-0.0067
1.68305e-08,-0.0060
1.68402e-08,-0.0054
1.68498e-08,-0.0049
1.68595e-08,-0.0046
1.68691e-08,-0.0045
1.68788e-08,-0.0045
1.68884e-08,-0.0046
1.68980e-08,-0.0047
1.69077e-08,-0.0047
1.69173e-08,-0.0045
1.69270e-08,-0.0042
1.69366e-08,-0.0036
1.69463e-08,-0.0029
1.69559e-08,-0.0021
1.69656e-08,-0.0014
1.69752e-08,-0.0009
1.69848e-08,-0.0005
1.69945e-08,-0.0002
1.70041e-08,-0.0001
1.70138e-08,0.0000
1.70234e-08,0.0001
1.70331e-08,0.0004
1.70427e-08,0.0007
1.70524e-08,0.0011
1.70620e-08,0.0016
1.70717e-08,0.0020
1.70813e-08,0.0024
1.70909e-08,0.0026
1.71006e-08,0.0026
1.71102e-08,0.0024
1.71199e-08,0.0021
1.71295e-08,0.0017
1.71392e-08,0.0014
1.71488e-08,0.0012
1.71585e-08,0.0011
1.71681e-08,0.0013
1.71777e-08,0.0016
1.71874e-08,0.0020
1.71970e-08,0.0024
1.72067e-08,0.0028
1.72163e-08,0.0030
1.72260e-08,0.0031
1.72356e-08,0.0030
1.72453e-08,0.0028
1.72549e-08,0.0026
1.72646e-08,0.0024
1.72742e-08,0.0022
1.72838e-08,0.0023
1.72935e-08,0.0024
1.73031e-08,0.0027
1.73128e-08,0.0031
1.73224e-08,0.0035
1.73321e-08,0.0038
1.73417e-08,0.0040
1.73514e-08,0.0041
1.73610e-08,0.0041
1.73706e-08,0.0041
1.73803e-08,0.0040
1.73899e-08,0.0039
1.73996e-08,0.0039
1.74092e-08,0.0040
1.74189e-08,0.0041
1.74285e-08,0.0043
1.74382e-08,0.0045
1.74478e-08,0.0046
1.74575e-08,0.0046
1.74671e-08,0.0045
1.74767e-08,0.0043
1.74864e-08,0.0040
1.74960e-08,0.0037
1.75057e-08,0.0034
1.75153e-08,0.0032
1.75250e-08,0.0030
1.75346e-08,0.0030
1.75443e-08,0.0031
1.75539e-08,0.0033
1.75635e-08,0.0034
1.75732e-08,0.0035
1.75828e-08,0.0034
1.75925e-08,0.0033
1.76021e-08,0.0031
1.76118e-08,0.0028
1.76214e-08,0.0025
1.76311e-08,0.0022
1.76407e-08,0.0020
1.76504e-08,0.0019
1.76600e-08,0.0019
1.76696e-08,0.0020
1.76793e-08,0.0022
1.76889e-08,0.0023
1.76986e-08,0.0024
1.77082e-08,0.0025
1.77179e-08,0.0024
1.77275e-08,0.0023
1.77372e-08,0.0022
1.77468e-08,0.0020
1.77564e-08,0.0019
1.77661e-08,0.0018
1.77757e-08,0.0019
1.77854e-08,0.0019
1.77950e-08,0.0020
1.78047e-08,0.0022
1.78143e-08,0.0022
1.78240e-08,0.0023
1.78336e-08,0.0022
1.78433e-08,0.0021
1.78529e-08,0.0019
1.78625e-08,0.0017
1.78722e-08,0.0016
1.78818e-08,0.0014
1.78915e-08,0.0014
1.79011e-08,0.0014
1.79108e-08,0.0015
1.79204e-08,0.0017
1.79301e-08,0.0018
1.79397e-08,0.0018
1.79493e-08,0.0018
1.79590e-08,0.0018
1.79686e-08,0.0016
1.79783e-08,0.0015
1.79879e-08,0.0013
1.79976e-08,0.0012
1.80072e-08,0.0011
1.80169e-08,0.0011
1.80265e-08,0.0011
1.80362e-08,0.0012
1.80458e-08,0.0014
1.80554e-08,0.0015
1.80651e-08,0.0016
1.80747e-08,0.0016
1.80844e-08,0.0016
1.80940e-08,0.0016
1.81037e-08,0.0015
1.81133e-08,0.0014
1.81230e-08,0.0013
1.81326e-08,0.0013
1.81422e-08,0.0014
1.81519e-08,0.0015
1.81615e-08,0.0016
1.81712e-08,0.0017
1.81808e-08,0.0018
1.81905e-08,0.0019
1.82001e-08,0.0019
1.82098e-08,0.0019
1.82194e-08,0.0018
1.82291e-08,0.0017
1.82387e-08,0.0016
1.82483e-08,0.0016
1.82580e-08,0.0016
1.82676e-08,0.0017
1.82773e-08,0.0018
1.82869e-08,0.0019
1.82966e-08,0.0020
1.83062e-08,0.0021
1.83159e-08,0.0021
1.83255e-08,0.0021
1.83351e-08,0.0020
1.83448e-08,0.0019
1.83544e-08,0.0018
1.83641e-08,0.0017
1.83737e-08,0.0017
1.83834e-08,0.0017
1.83930e-08,0.0018
1.84027e-08,0.0019
1.84123e-08,0.0020
1.84220e-08,0.0021
1.84316e-08,0.0021
1.84412e-08,0.0021
1.84509e-08,0.0021
1.84605e-08,0.0021
1.84702e-08,0.0020
1.84798e-08,0.0019
1.84895e-08,0.0019
1.84991e-08,0.0019
1.85088e-08,0.0019
1.85184e-08,0.0020
1.85280e-08,0.0021
1.85377e-08,0.0022
1.85473e-08,0.0022
1.85570e-08,0.0022
1.85666e-08,0.0022
1.85763e-08,0.0022
1.85859e-08,0.0021
1.85956e-08,0.0021
1.86052e-08,0.0020
1.86149e-08,0.0020
1.86245e-08,0.0020
1.86341e-08,0.0021
1.86438e-08,0.0021
1.86534e-08,0.0022
1.86631e-08,0.0022
1.86727e-08,0.0023
1.86824e-08,0.0023
1.86920e-08,0.0022
1.87017e-08,0.0022
1.87113e-08,0.0021
1.87209e-08,0.0020
1.87306e-08,0.0020
1.87402e-08,0.0020
1.87499e-08,0.0020
1.87595e-08,0.0020
1.87692e-08,0.0021
1.87788e-08,0.0021
1.87885e-08,0.0022
1.87981e-08,0.0022
1.88078e-08,0.0022
1.88174e-08,0.0021
1.88270e-08,0.0021
1.88367e-08,0.0020
1.88463e-08,0.0020
1.88560e-08,0.0019
1.88656e-08,0.0019
1.88753e-08,0.0020
1.88849e-08,0.0020
1.88946e-08,0.0020
1.89042e-08,-0.0006
1.89138e-08,-0.0010
1.89235e-08,0.0104
1.89331e-08,0.0294
1.89428e-08,0.0483
1.89524e-08,0.0708
1.89621e-08,0.1000
1.89717e-08,0.1367
1.89814e-08,0.1879
1.89910e-08,0.2476
1.90006e-08,0.3052
1.90103e-08,0.3604
1.90199e-08,0.4107
1.90296e-08,0.4547
1.90392e-08,0.4973
1.90489e-08,0.5374
1.90585e-08,0.5700
1.90682e-08,0.5947
1.90778e-08,0.6096
1.90875e-08,0.6137
1.90971e-08,0.6133
1.91067e-08,0.6120
1.91164e-08,0.6104
1.91260e-08,0.6103
1.91357e-08,0.6105
1.91453e-08,0.6088
1.91550e-08,0.6077
1.91646e-08,0.6084
1.91743e-08,0.6109
1.91839e-08,0.6167
1.91935e-08,0.6236
1.92032e-08,0.6280
1.92128e-08,0.6297
1.92225e-08,0.6293
1.92321e-08,0.6265
1.92418e-08,0.6223
1.92514e-08,0.6175
1.92611e-08,0.6111
1.92707e-08,0.6033
1.92804e-08,0.5957
1.92900e-08,0.5897
1.92996e-08,0.5868
1.93093e-08,0.5880
1.93189e-08,0.5927
1.93286e-08,0.6006
1.93382e-08,0.6105
1.93479e-08,0.6202
1.93575e-08,0.6286
1.93672e-08,0.6352
1.93768e-08,0.6392
1.93864e-08,0.6392
1.93961e-08,0.6341
1.94057e-08,0.6230
1.94154e-08,0.6070
1.94250e-08,0.5892
1.94347e-08,0.5721
1.94443e-08,0.5578
1.94540e-08,0.5477
1.94636e-08,0.5414
1.94733e-08,0.5394
1.94829e-08,0.5434
1.94925e-08,0.5546
1.95022e-08,0.5734
1.95118e-08,0.5990
1.95215e-08,0.6283
1.95311e-08,0.6575
1.95408e-08,0.6641
1.95504e-08,0.6554
1.95601e-08,0.6449
1.95697e-08,0.6206
1.95793e-08,0.5859
1.95890e-08,0.5618
1.95986e-08,0.5293
1.96083e-08,0.4824
1.96179e-08,0.4375
1.96276e-08,0.3877
1.96372e-08,0.3388
1.96469e-08,0.3086
1.96565e-08,0.2889
1.96662e-08,0.2744
1.96758e-08,0.2718
1.96854e-08,0.2717
1.96951e-08,0.2716
1.97047e-08,0.2808
1.97144e-08,0.2952
1.97240e-08,0.3130
1.97337e-08,0.3385
1.97433e-08,0.3632
1.97530e-08,0.3762
1.97626e-08,0.3836
1.97722e-08,0.3883
1.97819e-08,0.3918
1.97915e-08,0.4004
1.98012e-08,0.4099
1.98108e-08,0.4145
1.98205e-08,0.4186
1.98301e-08,0.4228
1.98398e-08,0.4266
1.98494e-08,0.4363
1.98591e-08,0.4514
1.98687e-08,0.4651
1.98783e-08,0.4766
1.98880e-08,0.4849
1.98976e-08,0.4865
1.99073e-08,0.4831
1.99169e-08,0.4778
1.99266e-08,0.4695
1.99362e-08,0.4588
1.99459e-08,0.4469
1.99555e-08,0.4346
1.99651e-08,0.4264
1.99748e-08,0.4255
1.99844e-08,0.4309
1.99941e-08,0.4423
2.00037e-08,0.4584
2.00134e-08,0.4756
2.00230e-08,0.4933
2.00327e-08,0.5122
2.00423e-08,0.5297
2.00520e-08,0.5436
2.00616e-08,0.5517
2.00712e-08,0.5505
2.00809e-08,0.5401
2.00905e-08,0.5229
2.01002e-08,0.4994
2.01098e-08,0.4699
2.01195e-08,0.4351
2.01291e-08,0.3934
2.01388e-08,0.3450
2.01484e-08,0.2933
2.01580e-08,0.2400
2.01677e-08,0.1876
2.01773e-08,0.1401
2.01870e-08,0.0981
2.01966e-08,0.0601
2.02063e-08,0.0268
2.02159e-08,-0.0010
2.02256e-08,-0.0227
2.02352e-08,-0.0371
2.02449e-08,-0.0453
2.02545e-08,-0.0499
2.02641e-08,-0.0532
2.02738e-08,-0.0574
2.02834e-08,-0.0634
2.02931e-08,-0.0692
2.03027e-08,-0.0734
2.03124e-08,-0.0755
2.03220e-08,-0.0758
2.03317e-08,-0.0752
2.03413e-08,-0.0747
2.03509e-08,-0.0734
2.03606e-08,-0.0702
2.03702e-08,-0.0650
2.03799e-08,-0.0581
