.HEADER
..NAMES
Time,V U1.V1&V2
.DATA
2.48492e-08,0.5296
2.48724e-08,0.5162
2.48957e-08,0.5097
2.49190e-08,0.5134
2.49422e-08,0.5229
2.49655e-08,0.5316
2.49888e-08,0.5389
2.50120e-08,0.5497
2.50353e-08,0.5653
2.50586e-08,0.5788
2.50818e-08,0.5847
2.51051e-08,0.5843
2.51284e-08,0.5805
2.51516e-08,0.5731
2.51749e-08,0.5779
2.51982e-08,0.6627
2.52214e-08,0.8439
2.52447e-08,0.9836
2.52680e-08,1.0670
2.52912e-08,1.1266
2.53145e-08,1.1531
2.53378e-08,1.1579
2.53610e-08,1.1544
2.53843e-08,1.1565
2.54076e-08,1.1628
2.54308e-08,1.1689
2.54541e-08,1.1750
2.54774e-08,1.1833
2.55006e-08,1.1930
2.55239e-08,1.1977
2.55472e-08,1.1933
2.55704e-08,1.1830
2.55937e-08,1.1735
2.56170e-08,1.1665
2.56402e-08,1.1577
2.56635e-08,1.1454
2.56868e-08,1.1360
2.57100e-08,1.1345
2.57333e-08,1.1402
2.57566e-08,1.1489
2.57798e-08,1.1411
2.58031e-08,1.1073
2.58264e-08,0.9977
2.58496e-08,0.8521
2.58729e-08,0.7547
2.58962e-08,0.6889
2.59194e-08,0.6448
2.59427e-08,0.6198
2.59660e-08,0.6117
2.59892e-08,0.6016
2.60125e-08,0.5858
2.60358e-08,0.5689
2.60590e-08,0.5545
2.60823e-08,0.5408
2.61056e-08,0.5258
2.61288e-08,0.5135
2.61521e-08,0.5100
2.61754e-08,0.5159
2.61986e-08,0.5255
2.62219e-08,0.5334
2.62452e-08,0.5411
2.62684e-08,0.5537
2.62917e-08,0.5695
2.63150e-08,0.5811
2.63382e-08,0.5850
2.63615e-08,0.5836
2.63848e-08,0.5792
2.64080e-08,0.5722
2.64313e-08,0.5872
2.64546e-08,0.7114
2.64778e-08,0.8918
2.65011e-08,1.0106
2.65244e-08,1.0925
2.65476e-08,1.1360
2.65709e-08,1.1589
2.65942e-08,1.1583
2.66174e-08,1.1550
2.66407e-08,1.1585
2.66640e-08,1.1648
2.66872e-08,1.1704
2.67105e-08,1.1768
2.67338e-08,1.1860
2.67570e-08,1.1950
2.67803e-08,1.1973
2.68036e-08,1.1906
2.68269e-08,1.1800
2.68501e-08,1.1715
2.68734e-08,1.1645
2.68967e-08,1.1544
2.69199e-08,1.1420
2.69432e-08,1.1346
2.69665e-08,1.1356
2.69897e-08,1.1425
2.70130e-08,1.1513
2.70363e-08,1.1333
2.70595e-08,1.0930
2.70828e-08,0.9574
2.71061e-08,0.8282
2.71293e-08,0.7331
2.71526e-08,0.6730
2.71759e-08,0.6332
2.71991e-08,0.6149
2.72224e-08,0.6076
2.72457e-08,0.5968
2.72689e-08,0.5809
2.72922e-08,0.5648
2.73155e-08,0.5509
2.73387e-08,0.5369
2.73620e-08,0.5222
2.73853e-08,0.5116
2.74085e-08,0.5107
2.74318e-08,0.5181
2.74551e-08,0.5277
2.74783e-08,0.5352
2.75016e-08,0.5439
2.75249e-08,0.5578
2.75481e-08,0.5732
2.75714e-08,0.5829
2.75947e-08,0.5853
2.76179e-08,0.5830
2.76412e-08,0.5776
2.76645e-08,0.5733
2.76877e-08,0.6063
2.77110e-08,0.7660
2.77343e-08,0.9293
2.77575e-08,1.0299
2.77808e-08,1.1050
2.78041e-08,1.1456
2.78273e-08,1.1590
2.78506e-08,1.1564
2.78739e-08,1.1556
2.78971e-08,1.1605
2.79204e-08,1.1665
2.79437e-08,1.1719
2.79669e-08,1.1791
2.79902e-08,1.1888
2.80135e-08,1.1963
2.80367e-08,1.1960
2.80600e-08,1.1875
2.80833e-08,1.1773
2.81065e-08,1.1697
2.81298e-08,1.1621
2.81531e-08,1.1509
2.81763e-08,1.1394
2.81996e-08,1.1345
2.82229e-08,1.1375
2.82461e-08,1.1450
2.82694e-08,1.1507
2.82927e-08,1.1255
2.83159e-08,1.0645
2.83392e-08,0.9213
2.83625e-08,0.7974
2.83857e-08,0.7124
2.84090e-08,0.6599
2.84323e-08,0.6260
2.84555e-08,0.6120
2.84788e-08,0.6049
2.85021e-08,0.5929
2.85253e-08,0.5764
2.85486e-08,0.5606
2.85719e-08,0.5470
2.85951e-08,0.5327
2.86184e-08,0.5186
2.86417e-08,0.5103
2.86649e-08,0.5120
2.86882e-08,0.5206
2.87115e-08,0.5299
2.87347e-08,0.5373
2.87580e-08,0.5471
2.87813e-08,0.5620
2.88045e-08,0.5765
2.88278e-08,0.5844
2.88511e-08,0.5851
2.88743e-08,0.5818
2.88976e-08,0.5752
2.89209e-08,0.5764
2.89441e-08,0.6345
2.89674e-08,0.8132
2.89907e-08,0.9545
2.90139e-08,1.0527
2.90372e-08,1.1178
2.90605e-08,1.1491
2.90838e-08,1.1581
2.91070e-08,1.1552
2.91303e-08,1.1563
2.91536e-08,1.1618
2.91768e-08,1.1678
2.92001e-08,1.1738
2.92234e-08,1.1816
2.92466e-08,1.1912
2.92699e-08,1.1970
2.92932e-08,1.1943
2.93164e-08,1.1849
2.93397e-08,1.1752
2.93630e-08,1.1678
2.93862e-08,1.1595
2.94095e-08,1.1477
2.94328e-08,1.1378
2.94560e-08,1.1349
2.94793e-08,1.1393
2.95026e-08,1.1473
2.95258e-08,1.1457
2.95491e-08,1.1139
2.95724e-08,1.0266
2.95956e-08,0.8790
2.96189e-08,0.7691
2.96422e-08,0.6983
2.96654e-08,0.6509
2.96887e-08,0.6227
2.97120e-08,0.6125
2.97352e-08,0.6038
2.97585e-08,0.5890
2.97818e-08,0.5715
2.98050e-08,0.5563
2.98283e-08,0.5427
2.98516e-08,0.5280
2.98748e-08,0.5150
2.98981e-08,0.5096
2.99214e-08,0.5142
2.99446e-08,0.5239
2.99679e-08,0.5324
2.99912e-08,0.5397
3.00144e-08,0.5511
3.00377e-08,0.5669
3.00610e-08,0.5798
3.00842e-08,0.5850
3.01075e-08,0.5840
3.01308e-08,0.5800
3.01540e-08,0.5720
3.01773e-08,0.5816
3.02006e-08,0.6799
3.02238e-08,0.8636
3.02471e-08,0.9924
3.02704e-08,1.0792
3.02936e-08,1.1298
3.03169e-08,1.1544
3.03402e-08,1.1574
3.03634e-08,1.1544
3.03867e-08,1.1570
3.04100e-08,1.1634
3.04332e-08,1.1695
3.04565e-08,1.1757
3.04798e-08,1.1843
3.05030e-08,1.1938
3.05263e-08,1.1977
3.05496e-08,1.1924
3.05728e-08,1.1819
3.05961e-08,1.1727
3.06194e-08,1.1658
3.06426e-08,1.1566
3.06659e-08,1.1442
3.06892e-08,1.1355
3.07124e-08,1.1350
3.07357e-08,1.1411
3.07590e-08,1.1499
3.07822e-08,1.1382
3.08055e-08,1.1000
3.08288e-08,0.9779
3.08520e-08,0.8401
3.08753e-08,0.7477
3.08986e-08,0.6837
3.09218e-08,0.6417
3.09451e-08,0.6190
3.09684e-08,0.6110
3.09916e-08,0.6002
3.10149e-08,0.5840
3.10382e-08,0.5673
3.10614e-08,0.5531
3.10847e-08,0.5393
3.11080e-08,0.5243
3.11312e-08,0.5126
3.11545e-08,0.5102
3.11778e-08,0.5169
3.12010e-08,0.5265
3.12243e-08,0.5341
3.12476e-08,0.5421
3.12708e-08,0.5553
3.12941e-08,0.5711
3.13174e-08,0.5819
3.13406e-08,0.5850
3.13639e-08,0.5832
3.13872e-08,0.5785
3.14105e-08,0.5724
3.14337e-08,0.5953
3.14570e-08,0.7321
3.14803e-08,0.9052
3.15035e-08,1.0197
3.15268e-08,1.0983
3.15501e-08,1.1431
3.15733e-08,1.1594
3.15966e-08,1.1577
3.16199e-08,1.1550
3.16431e-08,1.1591
3.16664e-08,1.1654
3.16897e-08,1.1710
3.17129e-08,1.1777
3.17362e-08,1.1871
3.17595e-08,1.1957
3.17827e-08,1.1971
3.18060e-08,1.1897
3.18293e-08,1.1790
3.18525e-08,1.1708
3.18758e-08,1.1637
3.18991e-08,1.1532
3.19223e-08,1.1410
3.19456e-08,1.1344
3.19689e-08,1.1361
3.19921e-08,1.1433
3.20154e-08,1.1514
3.20387e-08,1.1301
3.20619e-08,1.0845
3.20852e-08,0.9420
3.21085e-08,0.8125
3.21317e-08,0.7262
3.21550e-08,0.6674
3.21783e-08,0.6304
3.22015e-08,0.6144
3.22248e-08,0.6071
3.22481e-08,0.5955
3.22713e-08,0.5791
3.22946e-08,0.5633
3.23179e-08,0.5496
3.23411e-08,0.5355
3.23644e-08,0.5208
3.23877e-08,0.5111
3.24109e-08,0.5112
3.24342e-08,0.5191
3.24575e-08,0.5286
3.24807e-08,0.5360
3.25040e-08,0.5451
3.25273e-08,0.5595
3.25505e-08,0.5745
3.25738e-08,0.5835
3.25971e-08,0.5852
3.26203e-08,0.5826
3.26436e-08,0.5768
3.26669e-08,0.5736
3.26901e-08,0.6184
3.27134e-08,0.7854
3.27367e-08,0.9420
3.27599e-08,1.0456
3.27832e-08,1.1101
3.28065e-08,1.1481
3.28297e-08,1.1596
3.28530e-08,1.1561
3.28763e-08,1.1559
3.28995e-08,1.1611
3.29228e-08,1.1671
3.29461e-08,1.1725
3.29693e-08,1.1800
3.29926e-08,1.1898
3.30159e-08,1.1968
3.30391e-08,1.1954
3.30624e-08,1.1864
3.30857e-08,1.1764
3.31089e-08,1.1689
3.31322e-08,1.1611
3.31555e-08,1.1495
3.31787e-08,1.1385
3.32020e-08,1.1344
3.32253e-08,1.1381
3.32485e-08,1.1459
3.32718e-08,1.1511
3.32951e-08,1.1229
3.33183e-08,1.0543
3.33416e-08,0.9066
3.33649e-08,0.7809
3.33881e-08,0.7060
3.34114e-08,0.6553
3.34347e-08,0.6234
3.34579e-08,0.6109
3.34812e-08,0.6038
3.35045e-08,0.5913
3.35277e-08,0.5747
3.35510e-08,0.5593
3.35743e-08,0.5456
3.35975e-08,0.5312
3.36208e-08,0.5175
3.36441e-08,0.5100
3.36673e-08,0.5127
3.36906e-08,0.5216
3.37139e-08,0.5307
3.37372e-08,0.5381
3.37604e-08,0.5484
3.37837e-08,0.5637
3.38070e-08,0.5777
3.38302e-08,0.5848
3.38535e-08,0.5850
3.38768e-08,0.5814
3.39000e-08,0.5742
3.39233e-08,0.5783
3.39466e-08,0.6492
3.39698e-08,0.8304
3.39931e-08,0.9653
3.40164e-08,1.0603
3.40396e-08,1.1250
3.40629e-08,1.1512
3.40862e-08,1.1578
3.41094e-08,1.1550
3.41327e-08,1.1567
3.41560e-08,1.1626
3.41792e-08,1.1684
3.42025e-08,1.1745
3.42258e-08,1.1826
3.42490e-08,1.1921
3.42723e-08,1.1971
3.42956e-08,1.1935
3.43188e-08,1.1838
3.43421e-08,1.1743
3.43654e-08,1.1671
3.43886e-08,1.1584
3.44119e-08,1.1464
3.44352e-08,1.1371
3.44584e-08,1.1351
3.44817e-08,1.1401
3.45050e-08,1.1483
3.45282e-08,1.1432
3.45515e-08,1.1091
3.45748e-08,1.0114
3.45980e-08,0.8668
3.46213e-08,0.7611
3.46446e-08,0.6917
3.46678e-08,0.6469
3.46911e-08,0.6205
3.47144e-08,0.6114
3.47376e-08,0.6024
3.47609e-08,0.5873
3.47842e-08,0.5699
3.48074e-08,0.5550
3.48307e-08,0.5413
3.48540e-08,0.5266
3.48772e-08,0.5140
3.49005e-08,0.5097
3.49238e-08,0.5151
3.49470e-08,0.5248
3.49703e-08,0.5331
3.49936e-08,0.5406
3.50168e-08,0.5526
3.50401e-08,0.5685
3.50634e-08,0.5807
3.50866e-08,0.5851
3.51099e-08,0.5838
3.51332e-08,0.5795
3.51564e-08,0.5720
3.51797e-08,0.5836
3.52030e-08,0.6986
3.52262e-08,0.8765
3.52495e-08,1.0051
3.52728e-08,1.0849
3.52960e-08,1.1332
3.53193e-08,1.1558
3.53426e-08,1.1571
3.53658e-08,1.1543
3.53891e-08,1.1576
3.54124e-08,1.1640
3.54356e-08,1.1700
3.54589e-08,1.1765
3.54822e-08,1.1853
3.55054e-08,1.1945
3.55287e-08,1.1975
3.55520e-08,1.1914
3.55752e-08,1.1809
3.55985e-08,1.1720
3.56218e-08,1.1650
3.56450e-08,1.1554
3.56683e-08,1.1430
3.56916e-08,1.1352
3.57148e-08,1.1354
3.57381e-08,1.1420
3.57614e-08,1.1508
3.57846e-08,1.1353
3.58079e-08,1.0913
3.58312e-08,0.9626
3.58544e-08,0.8283
3.58777e-08,0.7401
3.59010e-08,0.6781
3.59242e-08,0.6385
3.59475e-08,0.6181
3.59708e-08,0.6103
3.59940e-08,0.5989
3.60173e-08,0.5822
3.60406e-08,0.5656
3.60638e-08,0.5517
3.60871e-08,0.5378
3.61104e-08,0.5229
3.61337e-08,0.5118
3.61569e-08,0.5105
3.61802e-08,0.5179
3.62035e-08,0.5274
3.62267e-08,0.5349
3.62500e-08,0.5432
3.62733e-08,0.5570
3.62965e-08,0.5726
3.63198e-08,0.5826
3.63431e-08,0.5851
3.63663e-08,0.5829
3.63896e-08,0.5778
3.64129e-08,0.5726
3.64361e-08,0.6020
3.64594e-08,0.7523
3.64827e-08,0.9190
3.65059e-08,1.0275
3.65292e-08,1.1044
3.65525e-08,1.1447
3.65757e-08,1.1592
3.65990e-08,1.1570
3.66223e-08,1.1551
3.66455e-08,1.1597
3.66688e-08,1.1660
3.66921e-08,1.1716
3.67153e-08,1.1785
3.67386e-08,1.1881
3.67619e-08,1.1962
3.67851e-08,1.1967
3.68084e-08,1.1886
3.68317e-08,1.1781
3.68549e-08,1.1701
3.68782e-08,1.1628
3.69015e-08,1.1519
3.69247e-08,1.1400
3.69480e-08,1.1342
3.69713e-08,1.1367
3.69945e-08,1.1442
3.70178e-08,1.1505
3.70411e-08,1.1267
3.70643e-08,1.0709
3.70876e-08,0.9267
3.71109e-08,0.8025
3.71341e-08,0.7188
3.71574e-08,0.6634
3.71807e-08,0.6283
3.72039e-08,0.6139
3.72272e-08,0.6065
3.72505e-08,0.5941
3.72737e-08,0.5775
3.72970e-08,0.5618
3.73203e-08,0.5483
3.73435e-08,0.5340
3.73668e-08,0.5195
3.73901e-08,0.5106
3.74133e-08,0.5118
3.74366e-08,0.5202
3.74599e-08,0.5294
3.74831e-08,0.5367
3.75064e-08,0.5463
3.75297e-08,0.5612
3.75529e-08,0.5758
3.75762e-08,0.5840
3.75995e-08,0.5851
3.76227e-08,0.5822
3.76460e-08,0.5759
3.76693e-08,0.5751
3.76925e-08,0.6314
3.77158e-08,0.8064
3.77391e-08,0.9566
3.77623e-08,1.0543
3.77856e-08,1.1154
3.78089e-08,1.1507
3.78321e-08,1.1599
3.78554e-08,1.1557
3.78787e-08,1.1562
3.79019e-08,1.1618
3.79252e-08,1.1678
3.79485e-08,1.1732
3.79717e-08,1.1810
3.79950e-08,1.1909
3.80183e-08,1.1972
3.80415e-08,1.1949
3.80648e-08,1.1853
3.80881e-08,1.1755
3.81113e-08,1.1682
3.81346e-08,1.1601
3.81579e-08,1.1482
3.81811e-08,1.1375
3.82044e-08,1.1344
3.82277e-08,1.1387
3.82509e-08,1.1468
3.82742e-08,1.1487
3.82975e-08,1.1180
3.83207e-08,1.0386
3.83440e-08,0.8932
3.83673e-08,0.7721
3.83905e-08,0.6998
3.84138e-08,0.6487
3.84371e-08,0.6210
3.84603e-08,0.6103
3.84836e-08,0.6027
3.85069e-08,0.5896
3.85302e-08,0.5729
3.85534e-08,0.5576
3.85767e-08,0.5440
3.86000e-08,0.5295
3.86232e-08,0.5161
3.86465e-08,0.5098
3.86698e-08,0.5135
3.86930e-08,0.5228
3.87163e-08,0.5316
3.87396e-08,0.5390
3.87628e-08,0.5500
3.87861e-08,0.5655
3.88094e-08,0.5789
3.88326e-08,0.5850
3.88559e-08,0.5847
3.88792e-08,0.5808
3.89024e-08,0.5731
3.89257e-08,0.5805
3.89490e-08,0.6669
3.89722e-08,0.8509
3.89955e-08,0.9763
3.90188e-08,1.0679
3.90420e-08,1.1286
3.90653e-08,1.1527
3.90886e-08,1.1576
3.91118e-08,1.1550
3.91351e-08,1.1574
3.91584e-08,1.1633
3.91816e-08,1.1691
3.92049e-08,1.1752
3.92282e-08,1.1836
3.92514e-08,1.1929
3.92747e-08,1.1972
3.92980e-08,1.1926
3.93212e-08,1.1826
3.93445e-08,1.1735
3.93678e-08,1.1663
3.93910e-08,1.1572
3.94143e-08,1.1452
3.94376e-08,1.1365
3.94608e-08,1.1354
3.94841e-08,1.1409
3.95074e-08,1.1493
3.95306e-08,1.1404
3.95539e-08,1.1054
3.95772e-08,0.9958
3.96004e-08,0.8525
3.96237e-08,0.7493
3.96470e-08,0.6861
3.96702e-08,0.6429
3.96935e-08,0.6181
3.97168e-08,0.6104
3.97400e-08,0.6008
3.97633e-08,0.5855
3.97866e-08,0.5684
3.98098e-08,0.5538
3.98331e-08,0.5400
3.98564e-08,0.5253
3.98796e-08,0.5132
3.99029e-08,0.5099
3.99262e-08,0.5160
3.99494e-08,0.5257
3.99727e-08,0.5337
3.99960e-08,0.5415
4.00192e-08,0.5541
4.00425e-08,0.5699
4.00658e-08,0.5815
4.00890e-08,0.5853
4.01123e-08,0.5836
4.01356e-08,0.5790
4.01588e-08,0.5723
4.01821e-08,0.5921
4.02054e-08,0.7180
4.02286e-08,0.8888
4.02519e-08,1.0127
4.02752e-08,1.0895
4.02984e-08,1.1366
4.03217e-08,1.1567
4.03450e-08,1.1565
4.03682e-08,1.1544
4.03915e-08,1.1583
4.04148e-08,1.1647
4.04380e-08,1.1706
4.04613e-08,1.1772
4.04846e-08,1.1864
4.05078e-08,1.1951
4.05311e-08,1.1972
4.05544e-08,1.1904
4.05776e-08,1.1799
4.06009e-08,1.1714
4.06242e-08,1.1643
4.06474e-08,1.1542
4.06707e-08,1.1420
4.06940e-08,1.1349
4.07173e-08,1.1360
4.07405e-08,1.1428
4.07638e-08,1.1518
4.07871e-08,1.1320
4.08103e-08,1.0875
4.08336e-08,0.9474
4.08569e-08,0.8166
4.08801e-08,0.7324
4.09034e-08,0.6723
4.09267e-08,0.6354
4.09499e-08,0.6172
4.09732e-08,0.6095
4.09965e-08,0.5975
4.10197e-08,0.5804
4.10430e-08,0.5640
4.10663e-08,0.5502
4.10895e-08,0.5362
4.11128e-08,0.5214
4.11361e-08,0.5111
4.11593e-08,0.5109
4.11826e-08,0.5188
4.12059e-08,0.5283
4.12291e-08,0.5357
4.12524e-08,0.5444
4.12757e-08,0.5587
4.12989e-08,0.5740
4.13222e-08,0.5832
4.13455e-08,0.5850
4.13687e-08,0.5825
4.13920e-08,0.5770
4.14153e-08,0.5729
4.14385e-08,0.6097
4.14618e-08,0.7703
4.14851e-08,0.9298
4.15083e-08,1.0356
4.15316e-08,1.1088
4.15549e-08,1.1462
4.15781e-08,1.1593
4.16014e-08,1.1564
4.16247e-08,1.1553
4.16479e-08,1.1602
4.16712e-08,1.1665
4.16945e-08,1.1722
4.17177e-08,1.1795
4.17410e-08,1.1892
4.17643e-08,1.1967
4.17875e-08,1.1962
4.18108e-08,1.1876
4.18341e-08,1.1772
4.18573e-08,1.1694
4.18806e-08,1.1619
4.19039e-08,1.1507
4.19271e-08,1.1392
4.19504e-08,1.1342
4.19737e-08,1.1373
4.19969e-08,1.1451
4.20202e-08,1.1493
4.20435e-08,1.1238
4.20667e-08,1.0574
4.20900e-08,0.9113
4.21133e-08,0.7928
4.21365e-08,0.7131
4.21598e-08,0.6595
4.21831e-08,0.6264
4.22063e-08,0.6136
4.22296e-08,0.6056
4.22529e-08,0.5925
4.22761e-08,0.5758
4.22994e-08,0.5603
4.23227e-08,0.5468
4.23459e-08,0.5324
4.23692e-08,0.5182
4.23925e-08,0.5103
4.24157e-08,0.5125
4.24390e-08,0.5213
4.24623e-08,0.5303
4.24855e-08,0.5376
4.25088e-08,0.5477
4.25321e-08,0.5629
4.25553e-08,0.5771
4.25786e-08,0.5844
4.26019e-08,0.5849
4.26251e-08,0.5817
4.26484e-08,0.5749
4.26717e-08,0.5766
4.26949e-08,0.6468
4.27182e-08,0.8235
4.27415e-08,0.9693
4.27647e-08,1.0617
4.27880e-08,1.1204
4.28113e-08,1.1530
4.28345e-08,1.1596
4.28578e-08,1.1553
4.28811e-08,1.1565
4.29043e-08,1.1624
4.29276e-08,1.1684
4.29509e-08,1.1739
4.29742e-08,1.1820
4.29974e-08,1.1919
4.30207e-08,1.1975
4.30440e-08,1.1942
4.30672e-08,1.1842
4.30905e-08,1.1745
4.31138e-08,1.1675
4.31370e-08,1.1590
4.31603e-08,1.1468
4.31836e-08,1.1367
4.32068e-08,1.1344
4.32301e-08,1.1394
4.32534e-08,1.1477
4.32766e-08,1.1462
4.32999e-08,1.1135
4.33232e-08,1.0241
4.33464e-08,0.8795
4.33697e-08,0.7638
4.33930e-08,0.6929
4.34162e-08,0.6450
4.34395e-08,0.6189
4.34628e-08,0.6096
4.34860e-08,0.6017
4.35093e-08,0.5879
4.35326e-08,0.5712
4.35558e-08,0.5563
4.35791e-08,0.5427
4.36024e-08,0.5279
4.36256e-08,0.5150
4.36489e-08,0.5098
4.36722e-08,0.5143
4.36954e-08,0.5238
4.37187e-08,0.5323
4.37420e-08,0.5399
4.37652e-08,0.5515
4.37885e-08,0.5671
4.38118e-08,0.5799
4.38350e-08,0.5853
4.38583e-08,0.5844
4.38816e-08,0.5803
4.39048e-08,0.5728
4.39281e-08,0.5843
4.39514e-08,0.6848
4.39746e-08,0.8665
4.39979e-08,0.9872
4.40212e-08,1.0788
4.40444e-08,1.1319
4.40677e-08,1.1546
4.40910e-08,1.1574
4.41142e-08,1.1551
4.41375e-08,1.1579
4.41608e-08,1.1640
4.41840e-08,1.1696
4.42073e-08,1.1760
4.42306e-08,1.1846
4.42538e-08,1.1937
4.42771e-08,1.1971
4.43004e-08,1.1917
4.43236e-08,1.1815
4.43469e-08,1.1727
4.43702e-08,1.1656
4.43934e-08,1.1561
4.44167e-08,1.1439
4.44400e-08,1.1359
4.44632e-08,1.1357
4.44865e-08,1.1417
4.45098e-08,1.1503
4.45330e-08,1.1376
4.45563e-08,1.0969
4.45796e-08,0.9783
4.46028e-08,0.8421
4.46261e-08,0.7419
4.46494e-08,0.6807
4.46726e-08,0.6391
4.46959e-08,0.6170
4.47192e-08,0.6093
4.47424e-08,0.5993
4.47657e-08,0.5837
4.47890e-08,0.5668
4.48122e-08,0.5524
4.48355e-08,0.5386
4.48588e-08,0.5239
4.48820e-08,0.5124
4.49053e-08,0.5101
4.49286e-08,0.5169
4.49518e-08,0.5266
4.49751e-08,0.5344
4.49984e-08,0.5426
4.50216e-08,0.5557
4.50449e-08,0.5714
4.50682e-08,0.5822
4.50914e-08,0.5853
4.51147e-08,0.5833
4.51380e-08,0.5783
4.51612e-08,0.5725
4.51845e-08,0.6002
4.52078e-08,0.7386
4.52310e-08,0.9032
4.52543e-08,1.0200
4.52776e-08,1.0943
4.53008e-08,1.1399
4.53241e-08,1.1569
4.53474e-08,1.1561
4.53707e-08,1.1547
4.53939e-08,1.1591
4.54172e-08,1.1654
4.54405e-08,1.1712
4.54637e-08,1.1781
4.54870e-08,1.1874
4.55103e-08,1.1956
4.55335e-08,1.1968
4.55568e-08,1.1893
4.55801e-08,1.1789
4.56033e-08,1.1707
4.56266e-08,1.1634
4.56499e-08,1.1530
4.56731e-08,1.1411
4.56964e-08,1.1348
4.57197e-08,1.1366
4.57429e-08,1.1438
4.57662e-08,1.1518
4.57895e-08,1.1287
4.58127e-08,1.0773
4.58360e-08,0.9330
4.58593e-08,0.8069
4.58825e-08,0.7246
4.59058e-08,0.6676
4.59291e-08,0.6323
4.59523e-08,0.6162
4.59756e-08,0.6086
4.59989e-08,0.5959
4.60221e-08,0.5785
4.60454e-08,0.5624
4.60687e-08,0.5488
4.60919e-08,0.5346
4.61152e-08,0.5201
4.61385e-08,0.5106
4.61617e-08,0.5115
4.61850e-08,0.5199
4.62083e-08,0.5292
4.62315e-08,0.5364
4.62548e-08,0.5456
4.62781e-08,0.5604
4.63013e-08,0.5754
4.63246e-08,0.5838
4.63479e-08,0.5849
4.63711e-08,0.5821
4.63944e-08,0.5762
4.64177e-08,0.5732
4.64409e-08,0.6219
4.64642e-08,0.7887
4.64875e-08,0.9407
4.65107e-08,1.0450
4.65340e-08,1.1133
4.65573e-08,1.1478
4.65805e-08,1.1594
4.66038e-08,1.1560
4.66271e-08,1.1554
4.66503e-08,1.1608
4.66736e-08,1.1671
4.66969e-08,1.1728
4.67201e-08,1.1804
4.67434e-08,1.1902
4.67667e-08,1.1971
4.67899e-08,1.1956
4.68132e-08,1.1865
4.68365e-08,1.1763
4.68597e-08,1.1687
4.68830e-08,1.1610
4.69063e-08,1.1495
4.69295e-08,1.1384
4.69528e-08,1.1342
4.69761e-08,1.1380
4.69993e-08,1.1460
4.70226e-08,1.1491
4.70459e-08,1.1211
4.70691e-08,1.0446
4.70924e-08,0.8958
4.71157e-08,0.7783
4.71389e-08,0.7074
4.71622e-08,0.6557
4.71855e-08,0.6247
4.72087e-08,0.6130
4.72320e-08,0.6049
4.72553e-08,0.5910
4.72785e-08,0.5741
4.73018e-08,0.5588
4.73251e-08,0.5453
4.73483e-08,0.5307
4.73716e-08,0.5169
4.73949e-08,0.5100
4.74181e-08,0.5133
4.74414e-08,0.5224
4.74647e-08,0.5311
4.74879e-08,0.5384
4.75112e-08,0.5491
4.75345e-08,0.5646
4.75577e-08,0.5783
4.75810e-08,0.5847
4.76043e-08,0.5846
4.76275e-08,0.5811
4.76508e-08,0.5739
4.76741e-08,0.5783
4.76973e-08,0.6595
4.77206e-08,0.8404
4.77439e-08,0.9817
4.77672e-08,1.0694
4.77904e-08,1.1280
4.78137e-08,1.1553
4.78370e-08,1.1594
4.78602e-08,1.1552
4.78835e-08,1.1569
4.79068e-08,1.1631
4.79300e-08,1.1689
4.79533e-08,1.1746
4.79766e-08,1.1830
4.79998e-08,1.1928
4.80231e-08,1.1977
4.80464e-08,1.1934
4.80696e-08,1.1831
4.80929e-08,1.1737
4.81162e-08,1.1668
4.81394e-08,1.1580
4.81627e-08,1.1455
4.81860e-08,1.1360
4.82092e-08,1.1345
4.82325e-08,1.1401
4.82558e-08,1.1486
4.82790e-08,1.1433
4.83023e-08,1.1089
4.83256e-08,1.0074
4.83488e-08,0.8658
4.83721e-08,0.7562
4.83954e-08,0.6881
4.84186e-08,0.6417
4.84419e-08,0.6173
4.84652e-08,0.6091
4.84884e-08,0.6005
4.85117e-08,0.5862
4.85350e-08,0.5695
4.85582e-08,0.5550
4.85815e-08,0.5413
4.86048e-08,0.5265
4.86280e-08,0.5140
4.86513e-08,0.5099
4.86746e-08,0.5153
4.86978e-08,0.5249
4.87211e-08,0.5331
4.87444e-08,0.5408
4.87676e-08,0.5530
4.87909e-08,0.5687
4.88142e-08,0.5808
4.88374e-08,0.5853
4.88607e-08,0.5841
4.88840e-08,0.5797
4.89072e-08,0.5726
4.89305e-08,0.5885
4.89538e-08,0.7046
4.89770e-08,0.8820
4.90003e-08,1.0029
4.90236e-08,1.0847
4.90468e-08,1.1352
4.90701e-08,1.1564
4.90934e-08,1.1573
4.91166e-08,1.1550
4.91399e-08,1.1586
4.91632e-08,1.1646
4.91864e-08,1.1702
4.92097e-08,1.1767
4.92330e-08,1.1856
4.92562e-08,1.1945
4.92795e-08,1.1970
4.93028e-08,1.1907
4.93260e-08,1.1804
4.93493e-08,1.1719
4.93726e-08,1.1648
4.93958e-08,1.1549
4.94191e-08,1.1427
4.94424e-08,1.1355
4.94656e-08,1.1361
4.94889e-08,1.1426
4.95122e-08,1.1513
4.95354e-08,1.1347
4.95587e-08,1.0946
4.95820e-08,0.9637
4.96052e-08,0.8319
4.96285e-08,0.7345
4.96518e-08,0.6751
4.96750e-08,0.6355
4.96983e-08,0.6157
4.97216e-08,0.6083
4.97448e-08,0.5978
4.97681e-08,0.5818
4.97914e-08,0.5652
4.98146e-08,0.5511
