.HEADER
..NAMES
Time,V U1.L6
4.5138e-09,1.2020
4.5371e-09,1.2022
4.5603e-09,1.2023
4.5836e-09,1.2022
4.6069e-09,1.2021
4.6301e-09,1.2020
4.6534e-09,1.2020
4.6767e-09,1.2019
4.6999e-09,1.2019
4.7232e-09,1.2019
4.7465e-09,1.2019
4.7697e-09,1.2019
4.7930e-09,1.2019
4.8163e-09,1.2019
4.8395e-09,1.2020
4.8628e-09,1.2020
4.8861e-09,1.2021
4.9093e-09,1.2020
4.9326e-09,1.2020
4.9559e-09,1.2019
4.9791e-09,1.2018
5.0024e-09,1.2017
5.0257e-09,1.2017
5.0489e-09,1.2017
5.0722e-09,1.2018
5.0955e-09,1.2019
5.1187e-09,1.2019
5.1420e-09,1.2019
5.1653e-09,1.2019
5.1885e-09,1.2019
5.2118e-09,1.2018
5.2351e-09,1.2018
5.2583e-09,1.2018
5.2816e-09,1.2018
5.3049e-09,1.2018
5.3281e-09,1.2018
5.3514e-09,1.2018
5.3747e-09,1.2018
5.3979e-09,1.2018
5.4212e-09,1.2019
5.4445e-09,1.2019
5.4677e-09,1.2019
5.4910e-09,1.2019
5.5143e-09,1.2018
5.5375e-09,1.2018
5.5608e-09,1.2017
5.5841e-09,1.2017
5.6073e-09,1.2017
5.6306e-09,1.2017
5.6539e-09,1.2018
5.6771e-09,1.2018
5.7004e-09,1.2018
5.7237e-09,1.2018
5.7469e-09,1.2018
5.7702e-09,1.2018
5.7935e-09,1.2017
5.8168e-09,1.2017
5.8400e-09,1.2017
5.8633e-09,1.2017
5.8866e-09,1.2017
5.9098e-09,1.2017
5.9331e-09,1.2017
5.9564e-09,1.2017
5.9796e-09,1.2017
6.0029e-09,1.2017
6.0262e-09,1.2018
6.0494e-09,1.2018
6.0727e-09,1.2017
6.0960e-09,1.2017
6.1192e-09,1.2017
6.1425e-09,1.2017
6.1658e-09,1.2017
6.1890e-09,1.2017
6.2123e-09,1.2017
6.2356e-09,1.2017
6.2588e-09,1.2017
6.2821e-09,1.2017
6.3054e-09,1.2017
6.3286e-09,1.2017
6.3519e-09,1.2017
6.3752e-09,1.2017
6.3984e-09,1.1941
6.4217e-09,1.1524
6.4450e-09,1.0616
6.4682e-09,0.8973
6.4915e-09,0.7745
6.5148e-09,0.7061
6.5380e-09,0.6637
6.5613e-09,0.6326
6.5846e-09,0.6038
6.6078e-09,0.5769
6.6311e-09,0.5531
6.6544e-09,0.5349
6.6776e-09,0.5224
6.7009e-09,0.5144
6.7242e-09,0.5099
6.7474e-09,0.5071
6.7707e-09,0.5064
6.7940e-09,0.5092
6.8172e-09,0.5165
6.8405e-09,0.5265
6.8638e-09,0.5323
6.8870e-09,0.5262
6.9103e-09,0.5019
6.9336e-09,0.4561
6.9568e-09,0.3904
6.9801e-09,0.3122
7.0034e-09,0.2327
7.0266e-09,0.1636
7.0499e-09,0.1124
7.0732e-09,0.0790
7.0964e-09,0.0568
7.1197e-09,0.0375
7.1430e-09,0.0161
7.1662e-09,-0.0075
7.1895e-09,-0.0299
7.2128e-09,-0.0480
7.2360e-09,-0.0609
7.2593e-09,-0.0698
7.2826e-09,-0.0762
7.3058e-09,-0.0804
7.3291e-09,-0.0807
7.3524e-09,-0.0743
7.3756e-09,-0.0593
7.3989e-09,-0.0359
7.4222e-09,-0.0073
7.4454e-09,0.0209
7.4687e-09,0.0434
7.4920e-09,0.0570
7.5152e-09,0.0613
7.5385e-09,0.0585
7.5618e-09,0.0522
7.5850e-09,0.0459
7.6083e-09,0.0423
7.6316e-09,0.0425
7.6548e-09,0.0454
7.6781e-09,0.0485
7.7014e-09,0.0492
7.7246e-09,0.0463
7.7479e-09,0.0401
7.7712e-09,0.0324
7.7944e-09,0.0243
7.8177e-09,0.0159
7.8410e-09,0.0066
7.8642e-09,-0.0042
7.8875e-09,-0.0155
7.9108e-09,-0.0253
7.9340e-09,-0.0313
7.9573e-09,-0.0319
7.9806e-09,-0.0276
8.0038e-09,-0.0204
8.0271e-09,-0.0131
8.0504e-09,-0.0083
8.0736e-09,-0.0067
8.0969e-09,-0.0077
8.1202e-09,-0.0096
8.1435e-09,-0.0107
8.1667e-09,-0.0102
8.1900e-09,-0.0077
8.2133e-09,-0.0039
8.2365e-09,0.0007
8.2598e-09,0.0054
8.2831e-09,0.0095
8.3063e-09,0.0128
8.3296e-09,0.0151
8.3529e-09,0.0166
8.3761e-09,0.0172
8.3994e-09,0.0166
8.4227e-09,0.0144
8.4459e-09,0.0108
8.4692e-09,0.0065
8.4925e-09,0.0026
8.5157e-09,0.0002
8.5390e-09,-0.0001
8.5623e-09,0.0013
8.5855e-09,0.0033
8.6088e-09,0.0046
8.6321e-09,0.0043
8.6553e-09,0.0024
8.6786e-09,-0.0003
8.7019e-09,-0.0029
8.7251e-09,-0.0047
8.7484e-09,-0.0055
8.7717e-09,-0.0055
8.7949e-09,-0.0050
8.8182e-09,-0.0043
8.8415e-09,-0.0033
8.8647e-09,-0.0020
8.8880e-09,-0.0003
8.9113e-09,0.0015
8.9345e-09,0.0031
8.9578e-09,0.0041
8.9811e-09,0.0043
9.0043e-09,0.0038
9.0276e-09,0.0028
9.0509e-09,0.0018
9.0741e-09,0.0012
9.0974e-09,0.0013
9.1207e-09,0.0022
9.1439e-09,0.0036
9.1672e-09,0.0049
9.1905e-09,0.0056
9.2137e-09,0.0055
9.2370e-09,0.0047
9.2603e-09,0.0036
9.2835e-09,0.0025
9.3068e-09,0.0018
9.3301e-09,0.0013
9.3533e-09,0.0009
9.3766e-09,0.0006
9.3999e-09,0.0003
9.4231e-09,0.0001
9.4464e-09,0.0004
9.4697e-09,0.0009
9.4929e-09,0.0016
9.5162e-09,0.0021
9.5395e-09,0.0022
9.5627e-09,0.0019
9.5860e-09,0.0014
9.6093e-09,0.0008
9.6325e-09,0.0003
9.6558e-09,0.0003
9.6791e-09,0.0006
9.7023e-09,0.0012
9.7256e-09,0.0019
9.7489e-09,0.0025
9.7721e-09,0.0029
9.7954e-09,0.0030
9.8187e-09,0.0028
9.8419e-09,0.0026
9.8652e-09,0.0024
9.8885e-09,0.0023
9.9117e-09,0.0022
9.9350e-09,0.0021
9.9583e-09,0.0019
9.9815e-09,0.0017
1.00048e-08,0.0017
1.00281e-08,0.0018
1.00513e-08,0.0021
1.00746e-08,0.0024
1.00979e-08,0.0026
1.01211e-08,0.0025
1.01444e-08,0.0022
1.01677e-08,0.0083
1.01909e-08,0.0403
1.02142e-08,0.1392
1.02375e-08,0.2932
1.02607e-08,0.3913
1.02840e-08,0.4617
1.03073e-08,0.5106
1.03305e-08,0.5409
1.03538e-08,0.5684
1.03771e-08,0.5920
1.04003e-08,0.6140
1.04236e-08,0.6318
1.04469e-08,0.6446
1.04702e-08,0.6530
1.04934e-08,0.6578
1.05167e-08,0.6611
1.05400e-08,0.6619
1.05632e-08,0.6590
1.05865e-08,0.6517
1.06098e-08,0.6421
1.06330e-08,0.6359
1.06563e-08,0.6411
1.06796e-08,0.6647
1.07028e-08,0.7098
1.07261e-08,0.7744
1.07494e-08,0.8517
1.07726e-08,0.9307
1.07959e-08,1.0003
1.08192e-08,1.0529
1.08424e-08,1.0885
1.08657e-08,1.1129
1.08890e-08,1.1337
1.09122e-08,1.1559
1.09355e-08,1.1796
1.09588e-08,1.2023
1.09820e-08,1.2212
1.10053e-08,1.2352
1.10286e-08,1.2451
1.10518e-08,1.2521
1.10751e-08,1.2563
1.10984e-08,1.2565
1.11216e-08,1.2502
1.11449e-08,1.2357
1.11682e-08,1.2135
1.11914e-08,1.1869
1.12147e-08,1.1610
1.12380e-08,1.1409
1.12612e-08,1.1296
1.12845e-08,1.1275
1.13078e-08,1.1324
1.13310e-08,1.1407
1.13543e-08,1.1491
1.13776e-08,1.1547
1.14008e-08,1.1451
1.14241e-08,1.1002
1.14474e-08,0.9969
1.14706e-08,0.8348
1.14939e-08,0.7206
1.15172e-08,0.6604
1.15404e-08,0.6287
1.15637e-08,0.6071
1.15870e-08,0.5892
1.16102e-08,0.5733
1.16335e-08,0.5615
1.16568e-08,0.5551
1.16800e-08,0.5519
1.17033e-08,0.5492
1.17266e-08,0.5444
1.17498e-08,0.5365
1.17731e-08,0.5279
1.17964e-08,0.5232
1.18196e-08,0.5254
1.18429e-08,0.5333
1.18662e-08,0.5388
1.18894e-08,0.5327
1.19127e-08,0.5071
1.19360e-08,0.4579
1.19592e-08,0.3874
1.19825e-08,0.3037
1.20058e-08,0.2194
1.20290e-08,0.1469
1.20523e-08,0.0937
1.20756e-08,0.0594
1.20988e-08,0.0369
1.21221e-08,0.0178
1.21454e-08,-0.0027
1.21686e-08,-0.0240
1.21919e-08,-0.0427
1.22152e-08,-0.0559
1.22384e-08,-0.0637
1.22617e-08,-0.0684
1.22850e-08,-0.0725
1.23082e-08,-0.0762
1.23315e-08,-0.0774
1.23548e-08,-0.0722
1.23780e-08,-0.0574
1.24013e-08,-0.0328
1.24246e-08,-0.0020
1.24478e-08,0.0286
1.24711e-08,0.0528
1.24944e-08,0.0669
1.25176e-08,0.0706
1.25409e-08,0.0666
1.25642e-08,0.0588
1.25874e-08,0.0512
1.26107e-08,0.0463
1.26340e-08,0.0450
1.26572e-08,0.0462
1.26805e-08,0.0475
1.27038e-08,0.0466
1.27270e-08,0.0426
1.27503e-08,0.0363
1.27736e-08,0.0291
1.27968e-08,0.0221
1.28201e-08,0.0147
1.28434e-08,0.0057
1.28667e-08,-0.0053
1.28899e-08,-0.0175
1.29132e-08,-0.0282
1.29365e-08,-0.0348
1.29597e-08,-0.0354
1.29830e-08,-0.0302
1.30063e-08,-0.0217
1.30295e-08,-0.0132
1.30528e-08,-0.0074
1.30761e-08,-0.0053
1.30993e-08,-0.0060
1.31226e-08,-0.0077
1.31459e-08,-0.0085
1.31691e-08,-0.0077
1.31924e-08,-0.0052
1.32157e-08,-0.0016
1.32389e-08,0.0025
1.32622e-08,0.0065
1.32855e-08,0.0101
1.33087e-08,0.0132
1.33320e-08,0.0157
1.33553e-08,0.0177
1.33785e-08,0.0187
1.34018e-08,0.0182
1.34251e-08,0.0158
1.34483e-08,0.0116
1.34716e-08,0.0066
1.34949e-08,0.0020
1.35181e-08,-0.0008
1.35414e-08,-0.0011
1.35647e-08,0.0004
1.35879e-08,0.0026
1.36112e-08,0.0041
1.36345e-08,0.0039
1.36577e-08,0.0021
1.36810e-08,-0.0005
1.37043e-08,-0.0029
1.37275e-08,-0.0044
1.37508e-08,-0.0050
1.37741e-08,-0.0050
1.37973e-08,-0.0047
1.38206e-08,-0.0042
1.38439e-08,-0.0034
1.38671e-08,-0.0021
1.38904e-08,-0.0002
1.39137e-08,0.0053
1.39369e-08,0.0342
1.39602e-08,0.1202
1.39835e-08,0.2660
1.40067e-08,0.3860
1.40300e-08,0.4551
1.40533e-08,0.5018
1.40765e-08,0.5363
1.40998e-08,0.5626
1.41231e-08,0.5877
1.41463e-08,0.6117
1.41696e-08,0.6324
1.41929e-08,0.6467
1.42161e-08,0.6559
1.42394e-08,0.6604
1.42627e-08,0.6628
1.42859e-08,0.6631
1.43092e-08,0.6602
1.43325e-08,0.6531
1.43557e-08,0.6429
1.43790e-08,0.6348
1.44023e-08,0.6367
1.44255e-08,0.6564
1.44488e-08,0.6982
1.44721e-08,0.7607
1.44953e-08,0.8377
1.45186e-08,0.9181
1.45419e-08,0.9903
1.45651e-08,1.0458
1.45884e-08,1.0832
1.46117e-08,1.1080
1.46349e-08,1.1283
1.46582e-08,1.1500
1.46815e-08,1.1741
1.47047e-08,1.1981
1.47280e-08,1.2186
1.47513e-08,1.2341
1.47745e-08,1.2450
1.47978e-08,1.2524
1.48211e-08,1.2571
1.48443e-08,1.2579
1.48676e-08,1.2526
1.48909e-08,1.2394
1.49141e-08,1.2181
1.49374e-08,1.1916
1.49607e-08,1.1648
1.49839e-08,1.1431
1.50072e-08,1.1302
1.50305e-08,1.1269
1.50537e-08,1.1313
1.50770e-08,1.1398
1.51003e-08,1.1486
1.51236e-08,1.1547
1.51468e-08,1.1526
1.51701e-08,1.1116
1.51934e-08,1.0265
1.52166e-08,0.8628
1.52399e-08,0.7311
1.52632e-08,0.6641
1.52864e-08,0.6303
1.53097e-08,0.6083
1.53330e-08,0.5909
1.53562e-08,0.5754
1.53795e-08,0.5630
1.54028e-08,0.5557
1.54260e-08,0.5522
1.54493e-08,0.5497
1.54726e-08,0.5455
1.54958e-08,0.5380
1.55191e-08,0.5290
1.55424e-08,0.5230
1.55656e-08,0.5238
1.55889e-08,0.5313
1.56122e-08,0.5385
1.56354e-08,0.5359
1.56587e-08,0.5149
1.56820e-08,0.4703
1.57052e-08,0.4029
1.57285e-08,0.3201
1.57518e-08,0.2339
1.57750e-08,0.1574
1.57983e-08,0.0999
1.58216e-08,0.0623
1.58448e-08,0.0387
1.58681e-08,0.0202
1.58914e-08,0.0007
1.59146e-08,-0.0204
1.59379e-08,-0.0398
1.59612e-08,-0.0542
1.59844e-08,-0.0629
1.60077e-08,-0.0680
1.60310e-08,-0.0720
1.60542e-08,-0.0759
1.60775e-08,-0.0779
1.61008e-08,-0.0744
1.61240e-08,-0.0615
1.61473e-08,-0.0385
1.61706e-08,-0.0081
1.61938e-08,0.0235
1.62171e-08,0.0498
1.62404e-08,0.0662
1.62636e-08,0.0717
1.62869e-08,0.0687
1.63102e-08,0.0609
1.63334e-08,0.0525
1.63567e-08,0.0467
1.63800e-08,0.0446
1.64032e-08,0.0456
1.64265e-08,0.0472
1.64498e-08,0.0470
1.64730e-08,0.0437
1.64963e-08,0.0377
1.65196e-08,0.0306
1.65428e-08,0.0235
1.65661e-08,0.0162
1.65894e-08,0.0076
1.66126e-08,-0.0031
1.66359e-08,-0.0153
1.66592e-08,-0.0267
1.66824e-08,-0.0344
1.67057e-08,-0.0362
1.67290e-08,-0.0320
1.67522e-08,-0.0237
1.67755e-08,-0.0147
1.67988e-08,-0.0080
1.68220e-08,-0.0051
1.68453e-08,-0.0054
1.68686e-08,-0.0072
1.68918e-08,-0.0084
1.69151e-08,-0.0081
1.69384e-08,-0.0059
1.69616e-08,-0.0024
1.69849e-08,0.0017
1.70082e-08,0.0058
1.70314e-08,0.0095
1.70547e-08,0.0128
1.70780e-08,0.0154
1.71012e-08,0.0175
1.71245e-08,0.0187
1.71478e-08,0.0186
1.71710e-08,0.0165
1.71943e-08,0.0126
1.72176e-08,0.0075
1.72408e-08,0.0027
1.72641e-08,-0.0006
1.72874e-08,-0.0014
1.73106e-08,-0.0001
1.73339e-08,0.0021
1.73572e-08,0.0039
1.73804e-08,0.0042
1.74037e-08,0.0027
1.74270e-08,0.0001
1.74502e-08,-0.0025
1.74735e-08,-0.0043
1.74968e-08,-0.0051
1.75201e-08,-0.0051
1.75433e-08,-0.0048
1.75666e-08,-0.0043
1.75899e-08,-0.0036
1.76131e-08,-0.0024
1.76364e-08,-0.0006
1.76597e-08,0.0015
1.76829e-08,0.0035
1.77062e-08,0.0050
1.77295e-08,0.0055
1.77527e-08,0.0050
1.77760e-08,0.0039
1.77993e-08,0.0025
1.78225e-08,0.0015
1.78458e-08,0.0013
1.78691e-08,0.0021
1.78923e-08,0.0034
1.79156e-08,0.0048
1.79389e-08,0.0057
1.79621e-08,0.0057
1.79854e-08,0.0050
1.80087e-08,0.0040
1.80319e-08,0.0029
1.80552e-08,0.0021
1.80785e-08,0.0016
1.81017e-08,0.0012
1.81250e-08,0.0007
1.81483e-08,0.0002
1.81715e-08,-0.0001
1.81948e-08,0.0001
1.82181e-08,0.0007
1.82413e-08,0.0015
1.82646e-08,0.0022
1.82879e-08,0.0026
1.83111e-08,0.0024
1.83344e-08,0.0019
1.83577e-08,0.0011
1.83809e-08,0.0006
1.84042e-08,0.0004
1.84275e-08,0.0007
1.84507e-08,0.0013
1.84740e-08,0.0020
1.84973e-08,0.0026
1.85205e-08,0.0030
1.85438e-08,0.0031
1.85671e-08,0.0031
1.85903e-08,0.0029
1.86136e-08,0.0028
1.86369e-08,0.0026
1.86601e-08,0.0025
1.86834e-08,0.0023
1.87067e-08,0.0021
1.87299e-08,0.0018
1.87532e-08,0.0017
1.87765e-08,0.0018
1.87997e-08,0.0021
1.88230e-08,0.0025
1.88463e-08,0.0028
1.88695e-08,0.0028
1.88928e-08,0.0025
1.89161e-08,0.0071
1.89393e-08,0.0368
1.89626e-08,0.1265
1.89859e-08,0.2832
1.90091e-08,0.3906
1.90324e-08,0.4575
1.90557e-08,0.5073
1.90789e-08,0.5393
1.91022e-08,0.5659
1.91255e-08,0.5900
1.91487e-08,0.6123
1.91720e-08,0.6309
1.91953e-08,0.6440
1.92185e-08,0.6527
1.92418e-08,0.6577
1.92651e-08,0.6610
1.92883e-08,0.6620
1.93116e-08,0.6594
1.93349e-08,0.6524
1.93581e-08,0.6429
1.93814e-08,0.6363
1.94047e-08,0.6403
1.94279e-08,0.6625
1.94512e-08,0.7061
1.94745e-08,0.7694
1.94977e-08,0.8461
1.95210e-08,0.9253
1.95443e-08,0.9958
1.95675e-08,1.0498
1.95908e-08,1.0864
1.96141e-08,1.1113
1.96373e-08,1.1320
1.96606e-08,1.1540
1.96839e-08,1.1778
1.97071e-08,1.2007
1.97304e-08,1.2200
1.97537e-08,1.2345
1.97769e-08,1.2447
1.98002e-08,1.2518
1.98235e-08,1.2562
1.98468e-08,1.2567
1.98700e-08,1.2509
1.98933e-08,1.2371
1.99166e-08,1.2154
1.99398e-08,1.1890
1.99631e-08,1.1629
1.99864e-08,1.1422
2.00096e-08,1.1303
2.00329e-08,1.1276
2.00562e-08,1.1321
2.00794e-08,1.1403
2.01027e-08,1.1487
2.01260e-08,1.1546
2.01492e-08,1.1566
2.01725e-08,1.1556
2.01958e-08,1.1541
2.02190e-08,1.1546
2.02423e-08,1.1585
2.02656e-08,1.1655
2.02888e-08,1.1741
2.03121e-08,1.1832
2.03354e-08,1.1924
2.03586e-08,1.2021
2.03819e-08,1.2125
2.04052e-08,1.2230
2.04284e-08,1.2317
2.04517e-08,1.2366
2.04750e-08,1.2363
2.04982e-08,1.2311
2.05215e-08,1.2231
2.05448e-08,1.2150
2.05680e-08,1.2094
2.05913e-08,1.2071
2.06146e-08,1.2075
2.06378e-08,1.2091
2.06611e-08,1.2101
2.06844e-08,1.2095
2.07076e-08,1.2071
2.07309e-08,1.2032
2.07542e-08,1.1986
2.07774e-08,1.1941
2.08007e-08,1.1902
2.08240e-08,1.1875
2.08472e-08,1.1858
2.08705e-08,1.1852
2.08938e-08,1.1857
2.09170e-08,1.1873
2.09403e-08,1.1903
2.09636e-08,1.1945
2.09868e-08,1.1992
2.10101e-08,1.2033
2.10334e-08,1.2057
2.10566e-08,1.2061
2.10799e-08,1.2047
2.11032e-08,1.2026
2.11264e-08,1.2012
2.11497e-08,1.2014
2.11730e-08,1.2030
2.11962e-08,1.2056
2.12195e-08,1.2080
2.12428e-08,1.2096
2.12660e-08,1.2101
2.12893e-08,1.2096
2.13126e-08,1.2087
2.13358e-08,1.2074
2.13591e-08,1.2059
2.13824e-08,1.2042
2.14056e-08,1.1835
2.14289e-08,1.1338
2.14522e-08,1.0095
2.14754e-08,0.8510
2.14987e-08,0.7429
2.15220e-08,0.6863
2.15452e-08,0.6510
2.15685e-08,0.6213
2.15918e-08,0.5952
2.16150e-08,0.5691
2.16383e-08,0.5462
2.16616e-08,0.5286
2.16848e-08,0.5164
2.17081e-08,0.5091
2.17314e-08,0.5056
2.17546e-08,0.5042
2.17779e-08,0.5059
2.18012e-08,0.5113
2.18244e-08,0.5209
2.18477e-08,0.5309
2.18710e-08,0.5343
2.18942e-08,0.5236
2.19175e-08,0.4932
2.19408e-08,0.4407
2.19640e-08,0.3697
2.19873e-08,0.2889
2.20106e-08,0.2103
2.20338e-08,0.1453
2.20571e-08,0.0995
2.20804e-08,0.0706
2.21037e-08,0.0508
2.21269e-08,0.0321
2.21502e-08,0.0104
2.21735e-08,-0.0132
2.21967e-08,-0.0350
2.22200e-08,-0.0523
2.22433e-08,-0.0646
2.22665e-08,-0.0732
2.22898e-08,-0.0792
2.23131e-08,-0.0823
2.23363e-08,-0.0806
2.23596e-08,-0.0715
2.23829e-08,-0.0534
2.24061e-08,-0.0277
2.24294e-08,0.0016
2.24527e-08,0.0290
2.24759e-08,0.0493
2.24992e-08,0.0602
2.25225e-08,0.0620
2.25457e-08,0.0575
2.25690e-08,0.0504
2.25923e-08,0.0443
2.26155e-08,0.0416
2.26388e-08,0.0428
2.26621e-08,0.0465
2.26853e-08,0.0496
2.27086e-08,0.0496
2.27319e-08,0.0458
2.27551e-08,0.0389
2.27784e-08,0.0308
2.28017e-08,0.0223
2.28249e-08,0.0134
2.28482e-08,0.0034
2.28715e-08,-0.0077
2.28947e-08,-0.0189
2.29180e-08,-0.0278
2.29413e-08,-0.0322
2.29645e-08,-0.0312
2.29878e-08,-0.0257
2.30111e-08,-0.0180
2.30343e-08,-0.0111
2.30576e-08,-0.0071
2.30809e-08,-0.0064
2.31041e-08,-0.0080
2.31274e-08,-0.0100
2.31507e-08,-0.0109
2.31739e-08,-0.0099
2.31972e-08,-0.0070
2.32205e-08,-0.0027
2.32437e-08,0.0022
2.32670e-08,0.0069
2.32903e-08,0.0110
2.33135e-08,0.0141
2.33368e-08,0.0161
2.33601e-08,0.0173
2.33833e-08,0.0174
2.34066e-08,0.0163
2.34299e-08,0.0136
2.34531e-08,0.0096
2.34764e-08,0.0053
2.34997e-08,0.0017
2.35229e-08,-0.0001
2.35462e-08,0.0002
2.35695e-08,0.0020
2.35927e-08,0.0040
2.36160e-08,0.0049
2.36393e-08,0.0041
2.36625e-08,0.0019
2.36858e-08,-0.0009
2.37091e-08,-0.0035
2.37323e-08,-0.0051
2.37556e-08,-0.0056
2.37789e-08,-0.0055
2.38021e-08,-0.0049
2.38254e-08,-0.0040
2.38487e-08,-0.0028
2.38719e-08,-0.0013
2.38952e-08,0.0004
2.39185e-08,0.0022
2.39417e-08,0.0036
2.39650e-08,0.0043
2.39883e-08,0.0043
2.40115e-08,0.0037
2.40348e-08,0.0026
2.40581e-08,0.0016
2.40813e-08,0.0011
2.41046e-08,0.0015
2.41279e-08,0.0026
2.41511e-08,0.0041
2.41744e-08,0.0053
2.41977e-08,0.0058
2.42209e-08,0.0055
2.42442e-08,0.0045
2.42675e-08,0.0034
2.42907e-08,0.0023
2.43140e-08,0.0016
2.43373e-08,0.0012
2.43605e-08,0.0008
2.43838e-08,0.0005
2.44071e-08,0.0003
2.44303e-08,0.0002
2.44536e-08,0.0006
2.44769e-08,0.0012
2.45002e-08,0.0018
2.45234e-08,0.0022
2.45467e-08,0.0022
2.45700e-08,0.0019
2.45932e-08,0.0012
2.46165e-08,0.0006
2.46398e-08,0.0003
2.46630e-08,0.0003
2.46863e-08,0.0008
2.47096e-08,0.0014
2.47328e-08,0.0022
