.HEADER
..NAMES
Time,V U2.H3
8.970e-10,0.5234
9.066e-10,0.5510
9.163e-10,0.5677
9.259e-10,0.5727
9.356e-10,0.5661
9.452e-10,0.5524
9.549e-10,0.5326
9.645e-10,0.5117
9.741e-10,0.4951
9.838e-10,0.4835
9.934e-10,0.4783
1.0031e-09,0.4801
1.0127e-09,0.4870
1.0224e-09,0.4982
1.0320e-09,0.5126
1.0417e-09,0.5273
1.0513e-09,0.5406
1.0609e-09,0.5495
1.0706e-09,0.5520
1.0802e-09,0.5489
1.0899e-09,0.5408
1.0995e-09,0.5286
1.1092e-09,0.5145
1.1188e-09,0.4989
1.1285e-09,0.4837
1.1381e-09,0.4711
1.1478e-09,0.4625
1.1574e-09,0.4588
1.1670e-09,0.4604
1.1767e-09,0.4663
1.1863e-09,0.4759
1.1960e-09,0.4875
1.2056e-09,0.4978
1.2153e-09,0.5048
1.2249e-09,0.5075
1.2346e-09,0.5053
1.2442e-09,0.4981
1.2539e-09,0.4846
1.2635e-09,0.4643
1.2731e-09,0.4393
1.2828e-09,0.4130
1.2924e-09,0.3893
1.3021e-09,0.3718
1.3117e-09,0.3623
1.3214e-09,0.3617
1.3310e-09,0.3711
1.3407e-09,0.3911
1.3503e-09,0.4224
1.3599e-09,0.4640
1.3696e-09,0.5132
1.3792e-09,0.5663
1.3889e-09,0.6203
1.3985e-09,0.6729
1.4082e-09,0.7231
1.4178e-09,0.7697
1.4275e-09,0.8118
1.4371e-09,0.8489
1.4468e-09,0.8811
1.4564e-09,0.9089
1.4660e-09,0.9331
1.4757e-09,0.9544
1.4853e-09,0.9741
1.4950e-09,0.9934
1.5046e-09,1.0124
1.5143e-09,1.0311
1.5239e-09,1.0493
1.5336e-09,1.0666
1.5432e-09,1.0831
1.5528e-09,1.0986
1.5625e-09,1.1130
1.5721e-09,1.1259
1.5818e-09,1.1367
1.5914e-09,1.1450
1.6011e-09,1.1508
1.6107e-09,1.1545
1.6204e-09,1.1564
1.6300e-09,1.1566
1.6396e-09,1.1556
1.6493e-09,1.1539
1.6589e-09,1.1526
1.6686e-09,1.1522
1.6782e-09,1.1531
1.6879e-09,1.1554
1.6975e-09,1.1593
1.7072e-09,1.1647
1.7168e-09,1.1713
1.7265e-09,1.1784
1.7361e-09,1.1854
1.7457e-09,1.1916
1.7554e-09,1.1971
1.7650e-09,1.2017
1.7747e-09,1.2053
1.7843e-09,1.2079
1.7940e-09,1.2096
1.8036e-09,1.2109
1.8133e-09,1.2123
1.8229e-09,1.2140
1.8326e-09,1.2158
1.8422e-09,1.2172
1.8518e-09,1.2179
1.8615e-09,1.2175
1.8711e-09,1.2162
1.8808e-09,1.2136
1.8904e-09,1.2095
1.9001e-09,1.2035
1.9097e-09,1.1956
1.9194e-09,1.1863
1.9290e-09,1.1761
1.9386e-09,1.1656
1.9483e-09,1.1552
1.9579e-09,1.1451
1.9676e-09,1.1356
1.9772e-09,1.1270
1.9869e-09,1.1197
1.9965e-09,1.1138
2.0062e-09,1.1096
2.0158e-09,1.1072
2.0255e-09,1.1067
2.0351e-09,1.1061
2.0447e-09,1.0913
2.0544e-09,1.0650
2.0640e-09,1.0234
2.0737e-09,0.9611
2.0833e-09,0.8915
2.0930e-09,0.8233
2.1026e-09,0.7492
2.1123e-09,0.6722
2.1219e-09,0.5935
2.1315e-09,0.5123
2.1412e-09,0.4392
2.1508e-09,0.3779
2.1605e-09,0.3294
2.1701e-09,0.2989
2.1798e-09,0.2828
2.1894e-09,0.2757
2.1991e-09,0.2768
2.2087e-09,0.2830
2.2183e-09,0.2954
2.2280e-09,0.3167
2.2376e-09,0.3435
2.2473e-09,0.3670
2.2569e-09,0.3822
2.2666e-09,0.3916
2.2762e-09,0.3991
2.2859e-09,0.4084
2.2955e-09,0.4184
2.3052e-09,0.4249
2.3148e-09,0.4267
2.3244e-09,0.4257
2.3341e-09,0.4248
2.3437e-09,0.4273
2.3534e-09,0.4352
2.3630e-09,0.4478
2.3727e-09,0.4612
2.3823e-09,0.4726
2.3920e-09,0.4811
2.4016e-09,0.4860
2.4113e-09,0.4870
2.4209e-09,0.4842
2.4305e-09,0.4768
2.4402e-09,0.4637
2.4498e-09,0.4461
2.4595e-09,0.4272
2.4691e-09,0.4117
2.4788e-09,0.4031
2.4884e-09,0.4036
2.4981e-09,0.4134
2.5077e-09,0.4305
2.5173e-09,0.4519
2.5270e-09,0.4769
2.5366e-09,0.5049
2.5463e-09,0.5341
2.5559e-09,0.5604
2.5656e-09,0.5792
2.5752e-09,0.5867
2.5849e-09,0.5822
2.5945e-09,0.5663
2.6042e-09,0.5406
2.6138e-09,0.5069
2.6234e-09,0.4655
2.6331e-09,0.4163
2.6427e-09,0.3600
2.6524e-09,0.3087
2.6620e-09,0.2668
2.6717e-09,0.2364
2.6813e-09,0.2177
2.6910e-09,0.2098
2.7006e-09,0.2136
2.7102e-09,0.2361
2.7199e-09,0.2729
2.7295e-09,0.3182
2.7392e-09,0.3713
2.7488e-09,0.4229
2.7585e-09,0.4718
2.7681e-09,0.5147
2.7778e-09,0.5455
2.7874e-09,0.5649
2.7970e-09,0.5735
2.8067e-09,0.5705
2.8163e-09,0.5590
2.8260e-09,0.5422
2.8356e-09,0.5219
2.8453e-09,0.5041
2.8549e-09,0.4913
2.8646e-09,0.4840
2.8742e-09,0.4838
2.8839e-09,0.4889
2.8935e-09,0.4981
2.9031e-09,0.5111
2.9128e-09,0.5250
2.9224e-09,0.5381
2.9321e-09,0.5484
2.9417e-09,0.5529
2.9514e-09,0.5515
2.9610e-09,0.5454
2.9707e-09,0.5347
2.9803e-09,0.5216
2.9900e-09,0.5070
2.9996e-09,0.4917
3.0092e-09,0.4780
3.0189e-09,0.4677
3.0285e-09,0.4619
3.0382e-09,0.4613
3.0478e-09,0.4654
3.0575e-09,0.4733
3.0671e-09,0.4841
3.0768e-09,0.4949
3.0864e-09,0.5030
3.0960e-09,0.5071
3.1057e-09,0.5064
3.1153e-09,0.5007
3.1250e-09,0.4894
3.1346e-09,0.4712
3.1443e-09,0.4472
3.1539e-09,0.4207
3.1636e-09,0.3953
3.1732e-09,0.3751
3.1828e-09,0.3627
3.1925e-09,0.3591
3.2021e-09,0.3651
3.2118e-09,0.3814
3.2214e-09,0.4086
3.2311e-09,0.4467
3.2407e-09,0.4934
3.2504e-09,0.5453
3.2600e-09,0.5989
3.2697e-09,0.6519
3.2793e-09,0.7027
3.2889e-09,0.7506
3.2986e-09,0.7944
3.3082e-09,0.8335
3.3179e-09,0.8680
3.3275e-09,0.8981
3.3372e-09,0.9243
3.3468e-09,0.9472
3.3565e-09,0.9680
3.3661e-09,0.9878
3.3757e-09,1.0072
3.3854e-09,1.0261
3.3950e-09,1.0444
3.4047e-09,1.0618
3.4143e-09,1.0783
3.4240e-09,1.0939
3.4336e-09,1.1085
3.4433e-09,1.1218
3.4529e-09,1.1334
3.4626e-09,1.1426
3.4722e-09,1.1494
3.4818e-09,1.1539
3.4915e-09,1.1563
3.5011e-09,1.1570
3.5108e-09,1.1563
3.5204e-09,1.1547
3.5301e-09,1.1530
3.5397e-09,1.1522
3.5494e-09,1.1527
3.5590e-09,1.1547
3.5687e-09,1.1582
3.5783e-09,1.1632
3.5879e-09,1.1696
3.5976e-09,1.1767
3.6072e-09,1.1838
3.6169e-09,1.1903
3.6265e-09,1.1959
3.6362e-09,1.2007
3.6458e-09,1.2045
3.6555e-09,1.2073
3.6651e-09,1.2092
3.6747e-09,1.2107
3.6844e-09,1.2122
3.6940e-09,1.2141
3.7037e-09,1.2161
3.7133e-09,1.2180
3.7230e-09,1.2191
3.7326e-09,1.2192
3.7423e-09,1.2181
3.7519e-09,1.2157
3.7616e-09,1.2119
3.7712e-09,1.2063
3.7808e-09,1.1988
3.7905e-09,1.1896
3.8001e-09,1.1795
3.8098e-09,1.1690
3.8194e-09,1.1585
3.8291e-09,1.1483
3.8387e-09,1.1387
3.8484e-09,1.1298
3.8580e-09,1.1221
3.8676e-09,1.1156
3.8773e-09,1.1106
3.8869e-09,1.1074
3.8966e-09,1.1061
3.9062e-09,1.1066
3.9159e-09,1.1088
3.9255e-09,1.1124
3.9352e-09,1.1173
3.9448e-09,1.1234
3.9545e-09,1.1302
3.9641e-09,1.1372
3.9737e-09,1.1439
3.9834e-09,1.1499
3.9930e-09,1.1549
4.0027e-09,1.1589
4.0123e-09,1.1622
4.0220e-09,1.1648
4.0316e-09,1.1671
4.0413e-09,1.1691
4.0509e-09,1.1712
4.0605e-09,1.1737
4.0702e-09,1.1765
4.0798e-09,1.1795
4.0895e-09,1.1825
4.0991e-09,1.1853
4.1088e-09,1.1878
4.1184e-09,1.1898
4.1281e-09,1.1910
4.1377e-09,1.1913
4.1474e-09,1.1910
4.1570e-09,1.1902
4.1666e-09,1.1891
4.1763e-09,1.1879
4.1859e-09,1.1867
4.1956e-09,1.1856
4.2052e-09,1.1847
4.2149e-09,1.1840
4.2245e-09,1.1836
4.2342e-09,1.1834
4.2438e-09,1.1833
4.2534e-09,1.1834
4.2631e-09,1.1838
4.2727e-09,1.1845
4.2824e-09,1.1856
4.2920e-09,1.1871
4.3017e-09,1.1889
4.3113e-09,1.1911
4.3210e-09,1.1935
4.3306e-09,1.1962
4.3402e-09,1.1988
4.3499e-09,1.2013
4.3595e-09,1.2034
4.3692e-09,1.2052
4.3788e-09,1.2067
4.3885e-09,1.2081
4.3981e-09,1.2092
4.4078e-09,1.2104
4.4174e-09,1.2116
4.4271e-09,1.2129
4.4367e-09,1.2141
4.4463e-09,1.2152
4.4560e-09,1.2162
4.4656e-09,1.2168
4.4753e-09,1.2169
4.4849e-09,1.2165
4.4946e-09,1.2155
4.5042e-09,1.2139
4.5139e-09,1.2118
4.5235e-09,1.2095
4.5331e-09,1.2072
4.5428e-09,1.2050
4.5524e-09,1.2030
4.5621e-09,1.2013
4.5717e-09,1.1999
4.5814e-09,1.1988
4.5910e-09,1.1980
4.6007e-09,1.1974
4.6103e-09,1.1969
4.6200e-09,1.1965
4.6296e-09,1.1961
4.6392e-09,1.1958
4.6489e-09,1.1957
4.6585e-09,1.1957
4.6682e-09,1.1959
4.6778e-09,1.1963
4.6875e-09,1.1969
4.6971e-09,1.1976
4.7068e-09,1.1983
4.7164e-09,1.1990
4.7261e-09,1.1995
4.7357e-09,1.1999
4.7453e-09,1.2001
4.7550e-09,1.2003
4.7646e-09,1.2004
4.7743e-09,1.2006
4.7839e-09,1.2008
4.7936e-09,1.2011
4.8032e-09,1.2015
4.8129e-09,1.2019
4.8225e-09,1.2023
4.8321e-09,1.2026
4.8418e-09,1.2027
4.8514e-09,1.2025
4.8611e-09,1.2021
4.8707e-09,1.2014
4.8804e-09,1.2005
4.8900e-09,1.1996
4.8997e-09,1.1986
4.9093e-09,1.1978
4.9190e-09,1.1971
4.9286e-09,1.1966
4.9382e-09,1.1963
4.9479e-09,1.1962
4.9575e-09,1.1961
4.9672e-09,1.1961
4.9768e-09,1.1961
4.9865e-09,1.1960
4.9961e-09,1.1959
5.0058e-09,1.1958
5.0154e-09,1.1957
5.0250e-09,1.1957
5.0347e-09,1.1958
5.0443e-09,1.1961
5.0540e-09,1.1966
5.0636e-09,1.1971
5.0733e-09,1.1977
5.0829e-09,1.1983
5.0926e-09,1.1989
5.1022e-09,1.1993
5.1119e-09,1.1997
5.1215e-09,1.2000
5.1311e-09,1.2002
5.1408e-09,1.2004
5.1504e-09,1.2006
5.1601e-09,1.2009
5.1697e-09,1.2012
5.1794e-09,1.2015
5.1890e-09,1.2018
5.1987e-09,1.2020
5.2083e-09,1.2021
5.2179e-09,1.2021
5.2276e-09,1.2019
5.2372e-09,1.2016
5.2469e-09,1.2011
5.2565e-09,1.2006
5.2662e-09,1.2002
5.2758e-09,1.1998
5.2855e-09,1.1995
5.2951e-09,1.1993
5.3047e-09,1.1992
5.3144e-09,1.1992
5.3240e-09,1.1993
5.3337e-09,1.1994
5.3433e-09,1.1994
5.3530e-09,1.1994
5.3626e-09,1.1993
5.3723e-09,1.1991
5.3819e-09,1.1990
5.3916e-09,1.1989
5.4012e-09,1.1989
5.4108e-09,1.1989
5.4205e-09,1.1991
5.4301e-09,1.1994
5.4398e-09,1.1996
5.4494e-09,1.1999
5.4591e-09,1.2002
5.4687e-09,1.2004
5.4784e-09,1.2005
5.4880e-09,1.2006
5.4976e-09,1.2006
5.5073e-09,1.2006
5.5169e-09,1.2006
5.5266e-09,1.2006
5.5362e-09,1.2007
5.5459e-09,1.2008
5.5555e-09,1.2009
5.5652e-09,1.2010
5.5748e-09,1.2011
5.5845e-09,1.2010
5.5941e-09,1.2009
5.6037e-09,1.2008
5.6134e-09,1.2005
5.6230e-09,1.2002
5.6327e-09,1.2000
5.6423e-09,1.1997
5.6520e-09,1.1995
5.6616e-09,1.1995
5.6713e-09,1.1994
5.6809e-09,1.1995
5.6905e-09,1.1995
5.7002e-09,1.1996
5.7098e-09,1.1996
5.7195e-09,1.1996
5.7291e-09,1.1995
5.7388e-09,1.1994
5.7484e-09,1.1992
5.7581e-09,1.1991
5.7677e-09,1.1991
5.7774e-09,1.1991
5.7870e-09,1.1992
5.7966e-09,1.1994
5.8063e-09,1.1995
5.8159e-09,1.1997
5.8256e-09,1.1999
5.8352e-09,1.2000
5.8449e-09,1.2001
5.8545e-09,1.2001
5.8642e-09,1.2001
5.8738e-09,1.2001
5.8835e-09,1.2001
5.8931e-09,1.2001
5.9027e-09,1.2001
5.9124e-09,1.2001
5.9220e-09,1.2002
5.9317e-09,1.2003
5.9413e-09,1.2003
5.9510e-09,1.2004
5.9606e-09,1.2004
5.9703e-09,1.2003
5.9799e-09,1.2002
5.9895e-09,1.2000
5.9992e-09,1.1999
6.0088e-09,1.1998
6.0185e-09,1.1997
6.0281e-09,1.1996
6.0378e-09,1.1996
6.0474e-09,1.1997
6.0571e-09,1.1998
6.0667e-09,1.1998
6.0764e-09,1.1999
6.0860e-09,1.1999
6.0956e-09,1.1998
6.1053e-09,1.1997
6.1149e-09,1.1997
6.1246e-09,1.1996
6.1342e-09,1.1996
6.1439e-09,1.1996
6.1535e-09,1.1996
6.1632e-09,1.1997
6.1728e-09,1.1998
6.1824e-09,1.1999
6.1921e-09,1.2000
6.2017e-09,1.2001
6.2114e-09,1.2002
6.2210e-09,1.2002
6.2307e-09,1.2001
6.2403e-09,1.2001
6.2500e-09,1.2001
6.2596e-09,1.2000
6.2693e-09,1.2000
6.2789e-09,1.2001
6.2885e-09,1.2001
6.2982e-09,1.2002
6.3078e-09,1.2002
6.3175e-09,1.2002
6.3271e-09,1.2002
6.3368e-09,1.2002
6.3464e-09,1.2001
6.3561e-09,1.2001
6.3657e-09,1.2000
6.3753e-09,1.1999
6.3850e-09,1.1998
6.3946e-09,1.1998
6.4043e-09,1.1998
6.4139e-09,1.1999
6.4236e-09,1.1999
6.4332e-09,1.1999
6.4429e-09,1.2000
6.4525e-09,1.2000
6.4621e-09,1.1999
6.4718e-09,1.1999
6.4814e-09,1.1998
6.4911e-09,1.1998
6.5007e-09,1.1998
6.5104e-09,1.1998
6.5200e-09,1.1998
6.5297e-09,1.1998
6.5393e-09,1.1999
6.5490e-09,1.2000
6.5586e-09,1.2000
6.5682e-09,1.2001
6.5779e-09,1.2001
6.5875e-09,1.2001
6.5972e-09,1.2001
6.6068e-09,1.2000
6.6165e-09,1.2000
6.6261e-09,1.2000
6.6358e-09,1.1999
6.6454e-09,1.2000
6.6550e-09,1.2000
6.6647e-09,1.2000
6.6743e-09,1.2001
6.6840e-09,1.2001
6.6936e-09,1.2001
6.7033e-09,1.2001
6.7129e-09,1.2001
6.7226e-09,1.2000
6.7322e-09,1.1999
6.7419e-09,1.1999
6.7515e-09,1.1999
6.7611e-09,1.1998
6.7708e-09,1.1999
6.7804e-09,1.1999
6.7901e-09,1.1999
6.7997e-09,1.1999
6.8094e-09,1.2000
6.8190e-09,1.2000
6.8287e-09,1.2000
6.8383e-09,1.1999
6.8480e-09,1.1999
6.8576e-09,1.1999
6.8672e-09,1.1998
6.8769e-09,1.1998
6.8865e-09,1.1998
6.8962e-09,1.1999
6.9058e-09,1.1999
6.9155e-09,1.1999
6.9251e-09,1.2000
6.9348e-09,1.2000
6.9444e-09,1.2000
6.9540e-09,1.2000
6.9637e-09,1.2000
6.9733e-09,1.2000
6.9830e-09,1.2000
6.9926e-09,1.1999
7.0023e-09,1.1999
7.0119e-09,1.1999
7.0216e-09,1.1999
7.0312e-09,1.2000
7.0409e-09,1.2000
7.0505e-09,1.2000
7.0601e-09,1.2000
7.0698e-09,1.2000
7.0794e-09,1.2000
7.0891e-09,1.2000
7.0987e-09,1.1999
7.1084e-09,1.1999
7.1180e-09,1.1999
7.1277e-09,1.1999
7.1373e-09,1.1999
7.1469e-09,1.1999
7.1566e-09,1.1999
7.1662e-09,1.1999
7.1759e-09,1.2000
7.1855e-09,1.2000
7.1952e-09,1.2000
7.2048e-09,1.1999
7.2145e-09,1.1999
7.2241e-09,1.1999
7.2338e-09,1.1999
7.2434e-09,1.1999
7.2530e-09,1.1999
7.2627e-09,1.1999
7.2723e-09,1.1999
7.2820e-09,1.1999
7.2916e-09,1.2000
7.3013e-09,1.2000
7.3109e-09,1.2000
7.3206e-09,1.2000
7.3302e-09,1.2000
7.3398e-09,1.2000
7.3495e-09,1.1999
7.3591e-09,1.1999
7.3688e-09,1.1999
7.3784e-09,1.1999
7.3881e-09,1.1999
7.3977e-09,1.1999
7.4074e-09,1.2000
7.4170e-09,1.2000
7.4266e-09,1.2000
7.4363e-09,1.2000
7.4459e-09,1.2000
7.4556e-09,1.2000
7.4652e-09,1.1999
7.4749e-09,1.1999
7.4845e-09,1.1999
7.4942e-09,1.1999
7.5038e-09,1.1999
7.5135e-09,1.1999
7.5231e-09,1.1999
7.5327e-09,1.1999
7.5424e-09,1.2000
7.5520e-09,1.2000
7.5617e-09,1.2000
7.5713e-09,1.2000
7.5810e-09,1.1999
7.5906e-09,1.1999
7.6003e-09,1.1999
7.6099e-09,1.1999
7.6196e-09,1.1999
7.6292e-09,1.1999
7.6388e-09,1.1999
7.6485e-09,1.1999
7.6581e-09,1.2000
7.6678e-09,1.2000
7.6774e-09,1.2000
7.6871e-09,1.2000
7.6967e-09,1.2000
7.7064e-09,1.2000
7.7160e-09,1.1999
7.7256e-09,1.1999
7.7353e-09,1.1999
7.7449e-09,1.1999
7.7546e-09,1.1999
7.7642e-09,1.1999
7.7739e-09,1.2000
7.7835e-09,1.2000
7.7932e-09,1.2000
7.8028e-09,1.2000
7.8125e-09,1.2000
7.8221e-09,1.2000
7.8317e-09,1.1999
7.8414e-09,1.1999
7.8510e-09,1.1999
7.8607e-09,1.1999
7.8703e-09,1.1999
7.8800e-09,1.1999
7.8896e-09,1.1999
7.8993e-09,1.1999
7.9089e-09,1.2000
7.9185e-09,1.2000
7.9282e-09,1.2000
7.9378e-09,1.2000
7.9475e-09,1.2000
7.9571e-09,1.1999
7.9668e-09,1.1999
7.9764e-09,1.1999
7.9861e-09,1.1999
7.9957e-09,1.1999
8.0054e-09,1.1999
8.0150e-09,1.1999
8.0246e-09,1.2000
8.0343e-09,1.2000
8.0439e-09,1.2000
8.0536e-09,1.2000
8.0632e-09,1.2000
8.0729e-09,1.2000
8.0825e-09,1.2000
8.0922e-09,1.1999
8.1018e-09,1.1999
8.1114e-09,1.1999
8.1211e-09,1.1999
8.1307e-09,1.1999
8.1404e-09,1.2000
8.1500e-09,1.2000
8.1597e-09,1.2000
8.1693e-09,1.2000
8.1790e-09,1.2000
8.1886e-09,1.2000
8.1983e-09,1.2000
8.2079e-09,1.1999
8.2175e-09,1.1999
8.2272e-09,1.1999
8.2368e-09,1.1999
8.2465e-09,1.1999
8.2561e-09,1.1999
8.2658e-09,1.2000
8.2754e-09,1.2000
8.2851e-09,1.1994
8.2947e-09,1.1842
8.3043e-09,1.1561
8.3140e-09,1.1107
8.3236e-09,1.0439
8.3333e-09,0.9672
8.3429e-09,0.8900
8.3526e-09,0.8068
8.3622e-09,0.7198
8.3719e-09,0.6327
8.3815e-09,0.5456
8.3911e-09,0.4666
8.4008e-09,0.3994
8.4104e-09,0.3447
8.4201e-09,0.3077
8.4297e-09,0.2871
8.4394e-09,0.2775
8.4490e-09,0.2771
8.4587e-09,0.2829
8.4683e-09,0.2950
8.4780e-09,0.3159
8.4876e-09,0.3429
8.4972e-09,0.3672
8.5069e-09,0.3836
8.5165e-09,0.3954
8.5262e-09,0.4054
8.5358e-09,0.4170
8.5455e-09,0.4291
8.5551e-09,0.4370
8.5648e-09,0.4398
8.5744e-09,0.4396
8.5840e-09,0.4391
8.5937e-09,0.4417
8.6033e-09,0.4494
8.6130e-09,0.4616
8.6226e-09,0.4749
8.6323e-09,0.4866
8.6419e-09,0.4955
8.6516e-09,0.5009
8.6612e-09,0.5019
8.6709e-09,0.4985
8.6805e-09,0.4898
8.6901e-09,0.4748
8.6998e-09,0.4544
8.7094e-09,0.4320
8.7191e-09,0.4120
8.7287e-09,0.3988
8.7384e-09,0.3948
8.7480e-09,0.4009
8.7577e-09,0.4151
8.7673e-09,0.4349
8.7769e-09,0.4593
8.7866e-09,0.4878
8.7962e-09,0.5180
8.8059e-09,0.5458
8.8155e-09,0.5664
8.8252e-09,0.5762
8.8348e-09,0.5739
8.8445e-09,0.5600
8.8541e-09,0.5358
8.8638e-09,0.5027
8.8734e-09,0.4616
8.8830e-09,0.4126
8.8927e-09,0.3566
8.9023e-09,0.2954
8.9120e-09,0.2320
8.9216e-09,0.1702
8.9313e-09,0.1128
8.9409e-09,0.0615
8.9506e-09,0.0164
8.9602e-09,-0.0222
8.9698e-09,-0.0532
8.9795e-09,-0.0748
8.9891e-09,-0.0864
8.9988e-09,-0.0890
9.0084e-09,-0.0852
9.0181e-09,-0.0789
9.0277e-09,-0.0730
9.0374e-09,-0.0684
9.0470e-09,-0.0648
9.0567e-09,-0.0621
9.0663e-09,-0.0611
9.0759e-09,-0.0623
9.0856e-09,-0.0654
9.0952e-09,-0.0691
9.1049e-09,-0.0715
9.1145e-09,-0.0712
9.1242e-09,-0.0680
9.1338e-09,-0.0625
9.1435e-09,-0.0559
9.1531e-09,-0.0494
9.1627e-09,-0.0438
9.1724e-09,-0.0396
9.1820e-09,-0.0372
9.1917e-09,-0.0369
9.2013e-09,-0.0387
9.2110e-09,-0.0427
9.2206e-09,-0.0484
9.2303e-09,-0.0549
9.2399e-09,-0.0616
9.2496e-09,-0.0679
9.2592e-09,-0.0735
9.2688e-09,-0.0784
9.2785e-09,-0.0831
9.2881e-09,-0.0878
9.2978e-09,-0.0922
9.3074e-09,-0.0958
9.3171e-09,-0.0982
9.3267e-09,-0.0996
9.3364e-09,-0.0999
9.3460e-09,-0.0990
9.3556e-09,-0.0970
9.3653e-09,-0.0939
9.3749e-09,-0.0900
9.3846e-09,-0.0861
9.3942e-09,-0.0830
9.4039e-09,-0.0812
9.4135e-09,-0.0810
9.4232e-09,-0.0821
9.4328e-09,-0.0840
9.4425e-09,-0.0859
9.4521e-09,-0.0870
9.4617e-09,-0.0865
9.4714e-09,-0.0838
9.4810e-09,-0.0789
9.4907e-09,-0.0715
9.5003e-09,-0.0617
9.5100e-09,-0.0500
9.5196e-09,-0.0374
9.5293e-09,-0.0249
9.5389e-09,-0.0137
9.5486e-09,-0.0045
9.5582e-09,0.0027
9.5678e-09,0.0081
9.5775e-09,0.0121
9.5871e-09,0.0149
9.5968e-09,0.0165
9.6064e-09,0.0172
9.6161e-09,0.0174
9.6257e-09,0.0174
9.6354e-09,0.0176
9.6450e-09,0.0177
9.6546e-09,0.0174
9.6643e-09,0.0166
9.6739e-09,0.0152
9.6836e-09,0.0135
9.6932e-09,0.0120
9.7029e-09,0.0108
9.7125e-09,0.0103
9.7222e-09,0.0104
9.7318e-09,0.0111
9.7415e-09,0.0122
9.7511e-09,0.0133
9.7607e-09,0.0144
9.7704e-09,0.0150
9.7800e-09,0.0151
9.7897e-09,0.0145
9.7993e-09,0.0132
9.8090e-09,0.0117
9.8186e-09,0.0102
9.8283e-09,0.0093
9.8379e-09,0.0096
9.8475e-09,0.0110
9.8572e-09,0.0135
9.8668e-09,0.0170
9.8765e-09,0.0211
9.8861e-09,0.0253
9.8958e-09,0.0291
9.9054e-09,0.0322
9.9151e-09,0.0341
9.9247e-09,0.0349
9.9344e-09,0.0345
9.9440e-09,0.0334
9.9536e-09,0.0319
9.9633e-09,0.0302
9.9729e-09,0.0287
9.9826e-09,0.0276
9.9922e-09,0.0269
1.00019e-08,0.0265
1.00115e-08,0.0263
1.00212e-08,0.0260
1.00308e-08,0.0255
1.00404e-08,0.0247
1.00501e-08,0.0235
1.00597e-08,0.0220
1.00694e-08,0.0203
1.00790e-08,0.0187
1.00887e-08,0.0172
1.00983e-08,0.0161
1.01080e-08,0.0151
1.01176e-08,0.0142
1.01273e-08,0.0132
1.01369e-08,0.0118
1.01465e-08,0.0101
1.01562e-08,0.0081
1.01658e-08,0.0057
1.01755e-08,0.0031
1.01851e-08,0.0005
1.01948e-08,-0.0017
1.02044e-08,-0.0034
1.02141e-08,-0.0042
1.02237e-08,-0.0042
1.02333e-08,-0.0034
1.02430e-08,-0.0021
1.02526e-08,-0.0007
1.02623e-08,0.0006
1.02719e-08,0.0016
1.02816e-08,0.0020
1.02912e-08,0.0019
1.03009e-08,0.0013
1.03105e-08,0.0003
1.03202e-08,-0.0008
1.03298e-08,-0.0018
1.03394e-08,-0.0026
1.03491e-08,-0.0029
1.03587e-08,-0.0028
