.HEADER
..NAMES
Time,V U1.U2
2.0475e-09,0.0203
2.0708e-09,0.0178
2.0940e-09,0.0144
2.1173e-09,0.0105
2.1406e-09,0.0063
2.1638e-09,0.0012
2.1871e-09,-0.0053
2.2104e-09,-0.0130
2.2336e-09,-0.0203
2.2569e-09,-0.0258
2.2802e-09,-0.0281
2.3034e-09,-0.0267
2.3267e-09,-0.0221
2.3500e-09,-0.0151
2.3732e-09,-0.0071
2.3965e-09,0.0004
2.4198e-09,0.0060
2.4430e-09,0.0086
2.4663e-09,0.0081
2.4896e-09,0.0052
2.5128e-09,0.0012
2.5361e-09,-0.0023
2.5594e-09,-0.0044
2.5826e-09,-0.0045
2.6059e-09,-0.0033
2.6292e-09,-0.0014
2.6524e-09,0.0007
2.6757e-09,0.0027
2.6990e-09,0.0049
2.7222e-09,0.0070
2.7455e-09,0.0090
2.7688e-09,0.0107
2.7920e-09,0.0118
2.8153e-09,0.0122
2.8386e-09,0.0114
2.8618e-09,0.0093
2.8851e-09,0.0060
2.9084e-09,0.0017
2.9316e-09,-0.0026
2.9549e-09,-0.0058
2.9782e-09,-0.0072
3.0014e-09,-0.0064
3.0247e-09,-0.0039
3.0480e-09,-0.0005
3.0712e-09,0.0026
3.0945e-09,0.0048
3.1178e-09,0.0057
3.1410e-09,0.0053
3.1643e-09,0.0039
3.1876e-09,0.0020
3.2108e-09,-0.0000
3.2341e-09,-0.0016
3.2574e-09,-0.0025
3.2806e-09,-0.0027
3.3039e-09,-0.0026
3.3272e-09,-0.0023
3.3504e-09,-0.0020
3.3737e-09,-0.0016
3.3970e-09,-0.0008
3.4202e-09,0.0005
3.4435e-09,0.0022
3.4668e-09,0.0041
3.4901e-09,0.0055
3.5133e-09,0.0062
3.5366e-09,0.0058
3.5599e-09,0.0045
3.5831e-09,0.0026
3.6064e-09,0.0079
3.6297e-09,0.0391
3.6529e-09,0.1491
3.6762e-09,0.3027
3.6995e-09,0.4277
3.7227e-09,0.5186
3.7460e-09,0.5800
3.7693e-09,0.6159
3.7925e-09,0.6336
3.8158e-09,0.6415
3.8391e-09,0.6455
3.8623e-09,0.6477
3.8856e-09,0.6506
3.9089e-09,0.6536
3.9321e-09,0.6548
3.9554e-09,0.6538
3.9787e-09,0.6506
4.0019e-09,0.6473
4.0252e-09,0.6451
4.0485e-09,0.6449
4.0717e-09,0.6470
4.0950e-09,0.6506
4.1183e-09,0.6547
4.1415e-09,0.6624
4.1648e-09,0.6806
4.1881e-09,0.7118
4.2113e-09,0.7466
4.2346e-09,0.7688
4.2579e-09,0.7368
4.2811e-09,0.6417
4.3044e-09,0.5662
4.3277e-09,0.5293
4.3509e-09,0.5159
4.3742e-09,0.5194
4.3975e-09,0.5285
4.4207e-09,0.5350
4.4440e-09,0.5390
4.4673e-09,0.5417
4.4905e-09,0.5433
4.5138e-09,0.5451
4.5371e-09,0.5481
4.5603e-09,0.5525
4.5836e-09,0.5576
4.6069e-09,0.5627
4.6301e-09,0.5660
4.6534e-09,0.5660
4.6767e-09,0.5615
4.6999e-09,0.5533
4.7232e-09,0.5430
4.7465e-09,0.5270
4.7697e-09,0.4974
4.7930e-09,0.4507
4.8163e-09,0.3886
4.8395e-09,0.3142
4.8628e-09,0.2491
4.8861e-09,0.2370
4.9093e-09,0.3159
4.9326e-09,0.4062
4.9559e-09,0.4650
4.9791e-09,0.5094
5.0024e-09,0.5415
5.0257e-09,0.5563
5.0489e-09,0.5656
5.0722e-09,0.5694
5.0955e-09,0.5679
5.1187e-09,0.5634
5.1420e-09,0.5597
5.1653e-09,0.5577
5.1885e-09,0.5557
5.2118e-09,0.5534
5.2351e-09,0.5512
5.2583e-09,0.5520
5.2816e-09,0.5574
5.3049e-09,0.5684
5.3281e-09,0.5861
5.3514e-09,0.6093
5.3747e-09,0.6384
5.3979e-09,0.6770
5.4212e-09,0.7285
5.4445e-09,0.7902
5.4677e-09,0.8576
5.4910e-09,0.9274
5.5143e-09,0.9943
5.5375e-09,1.0528
5.5608e-09,1.1015
5.5841e-09,1.1410
5.6073e-09,1.1715
5.6306e-09,1.1929
5.6539e-09,1.2065
5.6771e-09,1.2152
5.7004e-09,1.2222
5.7237e-09,1.2290
5.7469e-09,1.2355
5.7702e-09,1.2404
5.7935e-09,1.2423
5.8168e-09,1.2410
5.8400e-09,1.2379
5.8633e-09,1.2348
5.8866e-09,1.2310
5.9098e-09,1.2252
5.9331e-09,1.2170
5.9564e-09,1.2062
5.9796e-09,1.1927
6.0029e-09,1.1779
6.0262e-09,1.1637
6.0494e-09,1.1515
6.0727e-09,1.1418
6.0960e-09,1.1355
6.1192e-09,1.1340
6.1425e-09,1.1380
6.1658e-09,1.1464
6.1890e-09,1.1568
6.2123e-09,1.1667
6.2356e-09,1.1742
6.2588e-09,1.1791
6.2821e-09,1.1819
6.3054e-09,1.1840
6.3286e-09,1.1858
6.3519e-09,1.1874
6.3752e-09,1.1889
6.3984e-09,1.1910
6.4217e-09,1.1936
6.4450e-09,1.1969
6.4682e-09,1.2009
6.4915e-09,1.2051
6.5148e-09,1.2090
6.5380e-09,1.2124
6.5613e-09,1.2159
6.5846e-09,1.2194
6.6078e-09,1.2222
6.6311e-09,1.2232
6.6544e-09,1.2216
6.6776e-09,1.2174
6.7009e-09,1.2114
6.7242e-09,1.2051
6.7474e-09,1.1997
6.7707e-09,1.1958
6.7940e-09,1.1936
6.8172e-09,1.1932
6.8405e-09,1.1941
6.8638e-09,1.1961
6.8870e-09,1.1984
6.9103e-09,1.2002
6.9336e-09,1.2008
6.9568e-09,1.2002
6.9801e-09,1.1986
7.0034e-09,1.1969
7.0266e-09,1.1957
7.0499e-09,1.1949
7.0732e-09,1.1944
7.0964e-09,1.1937
7.1197e-09,1.1930
7.1430e-09,1.1928
7.1662e-09,1.1932
7.1895e-09,1.1945
7.2128e-09,1.1965
7.2360e-09,1.1990
7.2593e-09,1.2016
7.2826e-09,1.2040
7.3058e-09,1.2060
7.3291e-09,1.2059
7.3524e-09,1.1711
7.3756e-09,1.1042
7.3989e-09,0.9401
7.4222e-09,0.7870
7.4454e-09,0.6799
7.4687e-09,0.6080
7.4920e-09,0.5661
7.5152e-09,0.5448
7.5385e-09,0.5339
7.5618e-09,0.5284
7.5850e-09,0.5250
7.6083e-09,0.5218
7.6316e-09,0.5176
7.6548e-09,0.5145
7.6781e-09,0.5136
7.7014e-09,0.5148
7.7246e-09,0.5172
7.7479e-09,0.5182
7.7712e-09,0.5179
7.7944e-09,0.5154
7.8177e-09,0.5110
7.8410e-09,0.5070
7.8642e-09,0.5028
7.8875e-09,0.4917
7.9108e-09,0.4671
7.9340e-09,0.4290
7.9573e-09,0.3782
7.9806e-09,0.3242
8.0038e-09,0.3059
8.0271e-09,0.3800
8.0504e-09,0.4812
8.0736e-09,0.5373
8.0969e-09,0.5743
8.1202e-09,0.5900
8.1435e-09,0.5917
8.1667e-09,0.5917
8.1900e-09,0.5886
8.2133e-09,0.5847
8.2365e-09,0.5804
8.2598e-09,0.5773
8.2831e-09,0.5754
8.3063e-09,0.5727
8.3296e-09,0.5686
8.3529e-09,0.5627
8.3761e-09,0.5582
8.3994e-09,0.5580
8.4227e-09,0.5626
8.4459e-09,0.5726
8.4692e-09,0.5872
8.4925e-09,0.6064
8.5157e-09,0.6358
8.5390e-09,0.6817
8.5623e-09,0.7434
8.5855e-09,0.8163
8.6088e-09,0.8962
8.6321e-09,0.9764
8.6553e-09,1.0490
8.6786e-09,1.1094
8.7019e-09,1.1565
8.7251e-09,1.1899
8.7484e-09,1.2100
8.7717e-09,1.2193
8.7949e-09,1.2223
8.8182e-09,1.2242
8.8415e-09,1.2281
8.8647e-09,1.2343
8.8880e-09,1.2408
8.9113e-09,1.2453
8.9345e-09,1.2464
8.9578e-09,1.2452
8.9811e-09,1.2435
9.0043e-09,1.2412
9.0276e-09,1.2367
9.0509e-09,1.2292
9.0741e-09,1.2186
9.0974e-09,1.2042
9.1207e-09,1.1867
9.1439e-09,1.1682
9.1672e-09,1.1505
9.1905e-09,1.1349
9.2137e-09,1.1235
9.2370e-09,1.1187
9.2603e-09,1.1221
9.2835e-09,1.1329
9.3068e-09,1.1481
9.3301e-09,1.1635
9.3533e-09,1.1759
9.3766e-09,1.1839
9.3999e-09,1.1877
9.4231e-09,1.1888
9.4464e-09,1.1884
9.4697e-09,1.1873
9.4929e-09,1.1865
9.5162e-09,1.1870
9.5395e-09,1.1891
9.5627e-09,1.1926
9.5860e-09,1.1972
9.6093e-09,1.2024
9.6325e-09,1.2073
9.6558e-09,1.2117
9.6791e-09,1.2163
9.7023e-09,1.2215
9.7256e-09,1.2264
9.7489e-09,1.2294
9.7721e-09,1.2291
9.7954e-09,1.2250
9.8187e-09,1.2177
9.8419e-09,1.2088
9.8652e-09,1.2001
9.8885e-09,1.1932
9.9117e-09,1.1888
9.9350e-09,1.1874
9.9583e-09,1.1890
9.9815e-09,1.1928
1.00048e-08,1.1975
1.00281e-08,1.2016
1.00513e-08,1.2040
1.00746e-08,1.2039
1.00979e-08,1.2019
1.01211e-08,1.1992
1.01444e-08,1.1967
1.01677e-08,1.1949
1.01909e-08,1.1936
1.02142e-08,1.1924
1.02375e-08,1.1914
1.02607e-08,1.1908
1.02840e-08,1.1908
1.03073e-08,1.1919
1.03305e-08,1.1940
1.03538e-08,1.1969
1.03771e-08,1.2005
1.04003e-08,1.2043
1.04236e-08,1.2077
1.04469e-08,1.2100
1.04702e-08,1.2104
1.04934e-08,1.2088
1.05167e-08,1.2054
1.05400e-08,1.2012
1.05632e-08,1.1977
1.05865e-08,1.1957
1.06098e-08,1.1954
1.06330e-08,1.1965
1.06563e-08,1.1984
1.06796e-08,1.2006
1.07028e-08,1.2025
1.07261e-08,1.2039
1.07494e-08,1.2044
1.07726e-08,1.2042
1.07959e-08,1.2035
1.08192e-08,1.2024
1.08424e-08,1.2014
1.08657e-08,1.2006
1.08890e-08,1.1998
1.09122e-08,1.1988
1.09355e-08,1.1975
1.09588e-08,1.1961
1.09820e-08,1.1952
1.10053e-08,1.1951
1.10286e-08,1.1961
1.10518e-08,1.1980
1.10751e-08,1.2003
1.10984e-08,1.2023
1.11216e-08,1.2037
1.11449e-08,1.2043
1.11682e-08,1.2038
1.11914e-08,1.2025
1.12147e-08,1.2007
1.12380e-08,1.1988
1.12612e-08,1.1975
1.12845e-08,1.1970
1.13078e-08,1.1974
1.13310e-08,1.1984
1.13543e-08,1.1995
1.13776e-08,1.2005
1.14008e-08,1.2010
1.14241e-08,1.2013
1.14474e-08,1.2016
1.14706e-08,1.2018
1.14939e-08,1.2019
1.15172e-08,1.2020
1.15404e-08,1.2018
1.15637e-08,1.2014
1.15870e-08,1.2008
1.16102e-08,1.1999
1.16335e-08,1.1990
1.16568e-08,1.1981
1.16800e-08,1.1976
1.17033e-08,1.1968
1.17266e-08,1.1642
1.17498e-08,1.1033
1.17731e-08,0.9403
1.17964e-08,0.7916
1.18196e-08,0.6886
1.18429e-08,0.6149
1.18662e-08,0.5709
1.18894e-08,0.5478
1.19127e-08,0.5342
1.19360e-08,0.5267
1.19592e-08,0.5219
1.19825e-08,0.5180
1.20058e-08,0.5139
1.20290e-08,0.5112
1.20523e-08,0.5112
1.20756e-08,0.5133
1.20988e-08,0.5165
1.21221e-08,0.5182
1.21454e-08,0.5188
1.21686e-08,0.5175
1.21919e-08,0.5144
1.22152e-08,0.5116
1.22384e-08,0.5080
1.22617e-08,0.4964
1.22850e-08,0.4704
1.23082e-08,0.4305
1.23315e-08,0.3781
1.23548e-08,0.3222
1.23780e-08,0.3012
1.24013e-08,0.3719
1.24246e-08,0.4784
1.24478e-08,0.5377
1.24711e-08,0.5747
1.24944e-08,0.5954
1.25176e-08,0.5976
1.25409e-08,0.5965
1.25642e-08,0.5923
1.25874e-08,0.5864
1.26107e-08,0.5808
1.26340e-08,0.5767
1.26572e-08,0.5743
1.26805e-08,0.5717
1.27038e-08,0.5673
1.27270e-08,0.5611
1.27503e-08,0.5563
1.27736e-08,0.5559
1.27968e-08,0.5606
1.28201e-08,0.5711
1.28434e-08,0.5866
1.28667e-08,0.6066
1.28899e-08,0.6364
1.29132e-08,0.6824
1.29365e-08,0.7437
1.29597e-08,0.8102
1.29830e-08,0.8538
1.30063e-08,0.8405
1.30295e-08,0.7434
1.30528e-08,0.6573
1.30761e-08,0.6088
1.30993e-08,0.5805
1.31226e-08,0.5659
1.31459e-08,0.5601
1.31691e-08,0.5552
1.31924e-08,0.5526
1.32157e-08,0.5530
1.32389e-08,0.5547
1.32622e-08,0.5566
1.32855e-08,0.5582
1.33087e-08,0.5595
1.33320e-08,0.5606
1.33553e-08,0.5617
1.33785e-08,0.5608
1.34018e-08,0.5560
1.34251e-08,0.5459
1.34483e-08,0.5310
1.34716e-08,0.5134
1.34949e-08,0.4913
1.35181e-08,0.4587
1.35414e-08,0.4124
1.35647e-08,0.3546
1.35879e-08,0.2881
1.36112e-08,0.2313
1.36345e-08,0.2247
1.36577e-08,0.3156
1.36810e-08,0.4170
1.37043e-08,0.4917
1.37275e-08,0.5341
1.37508e-08,0.5593
1.37741e-08,0.5725
1.37973e-08,0.5751
1.38206e-08,0.5740
1.38439e-08,0.5700
1.38671e-08,0.5646
1.38904e-08,0.5619
1.39137e-08,0.5616
1.39369e-08,0.5622
1.39602e-08,0.5627
1.39835e-08,0.5625
1.40067e-08,0.5645
1.40300e-08,0.5704
1.40533e-08,0.5815
1.40765e-08,0.5987
1.40998e-08,0.6203
1.41231e-08,0.6458
1.41463e-08,0.6785
1.41696e-08,0.7232
1.41929e-08,0.7788
1.42161e-08,0.8423
1.42394e-08,0.9109
1.42627e-08,0.9798
1.42859e-08,1.0429
1.43092e-08,1.0973
1.43325e-08,1.1424
1.43557e-08,1.1772
1.43790e-08,1.2010
1.44023e-08,1.2147
1.44255e-08,1.2215
1.44488e-08,1.2252
1.44721e-08,1.2288
1.44953e-08,1.2329
1.45186e-08,1.2369
1.45419e-08,1.2391
1.45651e-08,1.2386
1.45884e-08,1.2363
1.46117e-08,1.2340
1.46349e-08,1.2313
1.46582e-08,1.2270
1.46815e-08,1.2204
1.47047e-08,1.2114
1.47280e-08,1.1995
1.47513e-08,1.1856
1.47745e-08,1.1714
1.47978e-08,1.1581
1.48211e-08,1.1461
1.48443e-08,1.1157
1.48676e-08,1.0606
1.48909e-08,0.9248
1.49141e-08,0.7693
1.49374e-08,0.6596
1.49607e-08,0.5878
1.49839e-08,0.5460
1.50072e-08,0.5261
1.50305e-08,0.5179
1.50537e-08,0.5141
1.50770e-08,0.5123
1.51003e-08,0.5100
1.51236e-08,0.5062
1.51468e-08,0.5033
1.51701e-08,0.5035
1.51934e-08,0.5072
1.52166e-08,0.5140
1.52399e-08,0.5204
1.52632e-08,0.5253
1.52864e-08,0.5278
1.53097e-08,0.5283
1.53330e-08,0.5287
1.53562e-08,0.5294
1.53795e-08,0.5239
1.54028e-08,0.5031
1.54260e-08,0.4649
1.54493e-08,0.4113
1.54726e-08,0.3470
1.54958e-08,0.3030
1.55191e-08,0.3352
1.55424e-08,0.4394
1.55656e-08,0.5058
1.55889e-08,0.5517
1.56122e-08,0.5778
1.56354e-08,0.5853
1.56587e-08,0.5905
1.56820e-08,0.5904
1.57052e-08,0.5869
1.57285e-08,0.5817
1.57518e-08,0.5757
1.57750e-08,0.5717
1.57983e-08,0.5681
1.58216e-08,0.5631
1.58448e-08,0.5561
1.58681e-08,0.5495
1.58914e-08,0.5471
1.59146e-08,0.5501
1.59379e-08,0.5596
1.59612e-08,0.5753
1.59844e-08,0.5958
1.60077e-08,0.6246
1.60310e-08,0.6682
1.60542e-08,0.7284
1.60775e-08,0.8001
1.61008e-08,0.8786
1.61240e-08,0.9579
1.61473e-08,1.0307
1.61706e-08,1.0918
1.61938e-08,1.1403
1.62171e-08,1.1766
1.62404e-08,1.2007
1.62636e-08,1.2140
1.62869e-08,1.2199
1.63102e-08,1.2232
1.63334e-08,1.2277
1.63567e-08,1.2344
1.63800e-08,1.2415
1.64032e-08,1.2467
1.64265e-08,1.2483
1.64498e-08,1.2466
1.64730e-08,1.2439
1.64963e-08,1.2411
1.65196e-08,1.2366
1.65428e-08,1.2292
1.65661e-08,1.2187
1.65894e-08,1.2046
1.66126e-08,1.1875
1.66359e-08,1.1695
1.66592e-08,1.1526
1.66824e-08,1.1381
1.67057e-08,1.1239
1.67290e-08,1.0828
1.67522e-08,1.0100
1.67755e-08,0.8514
1.67988e-08,0.7192
1.68220e-08,0.6332
1.68453e-08,0.5742
1.68686e-08,0.5426
1.68918e-08,0.5268
1.69151e-08,0.5170
1.69384e-08,0.5118
1.69616e-08,0.5080
1.69849e-08,0.5043
1.70082e-08,0.5009
1.70314e-08,0.5002
1.70547e-08,0.5036
1.70780e-08,0.5104
1.71012e-08,0.5188
1.71245e-08,0.5255
1.71478e-08,0.5303
1.71710e-08,0.5327
1.71943e-08,0.5336
1.72176e-08,0.5352
1.72408e-08,0.5344
1.72641e-08,0.5219
1.72874e-08,0.4912
1.73106e-08,0.4435
1.73339e-08,0.3814
1.73572e-08,0.3082
1.73804e-08,0.2304
1.74037e-08,0.1560
1.74270e-08,0.0907
1.74502e-08,0.0382
1.74735e-08,0.0012
1.74968e-08,-0.0207
1.75201e-08,-0.0312
1.75433e-08,-0.0358
1.75666e-08,-0.0400
1.75899e-08,-0.0466
1.76131e-08,-0.0551
1.76364e-08,-0.0635
1.76597e-08,-0.0699
1.76829e-08,-0.0738
1.77062e-08,-0.0767
1.77295e-08,-0.0795
1.77527e-08,-0.0809
1.77760e-08,-0.0791
1.77993e-08,-0.0742
1.78225e-08,-0.0654
1.78458e-08,-0.0517
1.78691e-08,-0.0333
1.78923e-08,-0.0113
1.79156e-08,0.0128
1.79389e-08,0.0367
1.79621e-08,0.0566
1.79854e-08,0.0798
1.80087e-08,0.1328
1.80319e-08,0.2601
1.80552e-08,0.4059
1.80785e-08,0.5052
1.81017e-08,0.5779
1.81250e-08,0.6211
1.81483e-08,0.6448
1.81715e-08,0.6555
1.81948e-08,0.6626
1.82181e-08,0.6687
1.82413e-08,0.6742
1.82646e-08,0.6790
1.82879e-08,0.6814
1.83111e-08,0.6794
1.83344e-08,0.6736
1.83577e-08,0.6654
1.83809e-08,0.6573
1.84042e-08,0.6497
1.84275e-08,0.6423
1.84507e-08,0.6354
1.84740e-08,0.6284
1.84973e-08,0.6237
1.85205e-08,0.6280
1.85438e-08,0.6498
1.85671e-08,0.6902
1.85903e-08,0.7472
1.86136e-08,0.8190
1.86369e-08,0.8995
1.86601e-08,0.9800
1.86834e-08,1.0529
1.87067e-08,1.1129
1.87299e-08,1.1572
1.87532e-08,1.1853
1.87765e-08,1.2003
1.87997e-08,1.2073
1.88230e-08,1.2121
1.88463e-08,1.2180
1.88695e-08,1.2256
1.88928e-08,1.2340
1.89161e-08,1.2415
1.89393e-08,1.2471
1.89626e-08,1.2513
1.89859e-08,1.2553
1.90091e-08,1.2582
1.90324e-08,1.2583
1.90557e-08,1.2555
1.90789e-08,1.2492
1.91022e-08,1.2383
1.91255e-08,1.2219
1.91487e-08,1.2011
1.91720e-08,1.1778
1.91953e-08,1.1543
1.92185e-08,1.1151
1.92418e-08,1.0539
1.92651e-08,0.9223
1.92883e-08,0.7644
1.93116e-08,0.6475
1.93349e-08,0.5805
1.93581e-08,0.5413
1.93814e-08,0.5247
1.94047e-08,0.5189
1.94279e-08,0.5148
1.94512e-08,0.5106
1.94745e-08,0.5050
1.94977e-08,0.4981
1.95210e-08,0.4932
1.95443e-08,0.4924
1.95675e-08,0.4959
1.95908e-08,0.5025
1.96141e-08,0.5092
1.96373e-08,0.5149
1.96606e-08,0.5194
1.96839e-08,0.5232
1.97071e-08,0.5277
1.97304e-08,0.5329
1.97537e-08,0.5321
1.97769e-08,0.5155
1.98002e-08,0.4796
1.98235e-08,0.4259
1.98468e-08,0.3596
1.98700e-08,0.3108
1.98933e-08,0.3372
1.99166e-08,0.4273
1.99398e-08,0.4984
1.99631e-08,0.5424
1.99864e-08,0.5699
2.00096e-08,0.5832
2.00329e-08,0.5904
2.00562e-08,0.5930
2.00794e-08,0.5916
2.01027e-08,0.5870
2.01260e-08,0.5808
2.01492e-08,0.5756
2.01725e-08,0.5705
2.01958e-08,0.5641
2.02190e-08,0.5558
2.02423e-08,0.5479
2.02656e-08,0.5440
2.02888e-08,0.5455
2.03121e-08,0.5534
2.03354e-08,0.5680
2.03586e-08,0.5884
2.03819e-08,0.6184
2.04052e-08,0.6640
2.04284e-08,0.7264
2.04517e-08,0.8002
2.04750e-08,0.8799
2.04982e-08,0.9593
2.05215e-08,1.0311
2.05448e-08,1.0906
2.05680e-08,1.1373
2.05913e-08,1.1721
2.06146e-08,1.1955
2.06378e-08,1.2092
2.06611e-08,1.2163
2.06844e-08,1.2213
2.07076e-08,1.2275
2.07309e-08,1.2354
2.07542e-08,1.2433
2.07774e-08,1.2488
2.08007e-08,1.2504
2.08240e-08,1.2487
2.08472e-08,1.2458
2.08705e-08,1.2428
2.08938e-08,1.2381
2.09170e-08,1.2301
2.09403e-08,1.2188
2.09636e-08,1.2038
2.09868e-08,1.1860
2.10101e-08,1.1673
2.10334e-08,1.1503
2.10566e-08,1.1362
2.10799e-08,1.1261
2.11032e-08,1.1219
2.11264e-08,1.1248
2.11497e-08,1.1344
2.11730e-08,1.1482
2.11962e-08,1.1623
2.12195e-08,1.1735
2.12428e-08,1.1804
2.12660e-08,1.1834
2.12893e-08,1.1843
2.13126e-08,1.1845
2.13358e-08,1.1847
2.13591e-08,1.1851
2.13824e-08,1.1864
2.14056e-08,1.1889
2.14289e-08,1.1926
2.14522e-08,1.1973
2.14754e-08,1.2027
2.14987e-08,1.2080
2.15220e-08,1.2126
2.15452e-08,1.2170
2.15685e-08,1.2216
2.15918e-08,1.2259
2.16150e-08,1.2286
2.16383e-08,1.2281
2.16616e-08,1.2240
2.16848e-08,1.2169
2.17081e-08,1.2084
2.17314e-08,1.2004
2.17546e-08,1.1943
2.17779e-08,1.1907
2.18012e-08,1.1898
2.18244e-08,1.1912
2.18477e-08,1.1944
2.18710e-08,1.1982
2.18942e-08,1.2015
2.19175e-08,1.2034
2.19408e-08,1.2031
2.19640e-08,1.2011
2.19873e-08,1.1983
2.20106e-08,1.1959
2.20338e-08,1.1943
2.20571e-08,1.1933
2.20804e-08,1.1925
2.21037e-08,1.1916
2.21269e-08,1.1910
2.21502e-08,1.1911
2.21735e-08,1.1922
2.21967e-08,1.1945
2.22200e-08,1.1975
2.22433e-08,1.2009
2.22665e-08,1.2044
2.22898e-08,1.2073
2.23131e-08,1.2092
2.23363e-08,1.2094
2.23596e-08,1.2078
2.23829e-08,1.2048
2.24061e-08,1.2011
2.24294e-08,1.1979
2.24527e-08,1.1962
2.24759e-08,1.1963
2.24992e-08,1.1975
2.25225e-08,1.1994
2.25457e-08,1.2012
2.25690e-08,1.2028
2.25923e-08,1.2038
2.26155e-08,1.2042
2.26388e-08,1.2040
2.26621e-08,1.2033
2.26853e-08,1.2023
2.27086e-08,1.2014
2.27319e-08,1.2005
2.27551e-08,1.1997
2.27784e-08,1.1988
2.28017e-08,1.1976
2.28249e-08,1.1964
2.28482e-08,1.1956
2.28715e-08,1.1956
2.28947e-08,1.1966
2.29180e-08,1.1985
2.29413e-08,1.2006
2.29645e-08,1.2024
2.29878e-08,1.2035
2.30111e-08,1.2038
2.30343e-08,1.2033
2.30576e-08,1.2020
2.30809e-08,1.2004
2.31041e-08,1.1989
2.31274e-08,1.1978
2.31507e-08,1.1974
2.31739e-08,1.1978
2.31972e-08,1.1988
2.32205e-08,1.1999
2.32437e-08,1.2007
2.32670e-08,1.2012
2.32903e-08,1.2014
2.33135e-08,1.2015
2.33368e-08,1.2017
2.33601e-08,1.2019
2.33833e-08,1.2020
2.34066e-08,1.2018
2.34299e-08,1.2014
2.34531e-08,1.2007
2.34764e-08,1.1999
2.34997e-08,1.1991
2.35229e-08,1.1984
2.35462e-08,1.1980
2.35695e-08,1.1982
2.35927e-08,1.1803
2.36160e-08,1.1341
2.36393e-08,1.0097
2.36625e-08,0.8400
2.36858e-08,0.7219
2.37091e-08,0.6389
2.37323e-08,0.5857
2.37556e-08,0.5543
2.37789e-08,0.5386
2.38021e-08,0.5292
2.38254e-08,0.5239
2.38487e-08,0.5201
2.38719e-08,0.5158
2.38952e-08,0.5122
2.39185e-08,0.5110
2.39417e-08,0.5124
2.39650e-08,0.5155
2.39883e-08,0.5179
2.40115e-08,0.5190
2.40348e-08,0.5184
2.40581e-08,0.5159
2.40813e-08,0.5126
2.41046e-08,0.5097
2.41279e-08,0.5021
2.41511e-08,0.4818
2.41744e-08,0.4469
2.41977e-08,0.3993
2.42209e-08,0.3399
2.42442e-08,0.2716
2.42675e-08,0.2008
2.42907e-08,0.1342
2.43140e-08,0.0760
2.43373e-08,0.0296
2.43605e-08,-0.0031
2.43838e-08,-0.0229
2.44071e-08,-0.0334
2.44303e-08,-0.0394
2.44536e-08,-0.0445
2.44769e-08,-0.0504
2.45002e-08,-0.0568
2.45234e-08,-0.0623
2.45467e-08,-0.0661
2.45700e-08,-0.0684
2.45932e-08,-0.0706
2.46165e-08,-0.0723
2.46398e-08,-0.0720
2.46630e-08,-0.0691
2.46863e-08,-0.0638
2.47096e-08,-0.0549
2.47328e-08,-0.0415
2.47561e-08,-0.0243
2.47794e-08,-0.0042
2.48026e-08,0.0174
2.48259e-08,0.0380
2.48492e-08,0.0543
