.HEADER
..NAMES
Time,V U1.W2
2.48724e-08,0.1912
2.48957e-08,0.1256
2.49190e-08,0.0706
2.49422e-08,0.0277
2.49655e-08,-0.0036
2.49888e-08,-0.0260
2.50120e-08,-0.0416
2.50353e-08,-0.0518
2.50586e-08,-0.0582
2.50818e-08,-0.0630
2.51051e-08,-0.0670
2.51284e-08,-0.0699
2.51516e-08,-0.0713
2.51749e-08,-0.0720
2.51982e-08,-0.0728
2.52214e-08,-0.0738
2.52447e-08,-0.0739
2.52680e-08,-0.0721
2.52912e-08,-0.0672
2.53145e-08,-0.0570
2.53378e-08,-0.0404
2.53610e-08,-0.0188
2.53843e-08,0.0049
2.54076e-08,0.0270
2.54308e-08,0.0441
2.54541e-08,0.0548
2.54774e-08,0.0641
2.55006e-08,0.0947
2.55239e-08,0.1921
2.55472e-08,0.3474
2.55704e-08,0.4704
2.55937e-08,0.5598
2.56170e-08,0.6217
2.56402e-08,0.6522
2.56635e-08,0.6673
2.56868e-08,0.6738
2.57100e-08,0.6753
2.57333e-08,0.6767
2.57566e-08,0.6788
2.57798e-08,0.6819
2.58031e-08,0.6846
2.58264e-08,0.6855
2.58496e-08,0.6819
2.58729e-08,0.6726
2.58962e-08,0.6592
2.59194e-08,0.6456
2.59427e-08,0.6340
2.59660e-08,0.6251
2.59892e-08,0.6204
2.60125e-08,0.6254
2.60358e-08,0.6462
2.60590e-08,0.6840
2.60823e-08,0.7385
2.61056e-08,0.8077
2.61288e-08,0.8842
2.61521e-08,0.9594
2.61754e-08,1.0278
2.61986e-08,1.0854
2.62219e-08,1.1309
2.62452e-08,1.1651
2.62684e-08,1.1894
2.62917e-08,1.2047
2.63150e-08,1.2135
2.63382e-08,1.2196
2.63615e-08,1.2264
2.63848e-08,1.2344
2.64080e-08,1.2428
2.64313e-08,1.2507
2.64546e-08,1.2580
2.64778e-08,1.2644
2.65011e-08,1.2689
2.65244e-08,1.2708
2.65476e-08,1.2692
2.65709e-08,1.2618
2.65942e-08,1.2472
2.66174e-08,1.2263
2.66407e-08,1.2019
2.66640e-08,1.1776
2.66872e-08,1.1572
2.67105e-08,1.1428
2.67338e-08,1.1346
2.67570e-08,1.1327
2.67803e-08,1.1366
2.68036e-08,1.1448
2.68269e-08,1.1551
2.68501e-08,1.1649
2.68734e-08,1.1729
2.68967e-08,1.1780
2.69199e-08,1.1803
2.69432e-08,1.1805
2.69665e-08,1.1800
2.69897e-08,1.1795
2.70130e-08,1.1792
2.70363e-08,1.1788
2.70595e-08,1.1790
2.70828e-08,1.1808
2.71061e-08,1.1854
2.71293e-08,1.1932
2.71526e-08,1.2032
2.71759e-08,1.2137
2.71991e-08,1.2228
2.72224e-08,1.2293
2.72457e-08,1.2323
2.72689e-08,1.2315
2.72922e-08,1.2274
2.73155e-08,1.2209
2.73387e-08,1.2132
2.73620e-08,1.2057
2.73853e-08,1.1997
2.74085e-08,1.1963
2.74318e-08,1.1956
2.74551e-08,1.1968
2.74783e-08,1.1987
2.75016e-08,1.2005
2.75249e-08,1.2021
2.75481e-08,1.2035
2.75714e-08,1.2046
2.75947e-08,1.2052
2.76179e-08,1.2046
2.76412e-08,1.2025
2.76645e-08,1.1992
2.76877e-08,1.1950
2.77110e-08,1.1908
2.77343e-08,1.1876
2.77575e-08,1.1861
2.77808e-08,1.1865
2.78041e-08,1.1886
2.78273e-08,1.1923
2.78506e-08,1.1969
2.78739e-08,1.2018
2.78971e-08,1.2057
2.79204e-08,1.2079
2.79437e-08,1.2082
2.79669e-08,1.1903
2.79902e-08,1.1413
2.80135e-08,1.0165
2.80367e-08,0.8486
2.80600e-08,0.7211
2.80833e-08,0.6343
2.81065e-08,0.5785
2.81298e-08,0.5475
2.81531e-08,0.5317
2.81763e-08,0.5241
2.81996e-08,0.5211
2.82229e-08,0.5193
2.82461e-08,0.5167
2.82694e-08,0.5139
2.82927e-08,0.5113
2.83159e-08,0.5083
2.83392e-08,0.5063
2.83625e-08,0.5055
2.83857e-08,0.5057
2.84090e-08,0.5057
2.84323e-08,0.5054
2.84555e-08,0.5067
2.84788e-08,0.5086
2.85021e-08,0.5045
2.85253e-08,0.4865
2.85486e-08,0.4525
2.85719e-08,0.4025
2.85951e-08,0.3384
2.86184e-08,0.2676
2.86417e-08,0.1976
2.86649e-08,0.1341
2.86882e-08,0.0806
2.87115e-08,0.0387
2.87347e-08,0.0071
2.87580e-08,-0.0154
2.87813e-08,-0.0301
2.88045e-08,-0.0392
2.88278e-08,-0.0460
2.88511e-08,-0.0524
2.88743e-08,-0.0581
2.88976e-08,-0.0622
2.89209e-08,-0.0649
2.89441e-08,-0.0675
2.89674e-08,-0.0712
2.89907e-08,-0.0756
2.90139e-08,-0.0795
2.90372e-08,-0.0811
2.90605e-08,-0.0772
2.90838e-08,-0.0654
2.91070e-08,-0.0463
2.91303e-08,-0.0224
2.91536e-08,0.0025
2.91768e-08,0.0246
2.92001e-08,0.0414
2.92234e-08,0.0523
2.92466e-08,0.0569
2.92699e-08,0.0556
2.92932e-08,0.0501
2.93164e-08,0.0430
2.93397e-08,0.0364
2.93630e-08,0.0313
2.93862e-08,0.0280
2.94095e-08,0.0260
2.94328e-08,0.0246
2.94560e-08,0.0233
2.94793e-08,0.0222
2.95026e-08,0.0222
2.95258e-08,0.0236
2.95491e-08,0.0256
2.95724e-08,0.0263
2.95956e-08,0.0242
2.96189e-08,0.0183
2.96422e-08,0.0093
2.96654e-08,-0.0013
2.96887e-08,-0.0116
2.97120e-08,-0.0201
2.97352e-08,-0.0253
2.97585e-08,-0.0265
2.97818e-08,-0.0240
2.98050e-08,-0.0188
2.98283e-08,-0.0122
2.98516e-08,-0.0019
2.98748e-08,0.0299
2.98981e-08,0.1285
2.99214e-08,0.2748
2.99446e-08,0.4139
2.99679e-08,0.5039
2.99912e-08,0.5720
3.00144e-08,0.6120
3.00377e-08,0.6307
3.00610e-08,0.6395
3.00842e-08,0.6426
3.01075e-08,0.6454
3.01308e-08,0.6494
3.01540e-08,0.6555
3.01773e-08,0.6627
3.02006e-08,0.6708
3.02238e-08,0.6771
3.02471e-08,0.6798
3.02704e-08,0.6790
3.02936e-08,0.6758
3.03169e-08,0.6711
3.03402e-08,0.6645
3.03634e-08,0.6573
3.03867e-08,0.6558
3.04100e-08,0.6673
3.04332e-08,0.6953
3.04565e-08,0.7373
3.04798e-08,0.7671
3.05030e-08,0.7611
3.05263e-08,0.6694
3.05496e-08,0.5879
3.05728e-08,0.5399
3.05961e-08,0.5153
3.06194e-08,0.5120
3.06426e-08,0.5181
3.06659e-08,0.5250
3.06892e-08,0.5301
3.07124e-08,0.5331
3.07357e-08,0.5347
3.07590e-08,0.5362
3.07822e-08,0.5377
3.08055e-08,0.5395
3.08288e-08,0.5431
3.08520e-08,0.5504
3.08753e-08,0.5601
3.08986e-08,0.5697
3.09218e-08,0.5756
3.09451e-08,0.5753
3.09684e-08,0.5678
3.09916e-08,0.5491
3.10149e-08,0.5136
3.10382e-08,0.4608
3.10614e-08,0.3947
3.10847e-08,0.3184
3.11080e-08,0.2485
3.11312e-08,0.2244
3.11545e-08,0.2972
3.11778e-08,0.4051
3.12010e-08,0.4752
3.12243e-08,0.5285
3.12476e-08,0.5579
3.12708e-08,0.5699
3.12941e-08,0.5756
3.13174e-08,0.5749
3.13406e-08,0.5717
3.13639e-08,0.5674
3.13872e-08,0.5634
3.14105e-08,0.5594
3.14337e-08,0.5553
3.14570e-08,0.5519
3.14803e-08,0.5488
3.15035e-08,0.5478
3.15268e-08,0.5515
3.15501e-08,0.5624
3.15733e-08,0.5815
3.15966e-08,0.6069
3.16199e-08,0.6380
3.16431e-08,0.6771
3.16664e-08,0.7251
3.16897e-08,0.7801
3.17129e-08,0.8310
3.17362e-08,0.8600
3.17595e-08,0.8167
3.17827e-08,0.7067
3.18060e-08,0.6237
3.18293e-08,0.5748
3.18525e-08,0.5479
3.18758e-08,0.5397
3.18991e-08,0.5417
3.19223e-08,0.5456
3.19456e-08,0.5498
3.19689e-08,0.5534
3.19921e-08,0.5558
3.20154e-08,0.5572
3.20387e-08,0.5570
3.20619e-08,0.5546
3.20852e-08,0.5511
3.21085e-08,0.5477
3.21317e-08,0.5440
3.21550e-08,0.5395
3.21783e-08,0.5332
3.22015e-08,0.5247
3.22248e-08,0.5136
3.22481e-08,0.4948
3.22713e-08,0.4618
3.22946e-08,0.4148
3.23179e-08,0.3560
3.23411e-08,0.2873
3.23644e-08,0.2148
3.23877e-08,0.1466
3.24109e-08,0.0878
3.24342e-08,0.0408
3.24575e-08,0.0058
3.24807e-08,-0.0194
3.25040e-08,-0.0371
3.25273e-08,-0.0487
3.25505e-08,-0.0558
3.25738e-08,-0.0608
3.25971e-08,-0.0650
3.26203e-08,-0.0683
3.26436e-08,-0.0702
3.26669e-08,-0.0713
3.26901e-08,-0.0723
3.27134e-08,-0.0737
3.27367e-08,-0.0745
3.27599e-08,-0.0736
3.27832e-08,-0.0700
3.28065e-08,-0.0616
3.28297e-08,-0.0467
3.28530e-08,-0.0262
3.28763e-08,-0.0028
3.28995e-08,0.0202
3.29228e-08,0.0392
3.29461e-08,0.0520
3.29693e-08,0.0585
3.29926e-08,0.0592
3.30159e-08,0.0553
3.30391e-08,0.0487
3.30624e-08,0.0416
3.30857e-08,0.0356
3.31089e-08,0.0309
3.31322e-08,0.0275
3.31555e-08,0.0253
3.31787e-08,0.0238
3.32020e-08,0.0227
3.32253e-08,0.0216
3.32485e-08,0.0210
3.32718e-08,0.0212
3.32951e-08,0.0213
3.33183e-08,0.0202
3.33416e-08,0.0166
3.33649e-08,0.0101
3.33881e-08,0.0011
3.34114e-08,-0.0086
3.34347e-08,-0.0175
3.34579e-08,-0.0238
3.34812e-08,-0.0265
3.35045e-08,-0.0254
3.35277e-08,-0.0212
3.35510e-08,-0.0154
3.35743e-08,-0.0092
3.35975e-08,-0.0038
3.36208e-08,0.0001
3.36441e-08,0.0020
3.36673e-08,0.0023
3.36906e-08,0.0018
3.37139e-08,0.0012
3.37372e-08,0.0008
3.37604e-08,0.0005
3.37837e-08,-0.0000
3.38070e-08,-0.0009
3.38302e-08,-0.0016
3.38535e-08,-0.0016
3.38768e-08,-0.0004
3.39000e-08,0.0023
3.39233e-08,0.0061
3.39466e-08,0.0104
3.39698e-08,0.0139
3.39931e-08,0.0158
3.40164e-08,0.0157
3.40396e-08,0.0137
3.40629e-08,0.0103
3.40862e-08,0.0061
3.41094e-08,0.0021
3.41327e-08,-0.0007
3.41560e-08,-0.0020
3.41792e-08,-0.0019
3.42025e-08,-0.0008
3.42258e-08,0.0039
3.42490e-08,0.0317
3.42723e-08,0.1157
3.42956e-08,0.2723
3.43188e-08,0.3998
3.43421e-08,0.5004
3.43654e-08,0.5695
3.43886e-08,0.6119
3.44119e-08,0.6337
3.44352e-08,0.6434
3.44584e-08,0.6466
3.44817e-08,0.6484
3.45050e-08,0.6499
3.45282e-08,0.6524
3.45515e-08,0.6555
3.45748e-08,0.6598
3.45980e-08,0.6636
3.46213e-08,0.6654
3.46446e-08,0.6651
3.46678e-08,0.6641
3.46911e-08,0.6626
3.47144e-08,0.6600
3.47376e-08,0.6566
3.47609e-08,0.6575
3.47842e-08,0.6701
3.48074e-08,0.6972
3.48307e-08,0.7376
3.48540e-08,0.7653
3.48772e-08,0.7585
3.49005e-08,0.6645
3.49238e-08,0.5822
3.49470e-08,0.5369
3.49703e-08,0.5105
3.49936e-08,0.5079
3.50168e-08,0.5160
3.50401e-08,0.5245
3.50634e-08,0.5317
3.50866e-08,0.5364
3.51099e-08,0.5392
3.51332e-08,0.5411
3.51564e-08,0.5423
3.51797e-08,0.5431
3.52030e-08,0.5449
3.52262e-08,0.5500
3.52495e-08,0.5575
3.52728e-08,0.5655
3.52960e-08,0.5706
3.53193e-08,0.5708
3.53426e-08,0.5648
3.53658e-08,0.5482
3.53891e-08,0.5147
3.54124e-08,0.4633
3.54356e-08,0.3979
3.54589e-08,0.3217
3.54822e-08,0.2406
3.55054e-08,0.1636
3.55287e-08,0.0974
3.55520e-08,0.0451
3.55752e-08,0.0070
3.55985e-08,-0.0193
3.56218e-08,-0.0369
3.56450e-08,-0.0479
3.56683e-08,-0.0541
3.56916e-08,-0.0583
3.57148e-08,-0.0628
3.57381e-08,-0.0681
3.57614e-08,-0.0736
3.57846e-08,-0.0790
3.58079e-08,-0.0842
3.58312e-08,-0.0888
3.58544e-08,-0.0916
3.58777e-08,-0.0907
3.59010e-08,-0.0853
3.59242e-08,-0.0743
3.59475e-08,-0.0563
3.59708e-08,-0.0322
3.59940e-08,-0.0048
3.60173e-08,0.0218
3.60406e-08,0.0437
3.60638e-08,0.0582
3.60871e-08,0.0652
3.61104e-08,0.0655
3.61337e-08,0.0606
3.61569e-08,0.0523
3.61802e-08,0.0434
3.62035e-08,0.0357
3.62267e-08,0.0300
3.62500e-08,0.0264
3.62733e-08,0.0249
3.62965e-08,0.0251
3.63198e-08,0.0262
3.63431e-08,0.0272
3.63663e-08,0.0278
3.63896e-08,0.0281
3.64129e-08,0.0277
3.64361e-08,0.0253
3.64594e-08,0.0200
3.64827e-08,0.0115
3.65059e-08,0.0006
3.65292e-08,-0.0109
3.65525e-08,-0.0210
3.65757e-08,-0.0279
3.65990e-08,-0.0308
3.66223e-08,-0.0292
3.66455e-08,-0.0241
3.66688e-08,-0.0172
3.66921e-08,-0.0099
3.67153e-08,-0.0034
3.67386e-08,0.0151
3.67619e-08,0.0638
3.67851e-08,0.2033
3.68084e-08,0.3482
3.68317e-08,0.4638
3.68549e-08,0.5400
3.68782e-08,0.5927
3.69015e-08,0.6199
3.69247e-08,0.6333
3.69480e-08,0.6397
3.69713e-08,0.6444
3.69945e-08,0.6498
3.70178e-08,0.6574
3.70411e-08,0.6661
3.70643e-08,0.6744
3.70876e-08,0.6812
3.71109e-08,0.6839
3.71341e-08,0.6817
3.71574e-08,0.6764
3.71807e-08,0.6699
3.72039e-08,0.6629
3.72272e-08,0.6554
3.72505e-08,0.6510
3.72737e-08,0.6565
3.72970e-08,0.6774
3.73203e-08,0.7151
3.73435e-08,0.7698
3.73668e-08,0.8379
3.73901e-08,0.9115
3.74133e-08,0.9831
3.74366e-08,1.0473
3.74599e-08,1.1005
3.74831e-08,1.1418
3.75064e-08,1.1721
3.75297e-08,1.1924
3.75529e-08,1.2043
3.75762e-08,1.2109
3.75995e-08,1.2160
3.76227e-08,1.2218
3.76460e-08,1.2282
3.76693e-08,1.2344
3.76925e-08,1.2406
3.77158e-08,1.2472
3.77391e-08,1.2542
3.77623e-08,1.2603
3.77856e-08,1.2646
3.78089e-08,1.2648
3.78321e-08,1.2584
3.78554e-08,1.2442
3.78787e-08,1.2236
3.79019e-08,1.1996
3.79252e-08,1.1761
3.79485e-08,1.1567
3.79717e-08,1.1431
3.79950e-08,1.1359
3.80183e-08,1.1352
3.80415e-08,1.1404
3.80648e-08,1.1495
3.80881e-08,1.1598
3.81113e-08,1.1693
3.81346e-08,1.1765
3.81579e-08,1.1811
3.81811e-08,1.1834
3.82044e-08,1.1841
3.82277e-08,1.1840
3.82509e-08,1.1835
3.82742e-08,1.1823
3.82975e-08,1.1806
3.83207e-08,1.1795
3.83440e-08,1.1804
3.83673e-08,1.1847
3.83905e-08,1.1925
3.84138e-08,1.2025
3.84371e-08,1.2130
3.84603e-08,1.2223
3.84836e-08,1.2289
3.85069e-08,1.2318
3.85302e-08,1.2306
3.85534e-08,1.2259
3.85767e-08,1.2190
3.86000e-08,1.1800
3.86232e-08,1.1149
3.86465e-08,0.9505
3.86698e-08,0.7920
3.86930e-08,0.6838
3.87163e-08,0.6102
3.87396e-08,0.5667
3.87628e-08,0.5433
3.87861e-08,0.5310
3.88094e-08,0.5255
3.88326e-08,0.5226
3.88559e-08,0.5196
3.88792e-08,0.5152
3.89024e-08,0.5097
3.89257e-08,0.5034
3.89490e-08,0.4970
3.89722e-08,0.4929
3.89955e-08,0.4917
3.90188e-08,0.4929
3.90420e-08,0.4951
3.90653e-08,0.4988
3.90886e-08,0.5046
3.91118e-08,0.5095
3.91351e-08,0.5043
3.91584e-08,0.4826
3.91816e-08,0.4433
3.92049e-08,0.3869
3.92282e-08,0.3243
3.92514e-08,0.2946
3.92747e-08,0.3602
3.92980e-08,0.4702
3.93212e-08,0.5372
3.93445e-08,0.5821
3.93678e-08,0.6045
3.93910e-08,0.6060
3.94143e-08,0.6040
3.94376e-08,0.5996
3.94608e-08,0.5944
3.94841e-08,0.5905
3.95074e-08,0.5878
3.95306e-08,0.5867
3.95539e-08,0.5855
3.95772e-08,0.5830
3.96004e-08,0.5766
3.96237e-08,0.5666
3.96470e-08,0.5568
3.96702e-08,0.5520
3.96935e-08,0.5562
3.97168e-08,0.5697
3.97400e-08,0.5928
3.97633e-08,0.6295
3.97866e-08,0.6809
3.98098e-08,0.7435
3.98331e-08,0.8159
3.98564e-08,0.8951
3.98796e-08,0.9728
3.99029e-08,1.0419
3.99262e-08,1.0991
3.99494e-08,1.1435
3.99727e-08,1.1760
3.99960e-08,1.1992
4.00192e-08,1.2150
4.00425e-08,1.2244
4.00658e-08,1.2294
4.00890e-08,1.2337
4.01123e-08,1.2394
4.01356e-08,1.2464
4.01588e-08,1.2534
4.01821e-08,1.2588
4.02054e-08,1.2618
4.02286e-08,1.2613
4.02519e-08,1.2568
4.02752e-08,1.2491
4.02984e-08,1.2387
4.03217e-08,1.2244
4.03450e-08,1.2059
4.03682e-08,1.1848
4.03915e-08,1.1639
4.04148e-08,1.1462
4.04380e-08,1.1346
4.04613e-08,1.1295
4.04846e-08,1.1298
4.05078e-08,1.1345
4.05311e-08,1.1427
4.05544e-08,1.1527
4.05776e-08,1.1627
4.06009e-08,1.1713
4.06242e-08,1.1776
4.06474e-08,1.1808
4.06707e-08,1.1813
4.06940e-08,1.1804
4.07173e-08,1.1800
4.07405e-08,1.1809
4.07638e-08,1.1831
4.07871e-08,1.1860
4.08103e-08,1.1898
4.08336e-08,1.1947
4.08569e-08,1.2013
4.08801e-08,1.2093
4.09034e-08,1.2176
4.09267e-08,1.2247
4.09499e-08,1.2292
4.09732e-08,1.2307
4.09965e-08,1.2289
4.10197e-08,1.2245
4.10430e-08,1.2186
4.10663e-08,1.2120
4.10895e-08,1.2054
4.11128e-08,1.1998
4.11361e-08,1.1960
4.11593e-08,1.1948
4.11826e-08,1.1958
4.12059e-08,1.1981
4.12291e-08,1.2005
4.12524e-08,1.2021
4.12757e-08,1.2028
4.12989e-08,1.2028
4.13222e-08,1.2021
4.13455e-08,1.2010
4.13687e-08,1.1991
4.13920e-08,1.1966
4.14153e-08,1.1936
4.14385e-08,1.1906
4.14618e-08,1.1885
4.14851e-08,1.1879
4.15083e-08,1.1890
4.15316e-08,1.1913
4.15549e-08,1.1945
4.15781e-08,1.1982
4.16014e-08,1.2020
4.16247e-08,1.2052
4.16479e-08,1.2074
4.16712e-08,1.2081
4.16945e-08,1.2071
4.17177e-08,1.2051
4.17410e-08,1.2027
4.17643e-08,1.2007
4.17875e-08,1.1994
4.18108e-08,1.1990
4.18341e-08,1.1992
4.18573e-08,1.1996
4.18806e-08,1.2004
4.19039e-08,1.2014
4.19271e-08,1.2028
4.19504e-08,1.2043
4.19737e-08,1.2054
4.19969e-08,1.2058
4.20202e-08,1.2056
4.20435e-08,1.2047
4.20667e-08,1.2032
4.20900e-08,1.2015
4.21133e-08,1.1996
4.21365e-08,1.1978
4.21598e-08,1.1965
4.21831e-08,1.1960
4.22063e-08,1.1965
4.22296e-08,1.1978
4.22529e-08,1.1996
4.22761e-08,1.2012
4.22994e-08,1.2024
4.23227e-08,1.2028
4.23459e-08,1.1799
4.23692e-08,1.1244
4.23925e-08,0.9900
4.24157e-08,0.8307
4.24390e-08,0.7024
4.24623e-08,0.6233
4.24855e-08,0.5714
4.25088e-08,0.5432
4.25321e-08,0.5289
4.25553e-08,0.5217
4.25786e-08,0.5179
4.26019e-08,0.5150
4.26251e-08,0.5118
4.26484e-08,0.5089
4.26717e-08,0.5069
4.26949e-08,0.5051
4.27182e-08,0.5050
4.27415e-08,0.5063
4.27647e-08,0.5082
4.27880e-08,0.5094
4.28113e-08,0.5099
4.28345e-08,0.5111
4.28578e-08,0.5116
4.28811e-08,0.5044
4.29043e-08,0.4828
4.29276e-08,0.4452
4.29509e-08,0.3922
4.29742e-08,0.3305
4.29974e-08,0.2952
4.30207e-08,0.3463
4.30440e-08,0.4504
4.30672e-08,0.5376
4.30905e-08,0.5798
4.31138e-08,0.6047
4.31370e-08,0.6113
4.31603e-08,0.6069
4.31836e-08,0.6006
4.32068e-08,0.5934
4.32301e-08,0.5870
4.32534e-08,0.5820
4.32766e-08,0.5795
4.32999e-08,0.5783
4.33232e-08,0.5773
4.33464e-08,0.5737
4.33697e-08,0.5671
4.33930e-08,0.5600
4.34162e-08,0.5565
4.34395e-08,0.5604
4.34628e-08,0.5724
4.34860e-08,0.5925
4.35093e-08,0.6250
4.35326e-08,0.6723
4.35558e-08,0.7322
4.35791e-08,0.8026
4.36024e-08,0.8810
4.36256e-08,0.9599
4.36489e-08,1.0312
4.36722e-08,1.0909
4.36954e-08,1.1379
4.37187e-08,1.1728
4.37420e-08,1.1980
4.37652e-08,1.2155
4.37885e-08,1.2262
4.38118e-08,1.2318
4.38350e-08,1.2354
4.38583e-08,1.2398
4.38816e-08,1.2453
4.39048e-08,1.2509
4.39281e-08,1.2553
4.39514e-08,1.2579
4.39746e-08,1.2582
4.39979e-08,1.2552
4.40212e-08,1.2493
4.40444e-08,1.2408
4.40677e-08,1.2283
4.40910e-08,1.2109
4.41142e-08,1.1901
4.41375e-08,1.1686
4.41608e-08,1.1497
4.41840e-08,1.1364
4.42073e-08,1.1299
4.42306e-08,1.1290
4.42538e-08,1.1328
4.42771e-08,1.1403
4.43004e-08,1.1500
4.43236e-08,1.1601
4.43469e-08,1.1691
4.43702e-08,1.1760
4.43934e-08,1.1803
4.44167e-08,1.1819
4.44400e-08,1.1819
4.44632e-08,1.1819
4.44865e-08,1.1828
4.45098e-08,1.1845
4.45330e-08,1.1866
4.45563e-08,1.1893
4.45796e-08,1.1932
4.46028e-08,1.1989
4.46261e-08,1.2065
4.46494e-08,1.2151
4.46726e-08,1.2229
4.46959e-08,1.2284
4.47192e-08,1.2308
4.47424e-08,1.2298
4.47657e-08,1.2259
4.47890e-08,1.2202
4.48122e-08,1.2136
4.48355e-08,1.2000
4.48588e-08,1.1531
4.48820e-08,1.0559
4.49053e-08,0.8814
4.49286e-08,0.7443
4.49518e-08,0.6550
4.49751e-08,0.5935
4.49984e-08,0.5587
4.50216e-08,0.5397
4.50449e-08,0.5288
4.50682e-08,0.5227
4.50914e-08,0.5180
4.51147e-08,0.5123
4.51380e-08,0.5061
4.51612e-08,0.4998
4.51845e-08,0.4940
4.52078e-08,0.4903
4.52310e-08,0.4903
4.52543e-08,0.4935
4.52776e-08,0.4982
4.53008e-08,0.5028
4.53241e-08,0.5079
4.53474e-08,0.5136
4.53707e-08,0.5142
4.53939e-08,0.5007
4.54172e-08,0.4701
4.54405e-08,0.4225
4.54637e-08,0.3591
4.54870e-08,0.2869
4.55103e-08,0.2144
4.55335e-08,0.1481
4.55568e-08,0.0920
4.55801e-08,0.0479
4.56033e-08,0.0148
4.56266e-08,-0.0089
4.56499e-08,-0.0242
4.56731e-08,-0.0330
4.56964e-08,-0.0388
4.57197e-08,-0.0446
4.57429e-08,-0.0509
4.57662e-08,-0.0566
4.57895e-08,-0.0617
4.58127e-08,-0.0667
4.58360e-08,-0.0724
4.58593e-08,-0.0784
4.58825e-08,-0.0836
4.59058e-08,-0.0863
4.59291e-08,-0.0835
4.59523e-08,-0.0725
4.59756e-08,-0.0534
4.59989e-08,-0.0287
4.60221e-08,-0.0023
4.60454e-08,0.0214
4.60687e-08,0.0397
4.60919e-08,0.0516
4.61152e-08,0.0742
4.61385e-08,0.1378
4.61617e-08,0.2761
4.61850e-08,0.4182
4.62083e-08,0.5198
4.62315e-08,0.5913
4.62548e-08,0.6365
4.62781e-08,0.6581
4.63013e-08,0.6694
4.63246e-08,0.6742
4.63479e-08,0.6772
4.63711e-08,0.6806
4.63944e-08,0.6858
4.64177e-08,0.6914
4.64409e-08,0.6954
4.64642e-08,0.6955
4.64875e-08,0.6891
4.65107e-08,0.6764
4.65340e-08,0.6609
4.65573e-08,0.6461
4.65805e-08,0.6332
4.66038e-08,0.6230
4.66271e-08,0.6203
4.66503e-08,0.6313
4.66736e-08,0.6604
4.66969e-08,0.7077
4.67201e-08,0.7509
4.67434e-08,0.7780
4.67667e-08,0.7156
4.67899e-08,0.6244
4.68132e-08,0.5667
4.68365e-08,0.5319
4.68597e-08,0.5187
4.68830e-08,0.5188
4.69063e-08,0.5238
4.69295e-08,0.5282
4.69528e-08,0.5312
4.69761e-08,0.5340
4.69993e-08,0.5381
4.70226e-08,0.5434
4.70459e-08,0.5499
4.70691e-08,0.5565
4.70924e-08,0.5648
4.71157e-08,0.5737
4.71389e-08,0.5814
4.71622e-08,0.5850
4.71855e-08,0.5822
4.72087e-08,0.5723
4.72320e-08,0.5536
4.72553e-08,0.5214
4.72785e-08,0.4731
4.73018e-08,0.4121
4.73251e-08,0.3413
4.73483e-08,0.2642
4.73716e-08,0.1880
4.73949e-08,0.1203
4.74181e-08,0.0651
4.74414e-08,0.0236
4.74647e-08,-0.0055
4.74879e-08,-0.0257
4.75112e-08,-0.0398
4.75345e-08,-0.0495
4.75577e-08,-0.0568
4.75810e-08,-0.0639
4.76043e-08,-0.0714
4.76275e-08,-0.0784
4.76508e-08,-0.0841
4.76741e-08,-0.0884
4.76973e-08,-0.0913
4.77206e-08,-0.0919
4.77439e-08,-0.0891
4.77672e-08,-0.0824
4.77904e-08,-0.0718
4.78137e-08,-0.0561
4.78370e-08,-0.0352
4.78602e-08,-0.0107
4.78835e-08,0.0141
4.79068e-08,0.0360
4.79300e-08,0.0518
4.79533e-08,0.0605
4.79766e-08,0.0626
4.79998e-08,0.0593
4.80231e-08,0.0525
4.80464e-08,0.0445
4.80696e-08,0.0376
4.80929e-08,0.0326
4.81162e-08,0.0296
4.81394e-08,0.0284
4.81627e-08,0.0286
4.81860e-08,0.0293
4.82092e-08,0.0296
4.82325e-08,0.0291
4.82558e-08,0.0277
4.82790e-08,0.0257
4.83023e-08,0.0227
4.83256e-08,0.0179
4.83488e-08,0.0110
4.83721e-08,0.0020
4.83954e-08,-0.0080
4.84186e-08,-0.0173
4.84419e-08,-0.0244
4.84652e-08,-0.0282
4.84884e-08,-0.0279
4.85117e-08,-0.0240
4.85350e-08,-0.0180
4.85582e-08,-0.0113
4.85815e-08,-0.0052
4.86048e-08,-0.0005
4.86280e-08,0.0021
4.86513e-08,0.0026
4.86746e-08,0.0015
4.86978e-08,-0.0002
4.87211e-08,-0.0018
4.87444e-08,-0.0027
4.87676e-08,-0.0030
4.87909e-08,-0.0029
4.88142e-08,-0.0023
4.88374e-08,-0.0012
4.88607e-08,0.0006
4.88840e-08,0.0033
4.89072e-08,0.0068
4.89305e-08,0.0108
4.89538e-08,0.0143
4.89770e-08,0.0164
4.90003e-08,0.0165
4.90236e-08,0.0147
4.90468e-08,0.0114
4.90701e-08,0.0072
4.90934e-08,0.0030
4.91166e-08,-0.0005
4.91399e-08,-0.0024
4.91632e-08,-0.0027
4.91864e-08,-0.0017
4.92097e-08,0.0001
4.92330e-08,0.0104
4.92562e-08,0.0497
4.92795e-08,0.1619
4.93028e-08,0.3191
4.93260e-08,0.4342
4.93493e-08,0.5255
4.93726e-08,0.5848
4.93958e-08,0.6173
4.94191e-08,0.6352
4.94424e-08,0.6421
4.94656e-08,0.6449
4.94889e-08,0.6469
4.95122e-08,0.6497
4.95354e-08,0.6533
4.95587e-08,0.6574
