.HEADER
..NAMES
Time,V U1.H5
.DATA
7.5152e-09,0.5079
7.5385e-09,0.5088
7.5618e-09,0.5095
7.5850e-09,0.5098
7.6083e-09,0.5096
7.6316e-09,0.5091
7.6548e-09,0.5085
7.6781e-09,0.5079
7.7014e-09,0.5075
7.7246e-09,0.5073
7.7479e-09,0.5071
7.7712e-09,0.5069
7.7944e-09,0.5068
7.8177e-09,0.5068
7.8410e-09,0.5068
7.8642e-09,0.5071
7.8875e-09,0.5074
7.9108e-09,0.5077
7.9340e-09,0.5078
7.9573e-09,0.5078
7.9806e-09,0.5166
8.0038e-09,0.5813
8.0271e-09,0.7719
8.0504e-09,0.9404
8.0736e-09,1.0564
8.0969e-09,1.1196
8.1202e-09,1.1405
8.1435e-09,1.1515
8.1667e-09,1.1557
8.1900e-09,1.1631
8.2133e-09,1.1753
8.2365e-09,1.1882
8.2598e-09,1.1999
8.2831e-09,1.2089
8.3063e-09,1.2139
8.3296e-09,1.2152
8.3529e-09,1.2129
8.3761e-09,1.2047
8.3994e-09,1.1912
8.4227e-09,1.1740
8.4459e-09,1.1566
8.4692e-09,1.1434
8.4925e-09,1.1357
8.5157e-09,1.1348
8.5390e-09,1.1386
8.5623e-09,1.1460
8.5855e-09,1.1561
8.6088e-09,1.1668
8.6321e-09,1.1772
8.6553e-09,1.1863
8.6786e-09,1.1932
8.7019e-09,1.1978
8.7251e-09,1.1999
8.7484e-09,1.1992
8.7717e-09,1.1969
8.7949e-09,1.1945
8.8182e-09,1.1930
8.8415e-09,1.1937
8.8647e-09,1.1957
8.8880e-09,1.1980
8.9113e-09,1.2003
8.9345e-09,1.2018
8.9578e-09,1.2030
8.9811e-09,1.2040
9.0043e-09,1.2046
9.0276e-09,1.2048
9.0509e-09,1.2047
9.0741e-09,1.2042
9.0974e-09,1.2033
9.1207e-09,1.2021
9.1439e-09,1.2008
9.1672e-09,1.1999
9.1905e-09,1.1998
9.2137e-09,1.1891
9.2370e-09,1.1447
9.2603e-09,1.0439
9.2835e-09,0.8790
9.3068e-09,0.7497
9.3301e-09,0.6710
9.3533e-09,0.6294
9.3766e-09,0.6070
9.3999e-09,0.5915
9.4231e-09,0.5773
9.4464e-09,0.5613
9.4697e-09,0.5438
9.4929e-09,0.5278
9.5162e-09,0.5149
9.5395e-09,0.5062
9.5627e-09,0.5020
9.5860e-09,0.5015
9.6093e-09,0.5051
9.6325e-09,0.5138
