.HEADER
..NAMES
Time,V U1.J1
.DATA
2.46165e-08,0.0348
2.46398e-08,-0.0085
2.46630e-08,-0.0395
2.46863e-08,-0.0601
2.47096e-08,-0.0711
2.47328e-08,-0.0740
2.47561e-08,-0.0713
2.47794e-08,-0.0658
2.48026e-08,-0.0597
2.48259e-08,-0.0550
2.48492e-08,-0.0530
2.48724e-08,-0.0541
2.48957e-08,-0.0581
2.49190e-08,-0.0638
2.49422e-08,-0.0692
2.49655e-08,-0.0712
2.49888e-08,-0.0664
2.50120e-08,-0.0538
2.50353e-08,-0.0340
2.50586e-08,-0.0091
2.50818e-08,0.0175
2.51051e-08,0.0414
2.51284e-08,0.0590
2.51516e-08,0.0693
2.51749e-08,0.0867
2.51982e-08,0.1408
2.52214e-08,0.2781
2.52447e-08,0.4257
2.52680e-08,0.5247
2.52912e-08,0.5974
2.53145e-08,0.6407
2.53378e-08,0.6571
2.53610e-08,0.6608
2.53843e-08,0.6608
2.54076e-08,0.6604
2.54308e-08,0.6601
2.54541e-08,0.6609
2.54774e-08,0.6633
2.55006e-08,0.6644
2.55239e-08,0.6632
2.55472e-08,0.6592
2.55704e-08,0.6525
2.55937e-08,0.6444
2.56170e-08,0.6374
2.56402e-08,0.6342
2.56635e-08,0.6368
2.56868e-08,0.6471
2.57100e-08,0.6673
2.57333e-08,0.7037
2.57566e-08,0.7583
2.57798e-08,0.8263
2.58031e-08,0.9027
2.58264e-08,0.9823
2.58496e-08,1.0573
2.58729e-08,1.1208
2.58962e-08,1.1697
2.59194e-08,1.2049
2.59427e-08,1.2281
2.59660e-08,1.2407
2.59892e-08,1.2446
2.60125e-08,1.2431
2.60358e-08,1.2394
2.60590e-08,1.2361
2.60823e-08,1.2344
2.61056e-08,1.2346
2.61288e-08,1.2366
2.61521e-08,1.2397
2.61754e-08,1.2434
2.61986e-08,1.2471
2.62219e-08,1.2489
2.62452e-08,1.2458
2.62684e-08,1.2362
2.62917e-08,1.2203
2.63150e-08,1.1988
2.63382e-08,1.1745
2.63615e-08,1.1516
2.63848e-08,1.1342
2.64080e-08,1.1012
2.64313e-08,1.0446
2.64546e-08,0.9090
2.64778e-08,0.7547
2.65011e-08,0.6432
2.65244e-08,0.5737
2.65476e-08,0.5330
2.65709e-08,0.5149
2.65942e-08,0.5113
2.66174e-08,0.5122
2.66407e-08,0.5145
2.66640e-08,0.5170
2.66872e-08,0.5188
2.67105e-08,0.5184
2.67338e-08,0.5161
2.67570e-08,0.5135
2.67803e-08,0.5115
2.68036e-08,0.5111
2.68269e-08,0.5135
2.68501e-08,0.5177
2.68734e-08,0.5209
2.68967e-08,0.5208
2.69199e-08,0.5145
2.69432e-08,0.4980
2.69665e-08,0.4655
2.69897e-08,0.4137
2.70130e-08,0.3471
2.70363e-08,0.2722
2.70595e-08,0.1944
2.70828e-08,0.1209
2.71061e-08,0.0581
2.71293e-08,0.0092
2.71526e-08,-0.0264
2.71759e-08,-0.0509
2.71991e-08,-0.0658
2.72224e-08,-0.0719
2.72457e-08,-0.0713
2.72689e-08,-0.0670
2.72922e-08,-0.0612
2.73155e-08,-0.0563
2.73387e-08,-0.0535
2.73620e-08,-0.0538
2.73853e-08,-0.0571
2.74085e-08,-0.0625
2.74318e-08,-0.0684
2.74551e-08,-0.0722
2.74783e-08,-0.0703
2.75016e-08,-0.0607
2.75249e-08,-0.0433
2.75481e-08,-0.0199
2.75714e-08,0.0068
2.75947e-08,0.0325
2.76179e-08,0.0531
2.76412e-08,0.0663
2.76645e-08,0.0724
2.76877e-08,0.0724
2.77110e-08,0.0674
2.77343e-08,0.0583
2.77575e-08,0.0468
2.77808e-08,0.0343
2.78041e-08,0.0223
2.78273e-08,0.0119
2.78506e-08,0.0044
2.78739e-08,0.0005
2.78971e-08,0.0006
2.79204e-08,0.0040
2.79437e-08,0.0098
2.79669e-08,0.0163
2.79902e-08,0.0212
2.80135e-08,0.0227
2.80367e-08,0.0195
2.80600e-08,0.0117
2.80833e-08,0.0005
2.81065e-08,-0.0116
2.81298e-08,-0.0220
2.81531e-08,-0.0289
2.81763e-08,-0.0317
2.81996e-08,-0.0307
2.82229e-08,-0.0266
2.82461e-08,-0.0203
2.82694e-08,-0.0128
2.82927e-08,-0.0049
2.83159e-08,0.0027
2.83392e-08,0.0093
2.83625e-08,0.0142
2.83857e-08,0.0166
2.84090e-08,0.0163
2.84323e-08,0.0134
2.84555e-08,0.0085
2.84788e-08,0.0024
2.85021e-08,-0.0035
2.85253e-08,-0.0078
2.85486e-08,-0.0094
2.85719e-08,-0.0078
2.85951e-08,-0.0031
2.86184e-08,0.0032
2.86417e-08,0.0095
2.86649e-08,0.0144
2.86882e-08,0.0172
2.87115e-08,0.0175
2.87347e-08,0.0157
2.87580e-08,0.0125
2.87813e-08,0.0084
2.88045e-08,0.0040
2.88278e-08,-0.0004
2.88511e-08,-0.0044
2.88743e-08,-0.0075
2.88976e-08,-0.0092
2.89209e-08,-0.0006
2.89441e-08,0.0393
2.89674e-08,0.1582
2.89907e-08,0.3190
2.90139e-08,0.4455
2.90372e-08,0.5419
2.90605e-08,0.6072
2.90838e-08,0.6447
2.91070e-08,0.6612
2.91303e-08,0.6644
2.91536e-08,0.6615
2.91768e-08,0.6544
2.92001e-08,0.6460
2.92234e-08,0.6393
2.92466e-08,0.6351
2.92699e-08,0.6340
2.92932e-08,0.6356
2.93164e-08,0.6403
2.93397e-08,0.6473
2.93630e-08,0.6558
2.93862e-08,0.6654
2.94095e-08,0.6762
2.94328e-08,0.6889
2.94560e-08,0.7049
2.94793e-08,0.7299
2.95026e-08,0.7688
2.95258e-08,0.8203
2.95491e-08,0.8809
2.95724e-08,0.9476
2.95956e-08,1.0150
2.96189e-08,1.0770
2.96422e-08,1.1298
2.96654e-08,1.1726
2.96887e-08,1.2061
2.97120e-08,1.2303
2.97352e-08,1.2451
2.97585e-08,1.2521
2.97818e-08,1.2533
2.98050e-08,1.2504
2.98283e-08,1.2450
2.98516e-08,1.2385
2.98748e-08,1.2323
2.98981e-08,1.2278
2.99214e-08,1.2258
2.99446e-08,1.2269
2.99679e-08,1.2297
2.99912e-08,1.2314
3.00144e-08,1.2292
3.00377e-08,1.2219
3.00610e-08,1.2091
3.00842e-08,1.1921
3.01075e-08,1.1739
3.01308e-08,1.1577
3.01540e-08,1.1307
3.01773e-08,1.0762
3.02006e-08,0.9528
3.02238e-08,0.7870
3.02471e-08,0.6571
3.02704e-08,0.5727
3.02936e-08,0.5213
3.03169e-08,0.5000
3.03402e-08,0.4964
3.03634e-08,0.5008
3.03867e-08,0.5091
3.04100e-08,0.5176
3.04332e-08,0.5251
3.04565e-08,0.5287
3.04798e-08,0.5281
3.05030e-08,0.5248
3.05263e-08,0.5200
3.05496e-08,0.5153
3.05728e-08,0.5124
3.05961e-08,0.5119
3.06194e-08,0.5117
3.06426e-08,0.5101
3.06659e-08,0.5046
3.06892e-08,0.4917
3.07124e-08,0.4654
3.07357e-08,0.4208
3.07590e-08,0.3606
3.07822e-08,0.2905
3.08055e-08,0.2155
3.08288e-08,0.1419
3.08520e-08,0.0765
3.08753e-08,0.0230
3.08986e-08,-0.0179
3.09218e-08,-0.0478
3.09451e-08,-0.0676
3.09684e-08,-0.0776
3.09916e-08,-0.0793
3.10149e-08,-0.0754
3.10382e-08,-0.0684
3.10614e-08,-0.0609
3.10847e-08,-0.0549
3.11080e-08,-0.0517
3.11312e-08,-0.0520
3.11545e-08,-0.0554
3.11778e-08,-0.0606
3.12010e-08,-0.0655
3.12243e-08,-0.0663
3.12476e-08,-0.0603
3.12708e-08,-0.0468
3.12941e-08,-0.0267
3.13174e-08,-0.0022
3.13406e-08,0.0228
3.13639e-08,0.0442
3.13872e-08,0.0596
3.14105e-08,0.0686
3.14337e-08,0.0718
3.14570e-08,0.0699
3.14803e-08,0.0634
3.15035e-08,0.0535
3.15268e-08,0.0416
3.15501e-08,0.0289
3.15733e-08,0.0171
3.15966e-08,0.0074
3.16199e-08,0.0010
3.16431e-08,-0.0013
3.16664e-08,0.0002
3.16897e-08,0.0048
3.17129e-08,0.0112
3.17362e-08,0.0171
3.17595e-08,0.0204
3.17827e-08,0.0196
3.18060e-08,0.0142
3.18293e-08,0.0049
3.18525e-08,-0.0062
3.18758e-08,-0.0166
3.18991e-08,-0.0243
3.19223e-08,-0.0286
3.19456e-08,-0.0295
3.19689e-08,-0.0274
3.19921e-08,-0.0228
3.20154e-08,-0.0165
3.20387e-08,-0.0092
3.20619e-08,-0.0015
3.20852e-08,0.0058
3.21085e-08,0.0119
3.21317e-08,0.0159
3.21550e-08,0.0172
3.21783e-08,0.0157
3.22015e-08,0.0119
3.22248e-08,0.0063
3.22481e-08,0.0001
3.22713e-08,-0.0051
3.22946e-08,-0.0081
3.23179e-08,-0.0080
3.23411e-08,-0.0049
3.23644e-08,0.0004
3.23877e-08,0.0064
3.24109e-08,0.0115
3.24342e-08,0.0149
3.24575e-08,0.0163
3.24807e-08,0.0157
3.25040e-08,0.0136
3.25273e-08,0.0105
3.25505e-08,0.0066
3.25738e-08,0.0024
3.25971e-08,-0.0018
3.26203e-08,-0.0055
3.26436e-08,-0.0081
3.26669e-08,-0.0034
3.26901e-08,0.0277
3.27134e-08,0.1272
3.27367e-08,0.2912
3.27599e-08,0.4232
3.27832e-08,0.5215
3.28065e-08,0.5983
3.28297e-08,0.6407
3.28530e-08,0.6604
3.28763e-08,0.6661
3.28995e-08,0.6641
3.29228e-08,0.6581
3.29461e-08,0.6493
3.29693e-08,0.6419
3.29926e-08,0.6367
3.30159e-08,0.6343
3.30391e-08,0.6348
3.30624e-08,0.6383
3.30857e-08,0.6447
3.31089e-08,0.6528
3.31322e-08,0.6624
3.31555e-08,0.6732
3.31787e-08,0.6860
3.32020e-08,0.7015
3.32253e-08,0.7247
3.32485e-08,0.7613
3.32718e-08,0.8109
3.32951e-08,0.8701
3.33183e-08,0.9358
3.33416e-08,1.0034
3.33649e-08,1.0665
3.33881e-08,1.1208
3.34114e-08,1.1652
3.34347e-08,1.2001
3.34579e-08,1.2260
3.34812e-08,1.2426
3.35045e-08,1.2512
3.35277e-08,1.2535
3.35510e-08,1.2516
3.35743e-08,1.2469
3.35975e-08,1.2407
3.36208e-08,1.2344
3.36441e-08,1.2293
3.36673e-08,1.2266
3.36906e-08,1.2268
3.37139e-08,1.2293
3.37372e-08,1.2312
3.37604e-08,1.2297
3.37837e-08,1.2232
3.38070e-08,1.2114
3.38302e-08,1.1951
3.38535e-08,1.1769
3.38768e-08,1.1603
3.39000e-08,1.1378
3.39233e-08,1.0873
3.39466e-08,0.9790
3.39698e-08,0.8082
3.39931e-08,0.6741
3.40164e-08,0.5879
3.40396e-08,0.5311
3.40629e-08,0.5041
3.40862e-08,0.4977
3.41094e-08,0.5004
3.41327e-08,0.5077
3.41560e-08,0.5159
3.41792e-08,0.5239
3.42025e-08,0.5283
3.42258e-08,0.5284
3.42490e-08,0.5257
3.42723e-08,0.5211
3.42956e-08,0.5163
3.43188e-08,0.5130
3.43421e-08,0.5121
3.43654e-08,0.5119
3.43886e-08,0.5106
3.44119e-08,0.5058
3.44352e-08,0.4944
3.44584e-08,0.4705
3.44817e-08,0.4285
3.45050e-08,0.3704
3.45282e-08,0.3020
3.45515e-08,0.2278
3.45748e-08,0.1539
3.45980e-08,0.0873
3.46213e-08,0.0322
3.46446e-08,-0.0106
3.46678e-08,-0.0423
3.46911e-08,-0.0640
3.47144e-08,-0.0758
3.47376e-08,-0.0789
3.47609e-08,-0.0760
3.47842e-08,-0.0695
3.48074e-08,-0.0621
3.48307e-08,-0.0558
3.48540e-08,-0.0521
3.48772e-08,-0.0518
3.49005e-08,-0.0548
3.49238e-08,-0.0598
3.49470e-08,-0.0648
3.49703e-08,-0.0664
3.49936e-08,-0.0613
3.50168e-08,-0.0489
3.50401e-08,-0.0298
3.50634e-08,-0.0060
3.50866e-08,0.0189
3.51099e-08,0.0409
3.51332e-08,0.0571
3.51564e-08,0.0669
3.51797e-08,0.0710
3.52030e-08,0.0700
3.52262e-08,0.0644
3.52495e-08,0.0552
3.52728e-08,0.0436
3.52960e-08,0.0312
3.53193e-08,0.0192
3.53426e-08,0.0091
3.53658e-08,0.0021
3.53891e-08,-0.0009
3.54124e-08,-0.0000
3.54356e-08,0.0042
3.54589e-08,0.0103
3.54822e-08,0.0163
3.55054e-08,0.0200
3.55287e-08,0.0199
3.55520e-08,0.0151
3.55752e-08,0.0063
3.55985e-08,-0.0045
3.56218e-08,-0.0150
3.56450e-08,-0.0230
3.56683e-08,-0.0278
3.56916e-08,-0.0291
3.57148e-08,-0.0275
3.57381e-08,-0.0234
3.57614e-08,-0.0175
3.57846e-08,-0.0104
3.58079e-08,-0.0028
3.58312e-08,0.0046
3.58544e-08,0.0109
3.58777e-08,0.0153
3.59010e-08,0.0170
3.59242e-08,0.0161
3.59475e-08,0.0126
3.59708e-08,0.0072
3.59940e-08,0.0011
3.60173e-08,-0.0043
3.60406e-08,-0.0077
3.60638e-08,-0.0080
3.60871e-08,-0.0053
3.61104e-08,-0.0003
3.61337e-08,0.0055
3.61569e-08,0.0108
3.61802e-08,0.0144
3.62035e-08,0.0161
3.62267e-08,0.0158
3.62500e-08,0.0139
3.62733e-08,0.0110
3.62965e-08,0.0073
3.63198e-08,0.0032
3.63431e-08,-0.0010
3.63663e-08,-0.0048
3.63896e-08,-0.0076
3.64129e-08,-0.0058
3.64361e-08,0.0201
3.64594e-08,0.1013
3.64827e-08,0.2640
3.65059e-08,0.3969
3.65292e-08,0.5058
3.65525e-08,0.5851
3.65757e-08,0.6333
3.65990e-08,0.6574
3.66223e-08,0.6654
3.66455e-08,0.6646
3.66688e-08,0.6597
3.66921e-08,0.6510
3.67153e-08,0.6434
3.67386e-08,0.6378
3.67619e-08,0.6349
3.67851e-08,0.6347
3.68084e-08,0.6377
3.68317e-08,0.6435
3.68549e-08,0.6512
3.68782e-08,0.6606
3.69015e-08,0.6711
3.69247e-08,0.6835
3.69480e-08,0.6983
3.69713e-08,0.7195
3.69945e-08,0.7537
3.70178e-08,0.8011
3.70411e-08,0.8585
3.70643e-08,0.9231
3.70876e-08,0.9908
3.71109e-08,1.0550
3.71341e-08,1.1112
3.71574e-08,1.1574
3.71807e-08,1.1941
3.72039e-08,1.2217
3.72272e-08,1.2400
3.72505e-08,1.2499
3.72737e-08,1.2533
3.72970e-08,1.2522
3.73203e-08,1.2479
3.73435e-08,1.2420
3.73668e-08,1.2356
3.73901e-08,1.2302
3.74133e-08,1.2270
3.74366e-08,1.2267
3.74599e-08,1.2289
3.74831e-08,1.2311
3.75064e-08,1.2303
3.75297e-08,1.2248
3.75529e-08,1.2140
3.75762e-08,1.1984
3.75995e-08,1.1803
3.76227e-08,1.1633
3.76460e-08,1.1499
3.76693e-08,1.1413
3.76925e-08,1.1371
3.77158e-08,1.1373
3.77391e-08,1.1415
3.77623e-08,1.1489
3.77856e-08,1.1584
3.78089e-08,1.1688
3.78321e-08,1.1795
3.78554e-08,1.1895
3.78787e-08,1.1981
3.79019e-08,1.2044
3.79252e-08,1.2079
3.79485e-08,1.2083
3.79717e-08,1.2056
3.79950e-08,1.2012
3.80183e-08,1.1967
3.80415e-08,1.1940
3.80648e-08,1.1946
3.80881e-08,1.1987
3.81113e-08,1.2054
3.81346e-08,1.2128
3.81579e-08,1.2191
3.81811e-08,1.2232
3.82044e-08,1.2248
3.82277e-08,1.2240
3.82509e-08,1.2210
3.82742e-08,1.2166
3.82975e-08,1.2113
3.83207e-08,1.2057
3.83440e-08,1.2000
3.83673e-08,1.1949
3.83905e-08,1.1907
3.84138e-08,1.1881
3.84371e-08,1.1871
3.84603e-08,1.1880
3.84836e-08,1.1910
3.85069e-08,1.1956
3.85302e-08,1.2007
3.85534e-08,1.2051
3.85767e-08,1.2076
3.86000e-08,1.2075
3.86232e-08,1.2051
3.86465e-08,1.2013
3.86698e-08,1.1973
3.86930e-08,1.1941
3.87163e-08,1.1923
3.87396e-08,1.1921
3.87628e-08,1.1931
3.87861e-08,1.1951
3.88094e-08,1.1976
3.88326e-08,1.2005
3.88559e-08,1.2034
3.88792e-08,1.2060
3.89024e-08,1.1947
3.89257e-08,1.1503
3.89490e-08,1.0366
3.89722e-08,0.8667
3.89955e-08,0.7335
3.90188e-08,0.6398
3.90420e-08,0.5745
3.90653e-08,0.5353
3.90886e-08,0.5154
3.91118e-08,0.5062
3.91351e-08,0.5052
3.91584e-08,0.5091
3.91816e-08,0.5164
3.92049e-08,0.5232
3.92282e-08,0.5282
3.92514e-08,0.5309
3.92747e-08,0.5306
3.92980e-08,0.5272
3.93212e-08,0.5215
3.93445e-08,0.5144
3.93678e-08,0.5055
3.93910e-08,0.4951
3.94143e-08,0.4828
3.94376e-08,0.4660
3.94608e-08,0.4391
3.94841e-08,0.3972
3.95074e-08,0.3427
3.95306e-08,0.2805
3.95539e-08,0.2142
3.95772e-08,0.1493
3.96004e-08,0.0914
3.96237e-08,0.0433
3.96470e-08,0.0050
3.96702e-08,-0.0253
3.96935e-08,-0.0480
3.97168e-08,-0.0630
3.97400e-08,-0.0710
3.97633e-08,-0.0736
3.97866e-08,-0.0725
3.98098e-08,-0.0689
3.98331e-08,-0.0639
3.98564e-08,-0.0588
3.98796e-08,-0.0551
3.99029e-08,-0.0534
3.99262e-08,-0.0540
3.99494e-08,-0.0555
3.99727e-08,-0.0548
3.99960e-08,-0.0491
4.00192e-08,-0.0377
4.00425e-08,-0.0210
4.00658e-08,-0.0008
4.00890e-08,0.0196
4.01123e-08,0.0368
4.01356e-08,0.0490
4.01588e-08,0.0576
4.01821e-08,0.0836
4.02054e-08,0.1644
4.02286e-08,0.3179
4.02519e-08,0.4533
4.02752e-08,0.5539
4.02984e-08,0.6205
4.03217e-08,0.6561
4.03450e-08,0.6702
4.03682e-08,0.6707
4.03915e-08,0.6672
4.04148e-08,0.6630
4.04380e-08,0.6581
4.04613e-08,0.6556
4.04846e-08,0.6553
4.05078e-08,0.6551
4.05311e-08,0.6539
4.05544e-08,0.6512
4.05776e-08,0.6470
4.06009e-08,0.6428
4.06242e-08,0.6405
4.06474e-08,0.6420
4.06707e-08,0.6485
4.06940e-08,0.6616
4.07173e-08,0.6847
4.07405e-08,0.7239
4.07638e-08,0.7794
4.07871e-08,0.8467
4.08103e-08,0.9213
4.08336e-08,0.9980
4.08569e-08,1.0692
4.08801e-08,1.1291
4.09034e-08,1.1758
4.09267e-08,1.2101
4.09499e-08,1.2332
4.09732e-08,1.2458
4.09965e-08,1.2496
4.10197e-08,1.2480
4.10430e-08,1.2440
4.10663e-08,1.2399
4.10895e-08,1.2370
4.11128e-08,1.2356
4.11361e-08,1.2357
4.11593e-08,1.2371
4.11826e-08,1.2397
4.12059e-08,1.2427
4.12291e-08,1.2439
4.12524e-08,1.2403
4.12757e-08,1.2309
4.12989e-08,1.2153
4.13222e-08,1.1947
4.13455e-08,1.1720
4.13687e-08,1.1512
4.13920e-08,1.1347
4.14153e-08,1.0915
4.14385e-08,1.0226
4.14618e-08,0.8609
4.14851e-08,0.7140
4.15083e-08,0.6144
4.15316e-08,0.5522
4.15549e-08,0.5196
4.15781e-08,0.5083
4.16014e-08,0.5077
4.16247e-08,0.5112
4.16479e-08,0.5150
4.16712e-08,0.5193
4.16945e-08,0.5218
4.17177e-08,0.5215
4.17410e-08,0.5190
4.17643e-08,0.5158
4.17875e-08,0.5131
4.18108e-08,0.5119
4.18341e-08,0.5138
4.18573e-08,0.5166
4.18806e-08,0.5183
4.19039e-08,0.5163
4.19271e-08,0.5078
4.19504e-08,0.4880
4.19737e-08,0.4509
4.19969e-08,0.3952
4.20202e-08,0.3265
4.20435e-08,0.2507
4.20667e-08,0.1735
4.20900e-08,0.1024
4.21133e-08,0.0429
4.21365e-08,-0.0026
4.21598e-08,-0.0355
4.21831e-08,-0.0577
4.22063e-08,-0.0704
4.22296e-08,-0.0746
4.22529e-08,-0.0727
4.22761e-08,-0.0673
4.22994e-08,-0.0610
4.23227e-08,-0.0557
4.23459e-08,-0.0529
4.23692e-08,-0.0533
4.23925e-08,-0.0567
4.24157e-08,-0.0622
4.24390e-08,-0.0679
4.24623e-08,-0.0708
4.24855e-08,-0.0674
4.25088e-08,-0.0562
4.25321e-08,-0.0375
4.25553e-08,-0.0132
4.25786e-08,0.0134
4.26019e-08,0.0380
4.26251e-08,0.0568
4.26484e-08,0.0682
4.26717e-08,0.0832
4.26949e-08,0.1285
4.27182e-08,0.2573
4.27415e-08,0.4097
4.27647e-08,0.5229
4.27880e-08,0.5936
4.28113e-08,0.6386
4.28345e-08,0.6589
4.28578e-08,0.6621
4.28811e-08,0.6614
4.29043e-08,0.6604
4.29276e-08,0.6599
4.29509e-08,0.6603
4.29742e-08,0.6624
4.29974e-08,0.6640
4.30207e-08,0.6635
4.30440e-08,0.6602
4.30672e-08,0.6539
4.30905e-08,0.6460
4.31138e-08,0.6387
4.31370e-08,0.6348
4.31603e-08,0.6366
4.31836e-08,0.6456
4.32068e-08,0.6640
4.32301e-08,0.6976
4.32534e-08,0.7499
4.32766e-08,0.8166
4.32999e-08,0.8924
4.33232e-08,0.9723
4.33464e-08,1.0487
4.33697e-08,1.1144
4.33930e-08,1.1656
4.34162e-08,1.2024
4.34395e-08,1.2270
4.34628e-08,1.2409
4.34860e-08,1.2456
4.35093e-08,1.2442
4.35326e-08,1.2404
4.35558e-08,1.2366
4.35791e-08,1.2344
4.36024e-08,1.2343
4.36256e-08,1.2360
4.36489e-08,1.2389
4.36722e-08,1.2427
4.36954e-08,1.2466
4.37187e-08,1.2489
4.37420e-08,1.2468
4.37652e-08,1.2383
4.37885e-08,1.2232
4.38118e-08,1.2023
4.38350e-08,1.1780
4.38583e-08,1.1544
4.38816e-08,1.1359
4.39048e-08,1.1069
4.39281e-08,1.0565
4.39514e-08,0.9309
4.39746e-08,0.7681
4.39979e-08,0.6557
4.40212e-08,0.5804
4.40444e-08,0.5372
4.40677e-08,0.5172
4.40910e-08,0.5124
4.41142e-08,0.5128
4.41375e-08,0.5150
4.41608e-08,0.5173
4.41840e-08,0.5193
4.42073e-08,0.5189
4.42306e-08,0.5166
4.42538e-08,0.5138
4.42771e-08,0.5116
4.43004e-08,0.5108
4.43236e-08,0.5127
4.43469e-08,0.5169
4.43702e-08,0.5205
4.43934e-08,0.5211
4.44167e-08,0.5159
4.44400e-08,0.5012
4.44632e-08,0.4709
4.44865e-08,0.4211
4.45098e-08,0.3560
4.45330e-08,0.2819
4.45563e-08,0.2040
4.45796e-08,0.1296
4.46028e-08,0.0654
4.46261e-08,0.0147
4.46494e-08,-0.0225
4.46726e-08,-0.0483
4.46959e-08,-0.0643
4.47192e-08,-0.0714
4.47424e-08,-0.0715
4.47657e-08,-0.0674
4.47890e-08,-0.0617
4.48122e-08,-0.0565
4.48355e-08,-0.0534
4.48588e-08,-0.0533
4.48820e-08,-0.0563
4.49053e-08,-0.0616
4.49286e-08,-0.0677
4.49518e-08,-0.0721
4.49751e-08,-0.0711
4.49984e-08,-0.0623
4.50216e-08,-0.0458
4.50449e-08,-0.0230
4.50682e-08,0.0036
4.50914e-08,0.0296
4.51147e-08,0.0509
4.51380e-08,0.0651
4.51612e-08,0.0746
4.51845e-08,0.1021
4.52078e-08,0.1862
4.52310e-08,0.3406
4.52543e-08,0.4710
4.52776e-08,0.5579
4.53008e-08,0.6166
4.53241e-08,0.6470
4.53474e-08,0.6583
4.53707e-08,0.6603
4.53939e-08,0.6606
4.54172e-08,0.6613
4.54405e-08,0.6616
4.54637e-08,0.6633
4.54870e-08,0.6652
4.55103e-08,0.6652
4.55335e-08,0.6622
4.55568e-08,0.6565
4.55801e-08,0.6485
4.56033e-08,0.6402
4.56266e-08,0.6345
4.56499e-08,0.6337
4.56731e-08,0.6396
4.56964e-08,0.6537
4.57197e-08,0.6801
4.57429e-08,0.7243
4.57662e-08,0.7851
4.57895e-08,0.8571
4.58127e-08,0.9354
4.58360e-08,1.0139
4.58593e-08,1.0846
4.58825e-08,1.1421
4.59058e-08,1.1849
4.59291e-08,1.2148
4.59523e-08,1.2334
4.59756e-08,1.2422
4.59989e-08,1.2436
4.60221e-08,1.2411
4.60454e-08,1.2378
4.60687e-08,1.2354
4.60919e-08,1.2349
4.61152e-08,1.2361
4.61385e-08,1.2386
4.61617e-08,1.2419
4.61850e-08,1.2455
4.62083e-08,1.2485
4.62315e-08,1.2483
4.62548e-08,1.2425
4.62781e-08,1.2302
4.63013e-08,1.2118
4.63246e-08,1.1888
4.63479e-08,1.1646
4.63711e-08,1.1437
4.63944e-08,1.1294
4.64177e-08,1.1227
4.64409e-08,1.1230
4.64642e-08,1.1292
4.64875e-08,1.1402
4.65107e-08,1.1541
4.65340e-08,1.1686
4.65573e-08,1.1818
4.65805e-08,1.1925
4.66038e-08,1.2000
4.66271e-08,1.2040
4.66503e-08,1.2048
4.66736e-08,1.2031
4.66969e-08,1.1995
4.67201e-08,1.1948
4.67434e-08,1.1903
4.67667e-08,1.1877
4.67899e-08,1.1883
4.68132e-08,1.1930
4.68365e-08,1.2016
4.68597e-08,1.2124
4.68830e-08,1.2227
4.69063e-08,1.2302
4.69295e-08,1.2338
4.69528e-08,1.2333
4.69761e-08,1.2290
4.69993e-08,1.2219
4.70226e-08,1.2133
4.70459e-08,1.2045
4.70691e-08,1.1964
4.70924e-08,1.1901
4.71157e-08,1.1860
4.71389e-08,1.1844
4.71622e-08,1.1852
4.71855e-08,1.1880
4.72087e-08,1.1922
4.72320e-08,1.1973
4.72553e-08,1.2027
4.72785e-08,1.2073
4.73018e-08,1.2101
4.73251e-08,1.2101
4.73483e-08,1.2073
4.73716e-08,1.2021
4.73949e-08,1.1961
4.74181e-08,1.1908
4.74414e-08,1.1873
4.74647e-08,1.1863
4.74879e-08,1.1878
4.75112e-08,1.1912
4.75345e-08,1.1959
4.75577e-08,1.2008
4.75810e-08,1.2055
4.76043e-08,1.2093
4.76275e-08,1.2118
4.76508e-08,1.2127
4.76741e-08,1.2121
4.76973e-08,1.2102
4.77206e-08,1.2074
4.77439e-08,1.2038
4.77672e-08,1.2000
4.77904e-08,1.1964
4.78137e-08,1.1937
4.78370e-08,1.1926
4.78602e-08,1.1934
4.78835e-08,1.1960
4.79068e-08,1.1998
4.79300e-08,1.2038
4.79533e-08,1.2070
4.79766e-08,1.2088
4.79998e-08,1.2089
4.80231e-08,1.2075
4.80464e-08,1.2052
4.80696e-08,1.2023
4.80929e-08,1.1995
4.81162e-08,1.1970
4.81394e-08,1.1953
4.81627e-08,1.1944
4.81860e-08,1.1945
4.82092e-08,1.1955
4.82325e-08,1.1971
4.82558e-08,1.1992
4.82790e-08,1.2016
4.83023e-08,1.2040
4.83256e-08,1.2060
4.83488e-08,1.2072
4.83721e-08,1.2072
4.83954e-08,1.2060
4.84186e-08,1.2038
4.84419e-08,1.2011
4.84652e-08,1.1986
4.84884e-08,1.1968
4.85117e-08,1.1961
4.85350e-08,1.1964
4.85582e-08,1.1976
4.85815e-08,1.1993
4.86048e-08,1.2011
4.86280e-08,1.2028
4.86513e-08,1.2041
4.86746e-08,1.2048
4.86978e-08,1.2051
4.87211e-08,1.2047
4.87444e-08,1.2039
4.87676e-08,1.2027
4.87909e-08,1.2013
4.88142e-08,1.1998
4.88374e-08,1.1985
4.88607e-08,1.1975
4.88840e-08,1.1971
4.89072e-08,1.1756
4.89305e-08,1.1250
4.89538e-08,0.9863
4.89770e-08,0.8247
4.90003e-08,0.7088
4.90236e-08,0.6241
4.90468e-08,0.5694
4.90701e-08,0.5371
4.90934e-08,0.5208
4.91166e-08,0.5131
4.91399e-08,0.5109
4.91632e-08,0.5123
4.91864e-08,0.5161
4.92097e-08,0.5197
4.92330e-08,0.5224
4.92562e-08,0.5240
