.HEADER
..NAMES
Time,V U1.G2
4.5138e-09,1.2213
4.5371e-09,1.2275
4.5603e-09,1.2332
4.5836e-09,1.2381
4.6069e-09,1.2419
4.6301e-09,1.2425
4.6534e-09,1.2394
4.6767e-09,1.2329
4.6999e-09,1.2231
4.7232e-09,1.2102
4.7465e-09,1.1953
4.7697e-09,1.1798
4.7930e-09,1.1642
4.8163e-09,1.1501
4.8395e-09,1.1270
4.8628e-09,1.0767
4.8861e-09,0.9640
4.9093e-09,0.7992
4.9326e-09,0.6731
4.9559e-09,0.5945
4.9791e-09,0.5505
5.0024e-09,0.5363
5.0257e-09,0.5336
5.0489e-09,0.5316
5.0722e-09,0.5314
5.0955e-09,0.5288
5.1187e-09,0.5195
5.1420e-09,0.5096
5.1653e-09,0.5038
5.1885e-09,0.4993
5.2118e-09,0.4976
5.2351e-09,0.5040
5.2583e-09,0.5166
5.2816e-09,0.5307
5.3049e-09,0.5460
5.3281e-09,0.5609
5.3514e-09,0.5689
5.3747e-09,0.5663
5.3979e-09,0.5524
5.4212e-09,0.5228
5.4445e-09,0.4745
5.4677e-09,0.4119
5.4910e-09,0.3608
5.5143e-09,0.3783
5.5375e-09,0.4834
5.5608e-09,0.5603
5.5841e-09,0.6136
5.6073e-09,0.6337
5.6306e-09,0.6315
5.6539e-09,0.6239
5.6771e-09,0.6152
5.7004e-09,0.6031
5.7237e-09,0.5936
5.7469e-09,0.5900
5.7702e-09,0.5877
5.7935e-09,0.5825
5.8168e-09,0.5781
5.8400e-09,0.5742
5.8633e-09,0.5648
5.8866e-09,0.5529
5.9098e-09,0.5442
5.9331e-09,0.5379
5.9564e-09,0.5354
5.9796e-09,0.5440
6.0029e-09,0.5674
6.0262e-09,0.6036
6.0494e-09,0.6556
6.0727e-09,0.7241
6.0960e-09,0.7809
6.1192e-09,0.8125
6.1425e-09,0.7514
6.1658e-09,0.6609
6.1890e-09,0.5925
6.2123e-09,0.5546
6.2356e-09,0.5382
6.2588e-09,0.5393
6.2821e-09,0.5442
6.3054e-09,0.5502
6.3286e-09,0.5587
6.3519e-09,0.5629
6.3752e-09,0.5611
6.3984e-09,0.5603
6.4217e-09,0.5604
6.4450e-09,0.5573
6.4682e-09,0.5562
6.4915e-09,0.5598
6.5148e-09,0.5640
6.5380e-09,0.5653
6.5613e-09,0.5655
6.5846e-09,0.5612
6.6078e-09,0.5469
6.6311e-09,0.5222
6.6544e-09,0.4869
6.6776e-09,0.4378
6.7009e-09,0.3759
6.7242e-09,0.3077
6.7474e-09,0.2373
6.7707e-09,0.1683
6.7940e-09,0.1083
6.8172e-09,0.0615
6.8405e-09,0.0269
6.8638e-09,0.0023
6.8870e-09,-0.0132
6.9103e-09,-0.0236
6.9336e-09,-0.0323
6.9568e-09,-0.0394
6.9801e-09,-0.0453
7.0034e-09,-0.0516
7.0266e-09,-0.0580
7.0499e-09,-0.0632
7.0732e-09,-0.0674
7.0964e-09,-0.0708
7.1197e-09,-0.0716
7.1430e-09,-0.0688
7.1662e-09,-0.0626
7.1895e-09,-0.0529
7.2128e-09,-0.0394
7.2360e-09,-0.0232
7.2593e-09,-0.0054
7.2826e-09,0.0132
7.3058e-09,0.0308
7.3291e-09,0.0446
7.3524e-09,0.0580
7.3756e-09,0.0925
7.3989e-09,0.1927
7.4222e-09,0.3493
7.4454e-09,0.4717
7.4687e-09,0.5588
7.4920e-09,0.6154
7.5152e-09,0.6370
7.5385e-09,0.6460
7.5618e-09,0.6505
7.5850e-09,0.6497
7.6083e-09,0.6509
7.6316e-09,0.6577
7.6548e-09,0.6652
7.6781e-09,0.6694
7.7014e-09,0.6739
7.7246e-09,0.6760
7.7479e-09,0.6697
7.7712e-09,0.6572
7.7944e-09,0.6429
7.8177e-09,0.6256
7.8410e-09,0.6077
7.8642e-09,0.5970
7.8875e-09,0.5970
7.9108e-09,0.6081
7.9340e-09,0.6357
7.9573e-09,0.6832
7.9806e-09,0.7465
8.0038e-09,0.8206
8.0271e-09,0.9008
8.0504e-09,0.9788
8.0736e-09,1.0452
8.0969e-09,1.0972
8.1202e-09,1.1352
8.1435e-09,1.1595
8.1667e-09,1.1740
8.1900e-09,1.1842
8.2133e-09,1.1926
8.2365e-09,1.2002
8.2598e-09,1.2089
8.2831e-09,1.2195
8.3063e-09,1.2303
8.3296e-09,1.2404
8.3529e-09,1.2501
8.3761e-09,1.2577
8.3994e-09,1.2612
8.4227e-09,1.2606
8.4459e-09,1.2556
8.4692e-09,1.2455
8.4925e-09,1.2310
8.5157e-09,1.2133
8.5390e-09,1.1933
8.5623e-09,1.1724
8.5855e-09,1.1464
8.6088e-09,1.0918
8.6321e-09,0.9884
8.6553e-09,0.8141
8.6786e-09,0.6813
8.7019e-09,0.6007
8.7251e-09,0.5529
8.7484e-09,0.5367
8.7717e-09,0.5339
8.7949e-09,0.5310
8.8182e-09,0.5291
8.8415e-09,0.5256
8.8647e-09,0.5152
8.8880e-09,0.5032
8.9113e-09,0.4956
8.9345e-09,0.4901
8.9578e-09,0.4868
8.9811e-09,0.4917
9.0043e-09,0.5040
9.0276e-09,0.5188
9.0509e-09,0.5352
9.0741e-09,0.5528
9.0974e-09,0.5651
9.1207e-09,0.5670
9.1439e-09,0.5580
9.1672e-09,0.5337
9.1905e-09,0.4898
9.2137e-09,0.4286
9.2370e-09,0.3556
9.2603e-09,0.2751
9.2835e-09,0.1950
9.3068e-09,0.1260
9.3301e-09,0.0728
9.3533e-09,0.0352
9.3766e-09,0.0126
9.3999e-09,0.0013
9.4231e-09,-0.0052
9.4464e-09,-0.0111
9.4697e-09,-0.0175
9.4929e-09,-0.0260
9.5162e-09,-0.0372
9.5395e-09,-0.0493
9.5627e-09,-0.0608
9.5860e-09,-0.0715
9.6093e-09,-0.0804
9.6325e-09,-0.0852
9.6558e-09,-0.0856
9.6791e-09,-0.0818
9.7023e-09,-0.0728
9.7256e-09,-0.0587
9.7489e-09,-0.0407
9.7721e-09,-0.0196
9.7954e-09,0.0038
9.8187e-09,0.0264
9.8419e-09,0.0450
9.8652e-09,0.0575
9.8885e-09,0.0621
9.9117e-09,0.0585
9.9350e-09,0.0489
9.9583e-09,0.0369
9.9815e-09,0.0260
1.00048e-08,0.0185
1.00281e-08,0.0160
1.00513e-08,0.0178
1.00746e-08,0.0219
1.00979e-08,0.0265
1.01211e-08,0.0303
1.01444e-08,0.0321
1.01677e-08,0.0316
1.01909e-08,0.0291
1.02142e-08,0.0249
1.02375e-08,0.0193
1.02607e-08,0.0127
1.02840e-08,0.0057
1.03073e-08,-0.0015
1.03305e-08,-0.0085
1.03538e-08,-0.0147
1.03771e-08,-0.0197
1.04003e-08,-0.0229
1.04236e-08,-0.0233
1.04469e-08,-0.0206
1.04702e-08,-0.0138
1.04934e-08,0.0122
1.05167e-08,0.0805
1.05400e-08,0.2392
1.05632e-08,0.3794
1.05865e-08,0.4908
1.06098e-08,0.5636
1.06330e-08,0.5949
1.06563e-08,0.6074
1.06796e-08,0.6109
1.07028e-08,0.6109
1.07261e-08,0.6122
1.07494e-08,0.6198
1.07726e-08,0.6329
1.07959e-08,0.6445
1.08192e-08,0.6553
1.08424e-08,0.6661
1.08657e-08,0.6709
1.08890e-08,0.6682
1.09122e-08,0.6621
1.09355e-08,0.6534
1.09588e-08,0.6411
1.09820e-08,0.6307
1.10053e-08,0.6279
1.10286e-08,0.6322
1.10518e-08,0.6470
1.10751e-08,0.6780
1.10984e-08,0.7016
1.11216e-08,0.7158
1.11449e-08,0.6323
1.11682e-08,0.5497
1.11914e-08,0.5011
1.12147e-08,0.4817
1.12380e-08,0.4840
1.12612e-08,0.5016
1.12845e-08,0.5147
1.13078e-08,0.5230
1.13310e-08,0.5299
1.13543e-08,0.5308
1.13776e-08,0.5269
1.14008e-08,0.5266
1.14241e-08,0.5301
1.14474e-08,0.5327
1.14706e-08,0.5395
1.14939e-08,0.5526
1.15172e-08,0.5669
1.15404e-08,0.5783
1.15637e-08,0.5884
1.15870e-08,0.5930
1.16102e-08,0.5854
1.16335e-08,0.5650
1.16568e-08,0.5307
1.16800e-08,0.4782
1.17033e-08,0.4085
1.17266e-08,0.3290
1.17498e-08,0.2454
1.17731e-08,0.1637
1.17964e-08,0.0943
1.18196e-08,0.0434
1.18429e-08,0.0097
1.18662e-08,-0.0097
1.18894e-08,-0.0181
1.19127e-08,-0.0222
1.19360e-08,-0.0274
1.19592e-08,-0.0342
1.19825e-08,-0.0426
1.20058e-08,-0.0531
1.20290e-08,-0.0642
1.20523e-08,-0.0733
1.20756e-08,-0.0803
1.20988e-08,-0.0853
1.21221e-08,-0.0864
1.21454e-08,-0.0830
1.21686e-08,-0.0756
1.21919e-08,-0.0642
1.22152e-08,-0.0483
1.22384e-08,-0.0291
1.22617e-08,-0.0077
1.22850e-08,0.0150
1.23082e-08,0.0369
1.23315e-08,0.0543
1.23548e-08,0.0715
1.23780e-08,0.1110
1.24013e-08,0.2191
1.24246e-08,0.3765
1.24478e-08,0.4847
1.24711e-08,0.5635
1.24944e-08,0.6127
1.25176e-08,0.6313
1.25409e-08,0.6426
1.25642e-08,0.6501
1.25874e-08,0.6532
1.26107e-08,0.6579
1.26340e-08,0.6667
1.26572e-08,0.6735
1.26805e-08,0.6761
1.27038e-08,0.6788
1.27270e-08,0.6783
1.27503e-08,0.6693
1.27736e-08,0.6553
1.27968e-08,0.6398
1.28201e-08,0.6212
1.28434e-08,0.6027
1.28667e-08,0.5923
1.28899e-08,0.5925
1.29132e-08,0.6047
1.29365e-08,0.6351
1.29597e-08,0.6802
1.29830e-08,0.7159
1.30063e-08,0.7015
1.30295e-08,0.6172
1.30528e-08,0.5449
1.30761e-08,0.5054
1.30993e-08,0.4906
1.31226e-08,0.4937
1.31459e-08,0.5046
1.31691e-08,0.5133
1.31924e-08,0.5234
1.32157e-08,0.5331
1.32389e-08,0.5362
1.32622e-08,0.5376
1.32855e-08,0.5426
1.33087e-08,0.5468
1.33320e-08,0.5500
1.33553e-08,0.5587
1.33785e-08,0.5713
1.34018e-08,0.5821
1.34251e-08,0.5906
1.34483e-08,0.5964
1.34716e-08,0.5927
1.34949e-08,0.5756
1.35181e-08,0.5457
1.35414e-08,0.5004
1.35647e-08,0.4376
1.35879e-08,0.3629
1.36112e-08,0.2988
1.36345e-08,0.2875
1.36577e-08,0.3759
1.36810e-08,0.4722
1.37043e-08,0.5438
1.37275e-08,0.5809
1.37508e-08,0.5947
1.37741e-08,0.5960
1.37973e-08,0.5884
1.38206e-08,0.5766
1.38439e-08,0.5649
1.38671e-08,0.5591
1.38904e-08,0.5582
1.39137e-08,0.5571
1.39369e-08,0.5573
1.39602e-08,0.5599
1.39835e-08,0.5589
1.40067e-08,0.5548
1.40300e-08,0.5524
1.40533e-08,0.5526
1.40765e-08,0.5553
1.40998e-08,0.5660
1.41231e-08,0.5892
1.41463e-08,0.6233
1.41696e-08,0.6692
1.41929e-08,0.7283
1.42161e-08,0.7967
1.42394e-08,0.8686
1.42627e-08,0.9410
1.42859e-08,1.0095
1.43092e-08,1.0678
1.43325e-08,1.1138
1.43557e-08,1.1492
1.43790e-08,1.1744
1.44023e-08,1.1909
1.44255e-08,1.2022
1.44488e-08,1.2105
1.44721e-08,1.2161
1.44953e-08,1.2206
1.45186e-08,1.2257
1.45419e-08,1.2306
1.45651e-08,1.2346
1.45884e-08,1.2380
1.46117e-08,1.2401
1.46349e-08,1.2390
1.46582e-08,1.2344
1.46815e-08,1.2267
1.47047e-08,1.2157
1.47280e-08,1.2020
1.47513e-08,1.1871
1.47745e-08,1.1719
1.47978e-08,1.1574
1.48211e-08,1.1453
1.48443e-08,1.1376
1.48676e-08,1.1347
1.48909e-08,1.1365
1.49141e-08,1.1426
1.49374e-08,1.1515
1.49607e-08,1.1610
1.49839e-08,1.1695
1.50072e-08,1.1763
1.50305e-08,1.1806
1.50537e-08,1.1830
1.50770e-08,1.1843
1.51003e-08,1.1851
1.51236e-08,1.1857
1.51468e-08,1.1868
1.51701e-08,1.1888
1.51934e-08,1.1917
1.52166e-08,1.1956
1.52399e-08,1.2005
1.52632e-08,1.2059
1.52864e-08,1.2113
1.53097e-08,1.2162
1.53330e-08,1.2201
1.53562e-08,1.2226
1.53795e-08,1.2234
1.54028e-08,1.2226
1.54260e-08,1.2201
1.54493e-08,1.2160
1.54726e-08,1.2109
1.54958e-08,1.2057
1.55191e-08,1.2012
1.55424e-08,1.1981
1.55656e-08,1.1969
1.55889e-08,1.1974
1.56122e-08,1.1989
1.56354e-08,1.2009
1.56587e-08,1.2024
1.56820e-08,1.2032
1.57052e-08,1.2030
1.57285e-08,1.2021
1.57518e-08,1.2007
1.57750e-08,1.1991
1.57983e-08,1.1974
1.58216e-08,1.1959
1.58448e-08,1.1948
1.58681e-08,1.1942
1.58914e-08,1.1942
1.59146e-08,1.1949
1.59379e-08,1.1961
1.59612e-08,1.1977
1.59844e-08,1.1997
1.60077e-08,1.2018
1.60310e-08,1.2037
1.60542e-08,1.2054
1.60775e-08,1.2065
1.61008e-08,1.2068
1.61240e-08,1.2062
1.61473e-08,1.2049
1.61706e-08,1.2032
1.61938e-08,1.2017
1.62171e-08,1.2006
1.62404e-08,1.2004
1.62636e-08,1.2009
1.62869e-08,1.2019
1.63102e-08,1.2030
1.63334e-08,1.2040
1.63567e-08,1.2046
1.63800e-08,1.2049
1.64032e-08,1.2047
1.64265e-08,1.2043
1.64498e-08,1.2037
1.64730e-08,1.2030
1.64963e-08,1.2023
1.65196e-08,1.2015
1.65428e-08,1.2009
1.65661e-08,1.2003
1.65894e-08,1.2000
1.66126e-08,1.1999
1.66359e-08,1.2000
1.66592e-08,1.2003
1.66824e-08,1.2009
1.67057e-08,1.2017
1.67290e-08,1.2025
1.67522e-08,1.2032
1.67755e-08,1.2036
1.67988e-08,1.2034
1.68220e-08,1.2029
1.68453e-08,1.2021
1.68686e-08,1.2014
1.68918e-08,1.2008
1.69151e-08,1.2006
1.69384e-08,1.2008
1.69616e-08,1.2012
1.69849e-08,1.2018
1.70082e-08,1.2023
1.70314e-08,1.2027
1.70547e-08,1.2029
1.70780e-08,1.2030
1.71012e-08,1.2030
1.71245e-08,1.2030
1.71478e-08,1.2028
1.71710e-08,1.2027
1.71943e-08,1.2025
1.72176e-08,1.2023
1.72408e-08,1.2020
1.72641e-08,1.2018
1.72874e-08,1.2015
1.73106e-08,1.2014
1.73339e-08,1.1969
1.73572e-08,1.1573
1.73804e-08,1.0754
1.74037e-08,0.9047
1.74270e-08,0.7592
1.74502e-08,0.6632
1.74735e-08,0.6021
1.74968e-08,0.5716
1.75201e-08,0.5590
1.75433e-08,0.5517
1.75666e-08,0.5483
1.75899e-08,0.5461
1.76131e-08,0.5389
1.76364e-08,0.5287
1.76597e-08,0.5210
1.76829e-08,0.5144
1.77062e-08,0.5079
1.77295e-08,0.5072
1.77527e-08,0.5129
1.77760e-08,0.5212
1.77993e-08,0.5303
1.78225e-08,0.5407
1.78458e-08,0.5475
1.78691e-08,0.5455
1.78923e-08,0.5341
1.79156e-08,0.5104
1.79389e-08,0.4704
1.79621e-08,0.4154
1.79854e-08,0.3501
1.80087e-08,0.2782
1.80319e-08,0.2051
1.80552e-08,0.1398
1.80785e-08,0.0872
1.81017e-08,0.0473
1.81250e-08,0.0200
1.81483e-08,0.0036
1.81715e-08,-0.0068
1.81948e-08,-0.0148
1.82181e-08,-0.0215
1.82413e-08,-0.0284
1.82646e-08,-0.0369
1.82879e-08,-0.0462
1.83111e-08,-0.0552
1.83344e-08,-0.0638
1.83577e-08,-0.0715
1.83809e-08,-0.0760
1.84042e-08,-0.0767
1.84275e-08,-0.0737
1.84507e-08,-0.0663
1.84740e-08,-0.0543
1.84973e-08,-0.0387
1.85205e-08,-0.0203
1.85438e-08,0.0001
1.85671e-08,0.0203
1.85903e-08,0.0373
1.86136e-08,0.0493
1.86369e-08,0.0551
1.86601e-08,0.0541
1.86834e-08,0.0477
1.87067e-08,0.0388
1.87299e-08,0.0299
1.87532e-08,0.0230
1.87765e-08,0.0195
1.87997e-08,0.0192
1.88230e-08,0.0210
1.88463e-08,0.0236
1.88695e-08,0.0261
1.88928e-08,0.0276
1.89161e-08,0.0275
1.89393e-08,0.0258
1.89626e-08,0.0227
1.89859e-08,0.0182
1.90091e-08,0.0126
1.90324e-08,0.0064
1.90557e-08,-0.0002
1.90789e-08,-0.0066
1.91022e-08,-0.0124
1.91255e-08,-0.0170
1.91487e-08,-0.0201
1.91720e-08,-0.0209
1.91953e-08,-0.0190
1.92185e-08,-0.0148
1.92418e-08,-0.0090
1.92651e-08,-0.0028
1.92883e-08,0.0024
1.93116e-08,0.0053
1.93349e-08,0.0055
1.93581e-08,0.0036
1.93814e-08,0.0004
1.94047e-08,-0.0028
1.94279e-08,-0.0050
1.94512e-08,-0.0056
1.94745e-08,-0.0047
1.94977e-08,-0.0027
1.95210e-08,-0.0002
1.95443e-08,0.0025
1.95675e-08,0.0049
1.95908e-08,0.0069
1.96141e-08,0.0085
1.96373e-08,0.0095
1.96606e-08,0.0101
1.96839e-08,0.0102
1.97071e-08,0.0097
1.97304e-08,0.0085
1.97537e-08,0.0068
1.97769e-08,0.0045
1.98002e-08,0.0019
1.98235e-08,-0.0006
1.98468e-08,-0.0005
1.98700e-08,0.0198
1.98933e-08,0.0948
1.99166e-08,0.2420
1.99398e-08,0.3834
1.99631e-08,0.4916
1.99864e-08,0.5654
2.00096e-08,0.6023
2.00329e-08,0.6173
2.00562e-08,0.6219
2.00794e-08,0.6210
2.01027e-08,0.6195
2.01260e-08,0.6235
2.01492e-08,0.6321
2.01725e-08,0.6396
2.01958e-08,0.6477
2.02190e-08,0.6563
2.02423e-08,0.6594
2.02656e-08,0.6559
2.02888e-08,0.6498
2.03121e-08,0.6414
2.03354e-08,0.6305
2.03586e-08,0.6230
2.03819e-08,0.6236
2.04052e-08,0.6320
2.04284e-08,0.6515
2.04517e-08,0.6865
2.04750e-08,0.7366
2.04982e-08,0.7981
2.05215e-08,0.8687
2.05448e-08,0.9430
2.05680e-08,1.0122
2.05913e-08,1.0709
2.06146e-08,1.1174
2.06378e-08,1.1504
2.06611e-08,1.1708
2.06844e-08,1.1831
2.07076e-08,1.1911
2.07309e-08,1.1966
2.07542e-08,1.2020
2.07774e-08,1.2094
2.08007e-08,1.2180
2.08240e-08,1.2269
2.08472e-08,1.2360
2.08705e-08,1.2443
2.08938e-08,1.2497
2.09170e-08,1.2513
2.09403e-08,1.2494
2.09636e-08,1.2432
2.09868e-08,1.2327
2.10101e-08,1.2192
2.10334e-08,1.2032
2.10566e-08,1.1853
2.10799e-08,1.1676
2.11032e-08,1.1523
2.11264e-08,1.1412
2.11497e-08,1.1358
2.11730e-08,1.1369
2.11962e-08,1.1438
2.12195e-08,1.1542
2.12428e-08,1.1655
2.12660e-08,1.1756
2.12893e-08,1.1825
2.13126e-08,1.1857
2.13358e-08,1.1860
2.13591e-08,1.1845
2.13824e-08,1.1823
2.14056e-08,1.1806
2.14289e-08,1.1805
2.14522e-08,1.1819
2.14754e-08,1.1850
2.14987e-08,1.1897
2.15220e-08,1.1955
2.15452e-08,1.2017
2.15685e-08,1.2079
2.15918e-08,1.2136
2.16150e-08,1.2184
2.16383e-08,1.2220
2.16616e-08,1.2240
2.16848e-08,1.2241
2.17081e-08,1.2220
2.17314e-08,1.2177
2.17546e-08,1.2119
2.17779e-08,1.2054
2.18012e-08,1.1996
2.18244e-08,1.1957
2.18477e-08,1.1944
2.18710e-08,1.1955
2.18942e-08,1.1983
2.19175e-08,1.2018
2.19408e-08,1.2047
2.19640e-08,1.2062
2.19873e-08,1.2062
2.20106e-08,1.2048
2.20338e-08,1.2024
2.20571e-08,1.1996
2.20804e-08,1.1970
2.21037e-08,1.1949
2.21269e-08,1.1936
2.21502e-08,1.1930
2.21735e-08,1.1931
2.21967e-08,1.1937
2.22200e-08,1.1949
2.22433e-08,1.1965
2.22665e-08,1.1984
2.22898e-08,1.2005
2.23131e-08,1.2029
2.23363e-08,1.2051
2.23596e-08,1.2068
2.23829e-08,1.2074
2.24061e-08,1.2069
2.24294e-08,1.2052
2.24527e-08,1.2028
2.24759e-08,1.2004
2.24992e-08,1.1988
2.25225e-08,1.1982
2.25457e-08,1.1989
2.25690e-08,1.2005
2.25923e-08,1.2024
2.26155e-08,1.2042
2.26388e-08,1.2053
2.26621e-08,1.2058
2.26853e-08,1.2055
2.27086e-08,1.2048
2.27319e-08,1.2038
2.27551e-08,1.2027
2.27784e-08,1.2018
2.28017e-08,1.2011
2.28249e-08,1.2006
2.28482e-08,1.2001
2.28715e-08,1.1998
2.28947e-08,1.1996
2.29180e-08,1.1995
2.29413e-08,1.1996
2.29645e-08,1.2002
2.29878e-08,1.2011
2.30111e-08,1.2023
2.30343e-08,1.2034
2.30576e-08,1.2040
2.30809e-08,1.2040
2.31041e-08,1.2034
2.31274e-08,1.2022
2.31507e-08,1.2009
2.31739e-08,1.1999
2.31972e-08,1.1995
2.32205e-08,1.1997
2.32437e-08,1.2003
2.32670e-08,1.2012
2.32903e-08,1.2021
2.33135e-08,1.2028
2.33368e-08,1.2031
2.33601e-08,1.2032
2.33833e-08,1.2030
2.34066e-08,1.2027
2.34299e-08,1.2025
2.34531e-08,1.2023
2.34764e-08,1.2022
2.34997e-08,1.2021
2.35229e-08,1.2019
2.35462e-08,1.2017
2.35695e-08,1.2014
2.35927e-08,1.2010
2.36160e-08,1.2009
2.36393e-08,1.2009
2.36625e-08,1.2013
2.36858e-08,1.2019
2.37091e-08,1.2026
2.37323e-08,1.2031
2.37556e-08,1.2032
2.37789e-08,1.2030
2.38021e-08,1.2024
2.38254e-08,1.2017
2.38487e-08,1.2011
2.38719e-08,1.2008
2.38952e-08,1.2008
2.39185e-08,1.2010
2.39417e-08,1.2014
2.39650e-08,1.2018
2.39883e-08,1.2021
2.40115e-08,1.2022
2.40348e-08,1.2022
2.40581e-08,1.2021
2.40813e-08,1.2020
2.41046e-08,1.2019
2.41279e-08,1.2020
2.41511e-08,1.2020
2.41744e-08,1.2021
2.41977e-08,1.2021
2.42209e-08,1.1790
2.42442e-08,1.1234
2.42675e-08,0.9887
2.42907e-08,0.8290
2.43140e-08,0.7010
2.43373e-08,0.6246
2.43605e-08,0.5794
2.43838e-08,0.5610
2.44071e-08,0.5541
2.44303e-08,0.5499
2.44536e-08,0.5483
2.44769e-08,0.5442
2.45002e-08,0.5343
2.45234e-08,0.5244
2.45467e-08,0.5172
2.45700e-08,0.5099
2.45932e-08,0.5058
2.46165e-08,0.5086
2.46398e-08,0.5165
2.46630e-08,0.5252
2.46863e-08,0.5353
2.47096e-08,0.5447
2.47328e-08,0.5474
2.47561e-08,0.5408
2.47794e-08,0.5237
2.48026e-08,0.4922
2.48259e-08,0.4441
2.48492e-08,0.3835
