.HEADER
..NAMES
Time,V U1.P5
2.0242e-09,0.0000
2.0475e-09,-0.0045
2.0708e-09,-0.0075
2.0940e-09,-0.0075
2.1173e-09,-0.0046
2.1406e-09,-0.0001
2.1638e-09,0.0045
2.1871e-09,0.0083
2.2104e-09,0.0110
2.2336e-09,0.0127
2.2569e-09,0.0136
2.2802e-09,0.0138
2.3034e-09,0.0132
2.3267e-09,0.0118
2.3500e-09,0.0094
2.3732e-09,0.0063
2.3965e-09,0.0029
2.4198e-09,-0.0005
2.4430e-09,-0.0032
2.4663e-09,-0.0050
2.4896e-09,-0.0053
2.5128e-09,-0.0040
2.5361e-09,-0.0015
2.5594e-09,0.0015
2.5826e-09,0.0036
2.6059e-09,0.0039
2.6292e-09,0.0022
2.6524e-09,-0.0008
2.6757e-09,-0.0040
2.6990e-09,-0.0062
2.7222e-09,-0.0069
2.7455e-09,-0.0061
2.7688e-09,-0.0046
2.7920e-09,-0.0029
2.8153e-09,-0.0013
2.8386e-09,-0.0001
2.8618e-09,0.0010
2.8851e-09,0.0020
2.9084e-09,0.0030
2.9316e-09,0.0037
2.9549e-09,0.0040
2.9782e-09,0.0037
3.0014e-09,0.0029
3.0247e-09,0.0018
3.0480e-09,0.0006
3.0712e-09,-0.0006
3.0945e-09,-0.0013
3.1178e-09,-0.0011
3.1410e-09,-0.0001
3.1643e-09,0.0015
3.1876e-09,0.0032
3.2108e-09,0.0043
3.2341e-09,0.0043
3.2574e-09,0.0034
3.2806e-09,0.0018
3.3039e-09,0.0001
3.3272e-09,-0.0011
3.3504e-09,-0.0016
3.3737e-09,-0.0015
3.3970e-09,-0.0012
3.4202e-09,-0.0008
3.4435e-09,-0.0006
3.4668e-09,-0.0003
3.4901e-09,-0.0000
3.5133e-09,0.0004
3.5366e-09,0.0009
3.5599e-09,0.0013
3.5831e-09,0.0015
3.6064e-09,0.0015
3.6297e-09,0.0012
3.6529e-09,0.0006
3.6762e-09,-0.0001
3.6995e-09,-0.0007
3.7227e-09,-0.0010
3.7460e-09,-0.0009
3.7693e-09,-0.0002
3.7925e-09,0.0007
3.8158e-09,0.0017
3.8391e-09,0.0023
3.8623e-09,0.0025
3.8856e-09,0.0021
3.9089e-09,0.0014
3.9321e-09,0.0007
3.9554e-09,0.0003
3.9787e-09,0.0001
4.0019e-09,0.0002
4.0252e-09,0.0003
4.0485e-09,0.0003
4.0717e-09,0.0003
4.0950e-09,0.0003
4.1183e-09,0.0004
4.1415e-09,0.0006
4.1648e-09,0.0008
4.1881e-09,0.0011
4.2113e-09,0.0012
4.2346e-09,0.0012
4.2579e-09,0.0010
4.2811e-09,0.0007
4.3044e-09,0.0002
4.3277e-09,-0.0002
4.3509e-09,-0.0004
4.3742e-09,-0.0003
4.3975e-09,0.0000
4.4207e-09,0.0005
4.4440e-09,0.0010
4.4673e-09,0.0013
4.4905e-09,0.0013
4.5138e-09,0.0011
4.5371e-09,0.0009
4.5603e-09,0.0006
4.5836e-09,0.0005
4.6069e-09,0.0004
4.6301e-09,0.0005
4.6534e-09,0.0005
4.6767e-09,0.0005
4.6999e-09,0.0005
4.7232e-09,0.0004
4.7465e-09,0.0005
4.7697e-09,0.0006
4.7930e-09,0.0008
4.8163e-09,0.0009
4.8395e-09,0.0010
4.8628e-09,0.0010
4.8861e-09,0.0009
4.9093e-09,0.0007
4.9326e-09,0.0005
4.9559e-09,0.0003
4.9791e-09,0.0001
5.0024e-09,0.0002
5.0257e-09,0.0003
5.0489e-09,0.0006
5.0722e-09,0.0008
5.0955e-09,0.0009
5.1187e-09,0.0009
5.1420e-09,0.0008
5.1653e-09,0.0054
5.1885e-09,0.0344
5.2118e-09,0.1242
5.2351e-09,0.2768
5.2583e-09,0.3864
5.2816e-09,0.4682
5.3049e-09,0.5292
5.3281e-09,0.5639
5.3514e-09,0.5899
5.3747e-09,0.6088
5.3979e-09,0.6237
5.4212e-09,0.6369
5.4445e-09,0.6470
5.4677e-09,0.6550
5.4910e-09,0.6603
5.5143e-09,0.6640
5.5375e-09,0.6655
5.5608e-09,0.6643
5.5841e-09,0.6602
5.6073e-09,0.6555
5.6306e-09,0.6532
5.6539e-09,0.6563
5.6771e-09,0.6658
5.7004e-09,0.6822
5.7237e-09,0.7098
5.7469e-09,0.7550
5.7702e-09,0.8188
5.7935e-09,0.8946
5.8168e-09,0.9723
5.8400e-09,1.0416
5.8633e-09,1.0955
5.8866e-09,1.1326
5.9098e-09,1.1564
5.9331e-09,1.1722
5.9564e-09,1.1850
5.9796e-09,1.1982
6.0029e-09,1.2120
6.0262e-09,1.2249
6.0494e-09,1.2353
6.0727e-09,1.2431
6.0960e-09,1.2493
6.1192e-09,1.2537
6.1425e-09,1.2547
6.1658e-09,1.2509
6.1890e-09,1.2421
6.2123e-09,1.2297
6.2356e-09,1.2145
6.2588e-09,1.1967
6.2821e-09,1.1763
6.3054e-09,1.1552
6.3286e-09,1.1365
6.3519e-09,1.1238
6.3752e-09,1.1199
6.3984e-09,1.1172
6.4217e-09,1.0883
6.4450e-09,1.0094
6.4682e-09,0.8564
6.4915e-09,0.7353
6.5148e-09,0.6597
6.5380e-09,0.6050
6.5613e-09,0.5677
6.5846e-09,0.5428
6.6078e-09,0.5261
6.6311e-09,0.5155
6.6544e-09,0.5090
6.6776e-09,0.5061
6.7009e-09,0.5066
6.7242e-09,0.5100
6.7474e-09,0.5150
6.7707e-09,0.5209
6.7940e-09,0.5280
6.8172e-09,0.5358
6.8405e-09,0.5422
6.8638e-09,0.5424
6.8870e-09,0.5338
6.9103e-09,0.5166
6.9336e-09,0.4904
6.9568e-09,0.4523
6.9801e-09,0.3978
7.0034e-09,0.3283
7.0266e-09,0.2515
7.0499e-09,0.1774
7.0732e-09,0.1143
7.0964e-09,0.0661
7.1197e-09,0.0322
7.1430e-09,0.0087
7.1662e-09,-0.0088
7.1895e-09,-0.0243
7.2128e-09,-0.0396
7.2360e-09,-0.0546
7.2593e-09,-0.0675
7.2826e-09,-0.0768
7.3058e-09,-0.0828
7.3291e-09,-0.0864
7.3524e-09,-0.0876
7.3756e-09,-0.0850
7.3989e-09,-0.0770
7.4222e-09,-0.0637
7.4454e-09,-0.0469
7.4687e-09,-0.0280
7.4920e-09,-0.0073
7.5152e-09,0.0148
7.5385e-09,0.0363
7.5618e-09,0.0543
7.5850e-09,0.0657
7.6083e-09,0.0690
7.6316e-09,0.0650
7.6548e-09,0.0568
7.6781e-09,0.0637
7.7014e-09,0.1180
7.7246e-09,0.2592
7.7479e-09,0.3949
7.7712e-09,0.4960
7.7944e-09,0.5617
7.8177e-09,0.6021
7.8410e-09,0.6245
7.8642e-09,0.6377
7.8875e-09,0.6453
7.9108e-09,0.6501
7.9340e-09,0.6510
7.9573e-09,0.6495
7.9806e-09,0.6458
8.0038e-09,0.6413
8.0271e-09,0.6369
8.0504e-09,0.6321
8.0736e-09,0.6268
8.0969e-09,0.6227
8.1202e-09,0.6228
8.1435e-09,0.6299
8.1667e-09,0.6445
8.1900e-09,0.6662
8.2133e-09,0.6951
8.2365e-09,0.7368
8.2598e-09,0.7950
8.2831e-09,0.8672
8.3063e-09,0.9455
8.3296e-09,1.0206
8.3529e-09,1.0837
8.3761e-09,1.1307
8.3994e-09,1.1621
8.4227e-09,1.1825
8.4459e-09,1.1973
8.4692e-09,1.2107
8.4925e-09,1.2243
8.5157e-09,1.2370
8.5390e-09,1.2469
8.5623e-09,1.2531
8.5855e-09,1.2565
8.6088e-09,1.2578
8.6321e-09,1.2564
8.6553e-09,1.2508
8.6786e-09,1.2406
8.7019e-09,1.2273
8.7251e-09,1.2121
8.7484e-09,1.1955
8.7717e-09,1.1774
8.7949e-09,1.1583
8.8182e-09,1.1400
8.8415e-09,1.1253
8.8647e-09,1.1173
8.8880e-09,1.1178
8.9113e-09,1.0976
8.9345e-09,1.0571
8.9578e-09,0.9188
8.9811e-09,0.7828
9.0043e-09,0.6854
9.0276e-09,0.6228
9.0509e-09,0.5791
9.0741e-09,0.5515
9.0974e-09,0.5340
9.1207e-09,0.5228
9.1439e-09,0.5159
9.1672e-09,0.5125
9.1905e-09,0.5118
9.2137e-09,0.5138
9.2370e-09,0.5174
9.2603e-09,0.5216
9.2835e-09,0.5270
9.3068e-09,0.5333
9.3301e-09,0.5399
9.3533e-09,0.5429
9.3766e-09,0.5386
9.3999e-09,0.5260
9.4231e-09,0.5048
9.4464e-09,0.4732
9.4697e-09,0.4265
9.4929e-09,0.3626
9.5162e-09,0.2869
9.5395e-09,0.2090
9.5627e-09,0.1387
9.5860e-09,0.0826
9.6093e-09,0.0421
9.6325e-09,0.0146
9.6558e-09,-0.0045
9.6791e-09,-0.0197
9.7023e-09,-0.0342
9.7256e-09,-0.0487
9.7489e-09,-0.0621
9.7721e-09,-0.0726
9.7954e-09,-0.0796
9.8187e-09,-0.0839
9.8419e-09,-0.0862
9.8652e-09,-0.0857
9.8885e-09,-0.0806
9.9117e-09,-0.0700
9.9350e-09,-0.0550
9.9583e-09,-0.0371
9.9815e-09,-0.0170
1.00048e-08,0.0050
1.00281e-08,0.0276
1.00513e-08,0.0482
1.00746e-08,0.0634
1.00979e-08,0.0707
1.01211e-08,0.0697
1.01444e-08,0.0622
1.01677e-08,0.0517
1.01909e-08,0.0420
1.02142e-08,0.0360
1.02375e-08,0.0344
1.02607e-08,0.0359
1.02840e-08,0.0375
1.03073e-08,0.0370
1.03305e-08,0.0338
1.03538e-08,0.0287
1.03771e-08,0.0226
1.04003e-08,0.0158
1.04236e-08,0.0080
1.04469e-08,-0.0005
1.04702e-08,-0.0090
1.04934e-08,-0.0168
1.05167e-08,-0.0233
1.05400e-08,-0.0279
1.05632e-08,-0.0304
1.05865e-08,-0.0302
1.06098e-08,-0.0273
1.06330e-08,-0.0218
1.06563e-08,-0.0147
1.06796e-08,-0.0074
1.07028e-08,-0.0015
1.07261e-08,0.0016
1.07494e-08,0.0016
1.07726e-08,-0.0010
1.07959e-08,-0.0042
1.08192e-08,-0.0059
1.08424e-08,-0.0050
1.08657e-08,-0.0018
1.08890e-08,0.0025
1.09122e-08,0.0067
1.09355e-08,0.0101
1.09588e-08,0.0124
1.09820e-08,0.0139
1.10053e-08,0.0146
1.10286e-08,0.0145
1.10518e-08,0.0136
1.10751e-08,0.0119
1.10984e-08,0.0094
1.11216e-08,0.0062
1.11449e-08,0.0029
1.11682e-08,-0.0001
1.11914e-08,-0.0024
1.12147e-08,-0.0037
1.12380e-08,-0.0038
1.12612e-08,-0.0027
1.12845e-08,-0.0006
1.13078e-08,0.0016
1.13310e-08,0.0031
1.13543e-08,0.0029
1.13776e-08,0.0012
1.14008e-08,-0.0015
1.14241e-08,0.0072
1.14474e-08,0.0486
1.14706e-08,0.1699
1.14939e-08,0.3137
1.15172e-08,0.4207
1.15404e-08,0.4890
1.15637e-08,0.5405
1.15870e-08,0.5758
1.16102e-08,0.5982
1.16335e-08,0.6167
1.16568e-08,0.6322
1.16800e-08,0.6445
1.17033e-08,0.6543
1.17266e-08,0.6609
1.17498e-08,0.6647
1.17731e-08,0.6666
1.17964e-08,0.6663
1.18196e-08,0.6630
1.18429e-08,0.6580
1.18662e-08,0.6539
1.18894e-08,0.6542
1.19127e-08,0.6607
1.19360e-08,0.6741
1.19592e-08,0.6946
1.19825e-08,0.7278
1.20058e-08,0.7790
1.20290e-08,0.8466
1.20523e-08,0.9231
1.20756e-08,0.9980
1.20988e-08,1.0619
1.21221e-08,1.1098
1.21454e-08,1.1418
1.21686e-08,1.1622
1.21919e-08,1.1766
1.22152e-08,1.1896
1.22384e-08,1.2034
1.22617e-08,1.2176
1.22850e-08,1.2302
1.23082e-08,1.2399
1.23315e-08,1.2470
1.23548e-08,1.2524
1.23780e-08,1.2554
1.24013e-08,1.2543
1.24246e-08,1.2481
1.24478e-08,1.2374
1.24711e-08,1.2238
1.24944e-08,1.2080
1.25176e-08,1.1898
1.25409e-08,1.1697
1.25642e-08,1.1498
1.25874e-08,1.1332
1.26107e-08,1.1234
1.26340e-08,1.1224
1.26572e-08,1.1297
1.26805e-08,1.1424
1.27038e-08,1.1562
1.27270e-08,1.1668
1.27503e-08,1.1720
1.27736e-08,1.1722
1.27968e-08,1.1703
1.28201e-08,1.1694
1.28434e-08,1.1711
1.28667e-08,1.1750
1.28899e-08,1.1805
1.29132e-08,1.1869
1.29365e-08,1.1941
1.29597e-08,1.2020
1.29830e-08,1.2099
1.30063e-08,1.2172
1.30295e-08,1.2233
1.30528e-08,1.2278
1.30761e-08,1.2304
1.30993e-08,1.2307
1.31226e-08,1.2284
1.31459e-08,1.2234
1.31691e-08,1.2162
1.31924e-08,1.2079
1.32157e-08,1.2002
1.32389e-08,1.1950
1.32622e-08,1.1935
1.32855e-08,1.1957
1.33087e-08,1.1999
1.33320e-08,1.2035
1.33553e-08,1.2047
1.33785e-08,1.2030
1.34018e-08,1.1993
1.34251e-08,1.1950
1.34483e-08,1.1913
1.34716e-08,1.1887
1.34949e-08,1.1873
1.35181e-08,1.1869
1.35414e-08,1.1874
1.35647e-08,1.1887
1.35879e-08,1.1906
1.36112e-08,1.1932
1.36345e-08,1.1964
1.36577e-08,1.1997
1.36810e-08,1.2029
1.37043e-08,1.2056
1.37275e-08,1.2073
1.37508e-08,1.2079
1.37741e-08,1.2071
1.37973e-08,1.2048
1.38206e-08,1.2018
1.38439e-08,1.1993
1.38671e-08,1.1981
1.38904e-08,1.1990
1.39137e-08,1.2014
1.39369e-08,1.2043
1.39602e-08,1.2066
1.39835e-08,1.2076
1.40067e-08,1.2070
1.40300e-08,1.2054
1.40533e-08,1.2033
1.40765e-08,1.2014
1.40998e-08,1.1999
1.41231e-08,1.1988
1.41463e-08,1.1979
1.41696e-08,1.1971
1.41929e-08,1.1967
1.42161e-08,1.1966
1.42394e-08,1.1970
1.42627e-08,1.1979
1.42859e-08,1.1990
1.43092e-08,1.2002
1.43325e-08,1.2014
1.43557e-08,1.2022
1.43790e-08,1.2024
1.44023e-08,1.2017
1.44255e-08,1.2004
1.44488e-08,1.1988
1.44721e-08,1.1976
1.44953e-08,1.1973
1.45186e-08,1.1980
1.45419e-08,1.1995
1.45651e-08,1.2013
1.45884e-08,1.2027
1.46117e-08,1.2033
1.46349e-08,1.2033
1.46582e-08,1.2028
1.46815e-08,1.2022
1.47047e-08,1.2017
1.47280e-08,1.2013
1.47513e-08,1.2009
1.47745e-08,1.2005
1.47978e-08,1.2001
1.48211e-08,1.1997
1.48443e-08,1.1995
1.48676e-08,1.1995
1.48909e-08,1.1998
1.49141e-08,1.2003
1.49374e-08,1.2009
1.49607e-08,1.2015
1.49839e-08,1.2018
1.50072e-08,1.2018
1.50305e-08,1.2013
1.50537e-08,1.2004
1.50770e-08,1.1995
1.51003e-08,1.1988
1.51236e-08,1.1986
1.51468e-08,1.1989
1.51701e-08,1.1996
1.51934e-08,1.2004
1.52166e-08,1.2010
1.52399e-08,1.2013
1.52632e-08,1.2013
1.52864e-08,1.2012
1.53097e-08,1.2010
1.53330e-08,1.2009
1.53562e-08,1.2008
1.53795e-08,1.2007
1.54028e-08,1.2006
1.54260e-08,1.2004
1.54493e-08,1.2002
1.54726e-08,1.2001
1.54958e-08,1.2001
1.55191e-08,1.2002
1.55424e-08,1.2005
1.55656e-08,1.2009
1.55889e-08,1.2013
1.56122e-08,1.2015
1.56354e-08,1.2015
1.56587e-08,1.2012
1.56820e-08,1.2007
1.57052e-08,1.2002
1.57285e-08,1.1998
1.57518e-08,1.1997
1.57750e-08,1.1999
1.57983e-08,1.2002
1.58216e-08,1.2005
1.58448e-08,1.2008
1.58681e-08,1.2009
1.58914e-08,1.2008
1.59146e-08,1.2008
1.59379e-08,1.2007
1.59612e-08,1.2007
1.59844e-08,1.2007
1.60077e-08,1.2007
1.60310e-08,1.2006
1.60542e-08,1.2005
1.60775e-08,1.2003
1.61008e-08,1.2003
1.61240e-08,1.2003
1.61473e-08,1.2003
1.61706e-08,1.2005
1.61938e-08,1.2008
1.62171e-08,1.2010
1.62404e-08,1.2011
1.62636e-08,1.2011
1.62869e-08,1.2009
1.63102e-08,1.2007
1.63334e-08,1.2004
1.63567e-08,1.2003
1.63800e-08,1.2003
1.64032e-08,1.2003
1.64265e-08,1.2005
1.64498e-08,1.2006
1.64730e-08,1.2007
1.64963e-08,1.2007
1.65196e-08,1.2007
1.65428e-08,1.2007
1.65661e-08,1.2007
1.65894e-08,1.2007
1.66126e-08,1.2007
1.66359e-08,1.2007
1.66592e-08,1.2006
1.66824e-08,1.2006
1.67057e-08,1.2005
1.67290e-08,1.2004
1.67522e-08,1.2004
1.67755e-08,1.2004
1.67988e-08,1.2005
1.68220e-08,1.2007
1.68453e-08,1.2008
1.68686e-08,1.2009
1.68918e-08,1.2009
1.69151e-08,1.2008
1.69384e-08,1.2007
1.69616e-08,1.2005
1.69849e-08,1.2005
1.70082e-08,1.2005
1.70314e-08,1.2005
1.70547e-08,1.2006
1.70780e-08,1.2006
1.71012e-08,1.2007
1.71245e-08,1.2007
1.71478e-08,1.2007
1.71710e-08,1.2007
1.71943e-08,1.2007
1.72176e-08,1.2007
1.72408e-08,1.2007
1.72641e-08,1.2007
1.72874e-08,1.2007
1.73106e-08,1.2006
1.73339e-08,1.2006
1.73572e-08,1.2005
1.73804e-08,1.2005
1.74037e-08,1.2005
1.74270e-08,1.2006
1.74502e-08,1.2006
1.74735e-08,1.2007
1.74968e-08,1.2007
1.75201e-08,1.2007
1.75433e-08,1.2007
1.75666e-08,1.2006
1.75899e-08,1.2006
1.76131e-08,1.2005
1.76364e-08,1.2005
1.76597e-08,1.2006
1.76829e-08,1.2006
1.77062e-08,1.2006
1.77295e-08,1.2006
1.77527e-08,1.2006
1.77760e-08,1.2006
1.77993e-08,1.2006
1.78225e-08,1.2006
1.78458e-08,1.2006
1.78691e-08,1.2007
1.78923e-08,1.2006
1.79156e-08,1.2006
1.79389e-08,1.2006
1.79621e-08,1.2006
1.79854e-08,1.2005
1.80087e-08,1.2005
1.80319e-08,1.2005
1.80552e-08,1.2006
1.80785e-08,1.2006
1.81017e-08,1.2006
1.81250e-08,1.2007
1.81483e-08,1.2006
1.81715e-08,1.2006
1.81948e-08,1.2006
1.82181e-08,1.2006
1.82413e-08,1.2006
1.82646e-08,1.2006
1.82879e-08,1.2006
1.83111e-08,1.2006
1.83344e-08,1.2006
1.83577e-08,1.2006
1.83809e-08,1.2006
1.84042e-08,1.2006
1.84275e-08,1.2006
1.84507e-08,1.2006
1.84740e-08,1.2006
1.84973e-08,1.2006
1.85205e-08,1.2006
1.85438e-08,1.2006
1.85671e-08,1.2006
1.85903e-08,1.2005
1.86136e-08,1.2005
1.86369e-08,1.2005
1.86601e-08,1.2005
1.86834e-08,1.2006
1.87067e-08,1.2006
1.87299e-08,1.2006
1.87532e-08,1.2006
1.87765e-08,1.2006
1.87997e-08,1.2006
1.88230e-08,1.2006
1.88463e-08,1.2005
1.88695e-08,1.2005
1.88928e-08,1.1977
1.89161e-08,1.1630
1.89393e-08,1.0941
1.89626e-08,0.9348
1.89859e-08,0.7957
1.90091e-08,0.7061
1.90324e-08,0.6479
1.90557e-08,0.6088
1.90789e-08,0.5817
1.91022e-08,0.5605
1.91255e-08,0.5437
1.91487e-08,0.5300
1.91720e-08,0.5195
1.91953e-08,0.5113
1.92185e-08,0.5059
1.92418e-08,0.5023
1.92651e-08,0.5005
1.92883e-08,0.5013
1.93116e-08,0.5047
1.93349e-08,0.5097
1.93581e-08,0.5123
1.93814e-08,0.5097
1.94047e-08,0.5011
1.94279e-08,0.4857
1.94512e-08,0.4599
1.94745e-08,0.4171
1.94977e-08,0.3549
1.95210e-08,0.2791
1.95443e-08,0.2002
1.95675e-08,0.1297
1.95908e-08,0.0749
1.96141e-08,0.0377
1.96373e-08,0.0147
1.96606e-08,-0.0000
1.96839e-08,-0.0119
1.97071e-08,-0.0242
1.97304e-08,-0.0376
1.97537e-08,-0.0505
1.97769e-08,-0.0610
1.98002e-08,-0.0687
1.98235e-08,-0.0744
1.98468e-08,-0.0787
1.98700e-08,-0.0802
1.98933e-08,-0.0770
1.99166e-08,-0.0684
1.99398e-08,-0.0555
1.99631e-08,-0.0394
1.99864e-08,-0.0204
2.00096e-08,0.0016
2.00329e-08,0.0251
2.00562e-08,0.0470
2.00794e-08,0.0633
2.01027e-08,0.0708
2.01260e-08,0.0688
2.01492e-08,0.0593
2.01725e-08,0.0467
2.01958e-08,0.0355
2.02190e-08,0.0292
2.02423e-08,0.0285
2.02656e-08,0.0313
2.02888e-08,0.0344
2.03121e-08,0.0351
2.03354e-08,0.0329
2.03586e-08,0.0287
2.03819e-08,0.0233
2.04052e-08,0.0171
2.04284e-08,0.0098
2.04517e-08,0.0015
2.04750e-08,-0.0070
2.04982e-08,-0.0149
2.05215e-08,-0.0217
2.05448e-08,-0.0269
2.05680e-08,-0.0299
2.05913e-08,-0.0302
2.06146e-08,-0.0274
2.06378e-08,-0.0216
2.06611e-08,-0.0138
2.06844e-08,-0.0056
2.07076e-08,0.0010
2.07309e-08,0.0043
2.07542e-08,0.0035
2.07774e-08,-0.0002
2.08007e-08,-0.0046
2.08240e-08,-0.0072
2.08472e-08,-0.0066
2.08705e-08,-0.0034
2.08938e-08,0.0011
2.09170e-08,0.0056
2.09403e-08,0.0092
2.09636e-08,0.0117
2.09868e-08,0.0133
2.10101e-08,0.0141
2.10334e-08,0.0142
2.10566e-08,0.0135
2.10799e-08,0.0119
2.11032e-08,0.0095
2.11264e-08,0.0063
2.11497e-08,0.0028
2.11730e-08,-0.0005
2.11962e-08,-0.0031
2.12195e-08,-0.0046
2.12428e-08,-0.0047
2.12660e-08,-0.0032
2.12893e-08,-0.0006
2.13126e-08,0.0023
2.13358e-08,0.0042
2.13591e-08,0.0042
2.13824e-08,0.0022
2.14056e-08,-0.0009
2.14289e-08,-0.0039
2.14522e-08,-0.0059
2.14754e-08,-0.0063
2.14987e-08,-0.0055
2.15220e-08,-0.0039
2.15452e-08,-0.0022
2.15685e-08,-0.0007
2.15918e-08,0.0005
2.16150e-08,0.0016
2.16383e-08,0.0026
2.16616e-08,0.0036
2.16848e-08,0.0043
2.17081e-08,0.0044
2.17314e-08,0.0041
2.17546e-08,0.0032
2.17779e-08,0.0021
2.18012e-08,0.0008
2.18244e-08,-0.0003
2.18477e-08,-0.0008
2.18710e-08,-0.0006
2.18942e-08,0.0005
2.19175e-08,0.0022
2.19408e-08,0.0038
2.19640e-08,0.0048
2.19873e-08,0.0047
2.20106e-08,0.0036
2.20338e-08,0.0019
2.20571e-08,0.0003
2.20804e-08,-0.0007
2.21037e-08,-0.0011
2.21269e-08,-0.0010
2.21502e-08,-0.0007
2.21735e-08,-0.0003
2.21967e-08,-0.0001
2.22200e-08,0.0001
2.22433e-08,0.0005
2.22665e-08,0.0009
2.22898e-08,0.0014
2.23131e-08,0.0018
2.23363e-08,0.0020
2.23596e-08,0.0019
2.23829e-08,0.0015
2.24061e-08,0.0009
2.24294e-08,0.0002
2.24527e-08,-0.0004
2.24759e-08,-0.0006
2.24992e-08,-0.0004
2.25225e-08,0.0003
2.25457e-08,0.0013
2.25690e-08,0.0022
2.25923e-08,0.0028
2.26155e-08,0.0028
2.26388e-08,0.0024
2.26621e-08,0.0047
2.26853e-08,0.0280
2.27086e-08,0.1094
2.27319e-08,0.2534
2.27551e-08,0.3856
2.27784e-08,0.4629
2.28017e-08,0.5237
2.28249e-08,0.5636
2.28482e-08,0.5878
2.28715e-08,0.6071
2.28947e-08,0.6224
2.29180e-08,0.6362
2.29413e-08,0.6468
2.29645e-08,0.6551
2.29878e-08,0.6607
2.30111e-08,0.6643
2.30343e-08,0.6659
2.30576e-08,0.6646
2.30809e-08,0.6606
2.31041e-08,0.6555
2.31274e-08,0.6527
2.31507e-08,0.6553
2.31739e-08,0.6644
2.31972e-08,0.6805
2.32205e-08,0.7067
2.32437e-08,0.7496
2.32670e-08,0.8113
2.32903e-08,0.8864
2.33135e-08,0.9648
2.33368e-08,1.0357
2.33601e-08,1.0917
2.33833e-08,1.1305
2.34066e-08,1.1552
2.34299e-08,1.1712
2.34531e-08,1.1839
2.34764e-08,1.1968
2.34997e-08,1.2107
2.35229e-08,1.2240
2.35462e-08,1.2350
2.35695e-08,1.2432
2.35927e-08,1.2495
2.36160e-08,1.2540
2.36393e-08,1.2555
2.36625e-08,1.2521
2.36858e-08,1.2436
2.37091e-08,1.2313
2.37323e-08,1.2163
2.37556e-08,1.1987
2.37789e-08,1.1788
2.38021e-08,1.1577
2.38254e-08,1.1386
2.38487e-08,1.1250
2.38719e-08,1.1200
2.38952e-08,1.1242
2.39185e-08,1.1356
2.39417e-08,1.1500
2.39650e-08,1.1628
2.39883e-08,1.1708
2.40115e-08,1.1731
2.40348e-08,1.1716
2.40581e-08,1.1697
2.40813e-08,1.1699
2.41046e-08,1.1727
2.41279e-08,1.1775
2.41511e-08,1.1834
2.41744e-08,1.1901
2.41977e-08,1.1977
2.42209e-08,1.2058
2.42442e-08,1.2137
2.42675e-08,1.2207
2.42907e-08,1.2262
2.43140e-08,1.2300
2.43373e-08,1.2315
2.43605e-08,1.2304
2.43838e-08,1.2264
2.44071e-08,1.2198
2.44303e-08,1.2114
2.44536e-08,1.2029
2.44769e-08,1.1962
2.45002e-08,1.1929
2.45234e-08,1.1938
2.45467e-08,1.1976
2.45700e-08,1.2020
2.45932e-08,1.2047
2.46165e-08,1.2043
2.46398e-08,1.2013
2.46630e-08,1.1970
2.46863e-08,1.1929
