.HEADER
..NAMES
Time,V U1.E1&E2
.DATA
2.48026e-08,0.8995
2.48259e-08,1.0408
2.48492e-08,1.1330
2.48724e-08,1.1975
2.48957e-08,1.2389
2.49190e-08,1.2541
2.49422e-08,1.2376
2.49655e-08,1.2118
2.49888e-08,1.1957
2.50120e-08,1.1919
2.50353e-08,1.1947
2.50586e-08,1.1939
2.50818e-08,1.1872
2.51051e-08,1.1847
2.51284e-08,1.1907
2.51516e-08,1.1663
2.51749e-08,1.1075
2.51982e-08,0.9420
2.52214e-08,0.7860
2.52447e-08,0.6816
2.52680e-08,0.6120
2.52912e-08,0.5609
2.53145e-08,0.5258
2.53378e-08,0.5134
2.53610e-08,0.5268
2.53843e-08,0.5444
2.54076e-08,0.5521
2.54308e-08,0.5483
2.54541e-08,0.5391
2.54774e-08,0.5338
2.55006e-08,0.5342
2.55239e-08,0.5311
2.55472e-08,0.5219
2.55704e-08,0.5224
2.55937e-08,0.5676
2.56170e-08,0.7494
2.56402e-08,0.9321
2.56635e-08,1.0601
2.56868e-08,1.1511
2.57100e-08,1.2064
2.57333e-08,1.2441
2.57566e-08,1.2530
2.57798e-08,1.2324
2.58031e-08,1.2077
2.58264e-08,1.1940
2.58496e-08,1.1922
2.58729e-08,1.1950
2.58962e-08,1.1929
2.59194e-08,1.1859
2.59427e-08,1.1854
2.59660e-08,1.1891
2.59892e-08,1.1575
2.60125e-08,1.0816
2.60358e-08,0.9089
2.60590e-08,0.7613
2.60823e-08,0.6655
2.61056e-08,0.6003
2.61288e-08,0.5525
2.61521e-08,0.5213
2.61754e-08,0.5143
2.61986e-08,0.5305
2.62219e-08,0.5467
2.62452e-08,0.5521
2.62684e-08,0.5467
2.62917e-08,0.5376
2.63150e-08,0.5336
2.63382e-08,0.5342
2.63615e-08,0.5295
2.63848e-08,0.5203
2.64080e-08,0.5260
2.64313e-08,0.5948
2.64546e-08,0.7911
2.64778e-08,0.9586
2.65011e-08,1.0804
2.65244e-08,1.1622
2.65476e-08,1.2148
2.65709e-08,1.2491
2.65942e-08,1.2506
2.66174e-08,1.2271
2.66407e-08,1.2040
2.66640e-08,1.1929
2.66872e-08,1.1927
2.67105e-08,1.1951
2.67338e-08,1.1917
2.67570e-08,1.1850
2.67803e-08,1.1864
2.68036e-08,1.1873
2.68269e-08,1.1494
2.68501e-08,1.0520
2.68734e-08,0.8755
2.68967e-08,0.7350
2.69199e-08,0.6506
2.69432e-08,0.5900
2.69665e-08,0.5445
2.69897e-08,0.5171
2.70130e-08,0.5163
2.70363e-08,0.5342
2.70595e-08,0.5489
2.70828e-08,0.5518
2.71061e-08,0.5449
2.71293e-08,0.5362
2.71526e-08,0.5337
2.71759e-08,0.5340
2.71991e-08,0.5277
2.72224e-08,0.5189
2.72457e-08,0.5320
2.72689e-08,0.6212
2.72922e-08,0.8282
2.73155e-08,0.9864
2.73387e-08,1.0966
2.73620e-08,1.1767
2.73853e-08,1.2234
2.74085e-08,1.2516
2.74318e-08,1.2471
2.74551e-08,1.2219
2.74783e-08,1.2009
2.75016e-08,1.1922
2.75249e-08,1.1934
2.75481e-08,1.1950
2.75714e-08,1.1903
2.75947e-08,1.1845
2.76179e-08,1.1877
2.76412e-08,1.1815
2.76645e-08,1.1367
2.76877e-08,1.0181
2.77110e-08,0.8456
2.77343e-08,0.7161
2.77575e-08,0.6360
2.77808e-08,0.5788
2.78041e-08,0.5373
2.78273e-08,0.5146
2.78506e-08,0.5191
2.78739e-08,0.5379
2.78971e-08,0.5505
2.79204e-08,0.5512
2.79437e-08,0.5430
2.79669e-08,0.5350
2.79902e-08,0.5338
2.80135e-08,0.5334
2.80367e-08,0.5259
2.80600e-08,0.5178
2.80833e-08,0.5409
2.81065e-08,0.6577
2.81298e-08,0.8626
2.81531e-08,1.0102
2.81763e-08,1.1174
2.81996e-08,1.1865
2.82229e-08,1.2305
2.82461e-08,1.2534
2.82694e-08,1.2430
2.82927e-08,1.2169
2.83159e-08,1.1980
2.83392e-08,1.1918
2.83625e-08,1.1940
2.83857e-08,1.1946
2.84090e-08,1.1887
2.84323e-08,1.1843
2.84555e-08,1.1891
2.84788e-08,1.1745
2.85021e-08,1.1229
2.85253e-08,0.9801
2.85486e-08,0.8156
2.85719e-08,0.6980
2.85951e-08,0.6237
2.86184e-08,0.5696
2.86417e-08,0.5308
2.86649e-08,0.5129
2.86882e-08,0.5223
2.87115e-08,0.5411
2.87347e-08,0.5516
2.87580e-08,0.5501
2.87813e-08,0.5411
2.88045e-08,0.5343
2.88278e-08,0.5340
2.88511e-08,0.5325
2.88743e-08,0.5240
2.88976e-08,0.5193
2.89209e-08,0.5549
2.89441e-08,0.7007
2.89674e-08,0.8945
2.89907e-08,1.0389
2.90139e-08,1.1309
2.90372e-08,1.1962
2.90605e-08,1.2378
2.90838e-08,1.2538
2.91070e-08,1.2380
2.91303e-08,1.2122
2.91536e-08,1.1958
2.91768e-08,1.1918
2.92001e-08,1.1945
2.92234e-08,1.1940
2.92466e-08,1.1873
2.92699e-08,1.1846
2.92932e-08,1.1905
2.93164e-08,1.1667
2.93397e-08,1.1090
2.93630e-08,0.9454
2.93862e-08,0.7894
2.94095e-08,0.6813
2.94328e-08,0.6119
2.94560e-08,0.5602
2.94793e-08,0.5253
2.95026e-08,0.5127
2.95258e-08,0.5259
2.95491e-08,0.5439
2.95724e-08,0.5521
2.95956e-08,0.5487
2.96189e-08,0.5395
2.96422e-08,0.5338
2.96654e-08,0.5342
2.96887e-08,0.5312
2.97120e-08,0.5222
2.97352e-08,0.5217
2.97585e-08,0.5646
2.97818e-08,0.7463
2.98050e-08,0.9286
2.98283e-08,1.0585
2.98516e-08,1.1506
2.98748e-08,1.2051
2.98981e-08,1.2432
2.99214e-08,1.2529
2.99446e-08,1.2328
2.99679e-08,1.2080
2.99912e-08,1.1940
3.00144e-08,1.1921
3.00377e-08,1.1949
3.00610e-08,1.1930
3.00842e-08,1.1860
3.01075e-08,1.1853
3.01308e-08,1.1891
3.01540e-08,1.1581
3.01773e-08,1.0836
3.02006e-08,0.9123
3.02238e-08,0.7630
3.02471e-08,0.6649
3.02704e-08,0.6000
3.02936e-08,0.5518
3.03169e-08,0.5207
3.03402e-08,0.5135
3.03634e-08,0.5296
3.03867e-08,0.5463
3.04100e-08,0.5522
3.04332e-08,0.5470
3.04565e-08,0.5378
3.04798e-08,0.5336
3.05030e-08,0.5342
3.05263e-08,0.5297
3.05496e-08,0.5205
3.05728e-08,0.5251
3.05961e-08,0.5923
3.06194e-08,0.7886
3.06426e-08,0.9569
3.06659e-08,1.0782
3.06892e-08,1.1623
3.07124e-08,1.2140
3.07357e-08,1.2487
3.07590e-08,1.2507
3.07822e-08,1.2275
3.08055e-08,1.2041
3.08288e-08,1.1928
3.08520e-08,1.1926
3.08753e-08,1.1951
3.08986e-08,1.1918
3.09218e-08,1.1851
3.09451e-08,1.1863
3.09684e-08,1.1878
3.09916e-08,1.1499
3.10149e-08,1.0546
3.10382e-08,0.8788
3.10614e-08,0.7358
3.10847e-08,0.6500
3.11080e-08,0.5898
3.11312e-08,0.5440
3.11545e-08,0.5164
3.11778e-08,0.5155
3.12010e-08,0.5335
3.12243e-08,0.5486
3.12476e-08,0.5520
3.12708e-08,0.5451
3.12941e-08,0.5363
3.13174e-08,0.5336
3.13406e-08,0.5340
3.13639e-08,0.5279
3.13872e-08,0.5190
3.14105e-08,0.5310
3.14337e-08,0.6199
3.14570e-08,0.8266
3.14803e-08,0.9884
3.15035e-08,1.0954
3.15268e-08,1.1759
3.15501e-08,1.2230
3.15733e-08,1.2515
3.15966e-08,1.2473
3.16199e-08,1.2220
3.16431e-08,1.2008
3.16664e-08,1.1921
3.16897e-08,1.1932
3.17129e-08,1.1950
3.17362e-08,1.1903
3.17595e-08,1.1845
3.17827e-08,1.1876
3.18060e-08,1.1820
3.18293e-08,1.1373
3.18525e-08,1.0208
3.18758e-08,0.8487
3.18991e-08,0.7170
3.19223e-08,0.6357
3.19456e-08,0.5781
3.19689e-08,0.5368
3.19921e-08,0.5139
3.20154e-08,0.5182
3.20387e-08,0.5372
3.20619e-08,0.5504
3.20852e-08,0.5513
3.21085e-08,0.5431
3.21317e-08,0.5350
3.21550e-08,0.5337
3.21783e-08,0.5335
3.22015e-08,0.5261
3.22248e-08,0.5179
3.22481e-08,0.5400
3.22713e-08,0.6571
3.22946e-08,0.8639
3.23179e-08,1.0132
3.23411e-08,1.1176
3.23644e-08,1.1859
3.23877e-08,1.2304
3.24109e-08,1.2534
3.24342e-08,1.2432
3.24575e-08,1.2169
3.24807e-08,1.1978
3.25040e-08,1.1917
3.25273e-08,1.1939
3.25505e-08,1.1946
3.25738e-08,1.1888
3.25971e-08,1.1843
3.26203e-08,1.1890
3.26436e-08,1.1751
3.26669e-08,1.1239
3.26901e-08,0.9839
3.27134e-08,0.8195
3.27367e-08,0.6978
3.27599e-08,0.6237
3.27832e-08,0.5691
3.28065e-08,0.5302
3.28297e-08,0.5121
3.28530e-08,0.5214
3.28763e-08,0.5406
3.28995e-08,0.5515
3.29228e-08,0.5502
3.29461e-08,0.5412
3.29693e-08,0.5342
3.29926e-08,0.5339
3.30159e-08,0.5326
3.30391e-08,0.5242
3.30624e-08,0.5193
3.30857e-08,0.5534
3.31089e-08,0.7008
3.31322e-08,0.8967
3.31555e-08,1.0408
3.31787e-08,1.1317
3.32020e-08,1.1956
3.32253e-08,1.2380
3.32485e-08,1.2539
3.32718e-08,1.2381
3.32951e-08,1.2120
3.33183e-08,1.1954
3.33416e-08,1.1916
3.33649e-08,1.1944
3.33881e-08,1.1940
3.34114e-08,1.1874
3.34347e-08,1.1846
3.34579e-08,1.1905
3.34812e-08,1.1675
3.35045e-08,1.1105
3.35277e-08,0.9489
3.35510e-08,0.7931
3.35743e-08,0.6812
3.35975e-08,0.6121
3.36208e-08,0.5598
3.36441e-08,0.5247
3.36673e-08,0.5119
3.36906e-08,0.5251
3.37139e-08,0.5435
3.37372e-08,0.5521
3.37604e-08,0.5487
3.37837e-08,0.5394
3.38070e-08,0.5337
3.38302e-08,0.5341
3.38535e-08,0.5314
3.38768e-08,0.5224
3.39000e-08,0.5216
3.39233e-08,0.5650
3.39466e-08,0.7473
3.39698e-08,0.9315
3.39931e-08,1.0609
3.40164e-08,1.1514
3.40396e-08,1.2054
3.40629e-08,1.2434
3.40862e-08,1.2529
3.41094e-08,1.2327
3.41327e-08,1.2075
3.41560e-08,1.1936
3.41792e-08,1.1919
3.42025e-08,1.1948
3.42258e-08,1.1930
3.42490e-08,1.1861
3.42723e-08,1.1853
3.42956e-08,1.1903
3.43188e-08,1.1595
3.43421e-08,1.0859
3.43654e-08,0.9160
3.43886e-08,0.7650
3.44119e-08,0.6649
3.44352e-08,0.6003
3.44584e-08,0.5514
3.44817e-08,0.5199
3.45050e-08,0.5126
3.45282e-08,0.5289
3.45515e-08,0.5461
3.45748e-08,0.5523
3.45980e-08,0.5469
3.46213e-08,0.5377
3.46446e-08,0.5335
3.46678e-08,0.5343
3.46911e-08,0.5299
3.47144e-08,0.5206
3.47376e-08,0.5246
3.47609e-08,0.5924
3.47842e-08,0.7895
3.48074e-08,0.9595
3.48307e-08,1.0797
3.48540e-08,1.1628
3.48772e-08,1.2139
3.49005e-08,1.2488
3.49238e-08,1.2508
3.49470e-08,1.2273
3.49703e-08,1.2036
3.49936e-08,1.1925
3.50168e-08,1.1925
3.50401e-08,1.1951
3.50634e-08,1.1919
3.50866e-08,1.1852
3.51099e-08,1.1863
3.51332e-08,1.1893
3.51564e-08,1.1512
3.51797e-08,1.0575
3.52030e-08,0.8823
3.52262e-08,0.7368
3.52495e-08,0.6499
3.52728e-08,0.5901
3.52960e-08,0.5437
3.53193e-08,0.5156
3.53426e-08,0.5145
3.53658e-08,0.5328
3.53891e-08,0.5485
3.54124e-08,0.5520
3.54356e-08,0.5450
3.54589e-08,0.5361
3.54822e-08,0.5335
3.55054e-08,0.5341
3.55287e-08,0.5282
3.55520e-08,0.5192
3.55752e-08,0.5304
3.55985e-08,0.6216
3.56218e-08,0.8272
3.56450e-08,0.9930
3.56683e-08,1.0968
3.56916e-08,1.1751
3.57148e-08,1.2228
3.57381e-08,1.2515
3.57614e-08,1.2474
3.57846e-08,1.2218
3.58079e-08,1.2002
3.58312e-08,1.1917
3.58544e-08,1.1932
3.58777e-08,1.1950
3.59010e-08,1.1904
3.59242e-08,1.1845
3.59475e-08,1.1876
3.59708e-08,1.1834
3.59940e-08,1.1385
3.60173e-08,1.0238
3.60406e-08,0.8519
3.60638e-08,0.7177
3.60871e-08,0.6357
3.61104e-08,0.5776
3.61337e-08,0.5363
3.61569e-08,0.5130
3.61802e-08,0.5173
3.62035e-08,0.5367
3.62267e-08,0.5504
3.62500e-08,0.5514
3.62733e-08,0.5430
3.62965e-08,0.5349
3.63198e-08,0.5337
3.63431e-08,0.5336
3.63663e-08,0.5263
3.63896e-08,0.5180
3.64129e-08,0.5391
3.64361e-08,0.6581
3.64594e-08,0.8671
3.64827e-08,1.0171
3.65059e-08,1.1194
3.65292e-08,1.1851
3.65525e-08,1.2304
3.65757e-08,1.2535
3.65990e-08,1.2432
3.66223e-08,1.2165
3.66455e-08,1.1973
3.66688e-08,1.1914
3.66921e-08,1.1939
3.67153e-08,1.1947
3.67386e-08,1.1889
3.67619e-08,1.1843
3.67851e-08,1.1890
3.68084e-08,1.1764
3.68317e-08,1.1253
3.68549e-08,0.9876
3.68782e-08,0.8227
3.69015e-08,0.6972
3.69247e-08,0.6237
3.69480e-08,0.5685
3.69713e-08,0.5295
3.69945e-08,0.5112
3.70178e-08,0.5205
3.70411e-08,0.5402
3.70643e-08,0.5516
3.70876e-08,0.5502
3.71109e-08,0.5411
3.71341e-08,0.5341
3.71574e-08,0.5338
3.71807e-08,0.5328
3.72039e-08,0.5244
3.72272e-08,0.5192
3.72505e-08,0.5517
3.72737e-08,0.7011
3.72970e-08,0.8990
3.73203e-08,1.0425
3.73435e-08,1.1334
3.73668e-08,1.1946
3.73901e-08,1.2379
3.74133e-08,1.2539
3.74366e-08,1.2382
3.74599e-08,1.2116
3.74831e-08,1.1950
3.75064e-08,1.1914
3.75297e-08,1.1945
3.75529e-08,1.1941
3.75762e-08,1.1875
3.75995e-08,1.1846
3.76227e-08,1.1905
3.76460e-08,1.1688
3.76693e-08,1.1124
3.76925e-08,0.9524
3.77158e-08,0.7959
3.77391e-08,0.6806
3.77623e-08,0.6121
3.77856e-08,0.5594
3.78089e-08,0.5239
3.78321e-08,0.5110
3.78554e-08,0.5243
3.78787e-08,0.5433
3.79019e-08,0.5523
3.79252e-08,0.5488
3.79485e-08,0.5393
3.79717e-08,0.5336
3.79950e-08,0.5341
3.80183e-08,0.5316
3.80415e-08,0.5226
3.80648e-08,0.5213
3.80881e-08,0.5652
3.81113e-08,0.7471
3.81346e-08,0.9332
3.81579e-08,1.0624
3.81811e-08,1.1515
3.82044e-08,1.2054
3.82277e-08,1.2434
3.82509e-08,1.2531
3.82742e-08,1.2329
3.82975e-08,1.2072
3.83207e-08,1.1933
3.83440e-08,1.1918
3.83673e-08,1.1949
3.83905e-08,1.1931
3.84138e-08,1.1862
3.84371e-08,1.1852
3.84603e-08,1.1905
3.84836e-08,1.1603
3.85069e-08,1.0882
3.85302e-08,0.9188
3.85534e-08,0.7657
3.85767e-08,0.6642
3.86000e-08,0.6002
3.86232e-08,0.5511
3.86465e-08,0.5193
3.86698e-08,0.5118
3.86930e-08,0.5282
3.87163e-08,0.5460
3.87396e-08,0.5525
3.87628e-08,0.5470
3.87861e-08,0.5376
3.88094e-08,0.5333
3.88326e-08,0.5343
3.88559e-08,0.5302
3.88792e-08,0.5208
3.89024e-08,0.5241
3.89257e-08,0.5916
3.89490e-08,0.7887
3.89722e-08,0.9608
3.89955e-08,1.0809
3.90188e-08,1.1629
3.90420e-08,1.2138
3.90653e-08,1.2489
3.90886e-08,1.2512
3.91118e-08,1.2274
3.91351e-08,1.2033
3.91584e-08,1.1921
3.91816e-08,1.1923
3.92049e-08,1.1951
3.92282e-08,1.1920
3.92514e-08,1.1852
3.92747e-08,1.1862
3.92980e-08,1.1897
3.93212e-08,1.1519
3.93445e-08,1.0603
3.93678e-08,0.8850
3.93910e-08,0.7365
3.94143e-08,0.6492
3.94376e-08,0.5899
3.94608e-08,0.5437
3.94841e-08,0.5151
3.95074e-08,0.5138
3.95306e-08,0.5322
3.95539e-08,0.5486
3.95772e-08,0.5522
3.96004e-08,0.5451
3.96237e-08,0.5360
3.96470e-08,0.5333
3.96702e-08,0.5341
3.96935e-08,0.5284
3.97168e-08,0.5193
3.97400e-08,0.5299
3.97633e-08,0.6215
3.97866e-08,0.8260
3.98098e-08,0.9962
3.98331e-08,1.0978
3.98564e-08,1.1748
3.98796e-08,1.2230
3.99029e-08,1.2518
3.99262e-08,1.2479
3.99494e-08,1.2219
3.99727e-08,1.1999
3.99960e-08,1.1914
4.00192e-08,1.1930
4.00425e-08,1.1951
4.00658e-08,1.1906
4.00890e-08,1.1846
4.01123e-08,1.1874
4.01356e-08,1.1837
4.01588e-08,1.1390
4.01821e-08,1.0270
4.02054e-08,0.8544
4.02286e-08,0.7176
4.02519e-08,0.6352
4.02752e-08,0.5777
4.02984e-08,0.5363
4.03217e-08,0.5127
4.03450e-08,0.5166
4.03682e-08,0.5363
4.03915e-08,0.5505
4.04148e-08,0.5516
4.04380e-08,0.5431
4.04613e-08,0.5347
4.04846e-08,0.5335
4.05078e-08,0.5337
4.05311e-08,0.5266
4.05544e-08,0.5180
4.05776e-08,0.5384
4.06009e-08,0.6572
4.06242e-08,0.8687
4.06474e-08,1.0196
4.06707e-08,1.1209
4.06940e-08,1.1850
4.07173e-08,1.2309
4.07405e-08,1.2539
4.07638e-08,1.2438
4.07871e-08,1.2167
4.08103e-08,1.1970
4.08336e-08,1.1912
4.08569e-08,1.1937
4.08801e-08,1.1947
4.09034e-08,1.1890
4.09267e-08,1.1843
4.09499e-08,1.1888
4.09732e-08,1.1766
4.09965e-08,1.1260
4.10197e-08,0.9907
4.10430e-08,0.8251
4.10663e-08,0.6967
4.10895e-08,0.6238
4.11128e-08,0.5691
4.11361e-08,0.5297
4.11593e-08,0.5111
4.11826e-08,0.5200
4.12059e-08,0.5400
4.12291e-08,0.5517
4.12524e-08,0.5504
4.12757e-08,0.5411
4.12989e-08,0.5339
4.13222e-08,0.5337
4.13455e-08,0.5329
4.13687e-08,0.5246
4.13920e-08,0.5191
4.14153e-08,0.5502
4.14385e-08,0.6965
4.14618e-08,0.8978
4.14851e-08,1.0412
4.15083e-08,1.1342
4.15316e-08,1.1938
4.15549e-08,1.2382
4.15781e-08,1.2544
4.16014e-08,1.2389
4.16247e-08,1.2120
4.16479e-08,1.1949
4.16712e-08,1.1912
4.16945e-08,1.1943
4.17177e-08,1.1941
4.17410e-08,1.1876
4.17643e-08,1.1845
4.17875e-08,1.1902
4.18108e-08,1.1688
4.18341e-08,1.1137
4.18573e-08,0.9554
4.18806e-08,0.7979
4.19039e-08,0.6807
4.19271e-08,0.6125
4.19504e-08,0.5603
4.19737e-08,0.5244
4.19969e-08,0.5111
4.20202e-08,0.5238
4.20435e-08,0.5431
4.20667e-08,0.5524
4.20900e-08,0.5490
4.21133e-08,0.5395
4.21365e-08,0.5336
4.21598e-08,0.5340
4.21831e-08,0.5318
4.22063e-08,0.5228
4.22296e-08,0.5211
4.22529e-08,0.5655
4.22761e-08,0.7392
4.22994e-08,0.9295
4.23227e-08,1.0592
4.23459e-08,1.1500
4.23692e-08,1.2051
4.23925e-08,1.2432
4.24157e-08,1.2535
4.24390e-08,1.2339
4.24623e-08,1.2079
4.24855e-08,1.1934
4.25088e-08,1.1916
4.25321e-08,1.1947
4.25553e-08,1.1932
4.25786e-08,1.1864
4.26019e-08,1.1850
4.26251e-08,1.1904
4.26484e-08,1.1603
4.26717e-08,1.0903
4.26949e-08,0.9215
4.27182e-08,0.7674
4.27415e-08,0.6649
4.27647e-08,0.6010
4.27880e-08,0.5524
4.28113e-08,0.5201
4.28345e-08,0.5120
4.28578e-08,0.5279
4.28811e-08,0.5458
4.29043e-08,0.5525
4.29276e-08,0.5472
4.29509e-08,0.5378
4.29742e-08,0.5333
4.29974e-08,0.5341
4.30207e-08,0.5302
4.30440e-08,0.5210
4.30672e-08,0.5239
4.30905e-08,0.5905
4.31138e-08,0.7814
4.31370e-08,0.9575
4.31603e-08,1.0794
4.31836e-08,1.1616
4.32068e-08,1.2135
4.32301e-08,1.2488
4.32534e-08,1.2517
4.32766e-08,1.2283
4.32999e-08,1.2039
4.33232e-08,1.1923
4.33464e-08,1.1922
4.33697e-08,1.1950
4.33930e-08,1.1920
4.34162e-08,1.1853
4.34395e-08,1.1860
4.34628e-08,1.1892
4.34860e-08,1.1518
4.35093e-08,1.0629
4.35326e-08,0.8872
4.35558e-08,0.7394
4.35791e-08,0.6504
4.36024e-08,0.5909
4.36256e-08,0.5451
4.36489e-08,0.5160
4.36722e-08,0.5140
4.36954e-08,0.5321
4.37187e-08,0.5483
4.37420e-08,0.5522
4.37652e-08,0.5452
4.37885e-08,0.5362
4.38118e-08,0.5333
4.38350e-08,0.5340
4.38583e-08,0.5285
4.38816e-08,0.5194
4.39048e-08,0.5296
4.39281e-08,0.6212
4.39514e-08,0.8194
4.39746e-08,0.9933
4.39979e-08,1.0960
4.40212e-08,1.1734
4.40444e-08,1.2227
4.40677e-08,1.2518
4.40910e-08,1.2485
4.41142e-08,1.2228
4.41375e-08,1.2005
4.41608e-08,1.1916
4.41840e-08,1.1929
4.42073e-08,1.1950
4.42306e-08,1.1906
4.42538e-08,1.1846
4.42771e-08,1.1872
4.43004e-08,1.1832
4.43236e-08,1.1390
4.43469e-08,1.0294
4.43702e-08,0.8560
4.43934e-08,0.7206
4.44167e-08,0.6367
4.44400e-08,0.5794
4.44632e-08,0.5377
4.44865e-08,0.5136
4.45098e-08,0.5169
4.45330e-08,0.5362
4.45563e-08,0.5503
4.45796e-08,0.5515
4.46028e-08,0.5432
4.46261e-08,0.5349
4.46494e-08,0.5334
4.46726e-08,0.5336
4.46959e-08,0.5266
4.47192e-08,0.5181
4.47424e-08,0.5379
4.47657e-08,0.6564
4.47890e-08,0.8655
4.48122e-08,1.0169
4.48355e-08,1.1196
4.48588e-08,1.1839
4.48820e-08,1.2310
4.49053e-08,1.2541
4.49286e-08,1.2446
4.49518e-08,1.2175
4.49751e-08,1.1976
4.49984e-08,1.1913
4.50216e-08,1.1937
4.50449e-08,1.1946
4.50682e-08,1.1891
4.50914e-08,1.1843
4.51147e-08,1.1887
4.51380e-08,1.1763
4.51612e-08,1.1265
4.51845e-08,0.9927
4.52078e-08,0.8251
4.52310e-08,0.6980
4.52543e-08,0.6251
4.52776e-08,0.5706
4.53008e-08,0.5310
4.53241e-08,0.5119
4.53474e-08,0.5203
4.53707e-08,0.5400
4.53939e-08,0.5516
4.54172e-08,0.5503
4.54405e-08,0.5412
4.54637e-08,0.5340
4.54870e-08,0.5335
4.55103e-08,0.5328
4.55335e-08,0.5246
4.55568e-08,0.5190
4.55801e-08,0.5488
4.56033e-08,0.6931
4.56266e-08,0.8973
4.56499e-08,1.0389
4.56731e-08,1.1346
4.56964e-08,1.1935
4.57197e-08,1.2389
4.57429e-08,1.2549
4.57662e-08,1.2395
4.57895e-08,1.2124
4.58127e-08,1.1952
4.58360e-08,1.1914
4.58593e-08,1.1942
4.58825e-08,1.1940
4.59058e-08,1.1876
4.59291e-08,1.1845
4.59523e-08,1.1902
4.59756e-08,1.1688
4.59989e-08,1.1132
4.60221e-08,0.9557
4.60454e-08,0.7976
4.60687e-08,0.6819
4.60919e-08,0.6138
4.61152e-08,0.5619
4.61385e-08,0.5254
4.61617e-08,0.5117
4.61850e-08,0.5242
4.62083e-08,0.5432
4.62315e-08,0.5522
4.62548e-08,0.5488
4.62781e-08,0.5393
4.63013e-08,0.5334
4.63246e-08,0.5338
4.63479e-08,0.5316
4.63711e-08,0.5227
4.63944e-08,0.5208
4.64177e-08,0.5660
4.64409e-08,0.7394
4.64642e-08,0.9314
4.64875e-08,1.0588
4.65107e-08,1.1499
4.65340e-08,1.2065
4.65573e-08,1.2442
4.65805e-08,1.2542
4.66038e-08,1.2341
4.66271e-08,1.2080
4.66503e-08,1.1935
4.66736e-08,1.1917
4.66969e-08,1.1947
4.67201e-08,1.1931
4.67434e-08,1.1863
4.67667e-08,1.1850
4.67899e-08,1.1907
4.68132e-08,1.1605
4.68365e-08,1.0905
4.68597e-08,0.9213
4.68830e-08,0.7682
4.69063e-08,0.6663
4.69295e-08,0.6022
4.69528e-08,0.5537
4.69761e-08,0.5209
4.69993e-08,0.5125
4.70226e-08,0.5283
4.70459e-08,0.5459
4.70691e-08,0.5523
4.70924e-08,0.5470
4.71157e-08,0.5376
4.71389e-08,0.5331
4.71622e-08,0.5340
4.71855e-08,0.5302
4.72087e-08,0.5209
4.72320e-08,0.5237
4.72553e-08,0.5897
4.72785e-08,0.7816
4.73018e-08,0.9592
4.73251e-08,1.0810
4.73483e-08,1.1614
4.73716e-08,1.2150
4.73949e-08,1.2500
4.74181e-08,1.2524
4.74414e-08,1.2285
4.74647e-08,1.2039
4.74879e-08,1.1923
4.75112e-08,1.1923
4.75345e-08,1.1949
4.75577e-08,1.1919
4.75810e-08,1.1852
4.76043e-08,1.1860
4.76275e-08,1.1890
4.76508e-08,1.1520
4.76741e-08,1.0636
4.76973e-08,0.8871
4.77206e-08,0.7416
4.77439e-08,0.6520
4.77672e-08,0.5921
4.77904e-08,0.5463
4.78137e-08,0.5168
4.78370e-08,0.5144
4.78602e-08,0.5324
4.78835e-08,0.5484
4.79068e-08,0.5520
4.79300e-08,0.5450
4.79533e-08,0.5360
4.79766e-08,0.5331
4.79998e-08,0.5339
4.80231e-08,0.5284
4.80464e-08,0.5193
4.80696e-08,0.5294
4.80929e-08,0.6213
4.81162e-08,0.8194
4.81394e-08,0.9948
4.81627e-08,1.0974
4.81860e-08,1.1729
4.82092e-08,1.2241
4.82325e-08,1.2528
4.82558e-08,1.2491
4.82790e-08,1.2228
4.83023e-08,1.2005
4.83256e-08,1.1917
4.83488e-08,1.1930
4.83721e-08,1.1949
4.83954e-08,1.1905
4.84186e-08,1.1845
4.84419e-08,1.1873
4.84652e-08,1.1833
4.84884e-08,1.1392
4.85117e-08,1.0300
4.85350e-08,0.8561
4.85582e-08,0.7223
4.85815e-08,0.6386
4.86048e-08,0.5812
4.86280e-08,0.5388
4.86513e-08,0.5143
4.86746e-08,0.5173
4.86978e-08,0.5366
4.87211e-08,0.5503
4.87444e-08,0.5513
4.87676e-08,0.5429
4.87909e-08,0.5346
4.88142e-08,0.5332
4.88374e-08,0.5335
4.88607e-08,0.5265
4.88840e-08,0.5179
4.89072e-08,0.5376
4.89305e-08,0.6560
4.89538e-08,0.8683
4.89770e-08,1.0183
4.90003e-08,1.1198
4.90236e-08,1.1845
4.90468e-08,1.2323
4.90701e-08,1.2550
4.90934e-08,1.2450
4.91166e-08,1.2175
4.91399e-08,1.1976
4.91632e-08,1.1914
4.91864e-08,1.1937
4.92097e-08,1.1946
4.92330e-08,1.1890
4.92562e-08,1.1842
4.92795e-08,1.1888
4.93028e-08,1.1766
4.93260e-08,1.1272
4.93493e-08,0.9934
4.93726e-08,0.8241
4.93958e-08,0.7000
4.94191e-08,0.6266
4.94424e-08,0.5723
4.94656e-08,0.5320
4.94889e-08,0.5125
4.95122e-08,0.5207
4.95354e-08,0.5403
4.95587e-08,0.5515
4.95820e-08,0.5501
4.96052e-08,0.5409
4.96285e-08,0.5337
4.96518e-08,0.5335
4.96750e-08,0.5328
4.96983e-08,0.5245
4.97216e-08,0.5187
4.97448e-08,0.5475
4.97681e-08,0.6935
