.HEADER
..NAMES
Time,V U1.U2
2.0475e-09,0.0041
2.0708e-09,-0.0017
2.0940e-09,-0.0089
2.1173e-09,-0.0166
2.1406e-09,-0.0233
2.1638e-09,-0.0274
2.1871e-09,-0.0279
2.2104e-09,-0.0249
2.2336e-09,-0.0190
2.2569e-09,-0.0113
2.2802e-09,-0.0034
2.3034e-09,0.0034
2.3267e-09,0.0077
2.3500e-09,0.0088
2.3732e-09,0.0070
2.3965e-09,0.0034
2.4198e-09,-0.0006
2.4430e-09,-0.0035
2.4663e-09,0.0085
2.4896e-09,0.0576
2.5128e-09,0.1915
2.5361e-09,0.3407
2.5594e-09,0.4548
2.5826e-09,0.5396
2.6059e-09,0.5977
2.6292e-09,0.6270
2.6524e-09,0.6431
2.6757e-09,0.6518
2.6990e-09,0.6566
2.7222e-09,0.6595
2.7455e-09,0.6620
2.7688e-09,0.6625
2.7920e-09,0.6592
2.8153e-09,0.6529
2.8386e-09,0.6454
2.8618e-09,0.6252
2.8851e-09,0.5871
2.9084e-09,0.4753
2.9316e-09,0.3256
2.9549e-09,0.1997
2.9782e-09,0.0991
3.0014e-09,0.0456
3.0247e-09,0.0350
3.0480e-09,0.0543
3.0712e-09,0.0964
3.0945e-09,0.1535
3.1178e-09,0.2195
3.1410e-09,0.2862
3.1643e-09,0.3492
3.1876e-09,0.4061
3.2108e-09,0.4539
3.2341e-09,0.4901
3.2574e-09,0.5133
3.2806e-09,0.5280
3.3039e-09,0.5636
3.3272e-09,0.6984
3.3504e-09,0.9009
3.3737e-09,1.0586
3.3970e-09,1.1586
3.4202e-09,1.2026
3.4435e-09,1.1961
3.4668e-09,1.1584
3.4901e-09,1.0980
3.5133e-09,1.0218
3.5366e-09,0.9401
3.5599e-09,0.8612
3.5831e-09,0.7885
3.6064e-09,0.7231
3.6297e-09,0.6655
3.6529e-09,0.6172
3.6762e-09,0.5781
3.6995e-09,0.5476
3.7227e-09,0.5258
3.7460e-09,0.5134
3.7693e-09,0.5096
3.7925e-09,0.5107
3.8158e-09,0.5216
3.8391e-09,0.5494
3.8623e-09,0.5939
3.8856e-09,0.6532
3.9089e-09,0.7275
3.9321e-09,0.8134
3.9554e-09,0.9033
3.9787e-09,0.9918
4.0019e-09,1.0752
4.0252e-09,1.1490
4.0485e-09,1.2092
4.0717e-09,1.2547
4.0950e-09,1.2865
4.1183e-09,1.3069
4.1415e-09,1.3186
4.1648e-09,1.3237
4.1881e-09,1.3238
4.2113e-09,1.3196
4.2346e-09,1.3111
4.2579e-09,1.3002
4.2811e-09,1.2898
4.3044e-09,1.2801
4.3277e-09,1.2697
4.3509e-09,1.2585
4.3742e-09,1.2466
4.3975e-09,1.2324
4.4207e-09,1.2152
4.4440e-09,1.1959
4.4673e-09,1.1753
4.4905e-09,1.1538
4.5138e-09,1.1331
4.5371e-09,1.1160
4.5603e-09,1.1047
4.5836e-09,1.1006
4.6069e-09,1.1033
4.6301e-09,1.1114
4.6534e-09,1.1228
4.6767e-09,1.1353
4.6999e-09,1.1478
4.7232e-09,1.1596
4.7465e-09,1.1702
4.7697e-09,1.1786
4.7930e-09,1.1849
4.8163e-09,1.1899
4.8395e-09,1.1939
4.8628e-09,1.1971
4.8861e-09,1.2001
4.9093e-09,1.2033
4.9326e-09,1.2035
4.9559e-09,1.1716
4.9791e-09,1.1056
5.0024e-09,0.9471
5.0257e-09,0.8067
5.0489e-09,0.7096
5.0722e-09,0.6446
5.0955e-09,0.6048
5.1187e-09,0.5819
5.1420e-09,0.5648
5.1653e-09,0.5509
5.1885e-09,0.5380
5.2118e-09,0.5254
5.2351e-09,0.5134
5.2583e-09,0.5049
5.2816e-09,0.5015
5.3049e-09,0.5026
5.3281e-09,0.5063
5.3514e-09,0.5094
5.3747e-09,0.5205
5.3979e-09,0.5840
5.4212e-09,0.7721
5.4445e-09,0.9380
5.4677e-09,1.0617
5.4910e-09,1.1335
5.5143e-09,1.1430
5.5375e-09,1.1171
5.5608e-09,1.0645
5.5841e-09,0.9948
5.6073e-09,0.9181
5.6306e-09,0.8430
5.6539e-09,0.7768
5.6771e-09,0.7214
5.7004e-09,0.6774
5.7237e-09,0.6459
5.7469e-09,0.6253
5.7702e-09,0.6137
5.7935e-09,0.6064
5.8168e-09,0.6011
5.8400e-09,0.5963
5.8633e-09,0.5898
5.8866e-09,0.5836
5.9098e-09,0.5879
5.9331e-09,0.6100
5.9564e-09,0.6495
5.9796e-09,0.7073
6.0029e-09,0.7833
6.0262e-09,0.8709
6.0494e-09,0.9617
6.0727e-09,1.0495
6.0960e-09,1.1288
6.1192e-09,1.1949
6.1425e-09,1.2449
6.1658e-09,1.2794
6.1890e-09,1.3006
6.2123e-09,1.3114
6.2356e-09,1.3139
6.2588e-09,1.3101
6.2821e-09,1.3017
6.3054e-09,1.2901
6.3286e-09,1.2774
6.3519e-09,1.2673
6.3752e-09,1.2618
6.3984e-09,1.2593
6.4217e-09,1.2578
6.4450e-09,1.2561
6.4682e-09,1.2520
6.4915e-09,1.2423
6.5148e-09,1.2261
6.5380e-09,1.2045
6.5613e-09,1.1789
6.5846e-09,1.1518
6.6078e-09,1.1272
6.6311e-09,1.1091
6.6544e-09,1.0997
6.6776e-09,1.0994
6.7009e-09,1.1065
6.7242e-09,1.1186
6.7474e-09,1.1332
6.7707e-09,1.1482
6.7940e-09,1.1624
6.8172e-09,1.1751
6.8405e-09,1.1854
6.8638e-09,1.1925
6.8870e-09,1.1969
6.9103e-09,1.1992
6.9336e-09,1.1995
6.9568e-09,1.1983
6.9801e-09,1.1967
7.0034e-09,1.1958
7.0266e-09,1.1963
7.0499e-09,1.1993
7.0732e-09,1.2057
7.0964e-09,1.2148
7.1197e-09,1.2249
7.1430e-09,1.2337
7.1662e-09,1.2392
7.1895e-09,1.2402
7.2128e-09,1.2366
7.2360e-09,1.2291
7.2593e-09,1.2193
7.2826e-09,1.2087
7.3058e-09,1.1990
7.3291e-09,1.1915
7.3524e-09,1.1872
7.3756e-09,1.1858
7.3989e-09,1.1866
7.4222e-09,1.1889
7.4454e-09,1.1917
7.4687e-09,1.1943
7.4920e-09,1.1967
7.5152e-09,1.1989
7.5385e-09,1.2007
7.5618e-09,1.2015
7.5850e-09,1.2010
7.6083e-09,1.1989
7.6316e-09,1.1956
7.6548e-09,1.1918
7.6781e-09,1.1883
7.7014e-09,1.1860
7.7246e-09,1.1856
7.7479e-09,1.1875
7.7712e-09,1.1915
7.7944e-09,1.1971
7.8177e-09,1.2031
7.8410e-09,1.2084
7.8642e-09,1.1875
7.8875e-09,1.1328
7.9108e-09,0.9920
7.9340e-09,0.8332
7.9573e-09,0.7105
7.9806e-09,0.6285
8.0038e-09,0.5753
8.0271e-09,0.5466
8.0504e-09,0.5323
8.0736e-09,0.5248
8.0969e-09,0.5210
8.1202e-09,0.5185
8.1435e-09,0.5154
8.1667e-09,0.5134
8.1900e-09,0.5138
8.2133e-09,0.5166
8.2365e-09,0.5208
8.2598e-09,0.5232
8.2831e-09,0.5271
8.3063e-09,0.5664
8.3296e-09,0.7163
8.3529e-09,0.8981
8.3761e-09,1.0324
8.3994e-09,1.1144
8.4227e-09,1.1437
8.4459e-09,1.1285
8.4692e-09,1.0860
8.4925e-09,1.0247
8.5157e-09,0.9524
8.5390e-09,0.8776
8.5623e-09,0.8083
8.5855e-09,0.7472
8.6088e-09,0.6958
8.6321e-09,0.6551
8.6553e-09,0.6257
8.6786e-09,0.6062
8.7019e-09,0.5713
8.7251e-09,0.5123
8.7484e-09,0.3594
8.7717e-09,0.2072
8.7949e-09,0.0913
8.8182e-09,0.0067
8.8415e-09,-0.0328
8.8647e-09,-0.0168
8.8880e-09,0.0269
8.9113e-09,0.0946
8.9345e-09,0.1775
8.9578e-09,0.2634
8.9811e-09,0.3457
9.0043e-09,0.4211
9.0276e-09,0.4872
9.0509e-09,0.5412
9.0741e-09,0.5820
9.0974e-09,0.6098
9.1207e-09,0.6342
9.1439e-09,0.6972
9.1672e-09,0.8937
9.1905e-09,1.0576
9.2137e-09,1.1756
9.2370e-09,1.2406
9.2603e-09,1.2402
9.2835e-09,1.2112
9.3068e-09,1.1582
9.3301e-09,1.0882
9.3533e-09,1.0091
9.3766e-09,0.9281
9.3999e-09,0.8494
9.4231e-09,0.7737
9.4464e-09,0.7028
9.4697e-09,0.6397
9.4929e-09,0.5861
9.5162e-09,0.5443
9.5395e-09,0.5145
9.5627e-09,0.4968
9.5860e-09,0.4900
9.6093e-09,0.4894
9.6325e-09,0.4933
9.6558e-09,0.5102
9.6791e-09,0.5466
9.7023e-09,0.6006
9.7256e-09,0.6719
9.7489e-09,0.7596
9.7721e-09,0.8561
9.7954e-09,0.9530
9.8187e-09,1.0445
9.8419e-09,1.1257
9.8652e-09,1.1915
9.8885e-09,1.2405
9.9117e-09,1.2745
9.9350e-09,1.2925
9.9583e-09,1.2664
9.9815e-09,1.1939
1.00048e-08,1.0375
1.00281e-08,0.9004
1.00513e-08,0.8104
1.00746e-08,0.7382
1.00979e-08,0.6864
1.01211e-08,0.6521
1.01444e-08,0.6245
1.01677e-08,0.6013
1.01909e-08,0.5805
1.02142e-08,0.5604
1.02375e-08,0.5389
1.02607e-08,0.5169
1.02840e-08,0.4958
1.03073e-08,0.4747
1.03305e-08,0.4535
1.03538e-08,0.4333
1.03771e-08,0.4319
1.04003e-08,0.5023
1.04236e-08,0.6920
1.04469e-08,0.8667
1.04702e-08,0.9883
1.04934e-08,1.0683
1.05167e-08,1.0868
1.05400e-08,1.0702
1.05632e-08,1.0277
1.05865e-08,0.9676
1.06098e-08,0.8992
1.06330e-08,0.8322
1.06563e-08,0.7736
1.06796e-08,0.7248
1.07028e-08,0.6853
1.07261e-08,0.6564
1.07494e-08,0.6367
1.07726e-08,0.6242
1.07959e-08,0.6166
1.08192e-08,0.6133
1.08424e-08,0.6140
1.08657e-08,0.6153
1.08890e-08,0.6185
1.09122e-08,0.6310
1.09355e-08,0.6570
1.09588e-08,0.6952
1.09820e-08,0.7472
1.10053e-08,0.8139
1.10286e-08,0.8902
1.10518e-08,0.9697
1.10751e-08,1.0484
1.10984e-08,1.1220
1.11216e-08,1.1853
1.11449e-08,1.2348
1.11682e-08,1.2699
1.11914e-08,1.2772
1.12147e-08,1.2406
1.12380e-08,1.1283
1.12612e-08,0.9657
1.12845e-08,0.8318
1.13078e-08,0.7392
1.13310e-08,0.6720
1.13543e-08,0.6307
1.13776e-08,0.6083
1.14008e-08,0.5933
1.14241e-08,0.5828
1.14474e-08,0.5737
1.14706e-08,0.5624
1.14939e-08,0.5480
1.15172e-08,0.5315
1.15404e-08,0.5145
1.15637e-08,0.4966
1.15870e-08,0.4768
1.16102e-08,0.4569
1.16335e-08,0.4396
1.16568e-08,0.4270
1.16800e-08,0.4209
1.17033e-08,0.4219
1.17266e-08,0.4244
1.17498e-08,0.4188
1.17731e-08,0.4003
1.17964e-08,0.3689
1.18196e-08,0.3245
1.18429e-08,0.2683
1.18662e-08,0.2054
1.18894e-08,0.1427
1.19127e-08,0.0857
1.19360e-08,0.0380
1.19592e-08,0.0028
1.19825e-08,-0.0192
1.20058e-08,-0.0308
1.20290e-08,-0.0352
1.20523e-08,-0.0184
1.20756e-08,0.0423
1.20988e-08,0.1800
1.21221e-08,0.3094
1.21454e-08,0.4158
1.21686e-08,0.4937
1.21919e-08,0.5405
1.22152e-08,0.5639
1.22384e-08,0.5718
1.22617e-08,0.5738
1.22850e-08,0.5745
1.23082e-08,0.5775
1.23315e-08,0.5873
1.23548e-08,0.6030
1.23780e-08,0.6233
1.24013e-08,0.6459
1.24246e-08,0.6694
1.24478e-08,0.6908
1.24711e-08,0.7063
1.24944e-08,0.7143
1.25176e-08,0.7155
1.25409e-08,0.7109
1.25642e-08,0.7044
1.25874e-08,0.7038
1.26107e-08,0.7165
1.26340e-08,0.7436
1.26572e-08,0.7860
1.26805e-08,0.8435
1.27038e-08,0.9111
1.27270e-08,0.9813
1.27503e-08,1.0478
1.27736e-08,1.1060
1.27968e-08,1.1521
1.28201e-08,1.1842
1.28434e-08,1.2035
1.28667e-08,1.1814
1.28899e-08,1.1264
1.29132e-08,0.9666
1.29365e-08,0.8087
1.29597e-08,0.6965
1.29830e-08,0.6212
1.30063e-08,0.5758
1.30295e-08,0.5574
1.30528e-08,0.5535
1.30761e-08,0.5570
1.30993e-08,0.5621
1.31226e-08,0.5658
1.31459e-08,0.5641
1.31691e-08,0.5568
1.31924e-08,0.5444
1.32157e-08,0.5280
1.32389e-08,0.5091
1.32622e-08,0.4876
1.32855e-08,0.4741
1.33087e-08,0.5091
1.33320e-08,0.6754
1.33553e-08,0.8533
1.33785e-08,0.9888
1.34018e-08,1.0797
1.34251e-08,1.1105
1.34483e-08,1.1033
1.34716e-08,1.0661
1.34949e-08,1.0078
1.35181e-08,0.9363
1.35414e-08,0.8609
1.35647e-08,0.7902
1.35879e-08,0.7278
1.36112e-08,0.6749
1.36345e-08,0.6336
1.36577e-08,0.6045
1.36810e-08,0.5875
1.37043e-08,0.5796
1.37275e-08,0.5785
1.37508e-08,0.5832
1.37741e-08,0.5901
1.37973e-08,0.5974
1.38206e-08,0.6118
1.38439e-08,0.6396
1.38671e-08,0.6793
1.38904e-08,0.7309
1.39137e-08,0.7960
1.39369e-08,0.8713
1.39602e-08,0.9505
1.39835e-08,1.0291
1.40067e-08,1.1034
1.40300e-08,1.1690
1.40533e-08,1.2223
1.40765e-08,1.2623
1.40998e-08,1.2902
1.41231e-08,1.3077
1.41463e-08,1.3162
1.41696e-08,1.3171
1.41929e-08,1.3118
1.42161e-08,1.3015
1.42394e-08,1.2877
1.42627e-08,1.2738
1.42859e-08,1.2629
1.43092e-08,1.2547
1.43325e-08,1.2477
1.43557e-08,1.2419
1.43790e-08,1.2362
1.44023e-08,1.2281
1.44255e-08,1.2162
1.44488e-08,1.2009
1.44721e-08,1.1827
1.44953e-08,1.1622
1.45186e-08,1.1421
1.45419e-08,1.1254
1.45651e-08,1.1146
1.45884e-08,1.1106
1.46117e-08,1.1127
1.46349e-08,1.1197
1.46582e-08,1.1298
1.46815e-08,1.1416
1.47047e-08,1.1540
1.47280e-08,1.1665
1.47513e-08,1.1778
1.47745e-08,1.1870
1.47978e-08,1.1941
1.48211e-08,1.1993
1.48443e-08,1.2025
1.48676e-08,1.2037
1.48909e-08,1.2038
1.49141e-08,1.2034
1.49374e-08,1.2031
1.49607e-08,1.2038
1.49839e-08,1.2066
1.50072e-08,1.2118
1.50305e-08,1.2185
1.50537e-08,1.2251
1.50770e-08,1.2301
1.51003e-08,1.2323
1.51236e-08,1.2313
1.51468e-08,1.2272
1.51701e-08,1.2209
1.51934e-08,1.2132
1.52166e-08,1.2052
1.52399e-08,1.1981
1.52632e-08,1.1929
1.52864e-08,1.1898
1.53097e-08,1.1886
1.53330e-08,1.1888
1.53562e-08,1.1899
1.53795e-08,1.1914
1.54028e-08,1.1930
1.54260e-08,1.1949
1.54493e-08,1.1969
1.54726e-08,1.1986
1.54958e-08,1.1993
1.55191e-08,1.1990
1.55424e-08,1.1975
1.55656e-08,1.1953
1.55889e-08,1.1928
1.56122e-08,1.1907
1.56354e-08,1.1897
1.56587e-08,1.1900
1.56820e-08,1.1920
1.57052e-08,1.1954
1.57285e-08,1.1997
1.57518e-08,1.2040
1.57750e-08,1.1887
1.57983e-08,1.1409
1.58216e-08,1.0138
1.58448e-08,0.8527
1.58681e-08,0.7191
1.58914e-08,0.6363
1.59146e-08,0.5805
1.59379e-08,0.5501
1.59612e-08,0.5354
1.59844e-08,0.5269
1.60077e-08,0.5224
1.60310e-08,0.5191
1.60542e-08,0.5153
1.60775e-08,0.5124
1.61008e-08,0.5118
1.61240e-08,0.5140
1.61473e-08,0.5181
1.61706e-08,0.5212
1.61938e-08,0.5224
1.62171e-08,0.5207
1.62404e-08,0.5163
1.62636e-08,0.5107
1.62869e-08,0.5053
1.63102e-08,0.4962
1.63334e-08,0.4758
1.63567e-08,0.4416
1.63800e-08,0.3950
1.64032e-08,0.3369
1.64265e-08,0.2700
1.64498e-08,0.2001
1.64730e-08,0.1337
1.64963e-08,0.0753
1.65196e-08,0.0284
1.65428e-08,-0.0048
1.65661e-08,-0.0248
1.65894e-08,-0.0353
1.66126e-08,-0.0409
1.66359e-08,-0.0456
1.66592e-08,-0.0514
1.66824e-08,-0.0579
1.67057e-08,-0.0636
1.67290e-08,-0.0675
1.67522e-08,-0.0695
1.67755e-08,-0.0709
1.67988e-08,-0.0717
1.68220e-08,-0.0705
1.68453e-08,-0.0669
1.68686e-08,-0.0612
1.68918e-08,-0.0525
1.69151e-08,-0.0398
1.69384e-08,-0.0236
1.69616e-08,-0.0046
1.69849e-08,0.0162
1.70082e-08,0.0365
1.70314e-08,0.0530
1.70547e-08,0.0626
1.70780e-08,0.0642
1.71012e-08,0.0588
1.71245e-08,0.0491
1.71478e-08,0.0383
1.71710e-08,0.0289
1.71943e-08,0.0221
1.72176e-08,0.0183
1.72408e-08,0.0172
1.72641e-08,0.0183
1.72874e-08,0.0203
1.73106e-08,0.0217
1.73339e-08,0.0216
1.73572e-08,0.0199
1.73804e-08,0.0169
1.74037e-08,0.0131
1.74270e-08,0.0091
1.74502e-08,0.0051
1.74735e-08,0.0003
1.74968e-08,-0.0058
1.75201e-08,-0.0129
1.75433e-08,-0.0198
1.75666e-08,-0.0248
1.75899e-08,-0.0269
1.76131e-08,-0.0255
1.76364e-08,-0.0210
1.76597e-08,-0.0142
1.76829e-08,-0.0065
1.77062e-08,0.0008
1.77295e-08,0.0062
1.77527e-08,0.0086
1.77760e-08,0.0080
1.77993e-08,0.0051
1.78225e-08,0.0012
1.78458e-08,-0.0022
1.78691e-08,-0.0040
1.78923e-08,-0.0040
1.79156e-08,-0.0025
1.79389e-08,-0.0004
1.79621e-08,0.0017
1.79854e-08,0.0037
1.80087e-08,0.0056
1.80319e-08,0.0075
1.80552e-08,0.0092
1.80785e-08,0.0106
1.81017e-08,0.0116
1.81250e-08,0.0118
1.81483e-08,0.0111
1.81715e-08,0.0092
1.81948e-08,0.0060
1.82181e-08,0.0019
1.82413e-08,-0.0022
1.82646e-08,-0.0053
1.82879e-08,0.0016
1.83111e-08,0.0374
1.83344e-08,0.1511
1.83577e-08,0.3107
1.83809e-08,0.4254
1.84042e-08,0.5216
1.84275e-08,0.5849
1.84507e-08,0.6172
1.84740e-08,0.6343
1.84973e-08,0.6405
1.85205e-08,0.6424
1.85438e-08,0.6434
1.85671e-08,0.6459
1.85903e-08,0.6491
1.86136e-08,0.6510
1.86369e-08,0.6506
1.86601e-08,0.6483
1.86834e-08,0.6460
1.87067e-08,0.6452
1.87299e-08,0.6466
1.87532e-08,0.6505
1.87765e-08,0.6557
1.87997e-08,0.6605
1.88230e-08,0.6679
1.88463e-08,0.6853
1.88695e-08,0.7147
1.88928e-08,0.7562
1.89161e-08,0.8107
1.89393e-08,0.8762
1.89626e-08,0.9466
1.89859e-08,1.0161
1.90091e-08,1.0797
1.90324e-08,1.1328
1.90557e-08,1.1722
1.90789e-08,1.1973
1.91022e-08,1.2000
1.91255e-08,1.1611
1.91487e-08,1.0638
1.91720e-08,0.9017
1.91953e-08,0.7692
1.92185e-08,0.6843
1.92418e-08,0.6298
1.92651e-08,0.6002
1.92883e-08,0.5864
1.93116e-08,0.5787
1.93349e-08,0.5731
1.93581e-08,0.5669
1.93814e-08,0.5583
1.94047e-08,0.5475
1.94279e-08,0.5348
1.94512e-08,0.5219
1.94745e-08,0.5079
1.94977e-08,0.4918
1.95210e-08,0.4739
1.95443e-08,0.4572
1.95675e-08,0.4449
1.95908e-08,0.4394
1.96141e-08,0.4418
1.96373e-08,0.4467
1.96606e-08,0.4432
1.96839e-08,0.4245
1.97071e-08,0.3898
1.97304e-08,0.3398
1.97537e-08,0.2765
1.97769e-08,0.2059
1.98002e-08,0.1363
1.98235e-08,0.0743
1.98468e-08,0.0248
1.98700e-08,-0.0098
1.98933e-08,-0.0295
1.99166e-08,-0.0380
1.99398e-08,-0.0406
1.99631e-08,-0.0420
1.99864e-08,-0.0438
2.00096e-08,-0.0454
2.00329e-08,-0.0458
2.00562e-08,-0.0445
2.00794e-08,-0.0430
2.01027e-08,-0.0434
2.01260e-08,-0.0468
2.01492e-08,-0.0516
2.01725e-08,-0.0562
2.01958e-08,-0.0594
2.02190e-08,-0.0592
2.02423e-08,-0.0531
2.02656e-08,-0.0400
2.02888e-08,-0.0204
2.03121e-08,0.0037
2.03354e-08,0.0291
2.03586e-08,0.0510
2.03819e-08,0.0648
2.04052e-08,0.0685
2.04284e-08,0.0632
2.04517e-08,0.0521
2.04750e-08,0.0393
2.04982e-08,0.0274
2.05215e-08,0.0183
2.05448e-08,0.0125
2.05680e-08,0.0096
2.05913e-08,0.0094
2.06146e-08,0.0109
2.06378e-08,0.0126
2.06611e-08,0.0137
2.06844e-08,0.0144
2.07076e-08,0.0148
2.07309e-08,0.0152
2.07542e-08,0.0153
2.07774e-08,0.0144
2.08007e-08,0.0111
2.08240e-08,0.0043
2.08472e-08,-0.0055
2.08705e-08,-0.0162
2.08938e-08,-0.0253
2.09170e-08,-0.0305
2.09403e-08,-0.0308
2.09636e-08,-0.0265
2.09868e-08,-0.0186
2.10101e-08,-0.0088
2.10334e-08,0.0008
2.10566e-08,0.0083
2.10799e-08,0.0122
2.11032e-08,0.0122
2.11264e-08,0.0091
2.11497e-08,0.0047
2.11730e-08,0.0006
2.11962e-08,0.0012
2.12195e-08,0.0262
2.12428e-08,0.1067
2.12660e-08,0.2642
2.12893e-08,0.3890
2.13126e-08,0.4897
2.13358e-08,0.5611
2.13591e-08,0.6059
2.13824e-08,0.6310
2.14056e-08,0.6456
2.14289e-08,0.6543
2.14522e-08,0.6607
2.14754e-08,0.6648
2.14987e-08,0.6671
2.15220e-08,0.6653
2.15452e-08,0.6592
2.15685e-08,0.6502
2.15918e-08,0.6415
2.16150e-08,0.6363
2.16383e-08,0.6356
2.16616e-08,0.6397
2.16848e-08,0.6471
2.17081e-08,0.6544
2.17314e-08,0.6627
2.17546e-08,0.6784
2.17779e-08,0.7056
2.18012e-08,0.7442
2.18244e-08,0.7951
2.18477e-08,0.8578
2.18710e-08,0.9271
2.18942e-08,0.9967
2.19175e-08,1.0612
2.19408e-08,1.1160
2.19640e-08,1.1574
2.19873e-08,1.1847
2.20106e-08,1.2005
2.20338e-08,1.2095
2.20571e-08,1.2164
2.20804e-08,1.2239
2.21037e-08,1.2324
2.21269e-08,1.2405
2.21502e-08,1.2462
2.21735e-08,1.2486
2.21967e-08,1.2490
2.22200e-08,1.2484
2.22433e-08,1.2460
2.22665e-08,1.2420
2.22898e-08,1.2372
2.23131e-08,1.2312
2.23363e-08,1.2228
2.23596e-08,1.2114
2.23829e-08,1.1971
2.24061e-08,1.1800
2.24294e-08,1.1615
2.24527e-08,1.1448
2.24759e-08,1.1335
2.24992e-08,1.1298
2.25225e-08,1.1339
2.25457e-08,1.1436
2.25690e-08,1.1560
2.25923e-08,1.1679
2.26155e-08,1.1772
2.26388e-08,1.1832
2.26621e-08,1.1861
2.26853e-08,1.1862
2.27086e-08,1.1849
2.27319e-08,1.1840
2.27551e-08,1.1848
2.27784e-08,1.1873
2.28017e-08,1.1910
2.28249e-08,1.1952
2.28482e-08,1.1990
2.28715e-08,1.2019
2.28947e-08,1.2046
2.29180e-08,1.2081
2.29413e-08,1.2130
2.29645e-08,1.2185
2.29878e-08,1.2235
2.30111e-08,1.2264
2.30343e-08,1.2264
2.30576e-08,1.2231
2.30809e-08,1.2170
2.31041e-08,1.2092
2.31274e-08,1.2011
2.31507e-08,1.1944
2.31739e-08,1.1904
2.31972e-08,1.1898
2.32205e-08,1.1922
2.32437e-08,1.1962
2.32670e-08,1.2003
2.32903e-08,1.2030
2.33135e-08,1.2035
2.33368e-08,1.2023
2.33601e-08,1.2002
2.33833e-08,1.1981
2.34066e-08,1.1964
2.34299e-08,1.1952
2.34531e-08,1.1944
2.34764e-08,1.1939
2.34997e-08,1.1934
2.35229e-08,1.1929
2.35462e-08,1.1925
2.35695e-08,1.1927
2.35927e-08,1.1937
2.36160e-08,1.1960
2.36393e-08,1.1995
2.36625e-08,1.2036
2.36858e-08,1.2072
2.37091e-08,1.2094
2.37323e-08,1.2095
2.37556e-08,1.2075
2.37789e-08,1.2041
2.38021e-08,1.2006
2.38254e-08,1.1978
2.38487e-08,1.1964
2.38719e-08,1.1963
2.38952e-08,1.1976
2.39185e-08,1.1996
2.39417e-08,1.2017
2.39650e-08,1.2033
2.39883e-08,1.2040
2.40115e-08,1.2038
2.40348e-08,1.2030
2.40581e-08,1.2022
2.40813e-08,1.2017
2.41046e-08,1.2015
2.41279e-08,1.2013
2.41511e-08,1.2008
2.41744e-08,1.1997
2.41977e-08,1.1983
2.42209e-08,1.1968
2.42442e-08,1.1959
2.42675e-08,1.1958
2.42907e-08,1.1966
2.43140e-08,1.1982
2.43373e-08,1.2003
2.43605e-08,1.2024
2.43838e-08,1.2038
2.44071e-08,1.2043
2.44303e-08,1.2036
2.44536e-08,1.2020
2.44769e-08,1.2002
2.45002e-08,1.1986
2.45234e-08,1.1748
2.45467e-08,1.1206
2.45700e-08,0.9865
2.45932e-08,0.8288
2.46165e-08,0.7060
2.46398e-08,0.6282
2.46630e-08,0.5780
2.46863e-08,0.5504
2.47096e-08,0.5372
2.47328e-08,0.5297
2.47561e-08,0.5255
2.47794e-08,0.5222
2.48026e-08,0.5180
2.48259e-08,0.5144
