.HEADER
..NAMES
Time,V U1.Y1
2.47794e-08,1.3103
2.48026e-08,1.3052
2.48259e-08,1.2955
2.48492e-08,1.2797
2.48724e-08,1.2593
2.48957e-08,1.2370
2.49190e-08,1.2146
2.49422e-08,1.1931
2.49655e-08,1.1741
2.49888e-08,1.1591
2.50120e-08,1.1490
2.50353e-08,1.1431
2.50586e-08,1.1405
2.50818e-08,1.1403
2.51051e-08,1.1418
2.51284e-08,1.1442
2.51516e-08,1.1473
2.51749e-08,1.1517
2.51982e-08,1.1575
2.52214e-08,1.1638
2.52447e-08,1.1692
2.52680e-08,1.1727
2.52912e-08,1.1739
2.53145e-08,1.1737
2.53378e-08,1.1737
2.53610e-08,1.1439
2.53843e-08,1.0904
2.54076e-08,0.9355
2.54308e-08,0.7831
2.54541e-08,0.6765
2.54774e-08,0.6039
2.55006e-08,0.5567
2.55239e-08,0.5307
2.55472e-08,0.5170
2.55704e-08,0.5095
2.55937e-08,0.5066
2.56170e-08,0.5070
2.56402e-08,0.5103
2.56635e-08,0.5152
2.56868e-08,0.5198
2.57100e-08,0.5236
2.57333e-08,0.5277
2.57566e-08,0.5302
2.57798e-08,0.5368
2.58031e-08,0.5873
2.58264e-08,0.7689
2.58496e-08,0.9579
2.58729e-08,1.0902
2.58962e-08,1.1820
2.59194e-08,1.2183
2.59427e-08,1.2120
2.59660e-08,1.1734
2.59892e-08,1.1124
2.60125e-08,1.0364
2.60358e-08,0.9545
2.60590e-08,0.8750
2.60823e-08,0.8042
2.61056e-08,0.7443
2.61288e-08,0.6945
2.61521e-08,0.6526
2.61754e-08,0.6172
2.61986e-08,0.5688
2.62219e-08,0.4841
2.62452e-08,0.3246
2.62684e-08,0.1734
2.62917e-08,0.0536
2.63150e-08,-0.0409
2.63382e-08,-0.0826
2.63615e-08,-0.0846
2.63848e-08,-0.0559
2.64080e-08,-0.0036
2.64313e-08,0.0653
2.64546e-08,0.1425
2.64778e-08,0.2210
2.65011e-08,0.2984
2.65244e-08,0.3732
2.65476e-08,0.4435
2.65709e-08,0.5054
2.65942e-08,0.5543
2.66174e-08,0.5900
2.66407e-08,0.6135
2.66640e-08,0.6266
2.66872e-08,0.6310
2.67105e-08,0.6286
2.67338e-08,0.6174
2.67570e-08,0.5936
2.67803e-08,0.5573
2.68036e-08,0.5116
2.68269e-08,0.4570
2.68501e-08,0.3955
2.68734e-08,0.3316
2.68967e-08,0.2685
2.69199e-08,0.2062
2.69432e-08,0.1464
2.69665e-08,0.0919
2.69897e-08,0.0443
2.70130e-08,0.0035
2.70363e-08,-0.0226
2.70595e-08,-0.0202
2.70828e-08,0.0569
2.71061e-08,0.1764
2.71293e-08,0.2755
2.71526e-08,0.3515
2.71759e-08,0.4178
2.71991e-08,0.4651
2.72224e-08,0.4938
2.72457e-08,0.5129
2.72689e-08,0.5255
2.72922e-08,0.5342
2.73155e-08,0.5415
2.73387e-08,0.5500
2.73620e-08,0.5607
2.73853e-08,0.5739
2.74085e-08,0.5873
2.74318e-08,0.5914
2.74551e-08,0.5796
2.74783e-08,0.4912
2.75016e-08,0.3548
2.75249e-08,0.2275
2.75481e-08,0.1295
2.75714e-08,0.0565
2.75947e-08,0.0261
2.76179e-08,0.0284
2.76412e-08,0.0536
2.76645e-08,0.0970
2.76877e-08,0.1524
2.77110e-08,0.2138
2.77343e-08,0.2751
2.77575e-08,0.3326
2.77808e-08,0.3845
2.78041e-08,0.4312
2.78273e-08,0.4707
2.78506e-08,0.5000
2.78739e-08,0.5410
2.78971e-08,0.6676
2.79204e-08,0.8898
2.79437e-08,1.0481
2.79669e-08,1.1614
2.79902e-08,1.2232
2.80135e-08,1.2411
2.80367e-08,1.2239
2.80600e-08,1.1835
2.80833e-08,1.1260
2.81065e-08,1.0581
2.81298e-08,0.9862
2.81531e-08,0.9148
2.81763e-08,0.8465
2.81996e-08,0.7821
2.82229e-08,0.7217
2.82461e-08,0.6670
2.82694e-08,0.6055
2.82927e-08,0.5371
2.83159e-08,0.3892
2.83392e-08,0.2176
2.83625e-08,0.0782
2.83857e-08,-0.0372
2.84090e-08,-0.1094
2.84323e-08,-0.1235
2.84555e-08,-0.1043
2.84788e-08,-0.0556
2.85021e-08,0.0135
2.85253e-08,0.0941
2.85486e-08,0.1770
2.85719e-08,0.2564
2.85951e-08,0.3305
2.86184e-08,0.3981
2.86417e-08,0.4581
2.86649e-08,0.5074
2.86882e-08,0.5472
2.87115e-08,0.6062
2.87347e-08,0.7781
2.87580e-08,1.0049
2.87813e-08,1.1614
2.88045e-08,1.2720
2.88278e-08,1.3223
2.88511e-08,1.3343
2.88743e-08,1.3089
2.88976e-08,1.2615
2.89209e-08,1.1966
2.89441e-08,1.1200
2.89674e-08,1.0382
2.89907e-08,0.9553
2.90139e-08,0.8745
2.90372e-08,0.7983
2.90605e-08,0.7278
2.90838e-08,0.6653
2.91070e-08,0.5924
2.91303e-08,0.5085
2.91536e-08,0.3426
2.91768e-08,0.1722
2.92001e-08,0.0406
2.92234e-08,-0.0646
2.92466e-08,-0.1287
2.92699e-08,-0.1407
2.92932e-08,-0.1124
2.93164e-08,-0.0612
2.93397e-08,0.0107
2.93630e-08,0.0932
2.93862e-08,0.1764
2.94095e-08,0.2552
2.94328e-08,0.3285
2.94560e-08,0.3955
2.94793e-08,0.4553
2.95026e-08,0.5052
2.95258e-08,0.5454
2.95491e-08,0.5776
2.95724e-08,0.6027
2.95956e-08,0.6216
2.96189e-08,0.6341
2.96422e-08,0.6379
2.96654e-08,0.6275
2.96887e-08,0.6008
2.97120e-08,0.5605
2.97352e-08,0.5079
2.97585e-08,0.4449
2.97818e-08,0.3768
2.98050e-08,0.3083
2.98283e-08,0.2405
2.98516e-08,0.1740
2.98748e-08,0.1121
2.98981e-08,0.0579
2.99214e-08,0.0123
2.99446e-08,-0.0211
2.99679e-08,-0.0258
2.99912e-08,0.0244
3.00144e-08,0.1455
3.00377e-08,0.2543
3.00610e-08,0.3406
3.00842e-08,0.4162
3.01075e-08,0.4635
3.01308e-08,0.4932
3.01540e-08,0.5097
3.01773e-08,0.5175
3.02006e-08,0.5221
3.02238e-08,0.5253
3.02471e-08,0.5314
3.02704e-08,0.5414
3.02936e-08,0.5558
3.03169e-08,0.5717
3.03402e-08,0.5893
3.03634e-08,0.6093
3.03867e-08,0.6307
3.04100e-08,0.6513
3.04332e-08,0.6702
3.04565e-08,0.6862
3.04798e-08,0.6991
3.05030e-08,0.7126
3.05263e-08,0.7327
3.05496e-08,0.7616
3.05728e-08,0.7996
3.05961e-08,0.8468
3.06194e-08,0.9004
3.06426e-08,0.9563
3.06659e-08,1.0105
3.06892e-08,1.0611
3.07124e-08,1.1065
3.07357e-08,1.1449
3.07590e-08,1.1694
3.07822e-08,1.1504
3.08055e-08,1.0808
3.08288e-08,0.9160
3.08520e-08,0.7733
3.08753e-08,0.6725
3.08986e-08,0.5985
3.09218e-08,0.5505
3.09451e-08,0.5224
3.09684e-08,0.5096
3.09916e-08,0.5088
3.10149e-08,0.5170
3.10382e-08,0.5300
3.10614e-08,0.5438
3.10847e-08,0.5542
3.11080e-08,0.5580
3.11312e-08,0.5560
3.11545e-08,0.5501
3.11778e-08,0.5396
3.12010e-08,0.5253
3.12243e-08,0.5086
3.12476e-08,0.4929
3.12708e-08,0.4812
3.12941e-08,0.4734
3.13174e-08,0.4642
3.13406e-08,0.4466
3.13639e-08,0.4178
3.13872e-08,0.3779
3.14105e-08,0.3273
3.14337e-08,0.2699
3.14570e-08,0.2120
3.14803e-08,0.1583
3.15035e-08,0.1094
3.15268e-08,0.0650
3.15501e-08,0.0258
3.15733e-08,-0.0068
3.15966e-08,-0.0319
3.16199e-08,-0.0501
3.16431e-08,-0.0628
3.16664e-08,-0.0707
3.16897e-08,-0.0737
3.17129e-08,-0.0728
3.17362e-08,-0.0694
3.17595e-08,-0.0654
3.17827e-08,-0.0634
3.18060e-08,-0.0650
3.18293e-08,-0.0702
3.18525e-08,-0.0771
3.18758e-08,-0.0827
3.18991e-08,-0.0830
3.19223e-08,-0.0759
3.19456e-08,-0.0624
3.19689e-08,-0.0453
3.19921e-08,-0.0270
3.20154e-08,-0.0090
3.20387e-08,0.0214
3.20619e-08,0.0811
3.20852e-08,0.2394
3.21085e-08,0.4007
3.21317e-08,0.5285
3.21550e-08,0.6164
3.21783e-08,0.6789
3.22015e-08,0.7107
3.22248e-08,0.7237
3.22481e-08,0.7255
3.22713e-08,0.7191
3.22946e-08,0.7079
3.23179e-08,0.6955
3.23411e-08,0.6855
3.23644e-08,0.6798
3.23877e-08,0.6775
3.24109e-08,0.6754
3.24342e-08,0.6726
3.24575e-08,0.6694
3.24807e-08,0.6654
3.25040e-08,0.6603
3.25273e-08,0.6543
3.25505e-08,0.6484
3.25738e-08,0.6455
3.25971e-08,0.6533
3.26203e-08,0.6762
3.26436e-08,0.7147
3.26669e-08,0.7687
3.26901e-08,0.8348
3.27134e-08,0.9053
3.27367e-08,0.9729
3.27599e-08,1.0341
3.27832e-08,1.0879
3.28065e-08,1.1337
3.28297e-08,1.1702
3.28530e-08,1.1738
3.28763e-08,1.1374
3.28995e-08,1.0095
3.29228e-08,0.8523
3.29461e-08,0.7334
3.29693e-08,0.6494
3.29926e-08,0.5924
3.30159e-08,0.5584
3.30391e-08,0.5436
3.30624e-08,0.5414
3.30857e-08,0.5493
3.31089e-08,0.5625
3.31322e-08,0.5766
3.31555e-08,0.5862
3.31787e-08,0.5873
3.32020e-08,0.5786
3.32253e-08,0.5647
3.32485e-08,0.5472
3.32718e-08,0.5304
3.32951e-08,0.5476
3.33183e-08,0.6806
3.33416e-08,0.8720
3.33649e-08,1.0036
3.33881e-08,1.1042
3.34114e-08,1.1560
3.34347e-08,1.1648
3.34579e-08,1.1439
3.34812e-08,1.0999
3.35045e-08,1.0389
3.35277e-08,0.9686
3.35510e-08,0.8961
3.35743e-08,0.8269
3.35975e-08,0.7628
3.36208e-08,0.7042
3.36441e-08,0.6504
3.36673e-08,0.6053
3.36906e-08,0.5502
3.37139e-08,0.4815
3.37372e-08,0.3333
3.37604e-08,0.1872
3.37837e-08,0.0725
3.38070e-08,-0.0137
3.38302e-08,-0.0662
3.38535e-08,-0.0663
3.38768e-08,-0.0362
3.39000e-08,0.0123
3.39233e-08,0.0771
3.39466e-08,0.1490
3.39698e-08,0.2213
3.39931e-08,0.2920
3.40164e-08,0.3602
3.40396e-08,0.4244
3.40629e-08,0.4821
3.40862e-08,0.5294
3.41094e-08,0.5723
3.41327e-08,0.6516
3.41560e-08,0.8637
3.41792e-08,1.0732
3.42025e-08,1.2046
3.42258e-08,1.3010
3.42490e-08,1.3347
3.42723e-08,1.3251
3.42956e-08,1.2860
3.43188e-08,1.2260
3.43421e-08,1.1515
3.43654e-08,1.0694
3.43886e-08,0.9857
3.44119e-08,0.9047
3.44352e-08,0.8291
3.44584e-08,0.7607
3.44817e-08,0.6991
3.45050e-08,0.6463
3.45282e-08,0.6032
3.45515e-08,0.5685
3.45748e-08,0.5420
3.45980e-08,0.5224
3.46213e-08,0.5075
3.46446e-08,0.5007
3.46678e-08,0.5105
3.46911e-08,0.5400
3.47144e-08,0.5866
3.47376e-08,0.6499
3.47609e-08,0.7278
3.47842e-08,0.8121
3.48074e-08,0.8948
3.48307e-08,0.9727
3.48540e-08,1.0447
3.48772e-08,1.1090
3.49005e-08,1.1634
3.49238e-08,1.2071
3.49470e-08,1.2414
3.49703e-08,1.2685
3.49936e-08,1.2892
3.50168e-08,1.3033
3.50401e-08,1.3115
3.50634e-08,1.3149
3.50866e-08,1.3146
3.51099e-08,1.3130
3.51332e-08,1.3124
3.51564e-08,1.3128
3.51797e-08,1.3128
3.52030e-08,1.3107
3.52262e-08,1.3045
3.52495e-08,1.2916
3.52728e-08,1.2722
3.52960e-08,1.2490
3.53193e-08,1.2249
3.53426e-08,1.1935
3.53658e-08,1.1298
3.53891e-08,1.0167
3.54124e-08,0.8291
3.54356e-08,0.6776
3.54589e-08,0.5738
3.54822e-08,0.4989
3.55054e-08,0.4551
3.55287e-08,0.4345
3.55520e-08,0.4269
3.55752e-08,0.4287
3.55985e-08,0.4374
3.56218e-08,0.4501
3.56450e-08,0.4635
3.56683e-08,0.4750
3.56916e-08,0.4829
3.57148e-08,0.4888
3.57381e-08,0.4940
3.57614e-08,0.4984
3.57846e-08,0.5191
3.58079e-08,0.6172
3.58312e-08,0.8289
3.58544e-08,1.0037
3.58777e-08,1.1302
3.59010e-08,1.2117
3.59242e-08,1.2363
3.59475e-08,1.2227
3.59708e-08,1.1798
3.59940e-08,1.1148
3.60173e-08,1.0361
3.60406e-08,0.9536
3.60638e-08,0.8750
3.60871e-08,0.8047
3.61104e-08,0.7435
3.61337e-08,0.6906
3.61569e-08,0.6460
3.61802e-08,0.5996
3.62035e-08,0.5449
3.62267e-08,0.4253
3.62500e-08,0.2660
3.62733e-08,0.1259
3.62965e-08,0.0182
3.63198e-08,-0.0620
3.63431e-08,-0.0861
3.63663e-08,-0.0741
3.63896e-08,-0.0395
3.64129e-08,0.0173
3.64361e-08,0.0873
3.64594e-08,0.1627
3.64827e-08,0.2389
3.65059e-08,0.3145
3.65292e-08,0.3879
3.65525e-08,0.4561
3.65757e-08,0.5144
3.65990e-08,0.5605
3.66223e-08,0.6178
3.66455e-08,0.7745
3.66688e-08,1.0068
3.66921e-08,1.1547
3.67153e-08,1.2675
3.67386e-08,1.3186
3.67619e-08,1.3236
3.67851e-08,1.2954
3.68084e-08,1.2455
3.68317e-08,1.1797
3.68549e-08,1.1043
3.68782e-08,1.0256
3.69015e-08,0.9477
3.69247e-08,0.8729
3.69480e-08,0.8035
3.69713e-08,0.7393
3.69945e-08,0.6816
3.70178e-08,0.6322
3.70411e-08,0.5908
3.70643e-08,0.5570
3.70876e-08,0.5308
3.71109e-08,0.5098
3.71341e-08,0.4957
3.71574e-08,0.4960
3.71807e-08,0.5179
3.72039e-08,0.5595
3.72272e-08,0.6190
3.72505e-08,0.6953
3.72737e-08,0.7813
3.72970e-08,0.8673
3.73203e-08,0.9480
3.73435e-08,1.0220
3.73668e-08,1.0879
3.73901e-08,1.1439
3.74133e-08,1.1889
3.74366e-08,1.1974
3.74599e-08,1.1678
3.74831e-08,1.0429
3.75064e-08,0.9010
3.75297e-08,0.8004
3.75529e-08,0.7256
3.75762e-08,0.6743
3.75995e-08,0.6404
3.76227e-08,0.6210
3.76460e-08,0.6119
3.76693e-08,0.6096
3.76925e-08,0.6100
3.77158e-08,0.6099
3.77391e-08,0.6047
3.77623e-08,0.5917
3.77856e-08,0.5726
3.78089e-08,0.5527
3.78321e-08,0.5319
3.78554e-08,0.5148
3.78787e-08,0.5391
3.79019e-08,0.6829
3.79252e-08,0.8687
3.79485e-08,0.9969
3.79717e-08,1.0946
3.79950e-08,1.1428
3.80183e-08,1.1469
3.80415e-08,1.1213
3.80648e-08,1.0733
3.80881e-08,1.0104
3.81113e-08,0.9410
3.81346e-08,0.8708
3.81579e-08,0.8049
3.81811e-08,0.7445
3.82044e-08,0.6904
3.82277e-08,0.6421
3.82509e-08,0.6039
3.82742e-08,0.5788
3.82975e-08,0.5653
3.83207e-08,0.5612
3.83440e-08,0.5640
3.83673e-08,0.5704
3.83905e-08,0.5803
3.84138e-08,0.5997
3.84371e-08,0.6319
3.84603e-08,0.6749
3.84836e-08,0.7280
3.85069e-08,0.7909
3.85302e-08,0.8591
3.85534e-08,0.9279
3.85767e-08,0.9956
3.86000e-08,1.0609
3.86232e-08,1.1210
3.86465e-08,1.1726
3.86698e-08,1.2140
3.86930e-08,1.2460
3.87163e-08,1.2710
3.87396e-08,1.2902
3.87628e-08,1.3028
3.87861e-08,1.3089
3.88094e-08,1.3090
3.88326e-08,1.3041
3.88559e-08,1.2965
3.88792e-08,1.2896
3.89024e-08,1.2850
3.89257e-08,1.2820
3.89490e-08,1.2793
3.89722e-08,1.2751
3.89955e-08,1.2674
3.90188e-08,1.2557
3.90420e-08,1.2413
3.90653e-08,1.2253
3.90886e-08,1.2028
3.91118e-08,1.1463
3.91351e-08,1.0455
3.91584e-08,0.8561
3.91816e-08,0.7001
3.92049e-08,0.5892
3.92282e-08,0.5092
3.92514e-08,0.4624
3.92747e-08,0.4373
3.92980e-08,0.4274
3.93212e-08,0.4279
3.93445e-08,0.4366
3.93678e-08,0.4506
3.93910e-08,0.4666
3.94143e-08,0.4812
3.94376e-08,0.4922
3.94608e-08,0.5004
3.94841e-08,0.5071
3.95074e-08,0.5112
3.95306e-08,0.5267
3.95539e-08,0.6089
3.95772e-08,0.8105
3.96004e-08,0.9839
3.96237e-08,1.1109
3.96470e-08,1.1921
3.96702e-08,1.2253
3.96935e-08,1.2170
3.97168e-08,1.1786
3.97400e-08,1.1178
3.97633e-08,1.0423
3.97866e-08,0.9619
3.98098e-08,0.8842
3.98331e-08,0.8141
3.98564e-08,0.7526
3.98796e-08,0.6988
3.99029e-08,0.6524
3.99262e-08,0.6162
3.99494e-08,0.5907
3.99727e-08,0.5741
3.99960e-08,0.5646
4.00192e-08,0.5597
4.00425e-08,0.5579
4.00658e-08,0.5627
4.00890e-08,0.5816
4.01123e-08,0.6153
4.01356e-08,0.6617
4.01588e-08,0.7205
4.01821e-08,0.7890
4.02054e-08,0.8605
4.02286e-08,0.9315
4.02519e-08,1.0018
4.02752e-08,1.0700
4.02984e-08,1.1325
4.03217e-08,1.1855
4.03450e-08,1.2274
4.03682e-08,1.2590
4.03915e-08,1.2823
4.04148e-08,1.2980
4.04380e-08,1.3065
4.04613e-08,1.3090
4.04846e-08,1.3069
4.05078e-08,1.3015
4.05311e-08,1.2959
4.05544e-08,1.2928
4.05776e-08,1.2919
4.06009e-08,1.2916
4.06242e-08,1.2899
4.06474e-08,1.2845
4.06707e-08,1.2737
4.06940e-08,1.2585
4.07173e-08,1.2414
4.07405e-08,1.2233
4.07638e-08,1.1864
4.07871e-08,1.1196
4.08103e-08,0.9737
4.08336e-08,0.7847
4.08569e-08,0.6481
4.08801e-08,0.5480
4.09034e-08,0.4816
4.09267e-08,0.4440
4.09499e-08,0.4277
4.09732e-08,0.4241
4.09965e-08,0.4303
4.10197e-08,0.4427
4.10430e-08,0.4585
4.10663e-08,0.4736
4.10895e-08,0.4857
4.11128e-08,0.4935
4.11361e-08,0.4995
4.11593e-08,0.5040
4.11826e-08,0.5085
4.12059e-08,0.5402
4.12291e-08,0.6766
4.12524e-08,0.8854
4.12757e-08,1.0382
4.12989e-08,1.1495
4.13222e-08,1.2118
4.13455e-08,1.2265
4.13687e-08,1.2059
4.13920e-08,1.1589
4.14153e-08,1.0919
4.14385e-08,1.0137
4.14618e-08,0.9334
4.14851e-08,0.8577
4.15083e-08,0.7897
4.15316e-08,0.7301
4.15549e-08,0.6777
4.15781e-08,0.6342
4.16014e-08,0.6024
4.16247e-08,0.5812
4.16479e-08,0.5688
4.16712e-08,0.5630
4.16945e-08,0.5605
4.17177e-08,0.5612
4.17410e-08,0.5709
4.17643e-08,0.5952
4.17875e-08,0.6331
4.18108e-08,0.6836
4.18341e-08,0.7462
4.18573e-08,0.8162
4.18806e-08,0.8875
4.19039e-08,0.9580
4.19271e-08,1.0274
4.19504e-08,1.0936
4.19737e-08,1.1526
4.19969e-08,1.2015
4.20202e-08,1.2395
4.20435e-08,1.2684
4.20667e-08,1.2895
4.20900e-08,1.3032
4.21133e-08,1.3098
4.21365e-08,1.3105
4.21598e-08,1.3064
4.21831e-08,1.2998
4.22063e-08,1.2940
4.22296e-08,1.2910
4.22529e-08,1.2901
4.22761e-08,1.2895
4.22994e-08,1.2870
4.23227e-08,1.2801
4.23459e-08,1.2680
4.23692e-08,1.2523
4.23925e-08,1.2350
4.24157e-08,1.2167
4.24390e-08,1.1977
4.24623e-08,1.1792
4.24855e-08,1.1628
4.25088e-08,1.1500
4.25321e-08,1.1412
4.25553e-08,1.1365
4.25786e-08,1.1356
4.26019e-08,1.1378
4.26251e-08,1.1419
4.26484e-08,1.1478
4.26717e-08,1.1557
4.26949e-08,1.1649
4.27182e-08,1.1738
4.27415e-08,1.1804
4.27647e-08,1.1837
4.27880e-08,1.1837
4.28113e-08,1.1819
4.28345e-08,1.1770
4.28578e-08,1.1405
4.28811e-08,1.0673
4.29043e-08,0.9020
4.29276e-08,0.7579
4.29509e-08,0.6586
4.29742e-08,0.5870
4.29974e-08,0.5450
4.30207e-08,0.5234
4.30440e-08,0.5127
4.30672e-08,0.5088
4.30905e-08,0.5088
4.31138e-08,0.5114
4.31370e-08,0.5155
4.31603e-08,0.5199
4.31836e-08,0.5227
4.32068e-08,0.5245
4.32301e-08,0.5263
4.32534e-08,0.5264
4.32766e-08,0.5251
4.32999e-08,0.5228
4.33232e-08,0.5211
4.33464e-08,0.5207
4.33697e-08,0.5204
4.33930e-08,0.5146
4.34162e-08,0.4962
4.34395e-08,0.4630
4.34628e-08,0.4161
4.34860e-08,0.3568
4.35093e-08,0.2894
4.35326e-08,0.2211
4.35558e-08,0.1586
4.35791e-08,0.1045
4.36024e-08,0.0595
4.36256e-08,0.0236
4.36489e-08,-0.0031
4.36722e-08,-0.0218
4.36954e-08,-0.0351
4.37187e-08,-0.0453
4.37420e-08,-0.0534
4.37652e-08,-0.0592
4.37885e-08,-0.0631
4.38118e-08,-0.0664
4.38350e-08,-0.0698
4.38583e-08,-0.0747
4.38816e-08,-0.0817
4.39048e-08,-0.0899
4.39281e-08,-0.0974
4.39514e-08,-0.1015
4.39746e-08,-0.0991
4.39979e-08,-0.0882
4.40212e-08,-0.0699
4.40444e-08,-0.0472
4.40677e-08,-0.0232
4.40910e-08,-0.0005
4.41142e-08,0.0295
4.41375e-08,0.0909
4.41608e-08,0.2363
4.41840e-08,0.3947
4.42073e-08,0.5203
4.42306e-08,0.6073
4.42538e-08,0.6636
4.42771e-08,0.6962
4.43004e-08,0.7099
4.43236e-08,0.7143
4.43469e-08,0.7126
4.43702e-08,0.7068
4.43934e-08,0.6999
4.44167e-08,0.6942
4.44400e-08,0.6913
4.44632e-08,0.6902
4.44865e-08,0.6878
4.45098e-08,0.6706
4.45330e-08,0.6312
4.45563e-08,0.5164
4.45796e-08,0.3440
4.46028e-08,0.1935
4.46261e-08,0.0763
4.46494e-08,-0.0111
4.46726e-08,-0.0469
4.46959e-08,-0.0412
4.47192e-08,-0.0085
4.47424e-08,0.0493
4.47657e-08,0.1225
4.47890e-08,0.2014
4.48122e-08,0.2771
4.48355e-08,0.3445
4.48588e-08,0.4026
4.48820e-08,0.4522
4.49053e-08,0.4917
4.49286e-08,0.5199
4.49518e-08,0.5616
4.49751e-08,0.6902
4.49984e-08,0.9043
4.50216e-08,1.0551
4.50449e-08,1.1728
4.50682e-08,1.2373
4.50914e-08,1.2541
4.51147e-08,1.2417
4.51380e-08,1.2061
4.51612e-08,1.1534
4.51845e-08,1.0897
4.52078e-08,1.0202
4.52310e-08,0.9484
4.52543e-08,0.8757
4.52776e-08,0.8035
4.53008e-08,0.7331
4.53241e-08,0.6687
4.53474e-08,0.6148
4.53707e-08,0.5725
4.53939e-08,0.5412
4.54172e-08,0.5205
4.54405e-08,0.5079
4.54637e-08,0.5035
4.54870e-08,0.5129
4.55103e-08,0.5417
4.55335e-08,0.5882
4.55568e-08,0.6491
4.55801e-08,0.7223
4.56033e-08,0.8018
4.56266e-08,0.8801
4.56499e-08,0.9533
4.56731e-08,1.0205
4.56964e-08,1.0805
4.57197e-08,1.1316
4.57429e-08,1.1733
4.57662e-08,1.1815
4.57895e-08,1.1538
4.58127e-08,1.0332
4.58360e-08,0.8991
4.58593e-08,0.8032
4.58825e-08,0.7332
4.59058e-08,0.6834
4.59291e-08,0.6499
4.59523e-08,0.6280
4.59756e-08,0.6147
4.59989e-08,0.6075
4.60221e-08,0.6029
4.60454e-08,0.5984
4.60687e-08,0.5905
4.60919e-08,0.5774
4.61152e-08,0.5606
4.61385e-08,0.5443
4.61617e-08,0.5279
4.61850e-08,0.5151
4.62083e-08,0.5430
4.62315e-08,0.6861
4.62548e-08,0.8698
4.62781e-08,1.0067
4.63013e-08,1.1032
4.63246e-08,1.1512
4.63479e-08,1.1537
4.63711e-08,1.1248
4.63944e-08,1.0730
4.64177e-08,1.0067
4.64409e-08,0.9350
4.64642e-08,0.8642
4.64875e-08,0.7991
4.65107e-08,0.7409
4.65340e-08,0.6899
4.65573e-08,0.6454
4.65805e-08,0.6105
4.66038e-08,0.5875
4.66271e-08,0.5747
4.66503e-08,0.5697
4.66736e-08,0.5704
4.66969e-08,0.5738
4.67201e-08,0.5808
4.67434e-08,0.5972
4.67667e-08,0.6266
4.67899e-08,0.6674
4.68132e-08,0.7191
4.68365e-08,0.7814
4.68597e-08,0.8504
4.68830e-08,0.9211
4.69063e-08,0.9916
4.69295e-08,1.0599
4.69528e-08,1.1227
4.69761e-08,1.1765
4.69993e-08,1.2158
4.70226e-08,1.2116
4.70459e-08,1.1647
4.70691e-08,1.0167
4.70924e-08,0.8817
4.71157e-08,0.7806
4.71389e-08,0.7043
4.71622e-08,0.6484
4.71855e-08,0.6107
4.72087e-08,0.5865
4.72320e-08,0.5739
4.72553e-08,0.5699
4.72785e-08,0.5711
4.73018e-08,0.5736
4.73251e-08,0.5738
4.73483e-08,0.5691
4.73716e-08,0.5611
4.73949e-08,0.5513
4.74181e-08,0.5375
4.74414e-08,0.5197
4.74647e-08,0.4995
4.74879e-08,0.4806
4.75112e-08,0.4662
4.75345e-08,0.4561
4.75577e-08,0.4455
4.75810e-08,0.4274
4.76043e-08,0.3988
4.76275e-08,0.3600
4.76508e-08,0.3120
4.76741e-08,0.2583
4.76973e-08,0.2045
4.77206e-08,0.1546
4.77439e-08,0.1089
4.77672e-08,0.0672
4.77904e-08,0.0302
4.78137e-08,-0.0005
4.78370e-08,-0.0236
4.78602e-08,-0.0404
4.78835e-08,-0.0527
4.79068e-08,-0.0612
4.79300e-08,-0.0653
4.79533e-08,-0.0656
4.79766e-08,-0.0631
4.79998e-08,-0.0597
4.80231e-08,-0.0577
4.80464e-08,-0.0592
4.80696e-08,-0.0643
4.80929e-08,-0.0710
4.81162e-08,-0.0763
4.81394e-08,-0.0765
4.81627e-08,-0.0698
4.81860e-08,-0.0574
4.82092e-08,-0.0419
4.82325e-08,-0.0254
4.82558e-08,-0.0092
4.82790e-08,0.0057
4.83023e-08,0.0182
4.83256e-08,0.0275
4.83488e-08,0.0334
4.83721e-08,0.0364
4.83954e-08,0.0370
4.84186e-08,0.0359
4.84419e-08,0.0337
4.84652e-08,0.0305
4.84884e-08,0.0264
4.85117e-08,0.0211
4.85350e-08,0.0155
4.85582e-08,0.0117
4.85815e-08,0.0111
4.86048e-08,0.0140
4.86280e-08,0.0192
4.86513e-08,0.0244
4.86746e-08,0.0276
4.86978e-08,0.0415
4.87211e-08,0.0909
4.87444e-08,0.2260
4.87676e-08,0.3697
4.87909e-08,0.4785
4.88142e-08,0.5587
4.88374e-08,0.6145
4.88607e-08,0.6435
4.88840e-08,0.6594
4.89072e-08,0.6677
4.89305e-08,0.6709
4.89538e-08,0.6697
4.89770e-08,0.6656
4.90003e-08,0.6604
4.90236e-08,0.6558
4.90468e-08,0.6522
4.90701e-08,0.6480
4.90934e-08,0.6293
4.91166e-08,0.5898
4.91399e-08,0.4723
4.91632e-08,0.3120
4.91864e-08,0.1729
4.92097e-08,0.0584
4.92330e-08,-0.0106
4.92562e-08,-0.0353
4.92795e-08,-0.0248
4.93028e-08,0.0143
4.93260e-08,0.0733
4.93493e-08,0.1453
4.93726e-08,0.2214
4.93958e-08,0.2932
4.94191e-08,0.3563
4.94424e-08,0.4097
4.94656e-08,0.4549
4.94889e-08,0.4906
4.95122e-08,0.5161
4.95354e-08,0.5326
4.95587e-08,0.5427
4.95820e-08,0.5488
