.HEADER
..NAMES
Time,V U1.N6
4.4905e-09,0.5669
4.5138e-09,0.5449
4.5371e-09,0.5285
4.5603e-09,0.5165
4.5836e-09,0.5081
4.6069e-09,0.5030
4.6301e-09,0.5018
4.6534e-09,0.5044
4.6767e-09,0.5101
4.6999e-09,0.5164
4.7232e-09,0.5182
4.7465e-09,0.5122
4.7697e-09,0.4963
4.7930e-09,0.4693
4.8163e-09,0.4277
4.8395e-09,0.3680
4.8628e-09,0.2935
4.8861e-09,0.2143
4.9093e-09,0.1419
4.9326e-09,0.0846
4.9559e-09,0.0444
4.9791e-09,0.0179
5.0024e-09,-0.0007
5.0257e-09,-0.0162
5.0489e-09,-0.0312
5.0722e-09,-0.0453
5.0955e-09,-0.0574
5.1187e-09,-0.0669
5.1420e-09,-0.0734
5.1653e-09,-0.0697
5.1885e-09,-0.0388
5.2118e-09,0.0543
5.2351e-09,0.2216
5.2583e-09,0.3508
5.2816e-09,0.4594
5.3049e-09,0.5500
5.3281e-09,0.6151
5.3514e-09,0.6640
5.3747e-09,0.6953
5.3979e-09,0.7117
5.4212e-09,0.7158
5.4445e-09,0.7124
5.4677e-09,0.7075
5.4910e-09,0.7039
5.5143e-09,0.7023
5.5375e-09,0.7003
5.5608e-09,0.6979
5.5841e-09,0.6971
5.6073e-09,0.6996
5.6306e-09,0.7061
5.6539e-09,0.7205
5.6771e-09,0.7508
5.7004e-09,0.8010
5.7237e-09,0.8670
5.7469e-09,0.9394
5.7702e-09,1.0076
5.7935e-09,1.0641
5.8168e-09,1.1071
5.8400e-09,1.1399
5.8633e-09,1.1673
5.8866e-09,1.1922
5.9098e-09,1.2142
5.9331e-09,1.2310
5.9564e-09,1.2415
5.9796e-09,1.2470
6.0029e-09,1.2495
6.0262e-09,1.2496
6.0494e-09,1.2466
6.0727e-09,1.2403
6.0960e-09,1.2307
6.1192e-09,1.2176
6.1425e-09,1.2001
6.1658e-09,1.1790
6.1890e-09,1.1571
6.2123e-09,1.1388
6.2356e-09,1.1282
6.2588e-09,1.1272
6.2821e-09,1.1341
6.3054e-09,1.1445
6.3286e-09,1.1537
6.3519e-09,1.1592
6.3752e-09,1.1617
6.3984e-09,1.1641
6.4217e-09,1.1683
6.4450e-09,1.1744
6.4682e-09,1.1815
6.4915e-09,1.1889
6.5148e-09,1.1963
6.5380e-09,1.2035
6.5613e-09,1.2105
6.5846e-09,1.2172
6.6078e-09,1.2233
6.6311e-09,1.2283
6.6544e-09,1.2312
6.6776e-09,1.2309
6.7009e-09,1.2269
6.7242e-09,1.2196
6.7474e-09,1.2105
6.7707e-09,1.2024
6.7940e-09,1.1977
6.8172e-09,1.1821
6.8405e-09,1.1369
6.8638e-09,1.0266
6.8870e-09,0.8636
6.9103e-09,0.7434
6.9336e-09,0.6659
6.9568e-09,0.6146
6.9801e-09,0.5783
7.0034e-09,0.5533
7.0266e-09,0.5347
7.0499e-09,0.5211
7.0732e-09,0.5113
7.0964e-09,0.5046
7.1197e-09,0.5016
7.1430e-09,0.5026
7.1662e-09,0.5073
7.1895e-09,0.5139
7.2128e-09,0.5181
7.2360e-09,0.5156
7.2593e-09,0.5038
7.2826e-09,0.4816
7.3058e-09,0.4465
7.3291e-09,0.3940
7.3524e-09,0.3244
7.3756e-09,0.2456
7.3989e-09,0.1693
7.4222e-09,0.1055
7.4454e-09,0.0587
7.4687e-09,0.0274
7.4920e-09,0.0064
7.5152e-09,-0.0100
7.5385e-09,-0.0252
7.5618e-09,-0.0399
7.5850e-09,-0.0529
7.6083e-09,-0.0634
7.6316e-09,-0.0712
7.6548e-09,-0.0741
7.6781e-09,-0.0553
7.7014e-09,0.0002
7.7246e-09,0.1546
7.7479e-09,0.2984
7.7712e-09,0.4212
7.7944e-09,0.5180
7.8177e-09,0.5898
7.8410e-09,0.6466
7.8642e-09,0.6844
7.8875e-09,0.7063
7.9108e-09,0.7150
7.9340e-09,0.7138
7.9573e-09,0.7091
7.9806e-09,0.7049
8.0038e-09,0.7028
8.0271e-09,0.7011
8.0504e-09,0.6987
8.0736e-09,0.6970
8.0969e-09,0.6980
8.1202e-09,0.7026
8.1435e-09,0.7130
8.1667e-09,0.7357
8.1900e-09,0.7780
8.2133e-09,0.8385
8.2365e-09,0.9096
8.2598e-09,0.9807
8.2831e-09,1.0425
8.3063e-09,1.0909
8.3296e-09,1.1274
8.3529e-09,1.1565
8.3761e-09,1.1822
8.3994e-09,1.2056
8.4227e-09,1.2248
8.4459e-09,1.2377
8.4692e-09,1.2450
8.4925e-09,1.2175
8.5157e-09,1.1618
8.5390e-09,1.0060
8.5623e-09,0.8534
8.5855e-09,0.7514
8.6088e-09,0.6784
8.6321e-09,0.6214
8.6553e-09,0.5706
8.6786e-09,0.5251
8.7019e-09,0.4866
8.7251e-09,0.4588
8.7484e-09,0.4438
8.7717e-09,0.4407
8.7949e-09,0.4462
8.8182e-09,0.4556
8.8415e-09,0.4646
8.8647e-09,0.4706
8.8880e-09,0.4719
8.9113e-09,0.4685
8.9345e-09,0.4597
8.9578e-09,0.4427
8.9811e-09,0.4117
9.0043e-09,0.3611
9.0276e-09,0.2939
9.0509e-09,0.2204
9.0741e-09,0.1534
9.0974e-09,0.1016
9.1207e-09,0.0669
9.1439e-09,0.0449
9.1672e-09,0.0282
9.1905e-09,0.0109
9.2137e-09,-0.0095
9.2370e-09,-0.0314
9.2603e-09,-0.0513
9.2835e-09,-0.0661
9.3068e-09,-0.0741
9.3301e-09,-0.0694
9.3533e-09,-0.0372
9.3766e-09,0.0552
9.3999e-09,0.2182
9.4231e-09,0.3449
9.4464e-09,0.4450
9.4697e-09,0.5328
9.4929e-09,0.5977
9.5162e-09,0.6473
9.5395e-09,0.6804
9.5627e-09,0.6982
9.5860e-09,0.7034
9.6093e-09,0.7013
9.6325e-09,0.6983
9.6558e-09,0.6979
9.6791e-09,0.7003
9.7023e-09,0.7024
9.7256e-09,0.7031
9.7489e-09,0.7034
9.7721e-09,0.7048
9.7954e-09,0.7089
9.8187e-09,0.7212
9.8419e-09,0.7510
9.8652e-09,0.8025
9.8885e-09,0.8707
9.9117e-09,0.9446
9.9350e-09,1.0128
9.9583e-09,1.0675
9.9815e-09,1.1080
1.00048e-08,1.1385
1.00281e-08,1.1646
1.00513e-08,1.1891
1.00746e-08,1.2112
1.00979e-08,1.2279
1.01211e-08,1.2379
1.01444e-08,1.2354
1.01677e-08,1.1951
1.01909e-08,1.1058
1.02142e-08,0.9372
1.02375e-08,0.8054
1.02607e-08,0.7209
1.02840e-08,0.6560
1.03073e-08,0.6016
1.03305e-08,0.5518
1.03538e-08,0.5074
1.03771e-08,0.4722
1.04003e-08,0.4500
1.04236e-08,0.4413
1.04469e-08,0.4439
1.04702e-08,0.4527
1.04934e-08,0.4626
1.05167e-08,0.4700
1.05400e-08,0.4732
1.05632e-08,0.4718
1.05865e-08,0.4661
1.06098e-08,0.4546
1.06330e-08,0.4330
1.06563e-08,0.3943
1.06796e-08,0.3357
1.07028e-08,0.2639
1.07261e-08,0.1910
1.07494e-08,0.1294
1.07726e-08,0.0851
1.07959e-08,0.0570
1.08192e-08,0.0386
1.08424e-08,0.0223
1.08657e-08,0.0032
1.08890e-08,-0.0191
1.09122e-08,-0.0414
1.09355e-08,-0.0598
1.09588e-08,-0.0716
1.09820e-08,-0.0759
1.10053e-08,-0.0606
1.10286e-08,-0.0184
1.10518e-08,0.1176
1.10751e-08,0.2700
1.10984e-08,0.3916
1.11216e-08,0.4807
1.11449e-08,0.5606
1.11682e-08,0.6199
1.11914e-08,0.6629
1.12147e-08,0.6897
1.12380e-08,0.7017
1.12612e-08,0.7027
1.12845e-08,0.6994
1.13078e-08,0.6974
1.13310e-08,0.6986
1.13543e-08,0.7016
1.13776e-08,0.7035
1.14008e-08,0.7038
1.14241e-08,0.7040
1.14474e-08,0.7056
1.14706e-08,0.7116
1.14939e-08,0.7296
1.15172e-08,0.7685
1.15404e-08,0.8282
1.15637e-08,0.9007
1.15870e-08,0.9737
1.16102e-08,1.0369
1.16335e-08,1.0853
1.16568e-08,1.1209
1.16800e-08,1.1490
1.17033e-08,1.1744
1.17266e-08,1.1984
1.17498e-08,1.2187
1.17731e-08,1.2327
1.17964e-08,1.2403
1.18196e-08,1.2436
1.18429e-08,1.2449
1.18662e-08,1.2444
1.18894e-08,1.2416
1.19127e-08,1.2360
1.19360e-08,1.2267
1.19592e-08,1.2124
1.19825e-08,1.1925
1.20058e-08,1.1691
1.20290e-08,1.1468
1.20523e-08,1.1310
1.20756e-08,1.1254
1.20988e-08,1.1298
1.21221e-08,1.1404
1.21454e-08,1.1517
1.21686e-08,1.1592
1.21919e-08,1.1622
1.22152e-08,1.1634
1.22384e-08,1.1658
1.22617e-08,1.1707
1.22850e-08,1.1776
1.23082e-08,1.1849
1.23315e-08,1.1920
1.23548e-08,1.1986
1.23780e-08,1.2050
1.24013e-08,1.2115
1.24246e-08,1.2182
1.24478e-08,1.2247
1.24711e-08,1.2298
1.24944e-08,1.2321
1.25176e-08,1.2303
1.25409e-08,1.2240
1.25642e-08,1.2145
1.25874e-08,1.2048
1.26107e-08,1.1979
1.26340e-08,1.1956
1.26572e-08,1.1972
1.26805e-08,1.2001
1.27038e-08,1.2015
1.27270e-08,1.2002
1.27503e-08,1.1968
1.27736e-08,1.1929
1.27968e-08,1.1899
1.28201e-08,1.1883
1.28434e-08,1.1879
1.28667e-08,1.1881
1.28899e-08,1.1888
1.29132e-08,1.1898
1.29365e-08,1.1914
1.29597e-08,1.1940
1.29830e-08,1.1976
1.30063e-08,1.2019
1.30295e-08,1.2061
1.30528e-08,1.2089
1.30761e-08,1.2095
1.30993e-08,1.2075
1.31226e-08,1.2041
1.31459e-08,1.2011
1.31691e-08,1.2000
1.31924e-08,1.2011
1.32157e-08,1.2037
1.32389e-08,1.2061
1.32622e-08,1.2072
1.32855e-08,1.2067
1.33087e-08,1.2050
1.33320e-08,1.2029
1.33553e-08,1.2012
1.33785e-08,1.1999
1.34018e-08,1.1989
1.34251e-08,1.1980
1.34483e-08,1.1972
1.34716e-08,1.1966
1.34949e-08,1.1963
1.35181e-08,1.1967
1.35414e-08,1.1979
1.35647e-08,1.1998
1.35879e-08,1.2017
1.36112e-08,1.2027
1.36345e-08,1.2025
1.36577e-08,1.2011
1.36810e-08,1.1993
1.37043e-08,1.1981
1.37275e-08,1.1981
1.37508e-08,1.1994
1.37741e-08,1.2012
1.37973e-08,1.2028
1.38206e-08,1.2036
1.38439e-08,1.2036
1.38671e-08,1.2032
1.38904e-08,1.2025
1.39137e-08,1.2020
1.39369e-08,1.2016
1.39602e-08,1.2013
1.39835e-08,1.2009
1.40067e-08,1.2004
1.40300e-08,1.1999
1.40533e-08,1.1995
1.40765e-08,1.1996
1.40998e-08,1.2002
1.41231e-08,1.2011
1.41463e-08,1.2019
1.41696e-08,1.2022
1.41929e-08,1.2016
1.42161e-08,1.2005
1.42394e-08,1.1994
1.42627e-08,1.1988
1.42859e-08,1.1989
1.43092e-08,1.1922
1.43325e-08,1.1517
1.43557e-08,1.0614
1.43790e-08,0.8925
1.44023e-08,0.7653
1.44255e-08,0.6886
1.44488e-08,0.6350
1.44721e-08,0.5990
1.44953e-08,0.5729
1.45186e-08,0.5531
1.45419e-08,0.5377
1.45651e-08,0.5256
1.45884e-08,0.5161
1.46117e-08,0.5097
1.46349e-08,0.5069
1.46582e-08,0.5077
1.46815e-08,0.5108
1.47047e-08,0.5129
1.47280e-08,0.5097
1.47513e-08,0.4995
1.47745e-08,0.4810
1.47978e-08,0.4512
1.48211e-08,0.4045
1.48443e-08,0.3385
1.48676e-08,0.2598
1.48909e-08,0.1807
1.49141e-08,0.1128
1.49374e-08,0.0625
1.49607e-08,0.0294
1.49839e-08,0.0083
1.50072e-08,-0.0071
1.50305e-08,-0.0211
1.50537e-08,-0.0349
1.50770e-08,-0.0474
1.51003e-08,-0.0580
1.51236e-08,-0.0661
1.51468e-08,-0.0711
1.51701e-08,-0.0587
1.51934e-08,-0.0157
1.52166e-08,0.1201
1.52399e-08,0.2747
1.52632e-08,0.4021
1.52864e-08,0.4956
1.53097e-08,0.5769
1.53330e-08,0.6367
1.53562e-08,0.6790
1.53795e-08,0.7048
1.54028e-08,0.7154
1.54260e-08,0.7146
1.54493e-08,0.7089
1.54726e-08,0.7034
1.54958e-08,0.7004
1.55191e-08,0.6988
1.55424e-08,0.6969
1.55656e-08,0.6953
1.55889e-08,0.6962
1.56122e-08,0.7007
1.56354e-08,0.7101
1.56587e-08,0.7302
1.56820e-08,0.7692
1.57052e-08,0.8271
1.57285e-08,0.8973
1.57518e-08,0.9691
1.57750e-08,1.0327
1.57983e-08,1.0828
1.58216e-08,1.1205
1.58448e-08,1.1504
1.58681e-08,1.1770
1.58914e-08,1.2018
1.59146e-08,1.2227
1.59379e-08,1.2372
1.59612e-08,1.2451
1.59844e-08,1.2265
1.60077e-08,1.1755
1.60310e-08,1.0377
1.60542e-08,0.8787
1.60775e-08,0.7699
1.61008e-08,0.6928
1.61240e-08,0.6330
1.61473e-08,0.5800
1.61706e-08,0.5333
1.61938e-08,0.4932
1.62171e-08,0.4634
1.62404e-08,0.4460
1.62636e-08,0.4410
1.62869e-08,0.4452
1.63102e-08,0.4541
1.63334e-08,0.4629
1.63567e-08,0.4694
1.63800e-08,0.4713
1.64032e-08,0.4689
1.64265e-08,0.4617
1.64498e-08,0.4475
1.64730e-08,0.4204
1.64963e-08,0.3741
1.65196e-08,0.3095
1.65428e-08,0.2362
1.65661e-08,0.1668
1.65894e-08,0.1115
1.66126e-08,0.0734
1.66359e-08,0.0491
1.66592e-08,0.0317
1.66824e-08,0.0146
1.67057e-08,-0.0053
1.67290e-08,-0.0273
1.67522e-08,-0.0478
1.67755e-08,-0.0637
1.67988e-08,-0.0730
1.68220e-08,-0.0751
1.68453e-08,-0.0705
1.68686e-08,-0.0606
1.68918e-08,-0.0480
1.69151e-08,-0.0336
1.69384e-08,-0.0166
1.69616e-08,0.0039
1.69849e-08,0.0264
1.70082e-08,0.0467
1.70314e-08,0.0598
1.70547e-08,0.0628
1.70780e-08,0.0568
1.71012e-08,0.0461
1.71245e-08,0.0367
1.71478e-08,0.0326
1.71710e-08,0.0341
1.71943e-08,0.0384
1.72176e-08,0.0415
1.72408e-08,0.0408
1.72641e-08,0.0355
1.72874e-08,0.0265
1.73106e-08,0.0153
1.73339e-08,0.0040
1.73572e-08,-0.0054
1.73804e-08,-0.0123
1.74037e-08,-0.0173
1.74270e-08,-0.0211
1.74502e-08,-0.0239
1.74735e-08,-0.0248
1.74968e-08,-0.0227
1.75201e-08,-0.0171
1.75433e-08,-0.0093
1.75666e-08,-0.0017
1.75899e-08,0.0028
1.76131e-08,0.0029
1.76364e-08,-0.0003
1.76597e-08,-0.0041
1.76829e-08,-0.0057
1.77062e-08,-0.0037
1.77295e-08,0.0013
1.77527e-08,0.0077
1.77760e-08,0.0135
1.77993e-08,0.0172
1.78225e-08,0.0182
1.78458e-08,0.0169
1.78691e-08,0.0143
1.78923e-08,0.0115
1.79156e-08,0.0091
1.79389e-08,0.0070
1.79621e-08,0.0049
1.79854e-08,0.0024
1.80087e-08,-0.0003
1.80319e-08,-0.0021
1.80552e-08,-0.0022
1.80785e-08,-0.0005
1.81017e-08,0.0023
1.81250e-08,0.0043
1.81483e-08,0.0043
1.81715e-08,0.0022
1.81948e-08,-0.0013
1.82181e-08,-0.0045
1.82413e-08,-0.0062
1.82646e-08,-0.0057
1.82879e-08,-0.0035
1.83111e-08,-0.0004
1.83344e-08,0.0025
1.83577e-08,0.0044
1.83809e-08,0.0052
1.84042e-08,0.0051
1.84275e-08,0.0047
1.84507e-08,0.0044
1.84740e-08,0.0043
1.84973e-08,0.0135
1.85205e-08,0.0521
1.85438e-08,0.1708
1.85671e-08,0.3169
1.85903e-08,0.4288
1.86136e-08,0.4981
1.86369e-08,0.5489
1.86601e-08,0.5845
1.86834e-08,0.6079
1.87067e-08,0.6240
1.87299e-08,0.6361
1.87532e-08,0.6446
1.87765e-08,0.6509
1.87997e-08,0.6553
1.88230e-08,0.6575
1.88463e-08,0.6576
1.88695e-08,0.6560
1.88928e-08,0.6558
1.89161e-08,0.6603
1.89393e-08,0.6709
1.89626e-08,0.6890
1.89859e-08,0.7198
1.90091e-08,0.7706
1.90324e-08,0.8405
1.90557e-08,0.9209
1.90789e-08,0.9997
1.91022e-08,1.0660
1.91255e-08,1.1147
1.91487e-08,1.1471
1.91720e-08,1.1686
1.91953e-08,1.1853
1.92185e-08,1.2007
1.92418e-08,1.2149
1.92651e-08,1.2271
1.92883e-08,1.2366
1.93116e-08,1.2435
1.93349e-08,1.2470
1.93581e-08,1.2457
1.93814e-08,1.2385
1.94047e-08,1.2267
1.94279e-08,1.2114
1.94512e-08,1.1932
1.94745e-08,1.1722
1.94977e-08,1.1502
1.95210e-08,1.1309
1.95443e-08,1.1189
1.95675e-08,1.1170
1.95908e-08,1.1251
1.96141e-08,1.1393
1.96373e-08,1.1539
1.96606e-08,1.1642
1.96839e-08,1.1690
1.97071e-08,1.1702
1.97304e-08,1.1709
1.97537e-08,1.1731
1.97769e-08,1.1775
1.98002e-08,1.1841
1.98235e-08,1.1926
1.98468e-08,1.2023
1.98700e-08,1.2119
1.98933e-08,1.2202
1.99166e-08,1.2266
1.99398e-08,1.2307
1.99631e-08,1.2323
1.99864e-08,1.2312
2.00096e-08,1.2267
2.00329e-08,1.2191
2.00562e-08,1.2093
2.00794e-08,1.1999
2.01027e-08,1.1936
2.01260e-08,1.1920
2.01492e-08,1.1944
2.01725e-08,1.1982
2.01958e-08,1.2007
2.02190e-08,1.2004
2.02423e-08,1.1976
2.02656e-08,1.1933
2.02888e-08,1.1890
2.03121e-08,1.1858
2.03354e-08,1.1844
2.03586e-08,1.1848
2.03819e-08,1.1869
2.04052e-08,1.1902
2.04284e-08,1.1940
2.04517e-08,1.1980
2.04750e-08,1.2017
2.04982e-08,1.2051
2.05215e-08,1.2079
2.05448e-08,1.2094
2.05680e-08,1.2090
2.05913e-08,1.2066
2.06146e-08,1.2032
2.06378e-08,1.2003
2.06611e-08,1.1993
2.06844e-08,1.2005
2.07076e-08,1.2032
2.07309e-08,1.2059
2.07542e-08,1.2075
2.07774e-08,1.2074
2.08007e-08,1.2056
2.08240e-08,1.2030
2.08472e-08,1.2002
2.08705e-08,1.1978
2.08938e-08,1.1962
2.09170e-08,1.1954
2.09403e-08,1.1955
2.09636e-08,1.1961
2.09868e-08,1.1969
2.10101e-08,1.1980
2.10334e-08,1.1993
2.10566e-08,1.2007
2.10799e-08,1.2020
2.11032e-08,1.2025
2.11264e-08,1.2020
2.11497e-08,1.2005
2.11730e-08,1.1988
2.11962e-08,1.1977
2.12195e-08,1.1979
2.12428e-08,1.1992
2.12660e-08,1.2011
2.12893e-08,1.2030
2.13126e-08,1.2041
2.13358e-08,1.2044
2.13591e-08,1.2039
2.13824e-08,1.2028
2.14056e-08,1.2016
2.14289e-08,1.2006
2.14522e-08,1.1999
2.14754e-08,1.1996
2.14987e-08,1.1995
2.15220e-08,1.1996
2.15452e-08,1.1997
2.15685e-08,1.2001
2.15918e-08,1.2006
2.16150e-08,1.2013
2.16383e-08,1.2018
2.16616e-08,1.2018
2.16848e-08,1.2012
2.17081e-08,1.2001
2.17314e-08,1.1990
2.17546e-08,1.1985
2.17779e-08,1.1986
2.18012e-08,1.1962
2.18244e-08,1.1614
2.18477e-08,1.0903
2.18710e-08,0.9275
2.18942e-08,0.7908
2.19175e-08,0.7035
2.19408e-08,0.6448
2.19640e-08,0.6050
2.19873e-08,0.5773
2.20106e-08,0.5561
2.20338e-08,0.5398
2.20571e-08,0.5273
2.20804e-08,0.5177
2.21037e-08,0.5109
2.21269e-08,0.5075
2.21502e-08,0.5076
2.21735e-08,0.5102
2.21967e-08,0.5127
2.22200e-08,0.5106
2.22433e-08,0.5020
2.22665e-08,0.4854
2.22898e-08,0.4586
2.23131e-08,0.4161
2.23363e-08,0.3540
2.23596e-08,0.2773
2.23829e-08,0.1972
2.24061e-08,0.1262
2.24294e-08,0.0720
2.24527e-08,0.0354
2.24759e-08,0.0122
2.24992e-08,-0.0041
2.25225e-08,-0.0184
2.25457e-08,-0.0323
2.25690e-08,-0.0453
2.25923e-08,-0.0562
2.26155e-08,-0.0648
2.26388e-08,-0.0704
2.26621e-08,-0.0634
2.26853e-08,-0.0254
2.27086e-08,0.0921
2.27319e-08,0.2505
2.27551e-08,0.3806
2.27784e-08,0.4797
2.28017e-08,0.5606
2.28249e-08,0.6245
2.28482e-08,0.6708
2.28715e-08,0.7000
2.28947e-08,0.7140
2.29180e-08,0.7154
2.29413e-08,0.7103
2.29645e-08,0.7045
2.29878e-08,0.7008
2.30111e-08,0.6992
2.30343e-08,0.6972
2.30576e-08,0.6954
2.30809e-08,0.6958
2.31041e-08,0.6995
2.31274e-08,0.7077
2.31507e-08,0.7254
2.31739e-08,0.7605
2.31972e-08,0.8152
2.32205e-08,0.8837
2.32437e-08,0.9559
2.32670e-08,1.0213
2.32903e-08,1.0738
2.33135e-08,1.1133
2.33368e-08,1.1442
2.33601e-08,1.1713
2.33833e-08,1.1966
2.34066e-08,1.2186
2.34299e-08,1.2346
2.34531e-08,1.2439
2.34764e-08,1.2350
2.34997e-08,1.1905
2.35229e-08,1.0788
2.35462e-08,0.9131
2.35695e-08,0.7892
2.35927e-08,0.7067
2.36160e-08,0.6433
2.36393e-08,0.5895
2.36625e-08,0.5421
2.36858e-08,0.5005
2.37091e-08,0.4686
2.37323e-08,0.4488
2.37556e-08,0.4416
2.37789e-08,0.4443
2.38021e-08,0.4524
2.38254e-08,0.4614
2.38487e-08,0.4683
2.38719e-08,0.4712
2.38952e-08,0.4697
2.39185e-08,0.4637
2.39417e-08,0.4515
2.39650e-08,0.4280
2.39883e-08,0.3863
2.40115e-08,0.3251
2.40348e-08,0.2527
2.40581e-08,0.1813
2.40813e-08,0.1221
2.41046e-08,0.0801
2.41279e-08,0.0532
2.41511e-08,0.0348
2.41744e-08,0.0180
2.41977e-08,-0.0012
2.42209e-08,-0.0229
2.42442e-08,-0.0439
2.42675e-08,-0.0609
2.42907e-08,-0.0715
2.43140e-08,-0.0741
2.43373e-08,-0.0547
2.43605e-08,0.0092
2.43838e-08,0.1525
2.44071e-08,0.2954
2.44303e-08,0.4073
2.44536e-08,0.5005
2.44769e-08,0.5719
2.45002e-08,0.6281
2.45234e-08,0.6682
2.45467e-08,0.6925
2.45700e-08,0.7028
2.45932e-08,0.7028
2.46165e-08,0.6996
2.46398e-08,0.6979
2.46630e-08,0.6991
2.46863e-08,0.7013
2.47096e-08,0.7025
2.47328e-08,0.7030
2.47561e-08,0.7040
2.47794e-08,0.7069
2.48026e-08,0.7153
2.48259e-08,0.7375
