.HEADER
..NAMES
Time,V U1.G5
.DATA
2.47096e-08,0.4782
2.47328e-08,0.3894
2.47561e-08,0.2881
2.47794e-08,0.1848
2.48026e-08,0.0910
2.48259e-08,0.0156
2.48492e-08,-0.0375
2.48724e-08,-0.0703
2.48957e-08,-0.0882
2.49190e-08,-0.0973
2.49422e-08,-0.1022
2.49655e-08,-0.1054
2.49888e-08,-0.1075
2.50120e-08,-0.1085
2.50353e-08,-0.1090
2.50586e-08,-0.1090
2.50818e-08,-0.1080
2.51051e-08,-0.1041
2.51284e-08,-0.0954
2.51516e-08,-0.0801
2.51749e-08,-0.0586
2.51982e-08,-0.0329
2.52214e-08,-0.0055
2.52447e-08,0.0209
2.52680e-08,0.0449
2.52912e-08,0.0655
2.53145e-08,0.0820
2.53378e-08,0.0931
2.53610e-08,0.1008
2.53843e-08,0.1271
2.54076e-08,0.2145
2.54308e-08,0.3674
2.54541e-08,0.4773
2.54774e-08,0.5503
2.55006e-08,0.5893
2.55239e-08,0.6096
2.55472e-08,0.6202
2.55704e-08,0.6268
2.55937e-08,0.6351
2.56170e-08,0.6449
2.56402e-08,0.6525
2.56635e-08,0.6576
2.56868e-08,0.6574
2.57100e-08,0.6510
2.57333e-08,0.6378
2.57566e-08,0.6183
2.57798e-08,0.5737
2.58031e-08,0.4995
2.58264e-08,0.3420
2.58496e-08,0.1992
2.58729e-08,0.1077
2.58962e-08,0.0537
2.59194e-08,0.0498
2.59427e-08,0.0825
2.59660e-08,0.1388
2.59892e-08,0.2068
2.60125e-08,0.2757
2.60358e-08,0.3389
2.60590e-08,0.3890
2.60823e-08,0.4239
2.61056e-08,0.4456
2.61288e-08,0.4599
2.61521e-08,0.4735
2.61754e-08,0.4914
2.61986e-08,0.5240
2.62219e-08,0.6161
2.62452e-08,0.8356
2.62684e-08,1.0337
2.62917e-08,1.1599
2.63150e-08,1.2062
2.63382e-08,1.1920
2.63615e-08,1.1385
2.63848e-08,1.0563
2.64080e-08,0.9627
2.64313e-08,0.8705
2.64546e-08,0.7881
2.64778e-08,0.7223
2.65011e-08,0.6757
2.65244e-08,0.6442
2.65476e-08,0.6215
2.65709e-08,0.6000
2.65942e-08,0.5698
2.66174e-08,0.5172
2.66407e-08,0.4103
2.66640e-08,0.2483
2.66872e-08,0.1048
2.67105e-08,0.0055
2.67338e-08,-0.0366
2.67570e-08,-0.0272
2.67803e-08,0.0205
2.68036e-08,0.1016
2.68269e-08,0.1976
2.68501e-08,0.2977
2.68734e-08,0.3909
2.68967e-08,0.4673
2.69199e-08,0.5231
2.69432e-08,0.5596
2.69665e-08,0.5824
2.69897e-08,0.5979
2.70130e-08,0.6114
2.70363e-08,0.6392
2.70595e-08,0.7462
2.70828e-08,0.9561
2.71061e-08,1.1298
2.71293e-08,1.2139
2.71526e-08,1.2396
2.71759e-08,1.2157
2.71991e-08,1.1572
2.72224e-08,1.0735
2.72457e-08,0.9782
2.72689e-08,0.8811
2.72922e-08,0.7899
2.73155e-08,0.7135
2.73387e-08,0.6548
2.73620e-08,0.6110
2.73853e-08,0.5774
2.74085e-08,0.5483
2.74318e-08,0.5099
2.74551e-08,0.4598
2.74783e-08,0.3407
2.75016e-08,0.1944
2.75249e-08,0.0676
2.75481e-08,-0.0086
2.75714e-08,-0.0392
2.75947e-08,-0.0166
2.76179e-08,0.0443
2.76412e-08,0.1306
2.76645e-08,0.2297
2.76877e-08,0.3294
2.77110e-08,0.4184
2.77343e-08,0.4886
2.77575e-08,0.5380
2.77808e-08,0.5704
2.78041e-08,0.5927
2.78273e-08,0.6110
2.78506e-08,0.6296
2.78739e-08,0.6476
2.78971e-08,0.6607
2.79204e-08,0.6659
2.79437e-08,0.6604
2.79669e-08,0.6414
2.79902e-08,0.6077
2.80135e-08,0.5563
2.80367e-08,0.4859
2.80600e-08,0.3983
2.80833e-08,0.2984
2.81065e-08,0.1960
2.81298e-08,0.1022
2.81531e-08,0.0255
2.81763e-08,-0.0300
2.81996e-08,-0.0661
2.82229e-08,-0.0877
2.82461e-08,-0.1002
2.82694e-08,-0.1075
2.82927e-08,-0.1114
2.83159e-08,-0.1127
2.83392e-08,-0.1120
2.83625e-08,-0.1105
2.83857e-08,-0.1092
2.84090e-08,-0.1077
2.84323e-08,-0.1042
2.84555e-08,-0.0960
2.84788e-08,-0.0810
2.85021e-08,-0.0591
2.85253e-08,-0.0326
2.85486e-08,-0.0046
2.85719e-08,0.0221
2.85951e-08,0.0457
2.86184e-08,0.0657
2.86417e-08,0.0815
2.86649e-08,0.0924
2.86882e-08,0.0984
2.87115e-08,0.1174
2.87347e-08,0.1841
2.87580e-08,0.3385
2.87813e-08,0.4569
2.88045e-08,0.5434
2.88278e-08,0.5889
2.88511e-08,0.6093
2.88743e-08,0.6214
2.88976e-08,0.6258
2.89209e-08,0.6312
2.89441e-08,0.6395
2.89674e-08,0.6470
2.89907e-08,0.6534
2.90139e-08,0.6557
2.90372e-08,0.6517
2.90605e-08,0.6404
2.90838e-08,0.6233
2.91070e-08,0.5825
2.91303e-08,0.5215
2.91536e-08,0.3739
2.91768e-08,0.2244
2.92001e-08,0.1227
2.92234e-08,0.0647
2.92466e-08,0.0489
2.92699e-08,0.0728
2.92932e-08,0.1271
2.93164e-08,0.1931
2.93397e-08,0.2620
2.93630e-08,0.3269
2.93862e-08,0.3800
2.94095e-08,0.4182
2.94328e-08,0.4429
2.94560e-08,0.4587
2.94793e-08,0.4725
2.95026e-08,0.4893
2.95258e-08,0.5167
2.95491e-08,0.5888
2.95724e-08,0.7871
2.95956e-08,1.0046
2.96189e-08,1.1350
2.96422e-08,1.2022
2.96654e-08,1.1985
2.96887e-08,1.1516
2.97120e-08,1.0748
2.97352e-08,0.9828
2.97585e-08,0.8897
2.97818e-08,0.8045
2.98050e-08,0.7344
2.98283e-08,0.6838
2.98516e-08,0.6494
2.98748e-08,0.6254
2.98981e-08,0.6040
2.99214e-08,0.5788
2.99446e-08,0.5275
2.99679e-08,0.4432
2.99912e-08,0.2804
3.00144e-08,0.1276
3.00377e-08,0.0287
3.00610e-08,-0.0317
3.00842e-08,-0.0344
3.01075e-08,0.0086
3.01308e-08,0.0836
3.01540e-08,0.1780
3.01773e-08,0.2783
3.02006e-08,0.3734
3.02238e-08,0.4533
3.02471e-08,0.5128
3.02704e-08,0.5526
3.02936e-08,0.5776
3.03169e-08,0.5945
3.03402e-08,0.6085
3.03634e-08,0.6306
3.03867e-08,0.7093
3.04100e-08,0.9182
3.04332e-08,1.0999
3.04565e-08,1.2072
3.04798e-08,1.2410
3.05030e-08,1.2231
3.05263e-08,1.1714
3.05496e-08,1.0915
3.05728e-08,0.9978
3.05961e-08,0.9009
3.06194e-08,0.8081
3.06426e-08,0.7283
3.06659e-08,0.6661
3.06892e-08,0.6193
3.07124e-08,0.5839
3.07357e-08,0.5538
3.07590e-08,0.5205
3.07822e-08,0.4713
3.08055e-08,0.3706
3.08288e-08,0.2240
3.08520e-08,0.0903
3.08753e-08,0.0012
3.08986e-08,-0.0370
3.09218e-08,-0.0227
3.09451e-08,0.0287
3.09684e-08,0.1118
3.09916e-08,0.2096
3.10149e-08,0.3105
3.10382e-08,0.4026
3.10614e-08,0.4769
3.10847e-08,0.5302
3.11080e-08,0.5652
3.11312e-08,0.5886
3.11545e-08,0.6071
3.11778e-08,0.6253
3.12010e-08,0.6578
3.12243e-08,0.7678
3.12476e-08,0.9841
3.12708e-08,1.1505
3.12941e-08,1.2294
3.13174e-08,1.2452
3.13406e-08,1.2135
3.13639e-08,1.1492
3.13872e-08,1.0620
3.14105e-08,0.9661
3.14337e-08,0.8707
3.14570e-08,0.7824
3.14803e-08,0.7093
3.15035e-08,0.6534
3.15268e-08,0.6109
3.15501e-08,0.5771
3.15733e-08,0.5466
3.15966e-08,0.5167
3.16199e-08,0.4894
3.16431e-08,0.4691
3.16664e-08,0.4586
3.16897e-08,0.4610
3.17129e-08,0.4798
3.17362e-08,0.5153
3.17595e-08,0.5704
3.17827e-08,0.6486
3.18060e-08,0.7477
3.18293e-08,0.8620
3.18525e-08,0.9800
3.18758e-08,1.0874
3.18991e-08,1.1736
3.19223e-08,1.2332
3.19456e-08,1.2686
3.19689e-08,1.2867
3.19921e-08,1.2953
3.20154e-08,1.2857
3.20387e-08,1.2420
3.20619e-08,1.1350
3.20852e-08,0.9739
3.21085e-08,0.8539
3.21317e-08,0.7791
3.21550e-08,0.7394
3.21783e-08,0.7078
3.22015e-08,0.6777
3.22248e-08,0.6410
3.22481e-08,0.5950
3.22713e-08,0.5442
3.22946e-08,0.4958
3.23179e-08,0.4548
3.23411e-08,0.4246
3.23644e-08,0.4053
3.23877e-08,0.3971
3.24109e-08,0.3985
3.24342e-08,0.4095
3.24575e-08,0.4280
3.24807e-08,0.4501
3.25040e-08,0.4708
3.25273e-08,0.4837
3.25505e-08,0.4813
3.25738e-08,0.4601
3.25971e-08,0.4189
3.26203e-08,0.3609
3.26436e-08,0.2934
3.26669e-08,0.2238
3.26901e-08,0.1610
3.27134e-08,0.1117
3.27367e-08,0.0791
3.27599e-08,0.0628
3.27832e-08,0.0584
3.28065e-08,0.0591
3.28297e-08,0.0579
3.28530e-08,0.0496
3.28763e-08,0.0321
3.28995e-08,0.0072
3.29228e-08,-0.0206
3.29461e-08,-0.0458
3.29693e-08,-0.0641
3.29926e-08,-0.0735
3.30159e-08,-0.0741
3.30391e-08,-0.0677
3.30624e-08,-0.0562
3.30857e-08,-0.0415
3.31089e-08,-0.0251
3.31322e-08,-0.0080
3.31555e-08,0.0085
3.31787e-08,0.0232
3.32020e-08,0.0345
3.32253e-08,0.0412
3.32485e-08,0.0427
3.32718e-08,0.0394
3.32951e-08,0.0325
3.33183e-08,0.0240
3.33416e-08,0.0162
3.33649e-08,0.0115
3.33881e-08,0.0115
3.34114e-08,0.0165
3.34347e-08,0.0251
3.34579e-08,0.0345
3.34812e-08,0.0417
3.35045e-08,0.0437
3.35277e-08,0.0393
3.35510e-08,0.0292
3.35743e-08,0.0157
3.35975e-08,0.0020
3.36208e-08,-0.0090
3.36441e-08,-0.0156
3.36673e-08,-0.0176
3.36906e-08,-0.0132
3.37139e-08,0.0143
3.37372e-08,0.0962
3.37604e-08,0.2509
3.37837e-08,0.3866
3.38070e-08,0.4750
3.38302e-08,0.5324
3.38535e-08,0.5617
3.38768e-08,0.5738
3.39000e-08,0.5808
3.39233e-08,0.5895
3.39466e-08,0.6028
3.39698e-08,0.6170
3.39931e-08,0.6315
3.40164e-08,0.6434
3.40396e-08,0.6516
3.40629e-08,0.6547
3.40862e-08,0.6521
3.41094e-08,0.6210
3.41327e-08,0.5519
3.41560e-08,0.3984
3.41792e-08,0.2480
3.42025e-08,0.1458
3.42258e-08,0.0788
3.42490e-08,0.0614
3.42723e-08,0.0809
3.42956e-08,0.1258
3.43188e-08,0.1852
3.43421e-08,0.2493
3.43654e-08,0.3120
3.43886e-08,0.3659
3.44119e-08,0.4072
3.44352e-08,0.4354
3.44584e-08,0.4536
3.44817e-08,0.4671
3.45050e-08,0.4811
3.45282e-08,0.5072
3.45515e-08,0.5897
3.45748e-08,0.8021
3.45980e-08,1.0035
3.46213e-08,1.1307
3.46446e-08,1.1807
3.46678e-08,1.1739
3.46911e-08,1.1280
3.47144e-08,1.0532
3.47376e-08,0.9666
3.47609e-08,0.8801
3.47842e-08,0.8011
3.48074e-08,0.7365
3.48307e-08,0.6891
3.48540e-08,0.6554
3.48772e-08,0.6302
3.49005e-08,0.6065
3.49238e-08,0.5799
3.49470e-08,0.5500
3.49703e-08,0.5214
3.49936e-08,0.4986
3.50168e-08,0.4868
3.50401e-08,0.4922
3.50634e-08,0.5169
3.50866e-08,0.5622
3.51099e-08,0.6306
3.51332e-08,0.7194
3.51564e-08,0.8239
3.51797e-08,0.9351
3.52030e-08,1.0408
3.52262e-08,1.1306
3.52495e-08,1.1979
3.52728e-08,1.2414
3.52960e-08,1.2658
3.53193e-08,1.2774
3.53426e-08,1.2752
3.53658e-08,1.2356
3.53891e-08,1.1496
3.54124e-08,0.9831
3.54356e-08,0.8565
3.54589e-08,0.7815
3.54822e-08,0.7399
3.55054e-08,0.7159
3.55287e-08,0.6926
3.55520e-08,0.6633
3.55752e-08,0.6229
3.55985e-08,0.5733
3.56218e-08,0.5220
3.56450e-08,0.4752
3.56683e-08,0.4385
3.56916e-08,0.4144
3.57148e-08,0.4035
3.57381e-08,0.4043
3.57614e-08,0.4151
3.57846e-08,0.4333
3.58079e-08,0.4538
3.58312e-08,0.4726
3.58544e-08,0.4846
3.58777e-08,0.4831
3.59010e-08,0.4644
3.59242e-08,0.4267
3.59475e-08,0.3714
3.59708e-08,0.3049
3.59940e-08,0.2341
3.60173e-08,0.1678
3.60406e-08,0.1142
3.60638e-08,0.0774
3.60871e-08,0.0580
3.61104e-08,0.0523
3.61337e-08,0.0536
3.61569e-08,0.0548
3.61802e-08,0.0502
3.62035e-08,0.0366
3.62267e-08,0.0145
3.62500e-08,-0.0124
3.62733e-08,-0.0390
3.62965e-08,-0.0605
3.63198e-08,-0.0735
3.63431e-08,-0.0768
3.63663e-08,-0.0714
3.63896e-08,-0.0592
3.64129e-08,-0.0428
3.64361e-08,-0.0249
3.64594e-08,-0.0070
3.64827e-08,0.0094
3.65059e-08,0.0234
3.65292e-08,0.0342
3.65525e-08,0.0410
3.65757e-08,0.0433
3.65990e-08,0.0409
3.66223e-08,0.0347
3.66455e-08,0.0264
3.66688e-08,0.0181
3.66921e-08,0.0123
3.67153e-08,0.0109
3.67386e-08,0.0146
3.67619e-08,0.0222
3.67851e-08,0.0314
3.68084e-08,0.0392
3.68317e-08,0.0427
3.68549e-08,0.0402
3.68782e-08,0.0319
3.69015e-08,0.0194
3.69247e-08,0.0054
3.69480e-08,-0.0070
3.69713e-08,-0.0156
3.69945e-08,-0.0194
3.70178e-08,-0.0176
3.70411e-08,0.0044
3.70643e-08,0.0692
3.70876e-08,0.2219
3.71109e-08,0.3586
3.71341e-08,0.4639
3.71574e-08,0.5273
3.71807e-08,0.5562
3.72039e-08,0.5725
3.72272e-08,0.5792
3.72505e-08,0.5869
3.72737e-08,0.5997
3.72970e-08,0.6140
3.73203e-08,0.6290
3.73435e-08,0.6419
3.73668e-08,0.6510
3.73901e-08,0.6552
3.74133e-08,0.6544
3.74366e-08,0.6282
3.74599e-08,0.5717
3.74831e-08,0.4313
3.75064e-08,0.2720
3.75297e-08,0.1580
3.75529e-08,0.0893
3.75762e-08,0.0630
3.75995e-08,0.0737
3.76227e-08,0.1158
3.76460e-08,0.1728
3.76693e-08,0.2356
3.76925e-08,0.2990
3.77158e-08,0.3554
3.77391e-08,0.3997
3.77623e-08,0.4310
3.77856e-08,0.4510
3.78089e-08,0.4652
3.78321e-08,0.4785
3.78554e-08,0.5000
3.78787e-08,0.5663
3.79019e-08,0.7536
3.79252e-08,0.9690
3.79485e-08,1.1007
3.79717e-08,1.1744
3.79950e-08,1.1790
3.80183e-08,1.1391
3.80415e-08,1.0689
3.80648e-08,0.9831
3.80881e-08,0.8953
3.81113e-08,0.8139
3.81346e-08,0.7456
3.81579e-08,0.6952
3.81811e-08,0.6598
3.82044e-08,0.6343
3.82277e-08,0.6115
3.82509e-08,0.5851
3.82742e-08,0.5324
3.82975e-08,0.4446
3.83207e-08,0.2724
3.83440e-08,0.1207
3.83673e-08,0.0234
3.83905e-08,-0.0324
3.84138e-08,-0.0320
3.84371e-08,0.0127
3.84603e-08,0.0870
3.84836e-08,0.1781
3.85069e-08,0.2741
3.85302e-08,0.3651
3.85534e-08,0.4423
3.85767e-08,0.5010
3.86000e-08,0.5416
3.86232e-08,0.5686
3.86465e-08,0.5879
3.86698e-08,0.6042
3.86930e-08,0.6208
3.87163e-08,0.6351
3.87396e-08,0.6444
3.87628e-08,0.6469
3.87861e-08,0.6385
3.88094e-08,0.6170
3.88326e-08,0.5791
3.88559e-08,0.5214
3.88792e-08,0.4437
3.89024e-08,0.3493
3.89257e-08,0.2458
3.89490e-08,0.1450
3.89722e-08,0.0577
3.89955e-08,-0.0089
3.90188e-08,-0.0532
3.90420e-08,-0.0792
3.90653e-08,-0.0927
3.90886e-08,-0.0997
3.91118e-08,-0.1040
3.91351e-08,-0.1069
3.91584e-08,-0.1088
3.91816e-08,-0.1097
3.92049e-08,-0.1101
3.92282e-08,-0.1096
3.92514e-08,-0.1073
3.92747e-08,-0.1013
3.92980e-08,-0.0894
3.93212e-08,-0.0711
3.93445e-08,-0.0475
3.93678e-08,-0.0210
3.93910e-08,0.0057
3.94143e-08,0.0307
3.94376e-08,0.0529
3.94608e-08,0.0718
3.94841e-08,0.0865
3.95074e-08,0.0953
3.95306e-08,0.0967
3.95539e-08,0.0901
3.95772e-08,0.0770
3.96004e-08,0.0609
3.96237e-08,0.0463
3.96470e-08,0.0363
3.96702e-08,0.0320
3.96935e-08,0.0321
3.97168e-08,0.0336
3.97400e-08,0.0339
3.97633e-08,0.0313
3.97866e-08,0.0254
3.98098e-08,0.0169
3.98331e-08,0.0068
3.98564e-08,-0.0041
3.98796e-08,-0.0147
3.99029e-08,-0.0241
3.99262e-08,-0.0309
3.99494e-08,-0.0238
3.99727e-08,0.0171
3.99960e-08,0.1405
4.00192e-08,0.2901
4.00425e-08,0.4110
4.00658e-08,0.4843
4.00890e-08,0.5303
4.01123e-08,0.5579
4.01356e-08,0.5723
4.01588e-08,0.5855
4.01821e-08,0.6015
4.02054e-08,0.6183
4.02286e-08,0.6338
4.02519e-08,0.6464
4.02752e-08,0.6546
4.02984e-08,0.6586
4.03217e-08,0.6583
4.03450e-08,0.6415
4.03682e-08,0.6016
4.03915e-08,0.4868
4.04148e-08,0.3217
4.04380e-08,0.1908
4.04613e-08,0.1092
4.04846e-08,0.0685
4.05078e-08,0.0732
4.05311e-08,0.1070
4.05544e-08,0.1561
4.05776e-08,0.2134
4.06009e-08,0.2725
4.06242e-08,0.3282
4.06474e-08,0.3751
4.06707e-08,0.4109
4.06940e-08,0.4362
4.07173e-08,0.4543
4.07405e-08,0.4699
4.07638e-08,0.4878
4.07871e-08,0.5095
4.08103e-08,0.5328
4.08336e-08,0.5542
4.08569e-08,0.5679
4.08801e-08,0.5672
4.09034e-08,0.5479
4.09267e-08,0.5066
4.09499e-08,0.4438
4.09732e-08,0.3639
4.09965e-08,0.2737
4.10197e-08,0.1831
4.10430e-08,0.1027
4.10663e-08,0.0396
4.10895e-08,-0.0033
4.11128e-08,-0.0285
4.11361e-08,-0.0421
4.11593e-08,-0.0505
4.11826e-08,-0.0575
4.12059e-08,-0.0509
4.12291e-08,-0.0116
4.12524e-08,0.1051
4.12757e-08,0.2189
4.12989e-08,0.3116
4.13222e-08,0.3727
4.13455e-08,0.4079
4.13687e-08,0.4363
4.13920e-08,0.4613
4.14153e-08,0.4920
4.14385e-08,0.5326
4.14618e-08,0.5781
4.14851e-08,0.6252
4.15083e-08,0.6685
4.15316e-08,0.7033
4.15549e-08,0.7262
4.15781e-08,0.7357
4.16014e-08,0.7319
4.16247e-08,0.7171
4.16479e-08,0.6965
4.16712e-08,0.6761
4.16945e-08,0.6628
4.17177e-08,0.6638
4.17410e-08,0.6814
4.17643e-08,0.7164
4.17875e-08,0.7672
4.18108e-08,0.8286
4.18341e-08,0.8942
4.18573e-08,0.9577
4.18806e-08,1.0124
4.19039e-08,1.0542
4.19271e-08,1.0819
4.19504e-08,1.0972
4.19737e-08,1.1049
4.19969e-08,1.1104
4.20202e-08,1.0882
4.20435e-08,1.0439
4.20667e-08,0.9041
4.20900e-08,0.7760
4.21133e-08,0.7028
4.21365e-08,0.6669
4.21598e-08,0.6567
4.21831e-08,0.6507
4.22063e-08,0.6413
4.22296e-08,0.6227
4.22529e-08,0.5933
4.22761e-08,0.5583
4.22994e-08,0.5228
4.23227e-08,0.4918
4.23459e-08,0.4700
4.23692e-08,0.4596
4.23925e-08,0.4614
4.24157e-08,0.4727
4.24390e-08,0.4906
4.24623e-08,0.5090
4.24855e-08,0.5226
4.25088e-08,0.5278
4.25321e-08,0.5201
4.25553e-08,0.4965
4.25786e-08,0.4557
4.26019e-08,0.3977
4.26251e-08,0.3266
4.26484e-08,0.2491
4.26717e-08,0.1735
4.26949e-08,0.1095
4.27182e-08,0.0635
4.27415e-08,0.0374
4.27647e-08,0.0281
4.27880e-08,0.0285
4.28113e-08,0.0307
4.28345e-08,0.0284
4.28578e-08,0.0182
4.28811e-08,0.0001
4.29043e-08,-0.0229
4.29276e-08,-0.0466
4.29509e-08,-0.0667
4.29742e-08,-0.0796
4.29974e-08,-0.0833
4.30207e-08,-0.0777
4.30440e-08,-0.0639
4.30672e-08,-0.0444
4.30905e-08,-0.0226
4.31138e-08,-0.0015
4.31370e-08,0.0167
4.31603e-08,0.0311
4.31836e-08,0.0417
4.32068e-08,0.0486
4.32301e-08,0.0517
4.32534e-08,0.0507
4.32766e-08,0.0533
4.32999e-08,0.0812
4.33232e-08,0.1902
4.33464e-08,0.3376
4.33697e-08,0.4528
4.33930e-08,0.5281
4.34162e-08,0.5751
4.34395e-08,0.6044
4.34628e-08,0.6225
4.34860e-08,0.6339
4.35093e-08,0.6440
4.35326e-08,0.6511
4.35558e-08,0.6543
4.35791e-08,0.6539
4.36024e-08,0.6494
4.36256e-08,0.6421
4.36489e-08,0.6321
4.36722e-08,0.6142
4.36954e-08,0.5768
4.37187e-08,0.4753
4.37420e-08,0.3237
4.37652e-08,0.1873
4.37885e-08,0.0989
4.38118e-08,0.0586
4.38350e-08,0.0594
4.38583e-08,0.0952
4.38816e-08,0.1499
4.39048e-08,0.2130
4.39281e-08,0.2766
4.39514e-08,0.3348
4.39746e-08,0.3817
4.39979e-08,0.4159
4.40212e-08,0.4396
4.40444e-08,0.4576
4.40677e-08,0.4755
4.40910e-08,0.4972
4.41142e-08,0.5237
4.41375e-08,0.5508
4.41608e-08,0.5743
4.41840e-08,0.5886
4.42073e-08,0.5873
4.42306e-08,0.5668
4.42538e-08,0.5245
4.42771e-08,0.4605
4.43004e-08,0.3792
4.43236e-08,0.2875
4.43469e-08,0.1948
4.43702e-08,0.1119
4.43934e-08,0.0460
4.44167e-08,-0.0000
4.44400e-08,-0.0282
4.44632e-08,-0.0442
4.44865e-08,-0.0541
4.45098e-08,-0.0625
4.45330e-08,-0.0718
4.45563e-08,-0.0817
4.45796e-08,-0.0911
4.46028e-08,-0.0989
4.46261e-08,-0.1044
4.46494e-08,-0.1072
4.46726e-08,-0.1064
4.46959e-08,-0.1008
4.47192e-08,-0.0890
4.47424e-08,-0.0709
4.47657e-08,-0.0476
4.47890e-08,-0.0211
4.48122e-08,0.0058
4.48355e-08,0.0309
4.48588e-08,0.0523
4.48820e-08,0.0683
4.49053e-08,0.0780
4.49286e-08,0.0806
4.49518e-08,0.0762
4.49751e-08,0.0662
4.49984e-08,0.0534
4.50216e-08,0.0415
4.50449e-08,0.0336
4.50682e-08,0.0311
4.50914e-08,0.0333
4.51147e-08,0.0374
4.51380e-08,0.0404
4.51612e-08,0.0398
4.51845e-08,0.0349
4.52078e-08,0.0261
4.52310e-08,0.0152
4.52543e-08,0.0037
4.52776e-08,-0.0070
4.53008e-08,-0.0161
4.53241e-08,-0.0231
4.53474e-08,-0.0263
4.53707e-08,-0.0103
4.53939e-08,0.0521
4.54172e-08,0.1944
4.54405e-08,0.3327
4.54637e-08,0.4387
4.54870e-08,0.5085
4.55103e-08,0.5447
4.55335e-08,0.5655
4.55568e-08,0.5775
4.55801e-08,0.5890
4.56033e-08,0.6037
4.56266e-08,0.6183
4.56499e-08,0.6323
4.56731e-08,0.6439
4.56964e-08,0.6522
4.57197e-08,0.6565
4.57429e-08,0.6567
4.57662e-08,0.6323
4.57895e-08,0.5763
4.58127e-08,0.4401
4.58360e-08,0.2772
4.58593e-08,0.1604
4.58825e-08,0.0892
4.59058e-08,0.0651
4.59291e-08,0.0771
4.59523e-08,0.1182
4.59756e-08,0.1740
4.59989e-08,0.2338
4.60221e-08,0.2937
4.60454e-08,0.3474
4.60687e-08,0.3903
4.60919e-08,0.4216
4.61152e-08,0.4431
4.61385e-08,0.4594
4.61617e-08,0.4750
4.61850e-08,0.4944
4.62083e-08,0.5171
4.62315e-08,0.5403
4.62548e-08,0.5599
4.62781e-08,0.5694
4.63013e-08,0.5633
4.63246e-08,0.5378
4.63479e-08,0.4902
4.63711e-08,0.4223
4.63944e-08,0.3389
4.64177e-08,0.2476
4.64409e-08,0.1590
4.64642e-08,0.0827
4.64875e-08,0.0248
4.65107e-08,-0.0132
4.65340e-08,-0.0350
4.65573e-08,-0.0469
4.65805e-08,-0.0547
4.66038e-08,-0.0593
4.66271e-08,-0.0451
4.66503e-08,0.0232
4.66736e-08,0.1415
4.66969e-08,0.2609
4.67201e-08,0.3293
4.67434e-08,0.3835
4.67667e-08,0.4182
4.67899e-08,0.4424
4.68132e-08,0.4686
4.68365e-08,0.5024
4.68597e-08,0.5456
4.68830e-08,0.5924
4.69063e-08,0.6392
4.69295e-08,0.6803
4.69528e-08,0.7119
4.69761e-08,0.7306
4.69993e-08,0.7338
4.70226e-08,0.6975
4.70459e-08,0.6085
4.70691e-08,0.4334
4.70924e-08,0.2698
4.71157e-08,0.1616
4.71389e-08,0.0944
4.71622e-08,0.0846
4.71855e-08,0.1124
4.72087e-08,0.1599
4.72320e-08,0.2164
4.72553e-08,0.2701
4.72785e-08,0.3171
4.73018e-08,0.3530
4.73251e-08,0.3777
4.73483e-08,0.3937
4.73716e-08,0.4052
4.73949e-08,0.4173
4.74181e-08,0.4337
4.74414e-08,0.4668
4.74647e-08,0.5593
4.74879e-08,0.7788
4.75112e-08,0.9721
4.75345e-08,1.1034
4.75577e-08,1.1604
4.75810e-08,1.1559
4.76043e-08,1.1134
4.76275e-08,1.0418
4.76508e-08,0.9585
4.76741e-08,0.8742
4.76973e-08,0.7963
4.77206e-08,0.7323
4.77439e-08,0.6854
4.77672e-08,0.6534
4.77904e-08,0.6320
4.78137e-08,0.6143
4.78370e-08,0.5946
4.78602e-08,0.5712
4.78835e-08,0.5463
4.79068e-08,0.5235
4.79300e-08,0.5082
4.79533e-08,0.5072
4.79766e-08,0.5244
4.79998e-08,0.5634
4.80231e-08,0.6277
4.80464e-08,0.7152
4.80696e-08,0.8205
4.80929e-08,0.9332
4.81162e-08,1.0404
4.81394e-08,1.1310
4.81627e-08,1.1978
4.81860e-08,1.2401
4.82092e-08,1.2627
4.82325e-08,1.2724
4.82558e-08,1.2761
4.82790e-08,1.2784
4.83023e-08,1.2811
4.83256e-08,1.2845
4.83488e-08,1.2878
4.83721e-08,1.2905
4.83954e-08,1.2916
4.84186e-08,1.2896
4.84419e-08,1.2825
4.84652e-08,1.2685
4.84884e-08,1.2471
4.85117e-08,1.2200
4.85350e-08,1.1900
4.85582e-08,1.1605
4.85815e-08,1.1341
4.86048e-08,1.1125
4.86280e-08,1.0967
4.86513e-08,1.0875
4.86746e-08,1.0719
4.86978e-08,1.0337
4.87211e-08,0.9320
4.87444e-08,0.7827
4.87676e-08,0.6757
4.87909e-08,0.6170
4.88142e-08,0.5874
4.88374e-08,0.5720
4.88607e-08,0.5611
4.88840e-08,0.5499
4.89072e-08,0.5369
4.89305e-08,0.5246
4.89538e-08,0.5161
4.89770e-08,0.5124
4.90003e-08,0.5151
4.90236e-08,0.5242
4.90468e-08,0.5391
4.90701e-08,0.5571
4.90934e-08,0.5754
4.91166e-08,0.5896
4.91399e-08,0.5950
4.91632e-08,0.5899
4.91864e-08,0.5736
4.92097e-08,0.5450
4.92330e-08,0.5045
4.92562e-08,0.4511
4.92795e-08,0.3852
4.93028e-08,0.3105
4.93260e-08,0.2320
4.93493e-08,0.1583
4.93726e-08,0.0976
4.93958e-08,0.0546
4.94191e-08,0.0293
4.94424e-08,0.0170
