.HEADER
..NAMES
Time,V U1.G2
4.4905e-09,0.5206
4.5138e-09,0.5551
4.5371e-09,0.5824
4.5603e-09,0.6019
4.5836e-09,0.6154
4.6069e-09,0.6226
4.6301e-09,0.6212
4.6534e-09,0.6109
4.6767e-09,0.5911
4.6999e-09,0.5590
4.7232e-09,0.5127
4.7465e-09,0.4535
4.7697e-09,0.3833
4.7930e-09,0.3054
4.8163e-09,0.2265
4.8395e-09,0.1534
4.8628e-09,0.0890
4.8861e-09,0.0349
4.9093e-09,-0.0083
4.9326e-09,-0.0418
4.9559e-09,-0.0634
4.9791e-09,-0.0569
5.0024e-09,-0.0010
5.0257e-09,0.1394
5.0489e-09,0.2466
5.0722e-09,0.3302
5.0955e-09,0.4022
5.1187e-09,0.4413
5.1420e-09,0.4646
5.1653e-09,0.4823
5.1885e-09,0.4958
5.2118e-09,0.5105
5.2351e-09,0.5322
5.2583e-09,0.5588
5.2816e-09,0.5856
5.3049e-09,0.6159
5.3281e-09,0.6480
5.3514e-09,0.6744
5.3747e-09,0.6932
5.3979e-09,0.7061
5.4212e-09,0.7104
5.4445e-09,0.7056
5.4677e-09,0.6993
5.4910e-09,0.6963
5.5143e-09,0.6987
5.5375e-09,0.7114
5.5608e-09,0.7395
5.5841e-09,0.7815
5.6073e-09,0.8338
5.6306e-09,0.8943
5.6539e-09,0.9577
5.6771e-09,1.0160
5.7004e-09,1.0653
5.7237e-09,1.1046
5.7469e-09,1.1322
5.7702e-09,1.1430
5.7935e-09,1.1131
5.8168e-09,1.0280
5.8400e-09,0.8606
5.8633e-09,0.7209
5.8866e-09,0.6341
5.9098e-09,0.5811
5.9331e-09,0.5598
5.9564e-09,0.5592
5.9796e-09,0.5643
6.0029e-09,0.5728
6.0262e-09,0.5799
6.0494e-09,0.5780
6.0727e-09,0.5685
6.0960e-09,0.5557
6.1192e-09,0.5381
6.1425e-09,0.5166
6.1658e-09,0.4987
6.1890e-09,0.4873
6.2123e-09,0.4810
6.2356e-09,0.4806
6.2588e-09,0.4870
6.2821e-09,0.4952
6.3054e-09,0.4994
6.3286e-09,0.4969
6.3519e-09,0.4824
6.3752e-09,0.4499
6.3984e-09,0.3999
6.4217e-09,0.3366
6.4450e-09,0.2643
6.4682e-09,0.1895
6.4915e-09,0.1224
6.5148e-09,0.0683
6.5380e-09,0.0278
6.5613e-09,0.0010
6.5846e-09,-0.0140
6.6078e-09,-0.0219
6.6311e-09,-0.0260
6.6544e-09,-0.0274
6.6776e-09,-0.0281
6.7009e-09,-0.0301
6.7242e-09,-0.0334
6.7474e-09,-0.0377
6.7707e-09,-0.0440
6.7940e-09,-0.0518
6.8172e-09,-0.0591
6.8405e-09,-0.0646
6.8638e-09,-0.0673
6.8870e-09,-0.0654
6.9103e-09,-0.0577
6.9336e-09,-0.0444
6.9568e-09,-0.0260
6.9801e-09,-0.0038
7.0034e-09,0.0192
7.0266e-09,0.0393
7.0499e-09,0.0705
7.0732e-09,0.1415
7.0964e-09,0.2864
7.1197e-09,0.4307
7.1430e-09,0.5298
7.1662e-09,0.5941
7.1895e-09,0.6268
7.2128e-09,0.6352
7.2360e-09,0.6386
7.2593e-09,0.6389
7.2826e-09,0.6392
7.3058e-09,0.6454
7.3291e-09,0.6568
7.3524e-09,0.6664
7.3756e-09,0.6746
7.3989e-09,0.6827
7.4222e-09,0.6843
7.4454e-09,0.6591
7.4687e-09,0.6072
7.4920e-09,0.4646
7.5152e-09,0.2842
7.5385e-09,0.1455
7.5618e-09,0.0347
7.5850e-09,-0.0196
7.6083e-09,-0.0253
7.6316e-09,0.0023
7.6548e-09,0.0596
7.6781e-09,0.1328
7.7014e-09,0.2108
7.7246e-09,0.2844
7.7479e-09,0.3489
7.7712e-09,0.4000
7.7944e-09,0.4347
7.8177e-09,0.4580
7.8410e-09,0.4757
7.8642e-09,0.4912
7.8875e-09,0.5062
7.9108e-09,0.5233
7.9340e-09,0.5410
7.9573e-09,0.5548
7.9806e-09,0.5619
8.0038e-09,0.5590
8.0271e-09,0.5414
8.0504e-09,0.5065
8.0736e-09,0.4555
8.0969e-09,0.3904
8.1202e-09,0.3150
8.1435e-09,0.2366
8.1667e-09,0.1624
8.1900e-09,0.0965
8.2133e-09,0.0406
8.2365e-09,-0.0040
8.2598e-09,-0.0383
8.2831e-09,-0.0619
8.3063e-09,-0.0595
8.3296e-09,-0.0117
8.3529e-09,0.1197
8.3761e-09,0.2493
8.3994e-09,0.3459
8.4227e-09,0.4218
8.4459e-09,0.4666
8.4692e-09,0.4864
8.4925e-09,0.4952
8.5157e-09,0.4982
8.5390e-09,0.5020
8.5623e-09,0.5146
8.5855e-09,0.5370
8.6088e-09,0.5636
8.6321e-09,0.5959
8.6553e-09,0.6324
8.6786e-09,0.6635
8.7019e-09,0.6612
8.7251e-09,0.6216
8.7484e-09,0.4709
8.7717e-09,0.3126
8.7949e-09,0.1920
8.8182e-09,0.1029
8.8415e-09,0.0524
8.8647e-09,0.0499
8.8880e-09,0.0706
8.9113e-09,0.1115
8.9345e-09,0.1652
8.9578e-09,0.2213
8.9811e-09,0.2767
9.0043e-09,0.3298
9.0276e-09,0.3758
9.0509e-09,0.4119
9.0741e-09,0.4416
9.0974e-09,0.4658
9.1207e-09,0.4909
9.1439e-09,0.5573
9.1672e-09,0.7545
9.1905e-09,0.9420
9.2137e-09,1.0795
9.2370e-09,1.1650
9.2603e-09,1.1839
9.2835e-09,1.1675
9.3068e-09,1.1283
9.3301e-09,1.0717
9.3533e-09,1.0019
9.3766e-09,0.9319
9.3999e-09,0.8680
9.4231e-09,0.8073
9.4464e-09,0.7530
9.4697e-09,0.7108
9.4929e-09,0.6729
9.5162e-09,0.6339
9.5395e-09,0.5985
9.5627e-09,0.5673
9.5860e-09,0.5369
9.6093e-09,0.5128
9.6325e-09,0.5025
9.6558e-09,0.5062
9.6791e-09,0.5247
9.7023e-09,0.5640
9.7256e-09,0.6249
9.7489e-09,0.7015
9.7721e-09,0.7900
9.7954e-09,0.8853
9.8187e-09,0.9763
9.8419e-09,1.0554
9.8652e-09,1.1215
9.8885e-09,1.1739
9.9117e-09,1.2122
9.9350e-09,1.2404
9.9583e-09,1.2623
9.9815e-09,1.2777
1.00048e-08,1.2870
1.00281e-08,1.2930
1.00513e-08,1.2963
1.00746e-08,1.2964
1.00979e-08,1.2957
1.01211e-08,1.2953
1.01444e-08,1.2930
1.01677e-08,1.2874
1.01909e-08,1.2788
1.02142e-08,1.2662
1.02375e-08,1.2488
1.02607e-08,1.2283
1.02840e-08,1.2059
1.03073e-08,1.1820
1.03305e-08,1.1585
1.03538e-08,1.1381
1.03771e-08,1.1228
1.04003e-08,1.1137
1.04236e-08,1.1121
1.04469e-08,1.1175
1.04702e-08,1.1270
1.04934e-08,1.1378
1.05167e-08,1.1480
1.05400e-08,1.1561
1.05632e-08,1.1617
1.05865e-08,1.1661
1.06098e-08,1.1701
1.06330e-08,1.1739
1.06563e-08,1.1777
1.06796e-08,1.1817
1.07028e-08,1.1855
1.07261e-08,1.1894
1.07494e-08,1.1941
1.07726e-08,1.1999
1.07959e-08,1.2066
1.08192e-08,1.2137
1.08424e-08,1.2209
1.08657e-08,1.2269
1.08890e-08,1.2314
1.09122e-08,1.2339
1.09355e-08,1.2341
1.09588e-08,1.2316
1.09820e-08,1.2266
1.10053e-08,1.2200
1.10286e-08,1.2125
1.10518e-08,1.2056
1.10751e-08,1.2007
1.10984e-08,1.1984
1.11216e-08,1.1983
1.11449e-08,1.1998
1.11682e-08,1.2015
1.11914e-08,1.2025
1.12147e-08,1.2023
1.12380e-08,1.2013
1.12612e-08,1.1999
1.12845e-08,1.1984
1.13078e-08,1.1970
1.13310e-08,1.1958
1.13543e-08,1.1945
1.13776e-08,1.1931
1.14008e-08,1.1920
1.14241e-08,1.1914
1.14474e-08,1.1915
1.14706e-08,1.1925
1.14939e-08,1.1944
1.15172e-08,1.1969
1.15404e-08,1.1997
1.15637e-08,1.2028
1.15870e-08,1.2056
1.16102e-08,1.1884
1.16335e-08,1.1390
1.16568e-08,1.0078
1.16800e-08,0.8449
1.17033e-08,0.7138
1.17266e-08,0.6315
1.17498e-08,0.5816
1.17731e-08,0.5610
1.17964e-08,0.5538
1.18196e-08,0.5504
1.18429e-08,0.5504
1.18662e-08,0.5477
1.18894e-08,0.5387
1.19127e-08,0.5289
1.19360e-08,0.5216
1.19592e-08,0.5138
1.19825e-08,0.5089
1.20058e-08,0.5107
1.20290e-08,0.5174
1.20523e-08,0.5250
1.20756e-08,0.5341
1.20988e-08,0.5427
1.21221e-08,0.5452
1.21454e-08,0.5389
1.21686e-08,0.5227
1.21919e-08,0.4927
1.22152e-08,0.4465
1.22384e-08,0.3879
1.22617e-08,0.3205
1.22850e-08,0.2481
1.23082e-08,0.1777
1.23315e-08,0.1171
1.23548e-08,0.0689
1.23780e-08,0.0331
1.24013e-08,0.0098
1.24246e-08,-0.0039
1.24478e-08,-0.0128
1.24711e-08,-0.0193
1.24944e-08,-0.0247
1.25176e-08,-0.0314
1.25409e-08,-0.0400
1.25642e-08,-0.0490
1.25874e-08,-0.0579
1.26107e-08,-0.0664
1.26340e-08,-0.0729
1.26572e-08,-0.0758
1.26805e-08,-0.0748
1.27038e-08,-0.0700
1.27270e-08,-0.0607
1.27503e-08,-0.0472
1.27736e-08,-0.0308
1.27968e-08,-0.0118
1.28201e-08,0.0084
1.28434e-08,0.0272
1.28667e-08,0.0423
1.28899e-08,0.0521
1.29132e-08,0.0556
1.29365e-08,0.0527
1.29597e-08,0.0455
1.29830e-08,0.0365
1.30063e-08,0.0281
1.30295e-08,0.0219
1.30528e-08,0.0192
1.30761e-08,0.0193
1.30993e-08,0.0212
1.31226e-08,0.0239
1.31459e-08,0.0264
1.31691e-08,0.0276
1.31924e-08,0.0271
1.32157e-08,0.0250
1.32389e-08,0.0213
1.32622e-08,0.0161
1.32855e-08,0.0151
1.33087e-08,0.0391
1.33320e-08,0.1241
1.33553e-08,0.2785
1.33785e-08,0.3920
1.34018e-08,0.4823
1.34251e-08,0.5451
1.34483e-08,0.5730
1.34716e-08,0.5897
1.34949e-08,0.6013
1.35181e-08,0.6085
1.35414e-08,0.6172
1.35647e-08,0.6300
1.35879e-08,0.6419
1.36112e-08,0.6489
1.36345e-08,0.6551
1.36577e-08,0.6587
1.36810e-08,0.6555
1.37043e-08,0.6482
1.37275e-08,0.6407
1.37508e-08,0.6318
1.37741e-08,0.6226
1.37973e-08,0.6197
1.38206e-08,0.6250
1.38439e-08,0.6382
1.38671e-08,0.6638
1.38904e-08,0.7051
1.39137e-08,0.7597
1.39369e-08,0.8243
1.39602e-08,0.8961
1.39835e-08,0.9682
1.40067e-08,1.0321
1.40300e-08,1.0841
1.40533e-08,1.1234
1.40765e-08,1.1493
1.40998e-08,1.1648
1.41231e-08,1.1754
1.41463e-08,1.1840
1.41696e-08,1.1920
1.41929e-08,1.2015
1.42161e-08,1.2129
1.42394e-08,1.2241
1.42627e-08,1.2339
1.42859e-08,1.2425
1.43092e-08,1.2486
1.43325e-08,1.2507
1.43557e-08,1.2496
1.43790e-08,1.2453
1.44023e-08,1.2373
1.44255e-08,1.2261
1.44488e-08,1.2124
1.44721e-08,1.1966
1.44953e-08,1.1794
1.45186e-08,1.1629
1.45419e-08,1.1495
1.45651e-08,1.1408
1.45884e-08,1.1381
1.46117e-08,1.1419
1.46349e-08,1.1507
1.46582e-08,1.1617
1.46815e-08,1.1724
1.47047e-08,1.1805
1.47280e-08,1.1846
1.47513e-08,1.1851
1.47745e-08,1.1833
1.47978e-08,1.1807
1.48211e-08,1.1786
1.48443e-08,1.1784
1.48676e-08,1.1802
1.48909e-08,1.1837
1.49141e-08,1.1884
1.49374e-08,1.1940
1.49607e-08,1.1998
1.49839e-08,1.2052
1.50072e-08,1.2104
1.50305e-08,1.2150
1.50537e-08,1.2188
1.50770e-08,1.2217
1.51003e-08,1.2232
1.51236e-08,1.2228
1.51468e-08,1.2201
1.51701e-08,1.2154
1.51934e-08,1.2093
1.52166e-08,1.2030
1.52399e-08,1.1979
1.52632e-08,1.1952
1.52864e-08,1.1952
1.53097e-08,1.1975
1.53330e-08,1.2011
1.53562e-08,1.2047
1.53795e-08,1.2069
1.54028e-08,1.2073
1.54260e-08,1.2059
1.54493e-08,1.2033
1.54726e-08,1.2002
1.54958e-08,1.1973
1.55191e-08,1.1952
1.55424e-08,1.1941
1.55656e-08,1.1937
1.55889e-08,1.1940
1.56122e-08,1.1946
1.56354e-08,1.1953
1.56587e-08,1.1963
1.56820e-08,1.1975
1.57052e-08,1.1991
1.57285e-08,1.2012
1.57518e-08,1.2035
1.57750e-08,1.2056
1.57983e-08,1.2071
1.58216e-08,1.2074
1.58448e-08,1.2064
1.58681e-08,1.2042
1.58914e-08,1.2017
1.59146e-08,1.1994
1.59379e-08,1.1981
1.59612e-08,1.1983
1.59844e-08,1.1997
1.60077e-08,1.2018
1.60310e-08,1.2040
1.60542e-08,1.2056
1.60775e-08,1.2062
1.61008e-08,1.2060
1.61240e-08,1.2050
1.61473e-08,1.2038
1.61706e-08,1.2027
1.61938e-08,1.1789
1.62171e-08,1.1227
1.62404e-08,0.9865
1.62636e-08,0.8275
1.62869e-08,0.6992
1.63102e-08,0.6225
1.63334e-08,0.5767
1.63567e-08,0.5581
1.63800e-08,0.5510
1.64032e-08,0.5475
1.64265e-08,0.5472
1.64498e-08,0.5446
1.64730e-08,0.5361
1.64963e-08,0.5271
1.65196e-08,0.5198
1.65428e-08,0.5115
1.65661e-08,0.5060
1.65894e-08,0.5074
1.66126e-08,0.5142
1.66359e-08,0.5227
1.66592e-08,0.5334
1.66824e-08,0.5439
1.67057e-08,0.5477
1.67290e-08,0.5420
1.67522e-08,0.5253
1.67755e-08,0.4936
1.67988e-08,0.4449
1.68220e-08,0.3835
1.68453e-08,0.3138
1.68686e-08,0.2397
1.68918e-08,0.1693
1.69151e-08,0.1099
1.69384e-08,0.0637
1.69616e-08,0.0301
1.69849e-08,0.0087
1.70082e-08,-0.0041
1.70314e-08,-0.0130
1.70547e-08,-0.0199
1.70780e-08,-0.0259
1.71012e-08,-0.0328
1.71245e-08,-0.0412
1.71478e-08,-0.0498
1.71710e-08,-0.0582
1.71943e-08,-0.0668
1.72176e-08,-0.0736
1.72408e-08,-0.0770
1.72641e-08,-0.0765
1.72874e-08,-0.0718
1.73106e-08,-0.0620
1.73339e-08,-0.0477
1.73572e-08,-0.0301
1.73804e-08,-0.0099
1.74037e-08,0.0112
1.74270e-08,0.0303
1.74502e-08,0.0450
1.74735e-08,0.0539
1.74968e-08,0.0560
1.75201e-08,0.0518
1.75433e-08,0.0436
1.75666e-08,0.0343
1.75899e-08,0.0262
1.76131e-08,0.0209
1.76364e-08,0.0190
1.76597e-08,0.0198
1.76829e-08,0.0219
1.77062e-08,0.0243
1.77295e-08,0.0263
1.77527e-08,0.0272
1.77760e-08,0.0265
1.77993e-08,0.0246
1.78225e-08,0.0212
1.78458e-08,0.0163
1.78691e-08,0.0169
1.78923e-08,0.0434
1.79156e-08,0.1382
1.79389e-08,0.2912
1.79621e-08,0.3990
1.79854e-08,0.4882
1.80087e-08,0.5472
1.80319e-08,0.5736
1.80552e-08,0.5910
1.80785e-08,0.6025
1.81017e-08,0.6099
1.81250e-08,0.6189
1.81483e-08,0.6320
1.81715e-08,0.6430
1.81948e-08,0.6491
1.82181e-08,0.6549
1.82413e-08,0.6579
1.82646e-08,0.6540
1.82879e-08,0.6469
1.83111e-08,0.6398
1.83344e-08,0.6309
1.83577e-08,0.6219
1.83809e-08,0.6197
1.84042e-08,0.6254
1.84275e-08,0.6393
1.84507e-08,0.6663
1.84740e-08,0.7093
1.84973e-08,0.7653
1.85205e-08,0.8311
1.85438e-08,0.9036
1.85671e-08,0.9752
1.85903e-08,1.0377
1.86136e-08,1.0882
1.86369e-08,1.1260
1.86601e-08,1.1505
1.86834e-08,1.1577
1.87067e-08,1.1252
1.87299e-08,1.0391
1.87532e-08,0.8789
1.87765e-08,0.7441
1.87997e-08,0.6641
1.88230e-08,0.6172
1.88463e-08,0.6017
1.88695e-08,0.6008
1.88928e-08,0.6009
1.89161e-08,0.6004
1.89393e-08,0.5966
1.89626e-08,0.5839
1.89859e-08,0.5648
1.90091e-08,0.5448
1.90324e-08,0.5235
1.90557e-08,0.5007
1.90789e-08,0.4826
1.91022e-08,0.4722
1.91255e-08,0.4844
1.91487e-08,0.5820
1.91720e-08,0.7864
1.91953e-08,0.9685
1.92185e-08,1.0828
1.92418e-08,1.1500
1.92651e-08,1.1571
1.92883e-08,1.1261
1.93116e-08,1.0703
1.93349e-08,0.9958
1.93581e-08,0.9133
1.93814e-08,0.8381
1.94047e-08,0.7758
1.94279e-08,0.7256
1.94512e-08,0.6914
1.94745e-08,0.6728
1.94977e-08,0.6588
1.95210e-08,0.6444
1.95443e-08,0.6315
1.95675e-08,0.6171
1.95908e-08,0.5992
1.96141e-08,0.5840
1.96373e-08,0.5778
1.96606e-08,0.5805
1.96839e-08,0.5966
1.97071e-08,0.6324
1.97304e-08,0.6874
1.97537e-08,0.7576
1.97769e-08,0.8404
1.98002e-08,0.9293
1.98235e-08,1.0142
1.98468e-08,1.0895
1.98700e-08,1.1538
1.98933e-08,1.2048
1.99166e-08,1.2419
1.99398e-08,1.2489
1.99631e-08,1.2147
1.99864e-08,1.0985
2.00096e-08,0.9379
2.00329e-08,0.7991
2.00562e-08,0.7153
2.00794e-08,0.6611
2.01027e-08,0.6361
2.01260e-08,0.6288
2.01492e-08,0.6244
2.01725e-08,0.6220
2.01958e-08,0.6156
2.02190e-08,0.5987
2.02423e-08,0.5751
2.02656e-08,0.5496
2.02888e-08,0.5208
2.03121e-08,0.4915
2.03354e-08,0.4687
2.03586e-08,0.4566
2.03819e-08,0.4787
2.04052e-08,0.6101
2.04284e-08,0.8195
2.04517e-08,0.9776
2.04750e-08,1.0830
2.04982e-08,1.1261
2.05215e-08,1.1250
2.05448e-08,1.0908
2.05680e-08,1.0371
2.05913e-08,0.9692
2.06146e-08,0.8980
2.06378e-08,0.8347
2.06611e-08,0.7800
2.06844e-08,0.7337
2.07076e-08,0.7009
2.07309e-08,0.6791
2.07542e-08,0.6597
2.07774e-08,0.6426
2.08007e-08,0.6293
2.08240e-08,0.6156
2.08472e-08,0.6009
2.08705e-08,0.5914
2.08938e-08,0.5904
2.09170e-08,0.5975
2.09403e-08,0.6186
2.09636e-08,0.6587
2.09868e-08,0.7160
2.10101e-08,0.7875
2.10334e-08,0.8706
2.10566e-08,0.9575
2.10799e-08,1.0383
2.11032e-08,1.1087
2.11264e-08,1.1671
2.11497e-08,1.2113
2.11730e-08,1.2420
2.11962e-08,1.2318
2.12195e-08,1.1888
2.12428e-08,1.0393
2.12660e-08,0.8837
2.12893e-08,0.7711
2.13126e-08,0.6981
2.13358e-08,0.6569
2.13591e-08,0.6391
2.13824e-08,0.6303
2.14056e-08,0.6239
2.14289e-08,0.6180
2.14522e-08,0.6074
2.14754e-08,0.5879
2.14987e-08,0.5650
2.15220e-08,0.5409
2.15452e-08,0.5132
2.15685e-08,0.4870
2.15918e-08,0.4677
2.16150e-08,0.4621
2.16383e-08,0.5057
2.16616e-08,0.6800
2.16848e-08,0.8750
2.17081e-08,1.0147
2.17314e-08,1.1065
2.17546e-08,1.1347
2.17779e-08,1.1204
2.18012e-08,1.0789
2.18244e-08,1.0187
2.18477e-08,0.9460
2.18710e-08,0.8746
2.18942e-08,0.8135
2.19175e-08,0.7615
2.19408e-08,0.7204
2.19640e-08,0.6942
2.19873e-08,0.6758
2.20106e-08,0.6547
2.20338e-08,0.6118
2.20571e-08,0.5263
2.20804e-08,0.3568
2.21037e-08,0.1983
2.21269e-08,0.0786
2.21502e-08,-0.0013
2.21735e-08,-0.0295
2.21967e-08,-0.0170
2.22200e-08,0.0254
2.22433e-08,0.0891
2.22665e-08,0.1655
2.22898e-08,0.2437
2.23131e-08,0.3178
2.23363e-08,0.3856
2.23596e-08,0.4432
2.23829e-08,0.4888
2.24061e-08,0.5272
2.24294e-08,0.5602
2.24527e-08,0.5975
2.24759e-08,0.6962
2.24992e-08,0.9121
2.25225e-08,1.1024
2.25457e-08,1.2120
2.25690e-08,1.2722
2.25923e-08,1.2723
2.26155e-08,1.2391
2.26388e-08,1.1851
2.26621e-08,1.1141
2.26853e-08,1.0320
2.27086e-08,0.9526
2.27319e-08,0.8791
2.27551e-08,0.8095
2.27784e-08,0.7486
2.28017e-08,0.6999
2.28249e-08,0.6540
2.28482e-08,0.5997
2.28715e-08,0.5337
2.28947e-08,0.4076
2.29180e-08,0.2321
2.29413e-08,0.0766
2.29645e-08,-0.0351
2.29878e-08,-0.0959
2.30111e-08,-0.1109
2.30343e-08,-0.0780
2.30576e-08,-0.0158
2.30809e-08,0.0657
2.31041e-08,0.1582
2.31274e-08,0.2486
2.31507e-08,0.3302
2.31739e-08,0.4002
2.31972e-08,0.4558
2.32205e-08,0.4979
2.32437e-08,0.5335
2.32670e-08,0.5660
2.32903e-08,0.6124
2.33135e-08,0.7449
2.33368e-08,0.9720
2.33601e-08,1.1551
2.33833e-08,1.2606
2.34066e-08,1.3150
2.34299e-08,1.3081
2.34531e-08,1.2680
2.34764e-08,1.2075
2.34997e-08,1.1275
2.35229e-08,1.0378
2.35462e-08,0.9524
2.35695e-08,0.8727
2.35927e-08,0.7983
2.36160e-08,0.7354
2.36393e-08,0.6845
2.36625e-08,0.6357
2.36858e-08,0.5887
2.37091e-08,0.5493
2.37323e-08,0.5156
2.37556e-08,0.4874
2.37789e-08,0.4713
2.38021e-08,0.4710
2.38254e-08,0.4828
2.38487e-08,0.5099
2.38719e-08,0.5582
2.38952e-08,0.6264
2.39185e-08,0.7103
2.39417e-08,0.8073
2.39650e-08,0.9089
2.39883e-08,1.0028
2.40115e-08,1.0831
2.40348e-08,1.1493
2.40581e-08,1.1999
2.40813e-08,1.2368
2.41046e-08,1.2466
2.41279e-08,1.2188
2.41511e-08,1.1118
2.41744e-08,0.9601
2.41977e-08,0.8354
2.42209e-08,0.7610
2.42442e-08,0.7129
2.42675e-08,0.6870
2.42907e-08,0.6740
2.43140e-08,0.6588
2.43373e-08,0.6432
2.43605e-08,0.6233
2.43838e-08,0.5947
2.44071e-08,0.5630
2.44303e-08,0.5338
2.44536e-08,0.5043
2.44769e-08,0.4761
2.45002e-08,0.4548
2.45234e-08,0.4418
2.45467e-08,0.4345
2.45700e-08,0.4354
2.45932e-08,0.4444
2.46165e-08,0.4548
2.46398e-08,0.4600
2.46630e-08,0.4565
2.46863e-08,0.4384
2.47096e-08,0.4017
2.47328e-08,0.3502
2.47561e-08,0.2895
2.47794e-08,0.2238
2.48026e-08,0.1599
2.48259e-08,0.1056
2.48492e-08,0.0636
2.48724e-08,0.0332
