.HEADER
..NAMES
Time,V U1.F1
.DATA
2.46165e-08,0.1773
2.46398e-08,0.0668
2.46630e-08,-0.0109
2.46863e-08,-0.0399
2.47096e-08,-0.0265
2.47328e-08,0.0121
2.47561e-08,0.0671
2.47794e-08,0.1355
2.48026e-08,0.2111
2.48259e-08,0.2836
2.48492e-08,0.3454
2.48724e-08,0.3963
2.48957e-08,0.4395
2.49190e-08,0.4743
2.49422e-08,0.5008
2.49655e-08,0.5211
2.49888e-08,0.5380
2.50120e-08,0.5511
2.50353e-08,0.5574
2.50586e-08,0.5564
2.50818e-08,0.5479
2.51051e-08,0.5304
2.51284e-08,0.5012
2.51516e-08,0.4604
2.51749e-08,0.4110
2.51982e-08,0.3550
2.52214e-08,0.2939
2.52447e-08,0.2312
2.52680e-08,0.1714
2.52912e-08,0.1162
2.53145e-08,0.0646
2.53378e-08,0.0169
2.53610e-08,-0.0239
2.53843e-08,-0.0554
2.54076e-08,-0.0781
2.54308e-08,-0.0934
2.54541e-08,-0.1010
2.54774e-08,-0.1018
2.55006e-08,-0.0989
2.55239e-08,-0.0961
2.55472e-08,-0.0942
2.55704e-08,-0.0920
2.55937e-08,-0.0889
2.56170e-08,-0.0855
2.56402e-08,-0.0813
2.56635e-08,-0.0749
2.56868e-08,-0.0653
2.57100e-08,-0.0533
2.57333e-08,-0.0395
2.57566e-08,-0.0242
2.57798e-08,-0.0034
2.58031e-08,0.0412
2.58264e-08,0.1484
2.58496e-08,0.3213
2.58729e-08,0.4600
2.58962e-08,0.5703
2.59194e-08,0.6509
2.59427e-08,0.6899
2.59660e-08,0.7012
2.59892e-08,0.6985
2.60125e-08,0.6920
2.60358e-08,0.6817
2.60590e-08,0.6686
2.60823e-08,0.6611
2.61056e-08,0.6621
2.61288e-08,0.6673
2.61521e-08,0.6705
2.61754e-08,0.6730
2.61986e-08,0.6753
2.62219e-08,0.6731
2.62452e-08,0.6632
2.62684e-08,0.6494
2.62917e-08,0.6383
2.63150e-08,0.6305
2.63382e-08,0.6260
2.63615e-08,0.6314
2.63848e-08,0.6536
2.64080e-08,0.6939
2.64313e-08,0.7474
2.64546e-08,0.8112
2.64778e-08,0.8834
2.65011e-08,0.9576
2.65244e-08,1.0249
2.65476e-08,1.0813
2.65709e-08,1.1282
2.65942e-08,1.1669
2.66174e-08,1.1950
2.66407e-08,1.2117
2.66640e-08,1.2205
2.66872e-08,1.2251
2.67105e-08,1.2261
2.67338e-08,1.2237
2.67570e-08,1.2215
2.67803e-08,1.2229
2.68036e-08,1.2277
2.68269e-08,1.2337
2.68501e-08,1.2403
2.68734e-08,1.2474
2.68967e-08,1.2531
2.69199e-08,1.2543
2.69432e-08,1.2498
2.69665e-08,1.2402
2.69897e-08,1.2258
2.70130e-08,1.2070
2.70363e-08,1.1860
2.70595e-08,1.1669
2.70828e-08,1.1523
2.71061e-08,1.1423
2.71293e-08,1.1370
2.71526e-08,1.1367
2.71759e-08,1.1409
2.71991e-08,1.1477
2.72224e-08,1.1553
2.72457e-08,1.1641
2.72689e-08,1.1740
2.72922e-08,1.1834
2.73155e-08,1.1905
2.73387e-08,1.1946
2.73620e-08,1.1964
2.73853e-08,1.1961
2.74085e-08,1.1934
2.74318e-08,1.1895
2.74551e-08,1.1864
2.74783e-08,1.1854
2.75016e-08,1.1864
2.75249e-08,1.1896
2.75481e-08,1.1952
2.75714e-08,1.2029
2.75947e-08,1.2112
2.76179e-08,1.2183
2.76412e-08,1.2233
2.76645e-08,1.2259
2.76877e-08,1.2256
2.77110e-08,1.2228
2.77343e-08,1.2186
2.77575e-08,1.2139
2.77808e-08,1.2093
2.78041e-08,1.2046
2.78273e-08,1.2003
2.78506e-08,1.1818
2.78739e-08,1.1319
2.78971e-08,1.0169
2.79204e-08,0.8497
2.79437e-08,0.7200
2.79669e-08,0.6324
2.79902e-08,0.5760
2.80135e-08,0.5498
2.80367e-08,0.5452
2.80600e-08,0.5457
2.80833e-08,0.5431
2.81065e-08,0.5405
2.81298e-08,0.5385
2.81531e-08,0.5323
2.81763e-08,0.5206
2.81996e-08,0.5092
2.82229e-08,0.5040
2.82461e-08,0.5024
2.82694e-08,0.5030
2.82927e-08,0.5076
2.83159e-08,0.5180
2.83392e-08,0.5302
2.83625e-08,0.5382
2.83857e-08,0.5409
2.84090e-08,0.5377
2.84323e-08,0.5234
2.84555e-08,0.4927
2.84788e-08,0.4453
2.85021e-08,0.3865
2.85253e-08,0.3200
2.85486e-08,0.2483
2.85719e-08,0.1775
2.85951e-08,0.1162
2.86184e-08,0.0678
2.86417e-08,0.0301
2.86649e-08,0.0013
2.86882e-08,-0.0164
2.87115e-08,-0.0072
2.87347e-08,0.0425
2.87580e-08,0.1871
2.87813e-08,0.3133
2.88045e-08,0.4227
2.88278e-08,0.5025
2.88511e-08,0.5454
2.88743e-08,0.5602
2.88976e-08,0.5561
2.89209e-08,0.5499
2.89441e-08,0.5436
2.89674e-08,0.5352
2.89907e-08,0.5336
2.90139e-08,0.5453
2.90372e-08,0.5678
2.90605e-08,0.5937
2.90838e-08,0.6219
2.91070e-08,0.6524
2.91303e-08,0.6790
2.91536e-08,0.6941
2.91768e-08,0.6979
2.92001e-08,0.6966
2.92234e-08,0.6938
2.92466e-08,0.6887
2.92699e-08,0.6874
2.92932e-08,0.6986
2.93164e-08,0.7260
2.93397e-08,0.7665
2.93630e-08,0.8175
2.93862e-08,0.8792
2.94095e-08,0.9475
2.94328e-08,1.0134
2.94560e-08,1.0705
2.94793e-08,1.1185
2.95026e-08,1.1586
2.95258e-08,1.1570
2.95491e-08,1.1167
2.95724e-08,0.9655
2.95956e-08,0.8111
2.96189e-08,0.6981
2.96422e-08,0.6139
2.96654e-08,0.5571
2.96887e-08,0.5331
2.97120e-08,0.5311
2.97352e-08,0.5352
2.97585e-08,0.5419
2.97818e-08,0.5548
2.98050e-08,0.5684
2.98283e-08,0.5729
2.98516e-08,0.5666
2.98748e-08,0.5564
2.98981e-08,0.5451
2.99214e-08,0.5288
2.99446e-08,0.5099
2.99679e-08,0.4952
2.99912e-08,0.4881
3.00144e-08,0.4842
3.00377e-08,0.4791
3.00610e-08,0.4746
3.00842e-08,0.4685
3.01075e-08,0.4533
3.01308e-08,0.4232
3.01540e-08,0.3810
3.01773e-08,0.3319
3.02006e-08,0.2767
3.02238e-08,0.2160
3.02471e-08,0.1562
3.02704e-08,0.1044
3.02936e-08,0.0608
3.03169e-08,0.0223
3.03402e-08,-0.0105
3.03634e-08,-0.0336
3.03867e-08,-0.0467
3.04100e-08,-0.0537
3.04332e-08,-0.0565
3.04565e-08,-0.0541
3.04798e-08,-0.0472
3.05030e-08,-0.0407
3.05263e-08,-0.0381
3.05496e-08,-0.0384
3.05728e-08,-0.0403
3.05961e-08,-0.0442
3.06194e-08,-0.0502
3.06426e-08,-0.0552
3.06659e-08,-0.0557
3.06892e-08,-0.0510
3.07124e-08,-0.0422
3.07357e-08,-0.0292
3.07590e-08,-0.0127
3.07822e-08,0.0049
3.08055e-08,0.0199
3.08288e-08,0.0313
3.08520e-08,0.0401
3.08753e-08,0.0462
3.08986e-08,0.0489
3.09218e-08,0.0483
3.09451e-08,0.0461
3.09684e-08,0.0424
3.09916e-08,0.0363
3.10149e-08,0.0279
3.10382e-08,0.0193
3.10614e-08,0.0127
3.10847e-08,0.0081
3.11080e-08,0.0054
3.11312e-08,0.0054
3.11545e-08,0.0082
3.11778e-08,0.0124
3.12010e-08,0.0254
3.12243e-08,0.0674
3.12476e-08,0.1894
3.12708e-08,0.3427
3.12941e-08,0.4603
3.13174e-08,0.5385
3.13406e-08,0.5930
3.13639e-08,0.6160
3.13872e-08,0.6157
3.14105e-08,0.6124
3.14337e-08,0.6120
3.14570e-08,0.6101
3.14803e-08,0.6085
3.15035e-08,0.6132
3.15268e-08,0.6248
3.15501e-08,0.6373
3.15733e-08,0.6462
3.15966e-08,0.6541
3.16199e-08,0.6610
3.16431e-08,0.6622
3.16664e-08,0.6551
3.16897e-08,0.6444
3.17129e-08,0.6367
3.17362e-08,0.6318
3.17595e-08,0.6319
3.17827e-08,0.6439
3.18060e-08,0.6739
3.18293e-08,0.7215
3.18525e-08,0.7813
3.18758e-08,0.8503
3.18991e-08,0.9251
3.19223e-08,0.9979
3.19456e-08,1.0603
3.19689e-08,1.1097
3.19921e-08,1.1486
3.20154e-08,1.1631
3.20387e-08,1.1353
3.20619e-08,1.0313
3.20852e-08,0.8686
3.21085e-08,0.7420
3.21317e-08,0.6527
3.21550e-08,0.5917
3.21783e-08,0.5609
3.22015e-08,0.5566
3.22248e-08,0.5615
3.22481e-08,0.5664
3.22713e-08,0.5738
3.22946e-08,0.5838
3.23179e-08,0.5873
3.23411e-08,0.5792
3.23644e-08,0.5640
3.23877e-08,0.5478
3.24109e-08,0.5286
3.24342e-08,0.5060
3.24575e-08,0.4862
3.24807e-08,0.4755
3.25040e-08,0.4725
3.25273e-08,0.4713
3.25505e-08,0.4708
3.25738e-08,0.4702
3.25971e-08,0.4628
3.26203e-08,0.4407
3.26436e-08,0.4026
3.26669e-08,0.3543
3.26901e-08,0.2990
3.27134e-08,0.2372
3.27367e-08,0.1738
3.27599e-08,0.1169
3.27832e-08,0.0700
3.28065e-08,0.0305
3.28297e-08,-0.0034
3.28530e-08,-0.0285
3.28763e-08,-0.0432
3.28995e-08,-0.0501
3.29228e-08,-0.0528
3.29461e-08,-0.0510
3.29693e-08,-0.0442
3.29926e-08,-0.0360
3.30159e-08,-0.0312
3.30391e-08,-0.0310
3.30624e-08,-0.0337
3.30857e-08,-0.0388
3.31089e-08,-0.0467
3.31322e-08,-0.0551
3.31555e-08,-0.0596
3.31787e-08,-0.0578
3.32020e-08,-0.0501
3.32253e-08,-0.0376
3.32485e-08,-0.0207
3.32718e-08,-0.0014
3.32951e-08,0.0163
3.33183e-08,0.0300
3.33416e-08,0.0399
3.33649e-08,0.0467
3.33881e-08,0.0501
3.34114e-08,0.0497
3.34347e-08,0.0471
3.34579e-08,0.0433
3.34812e-08,0.0376
3.35045e-08,0.0294
3.35277e-08,0.0202
3.35510e-08,0.0123
3.35743e-08,0.0067
3.35975e-08,0.0034
3.36208e-08,0.0028
3.36441e-08,0.0056
3.36673e-08,0.0109
3.36906e-08,0.0161
3.37139e-08,0.0193
3.37372e-08,0.0201
3.37604e-08,0.0182
3.37837e-08,0.0133
3.38070e-08,0.0059
3.38302e-08,-0.0022
3.38535e-08,-0.0090
3.38768e-08,-0.0137
3.39000e-08,-0.0165
3.39233e-08,-0.0173
3.39466e-08,-0.0162
3.39698e-08,-0.0143
3.39931e-08,-0.0121
3.40164e-08,-0.0097
3.40396e-08,-0.0065
3.40629e-08,-0.0025
3.40862e-08,0.0016
3.41094e-08,0.0054
3.41327e-08,0.0085
3.41560e-08,0.0102
3.41792e-08,0.0096
3.42025e-08,0.0069
3.42258e-08,0.0032
3.42490e-08,-0.0004
3.42723e-08,-0.0034
3.42956e-08,-0.0050
3.43188e-08,-0.0046
3.43421e-08,-0.0022
3.43654e-08,0.0013
3.43886e-08,0.0048
3.44119e-08,0.0077
3.44352e-08,0.0097
3.44584e-08,0.0105
3.44817e-08,0.0100
3.45050e-08,0.0087
3.45282e-08,0.0133
3.45515e-08,0.0438
3.45748e-08,0.1417
3.45980e-08,0.3009
3.46213e-08,0.4234
3.46446e-08,0.5140
3.46678e-08,0.5844
3.46911e-08,0.6173
3.47144e-08,0.6260
3.47376e-08,0.6267
3.47609e-08,0.6291
3.47842e-08,0.6302
3.48074e-08,0.6293
3.48307e-08,0.6327
3.48540e-08,0.6417
3.48772e-08,0.6508
3.49005e-08,0.6546
3.49238e-08,0.6559
3.49470e-08,0.6568
3.49703e-08,0.6544
3.49936e-08,0.6458
3.50168e-08,0.6355
3.50401e-08,0.6299
3.50634e-08,0.6285
3.50866e-08,0.6310
3.51099e-08,0.6430
3.51332e-08,0.6706
3.51564e-08,0.7144
3.51797e-08,0.7698
3.52030e-08,0.8342
3.52262e-08,0.9058
3.52495e-08,0.9780
3.52728e-08,1.0419
3.52960e-08,1.0935
3.53193e-08,1.1347
3.53426e-08,1.1589
3.53658e-08,1.1390
3.53891e-08,1.0581
3.54124e-08,0.8930
3.54356e-08,0.7600
3.54589e-08,0.6703
3.54822e-08,0.6054
3.55054e-08,0.5714
3.55287e-08,0.5649
3.55520e-08,0.5695
3.55752e-08,0.5728
3.55985e-08,0.5767
3.56218e-08,0.5835
3.56450e-08,0.5860
3.56683e-08,0.5780
3.56916e-08,0.5629
3.57148e-08,0.5476
3.57381e-08,0.5308
3.57614e-08,0.5102
3.57846e-08,0.5072
3.58079e-08,0.5870
3.58312e-08,0.7842
3.58544e-08,0.9465
3.58777e-08,1.0616
3.59010e-08,1.1394
3.59242e-08,1.1668
3.59475e-08,1.1487
3.59708e-08,1.1023
3.59940e-08,1.0476
3.60173e-08,0.9856
3.60406e-08,0.9125
3.60638e-08,0.8404
3.60871e-08,0.7837
3.61104e-08,0.7411
3.61337e-08,0.7019
3.61569e-08,0.6651
3.61802e-08,0.6243
3.62035e-08,0.5724
3.62267e-08,0.4475
3.62500e-08,0.2769
3.62733e-08,0.1321
3.62965e-08,0.0310
3.63198e-08,-0.0411
3.63431e-08,-0.0583
3.63663e-08,-0.0352
3.63896e-08,0.0127
3.64129e-08,0.0743
3.64361e-08,0.1421
3.64594e-08,0.2148
3.64827e-08,0.2864
3.65059e-08,0.3492
3.65292e-08,0.4024
3.65525e-08,0.4515
3.65757e-08,0.4984
3.65990e-08,0.5393
3.66223e-08,0.5718
3.66455e-08,0.5977
3.66688e-08,0.6190
3.66921e-08,0.6320
3.67153e-08,0.6334
3.67386e-08,0.6239
3.67619e-08,0.6046
3.67851e-08,0.5729
3.68084e-08,0.5259
3.68317e-08,0.4653
3.68549e-08,0.3960
3.68782e-08,0.3220
3.69015e-08,0.2468
3.69247e-08,0.1752
3.69480e-08,0.1118
3.69713e-08,0.0574
3.69945e-08,0.0108
3.70178e-08,-0.0277
3.70411e-08,-0.0568
3.70643e-08,-0.0769
3.70876e-08,-0.0909
3.71109e-08,-0.1003
3.71341e-08,-0.1050
3.71574e-08,-0.1063
3.71807e-08,-0.1069
3.72039e-08,-0.1077
3.72272e-08,-0.1072
3.72505e-08,-0.1038
3.72737e-08,-0.0986
3.72970e-08,-0.0929
3.73203e-08,-0.0856
3.73435e-08,-0.0748
3.73668e-08,-0.0605
3.73901e-08,-0.0437
3.74133e-08,-0.0248
3.74366e-08,-0.0023
3.74599e-08,0.0401
3.74831e-08,0.1336
3.75064e-08,0.3058
3.75297e-08,0.4532
3.75529e-08,0.5701
3.75762e-08,0.6514
3.75995e-08,0.6915
3.76227e-08,0.7030
3.76460e-08,0.6975
3.76693e-08,0.6904
3.76925e-08,0.6821
3.77158e-08,0.6708
3.77391e-08,0.6638
3.77623e-08,0.6655
3.77856e-08,0.6717
3.78089e-08,0.6755
3.78321e-08,0.6771
3.78554e-08,0.6785
3.78787e-08,0.6768
3.79019e-08,0.6676
3.79252e-08,0.6533
3.79485e-08,0.6403
3.79717e-08,0.6305
3.79950e-08,0.6229
3.80183e-08,0.6235
3.80415e-08,0.6406
3.80648e-08,0.6775
3.80881e-08,0.7302
3.81113e-08,0.7947
3.81346e-08,0.8690
3.81579e-08,0.9469
3.81811e-08,1.0186
3.82044e-08,1.0779
3.82277e-08,1.1260
3.82509e-08,1.1639
3.82742e-08,1.1580
3.82975e-08,1.1095
3.83207e-08,0.9549
3.83440e-08,0.8090
3.83673e-08,0.7061
3.83905e-08,0.6302
3.84138e-08,0.5838
3.84371e-08,0.5681
3.84603e-08,0.5697
3.84836e-08,0.5735
3.85069e-08,0.5776
3.85302e-08,0.5863
3.85534e-08,0.5936
3.85767e-08,0.5909
3.86000e-08,0.5782
3.86232e-08,0.5624
3.86465e-08,0.5453
3.86698e-08,0.5229
3.86930e-08,0.4993
3.87163e-08,0.4822
3.87396e-08,0.4746
3.87628e-08,0.4715
3.87861e-08,0.4687
3.88094e-08,0.4674
3.88326e-08,0.4638
3.88559e-08,0.4492
3.88792e-08,0.4185
3.89024e-08,0.3751
3.89257e-08,0.3244
3.89490e-08,0.2670
3.89722e-08,0.2042
3.89955e-08,0.1437
3.90188e-08,0.0922
3.90420e-08,0.0498
3.90653e-08,0.0131
3.90886e-08,-0.0167
3.91118e-08,-0.0289
3.91351e-08,-0.0101
3.91584e-08,0.0844
3.91816e-08,0.2307
3.92049e-08,0.3551
3.92282e-08,0.4559
3.92514e-08,0.5313
3.92747e-08,0.5726
3.92980e-08,0.5854
3.93212e-08,0.5851
3.93445e-08,0.5810
3.93678e-08,0.5708
3.93910e-08,0.5595
3.94143e-08,0.5578
3.94376e-08,0.5689
3.94608e-08,0.5874
3.94841e-08,0.6080
3.95074e-08,0.6321
3.95306e-08,0.6573
3.95539e-08,0.6758
3.95772e-08,0.6838
3.96004e-08,0.6857
3.96237e-08,0.6874
3.96470e-08,0.6879
3.96702e-08,0.6882
3.96935e-08,0.6957
3.97168e-08,0.7166
3.97400e-08,0.7503
3.97633e-08,0.7929
3.97866e-08,0.8445
3.98098e-08,0.9052
3.98331e-08,0.9692
3.98564e-08,1.0285
3.98796e-08,1.0805
3.99029e-08,1.1267
3.99262e-08,1.1550
3.99494e-08,1.1392
3.99727e-08,1.0526
3.99960e-08,0.8884
4.00192e-08,0.7575
4.00425e-08,0.6635
4.00658e-08,0.5923
4.00890e-08,0.5518
4.01123e-08,0.5410
4.01356e-08,0.5420
4.01588e-08,0.5447
4.01821e-08,0.5516
4.02054e-08,0.5629
4.02286e-08,0.5695
4.02519e-08,0.5655
4.02752e-08,0.5555
4.02984e-08,0.5460
4.03217e-08,0.5345
4.03450e-08,0.5187
4.03682e-08,0.5245
4.03915e-08,0.6201
4.04148e-08,0.8275
4.04380e-08,0.9705
4.04613e-08,1.0785
4.04846e-08,1.1477
4.05078e-08,1.1642
4.05311e-08,1.1387
4.05544e-08,1.0896
4.05776e-08,1.0360
4.06009e-08,0.9764
4.06242e-08,0.9071
4.06474e-08,0.8404
4.06707e-08,0.7885
4.06940e-08,0.7478
4.07173e-08,0.7080
4.07405e-08,0.6698
4.07638e-08,0.6405
4.07871e-08,0.6192
4.08103e-08,0.5977
4.08336e-08,0.5763
4.08569e-08,0.5639
4.08801e-08,0.5637
4.09034e-08,0.5700
4.09267e-08,0.5844
4.09499e-08,0.6146
4.09732e-08,0.6645
4.09965e-08,0.7269
4.10197e-08,0.7962
4.10430e-08,0.8727
4.10663e-08,0.9533
4.10895e-08,1.0287
4.11128e-08,1.0924
4.11361e-08,1.1468
4.11593e-08,1.1955
4.11826e-08,1.2349
4.12059e-08,1.2609
4.12291e-08,1.2761
4.12524e-08,1.2863
4.12757e-08,1.2918
4.12989e-08,1.2902
4.13222e-08,1.2843
4.13455e-08,1.2798
4.13687e-08,1.2780
4.13920e-08,1.2753
4.14153e-08,1.2701
4.14385e-08,1.2652
4.14618e-08,1.2615
4.14851e-08,1.2556
4.15083e-08,1.2451
4.15316e-08,1.2313
4.15549e-08,1.2160
4.15781e-08,1.1983
4.16014e-08,1.1524
4.16247e-08,1.0757
4.16479e-08,0.9136
4.16712e-08,0.7433
4.16945e-08,0.6230
4.17177e-08,0.5372
4.17410e-08,0.4869
4.17643e-08,0.4701
4.17875e-08,0.4736
4.18108e-08,0.4810
4.18341e-08,0.4899
4.18573e-08,0.5028
4.18806e-08,0.5137
4.19039e-08,0.5157
4.19271e-08,0.5111
4.19504e-08,0.5073
4.19737e-08,0.5060
4.19969e-08,0.5033
4.20202e-08,0.5064
4.20435e-08,0.5566
4.20667e-08,0.7289
4.20900e-08,0.9341
4.21133e-08,1.0737
4.21365e-08,1.1794
4.21598e-08,1.2362
4.21831e-08,1.2364
4.22063e-08,1.1958
4.22296e-08,1.1369
4.22529e-08,1.0707
4.22761e-08,0.9915
4.22994e-08,0.9060
4.23227e-08,0.8322
4.23459e-08,0.7772
4.23692e-08,0.7318
4.23925e-08,0.6891
4.24157e-08,0.6545
4.24390e-08,0.6316
4.24623e-08,0.6128
4.24855e-08,0.5912
4.25088e-08,0.5729
4.25321e-08,0.5656
4.25553e-08,0.5661
4.25786e-08,0.5705
4.26019e-08,0.5850
4.26251e-08,0.6185
4.26484e-08,0.6700
4.26717e-08,0.7314
4.26949e-08,0.8012
4.27182e-08,0.8802
4.27415e-08,0.9617
4.27647e-08,1.0358
4.27880e-08,1.0998
4.28113e-08,1.1585
4.28345e-08,1.2086
4.28578e-08,1.2131
4.28811e-08,1.1675
4.29043e-08,1.0213
4.29276e-08,0.8898
4.29509e-08,0.7908
4.29742e-08,0.7139
4.29974e-08,0.6622
4.30207e-08,0.6397
4.30440e-08,0.6307
4.30672e-08,0.6204
4.30905e-08,0.6104
4.31138e-08,0.6064
4.31370e-08,0.6017
4.31603e-08,0.5876
4.31836e-08,0.5663
4.32068e-08,0.5468
4.32301e-08,0.5289
4.32534e-08,0.5078
4.32766e-08,0.4870
4.32999e-08,0.4742
4.33232e-08,0.4698
4.33464e-08,0.4668
4.33697e-08,0.4616
4.33930e-08,0.4565
4.34162e-08,0.4480
4.34395e-08,0.4283
4.34628e-08,0.3943
4.34860e-08,0.3515
4.35093e-08,0.3045
4.35326e-08,0.2516
4.35558e-08,0.1937
4.35791e-08,0.1386
4.36024e-08,0.0926
4.36256e-08,0.0543
4.36489e-08,0.0206
4.36722e-08,-0.0063
4.36954e-08,-0.0136
4.37187e-08,0.0147
4.37420e-08,0.1226
4.37652e-08,0.2661
4.37885e-08,0.3900
4.38118e-08,0.4822
4.38350e-08,0.5484
4.38583e-08,0.5802
4.38816e-08,0.5863
4.39048e-08,0.5837
4.39281e-08,0.5792
4.39514e-08,0.5698
4.39746e-08,0.5617
4.39979e-08,0.5643
4.40212e-08,0.5783
4.40444e-08,0.5970
4.40677e-08,0.6162
4.40910e-08,0.6381
4.41142e-08,0.6600
4.41375e-08,0.6747
4.41608e-08,0.6798
4.41840e-08,0.6807
4.42073e-08,0.6820
4.42306e-08,0.6819
4.42538e-08,0.6822
4.42771e-08,0.6913
4.43004e-08,0.7147
4.43236e-08,0.7510
4.43469e-08,0.7969
4.43702e-08,0.8526
4.43934e-08,0.9172
4.44167e-08,0.9832
4.44400e-08,1.0425
4.44632e-08,1.0934
4.44865e-08,1.1377
4.45098e-08,1.1598
4.45330e-08,1.1380
4.45563e-08,1.0364
4.45796e-08,0.8740
4.46028e-08,0.7464
4.46261e-08,0.6538
4.46494e-08,0.5865
4.46726e-08,0.5509
4.46959e-08,0.5432
4.47192e-08,0.5451
4.47424e-08,0.5479
4.47657e-08,0.5552
4.47890e-08,0.5662
4.48122e-08,0.5714
4.48355e-08,0.5663
4.48588e-08,0.5560
4.48820e-08,0.5460
4.49053e-08,0.5329
4.49286e-08,0.5155
4.49518e-08,0.4997
4.49751e-08,0.4912
4.49984e-08,0.4877
4.50216e-08,0.4832
4.50449e-08,0.4781
4.50682e-08,0.4732
4.50914e-08,0.4621
4.51147e-08,0.4375
4.51380e-08,0.3989
4.51612e-08,0.3520
4.51845e-08,0.2992
4.52078e-08,0.2397
4.52310e-08,0.1779
4.52543e-08,0.1221
4.52776e-08,0.0758
4.53008e-08,0.0361
4.53241e-08,0.0016
4.53474e-08,-0.0229
4.53707e-08,-0.0207
4.53939e-08,0.0295
4.54172e-08,0.1586
4.54405e-08,0.2898
4.54637e-08,0.4027
4.54870e-08,0.4933
4.55103e-08,0.5475
4.55335e-08,0.5707
4.55568e-08,0.5754
4.55801e-08,0.5750
4.56033e-08,0.5708
4.56266e-08,0.5616
4.56499e-08,0.5571
4.56731e-08,0.5643
4.56964e-08,0.5805
4.57197e-08,0.5995
4.57429e-08,0.6210
4.57662e-08,0.6252
4.57895e-08,0.5976
4.58127e-08,0.4786
4.58360e-08,0.3213
4.58593e-08,0.1991
4.58825e-08,0.1047
4.59058e-08,0.0437
4.59291e-08,0.0216
4.59523e-08,0.0360
4.59756e-08,0.0696
4.59989e-08,0.1125
4.60221e-08,0.1650
4.60454e-08,0.2243
4.60687e-08,0.2827
4.60919e-08,0.3337
4.61152e-08,0.3783
4.61385e-08,0.4199
4.61617e-08,0.4568
4.61850e-08,0.4910
4.62083e-08,0.5591
4.62315e-08,0.7377
4.62548e-08,0.9435
4.62781e-08,1.0854
4.63013e-08,1.1811
4.63246e-08,1.2254
4.63479e-08,1.2190
4.63711e-08,1.1786
4.63944e-08,1.1242
4.64177e-08,1.0651
4.64409e-08,0.9973
4.64642e-08,0.9252
4.64875e-08,0.8614
4.65107e-08,0.8105
4.65340e-08,0.7654
4.65573e-08,0.7198
4.65805e-08,0.6767
4.66038e-08,0.6158
4.66271e-08,0.5236
4.66503e-08,0.3412
4.66736e-08,0.1618
4.66969e-08,0.0331
4.67201e-08,-0.0670
4.67434e-08,-0.1209
4.67667e-08,-0.1189
4.67899e-08,-0.0804
4.68132e-08,-0.0187
4.68365e-08,0.0559
4.68597e-08,0.1396
4.68830e-08,0.2262
4.69063e-08,0.3050
4.69295e-08,0.3704
4.69528e-08,0.4255
4.69761e-08,0.4750
4.69993e-08,0.5177
4.70226e-08,0.5519
4.70459e-08,0.5796
4.70691e-08,0.6037
4.70924e-08,0.6227
4.71157e-08,0.6318
4.71389e-08,0.6307
4.71622e-08,0.6205
4.71855e-08,0.5996
4.72087e-08,0.5638
4.72320e-08,0.5125
4.72553e-08,0.4499
4.72785e-08,0.3798
4.73018e-08,0.3051
4.73251e-08,0.2303
4.73483e-08,0.1607
4.73716e-08,0.0987
4.73949e-08,0.0434
4.74181e-08,-0.0052
4.74414e-08,-0.0446
4.74647e-08,-0.0734
4.74879e-08,-0.0930
4.75112e-08,-0.1054
4.75345e-08,-0.1110
4.75577e-08,-0.1110
4.75810e-08,-0.1089
4.76043e-08,-0.1078
4.76275e-08,-0.1072
4.76508e-08,-0.1050
4.76741e-08,-0.1012
4.76973e-08,-0.0968
4.77206e-08,-0.0915
4.77439e-08,-0.0833
4.77672e-08,-0.0714
4.77904e-08,-0.0566
4.78137e-08,-0.0396
4.78370e-08,-0.0203
4.78602e-08,0.0003
4.78835e-08,0.0195
4.79068e-08,0.0351
4.79300e-08,0.0469
4.79533e-08,0.0555
4.79766e-08,0.0612
4.79998e-08,0.0637
4.80231e-08,0.0636
4.80464e-08,0.0612
4.80696e-08,0.0563
4.80929e-08,0.0490
4.81162e-08,0.0408
4.81394e-08,0.0335
4.81627e-08,0.0280
4.81860e-08,0.0241
4.82092e-08,0.0217
4.82325e-08,0.0206
4.82558e-08,0.0200
4.82790e-08,0.0296
4.83023e-08,0.0734
4.83256e-08,0.2015
4.83488e-08,0.3490
4.83721e-08,0.4608
4.83954e-08,0.5411
4.84186e-08,0.5903
4.84419e-08,0.6108
4.84652e-08,0.6098
4.84884e-08,0.6064
4.85117e-08,0.6053
4.85350e-08,0.6029
4.85582e-08,0.6019
4.85815e-08,0.6078
4.86048e-08,0.6196
4.86280e-08,0.6314
4.86513e-08,0.6401
4.86746e-08,0.6362
4.86978e-08,0.6116
4.87211e-08,0.5061
4.87444e-08,0.3400
4.87676e-08,0.1937
4.87909e-08,0.0829
4.88142e-08,0.0035
4.88374e-08,-0.0262
4.88607e-08,-0.0143
4.88840e-08,0.0224
4.89072e-08,0.0749
4.89305e-08,0.1381
4.89538e-08,0.2083
4.89770e-08,0.2776
4.90003e-08,0.3377
4.90236e-08,0.3871
4.90468e-08,0.4284
4.90701e-08,0.4619
4.90934e-08,0.4882
4.91166e-08,0.5322
4.91399e-08,0.6630
4.91632e-08,0.8822
4.91864e-08,1.0420
4.92097e-08,1.1620
4.92330e-08,1.2265
4.92562e-08,1.2374
4.92795e-08,1.2097
4.93028e-08,1.1604
4.93260e-08,1.1043
4.93493e-08,1.0394
