.HEADER
..NAMES
Time,V U1.L6
.DATA
8.7484e-09,0.0431
8.7717e-09,0.0435
8.7949e-09,0.0392
8.8182e-09,0.0340
8.8415e-09,0.0312
8.8647e-09,0.0329
8.8880e-09,0.0389
8.9113e-09,0.0467
8.9345e-09,0.0522
8.9578e-09,0.0527
8.9811e-09,0.0476
9.0043e-09,0.0387
9.0276e-09,0.0289
9.0509e-09,0.0202
9.0741e-09,0.0126
9.0974e-09,0.0051
9.1207e-09,-0.0032
9.1439e-09,-0.0121
9.1672e-09,-0.0195
9.1905e-09,-0.0235
9.2137e-09,-0.0228
9.2370e-09,-0.0182
9.2603e-09,-0.0121
9.2835e-09,-0.0073
9.3068e-09,-0.0056
9.3301e-09,-0.0010
9.3533e-09,0.0263
9.3766e-09,0.1164
9.3999e-09,0.2673
9.4231e-09,0.3740
9.4464e-09,0.4458
9.4697e-09,0.5019
9.4929e-09,0.5397
9.5162e-09,0.5719
9.5395e-09,0.5999
9.5627e-09,0.6246
9.5860e-09,0.6439
9.6093e-09,0.6574
9.6325e-09,0.6661
9.6558e-09,0.6706
9.6791e-09,0.6724
9.7023e-09,0.6707
9.7256e-09,0.6646
9.7489e-09,0.6545
9.7721e-09,0.6433
9.7954e-09,0.6371
9.8187e-09,0.6430
9.8419e-09,0.6671
9.8652e-09,0.7112
9.8885e-09,0.7730
9.9117e-09,0.8465
9.9350e-09,0.9220
9.9583e-09,0.9896
9.9815e-09,1.0422
1.00048e-08,1.0789
1.00281e-08,1.1049
1.00513e-08,1.1272
1.00746e-08,1.1506
1.00979e-08,1.1757
1.01211e-08,1.1998
1.01444e-08,1.2126
1.01677e-08,1.1861
1.01909e-08,1.1083
1.02142e-08,0.9525
1.02375e-08,0.8364
1.02607e-08,0.7700
1.02840e-08,0.7225
1.03073e-08,0.6764
1.03305e-08,0.6234
1.03538e-08,0.5681
1.03771e-08,0.5175
1.04003e-08,0.4791
1.04236e-08,0.4554
1.04469e-08,0.4449
1.04702e-08,0.4438
1.04934e-08,0.4475
1.05167e-08,0.4533
1.05400e-08,0.4607
1.05632e-08,0.4693
1.05865e-08,0.4781
1.06098e-08,0.4823
1.06330e-08,0.4767
1.06563e-08,0.4565
1.06796e-08,0.4184
1.07028e-08,0.3629
1.07261e-08,0.2957
1.07494e-08,0.2272
1.07726e-08,0.1692
1.07959e-08,0.1288
1.08192e-08,0.1050
1.08424e-08,0.0898
1.08657e-08,0.0734
1.08890e-08,0.0500
1.09122e-08,0.0205
1.09355e-08,-0.0098
1.09588e-08,-0.0350
1.09820e-08,-0.0524
1.10053e-08,-0.0629
1.10286e-08,-0.0689
1.10518e-08,-0.0720
1.10751e-08,-0.0721
1.10984e-08,-0.0671
1.11216e-08,-0.0549
1.11449e-08,-0.0356
1.11682e-08,-0.0118
1.11914e-08,0.0118
1.12147e-08,0.0303
1.12380e-08,0.0412
1.12612e-08,0.0441
1.12845e-08,0.0413
1.13078e-08,0.0362
1.13310e-08,0.0322
1.13543e-08,0.0320
1.13776e-08,0.0362
1.14008e-08,0.0432
1.14241e-08,0.0496
1.14474e-08,0.0521
1.14706e-08,0.0492
1.14939e-08,0.0419
1.15172e-08,0.0326
1.15404e-08,0.0237
1.15637e-08,0.0160
1.15870e-08,0.0085
1.16102e-08,0.0003
1.16335e-08,-0.0087
1.16568e-08,-0.0171
1.16800e-08,-0.0227
1.17033e-08,-0.0238
1.17266e-08,-0.0204
1.17498e-08,-0.0145
1.17731e-08,-0.0088
1.17964e-08,-0.0058
1.18196e-08,-0.0060
1.18429e-08,-0.0087
1.18662e-08,-0.0117
1.18894e-08,-0.0133
1.19127e-08,-0.0126
1.19360e-08,-0.0095
1.19592e-08,-0.0047
1.19825e-08,0.0007
1.20058e-08,0.0057
1.20290e-08,0.0095
1.20523e-08,0.0120
1.20756e-08,0.0132
1.20988e-08,0.0137
1.21221e-08,0.0139
1.21454e-08,0.0136
1.21686e-08,0.0124
1.21919e-08,0.0100
1.22152e-08,0.0068
1.22384e-08,0.0037
1.22617e-08,0.0019
1.22850e-08,0.0019
1.23082e-08,0.0035
1.23315e-08,0.0055
1.23548e-08,0.0067
1.23780e-08,0.0060
1.24013e-08,0.0036
1.24246e-08,0.0003
1.24478e-08,-0.0026
1.24711e-08,-0.0044
1.24944e-08,-0.0048
1.25176e-08,-0.0044
1.25409e-08,-0.0035
1.25642e-08,-0.0026
1.25874e-08,-0.0017
1.26107e-08,-0.0007
1.26340e-08,0.0004
1.26572e-08,0.0045
1.26805e-08,0.0300
1.27038e-08,0.1112
1.27270e-08,0.2584
1.27503e-08,0.3830
1.27736e-08,0.4533
1.27968e-08,0.5032
1.28201e-08,0.5371
1.28434e-08,0.5624
1.28667e-08,0.5874
1.28899e-08,0.6115
1.29132e-08,0.6324
1.29365e-08,0.6469
1.29597e-08,0.6560
1.29830e-08,0.6604
1.30063e-08,0.6625
1.30295e-08,0.6628
1.30528e-08,0.6602
1.30761e-08,0.6536
1.30993e-08,0.6438
1.31226e-08,0.6357
1.31459e-08,0.6370
1.31691e-08,0.6556
1.31924e-08,0.6961
1.32157e-08,0.7576
1.32389e-08,0.8342
1.32622e-08,0.9151
1.32855e-08,0.9882
1.33087e-08,1.0448
1.33320e-08,1.0830
1.33553e-08,1.1079
1.33785e-08,1.1280
1.34018e-08,1.1493
1.34251e-08,1.1734
1.34483e-08,1.1976
1.34716e-08,1.2184
1.34949e-08,1.2341
1.35181e-08,1.2450
1.35414e-08,1.2524
1.35647e-08,1.2569
1.35879e-08,1.2578
1.36112e-08,1.2529
1.36345e-08,1.2402
1.36577e-08,1.2194
1.36810e-08,1.1930
1.37043e-08,1.1661
1.37275e-08,1.1439
1.37508e-08,1.1304
1.37741e-08,1.1266
1.37973e-08,1.1308
1.38206e-08,1.1393
1.38439e-08,1.1483
1.38671e-08,1.1547
1.38904e-08,1.1569
1.39137e-08,1.1557
1.39369e-08,1.1536
1.39602e-08,1.1533
1.39835e-08,1.1568
1.40067e-08,1.1637
1.40300e-08,1.1726
1.40533e-08,1.1819
1.40765e-08,1.1912
1.40998e-08,1.2009
1.41231e-08,1.2112
1.41463e-08,1.2218
1.41696e-08,1.2310
1.41929e-08,1.2366
1.42161e-08,1.2371
1.42394e-08,1.2324
1.42627e-08,1.2244
1.42859e-08,1.2159
1.43092e-08,1.2023
1.43325e-08,1.1584
1.43557e-08,1.0688
1.43790e-08,0.9045
1.44023e-08,0.7844
1.44255e-08,0.7170
1.44488e-08,0.6719
1.44721e-08,0.6364
1.44953e-08,0.6022
1.45186e-08,0.5700
1.45419e-08,0.5418
1.45651e-08,0.5207
1.45884e-08,0.5064
1.46117e-08,0.4978
1.46349e-08,0.4936
1.46582e-08,0.4922
1.46815e-08,0.4942
1.47047e-08,0.5012
1.47280e-08,0.5133
1.47513e-08,0.5277
1.47745e-08,0.5363
1.47978e-08,0.5308
1.48211e-08,0.5054
1.48443e-08,0.4575
1.48676e-08,0.3904
1.48909e-08,0.3124
1.49141e-08,0.2346
1.49374e-08,0.1683
1.49607e-08,0.1198
1.49839e-08,0.0879
1.50072e-08,0.0661
1.50305e-08,0.0461
1.50537e-08,0.0233
1.50770e-08,-0.0018
1.51003e-08,-0.0258
1.51236e-08,-0.0455
1.51468e-08,-0.0601
1.51701e-08,-0.0708
1.51934e-08,-0.0787
1.52166e-08,-0.0838
1.52399e-08,-0.0842
1.52632e-08,-0.0772
1.52864e-08,-0.0610
1.53097e-08,-0.0363
1.53330e-08,-0.0071
1.53562e-08,0.0211
1.53795e-08,0.0428
1.54028e-08,0.0552
1.54260e-08,0.0583
1.54493e-08,0.0549
1.54726e-08,0.0489
1.54958e-08,0.0437
1.55191e-08,0.0415
1.55424e-08,0.0430
1.55656e-08,0.0468
1.55889e-08,0.0504
1.56122e-08,0.0513
1.56354e-08,0.0485
1.56587e-08,0.0425
1.56820e-08,0.0348
1.57052e-08,0.0264
1.57285e-08,0.0174
1.57518e-08,0.0074
1.57750e-08,-0.0039
1.57983e-08,-0.0154
1.58216e-08,-0.0250
1.58448e-08,-0.0305
1.58681e-08,-0.0306
1.58914e-08,-0.0259
1.59146e-08,-0.0186
1.59379e-08,-0.0118
1.59612e-08,-0.0076
1.59844e-08,-0.0069
1.60077e-08,-0.0085
1.60310e-08,-0.0107
1.60542e-08,-0.0118
1.60775e-08,-0.0110
1.61008e-08,-0.0083
1.61240e-08,-0.0041
1.61473e-08,0.0007
1.61706e-08,0.0055
1.61938e-08,0.0098
1.62171e-08,0.0132
1.62404e-08,0.0157
1.62636e-08,0.0172
1.62869e-08,0.0177
1.63102e-08,0.0168
1.63334e-08,0.0143
1.63567e-08,0.0106
1.63800e-08,0.0063
1.64032e-08,0.0027
1.64265e-08,0.0008
1.64498e-08,0.0008
1.64730e-08,0.0025
1.64963e-08,0.0044
1.65196e-08,0.0055
1.65428e-08,0.0049
1.65661e-08,0.0028
1.65894e-08,-0.0001
1.66126e-08,-0.0028
1.66359e-08,-0.0046
1.66592e-08,-0.0054
1.66824e-08,-0.0053
1.67057e-08,-0.0049
1.67290e-08,-0.0041
1.67522e-08,-0.0031
1.67755e-08,-0.0016
1.67988e-08,0.0001
1.68220e-08,0.0019
1.68453e-08,0.0034
1.68686e-08,0.0043
1.68918e-08,0.0043
1.69151e-08,0.0037
1.69384e-08,0.0026
1.69616e-08,0.0017
1.69849e-08,0.0012
1.70082e-08,0.0015
1.70314e-08,0.0026
1.70547e-08,0.0041
1.70780e-08,0.0053
1.71012e-08,0.0059
1.71245e-08,0.0058
1.71478e-08,0.0049
1.71710e-08,0.0038
1.71943e-08,0.0027
1.72176e-08,0.0020
1.72408e-08,0.0015
1.72641e-08,0.0011
1.72874e-08,0.0008
1.73106e-08,0.0005
1.73339e-08,0.0004
1.73572e-08,0.0007
1.73804e-08,0.0013
1.74037e-08,0.0019
1.74270e-08,0.0023
1.74502e-08,0.0024
1.74735e-08,0.0020
1.74968e-08,0.0014
1.75201e-08,0.0008
1.75433e-08,0.0004
1.75666e-08,0.0004
1.75899e-08,0.0008
1.76131e-08,0.0014
1.76364e-08,0.0022
1.76597e-08,0.0085
1.76829e-08,0.0395
1.77062e-08,0.1384
1.77295e-08,0.2908
1.77527e-08,0.4015
1.77760e-08,0.4639
1.77993e-08,0.5118
1.78225e-08,0.5426
1.78458e-08,0.5679
1.78691e-08,0.5915
1.78923e-08,0.6134
1.79156e-08,0.6317
1.79389e-08,0.6447
1.79621e-08,0.6534
1.79854e-08,0.6585
1.80087e-08,0.6620
1.80319e-08,0.6629
1.80552e-08,0.6598
1.80785e-08,0.6521
1.81017e-08,0.6417
1.81250e-08,0.6348
1.81483e-08,0.6392
1.81715e-08,0.6625
1.81948e-08,0.7077
1.82181e-08,0.7729
1.82413e-08,0.8511
1.82646e-08,0.9311
1.82879e-08,1.0014
1.83111e-08,1.0544
1.83344e-08,1.0898
1.83577e-08,1.1135
1.83809e-08,1.1336
1.84042e-08,1.1553
1.84275e-08,1.1791
1.84507e-08,1.2020
1.84740e-08,1.2211
1.84973e-08,1.2354
1.85205e-08,1.2454
1.85438e-08,1.2526
1.85671e-08,1.2570
1.85903e-08,1.2573
1.86136e-08,1.2511
1.86369e-08,1.2366
1.86601e-08,1.2141
1.86834e-08,1.1870
1.87067e-08,1.1605
1.87299e-08,1.1401
1.87532e-08,1.1288
1.87765e-08,1.1268
1.87997e-08,1.1320
1.88230e-08,1.1408
1.88463e-08,1.1494
1.88695e-08,1.1552
1.88928e-08,1.1569
1.89161e-08,1.1557
1.89393e-08,1.1541
1.89626e-08,1.1545
1.89859e-08,1.1585
1.90091e-08,1.1657
1.90324e-08,1.1744
1.90557e-08,1.1836
1.90789e-08,1.1929
1.91022e-08,1.2027
1.91255e-08,1.2134
1.91487e-08,1.2240
1.91720e-08,1.2327
