.HEADER
..NAMES
Time,V U1.F2
4.4673e-09,0.0158
4.4905e-09,0.0197
4.5138e-09,0.0248
4.5371e-09,0.0287
4.5603e-09,0.0294
4.5836e-09,0.0267
4.6069e-09,0.0213
4.6301e-09,0.0136
4.6534e-09,0.0041
4.6767e-09,-0.0049
4.6999e-09,-0.0119
4.7232e-09,-0.0164
4.7465e-09,-0.0187
4.7697e-09,-0.0189
4.7930e-09,-0.0172
4.8163e-09,-0.0147
4.8395e-09,-0.0122
4.8628e-09,-0.0092
4.8861e-09,-0.0055
4.9093e-09,-0.0014
4.9326e-09,0.0022
4.9559e-09,0.0051
4.9791e-09,0.0070
5.0024e-09,0.0070
5.0257e-09,0.0049
5.0489e-09,0.0015
5.0722e-09,-0.0019
5.0955e-09,-0.0046
5.1187e-09,-0.0059
5.1420e-09,-0.0053
5.1653e-09,-0.0026
5.1885e-09,0.0011
5.2118e-09,0.0049
5.2351e-09,0.0083
5.2583e-09,0.0109
5.2816e-09,0.0121
5.3049e-09,0.0119
5.3281e-09,0.0110
5.3514e-09,0.0098
5.3747e-09,0.0084
5.3979e-09,0.0069
5.4212e-09,0.0054
5.4445e-09,0.0039
5.4677e-09,0.0022
5.4910e-09,0.0003
5.5143e-09,-0.0013
5.5375e-09,-0.0020
5.5608e-09,-0.0016
5.5841e-09,-0.0003
5.6073e-09,0.0019
5.6306e-09,0.0043
5.6539e-09,0.0061
5.6771e-09,0.0068
5.7004e-09,0.0064
5.7237e-09,0.0050
5.7469e-09,0.0031
5.7702e-09,0.0011
5.7935e-09,-0.0004
5.8168e-09,-0.0012
5.8400e-09,-0.0012
5.8633e-09,-0.0009
5.8866e-09,-0.0002
5.9098e-09,0.0005
5.9331e-09,0.0010
5.9564e-09,0.0015
5.9796e-09,0.0020
6.0029e-09,0.0027
6.0262e-09,0.0035
6.0494e-09,0.0044
6.0727e-09,0.0051
6.0960e-09,0.0055
6.1192e-09,0.0052
6.1425e-09,0.0043
6.1658e-09,0.0029
6.1890e-09,0.0015
6.2123e-09,0.0107
6.2356e-09,0.0546
6.2588e-09,0.1736
6.2821e-09,0.3275
6.3054e-09,0.4441
6.3286e-09,0.5342
6.3519e-09,0.5926
6.3752e-09,0.6214
6.3984e-09,0.6289
6.4217e-09,0.6326
6.4450e-09,0.6343
6.4682e-09,0.6320
6.4915e-09,0.6327
6.5148e-09,0.6399
6.5380e-09,0.6482
6.5613e-09,0.6534
6.5846e-09,0.6579
6.6078e-09,0.6520
6.6311e-09,0.6235
6.6544e-09,0.5111
6.6776e-09,0.3445
6.7009e-09,0.1995
6.7242e-09,0.0861
6.7474e-09,0.0053
6.7707e-09,-0.0260
6.7940e-09,-0.0167
6.8172e-09,0.0133
6.8405e-09,0.0575
6.8638e-09,0.1171
6.8870e-09,0.1846
6.9103e-09,0.2472
6.9336e-09,0.3016
6.9568e-09,0.3525
6.9801e-09,0.3977
7.0034e-09,0.4310
7.0266e-09,0.4557
7.0499e-09,0.4811
7.0732e-09,0.5069
7.0964e-09,0.5275
7.1197e-09,0.5423
7.1430e-09,0.5549
7.1662e-09,0.5618
7.1895e-09,0.5545
7.2128e-09,0.5311
7.2360e-09,0.4956
7.2593e-09,0.4488
7.2826e-09,0.3898
7.3058e-09,0.3239
7.3291e-09,0.2596
7.3524e-09,0.1992
7.3756e-09,0.1412
7.3989e-09,0.0871
7.4222e-09,0.0411
7.4454e-09,0.0033
7.4687e-09,-0.0126
7.4920e-09,0.0161
7.5152e-09,0.1191
7.5385e-09,0.2406
7.5618e-09,0.3341
7.5850e-09,0.4133
7.6083e-09,0.4648
7.6316e-09,0.4890
7.6548e-09,0.4970
7.6781e-09,0.5000
7.7014e-09,0.5016
7.7246e-09,0.5022
7.7479e-09,0.5093
7.7712e-09,0.5259
7.7944e-09,0.5487
7.8177e-09,0.5741
7.8410e-09,0.6020
7.8642e-09,0.6117
7.8875e-09,0.5894
7.9108e-09,0.4689
7.9340e-09,0.3173
7.9573e-09,0.1987
7.9806e-09,0.1052
8.0038e-09,0.0466
8.0271e-09,0.0286
8.0504e-09,0.0435
8.0736e-09,0.0733
8.0969e-09,0.1132
8.1202e-09,0.1647
8.1435e-09,0.2197
8.1667e-09,0.2697
8.1900e-09,0.3162
8.2133e-09,0.3617
8.2365e-09,0.4024
8.2598e-09,0.4328
8.2831e-09,0.4619
8.3063e-09,0.5284
8.3296e-09,0.7048
8.3529e-09,0.9095
8.3761e-09,1.0615
8.3994e-09,1.1646
8.4227e-09,1.2187
8.4459e-09,1.2164
8.4692e-09,1.1831
8.4925e-09,1.1394
8.5157e-09,1.0847
8.5390e-09,1.0155
8.5623e-09,0.9465
8.5855e-09,0.8902
8.6088e-09,0.8398
8.6321e-09,0.7876
8.6553e-09,0.7406
8.6786e-09,0.7046
8.7019e-09,0.6457
8.7251e-09,0.5509
8.7484e-09,0.3606
8.7717e-09,0.1826
8.7949e-09,0.0490
8.8182e-09,-0.0592
8.8415e-09,-0.1245
8.8647e-09,-0.1217
8.8880e-09,-0.0880
8.9113e-09,-0.0377
8.9345e-09,0.0310
8.9578e-09,0.1149
8.9811e-09,0.1962
9.0043e-09,0.2645
9.0276e-09,0.3278
9.0509e-09,0.3900
9.0741e-09,0.4424
9.0974e-09,0.4806
9.1207e-09,0.5170
9.1439e-09,0.5560
9.1672e-09,0.5884
9.1905e-09,0.6088
9.2137e-09,0.6235
9.2370e-09,0.6357
9.2603e-09,0.6355
9.2835e-09,0.6166
9.3068e-09,0.5837
9.3301e-09,0.5403
9.3533e-09,0.4818
9.3766e-09,0.4096
9.3999e-09,0.3345
9.4231e-09,0.2638
9.4464e-09,0.1946
9.4697e-09,0.1273
9.4929e-09,0.0688
9.5162e-09,0.0220
9.5395e-09,-0.0113
9.5627e-09,-0.0165
9.5860e-09,0.0423
9.6093e-09,0.1750
9.6325e-09,0.2740
9.6558e-09,0.3555
9.6791e-09,0.4175
9.7023e-09,0.4524
9.7256e-09,0.4684
9.7489e-09,0.4736
9.7721e-09,0.4789
9.7954e-09,0.4838
9.8187e-09,0.4904
9.8419e-09,0.5041
9.8652e-09,0.5257
9.8885e-09,0.5523
9.9117e-09,0.5802
9.9350e-09,0.6043
9.9583e-09,0.6075
9.9815e-09,0.5420
1.00048e-08,0.4008
1.00281e-08,0.2645
1.00513e-08,0.1541
1.00746e-08,0.0804
1.00979e-08,0.0417
1.01211e-08,0.0407
1.01444e-08,0.0632
1.01677e-08,0.0963
1.01909e-08,0.1416
1.02142e-08,0.1950
1.02375e-08,0.2476
1.02607e-08,0.2950
1.02840e-08,0.3402
1.03073e-08,0.3823
1.03305e-08,0.4162
1.03538e-08,0.4417
1.03771e-08,0.4659
1.04003e-08,0.4896
1.04236e-08,0.5088
1.04469e-08,0.5217
1.04702e-08,0.5307
1.04934e-08,0.5344
1.05167e-08,0.5262
1.05400e-08,0.5033
1.05632e-08,0.4684
1.05865e-08,0.4238
1.06098e-08,0.3688
1.06330e-08,0.3069
1.06563e-08,0.2453
1.06796e-08,0.1879
1.07028e-08,0.1341
1.07261e-08,0.0849
1.07494e-08,0.0432
1.07726e-08,0.0089
1.07959e-08,-0.0209
1.08192e-08,-0.0462
1.08424e-08,-0.0642
1.08657e-08,-0.0748
1.08890e-08,-0.0814
1.09122e-08,-0.0859
1.09355e-08,-0.0879
1.09588e-08,-0.0884
1.09820e-08,-0.0900
1.10053e-08,-0.0929
1.10286e-08,-0.0943
1.10518e-08,-0.0928
1.10751e-08,-0.0889
1.10984e-08,-0.0817
1.11216e-08,-0.0695
1.11449e-08,-0.0530
1.11682e-08,-0.0351
1.11914e-08,-0.0175
1.12147e-08,-0.0004
1.12380e-08,0.0151
1.12612e-08,0.0268
1.12845e-08,0.0348
1.13078e-08,0.0408
1.13310e-08,0.0456
1.13543e-08,0.0481
1.13776e-08,0.0485
1.14008e-08,0.0474
1.14241e-08,0.0449
1.14474e-08,0.0404
1.14706e-08,0.0348
1.14939e-08,0.0302
1.15172e-08,0.0271
1.15404e-08,0.0253
1.15637e-08,0.0246
1.15870e-08,0.0250
1.16102e-08,0.0256
1.16335e-08,0.0244
1.16568e-08,0.0211
1.16800e-08,0.0164
1.17033e-08,0.0107
1.17266e-08,0.0042
1.17498e-08,-0.0023
1.17731e-08,-0.0076
1.17964e-08,-0.0111
1.18196e-08,-0.0135
1.18429e-08,-0.0148
1.18662e-08,-0.0149
1.18894e-08,-0.0143
1.19127e-08,-0.0137
1.19360e-08,-0.0128
1.19592e-08,-0.0110
1.19825e-08,-0.0084
1.20058e-08,-0.0055
1.20290e-08,-0.0026
1.20523e-08,0.0000
1.20756e-08,0.0018
1.20988e-08,0.0021
1.21221e-08,0.0012
1.21454e-08,-0.0002
1.21686e-08,-0.0014
1.21919e-08,-0.0019
1.22152e-08,-0.0014
1.22384e-08,0.0003
1.22617e-08,0.0028
1.22850e-08,0.0052
1.23082e-08,0.0071
1.23315e-08,0.0086
1.23548e-08,0.0094
1.23780e-08,0.0093
1.24013e-08,0.0089
1.24246e-08,0.0084
1.24478e-08,0.0079
1.24711e-08,0.0074
1.24944e-08,0.0067
1.25176e-08,0.0058
1.25409e-08,0.0047
1.25642e-08,0.0033
1.25874e-08,0.0017
1.26107e-08,0.0005
1.26340e-08,0.0001
1.26572e-08,0.0003
1.26805e-08,0.0012
1.27038e-08,0.0025
1.27270e-08,0.0037
1.27503e-08,0.0042
1.27736e-08,0.0041
1.27968e-08,0.0033
1.28201e-08,0.0022
1.28434e-08,0.0011
1.28667e-08,0.0036
1.28899e-08,0.0301
1.29132e-08,0.1136
1.29365e-08,0.2671
1.29597e-08,0.3973
1.29830e-08,0.4975
1.30063e-08,0.5690
1.30295e-08,0.6090
1.30528e-08,0.6227
1.30761e-08,0.6284
1.30993e-08,0.6324
1.31226e-08,0.6327
1.31459e-08,0.6321
1.31691e-08,0.6377
1.31924e-08,0.6468
1.32157e-08,0.6532
1.32389e-08,0.6569
1.32622e-08,0.6612
1.32855e-08,0.6392
1.33087e-08,0.5732
1.33320e-08,0.4100
1.33553e-08,0.2529
1.33785e-08,0.1351
1.34018e-08,0.0350
1.34251e-08,-0.0187
1.34483e-08,-0.0225
1.34716e-08,-0.0017
1.34949e-08,0.0367
1.35181e-08,0.0906
1.35414e-08,0.1570
1.35647e-08,0.2231
1.35879e-08,0.2804
1.36112e-08,0.3323
1.36345e-08,0.3803
1.36577e-08,0.4183
1.36810e-08,0.4446
1.37043e-08,0.4688
1.37275e-08,0.4950
1.37508e-08,0.5183
1.37741e-08,0.5353
1.37973e-08,0.5490
1.38206e-08,0.5599
1.38439e-08,0.5595
1.38671e-08,0.5426
1.38904e-08,0.5118
1.39137e-08,0.4702
1.39369e-08,0.4161
1.39602e-08,0.3520
1.39835e-08,0.2865
1.40067e-08,0.2250
1.40300e-08,0.1660
1.40533e-08,0.1095
1.40765e-08,0.0596
1.40998e-08,0.0180
1.41231e-08,-0.0179
1.41463e-08,-0.0487
1.41696e-08,-0.0704
1.41929e-08,-0.0816
1.42161e-08,-0.0871
1.42394e-08,-0.0904
1.42627e-08,-0.0914
1.42859e-08,-0.0908
1.43092e-08,-0.0922
1.43325e-08,-0.0961
1.43557e-08,-0.0992
1.43790e-08,-0.0991
1.44023e-08,-0.0965
1.44255e-08,-0.0911
1.44488e-08,-0.0802
1.44721e-08,-0.0638
1.44953e-08,-0.0453
1.45186e-08,-0.0271
1.45419e-08,-0.0089
1.45651e-08,0.0085
1.45884e-08,0.0226
1.46117e-08,0.0328
1.46349e-08,0.0411
1.46582e-08,0.0486
1.46815e-08,0.0536
1.47047e-08,0.0552
1.47280e-08,0.0544
1.47513e-08,0.0514
1.47745e-08,0.0455
1.47978e-08,0.0379
1.48211e-08,0.0314
1.48443e-08,0.0275
1.48676e-08,0.0255
1.48909e-08,0.0249
1.49141e-08,0.0257
1.49374e-08,0.0271
1.49607e-08,0.0398
1.49839e-08,0.0869
1.50072e-08,0.2149
1.50305e-08,0.3606
1.50537e-08,0.4632
1.50770e-08,0.5420
1.51003e-08,0.5921
1.51236e-08,0.6082
1.51468e-08,0.6105
1.51701e-08,0.6114
1.51934e-08,0.6106
1.52166e-08,0.6074
1.52399e-08,0.6089
1.52632e-08,0.6176
1.52864e-08,0.6277
1.53097e-08,0.6364
1.53330e-08,0.6464
1.53562e-08,0.6581
1.53795e-08,0.6641
1.54028e-08,0.6605
1.54260e-08,0.6518
1.54493e-08,0.6420
1.54726e-08,0.6315
1.54958e-08,0.6213
1.55191e-08,0.6209
1.55424e-08,0.6373
1.55656e-08,0.6699
1.55889e-08,0.7171
1.56122e-08,0.7790
1.56354e-08,0.8514
1.56587e-08,0.9245
1.56820e-08,0.9913
1.57052e-08,1.0503
1.57285e-08,1.1006
1.57518e-08,1.1392
1.57750e-08,1.1471
1.57983e-08,1.1171
1.58216e-08,1.0037
1.58448e-08,0.8517
1.58681e-08,0.7211
1.58914e-08,0.6403
1.59146e-08,0.5870
1.59379e-08,0.5656
1.59612e-08,0.5633
1.59844e-08,0.5670
1.60077e-08,0.5749
1.60310e-08,0.5858
1.60542e-08,0.5923
1.60775e-08,0.5891
1.61008e-08,0.5790
1.61240e-08,0.5643
1.61473e-08,0.5442
1.61706e-08,0.5184
1.61938e-08,0.4955
1.62171e-08,0.4815
1.62404e-08,0.4748
1.62636e-08,0.4731
1.62869e-08,0.4767
1.63102e-08,0.4836
1.63334e-08,0.4853
1.63567e-08,0.4743
1.63800e-08,0.4493
1.64032e-08,0.4116
1.64265e-08,0.3612
1.64498e-08,0.3007
1.64730e-08,0.2374
1.64963e-08,0.1775
1.65196e-08,0.1225
1.65428e-08,0.0732
1.65661e-08,0.0321
1.65894e-08,0.0009
1.66126e-08,-0.0226
1.66359e-08,-0.0396
1.66592e-08,-0.0484
1.66824e-08,-0.0487
1.67057e-08,-0.0441
1.67290e-08,-0.0387
1.67522e-08,-0.0338
1.67755e-08,-0.0308
1.67988e-08,-0.0325
1.68220e-08,-0.0396
1.68453e-08,-0.0496
1.68686e-08,-0.0589
1.68918e-08,-0.0659
1.69151e-08,-0.0688
1.69384e-08,-0.0650
1.69616e-08,-0.0538
1.69849e-08,-0.0379
1.70082e-08,-0.0202
1.70314e-08,0.0012
1.70547e-08,0.0451
1.70780e-08,0.1467
1.71012e-08,0.3183
1.71245e-08,0.4559
1.71478e-08,0.5640
1.71710e-08,0.6366
1.71943e-08,0.6728
1.72176e-08,0.6791
1.72408e-08,0.6755
1.72641e-08,0.6682
1.72874e-08,0.6558
1.73106e-08,0.6445
1.73339e-08,0.6438
1.73572e-08,0.6511
1.73804e-08,0.6594
1.74037e-08,0.6684
1.74270e-08,0.6813
1.74502e-08,0.6919
1.74735e-08,0.6910
1.74968e-08,0.6802
1.75201e-08,0.6663
1.75433e-08,0.6507
1.75666e-08,0.6325
1.75899e-08,0.6184
1.76131e-08,0.6197
1.76364e-08,0.6389
1.76597e-08,0.6741
1.76829e-08,0.7255
1.77062e-08,0.7928
1.77295e-08,0.8679
1.77527e-08,0.9405
1.77760e-08,1.0073
1.77993e-08,1.0682
1.78225e-08,1.1193
1.78458e-08,1.1535
1.78691e-08,1.1435
1.78923e-08,1.0870
1.79156e-08,0.9367
1.79389e-08,0.7921
1.79621e-08,0.6836
1.79854e-08,0.6141
1.80087e-08,0.5757
1.80319e-08,0.5643
1.80552e-08,0.5659
1.80785e-08,0.5728
1.81017e-08,0.5843
1.81250e-08,0.5954
1.81483e-08,0.5987
1.81715e-08,0.5930
1.81948e-08,0.5816
1.82181e-08,0.5645
1.82413e-08,0.5410
1.82646e-08,0.5148
1.82879e-08,0.4951
1.83111e-08,0.4831
1.83344e-08,0.4764
1.83577e-08,0.4747
1.83809e-08,0.4778
1.84042e-08,0.4809
1.84275e-08,0.4753
1.84507e-08,0.4570
1.84740e-08,0.4267
1.84973e-08,0.3845
1.85205e-08,0.3306
1.85438e-08,0.2699
1.85671e-08,0.2089
1.85903e-08,0.1517
1.86136e-08,0.0988
1.86369e-08,0.0524
1.86601e-08,0.0155
1.86834e-08,-0.0123
1.87067e-08,-0.0234
1.87299e-08,-0.0004
1.87532e-08,0.1046
1.87765e-08,0.2525
1.87997e-08,0.3685
1.88230e-08,0.4630
1.88463e-08,0.5333
1.88695e-08,0.5679
1.88928e-08,0.5757
1.89161e-08,0.5741
1.89393e-08,0.5677
1.89626e-08,0.5570
1.89859e-08,0.5510
1.90091e-08,0.5566
1.90324e-08,0.5711
1.90557e-08,0.5899
1.90789e-08,0.6127
1.91022e-08,0.6399
1.91255e-08,0.6643
1.91487e-08,0.6786
1.91720e-08,0.6851
1.91953e-08,0.6878
1.92185e-08,0.6876
1.92418e-08,0.6834
1.92651e-08,0.6821
1.92883e-08,0.6909
1.93116e-08,0.7109
1.93349e-08,0.7415
1.93581e-08,0.7844
1.93814e-08,0.8401
1.94047e-08,0.9023
1.94279e-08,0.9642
1.94512e-08,1.0236
1.94745e-08,1.0790
1.94977e-08,1.1258
1.95210e-08,1.1455
1.95443e-08,1.1230
1.95675e-08,1.0258
1.95908e-08,0.8694
1.96141e-08,0.7359
1.96373e-08,0.6432
1.96606e-08,0.5814
1.96839e-08,0.5532
1.97071e-08,0.5456
1.97304e-08,0.5458
1.97537e-08,0.5508
1.97769e-08,0.5608
1.98002e-08,0.5688
1.98235e-08,0.5692
1.98468e-08,0.5644
1.98700e-08,0.5576
1.98933e-08,0.5466
1.99166e-08,0.5294
1.99398e-08,0.5120
1.99631e-08,0.5008
1.99864e-08,0.4940
2.00096e-08,0.4889
2.00329e-08,0.4868
2.00562e-08,0.4882
2.00794e-08,0.4864
2.01027e-08,0.4737
2.01260e-08,0.4490
2.01492e-08,0.4133
2.01725e-08,0.3661
2.01958e-08,0.3083
2.02190e-08,0.2466
2.02423e-08,0.1875
2.02656e-08,0.1330
2.02888e-08,0.0836
2.03121e-08,0.0420
2.03354e-08,0.0101
2.03586e-08,-0.0128
2.03819e-08,-0.0121
2.04052e-08,0.0324
2.04284e-08,0.1736
2.04517e-08,0.2993
2.04750e-08,0.4063
2.04982e-08,0.4879
2.05215e-08,0.5391
2.05448e-08,0.5622
2.05680e-08,0.5662
2.05913e-08,0.5649
2.06146e-08,0.5592
2.06378e-08,0.5514
2.06611e-08,0.5512
2.06844e-08,0.5619
2.07076e-08,0.5791
2.07309e-08,0.5994
2.07542e-08,0.6244
2.07774e-08,0.6298
2.08007e-08,0.6074
2.08240e-08,0.4689
2.08472e-08,0.3168
2.08705e-08,0.2005
2.08938e-08,0.1049
2.09170e-08,0.0381
2.09403e-08,0.0200
2.09636e-08,0.0336
2.09868e-08,0.0606
2.10101e-08,0.1009
2.10334e-08,0.1548
2.10566e-08,0.2128
2.10799e-08,0.2654
2.11032e-08,0.3149
2.11264e-08,0.3639
2.11497e-08,0.4077
2.11730e-08,0.4404
2.11962e-08,0.4730
2.12195e-08,0.5440
2.12428e-08,0.7357
2.12660e-08,0.9419
2.12893e-08,1.0855
2.13126e-08,1.1890
2.13358e-08,1.2314
2.13591e-08,1.2232
2.13824e-08,1.1860
2.14056e-08,1.1412
2.14289e-08,1.0860
2.14522e-08,1.0166
2.14754e-08,0.9489
2.14987e-08,0.8947
2.15220e-08,0.8454
2.15452e-08,0.7929
2.15685e-08,0.7456
2.15918e-08,0.7099
2.16150e-08,0.6744
2.16383e-08,0.6306
2.16616e-08,0.5880
2.16848e-08,0.5563
2.17081e-08,0.5313
2.17314e-08,0.5084
2.17546e-08,0.4988
2.17779e-08,0.5139
2.18012e-08,0.5502
2.18244e-08,0.6022
2.18477e-08,0.6730
2.18710e-08,0.7614
2.18942e-08,0.8529
2.19175e-08,0.9360
2.19408e-08,1.0121
2.19640e-08,1.0828
2.19873e-08,1.1414
2.20106e-08,1.1846
2.20338e-08,1.2190
2.20571e-08,1.2491
2.20804e-08,1.2702
2.21037e-08,1.2794
2.21269e-08,1.2837
2.21502e-08,1.2887
2.21735e-08,1.2924
2.21967e-08,1.2928
2.22200e-08,1.2944
2.22433e-08,1.2993
2.22665e-08,1.3022
2.22898e-08,1.2994
2.23131e-08,1.2932
2.23363e-08,1.2848
2.23596e-08,1.2699
2.23829e-08,1.2471
2.24061e-08,1.2216
2.24294e-08,1.1935
2.24527e-08,1.1303
2.24759e-08,1.0245
2.24992e-08,0.8381
2.25225e-08,0.6820
2.25457e-08,0.5782
2.25690e-08,0.5093
2.25923e-08,0.4750
2.26155e-08,0.4692
2.26388e-08,0.4744
2.26621e-08,0.4790
2.26853e-08,0.4879
2.27086e-08,0.4987
2.27319e-08,0.5021
2.27551e-08,0.4969
2.27784e-08,0.4915
2.28017e-08,0.4887
2.28249e-08,0.4836
2.28482e-08,0.4778
2.28715e-08,0.4953
2.28947e-08,0.5954
2.29180e-08,0.8060
2.29413e-08,1.0002
2.29645e-08,1.1285
2.29878e-08,1.2229
2.30111e-08,1.2544
2.30343e-08,1.2353
2.30576e-08,1.1908
2.30809e-08,1.1336
2.31041e-08,1.0583
2.31274e-08,0.9724
2.31507e-08,0.8975
2.31739e-08,0.8389
2.31972e-08,0.7848
2.32205e-08,0.7344
2.32437e-08,0.6986
2.32670e-08,0.6643
2.32903e-08,0.6089
2.33135e-08,0.4741
2.33368e-08,0.3032
2.33601e-08,0.1557
2.33833e-08,0.0391
2.34066e-08,-0.0487
2.34299e-08,-0.0772
2.34531e-08,-0.0631
2.34764e-08,-0.0297
2.34997e-08,0.0170
2.35229e-08,0.0836
2.35462e-08,0.1599
2.35695e-08,0.2284
2.35927e-08,0.2892
2.36160e-08,0.3533
2.36393e-08,0.4163
2.36625e-08,0.4662
2.36858e-08,0.5067
2.37091e-08,0.5492
2.37323e-08,0.5890
2.37556e-08,0.6153
2.37789e-08,0.6292
2.38021e-08,0.6396
2.38254e-08,0.6433
2.38487e-08,0.6292
2.38719e-08,0.5975
2.38952e-08,0.5551
2.39185e-08,0.5016
2.39417e-08,0.4330
2.39650e-08,0.3568
2.39883e-08,0.2852
2.40115e-08,0.2195
2.40348e-08,0.1554
2.40581e-08,0.0964
2.40813e-08,0.0488
2.41046e-08,0.0105
2.41279e-08,-0.0085
2.41511e-08,0.0045
2.41744e-08,0.1124
2.41977e-08,0.2322
2.42209e-08,0.3200
2.42442e-08,0.3915
2.42675e-08,0.4363
2.42907e-08,0.4599
2.43140e-08,0.4674
2.43373e-08,0.4723
2.43605e-08,0.4789
2.43838e-08,0.4853
2.44071e-08,0.4969
2.44303e-08,0.5170
2.44536e-08,0.5436
2.44769e-08,0.5724
2.45002e-08,0.6026
2.45234e-08,0.6340
2.45467e-08,0.6604
2.45700e-08,0.6767
2.45932e-08,0.6841
2.46165e-08,0.6872
2.46398e-08,0.6883
2.46630e-08,0.6877
2.46863e-08,0.6924
2.47096e-08,0.7084
2.47328e-08,0.7364
2.47561e-08,0.7748
