.HEADER
..NAMES
Time,V U1.K1
.DATA
2.45932e-08,1.2524
2.46165e-08,1.2525
2.46398e-08,1.2503
2.46630e-08,1.2432
2.46863e-08,1.2307
2.47096e-08,1.2139
2.47328e-08,1.1942
2.47561e-08,1.1733
2.47794e-08,1.1544
2.48026e-08,1.1409
2.48259e-08,1.1345
2.48492e-08,1.1347
2.48724e-08,1.1399
2.48957e-08,1.1480
2.49190e-08,1.1570
2.49422e-08,1.1659
2.49655e-08,1.1742
2.49888e-08,1.1812
2.50120e-08,1.1864
2.50353e-08,1.1892
2.50586e-08,1.1900
2.50818e-08,1.1897
2.51051e-08,1.1893
2.51284e-08,1.1889
2.51516e-08,1.1588
2.51749e-08,1.1026
2.51982e-08,0.9452
2.52214e-08,0.7935
2.52447e-08,0.6867
2.52680e-08,0.6129
2.52912e-08,0.5681
2.53145e-08,0.5503
2.53378e-08,0.5457
2.53610e-08,0.5455
2.53843e-08,0.5438
2.54076e-08,0.5395
2.54308e-08,0.5320
2.54541e-08,0.5232
2.54774e-08,0.5136
2.55006e-08,0.5048
2.55239e-08,0.4978
2.55472e-08,0.4928
2.55704e-08,0.4910
2.55937e-08,0.4933
2.56170e-08,0.4973
2.56402e-08,0.5004
2.56635e-08,0.4998
2.56868e-08,0.4957
2.57100e-08,0.4870
2.57333e-08,0.4692
2.57566e-08,0.4353
2.57798e-08,0.3839
2.58031e-08,0.3210
2.58264e-08,0.2524
2.58496e-08,0.1818
2.58729e-08,0.1148
2.58962e-08,0.0576
2.59194e-08,0.0135
2.59427e-08,-0.0176
2.59660e-08,-0.0375
2.59892e-08,-0.0440
2.60125e-08,-0.0227
2.60358e-08,0.0601
2.60590e-08,0.2129
2.60823e-08,0.3317
2.61056e-08,0.4199
2.61288e-08,0.4940
2.61521e-08,0.5340
2.61754e-08,0.5523
2.61986e-08,0.5590
2.62219e-08,0.5607
2.62452e-08,0.5602
2.62684e-08,0.5592
2.62917e-08,0.5621
2.63150e-08,0.5725
2.63382e-08,0.5919
2.63615e-08,0.6175
2.63848e-08,0.6470
2.64080e-08,0.6776
2.64313e-08,0.7039
2.64546e-08,0.7216
2.64778e-08,0.7306
2.65011e-08,0.7343
2.65244e-08,0.7348
2.65476e-08,0.7337
2.65709e-08,0.7354
2.65942e-08,0.7473
2.66174e-08,0.7756
2.66407e-08,0.8194
2.66640e-08,0.8742
2.66872e-08,0.9366
2.67105e-08,1.0021
2.67338e-08,1.0636
2.67570e-08,1.1157
2.67803e-08,1.1572
2.68036e-08,1.1830
2.68269e-08,1.1661
2.68501e-08,1.0912
2.68734e-08,0.9293
2.68967e-08,0.7896
2.69199e-08,0.6930
2.69432e-08,0.6158
2.69665e-08,0.5643
2.69897e-08,0.5365
2.70130e-08,0.5252
2.70363e-08,0.5238
2.70595e-08,0.5287
2.70828e-08,0.5369
2.71061e-08,0.5467
2.71293e-08,0.5544
2.71526e-08,0.5559
2.71759e-08,0.5495
2.71991e-08,0.5360
2.72224e-08,0.5173
2.72457e-08,0.4968
2.72689e-08,0.4775
2.72922e-08,0.4612
2.73155e-08,0.4486
2.73387e-08,0.4389
2.73620e-08,0.4311
2.73853e-08,0.4219
2.74085e-08,0.4043
2.74318e-08,0.3716
2.74551e-08,0.3253
2.74783e-08,0.2717
2.75016e-08,0.2150
2.75249e-08,0.1579
2.75481e-08,0.1045
2.75714e-08,0.0582
2.75947e-08,0.0201
2.76179e-08,-0.0110
2.76412e-08,-0.0364
2.76645e-08,-0.0442
2.76877e-08,-0.0175
2.77110e-08,0.0853
2.77343e-08,0.2228
2.77575e-08,0.3332
2.77808e-08,0.4260
2.78041e-08,0.5026
2.78273e-08,0.5473
2.78506e-08,0.5738
2.78739e-08,0.5877
2.78971e-08,0.5927
2.79204e-08,0.5911
2.79437e-08,0.5875
2.79669e-08,0.5873
2.79902e-08,0.5945
2.80135e-08,0.6096
2.80367e-08,0.6302
2.80600e-08,0.6538
2.80833e-08,0.6773
2.81065e-08,0.6957
2.81298e-08,0.7071
2.81531e-08,0.7137
2.81763e-08,0.7195
2.81996e-08,0.7253
2.82229e-08,0.7323
2.82461e-08,0.7442
2.82694e-08,0.7665
2.82927e-08,0.8022
2.83159e-08,0.8481
2.83392e-08,0.9005
2.83625e-08,0.9573
2.83857e-08,1.0148
2.84090e-08,1.0678
2.84323e-08,1.1136
2.84555e-08,1.1523
2.84788e-08,1.1844
2.85021e-08,1.2096
2.85253e-08,1.2270
2.85486e-08,1.2361
2.85719e-08,1.2379
2.85951e-08,1.2340
2.86184e-08,1.2269
2.86417e-08,1.2198
2.86649e-08,1.2159
2.86882e-08,1.2164
2.87115e-08,1.2201
2.87347e-08,1.2258
2.87580e-08,1.2324
2.87813e-08,1.2386
2.88045e-08,1.2421
2.88278e-08,1.2405
2.88511e-08,1.2333
2.88743e-08,1.2216
2.88976e-08,1.2067
2.89209e-08,1.1898
2.89441e-08,1.1735
2.89674e-08,1.1605
2.89907e-08,1.1519
2.90139e-08,1.1475
2.90372e-08,1.1464
2.90605e-08,1.1478
2.90838e-08,1.1516
2.91070e-08,1.1575
2.91303e-08,1.1655
2.91536e-08,1.1751
2.91768e-08,1.1854
2.92001e-08,1.1943
2.92234e-08,1.2003
2.92466e-08,1.2026
2.92699e-08,1.2019
2.92932e-08,1.1987
2.93164e-08,1.1942
2.93397e-08,1.1897
2.93630e-08,1.1868
2.93862e-08,1.1865
2.94095e-08,1.1890
2.94328e-08,1.1938
2.94560e-08,1.2005
2.94793e-08,1.2082
2.95026e-08,1.2154
2.95258e-08,1.2205
2.95491e-08,1.2228
2.95724e-08,1.2226
2.95956e-08,1.2204
2.96189e-08,1.2171
2.96422e-08,1.2133
2.96654e-08,1.2094
2.96887e-08,1.2052
2.97120e-08,1.2007
2.97352e-08,1.1961
2.97585e-08,1.1923
2.97818e-08,1.1900
2.98050e-08,1.1897
2.98283e-08,1.1914
2.98516e-08,1.1947
2.98748e-08,1.1989
2.98981e-08,1.2028
2.99214e-08,1.2056
2.99446e-08,1.2066
2.99679e-08,1.2060
2.99912e-08,1.2039
3.00144e-08,1.2006
3.00377e-08,1.1967
3.00610e-08,1.1931
3.00842e-08,1.1907
3.01075e-08,1.1899
3.01308e-08,1.1908
3.01540e-08,1.1928
3.01773e-08,1.1954
3.02006e-08,1.1979
3.02238e-08,1.2001
3.02471e-08,1.2019
3.02704e-08,1.2036
3.02936e-08,1.2051
3.03169e-08,1.2064
3.03402e-08,1.2071
3.03634e-08,1.2069
3.03867e-08,1.2057
3.04100e-08,1.2034
3.04332e-08,1.2007
3.04565e-08,1.1981
3.04798e-08,1.1962
3.05030e-08,1.1955
3.05263e-08,1.1960
3.05496e-08,1.1973
3.05728e-08,1.1994
3.05961e-08,1.2017
3.06194e-08,1.2038
3.06426e-08,1.2051
3.06659e-08,1.2056
3.06892e-08,1.2050
3.07124e-08,1.2036
3.07357e-08,1.2019
3.07590e-08,1.2003
3.07822e-08,1.1991
3.08055e-08,1.1984
3.08288e-08,1.1979
3.08520e-08,1.1977
3.08753e-08,1.1974
3.08986e-08,1.1973
3.09218e-08,1.1975
3.09451e-08,1.1982
3.09684e-08,1.1940
3.09916e-08,1.1553
3.10149e-08,1.0680
3.10382e-08,0.9001
3.10614e-08,0.7568
3.10847e-08,0.6621
3.11080e-08,0.5923
3.11312e-08,0.5484
3.11545e-08,0.5261
3.11778e-08,0.5162
3.12010e-08,0.5114
3.12243e-08,0.5095
3.12476e-08,0.5085
3.12708e-08,0.5082
3.12941e-08,0.5074
3.13174e-08,0.5059
3.13406e-08,0.5038
3.13639e-08,0.5017
3.13872e-08,0.5000
3.14105e-08,0.5005
3.14337e-08,0.5029
3.14570e-08,0.5053
3.14803e-08,0.5054
3.15035e-08,0.5014
3.15268e-08,0.4936
3.15501e-08,0.4799
3.15733e-08,0.4550
3.15966e-08,0.4134
3.16199e-08,0.3571
3.16431e-08,0.2929
3.16664e-08,0.2259
3.16897e-08,0.1600
3.17129e-08,0.1005
3.17362e-08,0.0516
3.17595e-08,0.0143
3.17827e-08,-0.0133
3.18060e-08,-0.0330
3.18293e-08,-0.0467
3.18525e-08,-0.0557
3.18758e-08,-0.0609
3.18991e-08,-0.0630
3.19223e-08,-0.0634
3.19456e-08,-0.0637
3.19689e-08,-0.0651
3.19921e-08,-0.0678
3.20154e-08,-0.0707
3.20387e-08,-0.0727
3.20619e-08,-0.0742
3.20852e-08,-0.0754
3.21085e-08,-0.0750
3.21317e-08,-0.0700
3.21550e-08,-0.0585
3.21783e-08,-0.0411
3.22015e-08,-0.0201
3.22248e-08,0.0026
3.22481e-08,0.0245
3.22713e-08,0.0422
3.22946e-08,0.0533
3.23179e-08,0.0576
3.23411e-08,0.0565
3.23644e-08,0.0523
3.23877e-08,0.0467
3.24109e-08,0.0406
3.24342e-08,0.0346
3.24575e-08,0.0287
3.24807e-08,0.0233
3.25040e-08,0.0192
3.25273e-08,0.0169
3.25505e-08,0.0161
3.25738e-08,0.0163
3.25971e-08,0.0169
3.26203e-08,0.0180
3.26436e-08,0.0203
3.26669e-08,0.0401
3.26901e-08,0.1054
3.27134e-08,0.2419
3.27367e-08,0.3785
3.27599e-08,0.4740
3.27832e-08,0.5477
3.28065e-08,0.5893
3.28297e-08,0.6078
3.28530e-08,0.6154
3.28763e-08,0.6200
3.28995e-08,0.6261
3.29228e-08,0.6325
3.29461e-08,0.6398
3.29693e-08,0.6470
3.29926e-08,0.6542
3.30159e-08,0.6606
3.30391e-08,0.6661
3.30624e-08,0.6700
3.30857e-08,0.6714
3.31089e-08,0.6691
3.31322e-08,0.6651
3.31555e-08,0.6626
3.31787e-08,0.6639
3.32020e-08,0.6677
3.32253e-08,0.6757
3.32485e-08,0.6936
3.32718e-08,0.7283
3.32951e-08,0.7807
3.33183e-08,0.8453
3.33416e-08,0.9167
3.33649e-08,0.9902
3.33881e-08,1.0584
3.34114e-08,1.1150
3.34347e-08,1.1574
3.34579e-08,1.1867
3.34812e-08,1.2058
3.35045e-08,1.2177
3.35277e-08,1.2249
3.35510e-08,1.2290
3.35743e-08,1.2310
3.35975e-08,1.2318
3.36208e-08,1.2326
3.36441e-08,1.2348
3.36673e-08,1.2385
3.36906e-08,1.2427
3.37139e-08,1.2464
3.37372e-08,1.2497
3.37604e-08,1.2530
3.37837e-08,1.2553
3.38070e-08,1.2539
3.38302e-08,1.2461
3.38535e-08,1.2319
3.38768e-08,1.2126
3.39000e-08,1.1899
3.39233e-08,1.1666
3.39466e-08,1.1467
3.39698e-08,1.1339
3.39931e-08,1.1296
3.40164e-08,1.1326
3.40396e-08,1.1407
3.40629e-08,1.1510
3.40862e-08,1.1614
3.41094e-08,1.1706
3.41327e-08,1.1784
3.41560e-08,1.1847
3.41792e-08,1.1892
3.42025e-08,1.1916
3.42258e-08,1.1922
3.42490e-08,1.1919
3.42723e-08,1.1910
3.42956e-08,1.1879
3.43188e-08,1.1510
3.43421e-08,1.0804
3.43654e-08,0.9174
3.43886e-08,0.7694
3.44119e-08,0.6660
3.44352e-08,0.5993
3.44584e-08,0.5612
3.44817e-08,0.5488
3.45050e-08,0.5474
3.45282e-08,0.5481
3.45515e-08,0.5460
3.45748e-08,0.5401
3.45980e-08,0.5310
3.46213e-08,0.5206
3.46446e-08,0.5103
3.46678e-08,0.5015
3.46911e-08,0.4950
3.47144e-08,0.4910
3.47376e-08,0.4905
3.47609e-08,0.4936
3.47842e-08,0.4977
3.48074e-08,0.5002
3.48307e-08,0.4991
3.48540e-08,0.4948
3.48772e-08,0.4856
3.49005e-08,0.4663
3.49238e-08,0.4300
3.49470e-08,0.3764
3.49703e-08,0.3116
3.49936e-08,0.2413
3.50168e-08,0.1695
3.50401e-08,0.1026
3.50634e-08,0.0465
3.50866e-08,0.0044
3.51099e-08,-0.0242
3.51332e-08,-0.0416
3.51564e-08,-0.0430
3.51797e-08,-0.0141
3.52030e-08,0.0818
3.52262e-08,0.2298
3.52495e-08,0.3410
3.52728e-08,0.4337
3.52960e-08,0.4998
3.53193e-08,0.5351
3.53426e-08,0.5531
3.53658e-08,0.5589
3.53891e-08,0.5609
3.54124e-08,0.5601
3.54356e-08,0.5595
3.54589e-08,0.5630
3.54822e-08,0.5744
3.55054e-08,0.5947
3.55287e-08,0.6211
3.55520e-08,0.6515
3.55752e-08,0.6826
3.55985e-08,0.7087
3.56218e-08,0.7255
3.56450e-08,0.7337
3.56683e-08,0.7366
3.56916e-08,0.7360
3.57148e-08,0.7341
3.57381e-08,0.7360
3.57614e-08,0.7495
3.57846e-08,0.7800
3.58079e-08,0.8255
3.58312e-08,0.8817
3.58544e-08,0.9452
3.58777e-08,1.0109
3.59010e-08,1.0713
3.59242e-08,1.1219
3.59475e-08,1.1619
3.59708e-08,1.1926
3.59940e-08,1.2148
3.60173e-08,1.2289
3.60406e-08,1.2353
3.60638e-08,1.2351
3.60871e-08,1.2297
3.61104e-08,1.2211
3.61337e-08,1.2121
3.61569e-08,1.2061
3.61802e-08,1.2051
3.62035e-08,1.2089
3.62267e-08,1.2166
3.62500e-08,1.2272
3.62733e-08,1.2386
3.62965e-08,1.2478
3.63198e-08,1.2508
3.63431e-08,1.2460
3.63663e-08,1.2341
3.63896e-08,1.2164
3.64129e-08,1.1950
3.64361e-08,1.1734
3.64594e-08,1.1557
3.64827e-08,1.1442
3.65059e-08,1.1392
3.65292e-08,1.1395
3.65525e-08,1.1435
3.65757e-08,1.1501
3.65990e-08,1.1584
3.66223e-08,1.1677
3.66455e-08,1.1779
3.66688e-08,1.1883
3.66921e-08,1.1976
3.67153e-08,1.2041
3.67386e-08,1.2072
3.67619e-08,1.2066
3.67851e-08,1.2028
3.68084e-08,1.1965
3.68317e-08,1.1893
3.68549e-08,1.1834
3.68782e-08,1.1805
3.69015e-08,1.1816
3.69247e-08,1.1866
3.69480e-08,1.1950
3.69713e-08,1.2055
3.69945e-08,1.2161
3.70178e-08,1.2242
3.70411e-08,1.2284
3.70643e-08,1.2285
3.70876e-08,1.2252
3.71109e-08,1.2199
3.71341e-08,1.2140
3.71574e-08,1.2082
3.71807e-08,1.2031
3.72039e-08,1.1984
3.72272e-08,1.1941
3.72505e-08,1.1907
3.72737e-08,1.1885
3.72970e-08,1.1880
3.73203e-08,1.1895
3.73435e-08,1.1929
3.73668e-08,1.1977
3.73901e-08,1.2029
3.74133e-08,1.2073
3.74366e-08,1.2098
3.74599e-08,1.2101
3.74831e-08,1.2079
3.75064e-08,1.2037
3.75297e-08,1.1980
3.75529e-08,1.1924
3.75762e-08,1.1881
3.75995e-08,1.1862
3.76227e-08,1.1868
3.76460e-08,1.1895
3.76693e-08,1.1935
3.76925e-08,1.1977
3.77158e-08,1.2012
3.77391e-08,1.2037
3.77623e-08,1.2055
3.77856e-08,1.2066
3.78089e-08,1.2073
3.78321e-08,1.2075
3.78554e-08,1.2072
3.78787e-08,1.2061
3.79019e-08,1.2040
3.79252e-08,1.2011
3.79485e-08,1.1981
3.79717e-08,1.1955
3.79950e-08,1.1939
3.80183e-08,1.1937
3.80415e-08,1.1950
3.80648e-08,1.1975
3.80881e-08,1.2008
3.81113e-08,1.2041
3.81346e-08,1.2067
3.81579e-08,1.2079
3.81811e-08,1.2074
3.82044e-08,1.2056
3.82277e-08,1.2030
3.82509e-08,1.2003
3.82742e-08,1.1981
3.82975e-08,1.1968
3.83207e-08,1.1964
3.83440e-08,1.1965
3.83673e-08,1.1968
3.83905e-08,1.1972
3.84138e-08,1.1976
3.84371e-08,1.1983
3.84603e-08,1.1993
3.84836e-08,1.2007
3.85069e-08,1.2023
3.85302e-08,1.2037
3.85534e-08,1.2046
3.85767e-08,1.2047
3.86000e-08,1.2039
3.86232e-08,1.2024
3.86465e-08,1.2004
3.86698e-08,1.1984
3.86930e-08,1.1969
3.87163e-08,1.1962
3.87396e-08,1.1965
3.87628e-08,1.1976
3.87861e-08,1.1993
3.88094e-08,1.2011
3.88326e-08,1.2025
3.88559e-08,1.2033
3.88792e-08,1.2033
3.89024e-08,1.2029
3.89257e-08,1.2023
3.89490e-08,1.2017
3.89722e-08,1.2014
3.89955e-08,1.2011
3.90188e-08,1.2007
3.90420e-08,1.2001
3.90653e-08,1.1994
3.90886e-08,1.1987
3.91118e-08,1.1983
3.91351e-08,1.1982
3.91584e-08,1.1986
3.91816e-08,1.1995
3.92049e-08,1.2006
3.92282e-08,1.2018
3.92514e-08,1.2027
3.92747e-08,1.2032
3.92980e-08,1.1994
3.93212e-08,1.1582
3.93445e-08,1.0723
3.93678e-08,0.9030
3.93910e-08,0.7526
3.94143e-08,0.6557
3.94376e-08,0.5874
3.94608e-08,0.5448
3.94841e-08,0.5245
3.95074e-08,0.5169
3.95306e-08,0.5137
3.95539e-08,0.5125
3.95772e-08,0.5114
3.96004e-08,0.5103
3.96237e-08,0.5086
3.96470e-08,0.5064
3.96702e-08,0.5037
3.96935e-08,0.5013
3.97168e-08,0.4994
3.97400e-08,0.4994
3.97633e-08,0.5013
3.97866e-08,0.5032
3.98098e-08,0.5030
3.98331e-08,0.4992
3.98564e-08,0.4921
3.98796e-08,0.4798
3.99029e-08,0.4568
3.99262e-08,0.4172
3.99494e-08,0.3620
3.99727e-08,0.2976
3.99960e-08,0.2296
4.00192e-08,0.1621
4.00425e-08,0.1008
4.00658e-08,0.0503
4.00890e-08,0.0120
4.01123e-08,-0.0157
4.01356e-08,-0.0350
4.01588e-08,-0.0362
4.01821e-08,-0.0048
4.02054e-08,0.1047
4.02286e-08,0.2430
4.02519e-08,0.3478
4.02752e-08,0.4345
4.02984e-08,0.5004
4.03217e-08,0.5342
4.03450e-08,0.5505
4.03682e-08,0.5578
4.03915e-08,0.5611
4.04148e-08,0.5614
4.04380e-08,0.5626
4.04613e-08,0.5680
4.04846e-08,0.5812
4.05078e-08,0.6022
4.05311e-08,0.6287
4.05544e-08,0.6580
4.05776e-08,0.6865
4.06009e-08,0.7085
4.06242e-08,0.7215
4.06474e-08,0.7273
4.06707e-08,0.7300
4.06940e-08,0.7307
4.07173e-08,0.7319
4.07405e-08,0.7385
4.07638e-08,0.7578
4.07871e-08,0.7931
4.08103e-08,0.8409
4.08336e-08,0.8975
4.08569e-08,0.9600
4.08801e-08,1.0232
4.09034e-08,1.0803
4.09267e-08,1.1277
4.09499e-08,1.1653
4.09732e-08,1.1753
4.09965e-08,1.1466
4.10197e-08,1.0339
4.10430e-08,0.8806
4.10663e-08,0.7459
4.10895e-08,0.6586
4.11128e-08,0.5908
4.11361e-08,0.5501
4.11593e-08,0.5306
4.11826e-08,0.5249
4.12059e-08,0.5269
4.12291e-08,0.5337
4.12524e-08,0.5421
4.12757e-08,0.5507
4.12989e-08,0.5551
4.13222e-08,0.5525
4.13455e-08,0.5428
4.13687e-08,0.5274
4.13920e-08,0.5084
4.14153e-08,0.4891
4.14385e-08,0.4718
4.14618e-08,0.4581
4.14851e-08,0.4472
4.15083e-08,0.4384
4.15316e-08,0.4304
4.15549e-08,0.4186
4.15781e-08,0.3957
4.16014e-08,0.3573
4.16247e-08,0.3069
4.16479e-08,0.2509
4.16712e-08,0.1931
4.16945e-08,0.1365
4.17177e-08,0.0849
4.17410e-08,0.0413
4.17643e-08,0.0059
4.17875e-08,-0.0227
4.18108e-08,-0.0435
4.18341e-08,-0.0405
4.18573e-08,0.0058
4.18806e-08,0.1447
4.19039e-08,0.2655
4.19271e-08,0.3709
4.19504e-08,0.4577
4.19737e-08,0.5198
4.19969e-08,0.5589
4.20202e-08,0.5794
4.20435e-08,0.5892
4.20667e-08,0.5919
4.20900e-08,0.5890
4.21133e-08,0.5862
4.21365e-08,0.5883
4.21598e-08,0.5990
4.21831e-08,0.6167
4.22063e-08,0.6390
4.22296e-08,0.6634
4.22529e-08,0.6858
4.22761e-08,0.7018
4.22994e-08,0.7113
4.23227e-08,0.7172
4.23459e-08,0.7228
4.23692e-08,0.7284
4.23925e-08,0.7361
4.24157e-08,0.7505
4.24390e-08,0.7775
4.24623e-08,0.8170
4.24855e-08,0.8652
4.25088e-08,0.9195
4.25321e-08,0.9778
4.25553e-08,1.0347
4.25786e-08,1.0858
4.26019e-08,1.1293
4.26251e-08,1.1657
4.26484e-08,1.1952
4.26717e-08,1.2175
4.26949e-08,1.2315
4.27182e-08,1.2377
4.27415e-08,1.2370
4.27647e-08,1.2315
4.27880e-08,1.2239
4.28113e-08,1.2177
4.28345e-08,1.2154
4.28578e-08,1.2171
4.28811e-08,1.2217
4.29043e-08,1.2279
4.29276e-08,1.2349
4.29509e-08,1.2406
4.29742e-08,1.2427
4.29974e-08,1.2391
4.30207e-08,1.2303
4.30440e-08,1.2174
4.30672e-08,1.2015
4.30905e-08,1.1842
4.31138e-08,1.1684
4.31370e-08,1.1567
4.31603e-08,1.1495
4.31836e-08,1.1463
4.32068e-08,1.1462
4.32301e-08,1.1487
4.32534e-08,1.1535
4.32766e-08,1.1603
4.32999e-08,1.1691
4.33232e-08,1.1792
4.33464e-08,1.1892
4.33697e-08,1.1971
4.33930e-08,1.2018
4.34162e-08,1.2030
4.34395e-08,1.2013
4.34628e-08,1.1974
4.34860e-08,1.1926
4.35093e-08,1.1884
4.35326e-08,1.1863
4.35558e-08,1.1870
4.35791e-08,1.1902
4.36024e-08,1.1957
4.36256e-08,1.2030
4.36489e-08,1.2108
4.36722e-08,1.2176
4.36954e-08,1.2219
4.37187e-08,1.2234
4.37420e-08,1.2224
4.37652e-08,1.2197
4.37885e-08,1.2161
4.38118e-08,1.2121
4.38350e-08,1.2079
4.38583e-08,1.2035
4.38816e-08,1.1988
4.39048e-08,1.1945
4.39281e-08,1.1912
4.39514e-08,1.1896
4.39746e-08,1.1901
4.39979e-08,1.1924
4.40212e-08,1.1962
4.40444e-08,1.2004
4.40677e-08,1.2041
4.40910e-08,1.2063
4.41142e-08,1.2068
4.41375e-08,1.2056
4.41608e-08,1.2030
4.41840e-08,1.1994
4.42073e-08,1.1954
4.42306e-08,1.1921
4.42538e-08,1.1902
4.42771e-08,1.1899
4.43004e-08,1.1911
4.43236e-08,1.1934
4.43469e-08,1.1962
4.43702e-08,1.1987
4.43934e-08,1.2009
4.44167e-08,1.2027
4.44400e-08,1.2043
4.44632e-08,1.2058
4.44865e-08,1.2068
4.45098e-08,1.2072
4.45330e-08,1.2066
4.45563e-08,1.2050
4.45796e-08,1.2025
4.46028e-08,1.1997
4.46261e-08,1.1973
4.46494e-08,1.1958
4.46726e-08,1.1955
4.46959e-08,1.1962
4.47192e-08,1.1979
4.47424e-08,1.2001
4.47657e-08,1.2024
4.47890e-08,1.2044
4.48122e-08,1.2055
4.48355e-08,1.2056
4.48588e-08,1.2047
4.48820e-08,1.2032
4.49053e-08,1.2014
4.49286e-08,1.1998
4.49518e-08,1.1987
4.49751e-08,1.1980
4.49984e-08,1.1977
4.50216e-08,1.1974
4.50449e-08,1.1973
4.50682e-08,1.1973
4.50914e-08,1.1977
4.51147e-08,1.1986
4.51380e-08,1.1999
4.51612e-08,1.2015
4.51845e-08,1.2029
4.52078e-08,1.2037
4.52310e-08,1.2039
4.52543e-08,1.2034
4.52776e-08,1.2023
4.53008e-08,1.2008
4.53241e-08,1.1994
4.53474e-08,1.1982
4.53707e-08,1.1976
4.53939e-08,1.1976
4.54172e-08,1.1982
4.54405e-08,1.1992
4.54637e-08,1.2003
4.54870e-08,1.2013
4.55103e-08,1.2020
4.55335e-08,1.2022
4.55568e-08,1.2022
4.55801e-08,1.2020
4.56033e-08,1.2018
4.56266e-08,1.2017
4.56499e-08,1.2015
4.56731e-08,1.2011
4.56964e-08,1.2005
4.57197e-08,1.1998
4.57429e-08,1.1990
4.57662e-08,1.1985
4.57895e-08,1.1984
4.58127e-08,1.1988
4.58360e-08,1.1995
4.58593e-08,1.2004
4.58825e-08,1.2013
4.59058e-08,1.2019
4.59291e-08,1.2023
4.59523e-08,1.2022
4.59756e-08,1.1747
4.59989e-08,1.1213
4.60221e-08,0.9717
4.60454e-08,0.8162
4.60687e-08,0.6935
4.60919e-08,0.6148
4.61152e-08,0.5605
4.61385e-08,0.5322
4.61617e-08,0.5198
4.61850e-08,0.5149
4.62083e-08,0.5126
4.62315e-08,0.5116
4.62548e-08,0.5104
4.62781e-08,0.5093
4.63013e-08,0.5073
4.63246e-08,0.5046
4.63479e-08,0.5021
4.63711e-08,0.4998
4.63944e-08,0.4988
4.64177e-08,0.5001
4.64409e-08,0.5024
4.64642e-08,0.5036
4.64875e-08,0.5014
4.65107e-08,0.4959
4.65340e-08,0.4861
4.65573e-08,0.4682
4.65805e-08,0.4356
4.66038e-08,0.3860
4.66271e-08,0.3244
4.66503e-08,0.2576
4.66736e-08,0.1895
4.66969e-08,0.1253
4.67201e-08,0.0703
4.67434e-08,0.0272
4.67667e-08,-0.0046
4.67899e-08,-0.0273
4.68132e-08,-0.0429
4.68365e-08,-0.0532
4.68597e-08,-0.0593
4.68830e-08,-0.0622
4.69063e-08,-0.0630
4.69295e-08,-0.0630
4.69528e-08,-0.0638
4.69761e-08,-0.0659
4.69993e-08,-0.0688
4.70226e-08,-0.0712
4.70459e-08,-0.0728
4.70691e-08,-0.0743
4.70924e-08,-0.0753
4.71157e-08,-0.0734
4.71389e-08,-0.0655
4.71622e-08,-0.0510
4.71855e-08,-0.0314
4.72087e-08,-0.0089
4.72320e-08,0.0143
4.72553e-08,0.0350
4.72785e-08,0.0500
4.73018e-08,0.0577
4.73251e-08,0.0589
4.73483e-08,0.0556
4.73716e-08,0.0500
4.73949e-08,0.0435
4.74181e-08,0.0371
4.74414e-08,0.0308
4.74647e-08,0.0250
4.74879e-08,0.0202
4.75112e-08,0.0172
4.75345e-08,0.0159
4.75577e-08,0.0157
4.75810e-08,0.0161
4.76043e-08,0.0170
4.76275e-08,0.0185
4.76508e-08,0.0283
4.76741e-08,0.0646
4.76973e-08,0.1781
4.77206e-08,0.3330
4.77439e-08,0.4386
4.77672e-08,0.5234
4.77904e-08,0.5779
4.78137e-08,0.6023
4.78370e-08,0.6142
4.78602e-08,0.6180
4.78835e-08,0.6229
4.79068e-08,0.6288
4.79300e-08,0.6360
4.79533e-08,0.6435
4.79766e-08,0.6510
4.79998e-08,0.6582
4.80231e-08,0.6643
4.80464e-08,0.6689
4.80696e-08,0.6716
4.80929e-08,0.6707
4.81162e-08,0.6668
4.81394e-08,0.6632
4.81627e-08,0.6630
4.81860e-08,0.6658
4.82092e-08,0.6716
4.82325e-08,0.6840
4.82558e-08,0.7107
4.82790e-08,0.7561
4.83023e-08,0.8165
4.83256e-08,0.8857
4.83488e-08,0.9594
4.83721e-08,1.0314
4.83954e-08,1.0940
4.84186e-08,1.1428
4.84419e-08,1.1774
4.84652e-08,1.1891
4.84884e-08,1.1580
4.85117e-08,1.0661
4.85350e-08,0.9037
4.85582e-08,0.7705
4.85815e-08,0.6789
4.86048e-08,0.6158
4.86280e-08,0.5802
4.86513e-08,0.5650
4.86746e-08,0.5614
4.86978e-08,0.5615
4.87211e-08,0.5628
4.87444e-08,0.5642
4.87676e-08,0.5656
4.87909e-08,0.5641
4.88142e-08,0.5566
4.88374e-08,0.5420
4.88607e-08,0.5219
4.88840e-08,0.4985
4.89072e-08,0.4753
4.89305e-08,0.4555
4.89538e-08,0.4412
4.89770e-08,0.4326
4.90003e-08,0.4285
4.90236e-08,0.4270
4.90468e-08,0.4228
4.90701e-08,0.4075
4.90934e-08,0.3744
4.91166e-08,0.3257
4.91399e-08,0.2679
4.91632e-08,0.2057
4.91864e-08,0.1432
4.92097e-08,0.0857
4.92330e-08,0.0380
4.92562e-08,0.0014
4.92795e-08,-0.0258
4.93028e-08,-0.0453
4.93260e-08,-0.0436
4.93493e-08,-0.0133
4.93726e-08,0.1116
4.93958e-08,0.2487
4.94191e-08,0.3604
4.94424e-08,0.4555
4.94656e-08,0.5224
