.HEADER
..NAMES
Time,V U1.F3
2.0708e-09,0.4409
2.0940e-09,0.4460
2.1173e-09,0.4549
2.1406e-09,0.4616
2.1638e-09,0.4627
2.1871e-09,0.4526
2.2104e-09,0.4263
2.2336e-09,0.3849
2.2569e-09,0.3325
2.2802e-09,0.2719
2.3034e-09,0.2082
2.3267e-09,0.1488
2.3500e-09,0.0972
2.3732e-09,0.0544
2.3965e-09,0.0220
2.4198e-09,0.0000
2.4430e-09,-0.0142
2.4663e-09,-0.0091
2.4896e-09,0.0354
2.5128e-09,0.1659
2.5361e-09,0.3154
2.5594e-09,0.4295
2.5826e-09,0.5093
2.6059e-09,0.5543
2.6292e-09,0.5635
2.6524e-09,0.5599
2.6757e-09,0.5497
2.6990e-09,0.5389
2.7222e-09,0.5379
2.7455e-09,0.5500
2.7688e-09,0.5694
2.7920e-09,0.5949
2.8153e-09,0.6270
2.8386e-09,0.6572
2.8618e-09,0.6645
2.8851e-09,0.6411
2.9084e-09,0.5287
2.9316e-09,0.3631
2.9549e-09,0.2174
2.9782e-09,0.1013
3.0014e-09,0.0364
3.0247e-09,0.0153
3.0480e-09,0.0256
3.0712e-09,0.0629
3.0945e-09,0.1180
3.1178e-09,0.1804
3.1410e-09,0.2434
3.1643e-09,0.3046
3.1876e-09,0.3593
3.2108e-09,0.4030
3.2341e-09,0.4370
3.2574e-09,0.4632
3.2806e-09,0.4843
3.3039e-09,0.5275
3.3272e-09,0.6703
3.3504e-09,0.8829
3.3737e-09,1.0481
3.3970e-09,1.1532
3.4202e-09,1.2021
3.4435e-09,1.2001
3.4668e-09,1.1706
3.4901e-09,1.1218
3.5133e-09,1.0570
3.5366e-09,0.9890
3.5599e-09,0.9265
3.5831e-09,0.8661
3.6064e-09,0.8084
3.6297e-09,0.7590
3.6529e-09,0.7148
3.6762e-09,0.6707
3.6995e-09,0.6087
3.7227e-09,0.5249
3.7460e-09,0.3626
3.7693e-09,0.1755
3.7925e-09,0.0359
3.8158e-09,-0.0637
3.8391e-09,-0.1103
3.8623e-09,-0.1081
3.8856e-09,-0.0662
3.9089e-09,0.0009
3.9321e-09,0.0813
3.9554e-09,0.1649
3.9787e-09,0.2432
4.0019e-09,0.3143
4.0252e-09,0.3767
4.0485e-09,0.4282
4.0717e-09,0.4714
4.0950e-09,0.5093
4.1183e-09,0.5476
4.1415e-09,0.6225
4.1648e-09,0.8139
4.1881e-09,1.0275
4.2113e-09,1.1829
4.2346e-09,1.2826
4.2579e-09,1.3176
4.2811e-09,1.3027
4.3044e-09,1.2603
4.3277e-09,1.1947
4.3509e-09,1.1132
4.3742e-09,1.0305
4.3975e-09,0.9531
4.4207e-09,0.8776
4.4440e-09,0.8082
4.4673e-09,0.7500
4.4905e-09,0.6976
4.5138e-09,0.6485
4.5371e-09,0.6055
4.5603e-09,0.5679
4.5836e-09,0.5320
4.6069e-09,0.5007
4.6301e-09,0.4798
4.6534e-09,0.4699
4.6767e-09,0.4738
4.6999e-09,0.4995
4.7232e-09,0.5501
4.7465e-09,0.6215
4.7697e-09,0.7088
4.7930e-09,0.8049
4.8163e-09,0.8993
4.8395e-09,0.9854
4.8628e-09,1.0623
4.8861e-09,1.1280
4.9093e-09,1.1812
4.9326e-09,1.2208
4.9559e-09,1.2191
4.9791e-09,1.1745
5.0024e-09,1.0284
5.0257e-09,0.8937
5.0489e-09,0.7971
5.0722e-09,0.7355
5.0955e-09,0.7015
5.1187e-09,0.6856
5.1420e-09,0.6734
5.1653e-09,0.6630
5.1885e-09,0.6523
5.2118e-09,0.6339
5.2351e-09,0.6078
5.2583e-09,0.5790
5.2816e-09,0.5462
5.3049e-09,0.5094
5.3281e-09,0.4767
5.3514e-09,0.4531
5.3747e-09,0.4388
5.3979e-09,0.4343
5.4212e-09,0.4404
5.4445e-09,0.4511
5.4677e-09,0.4590
5.4910e-09,0.4602
5.5143e-09,0.4506
5.5375e-09,0.4248
5.5608e-09,0.3836
5.5841e-09,0.3318
5.6073e-09,0.2726
5.6306e-09,0.2103
5.6539e-09,0.1521
5.6771e-09,0.1022
5.7004e-09,0.0611
5.7237e-09,0.0298
5.7469e-09,0.0085
5.7702e-09,-0.0052
5.7935e-09,-0.0134
5.8168e-09,-0.0162
5.8400e-09,-0.0151
5.8633e-09,-0.0134
5.8866e-09,-0.0128
5.9098e-09,-0.0149
5.9331e-09,-0.0215
5.9564e-09,-0.0325
5.9796e-09,-0.0452
6.0029e-09,-0.0572
6.0262e-09,-0.0660
6.0494e-09,-0.0689
6.0727e-09,-0.0643
6.0960e-09,-0.0531
6.1192e-09,-0.0371
6.1425e-09,-0.0182
6.1658e-09,0.0008
6.1890e-09,0.0173
6.2123e-09,0.0404
6.2356e-09,0.0965
6.2588e-09,0.2291
6.2821e-09,0.3876
6.3054e-09,0.5021
6.3286e-09,0.5822
6.3519e-09,0.6230
6.3752e-09,0.6382
6.3984e-09,0.6386
6.4217e-09,0.6342
6.4450e-09,0.6289
6.4682e-09,0.6308
6.4915e-09,0.6414
6.5148e-09,0.6542
6.5380e-09,0.6675
6.5613e-09,0.6822
6.5846e-09,0.6917
6.6078e-09,0.6795
6.6311e-09,0.6401
6.6544e-09,0.5183
6.6776e-09,0.3385
6.7009e-09,0.1791
6.7242e-09,0.0586
6.7474e-09,-0.0153
6.7707e-09,-0.0364
6.7940e-09,-0.0181
6.8172e-09,0.0277
6.8405e-09,0.0933
6.8638e-09,0.1659
6.8870e-09,0.2360
6.9103e-09,0.3007
6.9336e-09,0.3565
6.9568e-09,0.3994
6.9801e-09,0.4316
7.0034e-09,0.4567
7.0266e-09,0.4767
7.0499e-09,0.4940
7.0732e-09,0.5114
7.0964e-09,0.5291
7.1197e-09,0.5443
7.1430e-09,0.5547
7.1662e-09,0.5576
7.1895e-09,0.5476
7.2128e-09,0.5212
7.2360e-09,0.4788
7.2593e-09,0.4222
7.2826e-09,0.3552
7.3058e-09,0.2835
7.3291e-09,0.2125
7.3524e-09,0.1454
7.3756e-09,0.0844
7.3989e-09,0.0319
7.4222e-09,-0.0114
7.4454e-09,-0.0452
7.4687e-09,-0.0531
7.4920e-09,-0.0167
7.5152e-09,0.0924
7.5385e-09,0.2207
7.5618e-09,0.3208
7.5850e-09,0.4034
7.6083e-09,0.4515
7.6316e-09,0.4744
7.6548e-09,0.4851
7.6781e-09,0.4887
7.7014e-09,0.4906
7.7246e-09,0.4994
7.7479e-09,0.5178
7.7712e-09,0.5411
7.7944e-09,0.5702
7.8177e-09,0.6051
7.8410e-09,0.6383
7.8642e-09,0.6449
7.8875e-09,0.6178
7.9108e-09,0.4931
7.9340e-09,0.3341
7.9573e-09,0.2080
7.9806e-09,0.1135
8.0038e-09,0.0607
8.0271e-09,0.0447
8.0504e-09,0.0582
8.0736e-09,0.0930
8.0969e-09,0.1410
8.1202e-09,0.1939
8.1435e-09,0.2474
8.1667e-09,0.3003
8.1900e-09,0.3477
8.2133e-09,0.3859
8.2365e-09,0.4173
8.2598e-09,0.4432
8.2831e-09,0.4677
8.3063e-09,0.5270
8.3296e-09,0.6986
8.3529e-09,0.9049
8.3761e-09,1.0589
8.3994e-09,1.1557
8.4227e-09,1.1951
8.4459e-09,1.1860
8.4692e-09,1.1515
8.4925e-09,1.0979
8.5157e-09,1.0304
8.5390e-09,0.9625
8.5623e-09,0.9015
8.5855e-09,0.8433
8.6088e-09,0.7900
8.6321e-09,0.7466
8.6553e-09,0.7076
8.6786e-09,0.6680
8.7019e-09,0.6302
8.7251e-09,0.5955
8.7484e-09,0.5604
8.7717e-09,0.5287
8.7949e-09,0.5079
8.8182e-09,0.4992
8.8415e-09,0.5041
8.8647e-09,0.5300
8.8880e-09,0.5795
8.9113e-09,0.6483
8.9345e-09,0.7315
8.9578e-09,0.8233
8.9811e-09,0.9142
9.0043e-09,0.9969
9.0276e-09,1.0700
9.0509e-09,1.1318
9.0741e-09,1.1806
9.0974e-09,1.2182
9.1207e-09,1.2471
9.1439e-09,1.2672
9.1672e-09,1.2793
9.1905e-09,1.2864
9.2137e-09,1.2906
9.2370e-09,1.2928
9.2603e-09,1.2948
9.2835e-09,1.2974
9.3068e-09,1.2989
9.3301e-09,1.2976
9.3533e-09,1.2935
9.3766e-09,1.2854
9.3999e-09,1.2718
9.4231e-09,1.2531
9.4464e-09,1.2304
9.4697e-09,1.2047
9.4929e-09,1.1784
9.5162e-09,1.1503
9.5395e-09,1.0954
9.5627e-09,1.0014
9.5860e-09,0.8270
9.6093e-09,0.6793
9.6325e-09,0.5773
9.6558e-09,0.5177
9.6791e-09,0.4921
9.7023e-09,0.4886
9.7256e-09,0.4918
9.7489e-09,0.4993
9.7721e-09,0.5065
9.7954e-09,0.5058
9.8187e-09,0.5000
9.8419e-09,0.4947
9.8652e-09,0.4882
9.8885e-09,0.4815
9.9117e-09,0.4805
9.9350e-09,0.4869
9.9583e-09,0.4987
9.9815e-09,0.5160
1.00048e-08,0.5385
1.00281e-08,0.5597
1.00513e-08,0.5731
1.00746e-08,0.5750
1.00979e-08,0.5600
1.01211e-08,0.5230
1.01444e-08,0.4661
1.01677e-08,0.3957
1.01909e-08,0.3176
1.02142e-08,0.2392
1.02375e-08,0.1688
1.02607e-08,0.1101
1.02840e-08,0.0631
1.03073e-08,0.0279
1.03305e-08,0.0037
1.03538e-08,-0.0131
1.03771e-08,-0.0147
1.04003e-08,0.0190
1.04236e-08,0.1255
1.04469e-08,0.2697
1.04702e-08,0.3751
1.04934e-08,0.4530
1.05167e-08,0.4961
1.05400e-08,0.5099
1.05632e-08,0.5080
1.05865e-08,0.5019
1.06098e-08,0.4961
1.06330e-08,0.5005
1.06563e-08,0.5201
1.06796e-08,0.5486
1.07028e-08,0.5834
1.07261e-08,0.6244
1.07494e-08,0.6624
1.07726e-08,0.6783
1.07959e-08,0.6628
1.08192e-08,0.5587
1.08424e-08,0.3921
1.08657e-08,0.2397
1.08890e-08,0.1218
1.09122e-08,0.0474
1.09355e-08,0.0215
1.09588e-08,0.0293
1.09820e-08,0.0633
1.10053e-08,0.1166
1.10286e-08,0.1783
1.10518e-08,0.2407
1.10751e-08,0.3013
1.10984e-08,0.3556
1.11216e-08,0.3985
1.11449e-08,0.4310
1.11682e-08,0.4554
1.11914e-08,0.4729
1.12147e-08,0.5088
1.12380e-08,0.6327
1.12612e-08,0.8505
1.12845e-08,1.0156
1.13078e-08,1.1315
1.13310e-08,1.1873
1.13543e-08,1.1922
1.13776e-08,1.1689
1.14008e-08,1.1257
1.14241e-08,1.0646
1.14474e-08,0.9971
1.14706e-08,0.9343
1.14939e-08,0.8736
1.15172e-08,0.8147
1.15404e-08,0.7639
1.15637e-08,0.7196
1.15870e-08,0.6757
1.16102e-08,0.6168
1.16335e-08,0.5435
1.16568e-08,0.3853
1.16800e-08,0.1972
1.17033e-08,0.0599
1.17266e-08,-0.0514
1.17498e-08,-0.1040
1.17731e-08,-0.1022
1.17964e-08,-0.0674
1.18196e-08,-0.0029
1.18429e-08,0.0760
1.18662e-08,0.1586
1.18894e-08,0.2362
1.19127e-08,0.3067
1.19360e-08,0.3690
1.19592e-08,0.4207
1.19825e-08,0.4644
1.20058e-08,0.5031
1.20290e-08,0.5381
1.20523e-08,0.5692
1.20756e-08,0.5972
1.20988e-08,0.6216
1.21221e-08,0.6390
1.21454e-08,0.6469
1.21686e-08,0.6430
1.21919e-08,0.6227
1.22152e-08,0.5828
1.22384e-08,0.5250
1.22617e-08,0.4532
1.22850e-08,0.3724
1.23082e-08,0.2895
1.23315e-08,0.2102
1.23548e-08,0.1377
1.23780e-08,0.0738
1.24013e-08,0.0203
1.24246e-08,-0.0226
1.24478e-08,-0.0534
1.24711e-08,-0.0570
1.24944e-08,-0.0171
1.25176e-08,0.1101
1.25409e-08,0.2266
1.25642e-08,0.3181
1.25874e-08,0.3867
1.26107e-08,0.4260
1.26340e-08,0.4464
1.26572e-08,0.4574
1.26805e-08,0.4636
1.27038e-08,0.4716
1.27270e-08,0.4879
1.27503e-08,0.5130
1.27736e-08,0.5423
1.27968e-08,0.5781
1.28201e-08,0.6177
1.28434e-08,0.6530
1.28667e-08,0.6805
1.28899e-08,0.7002
1.29132e-08,0.7098
1.29365e-08,0.7087
1.29597e-08,0.7035
1.29830e-08,0.6993
1.30063e-08,0.6977
1.30295e-08,0.7041
1.30528e-08,0.7242
1.30761e-08,0.7585
1.30993e-08,0.8050
1.31226e-08,0.8620
1.31459e-08,0.9246
1.31691e-08,0.9852
1.31924e-08,1.0393
1.32157e-08,1.0847
1.32389e-08,1.1192
1.32622e-08,1.1412
1.32855e-08,1.1220
1.33087e-08,1.0624
1.33320e-08,0.9022
1.33553e-08,0.7499
1.33785e-08,0.6429
1.34018e-08,0.5769
1.34251e-08,0.5456
1.34483e-08,0.5417
1.34716e-08,0.5475
1.34949e-08,0.5589
1.35181e-08,0.5708
1.35414e-08,0.5753
1.35647e-08,0.5712
1.35879e-08,0.5624
1.36112e-08,0.5478
1.36345e-08,0.5270
1.36577e-08,0.5059
1.36810e-08,0.4890
1.37043e-08,0.4775
1.37275e-08,0.4732
1.37508e-08,0.4780
1.37741e-08,0.4882
1.37973e-08,0.4972
1.38206e-08,0.5005
1.38439e-08,0.4926
1.38671e-08,0.4672
1.38904e-08,0.4238
1.39137e-08,0.3667
1.39369e-08,0.3004
1.39602e-08,0.2304
1.39835e-08,0.1641
1.40067e-08,0.1063
1.40300e-08,0.0579
1.40533e-08,0.0202
1.40765e-08,-0.0067
1.40998e-08,-0.0248
1.41231e-08,-0.0279
1.41463e-08,0.0008
1.41696e-08,0.1027
1.41929e-08,0.2570
1.42161e-08,0.3711
1.42394e-08,0.4653
1.42627e-08,0.5213
1.42859e-08,0.5410
1.43092e-08,0.5453
1.43325e-08,0.5391
1.43557e-08,0.5292
1.43790e-08,0.5264
1.44023e-08,0.5373
1.44255e-08,0.5573
1.44488e-08,0.5840
1.44721e-08,0.6188
1.44953e-08,0.6533
1.45186e-08,0.6799
1.45419e-08,0.6975
1.45651e-08,0.7059
1.45884e-08,0.7025
1.46117e-08,0.6910
1.46349e-08,0.6796
1.46582e-08,0.6711
1.46815e-08,0.6692
1.47047e-08,0.6809
1.47280e-08,0.7100
1.47513e-08,0.7548
1.47745e-08,0.8129
1.47978e-08,0.8810
1.48211e-08,0.9515
1.48443e-08,1.0172
1.48676e-08,1.0746
1.48909e-08,1.1210
1.49141e-08,1.1539
1.49374e-08,1.1745
1.49607e-08,1.1859
1.49839e-08,1.1897
1.50072e-08,1.1882
1.50305e-08,1.1857
1.50537e-08,1.1849
1.50770e-08,1.1870
1.51003e-08,1.1933
1.51236e-08,1.2042
1.51468e-08,1.2176
1.51701e-08,1.2309
1.51934e-08,1.2424
1.52166e-08,1.2500
1.52399e-08,1.2512
1.52632e-08,1.2456
1.52864e-08,1.2339
1.53097e-08,1.2169
1.53330e-08,1.1968
1.53562e-08,1.1621
1.53795e-08,1.0974
1.54028e-08,0.9654
1.54260e-08,0.7914
1.54493e-08,0.6564
1.54726e-08,0.5725
1.54958e-08,0.5281
1.55191e-08,0.5172
1.55424e-08,0.5202
1.55656e-08,0.5262
1.55889e-08,0.5336
1.56122e-08,0.5359
1.56354e-08,0.5289
1.56587e-08,0.5181
1.56820e-08,0.5071
1.57052e-08,0.4939
1.57285e-08,0.4824
1.57518e-08,0.4779
1.57750e-08,0.4821
1.57983e-08,0.5157
1.58216e-08,0.6630
1.58448e-08,0.8904
1.58681e-08,1.0662
1.58914e-08,1.1798
1.59146e-08,1.2269
1.59379e-08,1.2228
1.59612e-08,1.1818
1.59844e-08,1.1168
1.60077e-08,1.0344
1.60310e-08,0.9496
1.60542e-08,0.8750
1.60775e-08,0.8105
1.61008e-08,0.7565
1.61240e-08,0.7182
1.61473e-08,0.6919
1.61706e-08,0.6697
1.61938e-08,0.6500
1.62171e-08,0.6329
1.62404e-08,0.6135
1.62636e-08,0.5913
1.62869e-08,0.5726
1.63102e-08,0.5609
1.63334e-08,0.5569
1.63567e-08,0.5681
1.63800e-08,0.6010
1.64032e-08,0.6543
1.64265e-08,0.7244
1.64498e-08,0.8079
1.64730e-08,0.8966
1.64963e-08,0.9825
1.65196e-08,1.0619
1.65428e-08,1.1322
1.65661e-08,1.1896
1.65894e-08,1.2332
1.66126e-08,1.2377
1.66359e-08,1.2045
1.66592e-08,1.0666
1.66824e-08,0.9169
1.67057e-08,0.7892
1.67290e-08,0.7128
1.67522e-08,0.6673
1.67755e-08,0.6482
1.67988e-08,0.6401
1.68220e-08,0.6358
1.68453e-08,0.6332
1.68686e-08,0.6260
1.68918e-08,0.6095
1.69151e-08,0.5880
1.69384e-08,0.5627
1.69616e-08,0.5314
1.69849e-08,0.4998
1.70082e-08,0.4737
1.70314e-08,0.4603
1.70547e-08,0.4914
1.70780e-08,0.6578
1.71012e-08,0.8539
1.71245e-08,0.9989
1.71478e-08,1.0954
1.71710e-08,1.1275
1.71943e-08,1.1188
1.72176e-08,1.0842
1.72408e-08,1.0305
1.72641e-08,0.9645
1.72874e-08,0.8991
1.73106e-08,0.8410
1.73339e-08,0.7884
1.73572e-08,0.7438
1.73804e-08,0.7118
1.74037e-08,0.6875
1.74270e-08,0.6659
1.74502e-08,0.6477
1.74735e-08,0.6323
1.74968e-08,0.6154
1.75201e-08,0.5989
1.75433e-08,0.5884
1.75666e-08,0.5849
1.75899e-08,0.5900
1.76131e-08,0.6112
1.76364e-08,0.6519
1.76597e-08,0.7092
1.76829e-08,0.7803
1.77062e-08,0.8610
1.77295e-08,0.9430
1.77527e-08,1.0196
1.77760e-08,1.0885
1.77993e-08,1.1473
1.78225e-08,1.1938
1.78458e-08,1.2258
1.78691e-08,1.2151
1.78923e-08,1.1571
1.79156e-08,1.0050
1.79389e-08,0.8610
1.79621e-08,0.7558
1.79854e-08,0.6911
1.80087e-08,0.6552
1.80319e-08,0.6411
1.80552e-08,0.6331
1.80785e-08,0.6287
1.81017e-08,0.6246
1.81250e-08,0.6137
1.81483e-08,0.5952
1.81715e-08,0.5734
1.81948e-08,0.5477
1.82181e-08,0.5174
1.82413e-08,0.4890
1.82646e-08,0.4677
1.82879e-08,0.4540
1.83111e-08,0.4487
1.83344e-08,0.4531
1.83577e-08,0.4626
1.83809e-08,0.4700
1.84042e-08,0.4710
1.84275e-08,0.4612
1.84507e-08,0.4355
1.84740e-08,0.3938
1.84973e-08,0.3407
1.85205e-08,0.2801
1.85438e-08,0.2163
1.85671e-08,0.1562
1.85903e-08,0.1043
1.86136e-08,0.0613
1.86369e-08,0.0280
1.86601e-08,0.0047
1.86834e-08,-0.0107
1.87067e-08,-0.0202
1.87299e-08,-0.0241
1.87532e-08,-0.0238
1.87765e-08,-0.0222
1.87997e-08,-0.0212
1.88230e-08,-0.0223
1.88463e-08,-0.0273
1.88695e-08,-0.0363
1.88928e-08,-0.0475
1.89161e-08,-0.0584
1.89393e-08,-0.0668
1.89626e-08,-0.0697
1.89859e-08,-0.0655
1.90091e-08,-0.0543
1.90324e-08,-0.0380
1.90557e-08,-0.0186
1.90789e-08,0.0011
1.91022e-08,0.0182
1.91255e-08,0.0440
1.91487e-08,0.1035
1.91720e-08,0.2455
1.91953e-08,0.4031
1.92185e-08,0.5130
1.92418e-08,0.5902
1.92651e-08,0.6323
1.92883e-08,0.6442
1.93116e-08,0.6442
1.93349e-08,0.6390
1.93581e-08,0.6325
1.93814e-08,0.6340
1.94047e-08,0.6440
1.94279e-08,0.6554
1.94512e-08,0.6681
1.94745e-08,0.6828
1.94977e-08,0.6919
1.95210e-08,0.6918
1.95443e-08,0.6845
1.95675e-08,0.6702
1.95908e-08,0.6479
1.96141e-08,0.6241
1.96373e-08,0.6072
1.96606e-08,0.5991
1.96839e-08,0.6049
1.97071e-08,0.6315
1.97304e-08,0.6792
1.97537e-08,0.7430
1.97769e-08,0.8182
1.98002e-08,0.8980
1.98235e-08,0.9735
1.98468e-08,1.0387
1.98700e-08,1.0923
1.98933e-08,1.1329
1.99166e-08,1.1606
1.99398e-08,1.1788
1.99631e-08,1.1906
1.99864e-08,1.1972
2.00096e-08,1.2009
2.00329e-08,1.2048
2.00562e-08,1.2100
2.00794e-08,1.2172
2.01027e-08,1.2273
2.01260e-08,1.2398
2.01492e-08,1.2521
2.01725e-08,1.2621
2.01958e-08,1.2682
2.02190e-08,1.2682
2.02423e-08,1.2605
2.02656e-08,1.2456
2.02888e-08,1.2253
2.03121e-08,1.2015
2.03354e-08,1.1778
2.03586e-08,1.1347
2.03819e-08,1.0652
2.04052e-08,0.9199
2.04284e-08,0.7563
2.04517e-08,0.6340
2.04750e-08,0.5630
2.04982e-08,0.5257
2.05215e-08,0.5164
2.05448e-08,0.5181
2.05680e-08,0.5220
2.05913e-08,0.5269
2.06146e-08,0.5261
2.06378e-08,0.5172
2.06611e-08,0.5064
2.06844e-08,0.4961
2.07076e-08,0.4841
2.07309e-08,0.4758
2.07542e-08,0.4754
2.07774e-08,0.4829
2.08007e-08,0.4966
2.08240e-08,0.5173
2.08472e-08,0.5413
2.08705e-08,0.5603
2.08938e-08,0.5692
2.09170e-08,0.5636
2.09403e-08,0.5372
2.09636e-08,0.4887
2.09868e-08,0.4232
2.10101e-08,0.3474
2.10334e-08,0.2678
2.10566e-08,0.1928
2.10799e-08,0.1292
2.11032e-08,0.0781
2.11264e-08,0.0391
2.11497e-08,0.0121
2.11730e-08,-0.0058
2.11962e-08,-0.0180
2.12195e-08,-0.0256
2.12428e-08,-0.0296
2.12660e-08,-0.0328
2.12893e-08,-0.0369
2.13126e-08,-0.0426
2.13358e-08,-0.0512
2.13591e-08,-0.0629
2.13824e-08,-0.0758
2.14056e-08,-0.0871
2.14289e-08,-0.0948
2.14522e-08,-0.0965
2.14754e-08,-0.0898
2.14987e-08,-0.0746
2.15220e-08,-0.0529
2.15452e-08,-0.0270
2.15685e-08,-0.0007
2.15918e-08,0.0221
2.16150e-08,0.0388
2.16383e-08,0.0487
2.16616e-08,0.0523
2.16848e-08,0.0509
2.17081e-08,0.0466
2.17314e-08,0.0413
2.17546e-08,0.0355
2.17779e-08,0.0298
2.18012e-08,0.0247
2.18244e-08,0.0204
2.18477e-08,0.0175
2.18710e-08,0.0169
2.18942e-08,0.0188
2.19175e-08,0.0225
2.19408e-08,0.0269
2.19640e-08,0.0305
2.19873e-08,0.0317
2.20106e-08,0.0294
2.20338e-08,0.0299
2.20571e-08,0.0544
2.20804e-08,0.1456
2.21037e-08,0.2953
2.21269e-08,0.3994
2.21502e-08,0.4854
2.21735e-08,0.5439
2.21967e-08,0.5703
2.22200e-08,0.5879
2.22433e-08,0.5982
2.22665e-08,0.6032
2.22898e-08,0.6103
2.23131e-08,0.6223
2.23363e-08,0.6336
2.23596e-08,0.6431
2.23829e-08,0.6545
2.24061e-08,0.6634
2.24294e-08,0.6654
2.24527e-08,0.6621
2.24759e-08,0.6547
2.24992e-08,0.6413
2.25225e-08,0.6253
2.25457e-08,0.6147
2.25690e-08,0.6120
2.25923e-08,0.6201
2.26155e-08,0.6445
2.26388e-08,0.6876
2.26621e-08,0.7453
2.26853e-08,0.8128
2.27086e-08,0.8853
2.27319e-08,0.9552
2.27551e-08,1.0161
2.27784e-08,1.0669
2.28017e-08,1.1072
2.28249e-08,1.1368
2.28482e-08,1.1583
2.28715e-08,1.1748
2.28947e-08,1.1869
2.29180e-08,1.1954
2.29413e-08,1.2023
2.29645e-08,1.2089
2.29878e-08,1.2156
2.30111e-08,1.2235
2.30343e-08,1.2333
2.30576e-08,1.2434
2.30809e-08,1.2518
2.31041e-08,1.2573
2.31274e-08,1.2582
2.31507e-08,1.2525
2.31739e-08,1.2405
2.31972e-08,1.2235
2.32205e-08,1.2033
2.32437e-08,1.1826
2.32670e-08,1.1533
2.32903e-08,1.0955
2.33135e-08,0.9832
2.33368e-08,0.8113
2.33601e-08,0.6759
2.33833e-08,0.5886
2.34066e-08,0.5394
2.34299e-08,0.5216
2.34531e-08,0.5187
2.34764e-08,0.5193
2.34997e-08,0.5230
2.35229e-08,0.5245
2.35462e-08,0.5181
2.35695e-08,0.5086
2.35927e-08,0.4999
2.36160e-08,0.4897
2.36393e-08,0.4806
2.36625e-08,0.4781
2.36858e-08,0.4835
2.37091e-08,0.4949
2.37323e-08,0.5128
2.37556e-08,0.5354
2.37789e-08,0.5551
2.38021e-08,0.5660
2.38254e-08,0.5640
2.38487e-08,0.5436
2.38719e-08,0.5011
2.38952e-08,0.4404
2.39185e-08,0.3681
2.39417e-08,0.2903
2.39650e-08,0.2146
2.39883e-08,0.1487
2.40115e-08,0.0948
2.40348e-08,0.0526
2.40581e-08,0.0219
2.40813e-08,0.0010
2.41046e-08,-0.0130
2.41279e-08,-0.0059
2.41511e-08,0.0365
2.41744e-08,0.1712
2.41977e-08,0.3088
2.42209e-08,0.4087
2.42442e-08,0.4801
2.42675e-08,0.5105
2.42907e-08,0.5178
2.43140e-08,0.5135
2.43373e-08,0.5046
2.43605e-08,0.4995
2.43838e-08,0.5073
2.44071e-08,0.5297
2.44303e-08,0.5596
2.44536e-08,0.5962
2.44769e-08,0.6372
2.45002e-08,0.6721
2.45234e-08,0.6761
2.45467e-08,0.6452
2.45700e-08,0.5108
2.45932e-08,0.3405
2.46165e-08,0.2069
2.46398e-08,0.1017
2.46630e-08,0.0378
2.46863e-08,0.0199
2.47096e-08,0.0359
2.47328e-08,0.0760
2.47561e-08,0.1329
2.47794e-08,0.1958
2.48026e-08,0.2585
2.48259e-08,0.3189
2.48492e-08,0.3712
2.48724e-08,0.4114
