.HEADER
..NAMES
Time,V U1.H2
.DATA
1.20523e-08,0.5992
1.20756e-08,0.5866
1.20988e-08,0.5697
1.21221e-08,0.5573
1.21454e-08,0.5500
1.21686e-08,0.5456
1.21919e-08,0.5455
1.22152e-08,0.5529
1.22384e-08,0.5645
1.22617e-08,0.5739
1.22850e-08,0.5799
1.23082e-08,0.5837
1.23315e-08,0.5846
1.23548e-08,0.5823
1.23780e-08,0.5800
1.24013e-08,0.5833
1.24246e-08,0.5943
1.24478e-08,0.6134
1.24711e-08,0.6425
1.24944e-08,0.6814
1.25176e-08,0.7269
1.25409e-08,0.7769
1.25642e-08,0.8319
1.25874e-08,0.8908
1.26107e-08,0.9496
1.26340e-08,1.0051
1.26572e-08,1.0554
1.26805e-08,1.0981
1.27038e-08,1.1299
1.27270e-08,1.1510
1.27503e-08,1.1645
1.27736e-08,1.1728
1.27968e-08,1.1775
1.28201e-08,1.1811
1.28434e-08,1.1857
1.28667e-08,1.1917
1.28899e-08,1.1984
1.29132e-08,1.2059
1.29365e-08,1.2148
1.29597e-08,1.2242
1.29830e-08,1.2325
1.30063e-08,1.2394
1.30295e-08,1.2445
1.30528e-08,1.2463
1.30761e-08,1.2430
1.30993e-08,1.2347
1.31226e-08,1.2224
1.31459e-08,1.2074
1.31691e-08,1.1916
1.31924e-08,1.1775
1.32157e-08,1.1669
1.32389e-08,1.1603
1.32622e-08,1.1573
1.32855e-08,1.1573
1.33087e-08,1.1596
1.33320e-08,1.1630
1.33553e-08,1.1673
1.33785e-08,1.1723
1.34018e-08,1.1778
1.34251e-08,1.1827
1.34483e-08,1.1861
1.34716e-08,1.1844
1.34949e-08,1.1470
1.35181e-08,1.0685
1.35414e-08,0.8979
1.35647e-08,0.7462
1.35879e-08,0.6412
1.36112e-08,0.5676
1.36345e-08,0.5293
1.36577e-08,0.5159
1.36810e-08,0.5133
1.37043e-08,0.5139
1.37275e-08,0.5182
1.37508e-08,0.5234
1.37741e-08,0.5241
1.37973e-08,0.5220
1.38206e-08,0.5209
