.HEADER
..NAMES
Time,V U1.F4
2.0475e-09,0.6148
2.0708e-09,0.4926
2.0940e-09,0.3242
2.1173e-09,0.1719
2.1406e-09,0.0642
2.1638e-09,0.0097
2.1871e-09,0.0017
2.2104e-09,0.0340
2.2336e-09,0.0901
2.2569e-09,0.1600
2.2802e-09,0.2288
2.3034e-09,0.2912
2.3267e-09,0.3448
2.3500e-09,0.3837
2.3732e-09,0.4102
2.3965e-09,0.4306
2.4198e-09,0.4468
2.4430e-09,0.4641
2.4663e-09,0.5073
2.4896e-09,0.6340
2.5128e-09,0.8664
2.5361e-09,1.0407
2.5594e-09,1.1619
2.5826e-09,1.2171
2.6059e-09,1.2097
2.6292e-09,1.1750
2.6524e-09,1.1121
2.6757e-09,1.0336
2.6990e-09,0.9546
2.7222e-09,0.8771
2.7455e-09,0.8046
2.7688e-09,0.7452
2.7920e-09,0.6970
2.8153e-09,0.6566
2.8386e-09,0.6251
2.8618e-09,0.5977
2.8851e-09,0.5691
2.9084e-09,0.5423
2.9316e-09,0.5194
2.9549e-09,0.5016
2.9782e-09,0.4946
3.0014e-09,0.5026
3.0247e-09,0.5282
3.0480e-09,0.5763
3.0712e-09,0.6496
3.0945e-09,0.7422
3.1178e-09,0.8448
3.1410e-09,0.9477
3.1643e-09,1.0406
3.1876e-09,1.1171
3.2108e-09,1.1763
3.2341e-09,1.2196
3.2574e-09,1.2502
3.2806e-09,1.2729
3.3039e-09,1.2899
3.3272e-09,1.3013
3.3504e-09,1.3073
3.3737e-09,1.3082
3.3970e-09,1.3052
3.4202e-09,1.3009
3.4435e-09,1.2969
3.4668e-09,1.2926
3.4901e-09,1.2864
3.5133e-09,1.2767
3.5366e-09,1.2621
3.5599e-09,1.2422
3.5831e-09,1.2177
3.6064e-09,1.1901
3.6297e-09,1.1614
3.6529e-09,1.1346
3.6762e-09,1.1124
3.6995e-09,1.0721
3.7227e-09,1.0091
3.7460e-09,0.8662
3.7693e-09,0.7169
3.7925e-09,0.6178
3.8158e-09,0.5602
3.8391e-09,0.5348
3.8623e-09,0.5265
3.8856e-09,0.5225
3.9089e-09,0.5215
3.9321e-09,0.5194
3.9554e-09,0.5128
3.9787e-09,0.5067
4.0019e-09,0.5023
4.0252e-09,0.4972
4.0485e-09,0.4951
4.0717e-09,0.4987
4.0950e-09,0.5063
4.1183e-09,0.5211
4.1415e-09,0.5423
4.1648e-09,0.5636
4.1881e-09,0.5808
4.2113e-09,0.5894
4.2346e-09,0.5825
4.2579e-09,0.5561
4.2811e-09,0.5098
4.3044e-09,0.4443
4.3277e-09,0.3646
4.3509e-09,0.2803
4.3742e-09,0.2003
4.3975e-09,0.1323
4.4207e-09,0.0814
4.4440e-09,0.0472
4.4673e-09,0.0255
4.4905e-09,0.0113
4.5138e-09,-0.0004
4.5371e-09,-0.0098
4.5603e-09,0.0022
4.5836e-09,0.0661
4.6069e-09,0.1920
4.6301e-09,0.3089
4.6534e-09,0.3795
4.6767e-09,0.4285
4.6999e-09,0.4525
4.7232e-09,0.4627
4.7465e-09,0.4723
4.7697e-09,0.4865
4.7930e-09,0.5144
4.8163e-09,0.5528
4.8395e-09,0.5955
4.8628e-09,0.6393
4.8861e-09,0.6799
4.9093e-09,0.7092
4.9326e-09,0.7261
4.9559e-09,0.7302
4.9791e-09,0.7201
5.0024e-09,0.7007
5.0257e-09,0.6794
5.0489e-09,0.6619
5.0722e-09,0.6550
5.0955e-09,0.6643
5.1187e-09,0.6915
5.1420e-09,0.7359
5.1653e-09,0.7952
5.1885e-09,0.8628
5.2118e-09,0.9312
5.2351e-09,0.9945
5.2583e-09,1.0474
5.2816e-09,1.0863
5.3049e-09,1.1117
5.3281e-09,1.1259
5.3514e-09,1.1325
5.3747e-09,1.1363
5.3979e-09,1.1414
5.4212e-09,1.1497
5.4445e-09,1.1620
5.4677e-09,1.1779
5.4910e-09,1.1958
5.5143e-09,1.2139
5.5375e-09,1.2304
5.5608e-09,1.2431
5.5841e-09,1.2502
5.6073e-09,1.2505
5.6306e-09,1.2435
5.6539e-09,1.2298
5.6771e-09,1.2112
5.7004e-09,1.1904
5.7237e-09,1.1704
5.7469e-09,1.1541
5.7702e-09,1.1378
5.7935e-09,1.0945
5.8168e-09,1.0056
5.8400e-09,0.8436
5.8633e-09,0.7143
5.8866e-09,0.6382
5.9098e-09,0.5955
5.9331e-09,0.5763
5.9564e-09,0.5653
5.9796e-09,0.5550
6.0029e-09,0.5440
6.0262e-09,0.5277
6.0494e-09,0.5093
6.0727e-09,0.4954
6.0960e-09,0.4852
6.1192e-09,0.4791
6.1425e-09,0.4806
6.1658e-09,0.4877
6.1890e-09,0.4994
6.2123e-09,0.5179
6.2356e-09,0.5386
6.2588e-09,0.5565
6.2821e-09,0.5686
6.3054e-09,0.5695
6.3286e-09,0.5533
6.3519e-09,0.5182
6.3752e-09,0.4641
6.3984e-09,0.3936
6.4217e-09,0.3143
6.4450e-09,0.2355
6.4682e-09,0.1647
6.4915e-09,0.1082
6.5148e-09,0.0683
6.5380e-09,0.0428
6.5613e-09,0.0272
6.5846e-09,0.0164
6.6078e-09,0.0056
6.6311e-09,-0.0076
6.6544e-09,-0.0227
6.6776e-09,-0.0383
6.7009e-09,-0.0528
6.7242e-09,-0.0651
6.7474e-09,-0.0748
6.7707e-09,-0.0822
6.7940e-09,-0.0866
6.8172e-09,-0.0870
6.8405e-09,-0.0824
6.8638e-09,-0.0720
6.8870e-09,-0.0555
6.9103e-09,-0.0341
6.9336e-09,-0.0098
6.9568e-09,0.0146
6.9801e-09,0.0356
7.0034e-09,0.0503
7.0266e-09,0.0575
7.0499e-09,0.0571
7.0732e-09,0.0508
7.0964e-09,0.0416
7.1197e-09,0.0325
7.1430e-09,0.0263
7.1662e-09,0.0244
7.1895e-09,0.0263
7.2128e-09,0.0303
7.2360e-09,0.0341
7.2593e-09,0.0358
7.2826e-09,0.0350
7.3058e-09,0.0320
7.3291e-09,0.0276
7.3524e-09,0.0225
7.3756e-09,0.0172
7.3989e-09,0.0113
7.4222e-09,0.0045
7.4454e-09,-0.0033
7.4687e-09,-0.0115
7.4920e-09,-0.0191
7.5152e-09,-0.0245
7.5385e-09,-0.0267
7.5618e-09,-0.0251
7.5850e-09,-0.0205
7.6083e-09,-0.0141
7.6316e-09,-0.0075
7.6548e-09,-0.0022
7.6781e-09,0.0007
7.7014e-09,0.0008
7.7246e-09,-0.0012
7.7479e-09,-0.0044
7.7712e-09,-0.0073
7.7944e-09,-0.0088
7.8177e-09,-0.0083
7.8410e-09,-0.0059
7.8642e-09,-0.0026
7.8875e-09,0.0009
7.9108e-09,0.0037
7.9340e-09,0.0056
7.9573e-09,0.0068
7.9806e-09,0.0077
8.0038e-09,0.0088
8.0271e-09,0.0099
8.0504e-09,0.0108
8.0736e-09,0.0107
8.0969e-09,0.0092
8.1202e-09,0.0063
8.1435e-09,0.0027
8.1667e-09,-0.0007
8.1900e-09,-0.0030
8.2133e-09,-0.0037
8.2365e-09,-0.0028
8.2598e-09,-0.0007
8.2831e-09,0.0016
8.3063e-09,0.0035
8.3296e-09,0.0042
8.3529e-09,0.0036
8.3761e-09,0.0021
8.3994e-09,0.0000
8.4227e-09,-0.0019
8.4459e-09,-0.0032
8.4692e-09,-0.0037
8.4925e-09,-0.0034
8.5157e-09,-0.0027
8.5390e-09,-0.0020
8.5623e-09,-0.0015
8.5855e-09,-0.0014
8.6088e-09,-0.0013
8.6321e-09,-0.0010
8.6553e-09,-0.0002
8.6786e-09,0.0010
8.7019e-09,0.0058
8.7251e-09,0.0338
8.7484e-09,0.1190
8.7717e-09,0.2679
8.7949e-09,0.3968
8.8182e-09,0.4832
8.8415e-09,0.5387
8.8647e-09,0.5682
8.8880e-09,0.5829
8.9113e-09,0.5917
8.9345e-09,0.5987
8.9578e-09,0.6111
8.9811e-09,0.6255
9.0043e-09,0.6379
9.0276e-09,0.6494
9.0509e-09,0.6594
9.0741e-09,0.6640
9.0974e-09,0.6633
9.1207e-09,0.6344
9.1439e-09,0.5608
9.1672e-09,0.3965
9.1905e-09,0.2399
9.2137e-09,0.1260
9.2370e-09,0.0462
9.2603e-09,0.0192
9.2835e-09,0.0329
9.3068e-09,0.0701
9.3301e-09,0.1299
9.3533e-09,0.1952
9.3766e-09,0.2583
9.3999e-09,0.3171
9.4231e-09,0.3643
9.4464e-09,0.3973
9.4697e-09,0.4212
9.4929e-09,0.4387
9.5162e-09,0.4535
9.5395e-09,0.4818
9.5627e-09,0.5697
9.5860e-09,0.7870
9.6093e-09,0.9806
9.6325e-09,1.1211
9.6558e-09,1.1966
9.6791e-09,1.2027
9.7023e-09,1.1765
9.7256e-09,1.1216
9.7489e-09,1.0472
9.7721e-09,0.9705
9.7954e-09,0.8977
9.8187e-09,0.8278
9.8419e-09,0.7683
9.8652e-09,0.7206
9.8885e-09,0.6790
9.9117e-09,0.6436
9.9350e-09,0.6133
9.9583e-09,0.5820
9.9815e-09,0.5512
1.00048e-08,0.5254
1.00281e-08,0.5055
1.00513e-08,0.4952
1.00746e-08,0.5000
1.00979e-08,0.5215
1.01211e-08,0.5629
1.01444e-08,0.6288
1.01677e-08,0.7156
1.01909e-08,0.8148
1.02142e-08,0.9176
1.02375e-08,1.0140
1.02607e-08,1.0956
1.02840e-08,1.1599
1.03073e-08,1.2072
1.03305e-08,1.2401
1.03538e-08,1.2634
1.03771e-08,1.2808
1.04003e-08,1.2933
1.04236e-08,1.3014
1.04469e-08,1.3053
1.04702e-08,1.3055
1.04934e-08,1.3035
1.05167e-08,1.3009
1.05400e-08,1.2974
1.05632e-08,1.2914
1.05865e-08,1.2817
1.06098e-08,1.2673
1.06330e-08,1.2480
1.06563e-08,1.2244
1.06796e-08,1.1979
1.07028e-08,1.1701
1.07261e-08,1.1433
1.07494e-08,1.1202
1.07726e-08,1.1029
1.07959e-08,1.0933
1.08192e-08,1.0920
1.08424e-08,1.0983
1.08657e-08,1.1100
1.08890e-08,1.1237
1.09122e-08,1.1362
1.09355e-08,1.1456
1.09588e-08,1.1518
1.09820e-08,1.1563
1.10053e-08,1.1608
1.10286e-08,1.1664
1.10518e-08,1.1730
1.10751e-08,1.1799
1.10984e-08,1.1865
1.11216e-08,1.1928
1.11449e-08,1.1991
1.11682e-08,1.2059
1.11914e-08,1.1985
1.12147e-08,1.1598
1.12380e-08,1.0498
1.12612e-08,0.8950
1.12845e-08,0.7739
1.13078e-08,0.6977
1.13310e-08,0.6514
1.13543e-08,0.6259
1.13776e-08,0.6064
1.14008e-08,0.5889
1.14241e-08,0.5720
1.14474e-08,0.5519
1.14706e-08,0.5329
1.14939e-08,0.5193
1.15172e-08,0.5088
1.15404e-08,0.5014
1.15637e-08,0.4990
1.15870e-08,0.4986
1.16102e-08,0.5025
1.16335e-08,0.5359
1.16568e-08,0.6762
1.16800e-08,0.8856
1.17033e-08,1.0425
1.17266e-08,1.1315
1.17498e-08,1.1541
1.17731e-08,1.1316
1.17964e-08,1.0827
1.18196e-08,1.0121
1.18429e-08,0.9366
1.18662e-08,0.8714
1.18894e-08,0.8158
1.19127e-08,0.7725
1.19360e-08,0.7453
1.19592e-08,0.7271
1.19825e-08,0.7113
1.20058e-08,0.6966
1.20290e-08,0.6759
1.20523e-08,0.6463
1.20756e-08,0.6132
1.20988e-08,0.5813
1.21221e-08,0.5548
1.21454e-08,0.5426
1.21686e-08,0.5497
1.21919e-08,0.5787
1.22152e-08,0.6334
1.22384e-08,0.7123
1.22617e-08,0.8066
1.22850e-08,0.9064
1.23082e-08,1.0026
1.23315e-08,1.0862
1.23548e-08,1.1525
1.23780e-08,1.2011
1.24013e-08,1.2333
1.24246e-08,1.2526
1.24478e-08,1.2638
1.24711e-08,1.2699
1.24944e-08,1.2727
1.25176e-08,1.2740
1.25409e-08,1.2753
1.25642e-08,1.2779
1.25874e-08,1.2826
1.26107e-08,1.2885
1.26340e-08,1.2926
1.26572e-08,1.2919
1.26805e-08,1.2844
1.27038e-08,1.2689
1.27270e-08,1.2461
1.27503e-08,1.2180
1.27736e-08,1.1873
1.27968e-08,1.1572
1.28201e-08,1.1312
1.28434e-08,1.1119
1.28667e-08,1.1008
1.28899e-08,1.0983
1.29132e-08,1.1036
1.29365e-08,1.1147
1.29597e-08,1.1288
1.29830e-08,1.1427
1.30063e-08,1.1540
1.30295e-08,1.1617
1.30528e-08,1.1664
1.30761e-08,1.1694
1.30993e-08,1.1717
1.31226e-08,1.1738
1.31459e-08,1.1761
1.31691e-08,1.1788
1.31924e-08,1.1826
1.32157e-08,1.1882
1.32389e-08,1.1959
1.32622e-08,1.2041
1.32855e-08,1.1805
1.33087e-08,1.1241
1.33320e-08,0.9736
1.33553e-08,0.8320
1.33785e-08,0.7313
1.34018e-08,0.6710
1.34251e-08,0.6344
1.34483e-08,0.6120
1.34716e-08,0.5927
1.34949e-08,0.5761
1.35181e-08,0.5586
1.35414e-08,0.5395
1.35647e-08,0.5242
1.35879e-08,0.5135
1.36112e-08,0.5048
1.36345e-08,0.5004
1.36577e-08,0.5003
1.36810e-08,0.5022
1.37043e-08,0.5089
1.37275e-08,0.5190
1.37508e-08,0.5286
1.37741e-08,0.5354
1.37973e-08,0.5360
1.38206e-08,0.5243
1.38439e-08,0.4970
1.38671e-08,0.4532
1.38904e-08,0.3938
1.39137e-08,0.3240
1.39369e-08,0.2521
1.39602e-08,0.1852
1.39835e-08,0.1289
1.40067e-08,0.0865
1.40300e-08,0.0571
1.40533e-08,0.0372
1.40765e-08,0.0229
1.40998e-08,0.0102
1.41231e-08,0.0049
1.41463e-08,0.0259
1.41696e-08,0.1161
1.41929e-08,0.2516
1.42161e-08,0.3448
1.42394e-08,0.4184
1.42627e-08,0.4598
1.42859e-08,0.4776
1.43092e-08,0.4908
1.43325e-08,0.4994
1.43557e-08,0.5137
1.43790e-08,0.5394
1.44023e-08,0.5722
1.44255e-08,0.6083
1.44488e-08,0.6466
1.44721e-08,0.6806
1.44953e-08,0.7041
1.45186e-08,0.7174
1.45419e-08,0.7179
1.45651e-08,0.7059
1.45884e-08,0.6874
1.46117e-08,0.6685
1.46349e-08,0.6550
1.46582e-08,0.6533
1.46815e-08,0.6681
1.47047e-08,0.7001
1.47280e-08,0.7492
1.47513e-08,0.8122
1.47745e-08,0.8816
1.47978e-08,0.9503
1.48211e-08,1.0123
1.48443e-08,1.0622
1.48676e-08,1.0979
1.48909e-08,1.1210
1.49141e-08,1.1341
1.49374e-08,1.1413
1.49607e-08,1.1470
1.49839e-08,1.1538
1.50072e-08,1.1630
1.50305e-08,1.1750
1.50537e-08,1.1894
1.50770e-08,1.2051
1.51003e-08,1.2209
1.51236e-08,1.2352
1.51468e-08,1.2459
1.51701e-08,1.2509
1.51934e-08,1.2492
1.52166e-08,1.2403
1.52399e-08,1.2250
1.52632e-08,1.2056
1.52864e-08,1.1847
1.53097e-08,1.1654
1.53330e-08,1.1504
1.53562e-08,1.1414
1.53795e-08,1.1390
1.54028e-08,1.1427
1.54260e-08,1.1508
1.54493e-08,1.1610
1.54726e-08,1.1711
1.54958e-08,1.1788
1.55191e-08,1.1830
1.55424e-08,1.1836
1.55656e-08,1.1816
1.55889e-08,1.1784
1.56122e-08,1.1753
1.56354e-08,1.1735
1.56587e-08,1.1734
1.56820e-08,1.1752
1.57052e-08,1.1790
1.57285e-08,1.1846
1.57518e-08,1.1917
1.57750e-08,1.1812
1.57983e-08,1.1401
1.58216e-08,1.0210
1.58448e-08,0.8690
1.58681e-08,0.7444
1.58914e-08,0.6732
1.59146e-08,0.6293
1.59379e-08,0.6055
1.59612e-08,0.5884
1.59844e-08,0.5738
1.60077e-08,0.5607
1.60310e-08,0.5446
1.60542e-08,0.5297
1.60775e-08,0.5193
1.61008e-08,0.5111
1.61240e-08,0.5055
1.61473e-08,0.5049
1.61706e-08,0.5062
1.61938e-08,0.5131
1.62171e-08,0.5542
1.62404e-08,0.7092
1.62636e-08,0.9136
1.62869e-08,1.0622
1.63102e-08,1.1434
1.63334e-08,1.1574
1.63567e-08,1.1318
1.63800e-08,1.0803
1.64032e-08,1.0086
1.64265e-08,0.9332
1.64498e-08,0.8683
1.64730e-08,0.8124
1.64963e-08,0.7690
1.65196e-08,0.7416
1.65428e-08,0.7227
1.65661e-08,0.7061
1.65894e-08,0.6905
1.66126e-08,0.6463
1.66359e-08,0.5727
1.66592e-08,0.3945
1.66824e-08,0.2138
1.67057e-08,0.0838
1.67290e-08,-0.0072
1.67522e-08,-0.0456
1.67755e-08,-0.0307
1.67988e-08,0.0199
1.68220e-08,0.0970
1.68453e-08,0.1842
1.68686e-08,0.2697
1.68918e-08,0.3504
1.69151e-08,0.4184
1.69384e-08,0.4694
1.69616e-08,0.5078
1.69849e-08,0.5360
1.70082e-08,0.5550
1.70314e-08,0.5781
1.70547e-08,0.6406
1.70780e-08,0.8413
1.71012e-08,1.0379
1.71245e-08,1.1751
1.71478e-08,1.2522
1.71710e-08,1.2595
1.71943e-08,1.2349
1.72176e-08,1.1851
1.72408e-08,1.1110
1.72641e-08,1.0286
1.72874e-08,0.9466
1.73106e-08,0.8636
1.73339e-08,0.7886
1.73572e-08,0.7269
1.73804e-08,0.6737
1.74037e-08,0.6293
1.74270e-08,0.5937
1.74502e-08,0.5596
1.74735e-08,0.5268
1.74968e-08,0.4996
1.75201e-08,0.4792
1.75433e-08,0.4686
1.75666e-08,0.4742
1.75899e-08,0.4980
1.76131e-08,0.5425
1.76364e-08,0.6119
1.76597e-08,0.7029
1.76829e-08,0.8054
1.77062e-08,0.9100
1.77295e-08,1.0068
1.77527e-08,1.0881
1.77760e-08,1.1524
1.77993e-08,1.2016
1.78225e-08,1.2384
1.78458e-08,1.2636
1.78691e-08,1.2502
1.78923e-08,1.1948
1.79156e-08,1.0505
1.79389e-08,0.9155
1.79621e-08,0.8175
1.79854e-08,0.7599
1.80087e-08,0.7254
1.80319e-08,0.7043
1.80552e-08,0.6838
1.80785e-08,0.6618
1.81017e-08,0.6331
1.81250e-08,0.5955
1.81483e-08,0.5549
1.81715e-08,0.5145
1.81948e-08,0.4746
1.82181e-08,0.4409
1.82413e-08,0.4167
1.82646e-08,0.4027
1.82879e-08,0.4021
1.83111e-08,0.4133
1.83344e-08,0.4310
1.83577e-08,0.4498
1.83809e-08,0.4636
1.84042e-08,0.4638
1.84275e-08,0.4454
1.84507e-08,0.4083
1.84740e-08,0.3548
1.84973e-08,0.2913
1.85205e-08,0.2264
1.85438e-08,0.1667
1.85671e-08,0.1170
1.85903e-08,0.0798
1.86136e-08,0.0548
1.86369e-08,0.0395
1.86601e-08,0.0308
1.86834e-08,0.0254
1.87067e-08,0.0306
1.87299e-08,0.0675
1.87532e-08,0.1825
1.87765e-08,0.3243
1.87997e-08,0.4190
1.88230e-08,0.4803
1.88463e-08,0.5089
1.88695e-08,0.5156
1.88928e-08,0.5130
1.89161e-08,0.5105
1.89393e-08,0.5175
1.89626e-08,0.5393
1.89859e-08,0.5705
1.90091e-08,0.6070
1.90324e-08,0.6461
1.90557e-08,0.6795
1.90789e-08,0.7014
1.91022e-08,0.7121
1.91255e-08,0.7092
1.91487e-08,0.6942
1.91720e-08,0.6739
1.91953e-08,0.6541
1.92185e-08,0.6405
1.92418e-08,0.6395
1.92651e-08,0.6558
1.92883e-08,0.6903
1.93116e-08,0.7439
1.93349e-08,0.8133
1.93581e-08,0.8899
1.93814e-08,0.9657
1.94047e-08,1.0330
1.94279e-08,1.0853
1.94512e-08,1.1205
1.94745e-08,1.1407
1.94977e-08,1.1496
1.95210e-08,1.1374
1.95443e-08,1.0928
1.95675e-08,0.9824
1.95908e-08,0.8262
1.96141e-08,0.7097
1.96373e-08,0.6449
1.96606e-08,0.6188
1.96839e-08,0.6175
1.97071e-08,0.6223
1.97304e-08,0.6251
1.97537e-08,0.6213
1.97769e-08,0.6045
1.98002e-08,0.5779
1.98235e-08,0.5474
1.98468e-08,0.5144
1.98700e-08,0.4825
1.98933e-08,0.4581
1.99166e-08,0.4420
1.99398e-08,0.4370
1.99631e-08,0.4455
1.99864e-08,0.4631
2.00096e-08,0.4844
2.00329e-08,0.5043
2.00562e-08,0.5143
2.00794e-08,0.5065
2.01027e-08,0.4771
2.01260e-08,0.4252
2.01492e-08,0.3547
2.01725e-08,0.2749
2.01958e-08,0.1959
2.02190e-08,0.1268
2.02423e-08,0.0734
2.02656e-08,0.0380
2.02888e-08,0.0178
2.03121e-08,0.0086
2.03354e-08,0.0052
2.03586e-08,0.0029
2.03819e-08,-0.0007
2.04052e-08,-0.0064
2.04284e-08,-0.0139
2.04517e-08,-0.0232
2.04750e-08,-0.0340
2.04982e-08,-0.0460
2.05215e-08,-0.0585
2.05448e-08,-0.0694
2.05680e-08,-0.0765
2.05913e-08,-0.0776
2.06146e-08,-0.0710
2.06378e-08,-0.0563
2.06611e-08,-0.0344
2.06844e-08,-0.0083
2.07076e-08,0.0183
2.07309e-08,0.0408
2.07542e-08,0.0559
2.07774e-08,0.0619
2.08007e-08,0.0593
2.08240e-08,0.0501
2.08472e-08,0.0380
2.08705e-08,0.0266
2.08938e-08,0.0186
2.09170e-08,0.0152
2.09403e-08,0.0158
2.09636e-08,0.0187
2.09868e-08,0.0221
2.10101e-08,0.0247
2.10334e-08,0.0261
2.10566e-08,0.0265
2.10799e-08,0.0259
2.11032e-08,0.0243
2.11264e-08,0.0211
2.11497e-08,0.0160
2.11730e-08,0.0086
2.11962e-08,-0.0007
2.12195e-08,-0.0108
2.12428e-08,-0.0198
2.12660e-08,-0.0260
2.12893e-08,-0.0281
2.13126e-08,-0.0258
2.13358e-08,-0.0198
2.13591e-08,-0.0120
2.13824e-08,-0.0041
2.14056e-08,0.0021
2.14289e-08,0.0053
2.14522e-08,0.0052
2.14754e-08,0.0026
2.14987e-08,-0.0011
2.15220e-08,-0.0046
2.15452e-08,-0.0066
2.15685e-08,-0.0068
2.15918e-08,-0.0055
2.16150e-08,-0.0034
2.16383e-08,-0.0011
2.16616e-08,0.0009
2.16848e-08,0.0027
2.17081e-08,0.0046
2.17314e-08,0.0068
2.17546e-08,0.0092
2.17779e-08,0.0114
2.18012e-08,0.0126
2.18244e-08,0.0122
2.18477e-08,0.0098
2.18710e-08,0.0060
2.18942e-08,0.0016
2.19175e-08,-0.0023
2.19408e-08,-0.0046
2.19640e-08,-0.0051
2.19873e-08,-0.0037
2.20106e-08,-0.0012
2.20338e-08,0.0081
2.20571e-08,0.0427
2.20804e-08,0.1441
2.21037e-08,0.3033
2.21269e-08,0.4130
2.21502e-08,0.4982
2.21735e-08,0.5500
2.21967e-08,0.5712
2.22200e-08,0.5850
2.22433e-08,0.5909
2.22665e-08,0.5967
2.22898e-08,0.6087
2.23131e-08,0.6221
2.23363e-08,0.6340
2.23596e-08,0.6465
2.23829e-08,0.6576
2.24061e-08,0.6637
2.24294e-08,0.6671
2.24527e-08,0.6657
2.24759e-08,0.6570
2.24992e-08,0.6445
2.25225e-08,0.6315
2.25457e-08,0.6212
2.25690e-08,0.6191
2.25923e-08,0.6311
2.26155e-08,0.6598
2.26388e-08,0.7076
2.26621e-08,0.7731
2.26853e-08,0.8488
2.27086e-08,0.9261
2.27319e-08,0.9975
2.27551e-08,1.0560
2.27784e-08,1.0987
2.28017e-08,1.1274
2.28249e-08,1.1456
2.28482e-08,1.1502
2.28715e-08,1.1190
2.28947e-08,1.0381
2.29180e-08,0.8841
2.29413e-08,0.7593
2.29645e-08,0.6851
2.29878e-08,0.6462
2.30111e-08,0.6340
2.30343e-08,0.6294
2.30576e-08,0.6257
2.30809e-08,0.6197
2.31041e-08,0.6051
2.31274e-08,0.5819
2.31507e-08,0.5550
2.31739e-08,0.5249
2.31972e-08,0.4932
2.32205e-08,0.4665
2.32437e-08,0.4470
2.32670e-08,0.4374
2.32903e-08,0.4413
2.33135e-08,0.4556
2.33368e-08,0.4749
2.33601e-08,0.4938
2.33833e-08,0.5048
2.34066e-08,0.4993
2.34299e-08,0.4731
2.34531e-08,0.4258
2.34764e-08,0.3601
2.34997e-08,0.2846
2.35229e-08,0.2091
2.35462e-08,0.1420
2.35695e-08,0.0889
2.35927e-08,0.0520
2.36160e-08,0.0291
2.36393e-08,0.0162
2.36625e-08,0.0091
2.36858e-08,0.0040
2.37091e-08,-0.0015
2.37323e-08,-0.0074
2.37556e-08,-0.0139
2.37789e-08,-0.0213
2.38021e-08,-0.0301
2.38254e-08,-0.0406
2.38487e-08,-0.0524
2.38719e-08,-0.0639
2.38952e-08,-0.0723
2.39185e-08,-0.0752
2.39417e-08,-0.0706
2.39650e-08,-0.0576
2.39883e-08,-0.0373
2.40115e-08,-0.0123
2.40348e-08,0.0133
2.40581e-08,0.0354
2.40813e-08,0.0506
2.41046e-08,0.0573
2.41279e-08,0.0558
2.41511e-08,0.0484
2.41744e-08,0.0380
2.41977e-08,0.0280
2.42209e-08,0.0208
2.42442e-08,0.0176
2.42675e-08,0.0177
2.42907e-08,0.0196
2.43140e-08,0.0218
2.43373e-08,0.0233
2.43605e-08,0.0241
2.43838e-08,0.0243
2.44071e-08,0.0243
2.44303e-08,0.0236
2.44536e-08,0.0216
2.44769e-08,0.0175
2.45002e-08,0.0108
2.45234e-08,0.0031
2.45467e-08,0.0127
2.45700e-08,0.0615
2.45932e-08,0.2066
2.46165e-08,0.3287
2.46398e-08,0.4316
2.46630e-08,0.5030
2.46863e-08,0.5434
2.47096e-08,0.5727
2.47328e-08,0.5893
2.47561e-08,0.5987
2.47794e-08,0.6095
2.48026e-08,0.6210
