.HEADER
..NAMES
Time,V U1.T4
4.4207e-09,0.0046
4.4440e-09,0.0034
4.4673e-09,0.0021
4.4905e-09,0.0009
4.5138e-09,0.0003
4.5371e-09,0.0002
4.5603e-09,0.0008
4.5836e-09,0.0017
4.6069e-09,0.0026
4.6301e-09,0.0035
4.6534e-09,0.0041
4.6767e-09,0.0044
4.6999e-09,0.0046
4.7232e-09,0.0045
4.7465e-09,0.0041
4.7697e-09,0.0035
4.7930e-09,0.0026
4.8163e-09,0.0017
4.8395e-09,0.0011
4.8628e-09,0.0008
4.8861e-09,0.0011
4.9093e-09,0.0017
4.9326e-09,0.0025
4.9559e-09,0.0033
4.9791e-09,0.0040
5.0024e-09,0.0043
5.0257e-09,0.0043
5.0489e-09,0.0038
5.0722e-09,0.0032
5.0955e-09,0.0024
5.1187e-09,0.0019
5.1420e-09,0.0016
5.1653e-09,0.0078
5.1885e-09,0.0400
5.2118e-09,0.1393
5.2351e-09,0.3019
5.2583e-09,0.4223
5.2816e-09,0.5148
5.3049e-09,0.5799
5.3281e-09,0.6158
5.3514e-09,0.6355
5.3747e-09,0.6452
5.3979e-09,0.6507
5.4212e-09,0.6548
5.4445e-09,0.6585
5.4677e-09,0.6616
5.4910e-09,0.6642
5.5143e-09,0.6660
5.5375e-09,0.6659
5.5608e-09,0.6640
5.5841e-09,0.6623
5.6073e-09,0.6621
5.6306e-09,0.6652
5.6539e-09,0.6724
5.6771e-09,0.6869
5.7004e-09,0.7144
5.7237e-09,0.7583
5.7469e-09,0.8181
5.7702e-09,0.8895
5.7935e-09,0.9649
5.8168e-09,1.0360
5.8400e-09,1.0963
5.8633e-09,1.1426
5.8866e-09,1.1757
5.9098e-09,1.1980
5.9331e-09,1.2128
5.9564e-09,1.2228
5.9796e-09,1.2220
6.0029e-09,1.1841
6.0262e-09,1.0977
6.0494e-09,0.9333
6.0727e-09,0.7998
6.0960e-09,0.7132
6.1192e-09,0.6559
6.1425e-09,0.6192
6.1658e-09,0.5946
6.1890e-09,0.5740
6.2123e-09,0.5527
6.2356e-09,0.5281
6.2588e-09,0.4999
6.2821e-09,0.4718
6.3054e-09,0.4480
6.3286e-09,0.4328
6.3519e-09,0.4287
6.3752e-09,0.4347
6.3984e-09,0.4461
6.4217e-09,0.4579
6.4450e-09,0.4655
6.4682e-09,0.4661
6.4915e-09,0.4577
6.5148e-09,0.4342
6.5380e-09,0.3914
6.5613e-09,0.3319
6.5846e-09,0.2616
6.6078e-09,0.1889
6.6311e-09,0.1227
6.6544e-09,0.0687
6.6776e-09,0.0294
6.7009e-09,0.0039
6.7242e-09,-0.0107
6.7474e-09,-0.0176
6.7707e-09,-0.0200
6.7940e-09,-0.0208
6.8172e-09,-0.0235
6.8405e-09,-0.0308
6.8638e-09,-0.0428
6.8870e-09,-0.0570
6.9103e-09,-0.0695
6.9336e-09,-0.0776
6.9568e-09,-0.0804
6.9801e-09,-0.0775
7.0034e-09,-0.0680
7.0266e-09,-0.0516
7.0499e-09,-0.0292
7.0732e-09,-0.0029
7.0964e-09,0.0234
7.1197e-09,0.0454
7.1430e-09,0.0592
7.1662e-09,0.0633
7.1895e-09,0.0591
7.2128e-09,0.0498
7.2360e-09,0.0387
7.2593e-09,0.0282
7.2826e-09,0.0198
7.3058e-09,0.0147
7.3291e-09,0.0140
7.3524e-09,0.0173
7.3756e-09,0.0230
7.3989e-09,0.0286
7.4222e-09,0.0320
7.4454e-09,0.0320
7.4687e-09,0.0283
7.4920e-09,0.0216
7.5152e-09,0.0126
7.5385e-09,0.0022
7.5618e-09,-0.0088
7.5850e-09,-0.0192
7.6083e-09,-0.0273
7.6316e-09,-0.0309
7.6548e-09,-0.0292
7.6781e-09,-0.0226
7.7014e-09,-0.0134
7.7246e-09,-0.0040
7.7479e-09,0.0035
7.7712e-09,0.0083
7.7944e-09,0.0099
7.8177e-09,0.0086
7.8410e-09,0.0051
7.8642e-09,0.0004
7.8875e-09,-0.0040
7.9108e-09,-0.0070
7.9340e-09,-0.0076
7.9573e-09,-0.0055
7.9806e-09,-0.0015
8.0038e-09,0.0035
8.0271e-09,0.0085
8.0504e-09,0.0128
8.0736e-09,0.0162
8.0969e-09,0.0184
8.1202e-09,0.0187
8.1435e-09,0.0165
8.1667e-09,0.0120
8.1900e-09,0.0061
8.2133e-09,0.0003
8.2365e-09,-0.0041
8.2598e-09,-0.0061
8.2831e-09,-0.0058
8.3063e-09,-0.0036
8.3296e-09,-0.0003
8.3529e-09,0.0033
8.3761e-09,0.0063
8.3994e-09,0.0083
8.4227e-09,0.0086
8.4459e-09,0.0072
8.4692e-09,0.0045
8.4925e-09,0.0043
8.5157e-09,0.0265
8.5390e-09,0.1040
8.5623e-09,0.2577
8.5855e-09,0.3924
8.6088e-09,0.4893
8.6321e-09,0.5602
8.6553e-09,0.6054
8.6786e-09,0.6303
8.7019e-09,0.6453
8.7251e-09,0.6547
8.7484e-09,0.6610
8.7717e-09,0.6646
8.7949e-09,0.6664
8.8182e-09,0.6666
8.8415e-09,0.6659
8.8647e-09,0.6637
8.8880e-09,0.6605
8.9113e-09,0.6580
8.9345e-09,0.6579
8.9578e-09,0.6618
8.9811e-09,0.6703
9.0043e-09,0.6849
9.0276e-09,0.7107
9.0509e-09,0.7514
9.0741e-09,0.8075
9.0974e-09,0.8757
9.1207e-09,0.9494
9.1439e-09,1.0205
9.1672e-09,1.0821
9.1905e-09,1.1302
9.2137e-09,1.1651
9.2370e-09,1.1893
9.2603e-09,1.2062
9.2835e-09,1.2185
9.3068e-09,1.2245
9.3301e-09,1.1945
9.3533e-09,1.1257
9.3766e-09,0.9672
9.3999e-09,0.8277
9.4231e-09,0.7309
9.4464e-09,0.6683
9.4697e-09,0.6263
9.4929e-09,0.5980
9.5162e-09,0.5761
9.5395e-09,0.5548
9.5627e-09,0.5317
9.5860e-09,0.5051
9.6093e-09,0.4779
9.6325e-09,0.4538
9.6558e-09,0.4372
9.6791e-09,0.4309
9.7023e-09,0.4351
9.7256e-09,0.4455
9.7489e-09,0.4571
9.7721e-09,0.4649
9.7954e-09,0.4660
9.8187e-09,0.4590
9.8419e-09,0.4384
9.8652e-09,0.3994
9.8885e-09,0.3431
9.9117e-09,0.2752
9.9350e-09,0.2033
9.9583e-09,0.1363
9.9815e-09,0.0802
1.00048e-08,0.0384
1.00281e-08,0.0102
1.00513e-08,-0.0070
1.00746e-08,-0.0161
1.00979e-08,-0.0201
1.01211e-08,-0.0217
1.01444e-08,-0.0240
1.01677e-08,-0.0301
1.01909e-08,-0.0410
1.02142e-08,-0.0547
1.02375e-08,-0.0674
1.02607e-08,-0.0760
1.02840e-08,-0.0795
1.03073e-08,-0.0776
1.03305e-08,-0.0693
1.03538e-08,-0.0543
1.03771e-08,-0.0333
1.04003e-08,-0.0080
1.04236e-08,0.0181
1.04469e-08,0.0408
1.04702e-08,0.0561
1.04934e-08,0.0620
1.05167e-08,0.0594
1.05400e-08,0.0512
1.05632e-08,0.0408
1.05865e-08,0.0307
1.06098e-08,0.0221
1.06330e-08,0.0165
1.06563e-08,0.0147
1.06796e-08,0.0170
1.07028e-08,0.0220
1.07261e-08,0.0274
1.07494e-08,0.0311
1.07726e-08,0.0317
1.07959e-08,0.0288
1.08192e-08,0.0226
1.08424e-08,0.0141
1.08657e-08,0.0041
1.08890e-08,-0.0066
1.09122e-08,-0.0170
1.09355e-08,-0.0254
1.09588e-08,-0.0300
1.09820e-08,-0.0293
1.10053e-08,-0.0237
1.10286e-08,-0.0150
1.10518e-08,-0.0058
1.10751e-08,0.0019
1.10984e-08,0.0070
1.11216e-08,0.0091
1.11449e-08,0.0085
1.11682e-08,0.0056
1.11914e-08,0.0013
1.12147e-08,-0.0030
1.12380e-08,-0.0062
1.12612e-08,-0.0072
1.12845e-08,-0.0058
1.13078e-08,-0.0021
1.13310e-08,0.0026
1.13543e-08,0.0075
1.13776e-08,0.0119
1.14008e-08,0.0154
1.14241e-08,0.0178
1.14474e-08,0.0185
1.14706e-08,0.0168
1.14939e-08,0.0128
1.15172e-08,0.0072
1.15404e-08,0.0014
1.15637e-08,-0.0032
1.15870e-08,-0.0056
1.16102e-08,-0.0057
1.16335e-08,-0.0038
1.16568e-08,-0.0008
1.16800e-08,0.0026
1.17033e-08,0.0056
1.17266e-08,0.0076
1.17498e-08,0.0083
1.17731e-08,0.0073
1.17964e-08,0.0049
1.18196e-08,0.0018
1.18429e-08,-0.0010
1.18662e-08,-0.0031
1.18894e-08,-0.0043
1.19127e-08,-0.0045
1.19360e-08,-0.0039
1.19592e-08,-0.0024
1.19825e-08,-0.0002
1.20058e-08,0.0027
1.20290e-08,0.0056
1.20523e-08,0.0079
1.20756e-08,0.0089
1.20988e-08,0.0084
1.21221e-08,0.0066
1.21454e-08,0.0042
1.21686e-08,0.0018
1.21919e-08,-0.0001
1.22152e-08,-0.0012
1.22384e-08,-0.0012
1.22617e-08,-0.0004
1.22850e-08,0.0013
1.23082e-08,0.0033
1.23315e-08,0.0051
1.23548e-08,0.0062
1.23780e-08,0.0066
1.24013e-08,0.0061
1.24246e-08,0.0052
1.24478e-08,0.0040
1.24711e-08,0.0027
1.24944e-08,0.0014
1.25176e-08,0.0002
1.25409e-08,-0.0007
1.25642e-08,-0.0010
1.25874e-08,-0.0005
1.26107e-08,0.0007
1.26340e-08,0.0023
1.26572e-08,0.0038
1.26805e-08,0.0050
1.27038e-08,0.0054
1.27270e-08,0.0052
1.27503e-08,0.0044
1.27736e-08,0.0033
1.27968e-08,0.0020
1.28201e-08,0.0009
1.28434e-08,0.0003
1.28667e-08,0.0002
1.28899e-08,0.0007
1.29132e-08,0.0016
1.29365e-08,0.0025
1.29597e-08,0.0033
1.29830e-08,0.0039
1.30063e-08,0.0043
1.30295e-08,0.0044
1.30528e-08,0.0044
1.30761e-08,0.0040
1.30993e-08,0.0034
1.31226e-08,0.0025
1.31459e-08,0.0016
1.31691e-08,0.0010
1.31924e-08,0.0008
1.32157e-08,0.0011
1.32389e-08,0.0017
1.32622e-08,0.0025
1.32855e-08,0.0032
1.33087e-08,0.0038
1.33320e-08,0.0042
1.33553e-08,0.0041
1.33785e-08,0.0037
1.34018e-08,0.0031
1.34251e-08,0.0024
1.34483e-08,0.0019
1.34716e-08,0.0016
1.34949e-08,0.0074
1.35181e-08,0.0388
1.35414e-08,0.1387
1.35647e-08,0.3000
1.35879e-08,0.4259
1.36112e-08,0.5132
1.36345e-08,0.5790
1.36577e-08,0.6160
1.36810e-08,0.6352
1.37043e-08,0.6449
1.37275e-08,0.6503
1.37508e-08,0.6546
1.37741e-08,0.6582
1.37973e-08,0.6615
1.38206e-08,0.6641
1.38439e-08,0.6660
1.38671e-08,0.6658
1.38904e-08,0.6640
1.39137e-08,0.6621
1.39369e-08,0.6619
1.39602e-08,0.6650
1.39835e-08,0.6722
1.40067e-08,0.6866
1.40300e-08,0.7140
1.40533e-08,0.7578
1.40765e-08,0.8176
1.40998e-08,0.8889
1.41231e-08,0.9643
1.41463e-08,1.0355
1.41696e-08,1.0959
1.41929e-08,1.1423
1.42161e-08,1.1754
1.42394e-08,1.1977
1.42627e-08,1.2125
1.42859e-08,1.2225
1.43092e-08,1.2292
1.43325e-08,1.2344
1.43557e-08,1.2396
1.43790e-08,1.2451
1.44023e-08,1.2500
1.44255e-08,1.2530
1.44488e-08,1.2535
1.44721e-08,1.2520
1.44953e-08,1.2481
1.45186e-08,1.2405
1.45419e-08,1.2281
1.45651e-08,1.2104
1.45884e-08,1.1886
1.46117e-08,1.1655
1.46349e-08,1.1453
1.46582e-08,1.1320
1.46815e-08,1.1275
1.47047e-08,1.1314
1.47280e-08,1.1408
1.47513e-08,1.1522
1.47745e-08,1.1631
1.47978e-08,1.1721
1.48211e-08,1.1784
1.48443e-08,1.1819
1.48676e-08,1.1830
1.48909e-08,1.1830
1.49141e-08,1.1832
1.49374e-08,1.1844
1.49607e-08,1.1867
1.49839e-08,1.1902
1.50072e-08,1.1946
1.50305e-08,1.2001
1.50537e-08,1.2067
1.50770e-08,1.2144
1.51003e-08,1.2226
1.51236e-08,1.2296
1.51468e-08,1.2191
1.51701e-08,1.1714
1.51934e-08,1.0524
1.52166e-08,0.8734
1.52399e-08,0.7365
1.52632e-08,0.6435
1.52864e-08,0.5845
1.53097e-08,0.5482
1.53330e-08,0.5309
1.53562e-08,0.5221
1.53795e-08,0.5181
1.54028e-08,0.5154
1.54260e-08,0.5117
1.54493e-08,0.5076
1.54726e-08,0.5035
1.54958e-08,0.5001
1.55191e-08,0.4986
1.55424e-08,0.4987
1.55656e-08,0.4984
1.55889e-08,0.4961
1.56122e-08,0.4899
1.56354e-08,0.4799
1.56587e-08,0.4645
1.56820e-08,0.4375
1.57052e-08,0.3950
1.57285e-08,0.3379
1.57518e-08,0.2700
1.57750e-08,0.1983
1.57983e-08,0.1307
1.58216e-08,0.0731
1.58448e-08,0.0286
1.58681e-08,-0.0034
1.58914e-08,-0.0250
1.59146e-08,-0.0390
1.59379e-08,-0.0479
1.59612e-08,-0.0530
1.59844e-08,-0.0567
1.60077e-08,-0.0606
1.60310e-08,-0.0653
1.60542e-08,-0.0697
1.60775e-08,-0.0722
1.61008e-08,-0.0721
1.61240e-08,-0.0699
1.61473e-08,-0.0653
1.61706e-08,-0.0570
1.61938e-08,-0.0440
1.62171e-08,-0.0258
1.62404e-08,-0.0033
1.62636e-08,0.0208
1.62869e-08,0.0424
1.63102e-08,0.0577
1.63334e-08,0.0647
1.63567e-08,0.0638
1.63800e-08,0.0576
1.64032e-08,0.0490
1.64265e-08,0.0403
1.64498e-08,0.0327
1.64730e-08,0.0271
1.64963e-08,0.0241
1.65196e-08,0.0234
1.65428e-08,0.0239
1.65661e-08,0.0242
1.65894e-08,0.0236
1.66126e-08,0.0216
1.66359e-08,0.0183
1.66592e-08,0.0138
1.66824e-08,0.0083
1.67057e-08,0.0015
1.67290e-08,-0.0066
1.67522e-08,-0.0154
1.67755e-08,-0.0233
1.67988e-08,-0.0283
1.68220e-08,-0.0258
1.68453e-08,0.0012
1.68686e-08,0.0882
1.68918e-08,0.2442
1.69151e-08,0.3958
1.69384e-08,0.4941
1.69616e-08,0.5680
1.69849e-08,0.6120
1.70082e-08,0.6320
1.70314e-08,0.6413
1.70547e-08,0.6455
1.70780e-08,0.6492
1.71012e-08,0.6532
1.71245e-08,0.6584
1.71478e-08,0.6638
1.71710e-08,0.6688
1.71943e-08,0.6718
1.72176e-08,0.6728
1.72408e-08,0.6734
1.72641e-08,0.6750
1.72874e-08,0.6786
1.73106e-08,0.6844
1.73339e-08,0.6940
1.73572e-08,0.7132
1.73804e-08,0.7474
1.74037e-08,0.7985
1.74270e-08,0.8643
1.74502e-08,0.9384
1.74735e-08,1.0125
1.74968e-08,1.0784
1.75201e-08,1.1311
1.75433e-08,1.1695
1.75666e-08,1.1954
1.75899e-08,1.2118
1.76131e-08,1.2217
1.76364e-08,1.2241
1.76597e-08,1.1912
1.76829e-08,1.1210
1.77062e-08,0.9602
1.77295e-08,0.8214
1.77527e-08,0.7266
1.77760e-08,0.6641
1.77993e-08,0.6240
1.78225e-08,0.5984
1.78458e-08,0.5795
1.78691e-08,0.5607
1.78923e-08,0.5394
1.79156e-08,0.5132
1.79389e-08,0.4847
1.79621e-08,0.4580
1.79854e-08,0.4382
1.80087e-08,0.4288
1.80319e-08,0.4309
1.80552e-08,0.4404
1.80785e-08,0.4526
1.81017e-08,0.4622
1.81250e-08,0.4659
1.81483e-08,0.4615
1.81715e-08,0.4427
1.81948e-08,0.4043
1.82181e-08,0.3476
1.82413e-08,0.2785
1.82646e-08,0.2050
1.82879e-08,0.1365
1.83111e-08,0.0791
1.83344e-08,0.0362
1.83577e-08,0.0072
1.83809e-08,-0.0105
1.84042e-08,-0.0193
1.84275e-08,-0.0224
1.84507e-08,-0.0225
1.84740e-08,-0.0231
1.84973e-08,-0.0277
1.85205e-08,-0.0376
1.85438e-08,-0.0511
1.85671e-08,-0.0645
1.85903e-08,-0.0744
1.86136e-08,-0.0796
1.86369e-08,-0.0793
1.86601e-08,-0.0721
1.86834e-08,-0.0574
1.87067e-08,-0.0358
1.87299e-08,-0.0094
1.87532e-08,0.0180
1.87765e-08,0.0418
1.87997e-08,0.0577
1.88230e-08,0.0639
1.88463e-08,0.0613
1.88695e-08,0.0529
1.88928e-08,0.0422
1.89161e-08,0.0315
1.89393e-08,0.0222
1.89626e-08,0.0157
1.89859e-08,0.0132
1.90091e-08,0.0151
1.90324e-08,0.0201
1.90557e-08,0.0260
1.90789e-08,0.0305
1.91022e-08,0.0321
1.91255e-08,0.0300
1.91487e-08,0.0245
1.91720e-08,0.0161
1.91953e-08,0.0057
1.92185e-08,-0.0058
1.92418e-08,-0.0171
1.92651e-08,-0.0264
1.92883e-08,-0.0313
1.93116e-08,-0.0307
1.93349e-08,-0.0117
1.93581e-08,0.0431
1.93814e-08,0.1887
1.94047e-08,0.3436
1.94279e-08,0.4688
1.94512e-08,0.5491
1.94745e-08,0.6032
1.94977e-08,0.6286
1.95210e-08,0.6388
1.95443e-08,0.6416
1.95675e-08,0.6426
1.95908e-08,0.6445
1.96141e-08,0.6493
1.96373e-08,0.6562
1.96606e-08,0.6636
1.96839e-08,0.6704
1.97071e-08,0.6748
1.97304e-08,0.6773
1.97537e-08,0.6790
1.97769e-08,0.6810
1.98002e-08,0.6840
1.98235e-08,0.6889
1.98468e-08,0.7015
1.98700e-08,0.7281
1.98933e-08,0.7727
1.99166e-08,0.8344
1.99398e-08,0.9080
1.99631e-08,0.9848
1.99864e-08,1.0560
2.00096e-08,1.1150
2.00329e-08,1.1594
2.00562e-08,1.1902
2.00794e-08,1.2098
2.01027e-08,1.2213
2.01260e-08,1.2272
2.01492e-08,1.2081
2.01725e-08,1.1586
2.01958e-08,1.0221
2.02190e-08,0.8664
2.02423e-08,0.7570
2.02656e-08,0.6838
2.02888e-08,0.6372
2.03121e-08,0.6071
2.03354e-08,0.5885
2.03586e-08,0.5710
2.03819e-08,0.5512
2.04052e-08,0.5259
2.04284e-08,0.4963
2.04517e-08,0.4669
2.04750e-08,0.4428
2.04982e-08,0.4287
2.05215e-08,0.4267
2.05448e-08,0.4343
2.05680e-08,0.4465
2.05913e-08,0.4583
2.06146e-08,0.4652
2.06378e-08,0.4652
2.06611e-08,0.4537
2.06844e-08,0.4239
2.07076e-08,0.3742
2.07309e-08,0.3091
2.07542e-08,0.2357
2.07774e-08,0.1634
2.08007e-08,0.1001
2.08240e-08,0.0503
2.08472e-08,0.0155
2.08705e-08,-0.0064
2.08938e-08,-0.0178
2.09170e-08,-0.0219
2.09403e-08,-0.0219
2.09636e-08,-0.0212
2.09868e-08,-0.0237
2.10101e-08,-0.0319
2.10334e-08,-0.0449
2.10566e-08,-0.0593
2.10799e-08,-0.0713
2.11032e-08,-0.0789
2.11264e-08,-0.0811
2.11497e-08,-0.0768
2.11730e-08,-0.0652
2.11962e-08,-0.0462
2.12195e-08,-0.0212
2.12428e-08,0.0066
2.12660e-08,0.0328
2.12893e-08,0.0527
2.13126e-08,0.0633
2.13358e-08,0.0642
2.13591e-08,0.0577
2.13824e-08,0.0472
2.14056e-08,0.0357
2.14289e-08,0.0251
2.14522e-08,0.0169
2.14754e-08,0.0125
2.14987e-08,0.0128
2.15220e-08,0.0172
2.15452e-08,0.0236
2.15685e-08,0.0293
2.15918e-08,0.0324
2.16150e-08,0.0318
2.16383e-08,0.0275
2.16616e-08,0.0201
2.16848e-08,0.0103
2.17081e-08,-0.0010
2.17314e-08,-0.0128
2.17546e-08,-0.0233
2.17779e-08,-0.0303
2.18012e-08,-0.0322
2.18244e-08,-0.0283
2.18477e-08,-0.0202
2.18710e-08,-0.0104
2.18942e-08,-0.0012
2.19175e-08,0.0057
2.19408e-08,0.0096
2.19640e-08,0.0105
2.19873e-08,0.0085
2.20106e-08,0.0044
2.20338e-08,-0.0006
2.20571e-08,-0.0051
2.20804e-08,-0.0078
2.21037e-08,-0.0079
2.21269e-08,-0.0053
2.21502e-08,-0.0008
2.21735e-08,0.0044
2.21967e-08,0.0096
2.22200e-08,0.0141
2.22433e-08,0.0176
2.22665e-08,0.0195
2.22898e-08,0.0189
2.23131e-08,0.0156
2.23363e-08,0.0102
2.23596e-08,0.0038
2.23829e-08,-0.0018
2.24061e-08,-0.0055
2.24294e-08,-0.0068
2.24527e-08,-0.0057
2.24759e-08,-0.0030
2.24992e-08,0.0005
2.25225e-08,0.0041
2.25457e-08,0.0070
2.25690e-08,0.0086
2.25923e-08,0.0085
2.26155e-08,0.0067
2.26388e-08,0.0038
2.26621e-08,0.0095
2.26853e-08,0.0457
2.27086e-08,0.1646
2.27319e-08,0.3160
2.27551e-08,0.4371
2.27784e-08,0.5208
2.28017e-08,0.5783
2.28249e-08,0.6149
2.28482e-08,0.6362
2.28715e-08,0.6488
2.28947e-08,0.6572
2.29180e-08,0.6624
2.29413e-08,0.6656
2.29645e-08,0.6668
2.29878e-08,0.6665
2.30111e-08,0.6653
2.30343e-08,0.6624
2.30576e-08,0.6590
2.30809e-08,0.6570
2.31041e-08,0.6584
2.31274e-08,0.6641
2.31507e-08,0.6746
2.31739e-08,0.6934
2.31972e-08,0.7251
2.32205e-08,0.7725
2.32437e-08,0.8343
2.32670e-08,0.9056
2.32903e-08,0.9791
2.33135e-08,1.0467
2.33368e-08,1.1027
2.33601e-08,1.1450
2.33833e-08,1.1750
2.34066e-08,1.1958
2.34299e-08,1.2108
2.34531e-08,1.2219
2.34764e-08,1.2169
2.34997e-08,1.1778
2.35229e-08,1.0709
2.35462e-08,0.9099
2.35695e-08,0.7864
2.35927e-08,0.7052
2.36160e-08,0.6509
2.36393e-08,0.6139
2.36625e-08,0.5892
2.36858e-08,0.5676
2.37091e-08,0.5458
2.37323e-08,0.5211
2.37556e-08,0.4937
2.37789e-08,0.4672
2.38021e-08,0.4457
2.38254e-08,0.4333
2.38487e-08,0.4317
2.38719e-08,0.4391
2.38952e-08,0.4506
2.39185e-08,0.4611
2.39417e-08,0.4664
2.39650e-08,0.4646
2.39883e-08,0.4532
2.40115e-08,0.4258
2.40348e-08,0.3799
2.40581e-08,0.3186
2.40813e-08,0.2483
2.41046e-08,0.1775
2.41279e-08,0.1142
2.41511e-08,0.0633
2.41744e-08,0.0268
2.41977e-08,0.0029
2.42209e-08,-0.0109
2.42442e-08,-0.0178
2.42675e-08,-0.0207
2.42907e-08,-0.0222
2.43140e-08,-0.0260
2.43373e-08,-0.0342
2.43605e-08,-0.0466
2.43838e-08,-0.0604
2.44071e-08,-0.0717
2.44303e-08,-0.0783
2.44536e-08,-0.0796
2.44769e-08,-0.0753
2.45002e-08,-0.0644
2.45234e-08,-0.0470
2.45467e-08,-0.0242
2.45700e-08,0.0018
2.45932e-08,0.0270
2.46165e-08,0.0472
