.HEADER
..NAMES
Time,V U1.R1
2.0708e-09,1.2248
2.0940e-09,1.2347
2.1173e-09,1.2435
2.1406e-09,1.2471
2.1638e-09,1.2435
2.1871e-09,1.2336
2.2104e-09,1.2187
2.2336e-09,1.2000
2.2569e-09,1.1795
2.2802e-09,1.1599
2.3034e-09,1.1446
2.3267e-09,1.1357
2.3500e-09,1.1342
2.3732e-09,1.1394
2.3965e-09,1.1496
2.4198e-09,1.1624
2.4430e-09,1.1749
2.4663e-09,1.1853
2.4896e-09,1.1933
2.5128e-09,1.1992
2.5361e-09,1.2032
2.5594e-09,1.2049
2.5826e-09,1.2039
2.6059e-09,1.2005
2.6292e-09,1.1952
2.6524e-09,1.1746
2.6757e-09,1.1228
2.6990e-09,1.0068
2.7222e-09,0.8399
2.7455e-09,0.7104
2.7688e-09,0.6240
2.7920e-09,0.5696
2.8153e-09,0.5430
2.8386e-09,0.5360
2.8618e-09,0.5363
2.8851e-09,0.5385
2.9084e-09,0.5373
2.9316e-09,0.5314
2.9549e-09,0.5228
2.9782e-09,0.5137
3.0014e-09,0.5059
3.0247e-09,0.5010
3.0480e-09,0.4998
3.0712e-09,0.5004
3.0945e-09,0.5015
3.1178e-09,0.5017
3.1410e-09,0.5005
3.1643e-09,0.4974
3.1876e-09,0.4908
3.2108e-09,0.4786
3.2341e-09,0.4557
3.2574e-09,0.4168
3.2806e-09,0.3628
3.3039e-09,0.2992
3.3272e-09,0.2308
3.3504e-09,0.1607
3.3737e-09,0.0939
3.3970e-09,0.0359
3.4202e-09,-0.0091
3.4435e-09,-0.0396
3.4668e-09,-0.0564
3.4901e-09,-0.0613
3.5133e-09,-0.0424
3.5366e-09,0.0105
3.5599e-09,0.1587
3.5831e-09,0.2857
3.6064e-09,0.3932
3.6297e-09,0.4734
3.6529e-09,0.5234
3.6762e-09,0.5540
3.6995e-09,0.5650
3.7227e-09,0.5669
3.7460e-09,0.5656
3.7693e-09,0.5656
3.7925e-09,0.5720
3.8158e-09,0.5847
3.8391e-09,0.6036
3.8623e-09,0.6266
3.8856e-09,0.6514
3.9089e-09,0.6763
3.9321e-09,0.6997
3.9554e-09,0.7185
3.9787e-09,0.7309
4.0019e-09,0.7370
4.0252e-09,0.7386
4.0485e-09,0.7369
4.0717e-09,0.7379
4.0950e-09,0.7512
4.1183e-09,0.7825
4.1415e-09,0.8295
4.1648e-09,0.8871
4.1881e-09,0.9510
4.2113e-09,1.0174
4.2346e-09,1.0806
4.2579e-09,1.1355
4.2811e-09,1.1788
4.3044e-09,1.2090
4.3277e-09,1.1955
4.3509e-09,1.1458
4.3742e-09,0.9882
4.3975e-09,0.8270
4.4207e-09,0.7093
4.4440e-09,0.6245
4.4673e-09,0.5665
4.4905e-09,0.5330
4.5138e-09,0.5191
4.5371e-09,0.5176
4.5603e-09,0.5251
4.5836e-09,0.5373
4.6069e-09,0.5498
4.6301e-09,0.5588
4.6534e-09,0.5604
4.6767e-09,0.5541
4.6999e-09,0.5424
4.7232e-09,0.5258
4.7465e-09,0.5049
4.7697e-09,0.4811
4.7930e-09,0.4579
4.8163e-09,0.4387
4.8395e-09,0.4251
4.8628e-09,0.4161
4.8861e-09,0.4074
4.9093e-09,0.3906
4.9326e-09,0.3596
4.9559e-09,0.3151
4.9791e-09,0.2620
5.0024e-09,0.2041
5.0257e-09,0.1449
5.0489e-09,0.0884
5.0722e-09,0.0384
5.0955e-09,-0.0027
5.1187e-09,-0.0343
5.1420e-09,-0.0569
5.1653e-09,-0.0653
5.1885e-09,-0.0460
5.2118e-09,0.0312
5.2351e-09,0.1806
5.2583e-09,0.2965
5.2816e-09,0.4004
5.3049e-09,0.4896
5.3281e-09,0.5487
5.3514e-09,0.5864
5.3747e-09,0.6046
5.3979e-09,0.6085
5.4212e-09,0.6043
5.4445e-09,0.5982
5.4677e-09,0.5958
5.4910e-09,0.5992
5.5143e-09,0.6098
5.5375e-09,0.6257
5.5608e-09,0.6448
5.5841e-09,0.6663
5.6073e-09,0.6875
5.6306e-09,0.7058
5.6539e-09,0.7196
5.6771e-09,0.7296
5.7004e-09,0.7361
5.7237e-09,0.7410
5.7469e-09,0.7509
5.7702e-09,0.7741
5.7935e-09,0.8123
5.8168e-09,0.8607
5.8400e-09,0.9146
5.8633e-09,0.9715
5.8866e-09,1.0287
5.9098e-09,1.0829
5.9331e-09,1.1312
5.9564e-09,1.1715
5.9796e-09,1.1948
6.0029e-09,1.1734
6.0262e-09,1.0945
6.0494e-09,0.9298
6.0727e-09,0.7892
6.0960e-09,0.6905
6.1192e-09,0.6161
6.1425e-09,0.5665
6.1658e-09,0.5379
6.1890e-09,0.5245
6.2123e-09,0.5227
6.2356e-09,0.5284
6.2588e-09,0.5378
6.2821e-09,0.5469
6.3054e-09,0.5516
6.3286e-09,0.5495
6.3519e-09,0.5417
6.3752e-09,0.5307
6.3984e-09,0.5164
6.4217e-09,0.4992
6.4450e-09,0.4799
6.4682e-09,0.4611
6.4915e-09,0.4450
6.5148e-09,0.4318
6.5380e-09,0.4198
6.5613e-09,0.4039
6.5846e-09,0.3765
6.6078e-09,0.3354
6.6311e-09,0.2845
6.6544e-09,0.2288
6.6776e-09,0.1717
6.7009e-09,0.1163
6.7242e-09,0.0658
6.7474e-09,0.0226
6.7707e-09,-0.0122
6.7940e-09,-0.0387
6.8172e-09,-0.0573
6.8405e-09,-0.0687
6.8638e-09,-0.0740
6.8870e-09,-0.0754
6.9103e-09,-0.0751
6.9336e-09,-0.0729
6.9568e-09,-0.0677
6.9801e-09,-0.0601
7.0034e-09,-0.0525
7.0266e-09,-0.0473
7.0499e-09,-0.0460
7.0732e-09,-0.0481
7.0964e-09,-0.0513
7.1197e-09,-0.0518
7.1430e-09,-0.0472
7.1662e-09,-0.0373
7.1895e-09,-0.0235
7.2128e-09,-0.0069
7.2360e-09,0.0111
7.2593e-09,0.0283
7.2826e-09,0.0425
7.3058e-09,0.0519
7.3291e-09,0.0557
7.3524e-09,0.0545
7.3756e-09,0.0491
7.3989e-09,0.0415
7.4222e-09,0.0339
7.4454e-09,0.0279
7.4687e-09,0.0232
7.4920e-09,0.0186
7.5152e-09,0.0136
7.5385e-09,0.0086
7.5618e-09,0.0050
7.5850e-09,0.0035
7.6083e-09,0.0043
7.6316e-09,0.0068
7.6548e-09,0.0096
7.6781e-09,0.0114
7.7014e-09,0.0114
7.7246e-09,0.0094
7.7479e-09,0.0050
7.7712e-09,-0.0016
7.7944e-09,-0.0096
7.8177e-09,-0.0174
7.8410e-09,-0.0234
7.8642e-09,-0.0261
7.8875e-09,-0.0250
7.9108e-09,-0.0205
7.9340e-09,-0.0140
7.9573e-09,-0.0074
7.9806e-09,-0.0020
8.0038e-09,0.0014
8.0271e-09,0.0035
8.0504e-09,0.0048
8.0736e-09,0.0055
8.0969e-09,0.0056
8.1202e-09,0.0051
8.1435e-09,0.0040
8.1667e-09,0.0026
8.1900e-09,0.0010
8.2133e-09,-0.0007
8.2365e-09,-0.0021
8.2598e-09,-0.0031
8.2831e-09,-0.0031
8.3063e-09,-0.0017
8.3296e-09,0.0013
8.3529e-09,0.0055
8.3761e-09,0.0097
8.3994e-09,0.0128
8.4227e-09,0.0138
8.4459e-09,0.0124
8.4692e-09,0.0090
8.4925e-09,0.0046
8.5157e-09,0.0004
8.5390e-09,-0.0028
8.5623e-09,-0.0048
8.5855e-09,-0.0055
8.6088e-09,-0.0051
8.6321e-09,-0.0038
8.6553e-09,-0.0021
8.6786e-09,-0.0004
8.7019e-09,0.0009
8.7251e-09,0.0016
8.7484e-09,0.0021
8.7717e-09,0.0025
8.7949e-09,0.0030
8.8182e-09,0.0035
8.8415e-09,0.0036
8.8647e-09,0.0030
8.8880e-09,0.0014
8.9113e-09,-0.0008
8.9345e-09,-0.0031
8.9578e-09,-0.0047
8.9811e-09,-0.0051
9.0043e-09,-0.0043
9.0276e-09,-0.0024
9.0509e-09,0.0002
9.0741e-09,0.0028
9.0974e-09,0.0049
9.1207e-09,0.0062
9.1439e-09,0.0063
9.1672e-09,0.0054
9.1905e-09,0.0037
9.2137e-09,0.0018
9.2370e-09,0.0003
9.2603e-09,-0.0006
9.2835e-09,-0.0008
9.3068e-09,-0.0006
9.3301e-09,0.0057
9.3533e-09,0.0372
9.3766e-09,0.1350
9.3999e-09,0.2963
9.4231e-09,0.4208
9.4464e-09,0.5174
9.4697e-09,0.5941
9.4929e-09,0.6378
9.5162e-09,0.6597
9.5395e-09,0.6678
9.5627e-09,0.6677
9.5860e-09,0.6647
9.6093e-09,0.6608
9.6325e-09,0.6572
9.6558e-09,0.6541
9.6791e-09,0.6527
9.7023e-09,0.6517
9.7256e-09,0.6501
9.7489e-09,0.6496
9.7721e-09,0.6506
9.7954e-09,0.6532
9.8187e-09,0.6579
9.8419e-09,0.6656
9.8652e-09,0.6759
9.8885e-09,0.6893
9.9117e-09,0.7110
9.9350e-09,0.7469
9.9583e-09,0.7972
9.9815e-09,0.8569
1.00048e-08,0.9215
1.00281e-08,0.9880
1.00513e-08,1.0522
1.00746e-08,1.1096
1.00979e-08,1.1566
1.01211e-08,1.1920
1.01444e-08,1.2162
1.01677e-08,1.2310
1.01909e-08,1.2385
1.02142e-08,1.2414
1.02375e-08,1.2426
1.02607e-08,1.2440
1.02840e-08,1.2454
1.03073e-08,1.2460
1.03305e-08,1.2458
1.03538e-08,1.2451
1.03771e-08,1.2447
1.04003e-08,1.2453
1.04236e-08,1.2464
1.04469e-08,1.2460
1.04702e-08,1.2417
1.04934e-08,1.2326
1.05167e-08,1.2196
1.05400e-08,1.2037
1.05632e-08,1.1860
1.05865e-08,1.1678
1.06098e-08,1.1515
1.06330e-08,1.1396
1.06563e-08,1.1339
1.06796e-08,1.1346
1.07028e-08,1.1409
1.07261e-08,1.1513
1.07494e-08,1.1633
1.07726e-08,1.1745
1.07959e-08,1.1829
1.08192e-08,1.1883
1.08424e-08,1.1916
1.08657e-08,1.1935
1.08890e-08,1.1944
1.09122e-08,1.1943
1.09355e-08,1.1934
1.09588e-08,1.1921
1.09820e-08,1.1912
1.10053e-08,1.1913
1.10286e-08,1.1929
1.10518e-08,1.1959
1.10751e-08,1.2001
1.10984e-08,1.2057
1.11216e-08,1.2124
1.11449e-08,1.2194
1.11682e-08,1.2253
1.11914e-08,1.2286
1.12147e-08,1.2286
1.12380e-08,1.2249
1.12612e-08,1.2182
1.12845e-08,1.2099
1.13078e-08,1.2017
1.13310e-08,1.1953
1.13543e-08,1.1915
1.13776e-08,1.1900
1.14008e-08,1.1905
1.14241e-08,1.1925
1.14474e-08,1.1953
1.14706e-08,1.1984
1.14939e-08,1.2011
1.15172e-08,1.2028
1.15404e-08,1.2035
1.15637e-08,1.2034
1.15870e-08,1.2027
1.16102e-08,1.2016
1.16335e-08,1.2001
1.16568e-08,1.1979
1.16800e-08,1.1950
1.17033e-08,1.1921
1.17266e-08,1.1897
1.17498e-08,1.1887
1.17731e-08,1.1895
1.17964e-08,1.1921
1.18196e-08,1.1963
1.18429e-08,1.2011
1.18662e-08,1.2055
1.18894e-08,1.2086
1.19127e-08,1.2102
1.19360e-08,1.2100
1.19592e-08,1.2083
1.19825e-08,1.2054
1.20058e-08,1.2021
1.20290e-08,1.1992
1.20523e-08,1.1972
1.20756e-08,1.1964
1.20988e-08,1.1967
1.21221e-08,1.1975
1.21454e-08,1.1986
1.21686e-08,1.1996
1.21919e-08,1.2007
1.22152e-08,1.2019
1.22384e-08,1.2031
1.22617e-08,1.2043
1.22850e-08,1.2052
1.23082e-08,1.2054
1.23315e-08,1.2047
1.23548e-08,1.2032
1.23780e-08,1.2011
1.24013e-08,1.1987
1.24246e-08,1.1964
1.24478e-08,1.1948
1.24711e-08,1.1942
1.24944e-08,1.1947
1.25176e-08,1.1964
1.25409e-08,1.1988
1.25642e-08,1.2013
1.25874e-08,1.2033
1.26107e-08,1.2043
1.26340e-08,1.2045
1.26572e-08,1.2038
1.26805e-08,1.2027
1.27038e-08,1.2015
1.27270e-08,1.2004
1.27503e-08,1.1995
1.27736e-08,1.1989
1.27968e-08,1.1985
1.28201e-08,1.1983
1.28434e-08,1.1983
1.28667e-08,1.1986
1.28899e-08,1.1990
1.29132e-08,1.1997
1.29365e-08,1.2007
1.29597e-08,1.2019
1.29830e-08,1.2030
1.30063e-08,1.2038
1.30295e-08,1.2040
1.30528e-08,1.2035
1.30761e-08,1.2024
1.30993e-08,1.2008
1.31226e-08,1.1992
1.31459e-08,1.1980
1.31691e-08,1.1975
1.31924e-08,1.1976
1.32157e-08,1.1983
1.32389e-08,1.1993
1.32622e-08,1.2004
1.32855e-08,1.2013
1.33087e-08,1.2020
1.33320e-08,1.2022
1.33553e-08,1.2021
1.33785e-08,1.2019
1.34018e-08,1.2015
1.34251e-08,1.2011
1.34483e-08,1.2008
1.34716e-08,1.1973
1.34949e-08,1.1602
1.35181e-08,1.0840
1.35414e-08,0.9173
1.35647e-08,0.7691
1.35879e-08,0.6655
1.36112e-08,0.5897
1.36345e-08,0.5433
1.36577e-08,0.5193
1.36810e-08,0.5095
1.37043e-08,0.5078
1.37275e-08,0.5094
1.37508e-08,0.5107
1.37741e-08,0.5109
1.37973e-08,0.5108
1.38206e-08,0.5101
1.38439e-08,0.5096
1.38671e-08,0.5108
1.38904e-08,0.5126
1.39137e-08,0.5138
1.39369e-08,0.5128
1.39602e-08,0.5093
1.39835e-08,0.5034
1.40067e-08,0.4944
1.40300e-08,0.4817
1.40533e-08,0.4616
1.40765e-08,0.4282
1.40998e-08,0.3796
1.41231e-08,0.3208
1.41463e-08,0.2572
1.41696e-08,0.1918
1.41929e-08,0.1279
1.42161e-08,0.0701
1.42394e-08,0.0221
1.42627e-08,-0.0140
1.42859e-08,-0.0383
1.43092e-08,-0.0528
1.43325e-08,-0.0512
1.43557e-08,-0.0213
1.43790e-08,0.0833
1.44023e-08,0.2261
1.44255e-08,0.3447
1.44488e-08,0.4283
1.44721e-08,0.4944
1.44953e-08,0.5378
1.45186e-08,0.5584
1.45419e-08,0.5671
1.45651e-08,0.5692
1.45884e-08,0.5700
1.46117e-08,0.5748
1.46349e-08,0.5854
1.46582e-08,0.6014
1.46815e-08,0.6218
1.47047e-08,0.6439
1.47280e-08,0.6661
1.47513e-08,0.6873
1.47745e-08,0.7057
1.47978e-08,0.7192
1.48211e-08,0.7276
1.48443e-08,0.7323
1.48676e-08,0.7342
1.48909e-08,0.7364
1.49141e-08,0.7468
1.49374e-08,0.7731
1.49607e-08,0.8157
1.49839e-08,0.8695
1.50072e-08,0.9296
1.50305e-08,0.9931
1.50537e-08,1.0554
1.50770e-08,1.1118
1.51003e-08,1.1585
1.51236e-08,1.1934
1.51468e-08,1.2162
1.51701e-08,1.2283
1.51934e-08,1.2321
1.52166e-08,1.2305
1.52399e-08,1.2268
1.52632e-08,1.2229
1.52864e-08,1.2189
1.53097e-08,1.2153
1.53330e-08,1.2134
1.53562e-08,1.2143
1.53795e-08,1.2189
1.54028e-08,1.2270
1.54260e-08,1.2370
1.54493e-08,1.2451
1.54726e-08,1.2475
1.54958e-08,1.2427
1.55191e-08,1.2317
1.55424e-08,1.2160
1.55656e-08,1.1968
1.55889e-08,1.1761
1.56122e-08,1.1569
1.56354e-08,1.1424
1.56587e-08,1.1348
1.56820e-08,1.1346
1.57052e-08,1.1411
1.57285e-08,1.1522
1.57518e-08,1.1653
1.57750e-08,1.1778
1.57983e-08,1.1879
1.58216e-08,1.1954
1.58448e-08,1.2009
1.58681e-08,1.2044
1.58914e-08,1.2054
1.59146e-08,1.2039
1.59379e-08,1.2000
1.59612e-08,1.1946
1.59844e-08,1.1891
1.60077e-08,1.1853
1.60310e-08,1.1840
1.60542e-08,1.1856
1.60775e-08,1.1900
1.61008e-08,1.1972
1.61240e-08,1.2066
1.61473e-08,1.2168
1.61706e-08,1.2256
1.61938e-08,1.2310
1.62171e-08,1.2318
1.62404e-08,1.2280
1.62636e-08,1.2206
1.62869e-08,1.2113
1.63102e-08,1.2022
1.63334e-08,1.1948
1.63567e-08,1.1898
1.63800e-08,1.1872
1.64032e-08,1.1868
1.64265e-08,1.1883
1.64498e-08,1.1913
1.64730e-08,1.1952
1.64963e-08,1.1994
1.65196e-08,1.2032
1.65428e-08,1.2060
1.65661e-08,1.2077
1.65894e-08,1.2083
1.66126e-08,1.2077
1.66359e-08,1.2055
1.66592e-08,1.2017
1.66824e-08,1.1966
1.67057e-08,1.1913
1.67290e-08,1.1871
1.67522e-08,1.1850
1.67755e-08,1.1857
1.67988e-08,1.1889
1.68220e-08,1.1941
1.68453e-08,1.2000
1.68686e-08,1.2054
1.68918e-08,1.2094
1.69151e-08,1.2116
1.69384e-08,1.2118
1.69616e-08,1.2102
1.69849e-08,1.2072
1.70082e-08,1.2036
1.70314e-08,1.2001
1.70547e-08,1.1974
1.70780e-08,1.1957
1.71012e-08,1.1950
1.71245e-08,1.1949
1.71478e-08,1.1953
1.71710e-08,1.1963
1.71943e-08,1.1979
1.72176e-08,1.2002
1.72408e-08,1.2029
1.72641e-08,1.2055
1.72874e-08,1.2074
1.73106e-08,1.2081
1.73339e-08,1.2073
1.73572e-08,1.2052
1.73804e-08,1.2021
1.74037e-08,1.1987
1.74270e-08,1.1956
1.74502e-08,1.1933
1.74735e-08,1.1924
1.74968e-08,1.1930
1.75201e-08,1.1950
1.75433e-08,1.1978
1.75666e-08,1.2007
1.75899e-08,1.2030
1.76131e-08,1.2044
1.76364e-08,1.2017
1.76597e-08,1.1650
1.76829e-08,1.0896
1.77062e-08,0.9218
1.77295e-08,0.7735
1.77527e-08,0.6685
1.77760e-08,0.5904
1.77993e-08,0.5418
1.78225e-08,0.5159
1.78458e-08,0.5044
1.78691e-08,0.5019
1.78923e-08,0.5037
1.79156e-08,0.5064
1.79389e-08,0.5089
1.79621e-08,0.5115
1.79854e-08,0.5136
1.80087e-08,0.5150
1.80319e-08,0.5170
1.80552e-08,0.5182
1.80785e-08,0.5175
1.81017e-08,0.5141
1.81250e-08,0.5082
1.81483e-08,0.5004
1.81715e-08,0.4906
1.81948e-08,0.4777
1.82181e-08,0.4582
1.82413e-08,0.4258
1.82646e-08,0.3783
1.82879e-08,0.3206
1.83111e-08,0.2579
1.83344e-08,0.1932
1.83577e-08,0.1299
1.83809e-08,0.0725
1.84042e-08,0.0248
1.84275e-08,-0.0113
1.84507e-08,-0.0360
1.84740e-08,-0.0513
1.84973e-08,-0.0596
1.85205e-08,-0.0633
1.85438e-08,-0.0652
1.85671e-08,-0.0676
1.85903e-08,-0.0704
1.86136e-08,-0.0722
1.86369e-08,-0.0724
1.86601e-08,-0.0715
1.86834e-08,-0.0705
1.87067e-08,-0.0700
1.87299e-08,-0.0700
1.87532e-08,-0.0689
1.87765e-08,-0.0643
1.87997e-08,-0.0547
1.88230e-08,-0.0408
1.88463e-08,-0.0239
1.88695e-08,-0.0048
1.88928e-08,0.0154
1.89161e-08,0.0345
1.89393e-08,0.0498
1.89626e-08,0.0591
1.89859e-08,0.0617
1.90091e-08,0.0583
1.90324e-08,0.0504
1.90557e-08,0.0402
1.90789e-08,0.0304
1.91022e-08,0.0231
1.91255e-08,0.0187
1.91487e-08,0.0165
1.91720e-08,0.0153
1.91953e-08,0.0147
1.92185e-08,0.0148
1.92418e-08,0.0153
1.92651e-08,0.0160
1.92883e-08,0.0164
1.93116e-08,0.0159
1.93349e-08,0.0278
1.93581e-08,0.0741
1.93814e-08,0.2092
1.94047e-08,0.3494
1.94279e-08,0.4615
1.94512e-08,0.5361
1.94745e-08,0.5885
1.94977e-08,0.6138
1.95210e-08,0.6249
1.95443e-08,0.6303
1.95675e-08,0.6349
1.95908e-08,0.6407
1.96141e-08,0.6482
1.96373e-08,0.6549
1.96606e-08,0.6597
1.96839e-08,0.6624
1.97071e-08,0.6616
1.97304e-08,0.6582
1.97537e-08,0.6542
1.97769e-08,0.6515
1.98002e-08,0.6511
1.98235e-08,0.6544
1.98468e-08,0.6628
1.98700e-08,0.6748
1.98933e-08,0.6923
1.99166e-08,0.7213
1.99398e-08,0.7657
1.99631e-08,0.8233
1.99864e-08,0.8886
2.00096e-08,0.9578
2.00329e-08,1.0268
2.00562e-08,1.0902
2.00794e-08,1.1431
2.01027e-08,1.1828
2.01260e-08,1.2087
2.01492e-08,1.2230
2.01725e-08,1.2287
2.01958e-08,1.2294
2.02190e-08,1.2287
2.02423e-08,1.2297
2.02656e-08,1.2334
2.02888e-08,1.2385
2.03121e-08,1.2435
2.03354e-08,1.2472
2.03586e-08,1.2496
2.03819e-08,1.2507
2.04052e-08,1.2513
2.04284e-08,1.2506
2.04517e-08,1.2470
2.04750e-08,1.2389
2.04982e-08,1.2264
2.05215e-08,1.2108
2.05448e-08,1.1929
2.05680e-08,1.1738
2.05913e-08,1.1554
2.06146e-08,1.1404
2.06378e-08,1.1316
2.06611e-08,1.1300
2.06844e-08,1.1355
2.07076e-08,1.1465
2.07309e-08,1.1608
2.07542e-08,1.1751
2.07774e-08,1.1864
2.08007e-08,1.1931
2.08240e-08,1.1957
2.08472e-08,1.1953
2.08705e-08,1.1933
2.08938e-08,1.1909
2.09170e-08,1.1887
2.09403e-08,1.1871
2.09636e-08,1.1867
2.09868e-08,1.1878
2.10101e-08,1.1904
2.10334e-08,1.1944
2.10566e-08,1.1992
2.10799e-08,1.2048
2.11032e-08,1.2111
2.11264e-08,1.2180
2.11497e-08,1.2244
2.11730e-08,1.2290
2.11962e-08,1.2304
2.12195e-08,1.2281
2.12428e-08,1.2221
2.12660e-08,1.2133
2.12893e-08,1.2035
2.13126e-08,1.1949
2.13358e-08,1.1891
2.13591e-08,1.1866
2.13824e-08,1.1872
2.14056e-08,1.1903
2.14289e-08,1.1947
2.14522e-08,1.1995
2.14754e-08,1.2035
2.14987e-08,1.2059
2.15220e-08,1.2065
2.15452e-08,1.2054
2.15685e-08,1.2034
2.15918e-08,1.2010
2.16150e-08,1.1988
2.16383e-08,1.1966
2.16616e-08,1.1943
2.16848e-08,1.1919
2.17081e-08,1.1898
2.17314e-08,1.1885
2.17546e-08,1.1887
2.17779e-08,1.1906
2.18012e-08,1.1943
2.18244e-08,1.1992
2.18477e-08,1.2044
2.18710e-08,1.2086
2.18942e-08,1.2113
2.19175e-08,1.2119
2.19408e-08,1.2104
2.19640e-08,1.2071
2.19873e-08,1.2029
2.20106e-08,1.1987
2.20338e-08,1.1955
2.20571e-08,1.1941
2.20804e-08,1.1943
2.21037e-08,1.1958
2.21269e-08,1.1980
2.21502e-08,1.2001
2.21735e-08,1.2018
2.21967e-08,1.2031
2.22200e-08,1.2040
2.22433e-08,1.2047
2.22665e-08,1.2050
2.22898e-08,1.2050
2.23131e-08,1.2045
2.23363e-08,1.2033
2.23596e-08,1.2014
2.23829e-08,1.1992
2.24061e-08,1.1968
2.24294e-08,1.1948
2.24527e-08,1.1936
2.24759e-08,1.1936
2.24992e-08,1.1949
2.25225e-08,1.1974
2.25457e-08,1.2004
2.25690e-08,1.2032
2.25923e-08,1.2051
2.26155e-08,1.2058
2.26388e-08,1.1987
2.26621e-08,1.1566
2.26853e-08,1.0614
2.27086e-08,0.8873
2.27319e-08,0.7447
2.27551e-08,0.6487
2.27784e-08,0.5773
2.28017e-08,0.5337
2.28249e-08,0.5132
2.28482e-08,0.5053
2.28715e-08,0.5048
2.28947e-08,0.5070
2.29180e-08,0.5091
2.29413e-08,0.5107
2.29645e-08,0.5123
2.29878e-08,0.5133
2.30111e-08,0.5142
2.30343e-08,0.5160
2.30576e-08,0.5169
2.30809e-08,0.5159
2.31041e-08,0.5122
2.31274e-08,0.5062
2.31507e-08,0.4983
2.31739e-08,0.4883
2.31972e-08,0.4750
2.32205e-08,0.4540
2.32437e-08,0.4191
2.32670e-08,0.3696
2.32903e-08,0.3107
2.33135e-08,0.2471
2.33368e-08,0.1817
2.33601e-08,0.1183
2.33833e-08,0.0616
2.34066e-08,0.0154
2.34299e-08,-0.0188
2.34531e-08,-0.0414
2.34764e-08,-0.0547
2.34997e-08,-0.0488
2.35229e-08,-0.0098
2.35462e-08,0.1111
2.35695e-08,0.2480
2.35927e-08,0.3568
2.36160e-08,0.4401
2.36393e-08,0.5056
2.36625e-08,0.5421
2.36858e-08,0.5616
2.37091e-08,0.5699
2.37323e-08,0.5720
2.37556e-08,0.5729
2.37789e-08,0.5781
2.38021e-08,0.5887
2.38254e-08,0.6043
2.38487e-08,0.6242
2.38719e-08,0.6459
2.38952e-08,0.6681
2.39185e-08,0.6894
2.39417e-08,0.7077
2.39650e-08,0.7208
2.39883e-08,0.7288
2.40115e-08,0.7334
2.40348e-08,0.7350
2.40581e-08,0.7383
2.40813e-08,0.7518
2.41046e-08,0.7819
2.41279e-08,0.8273
2.41511e-08,0.8824
2.41744e-08,0.9432
2.41977e-08,1.0062
2.42209e-08,1.0669
2.42442e-08,1.1207
2.42675e-08,1.1645
2.42907e-08,1.1968
2.43140e-08,1.2176
2.43373e-08,1.2285
2.43605e-08,1.2318
2.43838e-08,1.2306
2.44071e-08,1.2274
2.44303e-08,1.2237
2.44536e-08,1.2196
2.44769e-08,1.2157
2.45002e-08,1.2136
2.45234e-08,1.2146
2.45467e-08,1.2196
2.45700e-08,1.2281
2.45932e-08,1.2380
2.46165e-08,1.2453
2.46398e-08,1.2464
2.46630e-08,1.2404
2.46863e-08,1.2285
2.47096e-08,1.2121
2.47328e-08,1.1925
2.47561e-08,1.1720
2.47794e-08,1.1539
2.48026e-08,1.1410
2.48259e-08,1.1352
2.48492e-08,1.1366
