.HEADER
..NAMES
Time,V U1.M4
.DATA
2.46863e-08,1.1377
2.47096e-08,1.1337
2.47328e-08,1.1379
2.47561e-08,1.1491
2.47794e-08,1.1639
2.48026e-08,1.1781
2.48259e-08,1.1875
2.48492e-08,1.1902
2.48724e-08,1.1875
2.48957e-08,1.1820
2.49190e-08,1.1764
2.49422e-08,1.1723
2.49655e-08,1.1705
2.49888e-08,1.1714
2.50120e-08,1.1757
2.50353e-08,1.1834
2.50586e-08,1.1934
2.50818e-08,1.2044
2.51051e-08,1.2146
2.51284e-08,1.2226
2.51516e-08,1.2277
2.51749e-08,1.2297
2.51982e-08,1.2287
2.52214e-08,1.2251
2.52447e-08,1.2193
2.52680e-08,1.2120
2.52912e-08,1.2038
2.53145e-08,1.1964
2.53378e-08,1.1916
2.53610e-08,1.1910
2.53843e-08,1.1944
2.54076e-08,1.2003
2.54308e-08,1.2060
2.54541e-08,1.2097
2.54774e-08,1.2105
2.55006e-08,1.2087
2.55239e-08,1.2049
2.55472e-08,1.2002
2.55704e-08,1.1954
2.55937e-08,1.1913
2.56170e-08,1.1882
2.56402e-08,1.1866
2.56635e-08,1.1868
2.56868e-08,1.1887
2.57100e-08,1.1920
2.57333e-08,1.1962
2.57566e-08,1.2002
2.57798e-08,1.2037
2.58031e-08,1.2064
2.58264e-08,1.2082
2.58496e-08,1.2090
2.58729e-08,1.2082
2.58962e-08,1.2059
2.59194e-08,1.2023
2.59427e-08,1.1986
2.59660e-08,1.1930
2.59892e-08,1.1571
2.60125e-08,1.0877
2.60358e-08,0.9268
2.60590e-08,0.7877
2.60823e-08,0.6955
2.61056e-08,0.6362
2.61288e-08,0.5973
2.61521e-08,0.5731
2.61754e-08,0.5546
2.61986e-08,0.5402
2.62219e-08,0.5274
2.62452e-08,0.5166
2.62684e-08,0.5073
2.62917e-08,0.5009
2.63150e-08,0.4969
2.63382e-08,0.4951
2.63615e-08,0.4959
2.63848e-08,0.4993
2.64080e-08,0.5053
2.64313e-08,0.5100
2.64546e-08,0.5108
2.64778e-08,0.5055
2.65011e-08,0.4928
2.65244e-08,0.4688
2.65476e-08,0.4280
2.65709e-08,0.3686
2.65942e-08,0.2960
2.66174e-08,0.2186
2.66407e-08,0.1466
2.66640e-08,0.0876
2.66872e-08,0.0449
2.67105e-08,0.0167
2.67338e-08,-0.0010
2.67570e-08,-0.0130
2.67803e-08,-0.0233
2.68036e-08,-0.0336
2.68269e-08,-0.0440
2.68501e-08,-0.0530
2.68734e-08,-0.0603
2.68967e-08,-0.0667
2.69199e-08,-0.0724
2.69432e-08,-0.0766
2.69665e-08,-0.0775
2.69897e-08,-0.0739
2.70130e-08,-0.0661
2.70363e-08,-0.0544
2.70595e-08,-0.0385
2.70828e-08,-0.0183
2.71061e-08,0.0053
2.71293e-08,0.0295
2.71526e-08,0.0503
2.71759e-08,0.0640
2.71991e-08,0.0685
2.72224e-08,0.0644
2.72457e-08,0.0543
2.72689e-08,0.0424
2.72922e-08,0.0327
2.73155e-08,0.0277
2.73387e-08,0.0271
2.73620e-08,0.0288
2.73853e-08,0.0303
2.74085e-08,0.0306
2.74318e-08,0.0295
2.74551e-08,0.0277
2.74783e-08,0.0248
2.75016e-08,0.0207
2.75249e-08,0.0152
2.75481e-08,0.0085
2.75714e-08,0.0009
2.75947e-08,-0.0070
2.76179e-08,-0.0148
2.76412e-08,-0.0216
2.76645e-08,-0.0138
2.76877e-08,0.0300
2.77110e-08,0.1534
2.77343e-08,0.3031
2.77575e-08,0.4173
2.77808e-08,0.5025
2.78041e-08,0.5653
2.78273e-08,0.5995
2.78506e-08,0.6183
2.78739e-08,0.6282
2.78971e-08,0.6344
2.79204e-08,0.6401
2.79437e-08,0.6469
2.79669e-08,0.6544
2.79902e-08,0.6612
2.80135e-08,0.6675
2.80367e-08,0.6718
2.80600e-08,0.6737
2.80833e-08,0.6728
2.81065e-08,0.6712
2.81298e-08,0.6714
2.81531e-08,0.6758
2.81763e-08,0.6857
2.81996e-08,0.7019
2.82229e-08,0.7297
2.82461e-08,0.7735
2.82694e-08,0.8328
2.82927e-08,0.9022
2.83159e-08,0.9740
2.83392e-08,1.0402
2.83625e-08,1.0952
2.83857e-08,1.1372
2.84090e-08,1.1669
2.84323e-08,1.1870
2.84555e-08,1.2008
2.84788e-08,1.2109
2.85021e-08,1.2191
2.85253e-08,1.2257
2.85486e-08,1.2309
2.85719e-08,1.2359
2.85951e-08,1.2413
2.86184e-08,1.2465
2.86417e-08,1.2496
2.86649e-08,1.2490
2.86882e-08,1.2448
2.87115e-08,1.2374
2.87347e-08,1.2269
2.87580e-08,1.2128
2.87813e-08,1.1950
2.88045e-08,1.1749
2.88278e-08,1.1551
2.88511e-08,1.1394
2.88743e-08,1.1304
2.88976e-08,1.1293
2.89209e-08,1.1354
2.89441e-08,1.1461
2.89674e-08,1.1579
2.89907e-08,1.1678
2.90139e-08,1.1741
2.90372e-08,1.1775
2.90605e-08,1.1793
2.90838e-08,1.1807
2.91070e-08,1.1819
2.91303e-08,1.1829
2.91536e-08,1.1843
2.91768e-08,1.1867
2.92001e-08,1.1907
2.92234e-08,1.1961
2.92466e-08,1.2024
2.92699e-08,1.2090
2.92932e-08,1.2155
2.93164e-08,1.2215
2.93397e-08,1.2263
2.93630e-08,1.2290
2.93862e-08,1.2290
2.94095e-08,1.2258
2.94328e-08,1.2197
2.94560e-08,1.2116
2.94793e-08,1.2033
2.95026e-08,1.1969
2.95258e-08,1.1939
2.95491e-08,1.1943
2.95724e-08,1.1967
2.95956e-08,1.1995
2.96189e-08,1.2015
2.96422e-08,1.2021
2.96654e-08,1.2017
2.96887e-08,1.2005
2.97120e-08,1.1988
2.97352e-08,1.1968
2.97585e-08,1.1947
2.97818e-08,1.1928
2.98050e-08,1.1912
2.98283e-08,1.1902
2.98516e-08,1.1901
2.98748e-08,1.1910
2.98981e-08,1.1929
2.99214e-08,1.1957
2.99446e-08,1.1990
2.99679e-08,1.2026
2.99912e-08,1.2060
3.00144e-08,1.2084
3.00377e-08,1.2092
3.00610e-08,1.2080
3.00842e-08,1.2054
3.01075e-08,1.2022
3.01308e-08,1.1998
3.01540e-08,1.1987
3.01773e-08,1.1992
3.02006e-08,1.2006
3.02238e-08,1.2023
3.02471e-08,1.2037
3.02704e-08,1.2046
3.02936e-08,1.2049
3.03169e-08,1.2049
3.03402e-08,1.2045
3.03634e-08,1.2040
3.03867e-08,1.2031
3.04100e-08,1.2019
3.04332e-08,1.2005
3.04565e-08,1.1991
3.04798e-08,1.1980
3.05030e-08,1.1973
3.05263e-08,1.1970
3.05496e-08,1.1973
3.05728e-08,1.1983
3.05961e-08,1.1998
3.06194e-08,1.2017
3.06426e-08,1.2032
3.06659e-08,1.2039
3.06892e-08,1.2036
3.07124e-08,1.2025
3.07357e-08,1.2010
3.07590e-08,1.1997
3.07822e-08,1.1990
3.08055e-08,1.1991
3.08288e-08,1.1997
3.08520e-08,1.2005
3.08753e-08,1.2012
3.08986e-08,1.2018
3.09218e-08,1.2022
3.09451e-08,1.2026
3.09684e-08,1.2029
3.09916e-08,1.2031
3.10149e-08,1.2031
3.10382e-08,1.2029
3.10614e-08,1.2024
3.10847e-08,1.2018
3.11080e-08,1.2011
3.11312e-08,1.2004
3.11545e-08,1.1998
3.11778e-08,1.1996
3.12010e-08,1.1999
3.12243e-08,1.2005
3.12476e-08,1.2014
3.12708e-08,1.2023
3.12941e-08,1.2028
3.13174e-08,1.2028
3.13406e-08,1.2024
3.13639e-08,1.2016
3.13872e-08,1.2008
3.14105e-08,1.2004
3.14337e-08,1.2003
3.14570e-08,1.2004
3.14803e-08,1.2006
3.15035e-08,1.2008
3.15268e-08,1.2010
3.15501e-08,1.2011
3.15733e-08,1.2013
3.15966e-08,1.2016
3.16199e-08,1.2018
3.16431e-08,1.2020
3.16664e-08,1.2022
3.16897e-08,1.2021
3.17129e-08,1.2019
3.17362e-08,1.2015
3.17595e-08,1.2011
3.17827e-08,1.2007
3.18060e-08,1.2005
3.18293e-08,1.2005
3.18525e-08,1.2007
3.18758e-08,1.2012
3.18991e-08,1.2017
3.19223e-08,1.2021
3.19456e-08,1.2022
3.19689e-08,1.2020
3.19921e-08,1.2017
3.20154e-08,1.2013
3.20387e-08,1.2011
3.20619e-08,1.2010
3.20852e-08,1.2010
3.21085e-08,1.2010
3.21317e-08,1.2010
3.21550e-08,1.2010
3.21783e-08,1.2010
3.22015e-08,1.2011
3.22248e-08,1.2012
3.22481e-08,1.2013
3.22713e-08,1.2015
3.22946e-08,1.2016
3.23179e-08,1.2017
3.23411e-08,1.2017
3.23644e-08,1.2015
3.23877e-08,1.2013
3.24109e-08,1.2010
3.24342e-08,1.2008
3.24575e-08,1.2007
3.24807e-08,1.2008
3.25040e-08,1.2011
3.25273e-08,1.2013
3.25505e-08,1.2015
3.25738e-08,1.2016
3.25971e-08,1.2016
3.26203e-08,1.2015
3.26436e-08,1.1812
3.26669e-08,1.1312
3.26901e-08,0.9998
3.27134e-08,0.8428
3.27367e-08,0.7219
3.27599e-08,0.6501
3.27832e-08,0.6014
3.28065e-08,0.5726
3.28297e-08,0.5544
3.28530e-08,0.5412
3.28763e-08,0.5306
3.28995e-08,0.5214
3.29228e-08,0.5136
3.29461e-08,0.5074
3.29693e-08,0.5033
3.29926e-08,0.5002
3.30159e-08,0.4993
3.30391e-08,0.5001
3.30624e-08,0.5039
3.30857e-08,0.5078
3.31089e-08,0.5092
3.31322e-08,0.5056
3.31555e-08,0.4959
3.31787e-08,0.4779
3.32020e-08,0.4462
3.32253e-08,0.3965
3.32485e-08,0.3304
3.32718e-08,0.2548
3.32951e-08,0.1791
3.33183e-08,0.1127
3.33416e-08,0.0611
3.33649e-08,0.0254
3.33881e-08,0.0027
3.34114e-08,-0.0117
3.34347e-08,-0.0225
3.34579e-08,-0.0324
3.34812e-08,-0.0403
3.35045e-08,-0.0283
3.35277e-08,0.0267
3.35510e-08,0.1601
3.35743e-08,0.2791
3.35975e-08,0.3617
3.36208e-08,0.4233
3.36441e-08,0.4695
3.36673e-08,0.5032
3.36906e-08,0.5321
3.37139e-08,0.5612
3.37372e-08,0.5938
3.37604e-08,0.6287
3.37837e-08,0.6649
3.38070e-08,0.6979
3.38302e-08,0.7239
3.38535e-08,0.7393
3.38768e-08,0.7426
3.39000e-08,0.7346
3.39233e-08,0.7195
3.39466e-08,0.7043
3.39698e-08,0.6951
3.39931e-08,0.6963
3.40164e-08,0.7073
3.40396e-08,0.7285
3.40629e-08,0.7631
3.40862e-08,0.8127
3.41094e-08,0.8748
3.41327e-08,0.9430
3.41560e-08,1.0089
3.41792e-08,1.0646
3.42025e-08,1.1060
3.42258e-08,1.1332
3.42490e-08,1.1492
3.42723e-08,1.1585
3.42956e-08,1.1656
3.43188e-08,1.1733
3.43421e-08,1.1830
3.43654e-08,1.1944
3.43886e-08,1.2076
3.44119e-08,1.2227
3.44352e-08,1.2386
3.44584e-08,1.2525
3.44817e-08,1.2604
3.45050e-08,1.2603
3.45282e-08,1.2526
3.45515e-08,1.2395
3.45748e-08,1.2232
3.45980e-08,1.2050
3.46213e-08,1.1860
3.46446e-08,1.1676
3.46678e-08,1.1519
3.46911e-08,1.1417
3.47144e-08,1.1387
3.47376e-08,1.1432
3.47609e-08,1.1534
3.47842e-08,1.1662
3.48074e-08,1.1776
3.48307e-08,1.1845
3.48540e-08,1.1863
3.48772e-08,1.1843
3.49005e-08,1.1808
3.49238e-08,1.1774
3.49470e-08,1.1748
3.49703e-08,1.1735
3.49936e-08,1.1744
3.50168e-08,1.1783
3.50401e-08,1.1854
3.50634e-08,1.1949
3.50866e-08,1.2051
3.51099e-08,1.2143
3.51332e-08,1.2174
3.51564e-08,1.1811
3.51797e-08,1.0967
3.52030e-08,0.9298
3.52262e-08,0.7849
3.52495e-08,0.6944
3.52728e-08,0.6314
3.52960e-08,0.5867
3.53193e-08,0.5579
3.53426e-08,0.5385
3.53658e-08,0.5268
3.53891e-08,0.5200
3.54124e-08,0.5165
3.54356e-08,0.5138
3.54589e-08,0.5114
3.54822e-08,0.5081
3.55054e-08,0.5046
3.55287e-08,0.5017
3.55520e-08,0.5007
3.55752e-08,0.5011
3.55985e-08,0.5001
3.56218e-08,0.4957
3.56450e-08,0.4871
3.56683e-08,0.4731
3.56916e-08,0.4498
3.57148e-08,0.4112
3.57381e-08,0.3554
3.57614e-08,0.2866
3.57846e-08,0.2128
3.58079e-08,0.1440
3.58312e-08,0.0873
3.58544e-08,0.0457
3.58777e-08,0.0171
3.59010e-08,-0.0026
3.59242e-08,-0.0178
3.59475e-08,-0.0309
3.59708e-08,-0.0428
3.59940e-08,-0.0403
3.60173e-08,-0.0065
3.60406e-08,0.1018
3.60638e-08,0.2369
3.60871e-08,0.3334
3.61104e-08,0.4060
3.61337e-08,0.4627
3.61569e-08,0.4979
3.61802e-08,0.5263
3.62035e-08,0.5532
3.62267e-08,0.5814
3.62500e-08,0.6128
3.62733e-08,0.6466
3.62965e-08,0.6803
3.63198e-08,0.7090
3.63431e-08,0.7297
3.63663e-08,0.7390
3.63896e-08,0.7367
3.64129e-08,0.7251
3.64361e-08,0.7107
3.64594e-08,0.6996
3.64827e-08,0.6971
3.65059e-08,0.7046
3.65292e-08,0.7203
3.65525e-08,0.7475
3.65757e-08,0.7893
3.65990e-08,0.8456
3.66223e-08,0.9120
3.66455e-08,0.9807
3.66688e-08,1.0427
3.66921e-08,1.0916
3.67153e-08,1.1256
3.67386e-08,1.1465
3.67619e-08,1.1584
3.67851e-08,1.1661
3.68084e-08,1.1730
3.68317e-08,1.1813
3.68549e-08,1.1912
3.68782e-08,1.2026
3.69015e-08,1.2159
3.69247e-08,1.2310
3.69480e-08,1.2457
3.69713e-08,1.2564
3.69945e-08,1.2598
3.70178e-08,1.2554
3.70411e-08,1.2448
3.70643e-08,1.2303
3.70876e-08,1.2135
3.71109e-08,1.1952
3.71341e-08,1.1765
3.71574e-08,1.1590
3.71807e-08,1.1454
3.72039e-08,1.1382
3.72272e-08,1.1389
3.72505e-08,1.1467
3.72737e-08,1.1591
3.72970e-08,1.1719
3.73203e-08,1.1815
3.73435e-08,1.1858
3.73668e-08,1.1856
3.73901e-08,1.1829
3.74133e-08,1.1797
3.74366e-08,1.1769
3.74599e-08,1.1750
3.74831e-08,1.1746
3.75064e-08,1.1769
3.75297e-08,1.1823
3.75529e-08,1.1907
3.75762e-08,1.2005
3.75995e-08,1.2101
3.76227e-08,1.2181
3.76460e-08,1.1964
3.76693e-08,1.1463
3.76925e-08,0.9973
3.77158e-08,0.8467
3.77391e-08,0.7269
3.77623e-08,0.6550
3.77856e-08,0.6024
3.78089e-08,0.5687
3.78321e-08,0.5453
3.78554e-08,0.5304
3.78787e-08,0.5214
3.79019e-08,0.5169
3.79252e-08,0.5141
3.79485e-08,0.5118
3.79717e-08,0.5091
3.79950e-08,0.5056
3.80183e-08,0.5027
3.80415e-08,0.5008
3.80648e-08,0.5013
3.80881e-08,0.5012
3.81113e-08,0.4984
3.81346e-08,0.4915
3.81579e-08,0.4798
3.81811e-08,0.4608
3.82044e-08,0.4289
3.82277e-08,0.3797
3.82509e-08,0.3152
3.82742e-08,0.2421
3.82975e-08,0.1701
3.83207e-08,0.1079
3.83440e-08,0.0605
3.83673e-08,0.0273
3.83905e-08,0.0048
3.84138e-08,-0.0116
3.84371e-08,-0.0255
3.84603e-08,-0.0380
3.84836e-08,-0.0490
3.85069e-08,-0.0568
3.85302e-08,-0.0615
3.85534e-08,-0.0644
3.85767e-08,-0.0671
3.86000e-08,-0.0699
3.86232e-08,-0.0710
3.86465e-08,-0.0689
3.86698e-08,-0.0632
3.86930e-08,-0.0542
3.87163e-08,-0.0418
3.87396e-08,-0.0254
3.87628e-08,-0.0051
3.87861e-08,0.0175
3.88094e-08,0.0393
3.88326e-08,0.0560
3.88559e-08,0.0647
3.88792e-08,0.0646
3.89024e-08,0.0575
3.89257e-08,0.0470
3.89490e-08,0.0374
3.89722e-08,0.0316
3.89955e-08,0.0298
3.90188e-08,0.0302
3.90420e-08,0.0304
3.90653e-08,0.0290
3.90886e-08,0.0264
3.91118e-08,0.0237
3.91351e-08,0.0212
3.91584e-08,0.0185
3.91816e-08,0.0148
3.92049e-08,0.0099
3.92282e-08,0.0038
3.92514e-08,-0.0032
3.92747e-08,-0.0104
3.92980e-08,-0.0173
3.93212e-08,-0.0230
3.93445e-08,-0.0264
3.93678e-08,-0.0267
3.93910e-08,-0.0235
3.94143e-08,-0.0171
3.94376e-08,-0.0089
3.94608e-08,-0.0011
3.94841e-08,0.0041
3.95074e-08,0.0054
3.95306e-08,0.0033
3.95539e-08,-0.0000
3.95772e-08,-0.0025
3.96004e-08,-0.0030
3.96237e-08,-0.0017
3.96470e-08,0.0005
3.96702e-08,0.0026
3.96935e-08,0.0043
3.97168e-08,0.0058
3.97400e-08,0.0073
3.97633e-08,0.0090
3.97866e-08,0.0109
3.98098e-08,0.0126
3.98331e-08,0.0136
3.98564e-08,0.0133
3.98796e-08,0.0117
3.99029e-08,0.0091
3.99262e-08,0.0057
3.99494e-08,0.0019
3.99727e-08,-0.0015
3.99960e-08,-0.0039
4.00192e-08,-0.0044
4.00425e-08,-0.0028
4.00658e-08,0.0002
4.00890e-08,0.0032
4.01123e-08,0.0051
4.01356e-08,0.0051
4.01588e-08,0.0035
4.01821e-08,0.0014
4.02054e-08,-0.0005
4.02286e-08,-0.0016
4.02519e-08,-0.0017
4.02752e-08,-0.0014
4.02984e-08,-0.0012
4.03217e-08,-0.0011
4.03450e-08,-0.0012
4.03682e-08,-0.0009
4.03915e-08,-0.0001
4.04148e-08,0.0013
4.04380e-08,0.0029
4.04613e-08,0.0044
4.04846e-08,0.0054
4.05078e-08,0.0059
4.05311e-08,0.0057
4.05544e-08,0.0046
4.05776e-08,0.0030
4.06009e-08,0.0012
4.06242e-08,-0.0002
4.06474e-08,-0.0006
4.06707e-08,0.0001
4.06940e-08,0.0016
4.07173e-08,0.0032
4.07405e-08,0.0044
4.07638e-08,0.0047
4.07871e-08,0.0041
4.08103e-08,0.0032
4.08336e-08,0.0023
4.08569e-08,0.0019
4.08801e-08,0.0018
4.09034e-08,0.0018
4.09267e-08,0.0015
4.09499e-08,0.0011
4.09732e-08,0.0012
4.09965e-08,0.0186
4.10197e-08,0.0758
4.10430e-08,0.2180
4.10663e-08,0.3585
4.10895e-08,0.4561
4.11128e-08,0.5300
4.11361e-08,0.5765
4.11593e-08,0.6036
4.11826e-08,0.6197
4.12059e-08,0.6304
4.12291e-08,0.6395
4.12524e-08,0.6469
4.12757e-08,0.6538
4.12989e-08,0.6597
4.13222e-08,0.6645
4.13455e-08,0.6682
4.13687e-08,0.6698
4.13920e-08,0.6685
4.14153e-08,0.6643
4.14385e-08,0.6602
4.14618e-08,0.6589
4.14851e-08,0.6633
4.15083e-08,0.6744
4.15316e-08,0.6943
4.15549e-08,0.7286
4.15781e-08,0.7805
4.16014e-08,0.8474
4.16247e-08,0.9227
4.16479e-08,0.9974
4.16712e-08,1.0628
4.16945e-08,1.1137
4.17177e-08,1.1497
4.17410e-08,1.1732
4.17643e-08,1.1886
4.17875e-08,1.2002
4.18108e-08,1.1835
4.18341e-08,1.1412
4.18573e-08,1.0020
4.18806e-08,0.8595
4.19039e-08,0.7476
4.19271e-08,0.6890
4.19504e-08,0.6509
4.19737e-08,0.6275
4.19969e-08,0.6080
4.20202e-08,0.5888
4.20435e-08,0.5676
4.20667e-08,0.5444
4.20900e-08,0.5188
4.21133e-08,0.4922
4.21365e-08,0.4662
4.21598e-08,0.4436
4.21831e-08,0.4288
4.22063e-08,0.4241
4.22296e-08,0.4309
4.22529e-08,0.4443
4.22761e-08,0.4581
4.22994e-08,0.4661
4.23227e-08,0.4639
4.23459e-08,0.4481
4.23692e-08,0.4151
4.23925e-08,0.3631
4.24157e-08,0.2962
4.24390e-08,0.2218
4.24623e-08,0.1497
4.24855e-08,0.0887
4.25088e-08,0.0440
4.25321e-08,0.0159
4.25553e-08,0.0009
4.25786e-08,-0.0062
4.26019e-08,-0.0103
4.26251e-08,-0.0144
4.26484e-08,-0.0194
4.26717e-08,-0.0249
4.26949e-08,-0.0308
4.27182e-08,-0.0384
4.27415e-08,-0.0485
4.27647e-08,-0.0603
4.27880e-08,-0.0708
4.28113e-08,-0.0765
4.28345e-08,-0.0751
4.28578e-08,-0.0660
4.28811e-08,-0.0497
4.29043e-08,-0.0278
4.29276e-08,-0.0025
4.29509e-08,0.0228
4.29742e-08,0.0446
4.29974e-08,0.0596
4.30207e-08,0.0655
4.30440e-08,0.0623
4.30672e-08,0.0523
4.30905e-08,0.0389
4.31138e-08,0.0266
4.31370e-08,0.0185
4.31603e-08,0.0157
4.31836e-08,0.0169
4.32068e-08,0.0196
4.32301e-08,0.0223
4.32534e-08,0.0244
4.32766e-08,0.0261
4.32999e-08,0.0271
4.33232e-08,0.0267
4.33464e-08,0.0237
4.33697e-08,0.0175
4.33930e-08,0.0085
4.34162e-08,-0.0022
4.34395e-08,-0.0131
4.34628e-08,-0.0222
4.34860e-08,-0.0201
4.35093e-08,0.0105
4.35326e-08,0.1181
4.35558e-08,0.2756
4.35791e-08,0.3912
4.36024e-08,0.4869
4.36256e-08,0.5549
4.36489e-08,0.5947
4.36722e-08,0.6187
4.36954e-08,0.6300
4.37187e-08,0.6358
4.37420e-08,0.6403
4.37652e-08,0.6449
4.37885e-08,0.6505
4.38118e-08,0.6558
4.38350e-08,0.6615
4.38583e-08,0.6659
4.38816e-08,0.6688
4.39048e-08,0.6694
4.39281e-08,0.6695
4.39514e-08,0.6710
4.39746e-08,0.6758
4.39979e-08,0.6851
4.40212e-08,0.6987
4.40444e-08,0.7219
4.40677e-08,0.7602
4.40910e-08,0.8149
4.41142e-08,0.8821
4.41375e-08,0.9544
4.41608e-08,1.0234
4.41840e-08,1.0822
4.42073e-08,1.1279
4.42306e-08,1.1609
4.42538e-08,1.1834
4.42771e-08,1.1989
4.43004e-08,1.2102
4.43236e-08,1.2191
4.43469e-08,1.2260
4.43702e-08,1.2311
4.43934e-08,1.2354
4.44167e-08,1.2399
4.44400e-08,1.2445
4.44632e-08,1.2476
4.44865e-08,1.2475
4.45098e-08,1.2440
4.45330e-08,1.2378
4.45563e-08,1.2288
4.45796e-08,1.2166
4.46028e-08,1.2004
4.46261e-08,1.1811
4.46494e-08,1.1607
4.46726e-08,1.1430
4.46959e-08,1.1314
4.47192e-08,1.1278
4.47424e-08,1.1320
4.47657e-08,1.1418
4.47890e-08,1.1539
4.48122e-08,1.1647
4.48355e-08,1.1720
4.48588e-08,1.1761
4.48820e-08,1.1783
4.49053e-08,1.1801
4.49286e-08,1.1816
4.49518e-08,1.1830
4.49751e-08,1.1845
4.49984e-08,1.1867
4.50216e-08,1.1902
4.50449e-08,1.1949
4.50682e-08,1.2006
4.50914e-08,1.2067
4.51147e-08,1.2129
4.51380e-08,1.2000
4.51612e-08,1.1562
4.51845e-08,1.0360
4.52078e-08,0.8786
4.52310e-08,0.7499
4.52543e-08,0.6746
4.52776e-08,0.6185
4.53008e-08,0.5797
4.53241e-08,0.5534
4.53474e-08,0.5350
4.53707e-08,0.5233
4.53939e-08,0.5158
4.54172e-08,0.5107
4.54405e-08,0.5066
4.54637e-08,0.5034
4.54870e-08,0.5001
4.55103e-08,0.4981
4.55335e-08,0.4974
4.55568e-08,0.4995
4.55801e-08,0.5016
4.56033e-08,0.5014
4.56266e-08,0.4963
4.56499e-08,0.4856
4.56731e-08,0.4674
4.56964e-08,0.4371
4.57197e-08,0.3899
4.57429e-08,0.3271
4.57662e-08,0.2550
4.57895e-08,0.1828
4.58127e-08,0.1195
4.58360e-08,0.0703
4.58593e-08,0.0353
4.58825e-08,0.0113
4.59058e-08,-0.0059
4.59291e-08,-0.0202
4.59523e-08,-0.0330
4.59756e-08,-0.0446
4.59989e-08,-0.0537
4.60221e-08,-0.0597
4.60454e-08,-0.0638
4.60687e-08,-0.0675
4.60919e-08,-0.0711
4.61152e-08,-0.0731
4.61385e-08,-0.0718
4.61617e-08,-0.0664
4.61850e-08,-0.0574
4.62083e-08,-0.0448
4.62315e-08,-0.0284
4.62548e-08,-0.0082
4.62781e-08,0.0142
4.63013e-08,0.0360
4.63246e-08,0.0531
4.63479e-08,0.0626
4.63711e-08,0.0636
4.63944e-08,0.0574
4.64177e-08,0.0476
4.64409e-08,0.0380
4.64642e-08,0.0317
4.64875e-08,0.0296
4.65107e-08,0.0301
4.65340e-08,0.0306
4.65573e-08,0.0298
4.65805e-08,0.0277
4.66038e-08,0.0252
4.66271e-08,0.0227
4.66503e-08,0.0200
4.66736e-08,0.0162
4.66969e-08,0.0111
4.67201e-08,0.0047
4.67434e-08,-0.0024
4.67667e-08,-0.0098
4.67899e-08,-0.0168
4.68132e-08,-0.0180
4.68365e-08,0.0062
4.68597e-08,0.0902
4.68830e-08,0.2448
4.69063e-08,0.3672
4.69295e-08,0.4653
4.69528e-08,0.5396
4.69761e-08,0.5828
4.69993e-08,0.6092
4.70226e-08,0.6235
4.70459e-08,0.6310
4.70691e-08,0.6381
4.70924e-08,0.6448
4.71157e-08,0.6527
4.71389e-08,0.6597
4.71622e-08,0.6661
4.71855e-08,0.6704
4.72087e-08,0.6726
4.72320e-08,0.6720
4.72553e-08,0.6700
4.72785e-08,0.6691
4.73018e-08,0.6717
4.73251e-08,0.6795
4.73483e-08,0.6926
4.73716e-08,0.7147
4.73949e-08,0.7515
4.74181e-08,0.8047
4.74414e-08,0.8708
4.74647e-08,0.9427
4.74879e-08,1.0122
4.75112e-08,1.0723
4.75345e-08,1.1197
4.75577e-08,1.1542
4.75810e-08,1.1780
4.76043e-08,1.1940
4.76275e-08,1.2055
4.76508e-08,1.2147
4.76741e-08,1.2223
4.76973e-08,1.2285
4.77206e-08,1.2339
4.77439e-08,1.2394
4.77672e-08,1.2451
4.77904e-08,1.2492
4.78137e-08,1.2500
4.78370e-08,1.2469
4.78602e-08,1.2406
4.78835e-08,1.2313
4.79068e-08,1.2188
4.79300e-08,1.2026
4.79533e-08,1.1833
4.79766e-08,1.1631
4.79998e-08,1.1452
4.80231e-08,1.1331
4.80464e-08,1.1287
4.80696e-08,1.1320
4.80929e-08,1.1412
4.81162e-08,1.1530
4.81394e-08,1.1639
4.81627e-08,1.1717
4.81860e-08,1.1760
4.82092e-08,1.1781
4.82325e-08,1.1795
4.82558e-08,1.1806
4.82790e-08,1.1817
4.83023e-08,1.1829
4.83256e-08,1.1850
4.83488e-08,1.1886
4.83721e-08,1.1936
4.83954e-08,1.1997
4.84186e-08,1.2062
4.84419e-08,1.2127
4.84652e-08,1.2188
4.84884e-08,1.2241
4.85117e-08,1.2278
4.85350e-08,1.2290
4.85582e-08,1.2272
4.85815e-08,1.2223
4.86048e-08,1.2149
4.86280e-08,1.2064
4.86513e-08,1.1990
4.86746e-08,1.1945
4.86978e-08,1.1936
4.87211e-08,1.1955
4.87444e-08,1.1984
4.87676e-08,1.2008
4.87909e-08,1.2020
4.88142e-08,1.2019
4.88374e-08,1.2009
4.88607e-08,1.1992
4.88840e-08,1.1973
4.89072e-08,1.1951
4.89305e-08,1.1931
4.89538e-08,1.1914
4.89770e-08,1.1903
4.90003e-08,1.1898
4.90236e-08,1.1904
4.90468e-08,1.1919
4.90701e-08,1.1943
4.90934e-08,1.1973
4.91166e-08,1.2008
4.91399e-08,1.2043
4.91632e-08,1.2073
4.91864e-08,1.2089
4.92097e-08,1.2085
4.92330e-08,1.2063
4.92562e-08,1.2032
4.92795e-08,1.2003
4.93028e-08,1.1798
4.93260e-08,1.1313
4.93493e-08,1.0073
4.93726e-08,0.8472
4.93958e-08,0.7254
4.94191e-08,0.6552
4.94424e-08,0.6080
