.HEADER
..NAMES
Time,V U1.T1
.DATA
2.45467e-08,-0.1102
2.45700e-08,-0.1015
2.45932e-08,-0.0851
2.46165e-08,-0.0632
2.46398e-08,-0.0388
2.46630e-08,-0.0144
2.46863e-08,0.0068
2.47096e-08,0.0231
2.47328e-08,0.0345
2.47561e-08,0.0417
2.47794e-08,0.0449
2.48026e-08,0.0440
2.48259e-08,0.0394
2.48492e-08,0.0323
2.48724e-08,0.0247
2.48957e-08,0.0187
2.49190e-08,0.0160
2.49422e-08,0.0172
2.49655e-08,0.0216
2.49888e-08,0.0283
2.50120e-08,0.0355
2.50353e-08,0.0416
2.50586e-08,0.0446
2.50818e-08,0.0435
2.51051e-08,0.0380
2.51284e-08,0.0290
2.51516e-08,0.0177
2.51749e-08,0.0056
2.51982e-08,-0.0054
2.52214e-08,-0.0140
2.52447e-08,-0.0198
2.52680e-08,-0.0231
2.52912e-08,-0.0238
2.53145e-08,-0.0218
2.53378e-08,-0.0172
2.53610e-08,-0.0106
2.53843e-08,-0.0032
2.54076e-08,0.0033
2.54308e-08,0.0073
2.54541e-08,0.0082
2.54774e-08,0.0059
2.55006e-08,0.0012
2.55239e-08,-0.0046
2.55472e-08,-0.0100
2.55704e-08,-0.0139
2.55937e-08,-0.0155
2.56170e-08,-0.0147
2.56402e-08,-0.0116
2.56635e-08,-0.0067
2.56868e-08,-0.0007
2.57100e-08,0.0054
2.57333e-08,0.0108
2.57566e-08,0.0149
2.57798e-08,0.0175
2.58031e-08,0.0183
2.58264e-08,0.0171
2.58496e-08,0.0140
2.58729e-08,0.0093
2.58962e-08,0.0038
2.59194e-08,-0.0014
2.59427e-08,-0.0052
2.59660e-08,-0.0067
2.59892e-08,-0.0005
2.60125e-08,0.0327
2.60358e-08,0.1358
2.60590e-08,0.3051
2.60823e-08,0.4390
2.61056e-08,0.5388
2.61288e-08,0.6191
2.61521e-08,0.6663
2.61754e-08,0.6904
2.61986e-08,0.6998
2.62219e-08,0.6991
2.62452e-08,0.6913
2.62684e-08,0.6799
2.62917e-08,0.6687
2.63150e-08,0.6592
2.63382e-08,0.6532
2.63615e-08,0.6502
2.63848e-08,0.6497
2.64080e-08,0.6507
2.64313e-08,0.6522
2.64546e-08,0.6546
2.64778e-08,0.6582
2.65011e-08,0.6638
2.65244e-08,0.6727
2.65476e-08,0.6900
2.65709e-08,0.7216
2.65942e-08,0.7677
2.66174e-08,0.8236
2.66407e-08,0.8849
2.66640e-08,0.9479
2.66872e-08,1.0081
2.67105e-08,1.0621
2.67338e-08,1.1099
2.67570e-08,1.1519
2.67803e-08,1.1875
2.68036e-08,1.2150
2.68269e-08,1.2338
2.68501e-08,1.2444
2.68734e-08,1.2486
2.68967e-08,1.2494
2.69199e-08,1.2498
2.69432e-08,1.2515
2.69665e-08,1.2548
2.69897e-08,1.2599
2.70130e-08,1.2664
2.70363e-08,1.2728
2.70595e-08,1.2760
2.70828e-08,1.2735
2.71061e-08,1.2646
2.71293e-08,1.2507
2.71526e-08,1.2334
2.71759e-08,1.2149
2.71991e-08,1.1975
2.72224e-08,1.1827
2.72457e-08,1.1705
2.72689e-08,1.1603
2.72922e-08,1.1526
2.73155e-08,1.1484
2.73387e-08,1.1488
2.73620e-08,1.1539
2.73853e-08,1.1625
2.74085e-08,1.1723
2.74318e-08,1.1809
2.74551e-08,1.1866
2.74783e-08,1.1888
2.75016e-08,1.1877
2.75249e-08,1.1843
2.75481e-08,1.1801
2.75714e-08,1.1768
2.75947e-08,1.1757
2.76179e-08,1.1774
2.76412e-08,1.1817
2.76645e-08,1.1882
2.76877e-08,1.1960
2.77110e-08,1.2037
2.77343e-08,1.2106
2.77575e-08,1.2166
2.77808e-08,1.2216
2.78041e-08,1.2254
2.78273e-08,1.2272
2.78506e-08,1.2261
2.78739e-08,1.2219
2.78971e-08,1.2152
2.79204e-08,1.2075
2.79437e-08,1.2006
2.79669e-08,1.1960
2.79902e-08,1.1945
2.80135e-08,1.1956
2.80367e-08,1.1987
2.80600e-08,1.2025
2.80833e-08,1.2060
2.81065e-08,1.2085
2.81298e-08,1.2096
2.81531e-08,1.2095
2.81763e-08,1.2079
2.81996e-08,1.2052
2.82229e-08,1.2019
2.82461e-08,1.1982
2.82694e-08,1.1945
2.82927e-08,1.1911
2.83159e-08,1.1884
2.83392e-08,1.1869
2.83625e-08,1.1874
2.83857e-08,1.1899
2.84090e-08,1.1943
2.84323e-08,1.1995
2.84555e-08,1.2044
2.84788e-08,1.1870
2.85021e-08,1.1374
2.85253e-08,1.0001
2.85486e-08,0.8336
2.85719e-08,0.7031
2.85951e-08,0.6095
2.86184e-08,0.5421
2.86417e-08,0.5017
2.86649e-08,0.4802
2.86882e-08,0.4712
2.87115e-08,0.4714
2.87347e-08,0.4785
2.87580e-08,0.4881
2.87813e-08,0.4981
2.88045e-08,0.5071
2.88278e-08,0.5139
2.88511e-08,0.5187
2.88743e-08,0.5212
2.88976e-08,0.5225
2.89209e-08,0.5219
2.89441e-08,0.5183
2.89674e-08,0.5122
2.89907e-08,0.5032
2.90139e-08,0.4890
2.90372e-08,0.4642
2.90605e-08,0.4248
2.90838e-08,0.3734
2.91070e-08,0.3154
2.91303e-08,0.2550
2.91536e-08,0.1958
2.91768e-08,0.1417
2.92001e-08,0.0945
2.92234e-08,0.0534
2.92466e-08,0.0172
2.92699e-08,-0.0133
2.92932e-08,-0.0368
2.93164e-08,-0.0508
2.93397e-08,-0.0398
2.93630e-08,0.0177
2.93862e-08,0.1540
2.94095e-08,0.2874
2.94328e-08,0.3807
2.94560e-08,0.4580
2.94793e-08,0.5118
2.95026e-08,0.5407
2.95258e-08,0.5563
2.95491e-08,0.5667
2.95724e-08,0.5764
2.95956e-08,0.5869
2.96189e-08,0.6009
2.96422e-08,0.6173
2.96654e-08,0.6350
2.96887e-08,0.6515
2.97120e-08,0.6658
2.97352e-08,0.6775
2.97585e-08,0.6869
2.97818e-08,0.6946
2.98050e-08,0.7006
2.98283e-08,0.7051
2.98516e-08,0.7096
2.98748e-08,0.7182
2.98981e-08,0.7386
2.99214e-08,0.7743
2.99446e-08,0.8229
2.99679e-08,0.8802
2.99912e-08,0.9423
3.00144e-08,1.0041
3.00377e-08,1.0602
3.00610e-08,1.1082
3.00842e-08,1.1478
3.01075e-08,1.1789
3.01308e-08,1.1981
3.01540e-08,1.1760
3.01773e-08,1.1117
3.02006e-08,0.9473
3.02238e-08,0.7943
3.02471e-08,0.6830
3.02704e-08,0.6049
3.02936e-08,0.5555
3.03169e-08,0.5329
3.03402e-08,0.5274
3.03634e-08,0.5335
3.03867e-08,0.5461
3.04100e-08,0.5581
3.04332e-08,0.5632
3.04565e-08,0.5600
3.04798e-08,0.5489
3.05030e-08,0.5321
3.05263e-08,0.5137
3.05496e-08,0.4972
3.05728e-08,0.4852
3.05961e-08,0.4757
3.06194e-08,0.4675
3.06426e-08,0.4609
3.06659e-08,0.4547
3.06892e-08,0.4446
3.07124e-08,0.4238
3.07357e-08,0.3888
3.07590e-08,0.3422
3.07822e-08,0.2880
3.08055e-08,0.2291
3.08288e-08,0.1693
3.08520e-08,0.1124
3.08753e-08,0.0605
3.08986e-08,0.0144
3.09218e-08,-0.0241
3.09451e-08,-0.0521
3.09684e-08,-0.0682
3.09916e-08,-0.0732
3.10149e-08,-0.0701
3.10382e-08,-0.0635
3.10614e-08,-0.0580
3.10847e-08,-0.0559
3.11080e-08,-0.0572
3.11312e-08,-0.0613
3.11545e-08,-0.0678
3.11778e-08,-0.0758
3.12010e-08,-0.0830
3.12243e-08,-0.0864
3.12476e-08,-0.0840
3.12708e-08,-0.0753
3.12941e-08,-0.0611
3.13174e-08,-0.0426
3.13406e-08,-0.0219
3.13639e-08,-0.0013
3.13872e-08,0.0177
3.14105e-08,0.0345
3.14337e-08,0.0481
3.14570e-08,0.0567
3.14803e-08,0.0589
3.15035e-08,0.0543
3.15268e-08,0.0445
3.15501e-08,0.0324
3.15733e-08,0.0214
3.15966e-08,0.0138
3.16199e-08,0.0103
3.16431e-08,0.0105
3.16664e-08,0.0137
3.16897e-08,0.0189
3.17129e-08,0.0247
3.17362e-08,0.0298
3.17595e-08,0.0329
3.17827e-08,0.0332
3.18060e-08,0.0301
3.18293e-08,0.0235
3.18525e-08,0.0144
3.18758e-08,0.0041
3.18991e-08,-0.0061
3.19223e-08,-0.0154
3.19456e-08,-0.0231
3.19689e-08,-0.0279
3.19921e-08,-0.0290
3.20154e-08,-0.0258
3.20387e-08,-0.0189
3.20619e-08,-0.0100
3.20852e-08,-0.0012
3.21085e-08,0.0056
3.21317e-08,0.0093
3.21550e-08,0.0100
3.21783e-08,0.0081
3.22015e-08,0.0045
3.22248e-08,0.0001
3.22481e-08,-0.0044
3.22713e-08,-0.0085
3.22946e-08,-0.0115
3.23179e-08,-0.0126
3.23411e-08,-0.0113
3.23644e-08,-0.0076
3.23877e-08,-0.0023
3.24109e-08,0.0039
3.24342e-08,0.0100
3.24575e-08,0.0152
3.24807e-08,0.0188
3.25040e-08,0.0200
3.25273e-08,0.0186
3.25505e-08,0.0146
3.25738e-08,0.0090
3.25971e-08,0.0030
3.26203e-08,-0.0022
3.26436e-08,-0.0049
3.26669e-08,0.0120
3.26901e-08,0.0754
3.27134e-08,0.2154
3.27367e-08,0.3651
3.27599e-08,0.4799
3.27832e-08,0.5761
3.28065e-08,0.6408
3.28297e-08,0.6793
3.28530e-08,0.6991
3.28763e-08,0.7061
3.28995e-08,0.7032
3.29228e-08,0.6929
3.29461e-08,0.6805
3.29693e-08,0.6681
3.29926e-08,0.6576
3.30159e-08,0.6503
3.30391e-08,0.6463
3.30624e-08,0.6448
3.30857e-08,0.6450
3.31089e-08,0.6470
3.31322e-08,0.6511
3.31555e-08,0.6576
3.31787e-08,0.6675
3.32020e-08,0.6829
3.32253e-08,0.7097
3.32485e-08,0.7506
3.32718e-08,0.8023
3.32951e-08,0.8602
3.33183e-08,0.9207
3.33416e-08,0.9801
3.33649e-08,1.0347
3.33881e-08,1.0834
3.34114e-08,1.1271
3.34347e-08,1.1658
3.34579e-08,1.1980
3.34812e-08,1.1936
3.35045e-08,1.1552
3.35277e-08,1.0104
3.35510e-08,0.8591
3.35743e-08,0.7375
3.35975e-08,0.6552
3.36208e-08,0.5983
3.36441e-08,0.5675
3.36673e-08,0.5539
3.36906e-08,0.5508
3.37139e-08,0.5538
3.37372e-08,0.5579
3.37604e-08,0.5578
3.37837e-08,0.5526
3.38070e-08,0.5426
3.38302e-08,0.5290
3.38535e-08,0.5150
3.38768e-08,0.5023
3.39000e-08,0.4926
3.39233e-08,0.4839
3.39466e-08,0.4745
3.39698e-08,0.4649
3.39931e-08,0.4552
3.40164e-08,0.4426
3.40396e-08,0.4214
3.40629e-08,0.3871
3.40862e-08,0.3413
3.41094e-08,0.2878
3.41327e-08,0.2298
3.41560e-08,0.1712
3.41792e-08,0.1162
3.42025e-08,0.0672
3.42258e-08,0.0246
3.42490e-08,-0.0108
3.42723e-08,-0.0375
3.42956e-08,-0.0545
3.43188e-08,-0.0624
3.43421e-08,-0.0633
3.43654e-08,-0.0608
3.43886e-08,-0.0586
3.44119e-08,-0.0586
3.44352e-08,-0.0608
3.44584e-08,-0.0645
3.44817e-08,-0.0698
3.45050e-08,-0.0761
3.45282e-08,-0.0820
3.45515e-08,-0.0846
3.45748e-08,-0.0817
3.45980e-08,-0.0728
3.46213e-08,-0.0584
3.46446e-08,-0.0399
3.46678e-08,-0.0196
3.46911e-08,-0.0001
3.47144e-08,0.0170
3.47376e-08,0.0312
3.47609e-08,0.0423
3.47842e-08,0.0495
3.48074e-08,0.0518
3.48307e-08,0.0488
3.48540e-08,0.0415
3.48772e-08,0.0320
3.49005e-08,0.0231
3.49238e-08,0.0167
3.49470e-08,0.0136
3.49703e-08,0.0137
3.49936e-08,0.0164
3.50168e-08,0.0208
3.50401e-08,0.0259
3.50634e-08,0.0301
3.50866e-08,0.0324
3.51099e-08,0.0319
3.51332e-08,0.0280
3.51564e-08,0.0210
3.51797e-08,0.0119
3.52030e-08,0.0023
3.52262e-08,-0.0066
3.52495e-08,-0.0141
3.52728e-08,-0.0200
3.52960e-08,-0.0237
3.53193e-08,-0.0245
3.53426e-08,-0.0221
3.53658e-08,-0.0167
3.53891e-08,-0.0094
3.54124e-08,-0.0019
3.54356e-08,0.0040
3.54589e-08,0.0074
3.54822e-08,0.0081
3.55054e-08,0.0063
3.55287e-08,0.0030
3.55520e-08,-0.0011
3.55752e-08,-0.0052
3.55985e-08,-0.0085
3.56218e-08,-0.0106
3.56450e-08,-0.0108
3.56683e-08,-0.0089
3.56916e-08,-0.0051
3.57148e-08,-0.0002
3.57381e-08,0.0050
3.57614e-08,0.0099
3.57846e-08,0.0139
3.58079e-08,0.0166
3.58312e-08,0.0175
3.58544e-08,0.0164
3.58777e-08,0.0132
3.59010e-08,0.0085
3.59242e-08,0.0033
3.59475e-08,-0.0013
3.59708e-08,-0.0044
3.59940e-08,-0.0056
3.60173e-08,-0.0048
3.60406e-08,-0.0027
3.60638e-08,0.0001
3.60871e-08,0.0031
3.61104e-08,0.0060
3.61337e-08,0.0084
3.61569e-08,0.0098
3.61802e-08,0.0100
3.62035e-08,0.0087
3.62267e-08,0.0063
3.62500e-08,0.0031
3.62733e-08,-0.0004
3.62965e-08,-0.0034
3.63198e-08,-0.0057
3.63431e-08,-0.0068
3.63663e-08,-0.0066
3.63896e-08,-0.0049
3.64129e-08,-0.0022
3.64361e-08,0.0012
3.64594e-08,0.0044
3.64827e-08,0.0069
3.65059e-08,0.0083
3.65292e-08,0.0083
3.65525e-08,0.0073
3.65757e-08,0.0055
3.65990e-08,0.0035
3.66223e-08,0.0013
3.66455e-08,-0.0007
3.66688e-08,-0.0022
3.66921e-08,-0.0031
3.67153e-08,-0.0030
3.67386e-08,-0.0020
3.67619e-08,-0.0001
3.67851e-08,0.0023
3.68084e-08,0.0053
3.68317e-08,0.0256
3.68549e-08,0.0890
3.68782e-08,0.2330
3.69015e-08,0.3803
3.69247e-08,0.4889
3.69480e-08,0.5789
3.69713e-08,0.6363
3.69945e-08,0.6690
3.70178e-08,0.6854
3.70411e-08,0.6919
3.70643e-08,0.6914
3.70876e-08,0.6858
3.71109e-08,0.6793
3.71341e-08,0.6730
3.71574e-08,0.6679
3.71807e-08,0.6644
3.72039e-08,0.6618
3.72272e-08,0.6593
3.72505e-08,0.6561
3.72737e-08,0.6530
3.72970e-08,0.6515
3.73203e-08,0.6527
3.73435e-08,0.6588
3.73668e-08,0.6724
3.73901e-08,0.6996
3.74133e-08,0.7429
3.74366e-08,0.7982
3.74599e-08,0.8605
3.74831e-08,0.9255
3.75064e-08,0.9887
3.75297e-08,1.0457
3.75529e-08,1.0949
3.75762e-08,1.1372
3.75995e-08,1.1729
3.76227e-08,1.2011
3.76460e-08,1.1936
3.76693e-08,1.1519
3.76925e-08,1.0062
3.77158e-08,0.8528
3.77391e-08,0.7272
3.77623e-08,0.6473
3.77856e-08,0.5931
3.78089e-08,0.5661
3.78321e-08,0.5566
3.78554e-08,0.5567
3.78787e-08,0.5616
3.79019e-08,0.5659
3.79252e-08,0.5649
3.79485e-08,0.5575
3.79717e-08,0.5447
3.79950e-08,0.5280
3.80183e-08,0.5110
3.80415e-08,0.4961
3.80648e-08,0.4853
3.80881e-08,0.4769
3.81113e-08,0.4690
3.81346e-08,0.4621
3.81579e-08,0.4553
3.81811e-08,0.4457
3.82044e-08,0.4269
3.82277e-08,0.3941
3.82509e-08,0.3483
3.82742e-08,0.2936
3.82975e-08,0.2336
3.83207e-08,0.1725
3.83440e-08,0.1149
3.83673e-08,0.0637
3.83905e-08,0.0198
3.84138e-08,-0.0161
3.84371e-08,-0.0424
3.84603e-08,-0.0583
3.84836e-08,-0.0599
3.85069e-08,-0.0323
3.85302e-08,0.0503
3.85534e-08,0.2091
3.85767e-08,0.3288
3.86000e-08,0.4302
3.86232e-08,0.5094
3.86465e-08,0.5528
3.86698e-08,0.5756
3.86930e-08,0.5837
3.87163e-08,0.5850
3.87396e-08,0.5851
3.87628e-08,0.5881
3.87861e-08,0.5971
3.88094e-08,0.6117
3.88326e-08,0.6311
3.88559e-08,0.6518
3.88792e-08,0.6712
3.89024e-08,0.6875
3.89257e-08,0.7000
3.89490e-08,0.7086
3.89722e-08,0.7131
3.89955e-08,0.7144
3.90188e-08,0.7144
3.90420e-08,0.7195
3.90653e-08,0.7382
3.90886e-08,0.7733
3.91118e-08,0.8218
3.91351e-08,0.8800
3.91584e-08,0.9436
3.91816e-08,1.0073
3.92049e-08,1.0659
3.92282e-08,1.1173
3.92514e-08,1.1607
3.92747e-08,1.1947
3.92980e-08,1.2176
3.93212e-08,1.2295
3.93445e-08,1.2322
3.93678e-08,1.2289
3.93910e-08,1.2238
3.94143e-08,1.2200
3.94376e-08,1.2195
3.94608e-08,1.2227
3.94841e-08,1.2302
3.95074e-08,1.2417
3.95306e-08,1.2555
3.95539e-08,1.2679
3.95772e-08,1.2746
3.96004e-08,1.2732
3.96237e-08,1.2638
3.96470e-08,1.2476
3.96702e-08,1.2271
3.96935e-08,1.2055
3.97168e-08,1.1857
3.97400e-08,1.1689
3.97633e-08,1.1556
3.97866e-08,1.1463
3.98098e-08,1.1426
3.98331e-08,1.1451
3.98564e-08,1.1537
3.98796e-08,1.1663
3.99029e-08,1.1801
3.99262e-08,1.1922
3.99494e-08,1.2004
3.99727e-08,1.2039
3.99960e-08,1.2025
4.00192e-08,1.1969
4.00425e-08,1.1887
4.00658e-08,1.1799
4.00890e-08,1.1729
4.01123e-08,1.1696
4.01356e-08,1.1708
4.01588e-08,1.1765
4.01821e-08,1.1856
4.02054e-08,1.1965
4.02286e-08,1.2072
4.02519e-08,1.2168
4.02752e-08,1.2248
4.02984e-08,1.2305
4.03217e-08,1.2331
4.03450e-08,1.2317
4.03682e-08,1.2261
4.03915e-08,1.2172
4.04148e-08,1.2068
4.04380e-08,1.1970
4.04613e-08,1.1899
4.04846e-08,1.1865
4.05078e-08,1.1870
4.05311e-08,1.1909
4.05544e-08,1.1969
4.05776e-08,1.2036
4.06009e-08,1.2098
4.06242e-08,1.2144
4.06474e-08,1.2166
4.06707e-08,1.2159
4.06940e-08,1.2126
4.07173e-08,1.2074
4.07405e-08,1.2013
4.07638e-08,1.1951
4.07871e-08,1.1895
4.08103e-08,1.1850
4.08336e-08,1.1825
4.08569e-08,1.1825
4.08801e-08,1.1854
4.09034e-08,1.1909
4.09267e-08,1.1979
4.09499e-08,1.2050
4.09732e-08,1.1917
4.09965e-08,1.1445
4.10197e-08,1.0167
4.10430e-08,0.8500
4.10663e-08,0.7070
4.10895e-08,0.6128
4.11128e-08,0.5417
4.11361e-08,0.4984
4.11593e-08,0.4754
4.11826e-08,0.4655
4.12059e-08,0.4657
4.12291e-08,0.4736
4.12524e-08,0.4848
4.12757e-08,0.4967
4.12989e-08,0.5074
4.13222e-08,0.5157
4.13455e-08,0.5216
4.13687e-08,0.5248
4.13920e-08,0.5261
4.14153e-08,0.5252
4.14385e-08,0.5207
4.14618e-08,0.5131
4.14851e-08,0.5026
4.15083e-08,0.4872
4.15316e-08,0.4621
4.15549e-08,0.4234
4.15781e-08,0.3727
4.16014e-08,0.3157
4.16247e-08,0.2566
4.16479e-08,0.1986
4.16712e-08,0.1453
4.16945e-08,0.0984
4.17177e-08,0.0572
4.17410e-08,0.0206
4.17643e-08,-0.0108
4.17875e-08,-0.0355
4.18108e-08,-0.0508
4.18341e-08,-0.0411
4.18573e-08,0.0115
4.18806e-08,0.1546
4.19039e-08,0.2753
4.19271e-08,0.3753
4.19504e-08,0.4538
4.19737e-08,0.5073
4.19969e-08,0.5402
4.20202e-08,0.5574
4.20435e-08,0.5689
4.20667e-08,0.5787
4.20900e-08,0.5890
4.21133e-08,0.6025
4.21365e-08,0.6179
4.21598e-08,0.6346
4.21831e-08,0.6503
4.22063e-08,0.6639
4.22296e-08,0.6752
4.22529e-08,0.6845
4.22761e-08,0.6926
4.22994e-08,0.6992
4.23227e-08,0.7045
4.23459e-08,0.7096
4.23692e-08,0.7186
4.23925e-08,0.7392
4.24157e-08,0.7748
4.24390e-08,0.8229
4.24623e-08,0.8795
4.24855e-08,0.9409
4.25088e-08,1.0020
4.25321e-08,1.0576
4.25553e-08,1.1053
4.25786e-08,1.1450
4.26019e-08,1.1765
4.26251e-08,1.1991
4.26484e-08,1.2131
4.26717e-08,1.2199
4.26949e-08,1.2219
4.27182e-08,1.2220
4.27415e-08,1.2226
4.27647e-08,1.2248
4.27880e-08,1.2289
4.28113e-08,1.2355
4.28345e-08,1.2448
4.28578e-08,1.2560
4.28811e-08,1.2659
4.29043e-08,1.2708
4.29276e-08,1.2685
4.29509e-08,1.2587
4.29742e-08,1.2428
4.29974e-08,1.2231
4.30207e-08,1.2029
4.30440e-08,1.1852
4.30672e-08,1.1713
4.30905e-08,1.1609
4.31138e-08,1.1541
4.31370e-08,1.1513
4.31603e-08,1.1532
4.31836e-08,1.1594
4.32068e-08,1.1688
4.32301e-08,1.1793
4.32534e-08,1.1885
4.32766e-08,1.1950
4.32999e-08,1.1979
4.33232e-08,1.1969
4.33464e-08,1.1926
4.33697e-08,1.1859
4.33930e-08,1.1788
4.34162e-08,1.1735
4.34395e-08,1.1715
4.34628e-08,1.1737
4.34860e-08,1.1800
4.35093e-08,1.1891
4.35326e-08,1.1993
4.35558e-08,1.2087
4.35791e-08,1.2163
4.36024e-08,1.2220
4.36256e-08,1.2259
4.36489e-08,1.2274
4.36722e-08,1.2261
4.36954e-08,1.2218
4.37187e-08,1.2148
4.37420e-08,1.2065
4.37652e-08,1.1987
4.37885e-08,1.1928
4.38118e-08,1.1900
4.38350e-08,1.1904
4.38583e-08,1.1938
4.38816e-08,1.1990
4.39048e-08,1.2047
4.39281e-08,1.2098
4.39514e-08,1.2132
4.39746e-08,1.2143
4.39979e-08,1.2128
4.40212e-08,1.2092
4.40444e-08,1.2042
4.40677e-08,1.1990
4.40910e-08,1.1942
4.41142e-08,1.1902
4.41375e-08,1.1872
4.41608e-08,1.1856
4.41840e-08,1.1858
4.42073e-08,1.1882
4.42306e-08,1.1925
4.42538e-08,1.1982
4.42771e-08,1.2041
4.43004e-08,1.1977
4.43236e-08,1.1544
4.43469e-08,1.0514
4.43702e-08,0.8784
4.43934e-08,0.7315
4.44167e-08,0.6274
4.44400e-08,0.5521
4.44632e-08,0.5055
4.44865e-08,0.4799
4.45098e-08,0.4687
4.45330e-08,0.4675
4.45563e-08,0.4744
4.45796e-08,0.4849
4.46028e-08,0.4959
4.46261e-08,0.5057
4.46494e-08,0.5135
4.46726e-08,0.5188
4.46959e-08,0.5218
4.47192e-08,0.5232
4.47424e-08,0.5231
4.47657e-08,0.5199
4.47890e-08,0.5137
4.48122e-08,0.5047
4.48355e-08,0.4914
4.48588e-08,0.4695
4.48820e-08,0.4341
4.49053e-08,0.3857
4.49286e-08,0.3295
4.49518e-08,0.2702
4.49751e-08,0.2110
4.49984e-08,0.1556
4.50216e-08,0.1066
4.50449e-08,0.0637
4.50682e-08,0.0258
4.50914e-08,-0.0067
4.51147e-08,-0.0325
4.51380e-08,-0.0500
4.51612e-08,-0.0447
4.51845e-08,-0.0080
4.52078e-08,0.1188
4.52310e-08,0.2536
4.52543e-08,0.3550
4.52776e-08,0.4417
4.53008e-08,0.4999
4.53241e-08,0.5358
4.53474e-08,0.5548
4.53707e-08,0.5662
4.53939e-08,0.5755
4.54172e-08,0.5849
4.54405e-08,0.5977
4.54637e-08,0.6130
4.54870e-08,0.6298
4.55103e-08,0.6465
4.55335e-08,0.6614
4.55568e-08,0.6738
4.55801e-08,0.6838
4.56033e-08,0.6922
4.56266e-08,0.6990
4.56499e-08,0.7040
4.56731e-08,0.7087
4.56964e-08,0.7156
4.57197e-08,0.7328
4.57429e-08,0.7651
4.57662e-08,0.8108
4.57895e-08,0.8661
4.58127e-08,0.9270
4.58360e-08,0.9890
4.58593e-08,1.0464
4.58825e-08,1.0962
4.59058e-08,1.1380
4.59291e-08,1.1715
4.59523e-08,1.1961
4.59756e-08,1.2117
4.59989e-08,1.2196
4.60221e-08,1.2219
4.60454e-08,1.2217
4.60687e-08,1.2216
4.60919e-08,1.2231
4.61152e-08,1.2268
4.61385e-08,1.2329
4.61617e-08,1.2419
4.61850e-08,1.2532
4.62083e-08,1.2640
4.62315e-08,1.2706
4.62548e-08,1.2700
4.62781e-08,1.2618
4.63013e-08,1.2470
4.63246e-08,1.2278
4.63479e-08,1.2073
4.63711e-08,1.1887
4.63944e-08,1.1736
4.64177e-08,1.1623
4.64409e-08,1.1544
4.64642e-08,1.1506
4.64875e-08,1.1516
4.65107e-08,1.1571
4.65340e-08,1.1663
4.65573e-08,1.1770
4.65805e-08,1.1870
4.66038e-08,1.1943
4.66271e-08,1.1981
4.66503e-08,1.1979
4.66736e-08,1.1941
4.66969e-08,1.1876
4.67201e-08,1.1802
4.67434e-08,1.1742
4.67667e-08,1.1712
4.67899e-08,1.1724
4.68132e-08,1.1778
4.68365e-08,1.1865
4.68597e-08,1.1967
4.68830e-08,1.2065
4.69063e-08,1.2147
4.69295e-08,1.2211
4.69528e-08,1.2255
4.69761e-08,1.2277
4.69993e-08,1.2270
4.70226e-08,1.2232
4.70459e-08,1.2166
4.70691e-08,1.2083
4.70924e-08,1.2000
4.71157e-08,1.1934
4.71389e-08,1.1898
4.71622e-08,1.1895
4.71855e-08,1.1924
4.72087e-08,1.1974
4.72320e-08,1.2033
4.72553e-08,1.2087
4.72785e-08,1.2127
4.73018e-08,1.2144
4.73251e-08,1.2135
4.73483e-08,1.2103
4.73716e-08,1.2055
4.73949e-08,1.2002
4.74181e-08,1.1952
4.74414e-08,1.1908
4.74647e-08,1.1874
4.74879e-08,1.1854
4.75112e-08,1.1851
4.75345e-08,1.1871
4.75577e-08,1.1911
4.75810e-08,1.1967
4.76043e-08,1.2028
4.76275e-08,1.2038
4.76508e-08,1.1666
4.76741e-08,1.0845
4.76973e-08,0.9104
4.77206e-08,0.7557
4.77439e-08,0.6470
4.77672e-08,0.5674
4.77904e-08,0.5143
4.78137e-08,0.4838
4.78370e-08,0.4701
4.78602e-08,0.4667
4.78835e-08,0.4722
4.79068e-08,0.4823
4.79300e-08,0.4935
4.79533e-08,0.5038
4.79766e-08,0.5121
4.79998e-08,0.5179
4.80231e-08,0.5215
4.80464e-08,0.5231
4.80696e-08,0.5234
4.80929e-08,0.5209
4.81162e-08,0.5151
4.81394e-08,0.5066
4.81627e-08,0.4944
4.81860e-08,0.4746
4.82092e-08,0.4421
4.82325e-08,0.3960
4.82558e-08,0.3411
4.82790e-08,0.2823
4.83023e-08,0.2229
4.83256e-08,0.1666
4.83488e-08,0.1164
4.83721e-08,0.0724
4.83954e-08,0.0335
4.84186e-08,-0.0003
4.84419e-08,-0.0276
4.84652e-08,-0.0474
4.84884e-08,-0.0489
4.85117e-08,-0.0195
4.85350e-08,0.0889
4.85582e-08,0.2290
4.85815e-08,0.3396
4.86048e-08,0.4238
4.86280e-08,0.4903
4.86513e-08,0.5310
4.86746e-08,0.5519
4.86978e-08,0.5645
4.87211e-08,0.5739
4.87444e-08,0.5830
4.87676e-08,0.5950
4.87909e-08,0.6098
4.88142e-08,0.6262
4.88374e-08,0.6430
4.88607e-08,0.6583
4.88840e-08,0.6711
4.89072e-08,0.6816
4.89305e-08,0.6903
4.89538e-08,0.6974
4.89770e-08,0.7028
4.90003e-08,0.7075
4.90236e-08,0.7134
4.90468e-08,0.7279
4.90701e-08,0.7570
4.90934e-08,0.8004
4.91166e-08,0.8541
4.91399e-08,0.9143
4.91632e-08,0.9766
4.91864e-08,1.0353
4.92097e-08,1.0867
4.92330e-08,1.1300
4.92562e-08,1.1652
