.HEADER
..NAMES
Time,V U1.K4
2.0242e-09,0.0011
2.0475e-09,-0.0007
2.0708e-09,-0.0035
2.0940e-09,-0.0056
2.1173e-09,-0.0062
2.1406e-09,-0.0054
2.1638e-09,-0.0039
2.1871e-09,-0.0022
2.2104e-09,-0.0004
2.2336e-09,0.0017
2.2569e-09,0.0041
2.2802e-09,0.0069
2.3034e-09,0.0098
2.3267e-09,0.0121
2.3500e-09,0.0134
2.3732e-09,0.0132
2.3965e-09,0.0113
2.4198e-09,0.0078
2.4430e-09,0.0034
2.4663e-09,-0.0011
2.4896e-09,-0.0047
2.5128e-09,-0.0067
2.5361e-09,-0.0065
2.5594e-09,-0.0044
2.5826e-09,-0.0015
2.6059e-09,0.0012
2.6292e-09,0.0025
2.6524e-09,0.0024
2.6757e-09,0.0158
2.6990e-09,0.0575
2.7222e-09,0.1958
2.7455e-09,0.3399
2.7688e-09,0.4453
2.7920e-09,0.5141
2.8153e-09,0.5647
2.8386e-09,0.5927
2.8618e-09,0.6098
2.8851e-09,0.6221
2.9084e-09,0.6337
2.9316e-09,0.6440
2.9549e-09,0.6540
2.9782e-09,0.6619
3.0014e-09,0.6676
3.0247e-09,0.6709
3.0480e-09,0.6717
3.0712e-09,0.6691
3.0945e-09,0.6635
3.1178e-09,0.6570
3.1410e-09,0.6529
3.1643e-09,0.6543
3.1876e-09,0.6636
3.2108e-09,0.6823
3.2341e-09,0.7155
3.2574e-09,0.7665
3.2806e-09,0.8333
3.3039e-09,0.9091
3.3272e-09,0.9849
3.3504e-09,1.0520
3.3737e-09,1.1051
3.3970e-09,1.1434
3.4202e-09,1.1691
3.4435e-09,1.1863
3.4668e-09,1.1990
3.4901e-09,1.1870
3.5133e-09,1.1432
3.5366e-09,1.0183
3.5599e-09,0.8710
3.5831e-09,0.7607
3.6064e-09,0.7004
3.6297e-09,0.6619
3.6529e-09,0.6376
3.6762e-09,0.6184
3.6995e-09,0.5996
3.7227e-09,0.5784
3.7460e-09,0.5548
3.7693e-09,0.5280
3.7925e-09,0.4999
3.8158e-09,0.4722
3.8391e-09,0.4480
3.8623e-09,0.4315
3.8856e-09,0.4253
3.9089e-09,0.4304
3.9321e-09,0.4430
3.9554e-09,0.4571
3.9787e-09,0.4667
4.0019e-09,0.4670
4.0252e-09,0.4541
4.0485e-09,0.4238
4.0717e-09,0.3739
4.0950e-09,0.3078
4.1183e-09,0.2333
4.1415e-09,0.1601
4.1648e-09,0.0971
4.1881e-09,0.0496
4.2113e-09,0.0182
4.2346e-09,-0.0001
4.2579e-09,-0.0099
4.2811e-09,-0.0155
4.3044e-09,-0.0197
4.3277e-09,-0.0206
4.3509e-09,-0.0007
4.3742e-09,0.0670
4.3975e-09,0.2081
4.4207e-09,0.3195
4.4440e-09,0.3939
4.4673e-09,0.4432
4.4905e-09,0.4739
4.5138e-09,0.4956
4.5371e-09,0.5185
4.5603e-09,0.5466
4.5836e-09,0.5821
4.6069e-09,0.6209
4.6301e-09,0.6602
4.6534e-09,0.6943
4.6767e-09,0.7198
4.6999e-09,0.7333
4.7232e-09,0.7348
4.7465e-09,0.7254
4.7697e-09,0.7096
4.7930e-09,0.6933
4.8163e-09,0.6826
4.8395e-09,0.6813
4.8628e-09,0.6907
4.8861e-09,0.7124
4.9093e-09,0.7507
4.9326e-09,0.8069
4.9559e-09,0.8772
4.9791e-09,0.9532
5.0024e-09,1.0247
5.0257e-09,1.0826
5.0489e-09,1.1229
5.0722e-09,1.1466
5.0955e-09,1.1581
5.1187e-09,1.1633
5.1420e-09,1.1641
5.1653e-09,1.1336
5.1885e-09,1.0675
5.2118e-09,0.9173
5.2351e-09,0.7898
5.2583e-09,0.7118
5.2816e-09,0.6714
5.3049e-09,0.6493
5.3281e-09,0.6350
5.3514e-09,0.6192
5.3747e-09,0.5994
5.3979e-09,0.5750
5.4212e-09,0.5478
5.4445e-09,0.5187
5.4677e-09,0.4901
5.4910e-09,0.4635
5.5143e-09,0.4426
5.5375e-09,0.4310
5.5608e-09,0.4314
5.5841e-09,0.4431
5.6073e-09,0.4604
5.6306e-09,0.4763
5.6539e-09,0.4845
5.6771e-09,0.4798
5.7004e-09,0.4580
5.7237e-09,0.4153
5.7469e-09,0.3526
5.7702e-09,0.2763
5.7935e-09,0.1962
5.8168e-09,0.1230
5.8400e-09,0.0647
5.8633e-09,0.0248
5.8866e-09,0.0018
5.9098e-09,-0.0091
5.9331e-09,-0.0137
5.9564e-09,-0.0164
5.9796e-09,-0.0198
6.0029e-09,-0.0151
6.0262e-09,0.0148
6.0494e-09,0.1185
6.0727e-09,0.2538
6.0960e-09,0.3534
6.1192e-09,0.4098
6.1425e-09,0.4506
6.1658e-09,0.4773
6.1890e-09,0.4983
6.2123e-09,0.5244
6.2356e-09,0.5585
6.2588e-09,0.5986
6.2821e-09,0.6416
6.3054e-09,0.6816
6.3286e-09,0.7134
6.3519e-09,0.7339
6.3752e-09,0.7410
6.3984e-09,0.7355
6.4217e-09,0.7204
6.4450e-09,0.7016
6.4682e-09,0.6857
6.4915e-09,0.6781
6.5148e-09,0.6818
6.5380e-09,0.6968
6.5613e-09,0.7259
6.5846e-09,0.7724
6.6078e-09,0.8353
6.6311e-09,0.9089
6.6544e-09,0.9839
6.6776e-09,1.0502
6.7009e-09,1.1006
6.7242e-09,1.1331
6.7474e-09,1.1504
6.7707e-09,1.1577
6.7940e-09,1.1611
6.8172e-09,1.1504
6.8405e-09,1.1117
6.8638e-09,1.0097
6.8870e-09,0.8600
6.9103e-09,0.7531
6.9336e-09,0.6943
6.9568e-09,0.6641
6.9801e-09,0.6464
7.0034e-09,0.6317
7.0266e-09,0.6139
7.0499e-09,0.5909
7.0732e-09,0.5644
7.0964e-09,0.5354
7.1197e-09,0.5060
7.1430e-09,0.4781
7.1662e-09,0.4539
7.1895e-09,0.4369
7.2128e-09,0.4304
7.2360e-09,0.4360
7.2593e-09,0.4509
7.2826e-09,0.4687
7.3058e-09,0.4822
7.3291e-09,0.4857
7.3524e-09,0.4745
7.3756e-09,0.4441
7.3989e-09,0.3922
7.4222e-09,0.3223
7.4454e-09,0.2427
7.4687e-09,0.1640
7.4920e-09,0.0963
7.5152e-09,0.0459
7.5385e-09,0.0139
7.5618e-09,-0.0030
7.5850e-09,-0.0103
7.6083e-09,-0.0135
7.6316e-09,-0.0165
7.6548e-09,-0.0195
7.6781e-09,-0.0064
7.7014e-09,0.0414
7.7246e-09,0.1779
7.7479e-09,0.2918
7.7712e-09,0.3771
7.7944e-09,0.4308
7.8177e-09,0.4600
7.8410e-09,0.4849
7.8642e-09,0.5079
7.8875e-09,0.5370
7.9108e-09,0.5745
7.9340e-09,0.6164
7.9573e-09,0.6592
7.9806e-09,0.6964
8.0038e-09,0.7239
8.0271e-09,0.7386
8.0504e-09,0.7401
8.0736e-09,0.7299
8.0969e-09,0.7123
8.1202e-09,0.6938
8.1435e-09,0.6809
8.1667e-09,0.6778
8.1900e-09,0.6863
8.2133e-09,0.7068
8.2365e-09,0.7427
8.2598e-09,0.7960
8.2831e-09,0.8640
8.3063e-09,0.9391
8.3296e-09,1.0116
8.3529e-09,1.0720
8.3761e-09,1.1152
8.3994e-09,1.1412
8.4227e-09,1.1538
8.4459e-09,1.1589
8.4692e-09,1.1622
8.4925e-09,1.1368
8.5157e-09,1.0888
8.5390e-09,0.9439
8.5623e-09,0.8081
8.5855e-09,0.7256
8.6088e-09,0.6803
8.6321e-09,0.6571
8.6553e-09,0.6418
8.6786e-09,0.6253
8.7019e-09,0.6054
8.7251e-09,0.5802
8.7484e-09,0.5527
8.7717e-09,0.5234
8.7949e-09,0.4947
8.8182e-09,0.4680
8.8415e-09,0.4463
8.8647e-09,0.4333
8.8880e-09,0.4315
8.9113e-09,0.4415
8.9345e-09,0.4583
8.9578e-09,0.4750
8.9811e-09,0.4852
9.0043e-09,0.4833
9.0276e-09,0.4649
9.0509e-09,0.4258
9.0741e-09,0.3659
9.0974e-09,0.2909
9.1207e-09,0.2104
9.1439e-09,0.1352
9.1672e-09,0.0741
9.1905e-09,0.0314
9.2137e-09,0.0061
9.2370e-09,-0.0062
9.2603e-09,-0.0114
9.2835e-09,-0.0143
9.3068e-09,-0.0179
9.3301e-09,-0.0228
9.3533e-09,-0.0288
9.3766e-09,-0.0360
9.3999e-09,-0.0451
9.4231e-09,-0.0570
9.4464e-09,-0.0703
9.4697e-09,-0.0819
9.4929e-09,-0.0881
9.5162e-09,-0.0866
9.5395e-09,-0.0763
9.5627e-09,-0.0576
9.5860e-09,-0.0322
9.6093e-09,-0.0032
9.6325e-09,0.0253
9.6558e-09,0.0487
9.6791e-09,0.0634
9.7023e-09,0.0676
9.7256e-09,0.0622
9.7489e-09,0.0503
9.7721e-09,0.0362
9.7954e-09,0.0241
9.8187e-09,0.0167
9.8419e-09,0.0145
9.8652e-09,0.0158
9.8885e-09,0.0186
9.9117e-09,0.0216
9.9350e-09,0.0243
9.9583e-09,0.0269
9.9815e-09,0.0288
1.00048e-08,0.0288
1.00281e-08,0.0257
1.00513e-08,0.0188
1.00746e-08,0.0085
1.00979e-08,-0.0039
1.01211e-08,-0.0165
1.01444e-08,-0.0271
1.01677e-08,-0.0249
1.01909e-08,0.0078
1.02142e-08,0.1216
1.02375e-08,0.2769
1.02607e-08,0.4056
1.02840e-08,0.4923
1.03073e-08,0.5584
1.03305e-08,0.5987
1.03538e-08,0.6189
1.03771e-08,0.6290
1.04003e-08,0.6350
1.04236e-08,0.6392
1.04469e-08,0.6441
1.04702e-08,0.6490
1.04934e-08,0.6536
1.05167e-08,0.6582
1.05400e-08,0.6622
1.05632e-08,0.6653
1.05865e-08,0.6671
1.06098e-08,0.6682
1.06330e-08,0.6701
1.06563e-08,0.6743
1.06796e-08,0.6823
1.07028e-08,0.6952
1.07261e-08,0.7180
1.07494e-08,0.7563
1.07726e-08,0.8113
1.07959e-08,0.8791
1.08192e-08,0.9520
1.08424e-08,1.0216
1.08657e-08,1.0812
1.08890e-08,1.1279
1.09122e-08,1.1621
1.09355e-08,1.1861
1.09588e-08,1.2028
1.09820e-08,1.2149
1.10053e-08,1.2242
1.10286e-08,1.2314
1.10518e-08,1.2368
1.10751e-08,1.2410
1.10984e-08,1.2449
1.11216e-08,1.2487
1.11449e-08,1.2514
1.11682e-08,1.2518
1.11914e-08,1.2494
1.12147e-08,1.2444
1.12380e-08,1.2363
1.12612e-08,1.2240
1.12845e-08,1.2070
1.13078e-08,1.1862
1.13310e-08,1.1645
1.13543e-08,1.1456
1.13776e-08,1.1333
1.14008e-08,1.1291
1.14241e-08,1.1326
1.14474e-08,1.1414
1.14706e-08,1.1523
1.14939e-08,1.1622
1.15172e-08,1.1695
1.15404e-08,1.1741
1.15637e-08,1.1771
1.15870e-08,1.1795
1.16102e-08,1.1816
1.16335e-08,1.1834
1.16568e-08,1.1850
1.16800e-08,1.1869
1.17033e-08,1.1898
1.17266e-08,1.1938
1.17498e-08,1.1989
1.17731e-08,1.2049
1.17964e-08,1.2117
1.18196e-08,1.2188
1.18429e-08,1.2254
1.18662e-08,1.2304
1.18894e-08,1.2323
1.19127e-08,1.2304
1.19360e-08,1.2248
1.19592e-08,1.2167
1.19825e-08,1.2082
1.20058e-08,1.2011
1.20290e-08,1.1970
1.20523e-08,1.1961
1.20756e-08,1.1973
1.20988e-08,1.1992
1.21221e-08,1.2007
1.21454e-08,1.2013
1.21686e-08,1.2012
1.21919e-08,1.2006
1.22152e-08,1.1997
1.22384e-08,1.1984
1.22617e-08,1.1968
1.22850e-08,1.1949
1.23082e-08,1.1929
1.23315e-08,1.1910
1.23548e-08,1.1897
1.23780e-08,1.1894
1.24013e-08,1.1903
1.24246e-08,1.1926
1.24478e-08,1.1961
1.24711e-08,1.2004
1.24944e-08,1.2046
1.25176e-08,1.2078
1.25409e-08,1.2093
1.25642e-08,1.2086
1.25874e-08,1.2064
1.26107e-08,1.2036
1.26340e-08,1.2012
1.26572e-08,1.1691
1.26805e-08,1.1111
1.27038e-08,0.9537
1.27270e-08,0.8026
1.27503e-08,0.7037
1.27736e-08,0.6389
1.27968e-08,0.5980
1.28201e-08,0.5723
1.28434e-08,0.5545
1.28667e-08,0.5416
1.28899e-08,0.5303
1.29132e-08,0.5208
1.29365e-08,0.5119
1.29597e-08,0.5050
1.29830e-08,0.4994
1.30063e-08,0.4955
1.30295e-08,0.4940
1.30528e-08,0.4953
1.30761e-08,0.5003
1.30993e-08,0.5061
1.31226e-08,0.5096
1.31459e-08,0.5081
1.31691e-08,0.4992
1.31924e-08,0.4790
1.32157e-08,0.4422
1.32389e-08,0.3863
1.32622e-08,0.3155
1.32855e-08,0.2380
1.33087e-08,0.1638
1.33320e-08,0.1009
1.33553e-08,0.0532
1.33785e-08,0.0199
1.34018e-08,-0.0024
1.34251e-08,-0.0177
1.34483e-08,-0.0297
1.34716e-08,-0.0402
1.34949e-08,-0.0497
1.35181e-08,-0.0577
1.35414e-08,-0.0642
1.35647e-08,-0.0699
1.35879e-08,-0.0756
1.36112e-08,-0.0810
1.36345e-08,-0.0843
1.36577e-08,-0.0838
1.36810e-08,-0.0788
1.37043e-08,-0.0689
1.37275e-08,-0.0538
1.37508e-08,-0.0333
1.37741e-08,-0.0085
1.37973e-08,0.0175
1.38206e-08,0.0407
1.38439e-08,0.0571
1.38671e-08,0.0643
1.38904e-08,0.0629
1.39137e-08,0.0552
1.39369e-08,0.0452
1.39602e-08,0.0362
1.39835e-08,0.0304
1.40067e-08,0.0281
1.40300e-08,0.0279
1.40533e-08,0.0280
1.40765e-08,0.0276
1.40998e-08,0.0267
1.41231e-08,0.0257
1.41463e-08,0.0244
1.41696e-08,0.0221
1.41929e-08,0.0182
1.42161e-08,0.0123
1.42394e-08,0.0046
1.42627e-08,-0.0044
1.42859e-08,-0.0138
1.43092e-08,-0.0226
1.43325e-08,-0.0205
1.43557e-08,0.0113
1.43790e-08,0.1237
1.44023e-08,0.2755
1.44255e-08,0.4020
1.44488e-08,0.4866
1.44721e-08,0.5502
1.44953e-08,0.5906
1.45186e-08,0.6120
1.45419e-08,0.6236
1.45651e-08,0.6319
1.45884e-08,0.6385
1.46117e-08,0.6455
1.46349e-08,0.6521
1.46582e-08,0.6578
1.46815e-08,0.6627
1.47047e-08,0.6663
1.47280e-08,0.6684
1.47513e-08,0.6686
1.47745e-08,0.6678
1.47978e-08,0.6679
1.48211e-08,0.6710
1.48443e-08,0.6790
1.48676e-08,0.6930
1.48909e-08,0.7177
1.49141e-08,0.7580
1.49374e-08,0.8146
1.49607e-08,0.8830
1.49839e-08,0.9555
1.50072e-08,1.0239
1.50305e-08,1.0820
1.50537e-08,1.1273
1.50770e-08,1.1604
1.51003e-08,1.1835
1.51236e-08,1.1997
1.51468e-08,1.2118
1.51701e-08,1.2214
1.51934e-08,1.2292
1.52166e-08,1.2354
1.52399e-08,1.2405
1.52632e-08,1.2453
1.52864e-08,1.2499
1.53097e-08,1.2531
1.53330e-08,1.2536
1.53562e-08,1.2509
1.53795e-08,1.2452
1.54028e-08,1.2360
1.54260e-08,1.2226
1.54493e-08,1.2049
1.54726e-08,1.1839
1.54958e-08,1.1626
1.55191e-08,1.1447
1.55424e-08,1.1334
1.55656e-08,1.1302
1.55889e-08,1.1343
1.56122e-08,1.1432
1.56354e-08,1.1539
1.56587e-08,1.1634
1.56820e-08,1.1702
1.57052e-08,1.1744
1.57285e-08,1.1769
1.57518e-08,1.1789
1.57750e-08,1.1807
1.57983e-08,1.1823
1.58216e-08,1.1838
1.58448e-08,1.1860
1.58681e-08,1.1891
1.58914e-08,1.1936
1.59146e-08,1.1992
1.59379e-08,1.2057
1.59612e-08,1.2127
1.59844e-08,1.1977
1.60077e-08,1.1519
1.60310e-08,1.0177
1.60542e-08,0.8610
1.60775e-08,0.7500
1.61008e-08,0.6741
1.61240e-08,0.6203
1.61473e-08,0.5818
1.61706e-08,0.5550
1.61938e-08,0.5369
1.62171e-08,0.5247
1.62404e-08,0.5168
1.62636e-08,0.5109
1.62869e-08,0.5066
1.63102e-08,0.5032
1.63334e-08,0.5003
1.63567e-08,0.4987
1.63800e-08,0.4984
1.64032e-08,0.5006
1.64265e-08,0.5030
1.64498e-08,0.5032
1.64730e-08,0.4990
1.64963e-08,0.4890
1.65196e-08,0.4704
1.65428e-08,0.4382
1.65661e-08,0.3889
1.65894e-08,0.3246
1.66126e-08,0.2525
1.66359e-08,0.1817
1.66592e-08,0.1200
1.66824e-08,0.0716
1.67057e-08,0.0360
1.67290e-08,0.0103
1.67522e-08,-0.0093
1.67755e-08,-0.0253
1.67988e-08,-0.0390
1.68220e-08,-0.0477
1.68453e-08,-0.0353
1.68686e-08,0.0290
1.68918e-08,0.1586
1.69151e-08,0.2881
1.69384e-08,0.3639
1.69616e-08,0.4267
1.69849e-08,0.4701
1.70082e-08,0.4997
1.70314e-08,0.5265
1.70547e-08,0.5544
1.70780e-08,0.5864
1.71012e-08,0.6212
1.71245e-08,0.6569
1.71478e-08,0.6891
1.71710e-08,0.7141
1.71943e-08,0.7286
1.72176e-08,0.7324
1.72408e-08,0.7267
1.72641e-08,0.7154
1.72874e-08,0.7038
1.73106e-08,0.6970
1.73339e-08,0.6977
1.73572e-08,0.7067
1.73804e-08,0.7254
1.74037e-08,0.7580
1.74270e-08,0.8072
1.74502e-08,0.8704
1.74735e-08,0.9405
1.74968e-08,1.0082
1.75201e-08,1.0652
1.75433e-08,1.1075
1.75666e-08,1.1353
1.75899e-08,1.1521
1.76131e-08,1.1622
1.76364e-08,1.1665
1.76597e-08,1.1378
1.76829e-08,1.0723
1.77062e-08,0.9186
1.77295e-08,0.7903
1.77527e-08,0.7132
1.77760e-08,0.6692
1.77993e-08,0.6454
1.78225e-08,0.6301
1.78458e-08,0.6140
1.78691e-08,0.5953
1.78923e-08,0.5731
1.79156e-08,0.5491
1.79389e-08,0.5234
1.79621e-08,0.4976
1.79854e-08,0.4727
1.80087e-08,0.4520
1.80319e-08,0.4392
1.80552e-08,0.4372
1.80785e-08,0.4458
1.81017e-08,0.4600
1.81250e-08,0.4732
1.81483e-08,0.4800
1.81715e-08,0.4754
1.81948e-08,0.4550
1.82181e-08,0.4144
1.82413e-08,0.3537
1.82646e-08,0.2792
1.82879e-08,0.2002
1.83111e-08,0.1272
1.83344e-08,0.0685
1.83577e-08,0.0277
1.83809e-08,0.0034
1.84042e-08,-0.0090
1.84275e-08,-0.0150
1.84507e-08,-0.0190
1.84740e-08,-0.0233
1.84973e-08,-0.0194
1.85205e-08,0.0110
1.85438e-08,0.1164
1.85671e-08,0.2518
1.85903e-08,0.3560
1.86136e-08,0.4144
1.86369e-08,0.4538
1.86601e-08,0.4804
1.86834e-08,0.5020
1.87067e-08,0.5265
1.87299e-08,0.5592
1.87532e-08,0.5977
1.87765e-08,0.6396
1.87997e-08,0.6791
1.88230e-08,0.7112
1.88463e-08,0.7323
1.88695e-08,0.7404
1.88928e-08,0.7358
1.89161e-08,0.7217
1.89393e-08,0.7034
1.89626e-08,0.6878
1.89859e-08,0.6803
1.90091e-08,0.6838
1.90324e-08,0.6984
1.90557e-08,0.7268
1.90789e-08,0.7722
1.91022e-08,0.8344
1.91255e-08,0.9075
1.91487e-08,0.9824
1.91720e-08,1.0491
1.91953e-08,1.1001
1.92185e-08,1.1335
1.92418e-08,1.1515
1.92651e-08,1.1594
1.92883e-08,1.1631
1.93116e-08,1.1533
1.93349e-08,1.1154
1.93581e-08,1.0124
1.93814e-08,0.8604
1.94047e-08,0.7544
1.94279e-08,0.6964
1.94512e-08,0.6652
1.94745e-08,0.6470
1.94977e-08,0.6322
1.95210e-08,0.6143
1.95443e-08,0.5915
1.95675e-08,0.5652
1.95908e-08,0.5365
1.96141e-08,0.5073
1.96373e-08,0.4795
1.96606e-08,0.4551
1.96839e-08,0.4378
1.97071e-08,0.4308
1.97304e-08,0.4359
1.97537e-08,0.4504
1.97769e-08,0.4680
1.98002e-08,0.4815
1.98235e-08,0.4853
1.98468e-08,0.4747
1.98700e-08,0.4450
1.98933e-08,0.3937
1.99166e-08,0.3243
1.99398e-08,0.2451
1.99631e-08,0.1666
1.99864e-08,0.0987
2.00096e-08,0.0479
2.00329e-08,0.0154
2.00562e-08,-0.0020
2.00794e-08,-0.0097
2.01027e-08,-0.0132
2.01260e-08,-0.0164
2.01492e-08,-0.0194
2.01725e-08,-0.0071
2.01958e-08,0.0464
2.02190e-08,0.1748
2.02423e-08,0.2928
2.02656e-08,0.3783
2.02888e-08,0.4323
2.03121e-08,0.4620
2.03354e-08,0.4851
2.03586e-08,0.5077
2.03819e-08,0.5366
2.04052e-08,0.5737
2.04284e-08,0.6155
2.04517e-08,0.6582
2.04750e-08,0.6956
2.04982e-08,0.7233
2.05215e-08,0.7383
2.05448e-08,0.7401
2.05680e-08,0.7302
2.05913e-08,0.7128
2.06146e-08,0.6944
2.06378e-08,0.6815
2.06611e-08,0.6783
2.06844e-08,0.6868
2.07076e-08,0.7072
2.07309e-08,0.7432
2.07542e-08,0.7967
2.07774e-08,0.8649
2.08007e-08,0.9403
2.08240e-08,1.0128
2.08472e-08,1.0732
2.08705e-08,1.1162
2.08938e-08,1.1420
2.09170e-08,1.1545
2.09403e-08,1.1595
2.09636e-08,1.1627
2.09868e-08,1.1683
2.10101e-08,1.1781
2.10334e-08,1.1916
2.10566e-08,1.2079
2.10799e-08,1.2259
2.11032e-08,1.2437
2.11264e-08,1.2589
2.11497e-08,1.2680
2.11730e-08,1.2691
2.11962e-08,1.2624
2.12195e-08,1.2495
2.12428e-08,1.2322
2.12660e-08,1.2116
2.12893e-08,1.1891
2.13126e-08,1.1668
2.13358e-08,1.1478
2.13591e-08,1.1356
2.13824e-08,1.1325
2.14056e-08,1.1386
2.14289e-08,1.1514
2.14522e-08,1.1667
2.14754e-08,1.1801
2.14987e-08,1.1882
2.15220e-08,1.1900
2.15452e-08,1.1870
2.15685e-08,1.1815
2.15918e-08,1.1761
2.16150e-08,1.1720
2.16383e-08,1.1699
2.16616e-08,1.1707
2.16848e-08,1.1748
2.17081e-08,1.1823
2.17314e-08,1.1921
2.17546e-08,1.2030
2.17779e-08,1.2133
2.18012e-08,1.2220
2.18244e-08,1.2283
2.18477e-08,1.2318
2.18710e-08,1.2320
2.18942e-08,1.2287
2.19175e-08,1.2220
2.19408e-08,1.2130
2.19640e-08,1.2035
2.19873e-08,1.1956
2.20106e-08,1.1914
2.20338e-08,1.1918
2.20571e-08,1.1959
2.20804e-08,1.2018
2.21037e-08,1.2071
2.21269e-08,1.2102
2.21502e-08,1.2107
2.21735e-08,1.2089
2.21967e-08,1.2056
2.22200e-08,1.2013
2.22433e-08,1.1967
2.22665e-08,1.1923
2.22898e-08,1.1888
2.23131e-08,1.1867
2.23363e-08,1.1862
2.23596e-08,1.1874
2.23829e-08,1.1901
2.24061e-08,1.1939
2.24294e-08,1.1983
2.24527e-08,1.2027
2.24759e-08,1.2067
2.24992e-08,1.2094
2.25225e-08,1.2103
2.25457e-08,1.2091
2.25690e-08,1.2058
2.25923e-08,1.2016
2.26155e-08,1.1978
2.26388e-08,1.1890
2.26621e-08,1.1485
2.26853e-08,1.0573
2.27086e-08,0.8908
2.27319e-08,0.7588
2.27551e-08,0.6796
2.27784e-08,0.6246
2.28017e-08,0.5901
2.28249e-08,0.5677
2.28482e-08,0.5512
2.28715e-08,0.5376
2.28947e-08,0.5256
2.29180e-08,0.5150
2.29413e-08,0.5061
2.29645e-08,0.4998
2.29878e-08,0.4955
2.30111e-08,0.4937
2.30343e-08,0.4943
2.30576e-08,0.4982
2.30809e-08,0.5047
2.31041e-08,0.5104
2.31274e-08,0.5123
2.31507e-08,0.5080
2.31739e-08,0.4947
2.31972e-08,0.4679
2.32205e-08,0.4227
2.32437e-08,0.3593
2.32670e-08,0.2842
2.32903e-08,0.2066
2.33135e-08,0.1363
2.33368e-08,0.0797
2.33601e-08,0.0387
2.33833e-08,0.0109
2.34066e-08,-0.0075
2.34299e-08,-0.0209
2.34531e-08,-0.0321
2.34764e-08,-0.0426
2.34997e-08,-0.0522
2.35229e-08,-0.0603
2.35462e-08,-0.0670
2.35695e-08,-0.0732
2.35927e-08,-0.0792
2.36160e-08,-0.0839
2.36393e-08,-0.0856
2.36625e-08,-0.0830
2.36858e-08,-0.0757
2.37091e-08,-0.0634
2.37323e-08,-0.0458
2.37556e-08,-0.0231
2.37789e-08,0.0027
2.38021e-08,0.0281
2.38254e-08,0.0488
2.38487e-08,0.0613
2.38719e-08,0.0646
2.38952e-08,0.0599
2.39185e-08,0.0506
2.39417e-08,0.0405
2.39650e-08,0.0327
2.39883e-08,0.0287
2.40115e-08,0.0278
2.40348e-08,0.0283
2.40581e-08,0.0286
2.40813e-08,0.0282
2.41046e-08,0.0272
2.41279e-08,0.0260
2.41511e-08,0.0241
2.41744e-08,0.0209
2.41977e-08,0.0159
2.42209e-08,0.0091
2.42442e-08,0.0008
2.42675e-08,-0.0085
2.42907e-08,-0.0178
2.43140e-08,-0.0259
2.43373e-08,-0.0313
2.43605e-08,-0.0329
2.43838e-08,-0.0301
2.44071e-08,-0.0237
2.44303e-08,-0.0152
2.44536e-08,-0.0069
2.44769e-08,-0.0008
2.45002e-08,0.0019
2.45234e-08,0.0013
2.45467e-08,-0.0013
2.45700e-08,-0.0041
2.45932e-08,-0.0056
2.46165e-08,-0.0056
2.46398e-08,-0.0045
2.46630e-08,-0.0029
2.46863e-08,-0.0011
2.47096e-08,0.0009
2.47328e-08,0.0034
2.47561e-08,0.0062
