.HEADER
..NAMES
Time,V U1.K3
2.0475e-09,0.6332
2.0708e-09,0.6475
2.0940e-09,0.6560
2.1173e-09,0.6611
2.1406e-09,0.6633
2.1638e-09,0.6633
2.1871e-09,0.6631
2.2104e-09,0.6625
2.2336e-09,0.6614
2.2569e-09,0.6589
2.2802e-09,0.6562
2.3034e-09,0.6554
2.3267e-09,0.6581
2.3500e-09,0.6666
2.3732e-09,0.6795
2.3965e-09,0.6997
2.4198e-09,0.7332
2.4430e-09,0.7819
2.4663e-09,0.8432
2.4896e-09,0.9124
2.5128e-09,0.9823
2.5361e-09,1.0452
2.5594e-09,1.0967
2.5826e-09,1.1354
2.6059e-09,1.1631
2.6292e-09,1.1832
2.6524e-09,1.1989
2.6757e-09,1.2124
2.6990e-09,1.2240
2.7222e-09,1.2330
2.7455e-09,1.2396
2.7688e-09,1.2449
2.7920e-09,1.2497
2.8153e-09,1.2537
2.8386e-09,1.2560
2.8618e-09,1.2560
2.8851e-09,1.2538
2.9084e-09,1.2499
2.9316e-09,1.2435
2.9549e-09,1.2335
2.9782e-09,1.2195
3.0014e-09,1.2016
3.0247e-09,1.1813
3.0480e-09,1.1615
3.0712e-09,1.1457
3.0945e-09,1.1367
3.1178e-09,1.1356
3.1410e-09,1.1413
3.1643e-09,1.1509
3.1876e-09,1.1607
3.2108e-09,1.1681
3.2341e-09,1.1728
3.2574e-09,1.1755
3.2806e-09,1.1772
3.3039e-09,1.1784
3.3272e-09,1.1794
3.3504e-09,1.1805
3.3737e-09,1.1820
3.3970e-09,1.1840
3.4202e-09,1.1867
3.4435e-09,1.1899
3.4668e-09,1.1938
3.4901e-09,1.1985
3.5133e-09,1.2039
3.5366e-09,1.2101
3.5599e-09,1.2166
3.5831e-09,1.2228
3.6064e-09,1.2273
3.6297e-09,1.2289
3.6529e-09,1.2264
3.6762e-09,1.2202
3.6995e-09,1.2118
3.7227e-09,1.2037
3.7460e-09,1.1979
3.7693e-09,1.1953
3.7925e-09,1.1954
3.8158e-09,1.1972
3.8391e-09,1.1995
3.8623e-09,1.2013
3.8856e-09,1.2021
3.9089e-09,1.2021
3.9321e-09,1.2013
3.9554e-09,1.2003
3.9787e-09,1.1990
4.0019e-09,1.1976
4.0252e-09,1.1960
4.0485e-09,1.1943
4.0717e-09,1.1927
4.0950e-09,1.1913
4.1183e-09,1.1901
4.1415e-09,1.1893
4.1648e-09,1.1896
4.1881e-09,1.1914
4.2113e-09,1.1948
4.2346e-09,1.1993
4.2579e-09,1.2038
4.2811e-09,1.2070
4.3044e-09,1.2081
4.3277e-09,1.1759
4.3509e-09,1.1161
4.3742e-09,0.9542
4.3975e-09,0.7957
4.4207e-09,0.6853
4.4440e-09,0.6130
4.4673e-09,0.5685
4.4905e-09,0.5432
4.5138e-09,0.5300
4.5371e-09,0.5222
4.5603e-09,0.5170
4.5836e-09,0.5129
4.6069e-09,0.5088
4.6301e-09,0.5055
4.6534e-09,0.5028
4.6767e-09,0.5005
4.6999e-09,0.4996
4.7232e-09,0.4999
4.7465e-09,0.5023
4.7697e-09,0.5042
4.7930e-09,0.5036
4.8163e-09,0.5000
4.8395e-09,0.4925
4.8628e-09,0.4803
4.8861e-09,0.4593
4.9093e-09,0.4232
4.9326e-09,0.3707
4.9559e-09,0.3053
4.9791e-09,0.2326
5.0024e-09,0.1605
5.0257e-09,0.0969
5.0489e-09,0.0461
5.0722e-09,0.0097
5.0955e-09,-0.0146
5.1187e-09,-0.0302
5.1420e-09,-0.0407
5.1653e-09,-0.0487
5.1885e-09,-0.0551
5.2118e-09,-0.0601
5.2351e-09,-0.0646
5.2583e-09,-0.0694
5.2816e-09,-0.0747
5.3049e-09,-0.0792
5.3281e-09,-0.0816
5.3514e-09,-0.0814
5.3747e-09,-0.0789
5.3979e-09,-0.0744
5.4212e-09,-0.0668
5.4445e-09,-0.0548
5.4677e-09,-0.0380
5.4910e-09,-0.0165
5.5143e-09,0.0077
5.5375e-09,0.0311
5.5608e-09,0.0499
5.5841e-09,0.0608
5.6073e-09,0.0630
5.6306e-09,0.0577
5.6539e-09,0.0483
5.6771e-09,0.0385
5.7004e-09,0.0307
5.7237e-09,0.0258
5.7469e-09,0.0231
5.7702e-09,0.0222
5.7935e-09,0.0225
5.8168e-09,0.0235
5.8400e-09,0.0244
5.8633e-09,0.0244
5.8866e-09,0.0231
5.9098e-09,0.0207
5.9331e-09,0.0173
5.9564e-09,0.0127
5.9796e-09,0.0072
6.0029e-09,0.0007
6.0262e-09,-0.0069
6.0494e-09,-0.0151
6.0727e-09,-0.0229
6.0960e-09,-0.0289
6.1192e-09,-0.0313
6.1425e-09,-0.0291
6.1658e-09,-0.0226
6.1890e-09,-0.0139
6.2123e-09,-0.0054
6.2356e-09,0.0008
6.2588e-09,0.0038
6.2821e-09,0.0038
6.3054e-09,0.0020
6.3286e-09,-0.0007
6.3519e-09,-0.0032
6.3752e-09,-0.0047
6.3984e-09,-0.0053
6.4217e-09,-0.0048
6.4450e-09,-0.0035
6.4682e-09,-0.0017
6.4915e-09,0.0006
6.5148e-09,0.0031
6.5380e-09,0.0055
6.5613e-09,0.0078
6.5846e-09,0.0099
6.6078e-09,0.0119
6.6311e-09,0.0133
6.6544e-09,0.0134
6.6776e-09,0.0117
6.7009e-09,0.0080
6.7242e-09,0.0030
6.7474e-09,-0.0019
6.7707e-09,-0.0056
6.7940e-09,-0.0070
6.8172e-09,-0.0061
6.8405e-09,0.0107
6.8638e-09,0.0569
6.8870e-09,0.2004
6.9103e-09,0.3500
6.9336e-09,0.4658
6.9568e-09,0.5417
6.9801e-09,0.5953
7.0034e-09,0.6239
7.0266e-09,0.6373
7.0499e-09,0.6440
7.0732e-09,0.6482
7.0964e-09,0.6514
7.1197e-09,0.6549
7.1430e-09,0.6581
7.1662e-09,0.6607
7.1895e-09,0.6632
7.2128e-09,0.6651
7.2360e-09,0.6660
7.2593e-09,0.6650
7.2826e-09,0.6636
7.3058e-09,0.6631
7.3291e-09,0.6650
7.3524e-09,0.6711
7.3756e-09,0.6804
7.3989e-09,0.6978
7.4222e-09,0.7300
7.4454e-09,0.7792
7.4687e-09,0.8429
7.4920e-09,0.9160
7.5152e-09,0.9906
7.5385e-09,1.0585
7.5618e-09,1.1142
7.5850e-09,1.1556
7.6083e-09,1.1838
7.6316e-09,1.2020
7.6548e-09,1.1910
7.6781e-09,1.1459
7.7014e-09,1.0158
7.7246e-09,0.8614
7.7479e-09,0.7475
7.7712e-09,0.6757
7.7944e-09,0.6326
7.8177e-09,0.6069
7.8410e-09,0.5930
7.8642e-09,0.5834
7.8875e-09,0.5752
7.9108e-09,0.5668
7.9340e-09,0.5561
7.9573e-09,0.5421
7.9806e-09,0.5243
8.0038e-09,0.5020
8.0271e-09,0.4783
8.0504e-09,0.4563
8.0736e-09,0.4413
8.0969e-09,0.4346
8.1202e-09,0.4346
8.1435e-09,0.4395
8.1667e-09,0.4445
8.1900e-09,0.4452
8.2133e-09,0.4354
8.2365e-09,0.4081
8.2598e-09,0.3617
8.2831e-09,0.3004
8.3063e-09,0.2300
8.3296e-09,0.1586
8.3529e-09,0.0946
8.3761e-09,0.0432
8.3994e-09,0.0064
8.4227e-09,-0.0176
8.4459e-09,-0.0320
8.4692e-09,-0.0404
8.4925e-09,-0.0452
8.5157e-09,-0.0473
8.5390e-09,-0.0469
8.5623e-09,-0.0448
8.5855e-09,-0.0432
8.6088e-09,-0.0439
8.6321e-09,-0.0477
8.6553e-09,-0.0541
8.6786e-09,-0.0619
8.7019e-09,-0.0693
8.7251e-09,-0.0741
8.7484e-09,-0.0734
8.7717e-09,-0.0648
8.7949e-09,-0.0482
8.8182e-09,-0.0250
8.8415e-09,0.0017
8.8647e-09,0.0277
8.8880e-09,0.0485
8.9113e-09,0.0609
8.9345e-09,0.0639
8.9578e-09,0.0588
8.9811e-09,0.0488
9.0043e-09,0.0378
9.0276e-09,0.0284
9.0509e-09,0.0217
9.0741e-09,0.0172
9.0974e-09,0.0144
9.1207e-09,0.0128
9.1439e-09,0.0125
9.1672e-09,0.0134
9.1905e-09,0.0154
9.2137e-09,0.0182
9.2370e-09,0.0210
9.2603e-09,0.0227
9.2835e-09,0.0218
9.3068e-09,0.0176
9.3301e-09,0.0160
9.3533e-09,0.0371
9.3766e-09,0.1213
9.3999e-09,0.2674
9.4231e-09,0.3775
9.4464e-09,0.4622
9.4697e-09,0.5311
9.4929e-09,0.5763
9.5162e-09,0.6087
9.5395e-09,0.6311
9.5627e-09,0.6474
9.5860e-09,0.6580
9.6093e-09,0.6641
9.6325e-09,0.6671
9.6558e-09,0.6676
9.6791e-09,0.6677
9.7023e-09,0.6670
9.7256e-09,0.6653
9.7489e-09,0.6615
9.7721e-09,0.6564
9.7954e-09,0.6525
9.8187e-09,0.6522
9.8419e-09,0.6583
9.8652e-09,0.6708
9.8885e-09,0.6909
9.9117e-09,0.7239
9.9350e-09,0.7720
9.9583e-09,0.8329
9.9815e-09,0.9016
1.00048e-08,0.9715
1.00281e-08,1.0352
1.00513e-08,1.0879
1.00746e-08,1.1280
1.00979e-08,1.1570
1.01211e-08,1.1781
1.01444e-08,1.1945
1.01677e-08,1.2087
1.01909e-08,1.2212
1.02142e-08,1.2311
1.02375e-08,1.2385
1.02607e-08,1.2443
1.02840e-08,1.2496
1.03073e-08,1.2545
1.03305e-08,1.2580
1.03538e-08,1.2591
1.03771e-08,1.2576
1.04003e-08,1.2536
1.04236e-08,1.2467
1.04469e-08,1.2360
1.04702e-08,1.2213
1.04934e-08,1.2032
1.05167e-08,1.1829
1.05400e-08,1.1633
1.05632e-08,1.1475
1.05865e-08,1.1381
1.06098e-08,1.1364
1.06330e-08,1.1415
1.06563e-08,1.1506
1.06796e-08,1.1603
1.07028e-08,1.1678
1.07261e-08,1.1725
1.07494e-08,1.1751
1.07726e-08,1.1767
1.07959e-08,1.1779
1.08192e-08,1.1789
1.08424e-08,1.1799
1.08657e-08,1.1811
1.08890e-08,1.1829
1.09122e-08,1.1854
1.09355e-08,1.1886
1.09588e-08,1.1928
1.09820e-08,1.1980
1.10053e-08,1.2041
1.10286e-08,1.2106
1.10518e-08,1.2173
1.10751e-08,1.2233
1.10984e-08,1.2275
1.11216e-08,1.2289
1.11449e-08,1.2266
1.11682e-08,1.2207
1.11914e-08,1.2126
1.12147e-08,1.2046
1.12380e-08,1.1988
1.12612e-08,1.1960
1.12845e-08,1.1960
1.13078e-08,1.1977
1.13310e-08,1.2000
1.13543e-08,1.2018
1.13776e-08,1.2027
1.14008e-08,1.2027
1.14241e-08,1.2020
1.14474e-08,1.2010
1.14706e-08,1.1998
1.14939e-08,1.1983
1.15172e-08,1.1965
1.15404e-08,1.1945
1.15637e-08,1.1927
1.15870e-08,1.1911
1.16102e-08,1.1900
1.16335e-08,1.1895
1.16568e-08,1.1900
1.16800e-08,1.1919
1.17033e-08,1.1953
1.17266e-08,1.1996
1.17498e-08,1.2039
1.17731e-08,1.2071
1.17964e-08,1.2082
1.18196e-08,1.2073
1.18429e-08,1.2048
1.18662e-08,1.2018
1.18894e-08,1.1994
1.19127e-08,1.1980
1.19360e-08,1.1980
1.19592e-08,1.1988
1.19825e-08,1.2000
1.20058e-08,1.2011
1.20290e-08,1.2020
1.20523e-08,1.2027
1.20756e-08,1.2033
1.20988e-08,1.2037
1.21221e-08,1.2039
1.21454e-08,1.2038
1.21686e-08,1.2036
1.21919e-08,1.2030
1.22152e-08,1.2020
1.22384e-08,1.2006
1.22617e-08,1.1988
1.22850e-08,1.1970
1.23082e-08,1.1957
1.23315e-08,1.1953
1.23548e-08,1.1961
1.23780e-08,1.1979
1.24013e-08,1.2002
1.24246e-08,1.2021
1.24478e-08,1.2032
1.24711e-08,1.2033
1.24944e-08,1.2024
1.25176e-08,1.2011
1.25409e-08,1.1999
1.25642e-08,1.1990
1.25874e-08,1.1987
1.26107e-08,1.1986
1.26340e-08,1.1989
1.26572e-08,1.1682
1.26805e-08,1.1104
1.27038e-08,0.9514
1.27270e-08,0.7967
1.27503e-08,0.6913
1.27736e-08,0.6187
1.27968e-08,0.5744
1.28201e-08,0.5475
1.28434e-08,0.5330
1.28667e-08,0.5239
1.28899e-08,0.5172
1.29132e-08,0.5115
1.29365e-08,0.5058
1.29597e-08,0.5011
1.29830e-08,0.4977
1.30063e-08,0.4955
1.30295e-08,0.4957
1.30528e-08,0.4979
1.30761e-08,0.5028
1.30993e-08,0.5073
1.31226e-08,0.5088
1.31459e-08,0.5065
1.31691e-08,0.4989
1.31924e-08,0.4855
1.32157e-08,0.4623
1.32389e-08,0.4235
1.32622e-08,0.3689
1.32855e-08,0.3027
1.33087e-08,0.2302
1.33320e-08,0.1592
1.33553e-08,0.0971
1.33785e-08,0.0476
1.34018e-08,0.0119
1.34251e-08,-0.0120
1.34483e-08,-0.0275
1.34716e-08,-0.0380
1.34949e-08,-0.0460
1.35181e-08,-0.0526
1.35414e-08,-0.0579
1.35647e-08,-0.0630
1.35879e-08,-0.0688
1.36112e-08,-0.0752
1.36345e-08,-0.0808
1.36577e-08,-0.0840
1.36810e-08,-0.0840
1.37043e-08,-0.0812
1.37275e-08,-0.0758
1.37508e-08,-0.0669
1.37741e-08,-0.0535
1.37973e-08,-0.0355
1.38206e-08,-0.0134
1.38439e-08,0.0106
1.38671e-08,0.0330
1.38904e-08,0.0506
1.39137e-08,0.0604
1.39369e-08,0.0618
1.39602e-08,0.0564
1.39835e-08,0.0472
1.40067e-08,0.0378
1.40300e-08,0.0305
1.40533e-08,0.0259
1.40765e-08,0.0234
1.40998e-08,0.0227
1.41231e-08,0.0233
1.41463e-08,0.0247
1.41696e-08,0.0259
1.41929e-08,0.0262
1.42161e-08,0.0250
1.42394e-08,0.0223
1.42627e-08,0.0184
1.42859e-08,0.0132
1.43092e-08,0.0069
1.43325e-08,0.0091
1.43557e-08,0.0392
1.43790e-08,0.1475
1.44023e-08,0.2895
1.44255e-08,0.4049
1.44488e-08,0.4829
1.44721e-08,0.5429
1.44953e-08,0.5864
1.45186e-08,0.6144
1.45419e-08,0.6338
1.45651e-08,0.6478
1.45884e-08,0.6565
1.46117e-08,0.6616
1.46349e-08,0.6638
1.46582e-08,0.6638
1.46815e-08,0.6636
1.47047e-08,0.6629
1.47280e-08,0.6616
1.47513e-08,0.6592
1.47745e-08,0.6566
1.47978e-08,0.6558
1.48211e-08,0.6588
1.48443e-08,0.6672
1.48676e-08,0.6803
1.48909e-08,0.7004
1.49141e-08,0.7333
1.49374e-08,0.7817
1.49607e-08,0.8430
1.49839e-08,0.9123
1.50072e-08,0.9824
1.50305e-08,1.0457
1.50537e-08,1.0974
1.50770e-08,1.1363
1.51003e-08,1.1641
1.51236e-08,1.1841
1.51468e-08,1.1996
1.51701e-08,1.2130
1.51934e-08,1.2245
1.52166e-08,1.2336
1.52399e-08,1.2402
1.52632e-08,1.2455
1.52864e-08,1.2503
1.53097e-08,1.2544
1.53330e-08,1.2567
1.53562e-08,1.2566
1.53795e-08,1.2543
1.54028e-08,1.2503
1.54260e-08,1.2440
1.54493e-08,1.2342
1.54726e-08,1.2203
1.54958e-08,1.2025
1.55191e-08,1.1822
1.55424e-08,1.1623
1.55656e-08,1.1462
1.55889e-08,1.1370
1.56122e-08,1.1358
1.56354e-08,1.1415
1.56587e-08,1.1511
1.56820e-08,1.1610
1.57052e-08,1.1687
1.57285e-08,1.1735
1.57518e-08,1.1762
1.57750e-08,1.1778
1.57983e-08,1.1790
1.58216e-08,1.1799
1.58448e-08,1.1810
1.58681e-08,1.1824
1.58914e-08,1.1845
1.59146e-08,1.1872
1.59379e-08,1.1905
1.59612e-08,1.1944
1.59844e-08,1.1768
1.60077e-08,1.1299
1.60310e-08,0.9959
1.60542e-08,0.8409
1.60775e-08,0.7338
1.61008e-08,0.6605
1.61240e-08,0.6138
1.61473e-08,0.5803
1.61706e-08,0.5566
1.61938e-08,0.5375
1.62171e-08,0.5220
1.62404e-08,0.5104
1.62636e-08,0.5026
1.62869e-08,0.4987
1.63102e-08,0.4977
1.63334e-08,0.4976
1.63567e-08,0.4988
1.63800e-08,0.5004
1.64032e-08,0.5038
1.64265e-08,0.5071
1.64498e-08,0.5077
1.64730e-08,0.5051
1.64963e-08,0.4975
1.65196e-08,0.4844
1.65428e-08,0.4626
1.65661e-08,0.4261
1.65894e-08,0.3733
1.66126e-08,0.3082
1.66359e-08,0.2361
1.66592e-08,0.1649
1.66824e-08,0.1028
1.67057e-08,0.0543
1.67290e-08,0.0204
1.67522e-08,-0.0014
1.67755e-08,-0.0159
1.67988e-08,-0.0270
1.68220e-08,-0.0374
1.68453e-08,-0.0476
1.68686e-08,-0.0565
1.68918e-08,-0.0638
1.69151e-08,-0.0702
1.69384e-08,-0.0758
1.69616e-08,-0.0802
1.69849e-08,-0.0825
1.70082e-08,-0.0821
1.70314e-08,-0.0793
1.70547e-08,-0.0744
1.70780e-08,-0.0664
1.71012e-08,-0.0541
1.71245e-08,-0.0370
1.71478e-08,-0.0158
1.71710e-08,0.0079
1.71943e-08,0.0307
1.72176e-08,0.0486
1.72408e-08,0.0588
1.72641e-08,0.0602
1.72874e-08,0.0541
1.73106e-08,0.0442
1.73339e-08,0.0346
1.73572e-08,0.0279
1.73804e-08,0.0249
1.74037e-08,0.0244
1.74270e-08,0.0253
1.74502e-08,0.0264
1.74735e-08,0.0272
1.74968e-08,0.0272
1.75201e-08,0.0261
1.75433e-08,0.0240
1.75666e-08,0.0211
1.75899e-08,0.0174
1.76131e-08,0.0129
1.76364e-08,0.0073
1.76597e-08,0.0008
1.76829e-08,-0.0067
1.77062e-08,-0.0146
1.77295e-08,-0.0221
1.77527e-08,-0.0277
1.77760e-08,-0.0298
1.77993e-08,-0.0273
1.78225e-08,-0.0208
1.78458e-08,-0.0120
1.78691e-08,-0.0037
1.78923e-08,0.0021
1.79156e-08,0.0043
1.79389e-08,0.0033
1.79621e-08,0.0005
1.79854e-08,-0.0026
1.80087e-08,-0.0050
1.80319e-08,-0.0059
1.80552e-08,-0.0055
1.80785e-08,-0.0041
1.81017e-08,-0.0023
1.81250e-08,-0.0003
1.81483e-08,0.0017
1.81715e-08,0.0038
1.81948e-08,0.0060
1.82181e-08,0.0081
1.82413e-08,0.0101
1.82646e-08,0.0120
1.82879e-08,0.0132
1.83111e-08,0.0132
1.83344e-08,0.0114
1.83577e-08,0.0078
1.83809e-08,0.0029
1.84042e-08,-0.0019
1.84275e-08,-0.0054
1.84507e-08,-0.0065
1.84740e-08,-0.0053
1.84973e-08,0.0068
1.85205e-08,0.0490
1.85438e-08,0.1727
1.85671e-08,0.3264
1.85903e-08,0.4510
1.86136e-08,0.5315
1.86369e-08,0.5858
1.86601e-08,0.6183
1.86834e-08,0.6342
1.87067e-08,0.6418
1.87299e-08,0.6471
1.87532e-08,0.6510
1.87765e-08,0.6547
1.87997e-08,0.6581
1.88230e-08,0.6608
1.88463e-08,0.6635
1.88695e-08,0.6657
1.88928e-08,0.6669
1.89161e-08,0.6663
1.89393e-08,0.6647
1.89626e-08,0.6636
1.89859e-08,0.6646
1.90091e-08,0.6694
1.90324e-08,0.6776
1.90557e-08,0.6928
1.90789e-08,0.7218
1.91022e-08,0.7681
1.91255e-08,0.8300
1.91487e-08,0.9024
1.91720e-08,0.9779
1.91953e-08,1.0477
1.92185e-08,1.1058
1.92418e-08,1.1495
1.92651e-08,1.1795
1.92883e-08,1.1989
1.93116e-08,1.2115
1.93349e-08,1.2206
1.93581e-08,1.2277
1.93814e-08,1.2332
1.94047e-08,1.2376
1.94279e-08,1.2420
1.94512e-08,1.2468
1.94745e-08,1.2516
1.94977e-08,1.2549
1.95210e-08,1.2562
1.95443e-08,1.2556
1.95675e-08,1.2535
1.95908e-08,1.2489
1.96141e-08,1.2402
1.96373e-08,1.2265
1.96606e-08,1.2077
1.96839e-08,1.1852
1.97071e-08,1.1624
1.97304e-08,1.1431
1.97537e-08,1.1310
1.97769e-08,1.1278
1.98002e-08,1.1331
1.98235e-08,1.1439
1.98468e-08,1.1564
1.98700e-08,1.1672
1.98933e-08,1.1750
1.99166e-08,1.1800
1.99398e-08,1.1826
1.99631e-08,1.1835
1.99864e-08,1.1833
2.00096e-08,1.1829
2.00329e-08,1.1829
2.00562e-08,1.1839
2.00794e-08,1.1858
2.01027e-08,1.1884
2.01260e-08,1.1920
2.01492e-08,1.1965
2.01725e-08,1.2021
2.01958e-08,1.2089
2.02190e-08,1.2165
2.02423e-08,1.2241
2.02656e-08,1.2302
2.02888e-08,1.2331
2.03121e-08,1.2313
2.03354e-08,1.2249
2.03586e-08,1.2156
2.03819e-08,1.2058
2.04052e-08,1.1980
2.04284e-08,1.1935
2.04517e-08,1.1924
2.04750e-08,1.1940
2.04982e-08,1.1969
2.05215e-08,1.1999
2.05448e-08,1.2022
2.05680e-08,1.2034
2.05913e-08,1.2035
2.06146e-08,1.2027
2.06378e-08,1.2013
2.06611e-08,1.1995
2.06844e-08,1.1975
2.07076e-08,1.1955
2.07309e-08,1.1935
2.07542e-08,1.1916
2.07774e-08,1.1898
2.08007e-08,1.1885
2.08240e-08,1.1883
2.08472e-08,1.1899
2.08705e-08,1.1936
2.08938e-08,1.1987
2.09170e-08,1.2041
2.09403e-08,1.2083
2.09636e-08,1.2104
2.09868e-08,1.1798
2.10101e-08,1.1204
2.10334e-08,0.9575
2.10566e-08,0.8002
2.10799e-08,0.6912
2.11032e-08,0.6158
2.11264e-08,0.5699
2.11497e-08,0.5438
2.11730e-08,0.5301
2.11962e-08,0.5225
2.12195e-08,0.5176
2.12428e-08,0.5139
2.12660e-08,0.5099
2.12893e-08,0.5067
2.13126e-08,0.5041
2.13358e-08,0.5018
2.13591e-08,0.5010
2.13824e-08,0.5012
2.14056e-08,0.5034
2.14289e-08,0.5051
2.14522e-08,0.5040
2.14754e-08,0.5000
2.14987e-08,0.4921
2.15220e-08,0.4800
2.15452e-08,0.4593
2.15685e-08,0.4237
2.15918e-08,0.3721
2.16150e-08,0.3078
2.16383e-08,0.2358
2.16616e-08,0.1641
2.16848e-08,0.1004
2.17081e-08,0.0492
2.17314e-08,0.0119
2.17546e-08,-0.0131
2.17779e-08,-0.0294
2.18012e-08,-0.0403
2.18244e-08,-0.0432
2.18477e-08,-0.0226
2.18710e-08,0.0609
2.18942e-08,0.2050
2.19175e-08,0.3192
2.19408e-08,0.3964
2.19640e-08,0.4600
2.19873e-08,0.4970
2.20106e-08,0.5203
2.20338e-08,0.5363
2.20571e-08,0.5501
2.20804e-08,0.5653
2.21037e-08,0.5839
2.21269e-08,0.6075
2.21502e-08,0.6353
2.21735e-08,0.6662
2.21967e-08,0.6954
2.22200e-08,0.7186
2.22433e-08,0.7314
2.22665e-08,0.7328
2.22898e-08,0.7262
2.23131e-08,0.7167
2.23363e-08,0.7102
2.23596e-08,0.7098
2.23829e-08,0.7178
2.24061e-08,0.7394
2.24294e-08,0.7780
2.24527e-08,0.8321
2.24759e-08,0.8976
2.24992e-08,0.9676
2.25225e-08,1.0341
2.25457e-08,1.0906
2.25690e-08,1.1340
2.25923e-08,1.1640
2.26155e-08,1.1828
2.26388e-08,1.1937
2.26621e-08,1.1997
2.26853e-08,1.2024
2.27086e-08,1.2029
2.27319e-08,1.2026
2.27551e-08,1.2039
2.27784e-08,1.2093
2.28017e-08,1.2193
2.28249e-08,1.2321
2.28482e-08,1.2449
2.28715e-08,1.2547
2.28947e-08,1.2597
2.29180e-08,1.2586
2.29413e-08,1.2506
2.29645e-08,1.2362
2.29878e-08,1.2167
2.30111e-08,1.1939
2.30343e-08,1.1712
2.30576e-08,1.1520
2.30809e-08,1.1393
2.31041e-08,1.1349
2.31274e-08,1.1387
2.31507e-08,1.1485
2.31739e-08,1.1608
2.31972e-08,1.1724
2.32205e-08,1.1816
2.32437e-08,1.1881
2.32670e-08,1.1922
2.32903e-08,1.1941
2.33135e-08,1.1936
2.33368e-08,1.1908
2.33601e-08,1.1864
2.33833e-08,1.1818
2.34066e-08,1.1784
2.34299e-08,1.1776
2.34531e-08,1.1802
2.34764e-08,1.1862
2.34997e-08,1.1948
2.35229e-08,1.2049
2.35462e-08,1.2149
2.35695e-08,1.2235
2.35927e-08,1.2296
2.36160e-08,1.2321
2.36393e-08,1.2303
2.36625e-08,1.2243
2.36858e-08,1.2153
2.37091e-08,1.2057
2.37323e-08,1.1976
2.37556e-08,1.1925
2.37789e-08,1.1908
2.38021e-08,1.1916
2.38254e-08,1.1941
2.38487e-08,1.1973
2.38719e-08,1.2005
2.38952e-08,1.2034
2.39185e-08,1.2059
2.39417e-08,1.2074
2.39650e-08,1.2077
2.39883e-08,1.2063
2.40115e-08,1.2031
2.40348e-08,1.1987
2.40581e-08,1.1940
2.40813e-08,1.1899
2.41046e-08,1.1871
2.41279e-08,1.1860
2.41511e-08,1.1868
2.41744e-08,1.1894
2.41977e-08,1.1938
2.42209e-08,1.1991
2.42442e-08,1.2044
2.42675e-08,1.2086
2.42907e-08,1.2106
2.43140e-08,1.2103
2.43373e-08,1.2080
2.43605e-08,1.2047
2.43838e-08,1.2012
2.44071e-08,1.1985
2.44303e-08,1.1970
2.44536e-08,1.1964
2.44769e-08,1.1966
2.45002e-08,1.1973
2.45234e-08,1.1986
2.45467e-08,1.2004
2.45700e-08,1.2026
2.45932e-08,1.2047
2.46165e-08,1.2064
2.46398e-08,1.2072
2.46630e-08,1.2070
2.46863e-08,1.2057
2.47096e-08,1.2037
2.47328e-08,1.2012
2.47561e-08,1.1985
2.47794e-08,1.1962
