.HEADER
..NAMES
Time,V U1.V1&V2
.DATA
2.48957e-08,1.2114
2.49190e-08,1.2059
2.49422e-08,1.1971
2.49655e-08,1.1901
2.49888e-08,1.1857
2.50120e-08,1.1846
2.50353e-08,1.1888
2.50586e-08,1.1970
2.50818e-08,1.2041
2.51051e-08,1.2069
2.51284e-08,1.2039
2.51516e-08,1.1688
2.51749e-08,1.1080
2.51982e-08,0.9477
2.52214e-08,0.7952
2.52447e-08,0.6880
2.52680e-08,0.6168
2.52912e-08,0.5763
2.53145e-08,0.5648
2.53378e-08,0.5654
2.53610e-08,0.5653
2.53843e-08,0.5633
2.54076e-08,0.5579
2.54308e-08,0.5486
2.54541e-08,0.5352
2.54774e-08,0.5215
2.55006e-08,0.5121
2.55239e-08,0.5087
2.55472e-08,0.5107
2.55704e-08,0.5214
2.55937e-08,0.5692
2.56170e-08,0.7485
2.56402e-08,0.9309
2.56635e-08,1.0635
2.56868e-08,1.1566
2.57100e-08,1.2001
2.57333e-08,1.2111
2.57566e-08,1.2041
2.57798e-08,1.1955
2.58031e-08,1.1890
2.58264e-08,1.1852
2.58496e-08,1.1849
2.58729e-08,1.1902
2.58962e-08,1.1986
2.59194e-08,1.2051
2.59427e-08,1.2067
2.59660e-08,1.1999
2.59892e-08,1.1588
2.60125e-08,1.0827
2.60358e-08,0.9157
2.60590e-08,0.7704
2.60823e-08,0.6711
2.61056e-08,0.6061
2.61288e-08,0.5717
2.61521e-08,0.5647
2.61754e-08,0.5655
2.61986e-08,0.5650
2.62219e-08,0.5624
2.62452e-08,0.5564
2.62684e-08,0.5462
2.62917e-08,0.5323
2.63150e-08,0.5193
2.63382e-08,0.5110
2.63615e-08,0.5087
2.63848e-08,0.5114
2.64080e-08,0.5262
2.64313e-08,0.5962
2.64546e-08,0.7898
2.64778e-08,0.9580
2.65011e-08,1.0848
2.65244e-08,1.1668
2.65476e-08,1.2041
2.65709e-08,1.2110
2.65942e-08,1.2023
2.66174e-08,1.1940
2.66407e-08,1.1879
2.66640e-08,1.1848
2.66872e-08,1.1855
2.67105e-08,1.1918
2.67338e-08,1.2002
2.67570e-08,1.2059
2.67803e-08,1.2064
2.68036e-08,1.1958
2.68269e-08,1.1499
2.68501e-08,1.0541
2.68734e-08,0.8832
2.68967e-08,0.7437
2.69199e-08,0.6556
2.69432e-08,0.5972
2.69665e-08,0.5682
2.69897e-08,0.5643
2.70130e-08,0.5654
2.70363e-08,0.5647
2.70595e-08,0.5617
2.70828e-08,0.5547
2.71061e-08,0.5437
2.71293e-08,0.5295
2.71526e-08,0.5172
2.71759e-08,0.5101
2.71991e-08,0.5089
2.72224e-08,0.5123
2.72457e-08,0.5330
2.72689e-08,0.6221
2.72922e-08,0.8266
2.73155e-08,0.9866
2.73387e-08,1.1018
2.73620e-08,1.1797
2.73853e-08,1.2077
2.74085e-08,1.2092
2.74318e-08,1.2005
2.74551e-08,1.1926
2.74783e-08,1.1872
2.75016e-08,1.1846
2.75249e-08,1.1864
2.75481e-08,1.1934
2.75714e-08,1.2016
2.75947e-08,1.2064
2.76179e-08,1.2057
2.76412e-08,1.1878
2.76645e-08,1.1368
2.76877e-08,1.0212
2.77110e-08,0.8540
2.77343e-08,0.7242
2.77575e-08,0.6405
2.77808e-08,0.5881
2.78041e-08,0.5658
2.78273e-08,0.5645
2.78506e-08,0.5654
2.78739e-08,0.5645
2.78971e-08,0.5607
2.79204e-08,0.5530
2.79437e-08,0.5410
2.79669e-08,0.5267
2.79902e-08,0.5153
2.80135e-08,0.5094
2.80367e-08,0.5093
2.80600e-08,0.5133
2.80833e-08,0.5424
2.81065e-08,0.6581
2.81298e-08,0.8609
2.81531e-08,1.0114
2.81763e-08,1.1232
2.81996e-08,1.1873
2.82229e-08,1.2094
2.82461e-08,1.2076
2.82694e-08,1.1989
2.82927e-08,1.1913
2.83159e-08,1.1863
2.83392e-08,1.1844
2.83625e-08,1.1874
2.83857e-08,1.1951
2.84090e-08,1.2028
2.84323e-08,1.2067
2.84555e-08,1.2049
2.84788e-08,1.1788
2.85021e-08,1.1230
2.85253e-08,0.9845
2.85486e-08,0.8246
2.85719e-08,0.7053
2.85951e-08,0.6282
2.86184e-08,0.5815
2.86417e-08,0.5643
2.86649e-08,0.5645
2.86882e-08,0.5652
2.87115e-08,0.5640
2.87347e-08,0.5595
2.87580e-08,0.5511
2.87813e-08,0.5382
2.88045e-08,0.5242
2.88278e-08,0.5136
2.88511e-08,0.5089
2.88743e-08,0.5098
2.88976e-08,0.5165
2.89209e-08,0.5566
2.89441e-08,0.7005
2.89674e-08,0.8929
2.89907e-08,1.0412
2.90139e-08,1.1367
2.90372e-08,1.1941
2.90605e-08,1.2110
2.90838e-08,1.2058
2.91070e-08,1.1970
2.91303e-08,1.1900
2.91536e-08,1.1856
2.91768e-08,1.1845
2.92001e-08,1.1886
2.92234e-08,1.1967
2.92466e-08,1.2039
2.92699e-08,1.2068
2.92932e-08,1.2039
2.93164e-08,1.1694
2.93397e-08,1.1094
2.93630e-08,0.9510
2.93862e-08,0.7988
2.94095e-08,0.6879
2.94328e-08,0.6167
2.94560e-08,0.5753
2.94793e-08,0.5638
2.95026e-08,0.5647
2.95258e-08,0.5651
2.95491e-08,0.5633
2.95724e-08,0.5581
2.95956e-08,0.5489
2.96189e-08,0.5355
2.96422e-08,0.5218
2.96654e-08,0.5122
2.96887e-08,0.5086
2.97120e-08,0.5105
2.97352e-08,0.5205
2.97585e-08,0.5662
2.97818e-08,0.7456
2.98050e-08,0.9274
2.98283e-08,1.0618
2.98516e-08,1.1562
2.98748e-08,1.1993
2.98981e-08,1.2108
2.99214e-08,1.2040
2.99446e-08,1.1954
2.99679e-08,1.1890
2.99912e-08,1.1851
3.00144e-08,1.1847
3.00377e-08,1.1900
3.00610e-08,1.1984
3.00842e-08,1.2049
3.01075e-08,1.2067
3.01308e-08,1.2001
3.01540e-08,1.1595
3.01773e-08,1.0846
3.02006e-08,0.9191
3.02238e-08,0.7722
3.02471e-08,0.6705
3.02704e-08,0.6058
3.02936e-08,0.5707
3.03169e-08,0.5636
3.03402e-08,0.5648
3.03634e-08,0.5647
3.03867e-08,0.5624
3.04100e-08,0.5565
3.04332e-08,0.5465
3.04565e-08,0.5326
3.04798e-08,0.5195
3.05030e-08,0.5110
3.05263e-08,0.5086
3.05496e-08,0.5113
3.05728e-08,0.5252
3.05961e-08,0.5937
3.06194e-08,0.7875
3.06426e-08,0.9563
3.06659e-08,1.0824
3.06892e-08,1.1670
3.07124e-08,1.2038
3.07357e-08,1.2109
3.07590e-08,1.2022
3.07822e-08,1.1940
3.08055e-08,1.1879
3.08288e-08,1.1847
3.08520e-08,1.1853
3.08753e-08,1.1915
3.08986e-08,1.2001
3.09218e-08,1.2058
3.09451e-08,1.2063
3.09684e-08,1.1964
3.09916e-08,1.1504
3.10149e-08,1.0566
3.10382e-08,0.8865
3.10614e-08,0.7446
3.10847e-08,0.6550
3.11080e-08,0.5969
3.11312e-08,0.5674
3.11545e-08,0.5633
3.11778e-08,0.5649
3.12010e-08,0.5645
3.12243e-08,0.5617
3.12476e-08,0.5549
3.12708e-08,0.5439
3.12941e-08,0.5297
3.13174e-08,0.5174
3.13406e-08,0.5101
3.13639e-08,0.5088
3.13872e-08,0.5122
3.14105e-08,0.5320
3.14337e-08,0.6209
3.14570e-08,0.8251
3.14803e-08,0.9886
3.15035e-08,1.1005
3.15268e-08,1.1792
3.15501e-08,1.2077
3.15733e-08,1.2092
3.15966e-08,1.2003
3.16199e-08,1.1925
3.16431e-08,1.1871
3.16664e-08,1.1845
3.16897e-08,1.1862
3.17129e-08,1.1932
3.17362e-08,1.2016
3.17595e-08,1.2064
3.17827e-08,1.2058
3.18060e-08,1.1883
3.18293e-08,1.1373
3.18525e-08,1.0239
3.18758e-08,0.8572
3.18991e-08,0.7251
3.19223e-08,0.6402
3.19456e-08,0.5872
3.19689e-08,0.5649
3.19921e-08,0.5636
3.20154e-08,0.5650
3.20387e-08,0.5643
3.20619e-08,0.5607
3.20852e-08,0.5531
3.21085e-08,0.5411
3.21317e-08,0.5269
3.21550e-08,0.5154
3.21783e-08,0.5094
3.22015e-08,0.5092
3.22248e-08,0.5132
3.22481e-08,0.5415
3.22713e-08,0.6576
3.22946e-08,0.8623
3.23179e-08,1.0143
3.23411e-08,1.1232
3.23644e-08,1.1869
3.23877e-08,1.2095
3.24109e-08,1.2076
3.24342e-08,1.1986
3.24575e-08,1.1912
3.24807e-08,1.1863
3.25040e-08,1.1844
3.25273e-08,1.1873
3.25505e-08,1.1950
3.25738e-08,1.2029
3.25971e-08,1.2068
3.26203e-08,1.2050
3.26436e-08,1.1793
3.26669e-08,1.1238
3.26901e-08,0.9882
3.27134e-08,0.8286
3.27367e-08,0.7051
3.27599e-08,0.6280
3.27832e-08,0.5806
3.28065e-08,0.5633
3.28297e-08,0.5637
3.28530e-08,0.5647
3.28763e-08,0.5639
3.28995e-08,0.5595
3.29228e-08,0.5511
3.29461e-08,0.5383
3.29693e-08,0.5243
3.29926e-08,0.5137
3.30159e-08,0.5089
3.30391e-08,0.5097
3.30624e-08,0.5164
3.30857e-08,0.5552
3.31089e-08,0.7008
3.31322e-08,0.8951
3.31555e-08,1.0429
3.31787e-08,1.1375
3.32020e-08,1.1937
3.32253e-08,1.2112
3.32485e-08,1.2057
3.32718e-08,1.1967
3.32951e-08,1.1900
3.33183e-08,1.1856
3.33416e-08,1.1844
3.33649e-08,1.1885
3.33881e-08,1.1968
3.34114e-08,1.2041
3.34347e-08,1.2070
3.34579e-08,1.2040
3.34812e-08,1.1700
3.35045e-08,1.1107
3.35277e-08,0.9546
3.35510e-08,0.8025
3.35743e-08,0.6877
3.35975e-08,0.6167
3.36208e-08,0.5746
3.36441e-08,0.5629
3.36673e-08,0.5640
3.36906e-08,0.5647
3.37139e-08,0.5631
3.37372e-08,0.5580
3.37604e-08,0.5489
3.37837e-08,0.5356
3.38070e-08,0.5219
3.38302e-08,0.5123
3.38535e-08,0.5086
3.38768e-08,0.5104
3.39000e-08,0.5204
3.39233e-08,0.5667
3.39466e-08,0.7467
3.39698e-08,0.9302
3.39931e-08,1.0640
3.40164e-08,1.1570
3.40396e-08,1.1997
3.40629e-08,1.2109
3.40862e-08,1.2037
3.41094e-08,1.1951
3.41327e-08,1.1889
3.41560e-08,1.1851
3.41792e-08,1.1846
3.42025e-08,1.1899
3.42258e-08,1.1986
3.42490e-08,1.2052
3.42723e-08,1.2068
3.42956e-08,1.2012
3.43188e-08,1.1606
3.43421e-08,1.0868
3.43654e-08,0.9228
3.43886e-08,0.7742
3.44119e-08,0.6703
3.44352e-08,0.6057
3.44584e-08,0.5700
3.44817e-08,0.5627
3.45050e-08,0.5642
3.45282e-08,0.5644
3.45515e-08,0.5623
3.45748e-08,0.5565
3.45980e-08,0.5465
3.46213e-08,0.5327
3.46446e-08,0.5196
3.46678e-08,0.5111
3.46911e-08,0.5086
3.47144e-08,0.5112
3.47376e-08,0.5247
3.47609e-08,0.5939
3.47842e-08,0.7883
3.48074e-08,0.9587
3.48307e-08,1.0838
3.48540e-08,1.1675
3.48772e-08,1.2038
3.49005e-08,1.2108
3.49238e-08,1.2019
3.49470e-08,1.1937
3.49703e-08,1.1879
3.49936e-08,1.1847
3.50168e-08,1.1852
3.50401e-08,1.1916
3.50634e-08,1.2003
3.50866e-08,1.2060
3.51099e-08,1.2065
3.51332e-08,1.1978
3.51564e-08,1.1514
3.51797e-08,1.0594
3.52030e-08,0.8901
3.52262e-08,0.7455
3.52495e-08,0.6547
3.52728e-08,0.5968
3.52960e-08,0.5667
3.53193e-08,0.5624
3.53426e-08,0.5643
3.53658e-08,0.5643
3.53891e-08,0.5616
3.54124e-08,0.5549
3.54356e-08,0.5439
3.54589e-08,0.5299
3.54822e-08,0.5175
3.55054e-08,0.5101
3.55287e-08,0.5088
3.55520e-08,0.5121
3.55752e-08,0.5315
3.55985e-08,0.6227
3.56218e-08,0.8256
3.56450e-08,0.9929
3.56683e-08,1.1017
3.56916e-08,1.1784
3.57148e-08,1.2076
3.57381e-08,1.2090
3.57614e-08,1.1999
3.57846e-08,1.1923
3.58079e-08,1.1871
3.58312e-08,1.1845
3.58544e-08,1.1861
3.58777e-08,1.1933
3.59010e-08,1.2018
3.59242e-08,1.2067
3.59475e-08,1.2059
3.59708e-08,1.1895
3.59940e-08,1.1382
3.60173e-08,1.0269
3.60406e-08,0.8605
3.60638e-08,0.7258
3.60871e-08,0.6399
3.61104e-08,0.5863
3.61337e-08,0.5641
3.61569e-08,0.5628
3.61802e-08,0.5645
3.62035e-08,0.5641
3.62267e-08,0.5607
3.62500e-08,0.5531
3.62733e-08,0.5412
3.62965e-08,0.5270
3.63198e-08,0.5156
3.63431e-08,0.5094
3.63663e-08,0.5092
3.63896e-08,0.5131
3.64129e-08,0.5407
3.64361e-08,0.6587
3.64594e-08,0.8653
3.64827e-08,1.0179
3.65059e-08,1.1249
3.65292e-08,1.1862
3.65525e-08,1.2096
3.65757e-08,1.2074
3.65990e-08,1.1982
3.66223e-08,1.1910
3.66455e-08,1.1863
3.66688e-08,1.1843
3.66921e-08,1.1872
3.67153e-08,1.1951
3.67386e-08,1.2031
3.67619e-08,1.2070
3.67851e-08,1.2050
3.68084e-08,1.1804
3.68317e-08,1.1249
3.68549e-08,0.9919
3.68782e-08,0.8320
3.69015e-08,0.7044
3.69247e-08,0.6277
3.69480e-08,0.5797
3.69713e-08,0.5623
3.69945e-08,0.5629
3.70178e-08,0.5644
3.70411e-08,0.5637
3.70643e-08,0.5595
3.70876e-08,0.5511
3.71109e-08,0.5384
3.71341e-08,0.5245
3.71574e-08,0.5138
3.71807e-08,0.5089
3.72039e-08,0.5097
3.72272e-08,0.5163
3.72505e-08,0.5537
3.72737e-08,0.7011
3.72970e-08,0.8972
3.73203e-08,1.0444
3.73435e-08,1.1391
3.73668e-08,1.1928
3.73901e-08,1.2113
3.74133e-08,1.2055
3.74366e-08,1.1964
3.74599e-08,1.1898
3.74831e-08,1.1856
3.75064e-08,1.1843
3.75297e-08,1.1884
3.75529e-08,1.1969
3.75762e-08,1.2043
3.75995e-08,1.2071
3.76227e-08,1.2040
3.76460e-08,1.1710
3.76693e-08,1.1124
3.76925e-08,0.9580
3.77158e-08,0.8054
3.77391e-08,0.6869
3.77623e-08,0.6163
3.77856e-08,0.5738
3.78089e-08,0.5619
3.78321e-08,0.5634
3.78554e-08,0.5644
3.78787e-08,0.5631
3.79019e-08,0.5580
3.79252e-08,0.5489
3.79485e-08,0.5357
3.79717e-08,0.5221
3.79950e-08,0.5123
3.80183e-08,0.5086
3.80415e-08,0.5103
3.80648e-08,0.5201
3.80881e-08,0.5671
3.81113e-08,0.7465
3.81346e-08,0.9316
3.81579e-08,1.0653
3.81811e-08,1.1570
3.82044e-08,1.2000
3.82277e-08,1.2109
3.82509e-08,1.2035
3.82742e-08,1.1949
3.82975e-08,1.1888
3.83207e-08,1.1851
3.83440e-08,1.1846
3.83673e-08,1.1899
3.83905e-08,1.1986
3.84138e-08,1.2054
3.84371e-08,1.2070
3.84603e-08,1.2015
3.84836e-08,1.1612
3.85069e-08,1.0889
3.85302e-08,0.9257
3.85534e-08,0.7750
3.85767e-08,0.6696
3.86000e-08,0.6052
3.86232e-08,0.5693
3.86465e-08,0.5619
3.86698e-08,0.5638
3.86930e-08,0.5643
3.87163e-08,0.5623
3.87396e-08,0.5565
3.87628e-08,0.5465
3.87861e-08,0.5329
3.88094e-08,0.5198
3.88326e-08,0.5111
3.88559e-08,0.5086
3.88792e-08,0.5111
3.89024e-08,0.5243
3.89257e-08,0.5933
3.89490e-08,0.7875
3.89722e-08,0.9598
3.89955e-08,1.0849
3.90188e-08,1.1677
3.90420e-08,1.2040
3.90653e-08,1.2110
3.90886e-08,1.2018
3.91118e-08,1.1935
3.91351e-08,1.1879
3.91584e-08,1.1847
3.91816e-08,1.1851
3.92049e-08,1.1915
3.92282e-08,1.2003
3.92514e-08,1.2062
3.92747e-08,1.2066
3.92980e-08,1.1983
3.93212e-08,1.1519
3.93445e-08,1.0620
3.93678e-08,0.8928
3.93910e-08,0.7453
3.94143e-08,0.6539
3.94376e-08,0.5963
3.94608e-08,0.5662
3.94841e-08,0.5618
3.95074e-08,0.5641
3.95306e-08,0.5643
3.95539e-08,0.5616
3.95772e-08,0.5549
3.96004e-08,0.5440
3.96237e-08,0.5300
3.96470e-08,0.5176
3.96702e-08,0.5101
3.96935e-08,0.5087
3.97168e-08,0.5121
3.97400e-08,0.5311
3.97633e-08,0.6228
3.97866e-08,0.8245
3.98098e-08,0.9959
3.98331e-08,1.1026
3.98564e-08,1.1782
3.98796e-08,1.2081
3.99029e-08,1.2093
3.99262e-08,1.1999
3.99494e-08,1.1922
3.99727e-08,1.1871
3.99960e-08,1.1844
4.00192e-08,1.1860
4.00425e-08,1.1932
4.00658e-08,1.2019
4.00890e-08,1.2068
4.01123e-08,1.2060
4.01356e-08,1.1898
4.01588e-08,1.1386
4.01821e-08,1.0299
4.02054e-08,0.8630
4.02286e-08,0.7258
4.02519e-08,0.6393
4.02752e-08,0.5861
4.02984e-08,0.5637
4.03217e-08,0.5623
4.03450e-08,0.5644
4.03682e-08,0.5642
4.03915e-08,0.5607
4.04148e-08,0.5531
4.04380e-08,0.5413
4.04613e-08,0.5272
4.04846e-08,0.5156
4.05078e-08,0.5094
4.05311e-08,0.5091
4.05544e-08,0.5131
4.05776e-08,0.5402
4.06009e-08,0.6580
4.06242e-08,0.8668
4.06474e-08,1.0202
4.06707e-08,1.1263
4.06940e-08,1.1863
4.07173e-08,1.2104
4.07405e-08,1.2077
4.07638e-08,1.1983
4.07871e-08,1.1910
4.08103e-08,1.1863
4.08336e-08,1.1842
4.08569e-08,1.1871
4.08801e-08,1.1950
4.09034e-08,1.2032
4.09267e-08,1.2071
4.09499e-08,1.2051
4.09732e-08,1.1807
4.09965e-08,1.1255
4.10197e-08,0.9949
4.10430e-08,0.8344
4.10663e-08,0.7039
4.10895e-08,0.6277
4.11128e-08,0.5800
4.11361e-08,0.5621
4.11593e-08,0.5628
4.11826e-08,0.5644
4.12059e-08,0.5638
4.12291e-08,0.5595
4.12524e-08,0.5512
4.12757e-08,0.5385
4.12989e-08,0.5246
4.13222e-08,0.5138
4.13455e-08,0.5089
4.13687e-08,0.5096
4.13920e-08,0.5162
4.14153e-08,0.5523
4.14385e-08,0.6966
4.14618e-08,0.8960
4.14851e-08,1.0429
4.15083e-08,1.1398
4.15316e-08,1.1924
4.15549e-08,1.2119
4.15781e-08,1.2060
4.16014e-08,1.1966
4.16247e-08,1.1899
4.16479e-08,1.1856
4.16712e-08,1.1842
4.16945e-08,1.1883
4.17177e-08,1.1967
4.17410e-08,1.2043
4.17643e-08,1.2072
4.17875e-08,1.2042
4.18108e-08,1.1713
4.18341e-08,1.1135
4.18573e-08,0.9608
4.18806e-08,0.8073
4.19039e-08,0.6871
4.19271e-08,0.6167
4.19504e-08,0.5745
4.19737e-08,0.5618
4.19969e-08,0.5634
4.20202e-08,0.5646
4.20435e-08,0.5632
4.20667e-08,0.5582
4.20900e-08,0.5491
4.21133e-08,0.5360
4.21365e-08,0.5223
4.21598e-08,0.5124
4.21831e-08,0.5086
4.22063e-08,0.5102
4.22296e-08,0.5198
4.22529e-08,0.5676
4.22761e-08,0.7387
4.22994e-08,0.9280
4.23227e-08,1.0620
4.23459e-08,1.1555
4.23692e-08,1.2001
4.23925e-08,1.2115
4.24157e-08,1.2042
4.24390e-08,1.1952
4.24623e-08,1.1890
4.24855e-08,1.1851
4.25088e-08,1.1845
4.25321e-08,1.1897
4.25553e-08,1.1984
4.25786e-08,1.2052
4.26019e-08,1.2069
4.26251e-08,1.2018
4.26484e-08,1.1615
4.26717e-08,1.0909
4.26949e-08,0.9281
4.27182e-08,0.7766
4.27415e-08,0.6705
4.27647e-08,0.6061
4.27880e-08,0.5703
4.28113e-08,0.5620
4.28345e-08,0.5640
4.28578e-08,0.5645
4.28811e-08,0.5624
4.29043e-08,0.5566
4.29276e-08,0.5467
4.29509e-08,0.5331
4.29742e-08,0.5199
4.29974e-08,0.5111
4.30207e-08,0.5085
4.30440e-08,0.5110
4.30672e-08,0.5240
4.30905e-08,0.5923
4.31138e-08,0.7803
4.31370e-08,0.9565
4.31603e-08,1.0833
4.31836e-08,1.1664
4.32068e-08,1.2041
4.32301e-08,1.2117
4.32534e-08,1.2024
4.32766e-08,1.1939
4.32999e-08,1.1880
4.33232e-08,1.1847
4.33464e-08,1.1851
4.33697e-08,1.1913
4.33930e-08,1.2001
4.34162e-08,1.2060
4.34395e-08,1.2065
4.34628e-08,1.1981
4.34860e-08,1.1521
4.35093e-08,1.0645
4.35326e-08,0.8948
4.35558e-08,0.7482
4.35791e-08,0.6553
4.36024e-08,0.5974
4.36256e-08,0.5672
4.36489e-08,0.5622
4.36722e-08,0.5643
4.36954e-08,0.5644
4.37187e-08,0.5617
4.37420e-08,0.5549
4.37652e-08,0.5441
4.37885e-08,0.5302
4.38118e-08,0.5177
4.38350e-08,0.5101
4.38583e-08,0.5087
4.38816e-08,0.5120
4.39048e-08,0.5307
4.39281e-08,0.6226
4.39514e-08,0.8179
4.39746e-08,0.9930
4.39979e-08,1.1007
4.40212e-08,1.1769
4.40444e-08,1.2082
4.40677e-08,1.2100
4.40910e-08,1.2005
4.41142e-08,1.1926
4.41375e-08,1.1873
4.41608e-08,1.1845
4.41840e-08,1.1859
4.42073e-08,1.1930
4.42306e-08,1.2016
4.42538e-08,1.2066
4.42771e-08,1.2060
4.43004e-08,1.1897
4.43236e-08,1.1387
4.43469e-08,1.0322
4.43702e-08,0.8645
4.43934e-08,0.7288
4.44167e-08,0.6410
4.44400e-08,0.5878
4.44632e-08,0.5647
4.44865e-08,0.5629
4.45098e-08,0.5647
4.45330e-08,0.5643
4.45563e-08,0.5607
4.45796e-08,0.5532
4.46028e-08,0.5414
4.46261e-08,0.5273
4.46494e-08,0.5157
4.46726e-08,0.5094
4.46959e-08,0.5090
4.47192e-08,0.5130
4.47424e-08,0.5397
4.47657e-08,0.6573
4.47890e-08,0.8637
4.48122e-08,1.0176
4.48355e-08,1.1250
4.48588e-08,1.1854
4.48820e-08,1.2109
4.49053e-08,1.2085
4.49286e-08,1.1989
4.49518e-08,1.1914
4.49751e-08,1.1864
4.49984e-08,1.1843
4.50216e-08,1.1870
4.50449e-08,1.1948
4.50682e-08,1.2030
4.50914e-08,1.2070
4.51147e-08,1.2052
4.51380e-08,1.1807
4.51612e-08,1.1261
4.51845e-08,0.9967
4.52078e-08,0.8343
4.52310e-08,0.7053
4.52543e-08,0.6292
4.52776e-08,0.5815
4.53008e-08,0.5630
4.53241e-08,0.5634
4.53474e-08,0.5647
4.53707e-08,0.5639
4.53939e-08,0.5595
4.54172e-08,0.5512
4.54405e-08,0.5386
4.54637e-08,0.5246
4.54870e-08,0.5138
4.55103e-08,0.5088
4.55335e-08,0.5096
4.55568e-08,0.5160
4.55801e-08,0.5509
4.56033e-08,0.6933
4.56266e-08,0.8955
4.56499e-08,1.0406
4.56731e-08,1.1403
4.56964e-08,1.1922
4.57197e-08,1.2129
4.57429e-08,1.2068
4.57662e-08,1.1971
4.57895e-08,1.1902
4.58127e-08,1.1857
4.58360e-08,1.1843
4.58593e-08,1.1882
4.58825e-08,1.1967
4.59058e-08,1.2042
4.59291e-08,1.2071
4.59523e-08,1.2042
4.59756e-08,1.1713
4.59989e-08,1.1131
4.60221e-08,0.9611
4.60454e-08,0.8070
4.60687e-08,0.6883
4.60919e-08,0.6180
4.61152e-08,0.5759
4.61385e-08,0.5627
4.61617e-08,0.5639
4.61850e-08,0.5648
4.62083e-08,0.5632
4.62315e-08,0.5581
4.62548e-08,0.5490
4.62781e-08,0.5358
4.63013e-08,0.5222
4.63246e-08,0.5123
4.63479e-08,0.5086
4.63711e-08,0.5102
4.63944e-08,0.5196
4.64177e-08,0.5681
4.64409e-08,0.7390
4.64642e-08,0.9299
4.64875e-08,1.0616
4.65107e-08,1.1554
4.65340e-08,1.2015
4.65573e-08,1.2125
4.65805e-08,1.2047
4.66038e-08,1.1956
4.66271e-08,1.1892
4.66503e-08,1.1852
4.66736e-08,1.1845
4.66969e-08,1.1897
4.67201e-08,1.1984
4.67434e-08,1.2053
4.67667e-08,1.2070
4.67899e-08,1.2021
4.68132e-08,1.1616
4.68365e-08,1.0911
4.68597e-08,0.9280
4.68830e-08,0.7774
4.69063e-08,0.6717
4.69295e-08,0.6072
4.69528e-08,0.5715
4.69761e-08,0.5628
4.69993e-08,0.5644
4.70226e-08,0.5647
4.70459e-08,0.5624
4.70691e-08,0.5565
4.70924e-08,0.5466
4.71157e-08,0.5329
4.71389e-08,0.5198
4.71622e-08,0.5111
4.71855e-08,0.5085
4.72087e-08,0.5111
4.72320e-08,0.5239
4.72553e-08,0.5915
4.72785e-08,0.7805
4.73018e-08,0.9582
4.73251e-08,1.0848
4.73483e-08,1.1662
4.73716e-08,1.2055
4.73949e-08,1.2126
4.74181e-08,1.2029
4.74414e-08,1.1942
4.74647e-08,1.1882
4.74879e-08,1.1848
4.75112e-08,1.1850
4.75345e-08,1.1913
4.75577e-08,1.2002
4.75810e-08,1.2061
4.76043e-08,1.2066
4.76275e-08,1.1979
4.76508e-08,1.1522
4.76741e-08,1.0652
4.76973e-08,0.8948
4.77206e-08,0.7504
4.77439e-08,0.6568
4.77672e-08,0.5984
4.77904e-08,0.5684
4.78137e-08,0.5630
4.78370e-08,0.5647
4.78602e-08,0.5645
4.78835e-08,0.5616
4.79068e-08,0.5549
4.79300e-08,0.5440
4.79533e-08,0.5300
4.79766e-08,0.5176
4.79998e-08,0.5101
4.80231e-08,0.5087
4.80464e-08,0.5120
4.80696e-08,0.5306
4.80929e-08,0.6227
4.81162e-08,0.8179
4.81394e-08,0.9946
4.81627e-08,1.1021
4.81860e-08,1.1764
4.82092e-08,1.2095
4.82325e-08,1.2108
4.82558e-08,1.2009
4.82790e-08,1.1928
4.83023e-08,1.1874
4.83256e-08,1.1845
4.83488e-08,1.1859
4.83721e-08,1.1931
4.83954e-08,1.2017
4.84186e-08,1.2067
4.84419e-08,1.2061
4.84652e-08,1.1897
4.84884e-08,1.1389
4.85117e-08,1.0328
4.85350e-08,0.8646
4.85582e-08,0.7305
4.85815e-08,0.6427
4.86048e-08,0.5894
4.86280e-08,0.5658
4.86513e-08,0.5637
4.86746e-08,0.5650
4.86978e-08,0.5644
4.87211e-08,0.5607
4.87444e-08,0.5531
4.87676e-08,0.5413
4.87909e-08,0.5271
4.88142e-08,0.5156
4.88374e-08,0.5094
4.88607e-08,0.5091
4.88840e-08,0.5131
4.89072e-08,0.5394
4.89305e-08,0.6568
4.89538e-08,0.8665
4.89770e-08,1.0189
4.90003e-08,1.1252
4.90236e-08,1.1859
4.90468e-08,1.2121
4.90701e-08,1.2091
4.90934e-08,1.1992
4.91166e-08,1.1916
4.91399e-08,1.1866
4.91632e-08,1.1843
4.91864e-08,1.1870
4.92097e-08,1.1949
4.92330e-08,1.2031
4.92562e-08,1.2071
4.92795e-08,1.2053
4.93028e-08,1.1808
4.93260e-08,1.1267
4.93493e-08,0.9975
4.93726e-08,0.8332
4.93958e-08,0.7072
4.94191e-08,0.6304
4.94424e-08,0.5830
4.94656e-08,0.5640
4.94889e-08,0.5641
4.95122e-08,0.5650
4.95354e-08,0.5639
4.95587e-08,0.5595
4.95820e-08,0.5511
4.96052e-08,0.5385
4.96285e-08,0.5245
4.96518e-08,0.5138
4.96750e-08,0.5089
4.96983e-08,0.5096
4.97216e-08,0.5159
4.97448e-08,0.5496
4.97681e-08,0.6936
4.97914e-08,0.8979
4.98146e-08,1.0410
4.98379e-08,1.1407
4.98612e-08,1.1924
