.HEADER
..NAMES
Time,V U1.M5
.DATA
1.02142e-08,0.1120
1.02375e-08,0.2474
1.02607e-08,0.3497
1.02840e-08,0.4087
1.03073e-08,0.4529
1.03305e-08,0.4832
1.03538e-08,0.5064
1.03771e-08,0.5336
1.04003e-08,0.5673
1.04236e-08,0.6064
1.04469e-08,0.6476
1.04702e-08,0.6859
1.04934e-08,0.7161
1.05167e-08,0.7354
1.05400e-08,0.7415
1.05632e-08,0.7349
1.05865e-08,0.7185
1.06098e-08,0.6987
1.06330e-08,0.6827
1.06563e-08,0.6767
1.06796e-08,0.6833
1.07028e-08,0.7018
1.07261e-08,0.7335
1.07494e-08,0.7808
1.07726e-08,0.8428
1.07959e-08,0.9142
1.08192e-08,0.9868
1.08424e-08,1.0513
1.08657e-08,1.1008
1.08890e-08,1.1330
1.09122e-08,1.1502
1.09355e-08,1.1575
1.09588e-08,1.1610
1.09820e-08,1.1508
1.10053e-08,1.1131
1.10286e-08,1.0115
1.10518e-08,0.8606
1.10751e-08,0.7553
1.10984e-08,0.6973
1.11216e-08,0.6675
1.11449e-08,0.6486
1.11682e-08,0.6319
1.11914e-08,0.6114
1.12147e-08,0.5855
1.12380e-08,0.5566
1.12612e-08,0.5267
1.12845e-08,0.4982
1.13078e-08,0.4727
1.13310e-08,0.4516
1.13543e-08,0.4375
1.13776e-08,0.4327
1.14008e-08,0.4388
1.14241e-08,0.4528
1.14474e-08,0.4689
1.14706e-08,0.4803
1.14939e-08,0.4818
1.15172e-08,0.4688
1.15404e-08,0.4370
1.15637e-08,0.3842
1.15870e-08,0.3140
1.16102e-08,0.2346
1.16335e-08,0.1567
1.16568e-08,0.0901
1.16800e-08,0.0414
1.17033e-08,0.0116
1.17266e-08,-0.0026
1.17498e-08,-0.0073
1.17731e-08,-0.0089
1.17964e-08,-0.0119
1.18196e-08,-0.0165
1.18429e-08,-0.0064
1.18662e-08,0.0400
1.18894e-08,0.1720
1.19127e-08,0.2875
1.19360e-08,0.3732
1.19592e-08,0.4300
1.19825e-08,0.4616
1.20058e-08,0.4896
1.20290e-08,0.5145
1.20523e-08,0.5452
1.20756e-08,0.5829
1.20988e-08,0.6244
1.21221e-08,0.6656
1.21454e-08,0.7012
1.21686e-08,0.7268
1.21919e-08,0.7398
1.22152e-08,0.7394
1.22384e-08,0.7275
1.22617e-08,0.7084
1.22850e-08,0.6892
1.23082e-08,0.6772
1.23315e-08,0.6767
1.23548e-08,0.6891
1.23780e-08,0.7132
1.24013e-08,0.7516
1.24246e-08,0.8056
1.24478e-08,0.8725
1.24711e-08,0.9454
1.24944e-08,1.0156
1.25176e-08,1.0740
1.25409e-08,1.1159
1.25642e-08,1.1409
1.25874e-08,1.1529
1.26107e-08,1.1577
1.26340e-08,1.1613
1.26572e-08,1.1678
1.26805e-08,1.1789
1.27038e-08,1.1937
1.27270e-08,1.2108
1.27503e-08,1.2288
1.27736e-08,1.2462
1.27968e-08,1.2603
1.28201e-08,1.2678
1.28434e-08,1.2667
1.28667e-08,1.2573
1.28899e-08,1.2420
1.29132e-08,1.2231
1.29365e-08,1.2025
1.29597e-08,1.1818
1.29830e-08,1.1625
1.30063e-08,1.1466
1.30295e-08,1.1367
1.30528e-08,1.1347
1.30761e-08,1.1407
1.30993e-08,1.1529
1.31226e-08,1.1676
1.31459e-08,1.1806
1.31691e-08,1.1883
1.31924e-08,1.1894
1.32157e-08,1.1855
1.32389e-08,1.1793
1.32622e-08,1.1736
1.32855e-08,1.1699
1.33087e-08,1.1691
1.33320e-08,1.1713
1.33553e-08,1.1769
1.33785e-08,1.1855
1.34018e-08,1.1962
1.34251e-08,1.2072
1.34483e-08,1.2170
1.34716e-08,1.2243
1.34949e-08,1.2285
1.35181e-08,1.2297
1.35414e-08,1.2280
1.35647e-08,1.2237
1.35879e-08,1.2174
1.36112e-08,1.2098
1.36345e-08,1.2018
1.36577e-08,1.1952
1.36810e-08,1.1915
1.37043e-08,1.1919
1.37275e-08,1.1959
1.37508e-08,1.2019
1.37741e-08,1.2073
1.37973e-08,1.2103
1.38206e-08,1.2103
1.38439e-08,1.2076
1.38671e-08,1.2032
1.38904e-08,1.1982
1.39137e-08,1.1934
1.39369e-08,1.1894
1.39602e-08,1.1868
1.39835e-08,1.1858
1.40067e-08,1.1865
1.40300e-08,1.1889
1.40533e-08,1.1924
1.40765e-08,1.1965
1.40998e-08,1.2005
1.41231e-08,1.2039
1.41463e-08,1.2064
1.41696e-08,1.2078
1.41929e-08,1.2080
1.42161e-08,1.2068
1.42394e-08,1.2041
1.42627e-08,1.2006
1.42859e-08,1.1972
1.43092e-08,1.1951
1.43325e-08,1.1951
1.43557e-08,1.1971
1.43790e-08,1.2004
1.44023e-08,1.2038
1.44255e-08,1.2065
1.44488e-08,1.2078
1.44721e-08,1.2077
1.44953e-08,1.2065
1.45186e-08,1.2048
1.45419e-08,1.2027
1.45651e-08,1.2005
1.45884e-08,1.1985
1.46117e-08,1.1969
1.46349e-08,1.1960
1.46582e-08,1.1958
1.46815e-08,1.1964
1.47047e-08,1.1975
1.47280e-08,1.1988
1.47513e-08,1.2003
1.47745e-08,1.2018
1.47978e-08,1.2030
1.48211e-08,1.2037
1.48443e-08,1.2035
1.48676e-08,1.2024
1.48909e-08,1.2006
1.49141e-08,1.1986
1.49374e-08,1.1970
1.49607e-08,1.1964
1.49839e-08,1.1969
1.50072e-08,1.1983
1.50305e-08,1.2000
1.50537e-08,1.2016
1.50770e-08,1.2027
1.51003e-08,1.2032
1.51236e-08,1.2033
1.51468e-08,1.1887
1.51701e-08,1.1418
1.51934e-08,1.0277
1.52166e-08,0.8586
1.52399e-08,0.7350
1.52632e-08,0.6574
1.52864e-08,0.6077
1.53097e-08,0.5760
1.53330e-08,0.5558
1.53562e-08,0.5415
1.53795e-08,0.5304
1.54028e-08,0.5216
1.54260e-08,0.5141
1.54493e-08,0.5084
1.54726e-08,0.5044
1.54958e-08,0.5012
1.55191e-08,0.4993
1.55424e-08,0.4990
1.55656e-08,0.5015
1.55889e-08,0.5051
1.56122e-08,0.5071
1.56354e-08,0.5047
1.56587e-08,0.4966
1.56820e-08,0.4802
