.HEADER
..NAMES
Time,V U1.L1&L2
.DATA
2.38487e-08,-0.4360
2.38719e-08,-0.3833
2.38952e-08,-0.3461
2.39185e-08,-0.3030
2.39417e-08,-0.1381
2.39650e-08,0.1329
2.39883e-08,0.3252
2.40115e-08,0.4610
2.40348e-08,0.5487
2.40581e-08,0.5999
2.40813e-08,0.6261
2.41046e-08,0.6492
2.41279e-08,0.6732
2.41511e-08,0.6866
2.41744e-08,0.6748
2.41977e-08,0.6341
2.42209e-08,0.5713
2.42442e-08,0.4989
2.42675e-08,0.4309
2.42907e-08,0.3819
2.43140e-08,0.3452
2.43373e-08,0.2966
2.43605e-08,0.1084
2.43838e-08,-0.1595
2.44071e-08,-0.3434
2.44303e-08,-0.4692
2.44536e-08,-0.5560
2.44769e-08,-0.6030
2.45002e-08,-0.6279
2.45234e-08,-0.6506
2.45467e-08,-0.6752
2.45700e-08,-0.6873
2.45932e-08,-0.6725
2.46165e-08,-0.6287
2.46398e-08,-0.5640
2.46630e-08,-0.4913
2.46863e-08,-0.4238
2.47096e-08,-0.3762
2.47328e-08,-0.3387
2.47561e-08,-0.2814
2.47794e-08,-0.0804
2.48026e-08,0.1803
2.48259e-08,0.3590
2.48492e-08,0.4779
2.48724e-08,0.5607
2.48957e-08,0.6064
2.49190e-08,0.6303
2.49422e-08,0.6537
2.49655e-08,0.6771
2.49888e-08,0.6866
2.50120e-08,0.6690
2.50353e-08,0.6231
2.50586e-08,0.5573
2.50818e-08,0.4847
2.51051e-08,0.4192
2.51284e-08,0.3756
2.51516e-08,0.3379
2.51749e-08,0.2757
2.51982e-08,0.0508
2.52214e-08,-0.2013
2.52447e-08,-0.3742
2.52680e-08,-0.4861
2.52912e-08,-0.5686
2.53145e-08,-0.6092
2.53378e-08,-0.6314
2.53610e-08,-0.6557
2.53843e-08,-0.6791
2.54076e-08,-0.6868
2.54308e-08,-0.6660
2.54541e-08,-0.6173
2.54774e-08,-0.5498
2.55006e-08,-0.4771
2.55239e-08,-0.4124
2.55472e-08,-0.3696
2.55704e-08,-0.3316
2.55937e-08,-0.2665
2.56170e-08,-0.0199
2.56402e-08,0.2230
2.56635e-08,0.3857
2.56868e-08,0.4977
2.57100e-08,0.5728
2.57333e-08,0.6114
2.57566e-08,0.6343
2.57798e-08,0.6590
2.58031e-08,0.6807
2.58264e-08,0.6856
2.58496e-08,0.6620
2.58729e-08,0.6114
2.58962e-08,0.5431
2.59194e-08,0.4709
2.59427e-08,0.4085
2.59660e-08,0.3688
2.59892e-08,0.3312
2.60125e-08,0.2479
2.60358e-08,-0.0053
2.60590e-08,-0.2442
2.60823e-08,-0.3985
2.61056e-08,-0.5075
2.61288e-08,-0.5786
2.61521e-08,-0.6135
2.61754e-08,-0.6362
2.61986e-08,-0.6609
2.62219e-08,-0.6824
2.62452e-08,-0.6851
2.62684e-08,-0.6584
2.62917e-08,-0.6052
2.63150e-08,-0.5356
2.63382e-08,-0.4634
2.63615e-08,-0.4020
2.63848e-08,-0.3621
2.64080e-08,-0.3258
2.64313e-08,-0.2266
2.64546e-08,0.0308
2.64778e-08,0.2599
2.65011e-08,0.4128
2.65244e-08,0.5170
2.65476e-08,0.5818
2.65709e-08,0.6170
2.65942e-08,0.6392
2.66174e-08,0.6637
2.66407e-08,0.6834
2.66640e-08,0.6833
2.66872e-08,0.6540
2.67105e-08,0.5990
2.67338e-08,0.5288
2.67570e-08,0.4574
2.67803e-08,0.3988
2.68036e-08,0.3611
2.68269e-08,0.3243
2.68501e-08,0.2091
2.68734e-08,-0.0561
2.68967e-08,-0.2798
2.69199e-08,-0.4237
2.69432e-08,-0.5238
2.69665e-08,-0.5874
2.69897e-08,-0.6186
2.70130e-08,-0.6403
2.70363e-08,-0.6656
2.70595e-08,-0.6849
2.70828e-08,-0.6823
2.71061e-08,-0.6498
2.71293e-08,-0.5925
2.71526e-08,-0.5212
2.71759e-08,-0.4501
2.71991e-08,-0.3926
2.72224e-08,-0.3541
2.72457e-08,-0.3170
2.72689e-08,-0.1860
2.72922e-08,0.0791
2.73155e-08,0.2947
2.73387e-08,0.4329
2.73620e-08,0.5320
2.73853e-08,0.5914
2.74085e-08,0.6212
2.74318e-08,0.6433
2.74551e-08,0.6683
2.74783e-08,0.6854
2.75016e-08,0.6798
2.75249e-08,0.6450
2.75481e-08,0.5861
2.75714e-08,0.5145
2.75947e-08,0.4445
2.76179e-08,0.3902
2.76412e-08,0.3533
2.76645e-08,0.3145
2.76877e-08,0.1677
2.77110e-08,-0.1036
2.77343e-08,-0.3086
2.77575e-08,-0.4427
2.77808e-08,-0.5407
2.78041e-08,-0.5964
2.78273e-08,-0.6225
2.78506e-08,-0.6453
2.78739e-08,-0.6704
2.78971e-08,-0.6865
2.79204e-08,-0.6782
2.79437e-08,-0.6403
2.79669e-08,-0.5792
2.79902e-08,-0.5070
2.80135e-08,-0.4374
2.80367e-08,-0.3843
2.80600e-08,-0.3472
2.80833e-08,-0.3042
2.81065e-08,-0.1411
2.81298e-08,0.1252
2.81531e-08,0.3226
2.81763e-08,0.4582
2.81996e-08,0.5468
2.82229e-08,0.5990
2.82461e-08,0.6256
2.82694e-08,0.6486
2.82927e-08,0.6727
2.83159e-08,0.6864
2.83392e-08,0.6752
2.83625e-08,0.6351
2.83857e-08,0.5727
2.84090e-08,0.5004
2.84323e-08,0.4322
2.84555e-08,0.3827
2.84788e-08,0.3462
2.85021e-08,0.2990
2.85253e-08,0.1117
2.85486e-08,-0.1526
2.85719e-08,-0.3410
2.85951e-08,-0.4661
2.86184e-08,-0.5539
2.86417e-08,-0.6022
2.86649e-08,-0.6275
2.86882e-08,-0.6501
2.87115e-08,-0.6747
2.87347e-08,-0.6872
2.87580e-08,-0.6731
2.87813e-08,-0.6299
2.88045e-08,-0.5656
2.88278e-08,-0.4929
2.88511e-08,-0.4252
2.88743e-08,-0.3772
2.88976e-08,-0.3396
2.89209e-08,-0.2837
2.89441e-08,-0.0828
2.89674e-08,0.1750
2.89907e-08,0.3569
2.90139e-08,0.4755
2.90372e-08,0.5588
2.90605e-08,0.6057
2.90838e-08,0.6299
2.91070e-08,0.6530
2.91303e-08,0.6767
2.91536e-08,0.6866
2.91768e-08,0.6696
2.92001e-08,0.6242
2.92234e-08,0.5588
2.92466e-08,0.4863
2.92699e-08,0.4205
2.92932e-08,0.3764
2.93164e-08,0.3387
2.93397e-08,0.2785
2.93630e-08,0.0561
2.93862e-08,-0.1966
2.94095e-08,-0.3712
2.94328e-08,-0.4837
2.94560e-08,-0.5670
2.94793e-08,-0.6082
2.95026e-08,-0.6310
2.95258e-08,-0.6551
2.95491e-08,-0.6788
2.95724e-08,-0.6869
2.95956e-08,-0.6667
2.96189e-08,-0.6185
2.96422e-08,-0.5514
2.96654e-08,-0.4787
2.96887e-08,-0.4137
2.97120e-08,-0.3704
2.97352e-08,-0.3324
2.97585e-08,-0.2704
2.97818e-08,-0.0258
2.98050e-08,0.2190
2.98283e-08,0.3830
2.98516e-08,0.4958
2.98748e-08,0.5716
2.98981e-08,0.6106
2.99214e-08,0.6336
2.99446e-08,0.6584
2.99679e-08,0.6803
2.99912e-08,0.6857
3.00144e-08,0.6627
3.00377e-08,0.6125
3.00610e-08,0.5445
3.00842e-08,0.4723
3.01075e-08,0.4096
3.01308e-08,0.3693
3.01540e-08,0.3318
3.01773e-08,0.2516
3.02006e-08,-0.0000
3.02238e-08,-0.2404
3.02471e-08,-0.3951
3.02704e-08,-0.5057
3.02936e-08,-0.5777
3.03169e-08,-0.6126
3.03402e-08,-0.6357
3.03634e-08,-0.6604
3.03867e-08,-0.6822
3.04100e-08,-0.6854
3.04332e-08,-0.6592
3.04565e-08,-0.6063
3.04798e-08,-0.5369
3.05030e-08,-0.4647
3.05263e-08,-0.4030
3.05496e-08,-0.3627
3.05728e-08,-0.3266
3.05961e-08,-0.2301
3.06194e-08,0.0260
3.06426e-08,0.2567
3.06659e-08,0.4101
3.06892e-08,0.5153
3.07124e-08,0.5811
3.07357e-08,0.6165
3.07590e-08,0.6387
3.07822e-08,0.6632
3.08055e-08,0.6832
3.08288e-08,0.6835
3.08520e-08,0.6547
3.08753e-08,0.6000
3.08986e-08,0.5300
3.09218e-08,0.4585
3.09451e-08,0.3996
3.09684e-08,0.3616
3.09916e-08,0.3251
3.10149e-08,0.2129
3.10382e-08,-0.0519
3.10614e-08,-0.2787
3.10847e-08,-0.4215
3.11080e-08,-0.5222
3.11312e-08,-0.5862
3.11545e-08,-0.6182
3.11778e-08,-0.6399
3.12010e-08,-0.6653
3.12243e-08,-0.6848
3.12476e-08,-0.6826
3.12708e-08,-0.6506
3.12941e-08,-0.5934
3.13174e-08,-0.5223
3.13406e-08,-0.4511
3.13639e-08,-0.3932
3.13872e-08,-0.3545
3.14105e-08,-0.3179
3.14337e-08,-0.1888
3.14570e-08,0.0755
3.14803e-08,0.2944
3.15035e-08,0.4311
3.15268e-08,0.5304
3.15501e-08,0.5906
3.15733e-08,0.6210
3.15966e-08,0.6429
3.16199e-08,0.6679
3.16431e-08,0.6854
3.16664e-08,0.6802
3.16897e-08,0.6456
3.17129e-08,0.5869
3.17362e-08,0.5154
3.17595e-08,0.4453
3.17827e-08,0.3906
3.18060e-08,0.3535
3.18293e-08,0.3158
3.18525e-08,0.1691
3.18758e-08,-0.1006
3.18991e-08,-0.3087
3.19223e-08,-0.4412
3.19456e-08,-0.5394
3.19689e-08,-0.5956
3.19921e-08,-0.6222
3.20154e-08,-0.6448
3.20387e-08,-0.6702
3.20619e-08,-0.6866
3.20852e-08,-0.6787
3.21085e-08,-0.6409
3.21317e-08,-0.5800
3.21550e-08,-0.5078
3.21783e-08,-0.4380
3.22015e-08,-0.3846
3.22248e-08,-0.3473
3.22481e-08,-0.3053
3.22713e-08,-0.1426
3.22946e-08,0.1238
3.23179e-08,0.3231
3.23411e-08,0.4565
3.23644e-08,0.5457
3.23877e-08,0.5984
3.24109e-08,0.6252
3.24342e-08,0.6483
3.24575e-08,0.6725
3.24807e-08,0.6866
3.25040e-08,0.6756
3.25273e-08,0.6356
3.25505e-08,0.5733
3.25738e-08,0.5009
3.25971e-08,0.4326
3.26203e-08,0.3828
3.26436e-08,0.3462
3.26669e-08,0.3014
3.26901e-08,0.1136
3.27134e-08,-0.1519
3.27367e-08,-0.3410
3.27599e-08,-0.4649
3.27832e-08,-0.5533
3.28065e-08,-0.6016
3.28297e-08,-0.6272
3.28530e-08,-0.6498
3.28763e-08,-0.6746
3.28995e-08,-0.6874
3.29228e-08,-0.6734
3.29461e-08,-0.6303
3.29693e-08,-0.5660
3.29926e-08,-0.4933
3.30159e-08,-0.4255
3.30391e-08,-0.3772
3.30624e-08,-0.3397
3.30857e-08,-0.2861
3.31089e-08,-0.0841
3.31322e-08,0.1755
3.31555e-08,0.3573
3.31787e-08,0.4751
3.32020e-08,0.5584
3.32253e-08,0.6055
3.32485e-08,0.6297
3.32718e-08,0.6528
3.32951e-08,0.6766
3.33183e-08,0.6868
3.33416e-08,0.6699
3.33649e-08,0.6246
3.33881e-08,0.5591
3.34114e-08,0.4866
3.34347e-08,0.4207
3.34579e-08,0.3764
3.34812e-08,0.3387
3.35045e-08,0.2813
3.35277e-08,0.0567
3.35510e-08,-0.1974
3.35743e-08,-0.3705
3.35975e-08,-0.4836
3.36208e-08,-0.5667
3.36441e-08,-0.6077
3.36673e-08,-0.6307
3.36906e-08,-0.6548
3.37139e-08,-0.6788
3.37372e-08,-0.6871
3.37604e-08,-0.6670
3.37837e-08,-0.6188
3.38070e-08,-0.5517
3.38302e-08,-0.4790
3.38535e-08,-0.4139
3.38768e-08,-0.3712
3.39000e-08,-0.3331
3.39233e-08,-0.2728
3.39466e-08,-0.0281
3.39698e-08,0.2195
3.39931e-08,0.3822
3.40164e-08,0.4953
3.40396e-08,0.5716
3.40629e-08,0.6103
3.40862e-08,0.6333
3.41094e-08,0.6581
3.41327e-08,0.6804
3.41560e-08,0.6859
3.41792e-08,0.6631
3.42025e-08,0.6129
3.42258e-08,0.5448
3.42490e-08,0.4725
3.42723e-08,0.4097
3.42956e-08,0.3700
3.43188e-08,0.3324
3.43421e-08,0.2538
3.43654e-08,0.0019
3.43886e-08,-0.2399
3.44119e-08,-0.3938
3.44352e-08,-0.5055
3.44584e-08,-0.5780
3.44817e-08,-0.6123
3.45050e-08,-0.6354
3.45282e-08,-0.6603
3.45515e-08,-0.6823
3.45748e-08,-0.6857
3.45980e-08,-0.6596
3.46213e-08,-0.6067
3.46446e-08,-0.5373
3.46678e-08,-0.4650
3.46911e-08,-0.4030
3.47144e-08,-0.3633
3.47376e-08,-0.3273
3.47609e-08,-0.2325
3.47842e-08,0.0238
3.48074e-08,0.2562
3.48307e-08,0.4090
3.48540e-08,0.5146
3.48772e-08,0.5813
3.49005e-08,0.6163
3.49238e-08,0.6385
3.49470e-08,0.6632
3.49703e-08,0.6834
3.49936e-08,0.6839
3.50168e-08,0.6551
3.50401e-08,0.6004
3.50634e-08,0.5303
3.50866e-08,0.4587
3.51099e-08,0.3996
3.51332e-08,0.3622
3.51564e-08,0.3258
3.51797e-08,0.2149
3.52030e-08,-0.0498
3.52262e-08,-0.2801
3.52495e-08,-0.4208
3.52728e-08,-0.5220
3.52960e-08,-0.5860
3.53193e-08,-0.6181
3.53426e-08,-0.6396
3.53658e-08,-0.6652
3.53891e-08,-0.6850
3.54124e-08,-0.6830
3.54356e-08,-0.6510
3.54589e-08,-0.5938
3.54822e-08,-0.5226
3.55054e-08,-0.4513
3.55287e-08,-0.3932
3.55520e-08,-0.3551
3.55752e-08,-0.3188
3.55985e-08,-0.1903
3.56218e-08,0.0735
3.56450e-08,0.2960
3.56683e-08,0.4310
3.56916e-08,0.5298
3.57148e-08,0.5906
3.57381e-08,0.6211
3.57614e-08,0.6427
3.57846e-08,0.6679
3.58079e-08,0.6856
3.58312e-08,0.6806
3.58544e-08,0.6461
3.58777e-08,0.5873
3.59010e-08,0.5157
3.59242e-08,0.4454
3.59475e-08,0.3905
3.59708e-08,0.3540
3.59940e-08,0.3171
3.60173e-08,0.1693
3.60406e-08,-0.0987
3.60638e-08,-0.3102
3.60871e-08,-0.4411
3.61104e-08,-0.5392
3.61337e-08,-0.5954
3.61569e-08,-0.6222
3.61802e-08,-0.6446
3.62035e-08,-0.6702
3.62267e-08,-0.6868
3.62500e-08,-0.6790
3.62733e-08,-0.6414
3.62965e-08,-0.5804
3.63198e-08,-0.5080
3.63431e-08,-0.4381
3.63663e-08,-0.3845
3.63896e-08,-0.3478
3.64129e-08,-0.3067
3.64361e-08,-0.1447
3.64594e-08,0.1237
3.64827e-08,0.3246
3.65059e-08,0.4558
3.65292e-08,0.5455
3.65525e-08,0.5982
3.65757e-08,0.6250
3.65990e-08,0.6481
3.66223e-08,0.6726
3.66455e-08,0.6869
3.66688e-08,0.6761
3.66921e-08,0.6360
3.67153e-08,0.5736
3.67386e-08,0.5012
3.67619e-08,0.4327
3.67851e-08,0.3827
3.68084e-08,0.3466
3.68317e-08,0.3040
3.68549e-08,0.1161
3.68782e-08,-0.1522
3.69015e-08,-0.3418
3.69247e-08,-0.4650
3.69480e-08,-0.5533
3.69713e-08,-0.6016
3.69945e-08,-0.6270
3.70178e-08,-0.6497
3.70411e-08,-0.6748
3.70643e-08,-0.6877
3.70876e-08,-0.6739
3.71109e-08,-0.6307
3.71341e-08,-0.5664
3.71574e-08,-0.4936
3.71807e-08,-0.4256
3.72039e-08,-0.3770
3.72272e-08,-0.3401
3.72505e-08,-0.2886
3.72737e-08,-0.0863
3.72970e-08,0.1767
3.73203e-08,0.3574
3.73435e-08,0.4758
3.73668e-08,0.5584
3.73901e-08,0.6057
3.74133e-08,0.6296
3.74366e-08,0.6527
3.74599e-08,0.6767
3.74831e-08,0.6871
3.75064e-08,0.6704
3.75297e-08,0.6251
3.75529e-08,0.5595
3.75762e-08,0.4868
3.75995e-08,0.4207
3.76227e-08,0.3761
3.76460e-08,0.3390
3.76693e-08,0.2842
3.76925e-08,0.0584
3.77158e-08,-0.1984
3.77391e-08,-0.3695
3.77623e-08,-0.4843
3.77856e-08,-0.5668
3.78089e-08,-0.6079
3.78321e-08,-0.6305
3.78554e-08,-0.6548
3.78787e-08,-0.6789
3.79019e-08,-0.6874
3.79252e-08,-0.6675
3.79485e-08,-0.6193
3.79717e-08,-0.5520
3.79950e-08,-0.4792
3.80183e-08,-0.4138
3.80415e-08,-0.3709
3.80648e-08,-0.3331
3.80881e-08,-0.2746
3.81113e-08,-0.0301
3.81346e-08,0.2203
3.81579e-08,0.3812
3.81811e-08,0.4950
3.82044e-08,0.5718
3.82277e-08,0.6107
3.82509e-08,0.6333
3.82742e-08,0.6581
3.82975e-08,0.6805
3.83207e-08,0.6863
3.83440e-08,0.6635
3.83673e-08,0.6133
3.83905e-08,0.5451
3.84138e-08,0.4727
3.84371e-08,0.4096
3.84603e-08,0.3696
3.84836e-08,0.3323
3.85069e-08,0.2562
3.85302e-08,0.0031
3.85534e-08,-0.2398
3.85767e-08,-0.3927
3.86000e-08,-0.5054
3.86232e-08,-0.5784
3.86465e-08,-0.6128
3.86698e-08,-0.6353
3.86930e-08,-0.6604
3.87163e-08,-0.6825
3.87396e-08,-0.6860
3.87628e-08,-0.6599
3.87861e-08,-0.6070
3.88094e-08,-0.5375
3.88326e-08,-0.4651
3.88559e-08,-0.4030
3.88792e-08,-0.3631
3.89024e-08,-0.3274
3.89257e-08,-0.2350
3.89490e-08,0.0223
3.89722e-08,0.2565
3.89955e-08,0.4083
3.90188e-08,0.5139
3.90420e-08,0.5816
3.90653e-08,0.6165
3.90886e-08,0.6384
3.91118e-08,0.6632
3.91351e-08,0.6836
3.91584e-08,0.6842
3.91816e-08,0.6555
3.92049e-08,0.6007
3.92282e-08,0.5305
3.92514e-08,0.4589
3.92747e-08,0.3995
3.92980e-08,0.3621
3.93212e-08,0.3260
3.93445e-08,0.2171
3.93678e-08,-0.0483
3.93910e-08,-0.2820
3.94143e-08,-0.4203
3.94376e-08,-0.5216
3.94608e-08,-0.5862
3.94841e-08,-0.6184
3.95074e-08,-0.6396
3.95306e-08,-0.6653
3.95539e-08,-0.6852
3.95772e-08,-0.6833
3.96004e-08,-0.6513
3.96237e-08,-0.5941
3.96470e-08,-0.5229
3.96702e-08,-0.4515
3.96935e-08,-0.3932
3.97168e-08,-0.3549
3.97400e-08,-0.3191
3.97633e-08,-0.1926
3.97866e-08,0.0719
3.98098e-08,0.2979
3.98331e-08,0.4312
3.98564e-08,0.5290
3.98796e-08,0.5909
3.99029e-08,0.6215
3.99262e-08,0.6426
3.99494e-08,0.6679
3.99727e-08,0.6858
3.99960e-08,0.6810
4.00192e-08,0.6464
4.00425e-08,0.5876
4.00658e-08,0.5159
4.00890e-08,0.4456
4.01123e-08,0.3905
4.01356e-08,0.3538
4.01588e-08,0.3172
4.01821e-08,0.1706
4.02054e-08,-0.0970
4.02286e-08,-0.3119
4.02519e-08,-0.4412
4.02752e-08,-0.5386
4.02984e-08,-0.5955
4.03217e-08,-0.6226
4.03450e-08,-0.6446
4.03682e-08,-0.6703
4.03915e-08,-0.6871
4.04148e-08,-0.6794
4.04380e-08,-0.6417
4.04613e-08,-0.5807
4.04846e-08,-0.5083
4.05078e-08,-0.4382
4.05311e-08,-0.3844
4.05544e-08,-0.3476
4.05776e-08,-0.3068
4.06009e-08,-0.1477
4.06242e-08,0.1239
4.06474e-08,0.3259
4.06707e-08,0.4554
4.06940e-08,0.5449
4.07173e-08,0.5984
4.07405e-08,0.6250
4.07638e-08,0.6481
4.07871e-08,0.6726
4.08103e-08,0.6871
4.08336e-08,0.6765
4.08569e-08,0.6364
4.08801e-08,0.5740
4.09034e-08,0.5014
4.09267e-08,0.4328
4.09499e-08,0.3826
4.09732e-08,0.3463
4.09965e-08,0.3053
4.10197e-08,0.1191
4.10430e-08,-0.1523
4.10663e-08,-0.3419
4.10895e-08,-0.4651
4.11128e-08,-0.5527
4.11361e-08,-0.6017
4.11593e-08,-0.6270
4.11826e-08,-0.6497
4.12059e-08,-0.6748
4.12291e-08,-0.6879
4.12524e-08,-0.6742
4.12757e-08,-0.6311
4.12989e-08,-0.5667
4.13222e-08,-0.4939
4.13455e-08,-0.4258
4.13687e-08,-0.3771
4.13920e-08,-0.3400
4.14153e-08,-0.2902
4.14385e-08,-0.0912
4.14618e-08,0.1763
4.14851e-08,0.3557
4.15083e-08,0.4749
4.15316e-08,0.5574
4.15549e-08,0.6058
4.15781e-08,0.6296
4.16014e-08,0.6527
4.16247e-08,0.6767
4.16479e-08,0.6872
4.16712e-08,0.6707
4.16945e-08,0.6254
4.17177e-08,0.5600
4.17410e-08,0.4874
4.17643e-08,0.4213
4.17875e-08,0.3764
4.18108e-08,0.3391
4.18341e-08,0.2863
4.18573e-08,0.0645
4.18806e-08,-0.1964
4.19039e-08,-0.3668
4.19271e-08,-0.4828
4.19504e-08,-0.5657
4.19737e-08,-0.6081
4.19969e-08,-0.6306
4.20202e-08,-0.6547
4.20435e-08,-0.6788
4.20667e-08,-0.6874
4.20900e-08,-0.6677
4.21133e-08,-0.6198
4.21365e-08,-0.5528
4.21598e-08,-0.4801
4.21831e-08,-0.4147
4.22063e-08,-0.3716
4.22296e-08,-0.3334
4.22529e-08,-0.2757
4.22761e-08,-0.0362
4.22994e-08,0.2180
4.23227e-08,0.3786
4.23459e-08,0.4929
4.23692e-08,0.5708
4.23925e-08,0.6109
4.24157e-08,0.6331
4.24390e-08,0.6578
4.24623e-08,0.6802
4.24855e-08,0.6862
4.25088e-08,0.6638
4.25321e-08,0.6140
4.25553e-08,0.5461
4.25786e-08,0.4738
4.26019e-08,0.4106
4.26251e-08,0.3702
4.26484e-08,0.3326
4.26717e-08,0.2584
4.26949e-08,0.0085
4.27182e-08,-0.2366
4.27415e-08,-0.3900
4.27647e-08,-0.5033
4.27880e-08,-0.5776
4.28113e-08,-0.6129
4.28345e-08,-0.6352
4.28578e-08,-0.6601
4.28811e-08,-0.6823
4.29043e-08,-0.6861
4.29276e-08,-0.6604
4.29509e-08,-0.6079
4.29742e-08,-0.5386
4.29974e-08,-0.4663
4.30207e-08,-0.4040
4.30440e-08,-0.3637
4.30672e-08,-0.3275
4.30905e-08,-0.2371
4.31138e-08,0.0168
4.31370e-08,0.2538
4.31603e-08,0.4057
4.31836e-08,0.5115
4.32068e-08,0.5807
4.32301e-08,0.6162
4.32534e-08,0.6383
4.32766e-08,0.6629
4.32999e-08,0.6833
4.33232e-08,0.6843
4.33464e-08,0.6560
4.33697e-08,0.6017
4.33930e-08,0.5317
4.34162e-08,0.4601
4.34395e-08,0.4005
4.34628e-08,0.3625
4.34860e-08,0.3262
4.35093e-08,0.2188
4.35326e-08,-0.0429
4.35558e-08,-0.2790
4.35791e-08,-0.4178
4.36024e-08,-0.5193
4.36256e-08,-0.5852
4.36489e-08,-0.6182
4.36722e-08,-0.6396
4.36954e-08,-0.6650
4.37187e-08,-0.6851
4.37420e-08,-0.6835
4.37652e-08,-0.6519
4.37885e-08,-0.5951
4.38118e-08,-0.5241
4.38350e-08,-0.4527
4.38583e-08,-0.3942
4.38816e-08,-0.3553
4.39048e-08,-0.3195
4.39281e-08,-0.1942
4.39514e-08,0.0666
4.39746e-08,0.2949
4.39979e-08,0.4293
4.40212e-08,0.5265
4.40444e-08,0.5901
4.40677e-08,0.6213
4.40910e-08,0.6425
4.41142e-08,0.6677
4.41375e-08,0.6856
4.41608e-08,0.6811
4.41840e-08,0.6470
4.42073e-08,0.5886
4.42306e-08,0.5172
4.42538e-08,0.4468
4.42771e-08,0.3915
4.43004e-08,0.3542
4.43236e-08,0.3172
4.43469e-08,0.1717
4.43702e-08,-0.0918
4.43934e-08,-0.3088
4.44167e-08,-0.4393
4.44400e-08,-0.5363
4.44632e-08,-0.5944
4.44865e-08,-0.6224
4.45098e-08,-0.6444
4.45330e-08,-0.6700
4.45563e-08,-0.6869
4.45796e-08,-0.6796
4.46028e-08,-0.6423
4.46261e-08,-0.5817
4.46494e-08,-0.5096
4.46726e-08,-0.4395
4.46959e-08,-0.3854
4.47192e-08,-0.3480
4.47424e-08,-0.3069
4.47657e-08,-0.1502
4.47890e-08,0.1207
4.48122e-08,0.3228
4.48355e-08,0.4530
4.48588e-08,0.5429
4.48820e-08,0.5974
4.49053e-08,0.6247
4.49286e-08,0.6478
4.49518e-08,0.6723
4.49751e-08,0.6869
4.49984e-08,0.6767
4.50216e-08,0.6370
4.50449e-08,0.5750
4.50682e-08,0.5027
4.50914e-08,0.4341
4.51147e-08,0.3836
4.51380e-08,0.3467
4.51612e-08,0.3067
4.51845e-08,0.1217
4.52078e-08,-0.1486
4.52310e-08,-0.3386
4.52543e-08,-0.4637
4.52776e-08,-0.5510
4.53008e-08,-0.6009
4.53241e-08,-0.6268
4.53474e-08,-0.6496
4.53707e-08,-0.6745
4.53939e-08,-0.6877
4.54172e-08,-0.6744
4.54405e-08,-0.6318
4.54637e-08,-0.5678
4.54870e-08,-0.4952
4.55103e-08,-0.4270
4.55335e-08,-0.3780
4.55568e-08,-0.3404
4.55801e-08,-0.2917
4.56033e-08,-0.0956
4.56266e-08,0.1750
4.56499e-08,0.3525
4.56731e-08,0.4735
4.56964e-08,0.5562
4.57197e-08,0.6052
4.57429e-08,0.6294
4.57662e-08,0.6525
4.57895e-08,0.6764
4.58127e-08,0.6872
4.58360e-08,0.6710
4.58593e-08,0.6261
4.58825e-08,0.5610
4.59058e-08,0.4885
4.59291e-08,0.4222
4.59523e-08,0.3770
4.59756e-08,0.3393
4.59989e-08,0.2868
4.60221e-08,0.0664
4.60454e-08,-0.1961
4.60687e-08,-0.3649
4.60919e-08,-0.4818
4.61152e-08,-0.5647
4.61385e-08,-0.6078
4.61617e-08,-0.6303
4.61850e-08,-0.6545
4.62083e-08,-0.6787
4.62315e-08,-0.6875
4.62548e-08,-0.6681
4.62781e-08,-0.6204
4.63013e-08,-0.5535
4.63246e-08,-0.4809
4.63479e-08,-0.4153
4.63711e-08,-0.3718
4.63944e-08,-0.3336
4.64177e-08,-0.2754
4.64409e-08,-0.0379
4.64642e-08,0.2173
4.64875e-08,0.3767
4.65107e-08,0.4910
4.65340e-08,0.5702
4.65573e-08,0.6107
4.65805e-08,0.6330
4.66038e-08,0.6578
4.66271e-08,0.6802
4.66503e-08,0.6864
4.66736e-08,0.6641
4.66969e-08,0.6144
4.67201e-08,0.5466
4.67434e-08,0.4744
4.67667e-08,0.4111
4.67899e-08,0.3704
4.68132e-08,0.3328
4.68365e-08,0.2592
4.68597e-08,0.0101
4.68830e-08,-0.2351
4.69063e-08,-0.3884
4.69295e-08,-0.5018
4.69528e-08,-0.5768
4.69761e-08,-0.6128
4.69993e-08,-0.6352
4.70226e-08,-0.6600
4.70459e-08,-0.6822
4.70691e-08,-0.6861
4.70924e-08,-0.6607
4.71157e-08,-0.6082
4.71389e-08,-0.5391
4.71622e-08,-0.4668
4.71855e-08,-0.4045
4.72087e-08,-0.3640
4.72320e-08,-0.3277
4.72553e-08,-0.2380
4.72785e-08,0.0149
4.73018e-08,0.2527
4.73251e-08,0.4043
4.73483e-08,0.5101
4.73716e-08,0.5799
4.73949e-08,0.6158
4.74181e-08,0.6384
4.74414e-08,0.6629
4.74647e-08,0.6833
4.74879e-08,0.6844
4.75112e-08,0.6562
4.75345e-08,0.6020
4.75577e-08,0.5322
4.75810e-08,0.4606
4.76043e-08,0.4010
4.76275e-08,0.3628
4.76508e-08,0.3265
4.76741e-08,0.2194
4.76973e-08,-0.0412
4.77206e-08,-0.2777
4.77439e-08,-0.4170
4.77672e-08,-0.5186
4.77904e-08,-0.5846
4.78137e-08,-0.6180
4.78370e-08,-0.6396
4.78602e-08,-0.6649
4.78835e-08,-0.6850
4.79068e-08,-0.6835
