.HEADER
..NAMES
Time,V U1.N3
.DATA
2.45234e-08,1.2016
2.45467e-08,1.2020
2.45700e-08,1.2023
2.45932e-08,1.2025
2.46165e-08,1.2025
2.46398e-08,1.2022
2.46630e-08,1.2017
2.46863e-08,1.2011
2.47096e-08,1.2007
2.47328e-08,1.2006
2.47561e-08,1.2008
2.47794e-08,1.2012
2.48026e-08,1.2017
2.48259e-08,1.2022
2.48492e-08,1.2023
2.48724e-08,1.2023
2.48957e-08,1.2020
2.49190e-08,1.2017
2.49422e-08,1.2015
2.49655e-08,1.2014
2.49888e-08,1.2014
2.50120e-08,1.2014
2.50353e-08,1.2015
2.50586e-08,1.2016
2.50818e-08,1.2016
2.51051e-08,1.2015
2.51284e-08,1.2014
2.51516e-08,1.1717
2.51749e-08,1.1156
2.51982e-08,0.9567
2.52214e-08,0.8026
2.52447e-08,0.6932
2.52680e-08,0.6209
2.52912e-08,0.5755
2.53145e-08,0.5510
2.53378e-08,0.5375
2.53610e-08,0.5290
2.53843e-08,0.5232
2.54076e-08,0.5178
2.54308e-08,0.5136
2.54541e-08,0.5115
2.54774e-08,0.5128
2.55006e-08,0.5155
2.55239e-08,0.5187
2.55472e-08,0.5207
2.55704e-08,0.5202
2.55937e-08,0.5165
2.56170e-08,0.5085
2.56402e-08,0.4971
2.56635e-08,0.4816
2.56868e-08,0.4590
2.57100e-08,0.4234
2.57333e-08,0.3724
2.57566e-08,0.3090
2.57798e-08,0.2378
2.58031e-08,0.1658
2.58264e-08,0.1000
2.58496e-08,0.0451
2.58729e-08,0.0039
2.58962e-08,-0.0231
2.59194e-08,-0.0373
2.59427e-08,-0.0425
2.59660e-08,-0.0440
2.59892e-08,-0.0406
2.60125e-08,-0.0170
2.60358e-08,0.0627
2.60590e-08,0.2084
2.60823e-08,0.3184
2.61056e-08,0.3975
2.61288e-08,0.4661
2.61521e-08,0.5102
2.61754e-08,0.5399
2.61986e-08,0.5624
2.62219e-08,0.5834
2.62452e-08,0.6065
2.62684e-08,0.6325
2.62917e-08,0.6594
2.63150e-08,0.6834
2.63382e-08,0.7025
2.63615e-08,0.7156
2.63848e-08,0.7221
2.64080e-08,0.7221
2.64313e-08,0.7169
2.64546e-08,0.7089
2.64778e-08,0.7022
2.65011e-08,0.7004
2.65244e-08,0.7073
2.65476e-08,0.7285
2.65709e-08,0.7682
2.65942e-08,0.8243
2.66174e-08,0.8913
2.66407e-08,0.9620
2.66640e-08,1.0288
2.66872e-08,1.0863
2.67105e-08,1.1314
2.67338e-08,1.1631
2.67570e-08,1.1816
2.67803e-08,1.1895
2.68036e-08,1.1913
2.68269e-08,1.1918
2.68501e-08,1.1943
2.68734e-08,1.1999
2.68967e-08,1.2089
2.69199e-08,1.2199
2.69432e-08,1.2311
2.69665e-08,1.2404
2.69897e-08,1.2467
2.70130e-08,1.2499
2.70363e-08,1.2492
2.70595e-08,1.2433
2.70828e-08,1.2313
2.71061e-08,1.2138
2.71293e-08,1.1927
2.71526e-08,1.1713
2.71759e-08,1.1529
2.71991e-08,1.1400
2.72224e-08,1.1337
2.72457e-08,1.1347
2.72689e-08,1.1426
2.72922e-08,1.1558
2.73155e-08,1.1711
2.73387e-08,1.1850
2.73620e-08,1.1947
2.73853e-08,1.1991
2.74085e-08,1.1981
2.74318e-08,1.1934
2.74551e-08,1.1875
2.74783e-08,1.1826
2.75016e-08,1.1802
2.75249e-08,1.1807
2.75481e-08,1.1839
2.75714e-08,1.1893
2.75947e-08,1.1966
2.76179e-08,1.2051
2.76412e-08,1.2009
2.76645e-08,1.1624
2.76877e-08,1.0560
2.77110e-08,0.8908
2.77343e-08,0.7589
2.77575e-08,0.6710
2.77808e-08,0.6100
2.78041e-08,0.5697
2.78273e-08,0.5438
2.78506e-08,0.5251
2.78739e-08,0.5129
2.78971e-08,0.5053
2.79204e-08,0.5021
2.79437e-08,0.5035
2.79669e-08,0.5095
2.79902e-08,0.5177
2.80135e-08,0.5246
2.80367e-08,0.5285
2.80600e-08,0.5277
2.80833e-08,0.5222
2.81065e-08,0.5114
2.81298e-08,0.4963
2.81531e-08,0.4784
2.81763e-08,0.4567
2.81996e-08,0.4266
2.82229e-08,0.3834
2.82461e-08,0.3277
2.82694e-08,0.2627
2.82927e-08,0.1941
2.83159e-08,0.1289
2.83392e-08,0.0724
2.83625e-08,0.0280
2.83857e-08,-0.0035
2.84090e-08,-0.0231
2.84323e-08,-0.0334
2.84555e-08,-0.0392
2.84788e-08,-0.0443
2.85021e-08,-0.0508
2.85253e-08,-0.0587
2.85486e-08,-0.0672
2.85719e-08,-0.0738
2.85951e-08,-0.0763
2.86184e-08,-0.0736
2.86417e-08,-0.0665
2.86649e-08,-0.0574
2.86882e-08,-0.0478
2.87115e-08,-0.0379
2.87347e-08,-0.0267
2.87580e-08,-0.0133
2.87813e-08,0.0025
2.88045e-08,0.0194
2.88278e-08,0.0357
2.88511e-08,0.0493
2.88743e-08,0.0586
2.88976e-08,0.0621
2.89209e-08,0.0593
2.89441e-08,0.0509
2.89674e-08,0.0395
2.89907e-08,0.0281
2.90139e-08,0.0196
2.90372e-08,0.0154
2.90605e-08,0.0159
2.90838e-08,0.0192
2.91070e-08,0.0227
2.91303e-08,0.0241
2.91536e-08,0.0221
2.91768e-08,0.0171
2.92001e-08,0.0104
2.92234e-08,0.0034
2.92466e-08,-0.0029
2.92699e-08,-0.0082
2.92932e-08,-0.0124
2.93164e-08,-0.0131
2.93397e-08,0.0076
2.93630e-08,0.0785
2.93862e-08,0.2260
2.94095e-08,0.3661
2.94328e-08,0.4620
2.94560e-08,0.5357
2.94793e-08,0.5868
2.95026e-08,0.6173
2.95258e-08,0.6361
2.95491e-08,0.6480
2.95724e-08,0.6550
2.95956e-08,0.6577
2.96189e-08,0.6573
2.96422e-08,0.6541
2.96654e-08,0.6497
2.96887e-08,0.6461
2.97120e-08,0.6447
2.97352e-08,0.6463
2.97585e-08,0.6514
2.97818e-08,0.6594
2.98050e-08,0.6702
2.98283e-08,0.6831
2.98516e-08,0.6989
2.98748e-08,0.7211
2.98981e-08,0.7557
2.99214e-08,0.8051
2.99446e-08,0.8669
2.99679e-08,0.9366
2.99912e-08,1.0069
3.00144e-08,1.0710
3.00377e-08,1.1243
3.00610e-08,1.1645
3.00842e-08,1.1915
3.01075e-08,1.2071
3.01308e-08,1.2126
3.01540e-08,1.1824
3.01773e-08,1.1172
3.02006e-08,0.9585
3.02238e-08,0.8173
3.02471e-08,0.7200
3.02704e-08,0.6593
3.02936e-08,0.6189
3.03169e-08,0.5936
3.03402e-08,0.5749
3.03634e-08,0.5604
3.03867e-08,0.5478
3.04100e-08,0.5344
3.04332e-08,0.5197
3.04565e-08,0.5041
3.04798e-08,0.4893
3.05030e-08,0.4753
3.05263e-08,0.4636
3.05496e-08,0.4544
3.05728e-08,0.4488
3.05961e-08,0.4466
3.06194e-08,0.4468
3.06426e-08,0.4479
3.06659e-08,0.4459
3.06892e-08,0.4340
3.07124e-08,0.4042
3.07357e-08,0.3544
3.07590e-08,0.2886
3.07822e-08,0.2142
3.08055e-08,0.1413
3.08288e-08,0.0778
3.08520e-08,0.0285
3.08753e-08,-0.0054
3.08986e-08,-0.0249
3.09218e-08,-0.0326
3.09451e-08,-0.0329
3.09684e-08,-0.0308
3.09916e-08,-0.0300
3.10149e-08,-0.0323
3.10382e-08,-0.0378
3.10614e-08,-0.0447
3.10847e-08,-0.0511
3.11080e-08,-0.0554
3.11312e-08,-0.0573
3.11545e-08,-0.0580
3.11778e-08,-0.0580
3.12010e-08,-0.0560
3.12243e-08,-0.0494
3.12476e-08,-0.0364
3.12708e-08,-0.0169
3.12941e-08,0.0068
3.13174e-08,0.0308
3.13406e-08,0.0511
3.13639e-08,0.0646
3.13872e-08,0.0699
3.14105e-08,0.0664
3.14337e-08,0.0553
3.14570e-08,0.0397
3.14803e-08,0.0236
3.15035e-08,0.0108
3.15268e-08,0.0040
3.15501e-08,0.0037
3.15733e-08,0.0084
3.15966e-08,0.0151
3.16199e-08,0.0205
3.16431e-08,0.0230
3.16664e-08,0.0222
3.16897e-08,0.0192
3.17129e-08,0.0149
3.17362e-08,0.0097
3.17595e-08,0.0037
3.17827e-08,-0.0033
3.18060e-08,-0.0106
3.18293e-08,-0.0046
3.18525e-08,0.0362
3.18758e-08,0.1544
3.18991e-08,0.3010
3.19223e-08,0.4126
3.19456e-08,0.5014
3.19689e-08,0.5689
3.19921e-08,0.6103
3.20154e-08,0.6369
3.20387e-08,0.6532
3.20619e-08,0.6610
3.20852e-08,0.6626
3.21085e-08,0.6602
3.21317e-08,0.6550
3.21550e-08,0.6484
3.21783e-08,0.6429
3.22015e-08,0.6401
3.22248e-08,0.6404
3.22481e-08,0.6445
3.22713e-08,0.6521
3.22946e-08,0.6630
3.23179e-08,0.6765
3.23411e-08,0.6928
3.23644e-08,0.7132
3.23877e-08,0.7433
3.24109e-08,0.7870
3.24342e-08,0.8433
3.24575e-08,0.9087
3.24807e-08,0.9773
3.25040e-08,1.0422
3.25273e-08,1.0984
3.25505e-08,1.1433
3.25738e-08,1.1764
3.25971e-08,1.1984
3.26203e-08,1.2120
3.26436e-08,1.2206
3.26669e-08,1.2271
3.26901e-08,1.2329
3.27134e-08,1.2387
3.27367e-08,1.2439
3.27599e-08,1.2471
3.27832e-08,1.2469
3.28065e-08,1.2431
3.28297e-08,1.2370
3.28530e-08,1.2307
3.28763e-08,1.2249
3.28995e-08,1.2187
3.29228e-08,1.2104
3.29461e-08,1.1990
3.29693e-08,1.1846
3.29926e-08,1.1688
3.30159e-08,1.1540
3.30391e-08,1.1423
3.30624e-08,1.1355
3.30857e-08,1.1346
3.31089e-08,1.1399
3.31322e-08,1.1501
3.31555e-08,1.1627
3.31787e-08,1.1749
3.32020e-08,1.1843
3.32253e-08,1.1895
3.32485e-08,1.1906
3.32718e-08,1.1892
3.32951e-08,1.1878
3.33183e-08,1.1881
3.33416e-08,1.1907
3.33649e-08,1.1950
3.33881e-08,1.1998
3.34114e-08,1.2043
3.34347e-08,1.2082
3.34579e-08,1.2117
3.34812e-08,1.2149
3.35045e-08,1.2177
3.35277e-08,1.2199
3.35510e-08,1.2215
3.35743e-08,1.2222
3.35975e-08,1.2214
3.36208e-08,1.2186
3.36441e-08,1.2135
3.36673e-08,1.2067
3.36906e-08,1.1995
3.37139e-08,1.1935
3.37372e-08,1.1902
3.37604e-08,1.1901
3.37837e-08,1.1930
3.38070e-08,1.1974
3.38302e-08,1.2015
3.38535e-08,1.2039
3.38768e-08,1.2042
3.39000e-08,1.2026
3.39233e-08,1.2000
3.39466e-08,1.1970
3.39698e-08,1.1944
3.39931e-08,1.1929
3.40164e-08,1.1927
3.40396e-08,1.1938
3.40629e-08,1.1956
3.40862e-08,1.1974
3.41094e-08,1.1989
3.41327e-08,1.2001
3.41560e-08,1.2014
3.41792e-08,1.2030
3.42025e-08,1.2050
3.42258e-08,1.2072
3.42490e-08,1.2087
3.42723e-08,1.2090
3.42956e-08,1.2061
3.43188e-08,1.1685
3.43421e-08,1.0962
3.43654e-08,0.9297
3.43886e-08,0.7774
3.44119e-08,0.6708
3.44352e-08,0.6056
3.44584e-08,0.5663
3.44817e-08,0.5483
3.45050e-08,0.5390
3.45282e-08,0.5332
3.45515e-08,0.5275
3.45748e-08,0.5208
3.45980e-08,0.5145
3.46213e-08,0.5106
3.46446e-08,0.5106
3.46678e-08,0.5128
3.46911e-08,0.5161
3.47144e-08,0.5182
3.47376e-08,0.5179
3.47609e-08,0.5139
3.47842e-08,0.5054
3.48074e-08,0.4938
3.48307e-08,0.4779
3.48540e-08,0.4544
3.48772e-08,0.4173
3.49005e-08,0.3650
3.49238e-08,0.3003
3.49470e-08,0.2281
3.49703e-08,0.1556
3.49936e-08,0.0895
3.50168e-08,0.0349
3.50401e-08,-0.0053
3.50634e-08,-0.0305
3.50866e-08,-0.0422
3.51099e-08,-0.0448
3.51332e-08,-0.0440
3.51564e-08,-0.0361
3.51797e-08,-0.0057
3.52030e-08,0.0863
3.52262e-08,0.2260
3.52495e-08,0.3274
3.52728e-08,0.4104
3.52960e-08,0.4713
3.53193e-08,0.5121
3.53426e-08,0.5418
3.53658e-08,0.5644
3.53891e-08,0.5862
3.54124e-08,0.6101
3.54356e-08,0.6367
3.54589e-08,0.6633
3.54822e-08,0.6867
3.55054e-08,0.7052
3.55287e-08,0.7180
3.55520e-08,0.7240
3.55752e-08,0.7237
3.55985e-08,0.7179
3.56218e-08,0.7094
3.56450e-08,0.7022
3.56683e-08,0.7003
3.56916e-08,0.7080
3.57148e-08,0.7312
3.57381e-08,0.7736
3.57614e-08,0.8322
3.57846e-08,0.9009
3.58079e-08,0.9723
3.58312e-08,1.0386
3.58544e-08,1.0946
3.58777e-08,1.1376
3.59010e-08,1.1668
3.59242e-08,1.1830
3.59475e-08,1.1892
3.59708e-08,1.1793
3.59940e-08,1.1343
3.60173e-08,1.0291
3.60406e-08,0.8677
3.60638e-08,0.7404
3.60871e-08,0.6649
3.61104e-08,0.6208
3.61337e-08,0.5998
3.61569e-08,0.5907
3.61802e-08,0.5845
3.62035e-08,0.5774
3.62267e-08,0.5651
3.62500e-08,0.5467
3.62733e-08,0.5240
3.62965e-08,0.5010
3.63198e-08,0.4810
3.63431e-08,0.4655
3.63663e-08,0.4556
3.63896e-08,0.4509
3.64129e-08,0.4512
3.64361e-08,0.4546
3.64594e-08,0.4589
3.64827e-08,0.4612
3.65059e-08,0.4559
3.65292e-08,0.4358
3.65525e-08,0.3949
3.65757e-08,0.3346
3.65990e-08,0.2609
3.66223e-08,0.1824
3.66455e-08,0.1088
3.66688e-08,0.0470
3.66921e-08,0.0010
3.67153e-08,-0.0283
3.67386e-08,-0.0418
3.67619e-08,-0.0429
3.67851e-08,-0.0370
3.68084e-08,-0.0299
3.68317e-08,-0.0259
3.68549e-08,-0.0270
3.68782e-08,-0.0331
3.69015e-08,-0.0420
3.69247e-08,-0.0510
3.69480e-08,-0.0584
3.69713e-08,-0.0632
3.69945e-08,-0.0656
3.70178e-08,-0.0650
3.70411e-08,-0.0595
3.70643e-08,-0.0475
3.70876e-08,-0.0286
3.71109e-08,-0.0045
3.71341e-08,0.0214
3.71574e-08,0.0450
3.71807e-08,0.0629
3.72039e-08,0.0729
3.72272e-08,0.0740
3.72505e-08,0.0664
3.72737e-08,0.0517
3.72970e-08,0.0336
3.73203e-08,0.0165
3.73435e-08,0.0041
3.73668e-08,-0.0013
3.73901e-08,0.0003
3.74133e-08,0.0068
3.74366e-08,0.0149
3.74599e-08,0.0216
3.74831e-08,0.0251
3.75064e-08,0.0253
3.75297e-08,0.0224
3.75529e-08,0.0171
3.75762e-08,0.0097
3.75995e-08,0.0008
3.76227e-08,-0.0087
3.76460e-08,-0.0174
3.76693e-08,-0.0243
3.76925e-08,-0.0285
3.77158e-08,-0.0297
3.77391e-08,-0.0277
3.77623e-08,-0.0222
3.77856e-08,-0.0137
3.78089e-08,-0.0033
3.78321e-08,0.0069
3.78554e-08,0.0148
3.78787e-08,0.0183
3.79019e-08,0.0169
3.79252e-08,0.0114
3.79485e-08,0.0037
3.79717e-08,-0.0037
3.79950e-08,-0.0088
3.80183e-08,-0.0108
3.80415e-08,-0.0094
3.80648e-08,-0.0054
3.80881e-08,0.0002
3.81113e-08,0.0063
3.81346e-08,0.0116
3.81579e-08,0.0151
3.81811e-08,0.0164
3.82044e-08,0.0155
3.82277e-08,0.0131
3.82509e-08,0.0100
3.82742e-08,0.0066
3.82975e-08,0.0029
3.83207e-08,-0.0011
3.83440e-08,-0.0049
3.83673e-08,-0.0078
3.83905e-08,-0.0092
3.84138e-08,-0.0084
3.84371e-08,-0.0055
3.84603e-08,-0.0011
3.84836e-08,0.0086
3.85069e-08,0.0429
3.85302e-08,0.1396
3.85534e-08,0.3028
3.85767e-08,0.4213
3.86000e-08,0.5123
3.86232e-08,0.5729
3.86465e-08,0.6030
3.86698e-08,0.6184
3.86930e-08,0.6270
3.87163e-08,0.6335
3.87396e-08,0.6412
3.87628e-08,0.6493
3.87861e-08,0.6562
3.88094e-08,0.6597
3.88326e-08,0.6597
3.88559e-08,0.6576
3.88792e-08,0.6544
3.89024e-08,0.6523
3.89257e-08,0.6522
3.89490e-08,0.6550
3.89722e-08,0.6619
3.89955e-08,0.6727
3.90188e-08,0.6891
3.90420e-08,0.7152
3.90653e-08,0.7563
3.90886e-08,0.8126
3.91118e-08,0.8811
3.91351e-08,0.9563
3.91584e-08,1.0304
3.91816e-08,1.0964
3.92049e-08,1.1492
3.92282e-08,1.1865
3.92514e-08,1.2081
3.92747e-08,1.2169
3.92980e-08,1.2148
3.93212e-08,1.1732
3.93445e-08,1.0891
3.93678e-08,0.9243
3.93910e-08,0.7827
3.94143e-08,0.7000
3.94376e-08,0.6489
3.94608e-08,0.6160
3.94841e-08,0.5962
3.95074e-08,0.5806
3.95306e-08,0.5665
3.95539e-08,0.5513
3.95772e-08,0.5339
3.96004e-08,0.5151
3.96237e-08,0.4965
3.96470e-08,0.4801
3.96702e-08,0.4658
3.96935e-08,0.4548
3.97168e-08,0.4470
3.97400e-08,0.4436
3.97633e-08,0.4438
3.97866e-08,0.4467
3.98098e-08,0.4501
3.98331e-08,0.4490
3.98564e-08,0.4361
3.98796e-08,0.4034
3.99029e-08,0.3495
3.99262e-08,0.2795
3.99494e-08,0.2018
3.99727e-08,0.1269
3.99960e-08,0.0631
4.00192e-08,0.0152
4.00425e-08,-0.0157
4.00658e-08,-0.0311
4.00890e-08,-0.0344
4.01123e-08,-0.0308
4.01356e-08,-0.0263
4.01588e-08,-0.0125
4.01821e-08,0.0281
4.02054e-08,0.1433
4.02286e-08,0.2798
4.02519e-08,0.3770
4.02752e-08,0.4507
4.02984e-08,0.5045
4.03217e-08,0.5335
4.03450e-08,0.5490
4.03682e-08,0.5616
4.03915e-08,0.5765
4.04148e-08,0.5986
4.04380e-08,0.6279
4.04613e-08,0.6601
4.04846e-08,0.6892
4.05078e-08,0.7119
4.05311e-08,0.7256
4.05544e-08,0.7293
4.05776e-08,0.7243
4.06009e-08,0.7128
4.06242e-08,0.6996
4.06474e-08,0.6898
4.06707e-08,0.6886
4.06940e-08,0.7004
4.07173e-08,0.7311
4.07405e-08,0.7817
4.07638e-08,0.8472
4.07871e-08,0.9207
4.08103e-08,0.9941
4.08336e-08,1.0605
4.08569e-08,1.1154
4.08801e-08,1.1566
4.09034e-08,1.1834
4.09267e-08,1.1963
4.09499e-08,1.1987
4.09732e-08,1.1769
4.09965e-08,1.1238
4.10197e-08,0.9951
4.10430e-08,0.8375
4.10663e-08,0.7138
4.10895e-08,0.6498
4.11128e-08,0.6135
4.11361e-08,0.5984
4.11593e-08,0.5944
4.11826e-08,0.5903
4.12059e-08,0.5824
4.12291e-08,0.5666
4.12524e-08,0.5437
4.12757e-08,0.5167
4.12989e-08,0.4913
4.13222e-08,0.4705
4.13455e-08,0.4563
4.13687e-08,0.4487
4.13920e-08,0.4468
4.14153e-08,0.4495
4.14385e-08,0.4547
4.14618e-08,0.4601
4.14851e-08,0.4623
4.15083e-08,0.4557
4.15316e-08,0.4329
4.15549e-08,0.3886
4.15781e-08,0.3254
4.16014e-08,0.2495
4.16247e-08,0.1700
4.16479e-08,0.0964
4.16712e-08,0.0355
4.16945e-08,-0.0088
4.17177e-08,-0.0356
4.17410e-08,-0.0458
4.17643e-08,-0.0434
4.17875e-08,-0.0344
4.18108e-08,-0.0232
4.18341e-08,0.0035
4.18573e-08,0.0693
4.18806e-08,0.2163
4.19039e-08,0.3312
4.19271e-08,0.4174
4.19504e-08,0.4752
4.19737e-08,0.5116
4.19969e-08,0.5329
4.20202e-08,0.5462
4.20435e-08,0.5611
4.20667e-08,0.5826
4.20900e-08,0.6113
4.21133e-08,0.6448
4.21365e-08,0.6775
4.21598e-08,0.7041
4.21831e-08,0.7227
4.22063e-08,0.7317
4.22296e-08,0.7315
4.22529e-08,0.7235
4.22761e-08,0.7103
4.22994e-08,0.6972
4.23227e-08,0.6886
4.23459e-08,0.6900
4.23692e-08,0.7070
4.23925e-08,0.7450
4.24157e-08,0.8026
4.24390e-08,0.8739
4.24623e-08,0.9511
4.24855e-08,1.0252
4.25088e-08,1.0896
4.25321e-08,1.1398
4.25553e-08,1.1742
4.25786e-08,1.1926
4.26019e-08,1.1976
4.26251e-08,1.1932
4.26484e-08,1.1534
4.26717e-08,1.0850
4.26949e-08,0.9249
4.27182e-08,0.7799
4.27415e-08,0.6844
4.27647e-08,0.6345
4.27880e-08,0.6084
4.28113e-08,0.5989
4.28345e-08,0.5946
4.28578e-08,0.5890
4.28811e-08,0.5777
4.29043e-08,0.5589
4.29276e-08,0.5340
4.29509e-08,0.5070
4.29742e-08,0.4827
4.29974e-08,0.4633
4.30207e-08,0.4508
4.30440e-08,0.4446
4.30672e-08,0.4445
4.30905e-08,0.4492
4.31138e-08,0.4562
4.31370e-08,0.4628
4.31603e-08,0.4638
4.31836e-08,0.4525
4.32068e-08,0.4211
4.32301e-08,0.3677
4.32534e-08,0.2969
4.32766e-08,0.2168
4.32999e-08,0.1376
4.33232e-08,0.0681
4.33464e-08,0.0139
4.33697e-08,-0.0226
4.33930e-08,-0.0415
4.34162e-08,-0.0453
4.34395e-08,-0.0391
4.34628e-08,-0.0295
4.34860e-08,-0.0223
4.35093e-08,-0.0206
4.35326e-08,-0.0252
4.35558e-08,-0.0344
4.35791e-08,-0.0453
4.36024e-08,-0.0553
4.36256e-08,-0.0628
4.36489e-08,-0.0674
4.36722e-08,-0.0689
4.36954e-08,-0.0658
4.37187e-08,-0.0563
4.37420e-08,-0.0393
4.37652e-08,-0.0159
4.37885e-08,0.0110
4.38118e-08,0.0371
4.38350e-08,0.0587
4.38583e-08,0.0727
4.38816e-08,0.0777
4.39048e-08,0.0730
4.39281e-08,0.0599
4.39514e-08,0.0413
4.39746e-08,0.0219
4.39979e-08,0.0061
4.40212e-08,-0.0027
4.40444e-08,-0.0037
4.40677e-08,0.0019
4.40910e-08,0.0109
4.41142e-08,0.0198
4.41375e-08,0.0259
4.41608e-08,0.0281
4.41840e-08,0.0266
4.42073e-08,0.0220
4.42306e-08,0.0147
4.42538e-08,0.0055
4.42771e-08,-0.0047
4.43004e-08,-0.0146
4.43236e-08,-0.0228
4.43469e-08,-0.0284
4.43702e-08,-0.0309
4.43934e-08,-0.0300
4.44167e-08,-0.0256
4.44400e-08,-0.0177
4.44632e-08,-0.0073
4.44865e-08,0.0039
4.45098e-08,0.0135
4.45330e-08,0.0192
4.45563e-08,0.0197
4.45796e-08,0.0153
4.46028e-08,0.0076
4.46261e-08,-0.0009
4.46494e-08,-0.0079
4.46726e-08,-0.0117
4.46959e-08,-0.0118
4.47192e-08,-0.0086
4.47424e-08,-0.0030
4.47657e-08,0.0037
4.47890e-08,0.0102
4.48122e-08,0.0150
4.48355e-08,0.0175
4.48588e-08,0.0173
4.48820e-08,0.0153
4.49053e-08,0.0121
4.49286e-08,0.0084
4.49518e-08,0.0044
4.49751e-08,0.0002
4.49984e-08,-0.0039
4.50216e-08,-0.0074
4.50449e-08,-0.0095
4.50682e-08,-0.0095
4.50914e-08,-0.0072
4.51147e-08,-0.0030
4.51380e-08,0.0028
4.51612e-08,0.0252
4.51845e-08,0.0849
4.52078e-08,0.2334
4.52310e-08,0.3783
4.52543e-08,0.4800
4.52776e-08,0.5515
4.53008e-08,0.5926
4.53241e-08,0.6139
4.53474e-08,0.6236
4.53707e-08,0.6303
4.53939e-08,0.6374
4.54172e-08,0.6456
4.54405e-08,0.6537
4.54637e-08,0.6593
4.54870e-08,0.6607
4.55103e-08,0.6594
4.55335e-08,0.6565
4.55568e-08,0.6536
4.55801e-08,0.6524
4.56033e-08,0.6536
4.56266e-08,0.6586
4.56499e-08,0.6674
4.56731e-08,0.6813
4.56964e-08,0.7025
4.57197e-08,0.7371
4.57429e-08,0.7875
4.57662e-08,0.8517
4.57895e-08,0.9253
4.58127e-08,1.0011
4.58360e-08,1.0714
4.58593e-08,1.1302
4.58825e-08,1.1740
4.59058e-08,1.2018
4.59291e-08,1.2151
4.59523e-08,1.2185
4.59756e-08,1.1907
4.59989e-08,1.1372
4.60221e-08,0.9905
4.60454e-08,0.8423
4.60687e-08,0.7299
4.60919e-08,0.6682
4.61152e-08,0.6289
4.61385e-08,0.6049
4.61617e-08,0.5881
4.61850e-08,0.5731
4.62083e-08,0.5585
4.62315e-08,0.5417
4.62548e-08,0.5232
4.62781e-08,0.5041
4.63013e-08,0.4866
4.63246e-08,0.4711
4.63479e-08,0.4588
4.63711e-08,0.4496
4.63944e-08,0.4442
4.64177e-08,0.4432
4.64409e-08,0.4452
4.64642e-08,0.4490
4.64875e-08,0.4506
4.65107e-08,0.4438
4.65340e-08,0.4200
4.65573e-08,0.3745
4.65805e-08,0.3103
4.66038e-08,0.2345
4.66271e-08,0.1573
4.66503e-08,0.0882
4.66736e-08,0.0334
4.66969e-08,-0.0044
4.67201e-08,-0.0259
4.67434e-08,-0.0336
4.67667e-08,-0.0322
4.67899e-08,-0.0275
4.68132e-08,-0.0245
4.68365e-08,-0.0256
4.68597e-08,-0.0312
4.68830e-08,-0.0395
4.69063e-08,-0.0480
4.69295e-08,-0.0546
4.69528e-08,-0.0585
4.69761e-08,-0.0603
4.69993e-08,-0.0609
4.70226e-08,-0.0595
4.70459e-08,-0.0539
4.70691e-08,-0.0419
4.70924e-08,-0.0230
4.71157e-08,0.0010
4.71389e-08,0.0264
4.71622e-08,0.0490
4.71855e-08,0.0653
4.72087e-08,0.0730
4.72320e-08,0.0712
4.72553e-08,0.0606
4.72785e-08,0.0440
4.73018e-08,0.0259
4.73251e-08,0.0106
4.73483e-08,0.0017
4.73716e-08,0.0002
4.73949e-08,0.0050
4.74181e-08,0.0130
4.74414e-08,0.0205
4.74647e-08,0.0249
4.74879e-08,0.0256
4.75112e-08,0.0230
4.75345e-08,0.0184
4.75577e-08,0.0125
4.75810e-08,0.0058
4.76043e-08,-0.0017
4.76275e-08,-0.0095
4.76508e-08,-0.0168
4.76741e-08,-0.0227
4.76973e-08,-0.0266
4.77206e-08,-0.0278
4.77439e-08,-0.0258
4.77672e-08,-0.0200
4.77904e-08,-0.0110
4.78137e-08,-0.0002
4.78370e-08,0.0099
4.78602e-08,0.0168
4.78835e-08,0.0187
4.79068e-08,0.0155
4.79300e-08,0.0085
4.79533e-08,0.0003
4.79766e-08,-0.0065
4.79998e-08,-0.0102
4.80231e-08,-0.0102
4.80464e-08,-0.0070
4.80696e-08,-0.0018
4.80929e-08,0.0041
4.81162e-08,0.0095
4.81394e-08,0.0133
4.81627e-08,0.0151
4.81860e-08,0.0148
4.82092e-08,0.0132
4.82325e-08,0.0109
4.82558e-08,0.0085
4.82790e-08,0.0060
4.83023e-08,0.0029
4.83256e-08,-0.0006
4.83488e-08,-0.0044
4.83721e-08,-0.0074
4.83954e-08,-0.0087
4.84186e-08,-0.0077
4.84419e-08,-0.0044
4.84652e-08,0.0004
4.84884e-08,0.0053
4.85117e-08,0.0090
4.85350e-08,0.0106
4.85582e-08,0.0096
4.85815e-08,0.0066
4.86048e-08,0.0022
4.86280e-08,-0.0023
4.86513e-08,-0.0059
4.86746e-08,-0.0075
4.86978e-08,-0.0068
4.87211e-08,-0.0044
4.87444e-08,-0.0011
4.87676e-08,0.0020
4.87909e-08,0.0043
4.88142e-08,0.0055
4.88374e-08,0.0059
4.88607e-08,0.0059
4.88840e-08,0.0058
4.89072e-08,0.0055
4.89305e-08,0.0048
4.89538e-08,0.0037
4.89770e-08,0.0021
4.90003e-08,0.0002
4.90236e-08,-0.0015
4.90468e-08,-0.0026
4.90701e-08,-0.0028
4.90934e-08,-0.0019
4.91166e-08,0.0001
4.91399e-08,0.0028
