.HEADER
..NAMES
Time,V U1.E1&E2
2.40813e-08,0.7431
2.41046e-08,0.7269
2.41279e-08,0.6831
2.41511e-08,0.6521
2.41744e-08,0.6443
2.41977e-08,0.6533
2.42209e-08,0.6605
2.42442e-08,0.6562
2.42675e-08,0.6527
2.42907e-08,0.6631
2.43140e-08,0.6513
2.43373e-08,0.5708
2.43605e-08,0.2913
2.43838e-08,-0.0730
2.44071e-08,-0.3344
2.44303e-08,-0.5062
2.44536e-08,-0.6269
2.44769e-08,-0.7084
2.45002e-08,-0.7451
2.45234e-08,-0.7247
2.45467e-08,-0.6808
2.45700e-08,-0.6513
2.45932e-08,-0.6456
2.46165e-08,-0.6554
2.46398e-08,-0.6618
2.46630e-08,-0.6567
2.46863e-08,-0.6539
2.47096e-08,-0.6642
2.47328e-08,-0.6462
2.47561e-08,-0.5514
2.47794e-08,-0.2527
2.48026e-08,0.1014
2.48259e-08,0.3533
2.48492e-08,0.5193
2.48724e-08,0.6368
2.48957e-08,0.7143
2.49190e-08,0.7444
2.49422e-08,0.7188
2.49655e-08,0.6756
2.49888e-08,0.6488
2.50120e-08,0.6451
2.50353e-08,0.6552
2.50586e-08,0.6604
2.50818e-08,0.6547
2.51051e-08,0.6538
2.51284e-08,0.6657
2.51516e-08,0.6413
2.51749e-08,0.5380
2.51982e-08,0.2126
2.52214e-08,-0.1318
2.52447e-08,-0.3703
2.52680e-08,-0.5322
2.52912e-08,-0.6459
2.53145e-08,-0.7192
2.53378e-08,-0.7451
2.53610e-08,-0.7164
2.53843e-08,-0.6736
2.54076e-08,-0.6484
2.54308e-08,-0.6467
2.54541e-08,-0.6573
2.54774e-08,-0.6615
2.55006e-08,-0.6553
2.55239e-08,-0.6551
2.55472e-08,-0.6658
2.55704e-08,-0.6352
2.55937e-08,-0.5259
2.56170e-08,-0.1748
2.56402e-08,0.1606
2.56635e-08,0.3890
2.56868e-08,0.5500
2.57100e-08,0.6550
2.57333e-08,0.7241
2.57566e-08,0.7432
2.57798e-08,0.7103
2.58031e-08,0.6688
2.58264e-08,0.6463
2.58496e-08,0.6465
2.58729e-08,0.6570
2.58962e-08,0.6599
2.59194e-08,0.6535
2.59427e-08,0.6555
2.59660e-08,0.6653
2.59892e-08,0.6294
2.60125e-08,0.4977
2.60358e-08,0.1372
2.60590e-08,-0.1845
2.60823e-08,-0.4092
2.61056e-08,-0.5613
2.61288e-08,-0.6626
2.61521e-08,-0.7293
2.61754e-08,-0.7432
2.61986e-08,-0.7079
2.62219e-08,-0.6670
2.62452e-08,-0.6464
2.62684e-08,-0.6484
2.62917e-08,-0.6590
2.63150e-08,-0.6608
2.63382e-08,-0.6542
2.63615e-08,-0.6568
2.63848e-08,-0.6639
2.64080e-08,-0.6231
2.64313e-08,-0.4690
2.64546e-08,-0.1003
2.64778e-08,0.2092
2.65011e-08,0.4256
2.65244e-08,0.5722
2.65476e-08,0.6709
2.65709e-08,0.7334
2.65942e-08,0.7400
2.66174e-08,0.7016
2.66407e-08,0.6625
2.66640e-08,0.6448
2.66872e-08,0.6483
2.67105e-08,0.6585
2.67338e-08,0.6589
2.67570e-08,0.6527
2.67803e-08,0.6576
2.68036e-08,0.6645
2.68269e-08,0.6163
2.68501e-08,0.4437
2.68734e-08,0.0647
2.68967e-08,-0.2405
2.69199e-08,-0.4407
2.69432e-08,-0.5830
2.69665e-08,-0.6791
2.69897e-08,-0.7372
2.70130e-08,-0.7389
2.70363e-08,-0.6989
2.70595e-08,-0.6609
2.70828e-08,-0.6453
2.71061e-08,-0.6505
2.71293e-08,-0.6604
2.71526e-08,-0.6597
2.71759e-08,-0.6535
2.71991e-08,-0.6589
2.72224e-08,-0.6618
2.72457e-08,-0.6069
2.72689e-08,-0.4118
2.72922e-08,-0.0316
2.73155e-08,0.2622
2.73387e-08,0.4564
2.73620e-08,0.5979
2.73853e-08,0.6873
2.74085e-08,0.7390
2.74318e-08,0.7345
2.74551e-08,0.6927
2.74783e-08,0.6571
2.75016e-08,0.6440
2.75249e-08,0.6505
2.75481e-08,0.6596
2.75714e-08,0.6576
2.75947e-08,0.6524
2.76179e-08,0.6600
2.76412e-08,0.6594
2.76645e-08,0.5969
2.76877e-08,0.3764
2.77110e-08,-0.0022
2.77343e-08,-0.2835
2.77575e-08,-0.4722
2.77808e-08,-0.6077
2.78041e-08,-0.6934
2.78273e-08,-0.7419
2.78506e-08,-0.7330
2.78739e-08,-0.6902
2.78971e-08,-0.6558
2.79204e-08,-0.6449
2.79437e-08,-0.6528
2.79669e-08,-0.6613
2.79902e-08,-0.6583
2.80135e-08,-0.6534
2.80367e-08,-0.6613
2.80600e-08,-0.6560
2.80833e-08,-0.5862
2.81065e-08,-0.3405
2.81298e-08,0.0339
2.81531e-08,0.3048
2.81763e-08,0.4919
2.81996e-08,0.6175
2.82229e-08,0.7008
2.82461e-08,0.7431
2.82694e-08,0.7279
2.82927e-08,0.6843
2.83159e-08,0.6524
2.83392e-08,0.6439
2.83625e-08,0.6527
2.83857e-08,0.6602
2.84090e-08,0.6562
2.84323e-08,0.6527
2.84555e-08,0.6627
2.84788e-08,0.6522
2.85021e-08,0.5735
2.85253e-08,0.2993
2.85486e-08,-0.0640
2.85719e-08,-0.3326
2.85951e-08,-0.5044
2.86184e-08,-0.6263
2.86417e-08,-0.7078
2.86649e-08,-0.7454
2.86882e-08,-0.7259
2.87115e-08,-0.6820
2.87347e-08,-0.6516
2.87580e-08,-0.6453
2.87813e-08,-0.6549
2.88045e-08,-0.6617
2.88278e-08,-0.6569
2.88511e-08,-0.6539
2.88743e-08,-0.6638
2.88976e-08,-0.6472
2.89209e-08,-0.5543
2.89441e-08,-0.2606
2.89674e-08,0.0928
2.89907e-08,0.3515
2.90139e-08,0.5173
2.90372e-08,0.6361
2.90605e-08,0.7137
2.90838e-08,0.7447
2.91070e-08,0.7199
2.91303e-08,0.6765
2.91536e-08,0.6489
2.91768e-08,0.6447
2.92001e-08,0.6547
2.92234e-08,0.6602
2.92466e-08,0.6548
2.92699e-08,0.6536
2.92932e-08,0.6653
2.93164e-08,0.6422
2.93397e-08,0.5413
2.93630e-08,0.2197
2.93862e-08,-0.1238
2.94095e-08,-0.3689
2.94328e-08,-0.5302
2.94560e-08,-0.6453
2.94793e-08,-0.7189
2.95026e-08,-0.7455
2.95258e-08,-0.7177
2.95491e-08,-0.6745
2.95724e-08,-0.6485
2.95956e-08,-0.6464
2.96189e-08,-0.6569
2.96422e-08,-0.6615
2.96654e-08,-0.6555
2.96887e-08,-0.6550
2.97120e-08,-0.6655
2.97352e-08,-0.6364
2.97585e-08,-0.5309
2.97818e-08,-0.1813
2.98050e-08,0.1553
2.98283e-08,0.3876
2.98516e-08,0.5496
2.98748e-08,0.6544
2.98981e-08,0.7237
2.99214e-08,0.7437
2.99446e-08,0.7114
2.99679e-08,0.6695
2.99912e-08,0.6463
3.00144e-08,0.6460
3.00377e-08,0.6565
3.00610e-08,0.6598
3.00842e-08,0.6535
3.01075e-08,0.6552
3.01308e-08,0.6651
3.01540e-08,0.6306
3.01773e-08,0.5024
3.02006e-08,0.1432
3.02238e-08,-0.1803
3.02471e-08,-0.4070
3.02704e-08,-0.5611
3.02936e-08,-0.6622
3.03169e-08,-0.7293
3.03402e-08,-0.7440
3.03634e-08,-0.7091
3.03867e-08,-0.6676
3.04100e-08,-0.6464
3.04332e-08,-0.6481
3.04565e-08,-0.6587
3.04798e-08,-0.6609
3.05030e-08,-0.6543
3.05263e-08,-0.6566
3.05496e-08,-0.6639
3.05728e-08,-0.6246
3.05961e-08,-0.4735
3.06194e-08,-0.1061
3.06426e-08,0.2057
3.06659e-08,0.4239
3.06892e-08,0.5724
3.07124e-08,0.6707
3.07357e-08,0.7336
3.07590e-08,0.7409
3.07822e-08,0.7026
3.08055e-08,0.6629
3.08288e-08,0.6446
3.08520e-08,0.6479
3.08753e-08,0.6582
3.08986e-08,0.6589
3.09218e-08,0.6526
3.09451e-08,0.6573
3.09684e-08,0.6648
3.09916e-08,0.6178
3.10149e-08,0.4488
3.10382e-08,0.0699
3.10614e-08,-0.2411
3.10847e-08,-0.4397
3.11080e-08,-0.5835
3.11312e-08,-0.6791
3.11545e-08,-0.7378
3.11778e-08,-0.7399
3.12010e-08,-0.7000
3.12243e-08,-0.6612
3.12476e-08,-0.6452
3.12708e-08,-0.6502
3.12941e-08,-0.6602
3.13174e-08,-0.6598
3.13406e-08,-0.6536
3.13639e-08,-0.6587
3.13872e-08,-0.6623
3.14105e-08,-0.6084
3.14337e-08,-0.4155
3.14570e-08,-0.0364
3.14803e-08,0.2633
3.15035e-08,0.4555
3.15268e-08,0.5978
3.15501e-08,0.6873
3.15733e-08,0.7396
3.15966e-08,0.7355
3.16199e-08,0.6935
3.16431e-08,0.6572
3.16664e-08,0.6437
3.16897e-08,0.6501
3.17129e-08,0.6595
3.17362e-08,0.6577
3.17595e-08,0.6523
3.17827e-08,0.6597
3.18060e-08,0.6599
3.18293e-08,0.5986
3.18525e-08,0.3805
3.18758e-08,0.0021
3.18991e-08,-0.2852
3.19223e-08,-0.4717
3.19456e-08,-0.6078
3.19689e-08,-0.6937
3.19921e-08,-0.7427
3.20154e-08,-0.7341
3.20387e-08,-0.6909
3.20619e-08,-0.6558
3.20852e-08,-0.6447
3.21085e-08,-0.6526
3.21317e-08,-0.6613
3.21550e-08,-0.6585
3.21783e-08,-0.6534
3.22015e-08,-0.6611
3.22248e-08,-0.6566
3.22481e-08,-0.5876
3.22713e-08,-0.3438
3.22946e-08,0.0312
3.23179e-08,0.3068
3.23411e-08,0.4921
3.23644e-08,0.6176
3.23877e-08,0.7011
3.24109e-08,0.7438
3.24342e-08,0.7289
3.24575e-08,0.6848
3.24807e-08,0.6524
3.25040e-08,0.6437
3.25273e-08,0.6525
3.25505e-08,0.6602
3.25738e-08,0.6563
3.25971e-08,0.6526
3.26203e-08,0.6624
3.26436e-08,0.6526
3.26669e-08,0.5759
3.26901e-08,0.3032
3.27134e-08,-0.0620
3.27367e-08,-0.3344
3.27599e-08,-0.5052
3.27832e-08,-0.6264
3.28065e-08,-0.7084
3.28297e-08,-0.7462
3.28530e-08,-0.7269
3.28763e-08,-0.6823
3.28995e-08,-0.6514
3.29228e-08,-0.6451
3.29461e-08,-0.6548
3.29693e-08,-0.6618
3.29926e-08,-0.6571
3.30159e-08,-0.6538
3.30391e-08,-0.6636
3.30624e-08,-0.6478
3.30857e-08,-0.5568
3.31089e-08,-0.2641
3.31322e-08,0.0912
3.31555e-08,0.3536
3.31787e-08,0.5180
3.32020e-08,0.6360
3.32253e-08,0.7145
3.32485e-08,0.7455
3.32718e-08,0.7208
3.32951e-08,0.6767
3.33183e-08,0.6486
3.33416e-08,0.6444
3.33649e-08,0.6546
3.33881e-08,0.6603
3.34114e-08,0.6549
3.34347e-08,0.6535
3.34579e-08,0.6651
3.34812e-08,0.6429
3.35045e-08,0.5442
3.35277e-08,0.2228
3.35510e-08,-0.1228
3.35743e-08,-0.3714
3.35975e-08,-0.5312
3.36208e-08,-0.6461
3.36441e-08,-0.7199
3.36673e-08,-0.7465
3.36906e-08,-0.7185
3.37139e-08,-0.6745
3.37372e-08,-0.6482
3.37604e-08,-0.6462
3.37837e-08,-0.6569
3.38070e-08,-0.6617
3.38302e-08,-0.6557
3.38535e-08,-0.6549
3.38768e-08,-0.6662
3.39000e-08,-0.6379
3.39233e-08,-0.5330
3.39466e-08,-0.1841
3.39698e-08,0.1561
3.39931e-08,0.3899
3.40164e-08,0.5501
3.40396e-08,0.6550
3.40629e-08,0.7246
3.40862e-08,0.7446
3.41094e-08,0.7121
3.41327e-08,0.6694
3.41560e-08,0.6459
3.41792e-08,0.6458
3.42025e-08,0.6565
3.42258e-08,0.6599
3.42490e-08,0.6536
3.42723e-08,0.6550
3.42956e-08,0.6660
3.43188e-08,0.6321
3.43421e-08,0.5044
3.43654e-08,0.1459
3.43886e-08,-0.1812
3.44119e-08,-0.4086
3.44352e-08,-0.5615
3.44584e-08,-0.6627
3.44817e-08,-0.7302
3.45050e-08,-0.7449
3.45282e-08,-0.7097
3.45515e-08,-0.6674
3.45748e-08,-0.6460
3.45980e-08,-0.6480
3.46213e-08,-0.6588
3.46446e-08,-0.6611
3.46678e-08,-0.6544
3.46911e-08,-0.6565
3.47144e-08,-0.6649
3.47376e-08,-0.6264
3.47609e-08,-0.4758
3.47842e-08,-0.1089
3.48074e-08,0.2064
3.48307e-08,0.4254
3.48540e-08,0.5726
3.48772e-08,0.6709
3.49005e-08,0.7345
3.49238e-08,0.7418
3.49470e-08,0.7032
3.49703e-08,0.6627
3.49936e-08,0.6442
3.50168e-08,0.6478
3.50401e-08,0.6583
3.50634e-08,0.6591
3.50866e-08,0.6527
3.51099e-08,0.6571
3.51332e-08,0.6661
3.51564e-08,0.6194
3.51797e-08,0.4507
3.52030e-08,0.0727
3.52262e-08,-0.2451
3.52495e-08,-0.4413
3.52728e-08,-0.5835
3.52960e-08,-0.6793
3.53193e-08,-0.7387
3.53426e-08,-0.7409
3.53658e-08,-0.7005
3.53891e-08,-0.6608
3.54124e-08,-0.6448
3.54356e-08,-0.6501
3.54589e-08,-0.6604
3.54822e-08,-0.6601
3.55054e-08,-0.6536
3.55287e-08,-0.6585
3.55520e-08,-0.6635
3.55752e-08,-0.6102
3.55985e-08,-0.4165
3.56218e-08,-0.0393
3.56450e-08,0.2669
3.56683e-08,0.4569
3.56916e-08,0.5974
3.57148e-08,0.6875
3.57381e-08,0.7404
3.57614e-08,0.7364
3.57846e-08,0.6939
3.58079e-08,0.6568
3.58312e-08,0.6434
3.58544e-08,0.6501
3.58777e-08,0.6596
3.59010e-08,0.6579
3.59242e-08,0.6522
3.59475e-08,0.6595
3.59708e-08,0.6610
3.59940e-08,0.6004
3.60173e-08,0.3824
3.60406e-08,0.0048
3.60638e-08,-0.2887
3.60871e-08,-0.4730
3.61104e-08,-0.6075
3.61337e-08,-0.6944
3.61569e-08,-0.7435
3.61802e-08,-0.7351
3.62035e-08,-0.6912
3.62267e-08,-0.6553
3.62500e-08,-0.6444
3.62733e-08,-0.6526
3.62965e-08,-0.6616
3.63198e-08,-0.6587
3.63431e-08,-0.6534
3.63663e-08,-0.6609
3.63896e-08,-0.6579
3.64129e-08,-0.5895
3.64361e-08,-0.3460
3.64594e-08,0.0308
3.64827e-08,0.3101
3.65059e-08,0.4937
3.65292e-08,0.6173
3.65525e-08,0.7016
3.65757e-08,0.7446
3.65990e-08,0.7298
3.66223e-08,0.6850
3.66455e-08,0.6519
3.66688e-08,0.6433
3.66921e-08,0.6524
3.67153e-08,0.6604
3.67386e-08,0.6565
3.67619e-08,0.6524
3.67851e-08,0.6622
3.68084e-08,0.6538
3.68317e-08,0.5788
3.68549e-08,0.3065
3.68782e-08,-0.0615
3.69015e-08,-0.3371
3.69247e-08,-0.5073
3.69480e-08,-0.6262
3.69713e-08,-0.7092
3.69945e-08,-0.7471
3.70178e-08,-0.7279
3.70411e-08,-0.6825
3.70643e-08,-0.6509
3.70876e-08,-0.6448
3.71109e-08,-0.6549
3.71341e-08,-0.6620
3.71574e-08,-0.6573
3.71807e-08,-0.6537
3.72039e-08,-0.6634
3.72272e-08,-0.6492
3.72505e-08,-0.5598
3.72737e-08,-0.2675
3.72970e-08,0.0904
3.73203e-08,0.3558
3.73435e-08,0.5196
3.73668e-08,0.6355
3.73901e-08,0.7152
3.74133e-08,0.7464
3.74366e-08,0.7217
3.74599e-08,0.6768
3.74831e-08,0.6481
3.75064e-08,0.6441
3.75297e-08,0.6546
3.75529e-08,0.6605
3.75762e-08,0.6551
3.75995e-08,0.6533
3.76227e-08,0.6649
3.76460e-08,0.6442
3.76693e-08,0.5476
3.76925e-08,0.2263
3.77158e-08,-0.1217
3.77391e-08,-0.3738
3.77623e-08,-0.5328
3.77856e-08,-0.6466
3.78089e-08,-0.7208
3.78321e-08,-0.7474
3.78554e-08,-0.7194
3.78787e-08,-0.6745
3.79019e-08,-0.6477
3.79252e-08,-0.6460
3.79485e-08,-0.6570
3.79717e-08,-0.6619
3.79950e-08,-0.6558
3.80183e-08,-0.6547
3.80415e-08,-0.6660
3.80648e-08,-0.6391
3.80881e-08,-0.5349
3.81113e-08,-0.1874
3.81346e-08,0.1569
3.81579e-08,0.3920
3.81811e-08,0.5502
3.82044e-08,0.6554
3.82277e-08,0.7252
3.82509e-08,0.7455
3.82742e-08,0.7129
3.82975e-08,0.6694
3.83207e-08,0.6454
3.83440e-08,0.6455
3.83673e-08,0.6566
3.83905e-08,0.6602
3.84138e-08,0.6537
3.84371e-08,0.6547
3.84603e-08,0.6660
3.84836e-08,0.6331
3.85069e-08,0.5071
3.85302e-08,0.1494
3.85534e-08,-0.1821
3.85767e-08,-0.4106
3.86000e-08,-0.5618
3.86232e-08,-0.6630
3.86465e-08,-0.7308
3.86698e-08,-0.7459
3.86930e-08,-0.7105
3.87163e-08,-0.6672
3.87396e-08,-0.6455
3.87628e-08,-0.6477
3.87861e-08,-0.6589
3.88094e-08,-0.6613
3.88326e-08,-0.6546
3.88559e-08,-0.6562
3.88792e-08,-0.6650
3.89024e-08,-0.6275
3.89257e-08,-0.4788
3.89490e-08,-0.1126
3.89722e-08,0.2069
3.89955e-08,0.4273
3.90188e-08,0.5729
3.90420e-08,0.6711
3.90653e-08,0.7350
3.90886e-08,0.7428
3.91118e-08,0.7039
3.91351e-08,0.6625
3.91584e-08,0.6437
3.91816e-08,0.6475
3.92049e-08,0.6583
3.92282e-08,0.6594
3.92514e-08,0.6527
3.92747e-08,0.6567
3.92980e-08,0.6664
3.93212e-08,0.6205
3.93445e-08,0.4534
3.93678e-08,0.0763
3.93910e-08,-0.2487
3.94143e-08,-0.4433
3.94376e-08,-0.5838
3.94608e-08,-0.6795
3.94841e-08,-0.7395
3.95074e-08,-0.7420
3.95306e-08,-0.7012
3.95539e-08,-0.6605
3.95772e-08,-0.6443
3.96004e-08,-0.6499
3.96237e-08,-0.6605
3.96470e-08,-0.6604
3.96702e-08,-0.6537
3.96935e-08,-0.6582
3.97168e-08,-0.6638
3.97400e-08,-0.6113
3.97633e-08,-0.4194
3.97866e-08,-0.0431
3.98098e-08,0.2703
3.98331e-08,0.4586
3.98564e-08,0.5972
3.98796e-08,0.6877
3.99029e-08,0.7411
3.99262e-08,0.7375
3.99494e-08,0.6945
3.99727e-08,0.6565
3.99960e-08,0.6428
4.00192e-08,0.6498
4.00425e-08,0.6597
4.00658e-08,0.6582
4.00890e-08,0.6522
4.01123e-08,0.6592
4.01356e-08,0.6612
4.01588e-08,0.6014
4.01821e-08,0.3864
4.02054e-08,0.0086
4.02286e-08,-0.2917
4.02519e-08,-0.4746
4.02752e-08,-0.6074
4.02984e-08,-0.6950
4.03217e-08,-0.7443
4.03450e-08,-0.7362
4.03682e-08,-0.6918
4.03915e-08,-0.6550
4.04148e-08,-0.6439
4.04380e-08,-0.6524
4.04613e-08,-0.6617
4.04846e-08,-0.6590
4.05078e-08,-0.6534
4.05311e-08,-0.6606
4.05544e-08,-0.6581
4.05776e-08,-0.5904
4.06009e-08,-0.3500
4.06242e-08,0.0299
4.06474e-08,0.3122
4.06707e-08,0.4951
4.06940e-08,0.6169
4.07173e-08,0.7018
4.07405e-08,0.7452
4.07638e-08,0.7309
4.07871e-08,0.6855
4.08103e-08,0.6516
4.08336e-08,0.6429
4.08569e-08,0.6522
4.08801e-08,0.6605
4.09034e-08,0.6567
4.09267e-08,0.6524
4.09499e-08,0.6618
4.09732e-08,0.6538
4.09965e-08,0.5808
4.10197e-08,0.3106
4.10430e-08,-0.0601
4.10663e-08,-0.3378
4.10895e-08,-0.5089
4.11128e-08,-0.6255
4.11361e-08,-0.7094
4.11593e-08,-0.7476
4.11826e-08,-0.7289
4.12059e-08,-0.6829
4.12291e-08,-0.6507
4.12524e-08,-0.6445
4.12757e-08,-0.6547
4.12989e-08,-0.6621
4.13222e-08,-0.6575
4.13455e-08,-0.6537
4.13687e-08,-0.6632
4.13920e-08,-0.6494
4.14153e-08,-0.5621
4.14385e-08,-0.2751
4.14618e-08,0.0871
4.14851e-08,0.3545
4.15083e-08,0.5201
4.15316e-08,0.6341
4.15549e-08,0.7151
4.15781e-08,0.7468
4.16014e-08,0.7228
4.16247e-08,0.6773
4.16479e-08,0.6479
4.16712e-08,0.6437
4.16945e-08,0.6542
4.17177e-08,0.6605
4.17410e-08,0.6553
4.17643e-08,0.6531
4.17875e-08,0.6644
4.18108e-08,0.6443
4.18341e-08,0.5503
4.18573e-08,0.2366
4.18806e-08,-0.1163
4.19039e-08,-0.3710
4.19271e-08,-0.5323
4.19504e-08,-0.6455
4.19737e-08,-0.7203
4.19969e-08,-0.7477
4.20202e-08,-0.7207
4.20435e-08,-0.6754
4.20667e-08,-0.6478
4.20900e-08,-0.6456
4.21133e-08,-0.6566
4.21365e-08,-0.6619
4.21598e-08,-0.6561
4.21831e-08,-0.6545
4.22063e-08,-0.6656
4.22296e-08,-0.6393
4.22529e-08,-0.5363
4.22761e-08,-0.1982
4.22994e-08,0.1516
4.23227e-08,0.3883
4.23459e-08,0.5480
4.23692e-08,0.6540
4.23925e-08,0.7243
4.24157e-08,0.7457
4.24390e-08,0.7142
4.24623e-08,0.6703
4.24855e-08,0.6456
4.25088e-08,0.6452
4.25321e-08,0.6562
4.25553e-08,0.6601
4.25786e-08,0.6539
4.26019e-08,0.6545
4.26251e-08,0.6658
4.26484e-08,0.6332
4.26717e-08,0.5102
4.26949e-08,0.1596
4.27182e-08,-0.1771
4.27415e-08,-0.4066
4.27647e-08,-0.5595
4.27880e-08,-0.6615
4.28113e-08,-0.7299
4.28345e-08,-0.7461
4.28578e-08,-0.7117
4.28811e-08,-0.6682
4.29043e-08,-0.6458
4.29276e-08,-0.6475
4.29509e-08,-0.6586
4.29742e-08,-0.6614
4.29974e-08,-0.6548
4.30207e-08,-0.6561
4.30440e-08,-0.6649
4.30672e-08,-0.6277
4.30905e-08,-0.4819
4.31138e-08,-0.1223
4.31370e-08,0.2019
4.31603e-08,0.4246
4.31836e-08,0.5706
4.32068e-08,0.6695
4.32301e-08,0.7341
4.32534e-08,0.7431
4.32766e-08,0.7050
4.32999e-08,0.6633
4.33232e-08,0.6439
4.33464e-08,0.6472
4.33697e-08,0.6580
4.33930e-08,0.6594
4.34162e-08,0.6529
4.34395e-08,0.6565
4.34628e-08,0.6658
4.34860e-08,0.6207
4.35093e-08,0.4561
4.35326e-08,0.0854
4.35558e-08,-0.2431
4.35791e-08,-0.4405
4.36024e-08,-0.5814
4.36256e-08,-0.6778
4.36489e-08,-0.7387
4.36722e-08,-0.7423
4.36954e-08,-0.7022
4.37187e-08,-0.6614
4.37420e-08,-0.6446
4.37652e-08,-0.6498
4.37885e-08,-0.6603
4.38118e-08,-0.6605
4.38350e-08,-0.6539
4.38583e-08,-0.6581
4.38816e-08,-0.6633
4.39048e-08,-0.6116
4.39281e-08,-0.4220
4.39514e-08,-0.0516
4.39746e-08,0.2645
4.39979e-08,0.4553
4.40212e-08,0.5940
4.40444e-08,0.6860
4.40677e-08,0.7401
4.40910e-08,0.7378
4.41142e-08,0.6954
4.41375e-08,0.6573
4.41608e-08,0.6431
4.41840e-08,0.6496
4.42073e-08,0.6595
4.42306e-08,0.6582
4.42538e-08,0.6524
4.42771e-08,0.6590
4.43004e-08,0.6607
4.43236e-08,0.6017
4.43469e-08,0.3895
4.43702e-08,0.0164
4.43934e-08,-0.2859
4.44167e-08,-0.4712
4.44400e-08,-0.6044
4.44632e-08,-0.6938
4.44865e-08,-0.7435
4.45098e-08,-0.7366
4.45330e-08,-0.6927
4.45563e-08,-0.6558
4.45796e-08,-0.6442
4.46028e-08,-0.6523
4.46261e-08,-0.6615
4.46494e-08,-0.6591
4.46726e-08,-0.6535
4.46959e-08,-0.6605
4.47192e-08,-0.6577
4.47424e-08,-0.5908
4.47657e-08,-0.3529
4.47890e-08,0.0253
4.48122e-08,0.3067
4.48355e-08,0.4923
4.48588e-08,0.6141
4.48820e-08,0.7006
4.49053e-08,0.7444
4.49286e-08,0.7313
4.49518e-08,0.6862
4.49751e-08,0.6523
4.49984e-08,0.6431
4.50216e-08,0.6521
4.50449e-08,0.6603
4.50682e-08,0.6569
4.50914e-08,0.6524
4.51147e-08,0.6617
4.51380e-08,0.6535
4.51612e-08,0.5823
4.51845e-08,0.3134
4.52078e-08,-0.0576
4.52310e-08,-0.3326
4.52543e-08,-0.5071
4.52776e-08,-0.6231
4.53008e-08,-0.7085
4.53241e-08,-0.7472
4.53474e-08,-0.7293
4.53707e-08,-0.6837
4.53939e-08,-0.6514
4.54172e-08,-0.6447
4.54405e-08,-0.6547
4.54637e-08,-0.6621
4.54870e-08,-0.6577
4.55103e-08,-0.6538
4.55335e-08,-0.6631
4.55568e-08,-0.6494
4.55801e-08,-0.5639
4.56033e-08,-0.2792
4.56266e-08,0.0867
4.56499e-08,0.3507
4.56731e-08,0.5192
4.56964e-08,0.6322
4.57197e-08,0.7146
4.57429e-08,0.7466
4.57662e-08,0.7231
4.57895e-08,0.6777
4.58127e-08,0.6485
4.58360e-08,0.6440
4.58593e-08,0.6543
4.58825e-08,0.6605
4.59058e-08,0.6554
4.59291e-08,0.6532
4.59523e-08,0.6645
4.59756e-08,0.6445
4.59989e-08,0.5511
4.60221e-08,0.2374
4.60454e-08,-0.1176
4.60687e-08,-0.3689
4.60919e-08,-0.5321
4.61152e-08,-0.6452
4.61385e-08,-0.7205
4.61617e-08,-0.7478
4.61850e-08,-0.7207
4.62083e-08,-0.6755
4.62315e-08,-0.6481
4.62548e-08,-0.6460
4.62781e-08,-0.6568
4.63013e-08,-0.6620
4.63246e-08,-0.6562
4.63479e-08,-0.6547
4.63711e-08,-0.6658
4.63944e-08,-0.6397
4.64177e-08,-0.5357
4.64409e-08,-0.1979
4.64642e-08,0.1525
4.64875e-08,0.3866
4.65107e-08,0.5466
4.65340e-08,0.6539
4.65573e-08,0.7246
4.65805e-08,0.7458
4.66038e-08,0.7140
4.66271e-08,0.6701
4.66503e-08,0.6458
4.66736e-08,0.6455
4.66969e-08,0.6564
4.67201e-08,0.6602
4.67434e-08,0.6540
4.67667e-08,0.6546
4.67899e-08,0.6662
4.68132e-08,0.6337
4.68365e-08,0.5111
4.68597e-08,0.1593
4.68830e-08,-0.1783
4.69063e-08,-0.4050
4.69295e-08,-0.5581
4.69528e-08,-0.6617
4.69761e-08,-0.7303
4.69993e-08,-0.7464
4.70226e-08,-0.7116
4.70459e-08,-0.6681
4.70691e-08,-0.6460
4.70924e-08,-0.6478
4.71157e-08,-0.6588
4.71389e-08,-0.6615
4.71622e-08,-0.6548
4.71855e-08,-0.6562
4.72087e-08,-0.6653
4.72320e-08,-0.6281
4.72553e-08,-0.4828
4.72785e-08,-0.1220
4.73018e-08,0.2029
4.73251e-08,0.4245
4.73483e-08,0.5692
4.73716e-08,0.6696
4.73949e-08,0.7343
4.74181e-08,0.7433
4.74414e-08,0.7047
4.74647e-08,0.6632
4.74879e-08,0.6441
4.75112e-08,0.6475
4.75345e-08,0.6582
4.75577e-08,0.6594
4.75810e-08,0.6529
4.76043e-08,0.6566
4.76275e-08,0.6657
4.76508e-08,0.6210
4.76741e-08,0.4567
4.76973e-08,0.0852
4.77206e-08,-0.2426
4.77439e-08,-0.4405
4.77672e-08,-0.5798
4.77904e-08,-0.6780
4.78137e-08,-0.7391
4.78370e-08,-0.7425
4.78602e-08,-0.7021
4.78835e-08,-0.6614
4.79068e-08,-0.6448
4.79300e-08,-0.6501
4.79533e-08,-0.6605
4.79766e-08,-0.6605
4.79998e-08,-0.6539
4.80231e-08,-0.6582
4.80464e-08,-0.6634
4.80696e-08,-0.6120
4.80929e-08,-0.4227
4.81162e-08,-0.0516
4.81394e-08,0.2642
