.HEADER
..NAMES
Time,V U1.V1&V2
.DATA
2.38021e-08,-0.6702
2.38254e-08,-0.6869
2.38487e-08,-0.6968
2.38719e-08,-0.6946
2.38952e-08,-0.6657
2.39185e-08,-0.5827
2.39417e-08,-0.3347
2.39650e-08,0.0356
2.39883e-08,0.3034
2.40115e-08,0.4985
2.40348e-08,0.6142
2.40581e-08,0.6594
2.40813e-08,0.6573
2.41046e-08,0.6455
2.41279e-08,0.6387
2.41511e-08,0.6375
2.41744e-08,0.6407
2.41977e-08,0.6513
2.42209e-08,0.6701
2.42442e-08,0.6890
2.42675e-08,0.6982
2.42907e-08,0.6937
2.43140e-08,0.6594
2.43373e-08,0.5699
2.43605e-08,0.2957
2.43838e-08,-0.0638
2.44071e-08,-0.3320
2.44303e-08,-0.5105
2.44536e-08,-0.6179
2.44769e-08,-0.6595
2.45002e-08,-0.6582
2.45234e-08,-0.6473
2.45467e-08,-0.6396
2.45700e-08,-0.6384
2.45932e-08,-0.6438
2.46165e-08,-0.6564
2.46398e-08,-0.6736
2.46630e-08,-0.6897
2.46863e-08,-0.6974
2.47096e-08,-0.6929
2.47328e-08,-0.6532
2.47561e-08,-0.5491
2.47794e-08,-0.2556
2.48026e-08,0.0930
2.48259e-08,0.3511
2.48492e-08,0.5244
2.48724e-08,0.6278
2.48957e-08,0.6620
2.49190e-08,0.6550
2.49422e-08,0.6436
2.49655e-08,0.6382
2.49888e-08,0.6378
2.50120e-08,0.6419
2.50353e-08,0.6544
2.50586e-08,0.6740
2.50818e-08,0.6919
2.51051e-08,0.6984
2.51284e-08,0.6916
2.51516e-08,0.6463
2.51749e-08,0.5374
2.51982e-08,0.2185
2.52214e-08,-0.1231
2.52447e-08,-0.3697
2.52680e-08,-0.5359
2.52912e-08,-0.6310
2.53145e-08,-0.6609
2.53378e-08,-0.6560
2.53610e-08,-0.6454
2.53843e-08,-0.6390
2.54076e-08,-0.6390
2.54308e-08,-0.6456
2.54541e-08,-0.6594
2.54774e-08,-0.6770
2.55006e-08,-0.6920
2.55239e-08,-0.6974
2.55472e-08,-0.6901
2.55704e-08,-0.6390
2.55937e-08,-0.5237
2.56170e-08,-0.1793
2.56402e-08,0.1525
2.56635e-08,0.3888
2.56868e-08,0.5546
2.57100e-08,0.6396
2.57333e-08,0.6621
2.57566e-08,0.6525
2.57798e-08,0.6421
2.58031e-08,0.6379
2.58264e-08,0.6383
2.58496e-08,0.6435
2.58729e-08,0.6578
2.58962e-08,0.6780
2.59194e-08,0.6942
2.59427e-08,0.6980
2.59660e-08,0.6864
2.59892e-08,0.6320
2.60125e-08,0.4979
2.60358e-08,0.1445
2.60590e-08,-0.1767
2.60823e-08,-0.4105
2.61056e-08,-0.5635
2.61288e-08,-0.6407
2.61521e-08,-0.6622
2.61754e-08,-0.6540
2.61986e-08,-0.6439
2.62219e-08,-0.6385
2.62452e-08,-0.6398
2.62684e-08,-0.6478
2.62917e-08,-0.6627
2.63150e-08,-0.6804
2.63382e-08,-0.6940
2.63615e-08,-0.6970
2.63848e-08,-0.6837
2.64080e-08,-0.6244
2.64313e-08,-0.4675
2.64546e-08,-0.1063
2.64778e-08,0.2019
2.65011e-08,0.4273
2.65244e-08,0.5752
2.65476e-08,0.6480
2.65709e-08,0.6621
2.65942e-08,0.6503
2.66174e-08,0.6409
2.66407e-08,0.6375
2.66640e-08,0.6389
2.66872e-08,0.6456
2.67105e-08,0.6616
2.67338e-08,0.6818
2.67570e-08,0.6960
2.67803e-08,0.6970
2.68036e-08,0.6811
2.68269e-08,0.6171
2.68501e-08,0.4450
2.68734e-08,0.0729
2.68967e-08,-0.2342
2.69199e-08,-0.4435
2.69432e-08,-0.5827
2.69665e-08,-0.6492
2.69897e-08,-0.6621
2.70130e-08,-0.6517
2.70363e-08,-0.6422
2.70595e-08,-0.6381
2.70828e-08,-0.6408
2.71061e-08,-0.6503
2.71293e-08,-0.6662
2.71526e-08,-0.6836
2.71759e-08,-0.6956
2.71991e-08,-0.6961
2.72224e-08,-0.6772
2.72457e-08,-0.6063
2.72689e-08,-0.4114
2.72922e-08,-0.0387
2.73155e-08,0.2562
2.73387e-08,0.4597
2.73620e-08,0.5983
2.73853e-08,0.6556
2.74085e-08,0.6601
2.74318e-08,0.6478
2.74551e-08,0.6396
2.74783e-08,0.6374
2.75016e-08,0.6395
2.75249e-08,0.6481
2.75481e-08,0.6655
2.75714e-08,0.6853
2.75947e-08,0.6973
2.76179e-08,0.6956
2.76412e-08,0.6719
2.76645e-08,0.5967
2.76877e-08,0.3791
2.77110e-08,0.0066
2.77343e-08,-0.2789
2.77575e-08,-0.4759
2.77808e-08,-0.6039
2.78041e-08,-0.6548
2.78273e-08,-0.6604
2.78506e-08,-0.6496
2.78739e-08,-0.6408
2.78971e-08,-0.6380
2.79204e-08,-0.6420
2.79437e-08,-0.6532
2.79669e-08,-0.6697
2.79902e-08,-0.6866
2.80135e-08,-0.6967
2.80367e-08,-0.6948
2.80600e-08,-0.6673
2.80833e-08,-0.5845
2.81065e-08,-0.3415
2.81298e-08,0.0260
2.81531e-08,0.3005
2.81763e-08,0.4965
2.81996e-08,0.6141
2.82229e-08,0.6596
2.82461e-08,0.6580
2.82694e-08,0.6458
2.82927e-08,0.6387
2.83159e-08,0.6373
2.83392e-08,0.6404
2.83625e-08,0.6509
2.83857e-08,0.6695
2.84090e-08,0.6886
2.84323e-08,0.6981
2.84555e-08,0.6939
2.84788e-08,0.6608
2.85021e-08,0.5727
2.85253e-08,0.3035
2.85486e-08,-0.0549
2.85719e-08,-0.3299
2.85951e-08,-0.5086
2.86184e-08,-0.6180
2.86417e-08,-0.6600
2.86649e-08,-0.6590
2.86882e-08,-0.6476
2.87115e-08,-0.6396
2.87347e-08,-0.6382
2.87580e-08,-0.6435
2.87813e-08,-0.6560
2.88045e-08,-0.6731
2.88278e-08,-0.6894
2.88511e-08,-0.6974
2.88743e-08,-0.6932
2.88976e-08,-0.6546
2.89209e-08,-0.5520
2.89441e-08,-0.2633
2.89674e-08,0.0845
2.89907e-08,0.3491
2.90139e-08,0.5223
2.90372e-08,0.6277
2.90605e-08,0.6625
2.90838e-08,0.6557
2.91070e-08,0.6439
2.91303e-08,0.6381
2.91536e-08,0.6376
2.91768e-08,0.6416
2.92001e-08,0.6539
2.92234e-08,0.6735
2.92466e-08,0.6915
2.92699e-08,0.6983
2.92932e-08,0.6919
2.93164e-08,0.6477
2.93397e-08,0.5407
2.93630e-08,0.2254
2.93862e-08,-0.1150
2.94095e-08,-0.3681
2.94328e-08,-0.5339
2.94560e-08,-0.6310
2.94793e-08,-0.6616
2.95026e-08,-0.6567
2.95258e-08,-0.6456
2.95491e-08,-0.6390
2.95724e-08,-0.6388
2.95956e-08,-0.6454
2.96189e-08,-0.6590
2.96422e-08,-0.6765
2.96654e-08,-0.6918
2.96887e-08,-0.6975
2.97120e-08,-0.6904
2.97352e-08,-0.6406
2.97585e-08,-0.5287
2.97818e-08,-0.1856
2.98050e-08,0.1471
2.98283e-08,0.3872
2.98516e-08,0.5543
2.98748e-08,0.6397
2.98981e-08,0.6626
2.99214e-08,0.6531
2.99446e-08,0.6423
2.99679e-08,0.6379
2.99912e-08,0.6380
3.00144e-08,0.6432
3.00377e-08,0.6573
3.00610e-08,0.6775
3.00842e-08,0.6939
3.01075e-08,0.6980
3.01308e-08,0.6869
3.01540e-08,0.6335
3.01773e-08,0.5025
3.02006e-08,0.1503
3.02238e-08,-0.1724
3.02471e-08,-0.4082
3.02704e-08,-0.5635
3.02936e-08,-0.6411
3.03169e-08,-0.6631
3.03402e-08,-0.6546
3.03634e-08,-0.6440
3.03867e-08,-0.6385
3.04100e-08,-0.6397
3.04332e-08,-0.6476
3.04565e-08,-0.6623
3.04798e-08,-0.6800
3.05030e-08,-0.6939
3.05263e-08,-0.6972
3.05496e-08,-0.6842
3.05728e-08,-0.6260
3.05961e-08,-0.4718
3.06194e-08,-0.1119
3.06426e-08,0.1983
3.06659e-08,0.4255
3.06892e-08,0.5757
3.07124e-08,0.6485
3.07357e-08,0.6630
3.07590e-08,0.6508
3.07822e-08,0.6411
3.08055e-08,0.6375
3.08288e-08,0.6386
3.08520e-08,0.6452
3.08753e-08,0.6611
3.08986e-08,0.6815
3.09218e-08,0.6959
3.09451e-08,0.6971
3.09684e-08,0.6820
3.09916e-08,0.6187
3.10149e-08,0.4500
3.10382e-08,0.0780
3.10614e-08,-0.2347
3.10847e-08,-0.4423
3.11080e-08,-0.5834
3.11312e-08,-0.6500
3.11545e-08,-0.6632
3.11778e-08,-0.6523
3.12010e-08,-0.6423
3.12243e-08,-0.6381
3.12476e-08,-0.6407
3.12708e-08,-0.6501
3.12941e-08,-0.6658
3.13174e-08,-0.6833
3.13406e-08,-0.6956
3.13639e-08,-0.6964
3.13872e-08,-0.6780
3.14105e-08,-0.6078
3.14337e-08,-0.4149
3.14570e-08,-0.0435
3.14803e-08,0.2571
3.15035e-08,0.4588
3.15268e-08,0.5987
3.15501e-08,0.6563
3.15733e-08,0.6610
3.15966e-08,0.6482
3.16199e-08,0.6398
3.16431e-08,0.6374
3.16664e-08,0.6393
3.16897e-08,0.6477
3.17129e-08,0.6652
3.17362e-08,0.6852
3.17595e-08,0.6973
3.17827e-08,0.6957
3.18060e-08,0.6726
3.18293e-08,0.5983
3.18525e-08,0.3830
3.18758e-08,0.0108
3.18991e-08,-0.2804
3.19223e-08,-0.4754
3.19456e-08,-0.6043
3.19689e-08,-0.6559
3.19921e-08,-0.6614
3.20154e-08,-0.6499
3.20387e-08,-0.6407
3.20619e-08,-0.6380
3.20852e-08,-0.6420
3.21085e-08,-0.6530
3.21317e-08,-0.6694
3.21550e-08,-0.6864
3.21783e-08,-0.6968
3.22015e-08,-0.6951
3.22248e-08,-0.6680
3.22481e-08,-0.5856
3.22713e-08,-0.3446
3.22946e-08,0.0233
3.23179e-08,0.3023
3.23411e-08,0.4967
3.23644e-08,0.6147
3.23877e-08,0.6604
3.24109e-08,0.6587
3.24342e-08,0.6461
3.24575e-08,0.6389
3.24807e-08,0.6373
3.25040e-08,0.6402
3.25273e-08,0.6506
3.25505e-08,0.6694
3.25738e-08,0.6886
3.25971e-08,0.6981
3.26203e-08,0.6940
3.26436e-08,0.6614
3.26669e-08,0.5751
3.26901e-08,0.3073
3.27134e-08,-0.0528
3.27367e-08,-0.3316
3.27599e-08,-0.5093
3.27832e-08,-0.6184
3.28065e-08,-0.6612
3.28297e-08,-0.6599
3.28530e-08,-0.6478
3.28763e-08,-0.6396
3.28995e-08,-0.6383
3.29228e-08,-0.6436
3.29461e-08,-0.6559
3.29693e-08,-0.6729
3.29926e-08,-0.6893
3.30159e-08,-0.6976
3.30391e-08,-0.6935
3.30624e-08,-0.6552
3.30857e-08,-0.5541
3.31089e-08,-0.2666
3.31322e-08,0.0827
3.31555e-08,0.3510
3.31787e-08,0.5232
3.32020e-08,0.6281
3.32253e-08,0.6635
3.32485e-08,0.6562
3.32718e-08,0.6441
3.32951e-08,0.6382
3.33183e-08,0.6376
3.33416e-08,0.6414
3.33649e-08,0.6537
3.33881e-08,0.6735
3.34114e-08,0.6916
3.34347e-08,0.6983
3.34579e-08,0.6919
3.34812e-08,0.6484
3.35045e-08,0.5435
3.35277e-08,0.2284
3.35510e-08,-0.1139
3.35743e-08,-0.3705
3.35975e-08,-0.5349
3.36208e-08,-0.6322
3.36441e-08,-0.6630
3.36673e-08,-0.6574
3.36906e-08,-0.6456
3.37139e-08,-0.6389
3.37372e-08,-0.6389
3.37604e-08,-0.6455
3.37837e-08,-0.6589
3.38070e-08,-0.6764
3.38302e-08,-0.6919
3.38535e-08,-0.6978
3.38768e-08,-0.6914
3.39000e-08,-0.6419
3.39233e-08,-0.5303
3.39466e-08,-0.1883
3.39698e-08,0.1477
3.39931e-08,0.3894
3.40164e-08,0.5552
3.40396e-08,0.6408
3.40629e-08,0.6635
3.40862e-08,0.6534
3.41094e-08,0.6424
3.41327e-08,0.6380
3.41560e-08,0.6380
3.41792e-08,0.6430
3.42025e-08,0.6572
3.42258e-08,0.6776
3.42490e-08,0.6940
3.42723e-08,0.6980
3.42956e-08,0.6880
3.43188e-08,0.6348
3.43421e-08,0.5044
3.43654e-08,0.1530
3.43886e-08,-0.1732
3.44119e-08,-0.4097
3.44352e-08,-0.5641
3.44584e-08,-0.6420
3.44817e-08,-0.6642
3.45050e-08,-0.6550
3.45282e-08,-0.6438
3.45515e-08,-0.6384
3.45748e-08,-0.6397
3.45980e-08,-0.6477
3.46213e-08,-0.6622
3.46446e-08,-0.6799
3.46678e-08,-0.6940
3.46911e-08,-0.6975
3.47144e-08,-0.6854
3.47376e-08,-0.6274
3.47609e-08,-0.4737
3.47842e-08,-0.1148
3.48074e-08,0.1988
3.48307e-08,0.4270
3.48540e-08,0.5764
3.48772e-08,0.6492
3.49005e-08,0.6636
3.49238e-08,0.6510
3.49470e-08,0.6412
3.49703e-08,0.6376
3.49936e-08,0.6386
3.50168e-08,0.6450
3.50401e-08,0.6610
3.50634e-08,0.6815
3.50866e-08,0.6960
3.51099e-08,0.6971
3.51332e-08,0.6833
3.51564e-08,0.6202
3.51797e-08,0.4517
3.52030e-08,0.0808
3.52262e-08,-0.2385
3.52495e-08,-0.4439
3.52728e-08,-0.5837
3.52960e-08,-0.6506
3.53193e-08,-0.6642
3.53426e-08,-0.6525
3.53658e-08,-0.6421
3.53891e-08,-0.6380
3.54124e-08,-0.6408
3.54356e-08,-0.6502
3.54589e-08,-0.6657
3.54822e-08,-0.6833
3.55054e-08,-0.6958
3.55287e-08,-0.6967
3.55520e-08,-0.6793
3.55752e-08,-0.6091
3.55985e-08,-0.4155
3.56218e-08,-0.0465
3.56450e-08,0.2606
3.56683e-08,0.4603
3.56916e-08,0.5988
3.57148e-08,0.6568
3.57381e-08,0.6615
3.57614e-08,0.6483
3.57846e-08,0.6398
3.58079e-08,0.6375
3.58312e-08,0.6392
3.58544e-08,0.6475
3.58777e-08,0.6651
3.59010e-08,0.6853
3.59242e-08,0.6974
3.59475e-08,0.6957
3.59708e-08,0.6738
3.59940e-08,0.5999
3.60173e-08,0.3848
3.60406e-08,0.0137
3.60638e-08,-0.2838
3.60871e-08,-0.4768
3.61104e-08,-0.6044
3.61337e-08,-0.6569
3.61569e-08,-0.6623
3.61802e-08,-0.6500
3.62035e-08,-0.6406
3.62267e-08,-0.6380
3.62500e-08,-0.6421
3.62733e-08,-0.6530
3.62965e-08,-0.6693
3.63198e-08,-0.6864
3.63431e-08,-0.6971
3.63663e-08,-0.6954
3.63896e-08,-0.6692
3.64129e-08,-0.5870
3.64361e-08,-0.3465
3.64594e-08,0.0226
3.64827e-08,0.3053
3.65059e-08,0.4985
3.65292e-08,0.6150
3.65525e-08,0.6612
3.65757e-08,0.6592
3.65990e-08,0.6462
3.66223e-08,0.6388
3.66455e-08,0.6374
3.66688e-08,0.6400
3.66921e-08,0.6504
3.67153e-08,0.6693
3.67386e-08,0.6887
3.67619e-08,0.6982
3.67851e-08,0.6940
3.68084e-08,0.6625
3.68317e-08,0.5777
3.68549e-08,0.3105
3.68782e-08,-0.0522
3.69015e-08,-0.3341
3.69247e-08,-0.5116
3.69480e-08,-0.6185
3.69713e-08,-0.6623
3.69945e-08,-0.6605
3.70178e-08,-0.6478
3.70411e-08,-0.6394
3.70643e-08,-0.6382
3.70876e-08,-0.6436
3.71109e-08,-0.6558
3.71341e-08,-0.6728
3.71574e-08,-0.6894
3.71807e-08,-0.6978
3.72039e-08,-0.6937
3.72272e-08,-0.6564
3.72505e-08,-0.5566
3.72737e-08,-0.2698
3.72970e-08,0.0817
3.73203e-08,0.3530
3.73435e-08,0.5251
3.73668e-08,0.6283
3.73901e-08,0.6645
3.74133e-08,0.6567
3.74366e-08,0.6441
3.74599e-08,0.6382
3.74831e-08,0.6376
3.75064e-08,0.6412
3.75297e-08,0.6535
3.75529e-08,0.6734
3.75762e-08,0.6917
3.75995e-08,0.6984
3.76227e-08,0.6920
3.76460e-08,0.6496
3.76693e-08,0.5466
3.76925e-08,0.2319
3.77158e-08,-0.1126
3.77391e-08,-0.3728
3.77623e-08,-0.5367
3.77856e-08,-0.6332
3.78089e-08,-0.6642
3.78321e-08,-0.6579
3.78554e-08,-0.6455
3.78787e-08,-0.6387
3.79019e-08,-0.6389
3.79252e-08,-0.6455
3.79485e-08,-0.6588
3.79717e-08,-0.6763
3.79950e-08,-0.6920
3.80183e-08,-0.6981
3.80415e-08,-0.6917
3.80648e-08,-0.6427
3.80881e-08,-0.5317
3.81113e-08,-0.1916
3.81346e-08,0.1482
3.81579e-08,0.3914
3.81811e-08,0.5557
3.82044e-08,0.6418
3.82277e-08,0.6643
3.82509e-08,0.6537
3.82742e-08,0.6424
3.82975e-08,0.6380
3.83207e-08,0.6380
3.83440e-08,0.6428
3.83673e-08,0.6570
3.83905e-08,0.6775
3.84138e-08,0.6941
3.84371e-08,0.6981
3.84603e-08,0.6883
3.84836e-08,0.6357
3.85069e-08,0.5068
3.85302e-08,0.1564
3.85534e-08,-0.1739
3.85767e-08,-0.4116
3.86000e-08,-0.5645
3.86232e-08,-0.6429
3.86465e-08,-0.6651
3.86698e-08,-0.6554
3.86930e-08,-0.6436
3.87163e-08,-0.6383
3.87396e-08,-0.6398
3.87628e-08,-0.6476
3.87861e-08,-0.6620
3.88094e-08,-0.6798
3.88326e-08,-0.6941
3.88559e-08,-0.6978
3.88792e-08,-0.6858
3.89024e-08,-0.6282
3.89257e-08,-0.4763
3.89490e-08,-0.1184
3.89722e-08,0.1990
3.89955e-08,0.4288
3.90188e-08,0.5771
3.90420e-08,0.6499
3.90653e-08,0.6644
3.90886e-08,0.6513
3.91118e-08,0.6411
3.91351e-08,0.6376
3.91584e-08,0.6385
3.91816e-08,0.6448
3.92049e-08,0.6608
3.92282e-08,0.6815
3.92514e-08,0.6961
3.92747e-08,0.6972
3.92980e-08,0.6838
3.93212e-08,0.6211
3.93445e-08,0.4542
3.93678e-08,0.0845
3.93910e-08,-0.2419
3.94143e-08,-0.4458
3.94376e-08,-0.5843
3.94608e-08,-0.6515
3.94841e-08,-0.6652
3.95074e-08,-0.6529
3.95306e-08,-0.6419
3.95539e-08,-0.6379
3.95772e-08,-0.6409
3.96004e-08,-0.6501
3.96237e-08,-0.6655
3.96470e-08,-0.6832
3.96702e-08,-0.6959
3.96935e-08,-0.6970
3.97168e-08,-0.6798
3.97400e-08,-0.6098
3.97633e-08,-0.4181
3.97866e-08,-0.0503
3.98098e-08,0.2637
3.98331e-08,0.4619
3.98564e-08,0.5991
3.98796e-08,0.6576
3.99029e-08,0.6623
3.99262e-08,0.6485
3.99494e-08,0.6398
3.99727e-08,0.6374
3.99960e-08,0.6391
4.00192e-08,0.6474
4.00425e-08,0.6650
4.00658e-08,0.6852
4.00890e-08,0.6975
4.01123e-08,0.6959
4.01356e-08,0.6742
4.01588e-08,0.6006
4.01821e-08,0.3885
4.02054e-08,0.0175
4.02286e-08,-0.2865
4.02519e-08,-0.4782
4.02752e-08,-0.6045
4.02984e-08,-0.6582
4.03217e-08,-0.6631
4.03450e-08,-0.6502
4.03682e-08,-0.6404
4.03915e-08,-0.6379
4.04148e-08,-0.6421
4.04380e-08,-0.6529
4.04613e-08,-0.6691
4.04846e-08,-0.6864
4.05078e-08,-0.6973
4.05311e-08,-0.6957
4.05544e-08,-0.6695
4.05776e-08,-0.5875
4.06009e-08,-0.3502
4.06242e-08,0.0216
4.06474e-08,0.3072
4.06707e-08,0.5000
4.06940e-08,0.6151
4.07173e-08,0.6621
4.07405e-08,0.6598
4.07638e-08,0.6463
4.07871e-08,0.6388
4.08103e-08,0.6373
4.08336e-08,0.6399
4.08569e-08,0.6503
4.08801e-08,0.6692
4.09034e-08,0.6886
4.09267e-08,0.6983
4.09499e-08,0.6942
4.09732e-08,0.6628
4.09965e-08,0.5795
4.10197e-08,0.3143
4.10430e-08,-0.0507
4.10663e-08,-0.3346
4.10895e-08,-0.5131
4.11128e-08,-0.6182
4.11361e-08,-0.6633
4.11593e-08,-0.6612
4.11826e-08,-0.6479
4.12059e-08,-0.6393
4.12291e-08,-0.6382
4.12524e-08,-0.6436
4.12757e-08,-0.6557
4.12989e-08,-0.6726
4.13222e-08,-0.6894
4.13455e-08,-0.6980
4.13687e-08,-0.6940
4.13920e-08,-0.6567
4.14153e-08,-0.5586
4.14385e-08,-0.2771
4.14618e-08,0.0782
4.14851e-08,0.3515
4.15083e-08,0.5257
4.15316e-08,0.6273
4.15549e-08,0.6652
4.15781e-08,0.6573
4.16014e-08,0.6443
4.16247e-08,0.6381
4.16479e-08,0.6374
4.16712e-08,0.6411
4.16945e-08,0.6532
4.17177e-08,0.6731
4.17410e-08,0.6915
4.17643e-08,0.6985
4.17875e-08,0.6922
4.18108e-08,0.6500
4.18341e-08,0.5491
4.18573e-08,0.2418
4.18806e-08,-0.1072
4.19039e-08,-0.3698
4.19271e-08,-0.5362
4.19504e-08,-0.6327
4.19737e-08,-0.6648
4.19969e-08,-0.6586
4.20202e-08,-0.6457
4.20435e-08,-0.6387
4.20667e-08,-0.6388
4.20900e-08,-0.6453
4.21133e-08,-0.6585
4.21365e-08,-0.6759
4.21598e-08,-0.6917
4.21831e-08,-0.6981
4.22063e-08,-0.6920
4.22296e-08,-0.6434
4.22529e-08,-0.5330
4.22761e-08,-0.2019
4.22994e-08,0.1431
4.23227e-08,0.3874
4.23459e-08,0.5533
4.23692e-08,0.6409
4.23925e-08,0.6649
4.24157e-08,0.6544
4.24390e-08,0.6426
4.24623e-08,0.6380
4.24855e-08,0.6379
4.25088e-08,0.6427
4.25321e-08,0.6566
4.25553e-08,0.6770
4.25786e-08,0.6938
4.26019e-08,0.6981
4.26251e-08,0.6888
4.26484e-08,0.6362
4.26717e-08,0.5097
4.26949e-08,0.1664
4.27182e-08,-0.1689
4.27415e-08,-0.4073
4.27647e-08,-0.5622
4.27880e-08,-0.6420
4.28113e-08,-0.6654
4.28345e-08,-0.6560
4.28578e-08,-0.6440
4.28811e-08,-0.6385
4.29043e-08,-0.6398
4.29276e-08,-0.6475
4.29509e-08,-0.6617
4.29742e-08,-0.6794
4.29974e-08,-0.6939
4.30207e-08,-0.6978
4.30440e-08,-0.6863
4.30672e-08,-0.6288
4.30905e-08,-0.4793
4.31138e-08,-0.1278
4.31370e-08,0.1940
4.31603e-08,0.4258
4.31836e-08,0.5747
4.32068e-08,0.6489
4.32301e-08,0.6649
4.32534e-08,0.6518
4.32766e-08,0.6413
4.32999e-08,0.6376
4.33232e-08,0.6385
4.33464e-08,0.6447
4.33697e-08,0.6605
4.33930e-08,0.6811
4.34162e-08,0.6958
4.34395e-08,0.6973
4.34628e-08,0.6839
4.34860e-08,0.6216
4.35093e-08,0.4567
4.35326e-08,0.0934
4.35558e-08,-0.2363
4.35791e-08,-0.4427
4.36024e-08,-0.5819
4.36256e-08,-0.6505
4.36489e-08,-0.6654
4.36722e-08,-0.6533
4.36954e-08,-0.6422
4.37187e-08,-0.6381
4.37420e-08,-0.6409
4.37652e-08,-0.6499
4.37885e-08,-0.6652
4.38118e-08,-0.6829
4.38350e-08,-0.6957
4.38583e-08,-0.6970
4.38816e-08,-0.6798
4.39048e-08,-0.6105
4.39281e-08,-0.4205
4.39514e-08,-0.0585
4.39746e-08,0.2578
4.39979e-08,0.4584
4.40212e-08,0.5959
4.40444e-08,0.6566
4.40677e-08,0.6626
4.40910e-08,0.6489
4.41142e-08,0.6399
4.41375e-08,0.6375
4.41608e-08,0.6392
4.41840e-08,0.6472
4.42073e-08,0.6646
4.42306e-08,0.6848
4.42538e-08,0.6973
4.42771e-08,0.6960
4.43004e-08,0.6742
4.43236e-08,0.6011
4.43469e-08,0.3915
4.43702e-08,0.0252
4.43934e-08,-0.2806
4.44167e-08,-0.4746
4.44400e-08,-0.6017
4.44632e-08,-0.6576
4.44865e-08,-0.6632
4.45098e-08,-0.6506
4.45330e-08,-0.6407
4.45563e-08,-0.6381
4.45796e-08,-0.6421
4.46028e-08,-0.6527
4.46261e-08,-0.6689
4.46494e-08,-0.6862
4.46726e-08,-0.6971
4.46959e-08,-0.6958
4.47192e-08,-0.6696
4.47424e-08,-0.5882
4.47657e-08,-0.3530
4.47890e-08,0.0173
4.48122e-08,0.3017
4.48355e-08,0.4969
4.48588e-08,0.6124
4.48820e-08,0.6616
4.49053e-08,0.6601
4.49286e-08,0.6467
4.49518e-08,0.6390
4.49751e-08,0.6374
4.49984e-08,0.6400
4.50216e-08,0.6502
4.50449e-08,0.6689
4.50682e-08,0.6883
4.50914e-08,0.6982
4.51147e-08,0.6943
4.51380e-08,0.6628
4.51612e-08,0.5812
4.51845e-08,0.3170
4.52078e-08,-0.0484
4.52310e-08,-0.3294
4.52543e-08,-0.5113
4.52776e-08,-0.6160
4.53008e-08,-0.6630
4.53241e-08,-0.6613
4.53474e-08,-0.6482
4.53707e-08,-0.6396
4.53939e-08,-0.6384
4.54172e-08,-0.6437
4.54405e-08,-0.6556
4.54637e-08,-0.6725
4.54870e-08,-0.6892
4.55103e-08,-0.6979
4.55335e-08,-0.6941
4.55568e-08,-0.6570
4.55801e-08,-0.5607
4.56033e-08,-0.2811
4.56266e-08,0.0780
4.56499e-08,0.3478
4.56731e-08,0.5247
4.56964e-08,0.6256
4.57197e-08,0.6652
4.57429e-08,0.6575
4.57662e-08,0.6446
4.57895e-08,0.6383
4.58127e-08,0.6376
4.58360e-08,0.6412
4.58593e-08,0.6532
4.58825e-08,0.6731
4.59058e-08,0.6914
4.59291e-08,0.6985
4.59523e-08,0.6923
4.59756e-08,0.6502
4.59989e-08,0.5500
4.60221e-08,0.2427
4.60454e-08,-0.1086
4.60687e-08,-0.3677
4.60919e-08,-0.5361
4.61152e-08,-0.6326
4.61385e-08,-0.6651
4.61617e-08,-0.6587
4.61850e-08,-0.6459
4.62083e-08,-0.6390
4.62315e-08,-0.6391
4.62548e-08,-0.6455
4.62781e-08,-0.6586
4.63013e-08,-0.6760
4.63246e-08,-0.6918
4.63479e-08,-0.6982
4.63711e-08,-0.6920
4.63944e-08,-0.6436
4.64177e-08,-0.5325
4.64409e-08,-0.2017
4.64642e-08,0.1440
4.64875e-08,0.3858
4.65107e-08,0.5521
4.65340e-08,0.6410
4.65573e-08,0.6650
4.65805e-08,0.6543
4.66038e-08,0.6428
4.66271e-08,0.6382
4.66503e-08,0.6380
4.66736e-08,0.6427
4.66969e-08,0.6567
4.67201e-08,0.6772
4.67434e-08,0.6939
4.67667e-08,0.6982
4.67899e-08,0.6890
4.68132e-08,0.6365
4.68365e-08,0.5107
4.68597e-08,0.1661
4.68830e-08,-0.1701
4.69063e-08,-0.4058
4.69295e-08,-0.5609
4.69528e-08,-0.6423
4.69761e-08,-0.6656
4.69993e-08,-0.6560
4.70226e-08,-0.6441
4.70459e-08,-0.6386
4.70691e-08,-0.6400
4.70924e-08,-0.6476
4.71157e-08,-0.6619
4.71389e-08,-0.6795
4.71622e-08,-0.6941
4.71855e-08,-0.6979
4.72087e-08,-0.6865
4.72320e-08,-0.6290
4.72553e-08,-0.4802
4.72785e-08,-0.1276
4.73018e-08,0.1950
4.73251e-08,0.4259
4.73483e-08,0.5736
4.73716e-08,0.6491
4.73949e-08,0.6649
4.74181e-08,0.6517
4.74414e-08,0.6415
4.74647e-08,0.6379
4.74879e-08,0.6386
4.75112e-08,0.6448
4.75345e-08,0.6606
4.75577e-08,0.6813
4.75810e-08,0.6960
4.76043e-08,0.6973
4.76275e-08,0.6835
4.76508e-08,0.6218
4.76741e-08,0.4574
4.76973e-08,0.0933
4.77206e-08,-0.2358
4.77439e-08,-0.4429
4.77672e-08,-0.5804
4.77904e-08,-0.6507
4.78137e-08,-0.6655
4.78370e-08,-0.6533
4.78602e-08,-0.6424
