.HEADER
..NAMES
Time,V U1.V6
.DATA
2.47096e-08,1.2913
2.47328e-08,1.2804
2.47561e-08,1.2669
2.47794e-08,1.2491
2.48026e-08,1.2258
2.48259e-08,1.1979
2.48492e-08,1.1686
2.48724e-08,1.1418
2.48957e-08,1.1215
2.49190e-08,1.1088
2.49422e-08,1.0761
2.49655e-08,1.0231
2.49888e-08,0.8752
2.50120e-08,0.7260
2.50353e-08,0.6171
2.50586e-08,0.5533
2.50818e-08,0.5156
2.51051e-08,0.4977
2.51284e-08,0.4930
2.51516e-08,0.4932
2.51749e-08,0.4952
2.51982e-08,0.4970
2.52214e-08,0.4976
2.52447e-08,0.4977
2.52680e-08,0.4981
2.52912e-08,0.5006
2.53145e-08,0.5080
2.53378e-08,0.5199
2.53610e-08,0.5343
2.53843e-08,0.5475
2.54076e-08,0.5567
2.54308e-08,0.5617
2.54541e-08,0.5584
2.54774e-08,0.5399
2.55006e-08,0.5030
2.55239e-08,0.4471
2.55472e-08,0.3756
2.55704e-08,0.2970
2.55937e-08,0.2189
2.56170e-08,0.1491
2.56402e-08,0.0921
2.56635e-08,0.0484
2.56868e-08,0.0162
2.57100e-08,-0.0073
2.57333e-08,-0.0238
2.57566e-08,-0.0347
2.57798e-08,-0.0424
2.58031e-08,-0.0498
2.58264e-08,-0.0585
2.58496e-08,-0.0680
2.58729e-08,-0.0771
2.58962e-08,-0.0850
2.59194e-08,-0.0912
2.59427e-08,-0.0949
2.59660e-08,-0.0952
2.59892e-08,-0.0906
2.60125e-08,-0.0793
2.60358e-08,-0.0609
2.60590e-08,-0.0362
2.60823e-08,-0.0081
2.61056e-08,0.0188
2.61288e-08,0.0400
2.61521e-08,0.0532
2.61754e-08,0.0587
2.61986e-08,0.0650
2.62219e-08,0.0969
2.62452e-08,0.2008
2.62684e-08,0.3609
2.62917e-08,0.4737
2.63150e-08,0.5585
2.63382e-08,0.6153
2.63615e-08,0.6461
2.63848e-08,0.6642
2.64080e-08,0.6736
2.64313e-08,0.6803
2.64546e-08,0.6853
2.64778e-08,0.6892
2.65011e-08,0.6913
2.65244e-08,0.6904
2.65476e-08,0.6855
2.65709e-08,0.6747
2.65942e-08,0.6536
2.66174e-08,0.6093
2.66407e-08,0.5119
2.66640e-08,0.3519
2.66872e-08,0.2071
2.67105e-08,0.0985
2.67338e-08,0.0386
2.67570e-08,0.0254
2.67803e-08,0.0483
2.68036e-08,0.1031
2.68269e-08,0.1716
2.68501e-08,0.2440
2.68734e-08,0.3107
2.68967e-08,0.3659
2.69199e-08,0.4090
2.69432e-08,0.4414
2.69665e-08,0.4664
2.69897e-08,0.4869
2.70130e-08,0.5039
2.70363e-08,0.5190
2.70595e-08,0.5333
2.70828e-08,0.5487
2.71061e-08,0.5643
2.71293e-08,0.5719
2.71526e-08,0.5641
2.71759e-08,0.5367
2.71991e-08,0.4872
2.72224e-08,0.4199
2.72457e-08,0.3417
2.72689e-08,0.2592
2.72922e-08,0.1790
2.73155e-08,0.1056
2.73387e-08,0.0416
2.73620e-08,-0.0108
2.73853e-08,-0.0501
2.74085e-08,-0.0758
2.74318e-08,-0.0899
2.74551e-08,-0.0965
2.74783e-08,-0.0991
2.75016e-08,-0.0996
2.75249e-08,-0.0989
2.75481e-08,-0.0981
2.75714e-08,-0.0987
2.75947e-08,-0.1009
2.76179e-08,-0.1045
2.76412e-08,-0.1073
2.76645e-08,-0.1058
2.76877e-08,-0.0971
2.77110e-08,-0.0797
2.77343e-08,-0.0545
2.77575e-08,-0.0252
2.77808e-08,0.0040
2.78041e-08,0.0297
2.78273e-08,0.0502
2.78506e-08,0.0649
2.78739e-08,0.0894
2.78971e-08,0.1469
2.79204e-08,0.3010
2.79437e-08,0.4471
2.79669e-08,0.5510
2.79902e-08,0.6109
2.80135e-08,0.6490
2.80367e-08,0.6656
2.80600e-08,0.6708
2.80833e-08,0.6735
2.81065e-08,0.6768
2.81298e-08,0.6818
2.81531e-08,0.6885
2.81763e-08,0.6940
2.81996e-08,0.6957
2.82229e-08,0.6914
2.82461e-08,0.6798
2.82694e-08,0.6627
2.82927e-08,0.6444
2.83159e-08,0.6282
2.83392e-08,0.6157
2.83625e-08,0.6071
2.83857e-08,0.6082
2.84090e-08,0.6248
2.84323e-08,0.6604
2.84555e-08,0.7171
2.84788e-08,0.7911
2.85021e-08,0.8733
2.85253e-08,0.9550
2.85486e-08,1.0276
2.85719e-08,1.0863
2.85951e-08,1.1302
2.86184e-08,1.1612
2.86417e-08,1.1823
2.86649e-08,1.1957
2.86882e-08,1.1814
2.87115e-08,1.1345
2.87347e-08,1.0072
2.87580e-08,0.8601
2.87813e-08,0.7534
2.88045e-08,0.6929
2.88278e-08,0.6579
2.88511e-08,0.6368
2.88743e-08,0.6248
2.88976e-08,0.6140
2.89209e-08,0.6007
2.89441e-08,0.5814
2.89674e-08,0.5553
2.89907e-08,0.5241
2.90139e-08,0.4917
2.90372e-08,0.4629
2.90605e-08,0.4434
2.90838e-08,0.4352
2.91070e-08,0.4367
2.91303e-08,0.4448
2.91536e-08,0.4565
2.91768e-08,0.4700
2.92001e-08,0.4802
2.92234e-08,0.4771
2.92466e-08,0.4548
2.92699e-08,0.4108
2.92932e-08,0.3480
2.93164e-08,0.2750
2.93397e-08,0.2010
2.93630e-08,0.1346
2.93862e-08,0.0809
2.94095e-08,0.0407
2.94328e-08,0.0126
2.94560e-08,-0.0055
2.94793e-08,-0.0150
2.95026e-08,-0.0174
2.95258e-08,-0.0159
2.95491e-08,-0.0150
2.95724e-08,-0.0177
2.95956e-08,-0.0245
2.96189e-08,-0.0343
2.96422e-08,-0.0461
2.96654e-08,-0.0588
2.96887e-08,-0.0710
2.97120e-08,-0.0807
2.97352e-08,-0.0851
2.97585e-08,-0.0811
2.97818e-08,-0.0674
2.98050e-08,-0.0445
2.98283e-08,-0.0159
2.98516e-08,0.0125
2.98748e-08,0.0354
2.98981e-08,0.0498
2.99214e-08,0.0559
2.99446e-08,0.0603
2.99679e-08,0.0865
2.99912e-08,0.1789
3.00144e-08,0.3301
3.00377e-08,0.4491
3.00610e-08,0.5330
3.00842e-08,0.5911
3.01075e-08,0.6235
3.01308e-08,0.6432
3.01540e-08,0.6564
3.01773e-08,0.6673
3.02006e-08,0.6776
3.02238e-08,0.6866
3.02471e-08,0.6938
3.02704e-08,0.6967
3.02936e-08,0.6940
3.03169e-08,0.6836
3.03402e-08,0.6641
3.03634e-08,0.6179
3.03867e-08,0.5288
3.04100e-08,0.3687
3.04332e-08,0.2195
3.04565e-08,0.1132
3.04798e-08,0.0417
3.05030e-08,0.0254
3.05263e-08,0.0471
3.05496e-08,0.0988
3.05728e-08,0.1675
3.05961e-08,0.2402
3.06194e-08,0.3074
3.06426e-08,0.3628
3.06659e-08,0.4057
3.06892e-08,0.4373
3.07124e-08,0.4609
3.07357e-08,0.4802
3.07590e-08,0.4961
3.07822e-08,0.5106
3.08055e-08,0.5251
3.08288e-08,0.5416
3.08520e-08,0.5592
3.08753e-08,0.5700
3.08986e-08,0.5656
3.09218e-08,0.5414
3.09451e-08,0.4945
3.09684e-08,0.4286
3.09916e-08,0.3508
3.10149e-08,0.2680
3.10382e-08,0.1868
3.10614e-08,0.1120
3.10847e-08,0.0465
3.11080e-08,-0.0073
3.11312e-08,-0.0479
3.11545e-08,-0.0745
3.11778e-08,-0.0890
3.12010e-08,-0.0871
3.12243e-08,-0.0614
3.12476e-08,0.0341
3.12708e-08,0.1732
3.12941e-08,0.2898
3.13174e-08,0.3684
3.13406e-08,0.4256
3.13639e-08,0.4602
3.13872e-08,0.4758
3.14105e-08,0.4880
3.14337e-08,0.5051
3.14570e-08,0.5308
3.14803e-08,0.5664
3.15035e-08,0.6072
3.15268e-08,0.6477
3.15501e-08,0.6839
3.15733e-08,0.7117
3.15966e-08,0.7301
3.16199e-08,0.7395
3.16431e-08,0.7407
3.16664e-08,0.7354
3.16897e-08,0.7252
3.17129e-08,0.7146
3.17362e-08,0.7112
3.17595e-08,0.7206
3.17827e-08,0.7470
3.18060e-08,0.7917
3.18293e-08,0.8503
3.18525e-08,0.9169
3.18758e-08,0.9843
3.18991e-08,1.0455
3.19223e-08,1.0958
3.19456e-08,1.1323
3.19689e-08,1.1552
3.19921e-08,1.1666
3.20154e-08,1.1549
3.20387e-08,1.1081
3.20619e-08,0.9938
3.20852e-08,0.8299
3.21085e-08,0.7103
3.21317e-08,0.6373
3.21550e-08,0.5998
3.21783e-08,0.5833
3.22015e-08,0.5811
3.22248e-08,0.5837
3.22481e-08,0.5853
3.22713e-08,0.5812
3.22946e-08,0.5690
3.23179e-08,0.5492
3.23411e-08,0.5244
3.23644e-08,0.4981
3.23877e-08,0.4752
3.24109e-08,0.4595
3.24342e-08,0.4523
3.24575e-08,0.4529
3.24807e-08,0.4599
3.25040e-08,0.4721
3.25273e-08,0.4852
3.25505e-08,0.4884
3.25738e-08,0.4736
3.25971e-08,0.4367
3.26203e-08,0.3781
3.26436e-08,0.3056
3.26669e-08,0.2281
3.26901e-08,0.1547
3.27134e-08,0.0922
3.27367e-08,0.0433
3.27599e-08,0.0079
3.27832e-08,-0.0158
3.28065e-08,-0.0294
3.28297e-08,-0.0344
3.28530e-08,-0.0325
3.28763e-08,-0.0118
3.28995e-08,0.0439
3.29228e-08,0.1888
3.29461e-08,0.3152
3.29693e-08,0.4149
3.29926e-08,0.4777
3.30159e-08,0.5064
3.30391e-08,0.5200
3.30624e-08,0.5225
3.30857e-08,0.5285
3.31089e-08,0.5449
3.31322e-08,0.5725
3.31555e-08,0.6101
3.31787e-08,0.6504
3.32020e-08,0.6866
3.32253e-08,0.7128
3.32485e-08,0.7268
3.32718e-08,0.7294
3.32951e-08,0.7237
3.33183e-08,0.7128
3.33416e-08,0.6989
3.33649e-08,0.6847
3.33881e-08,0.6773
3.34114e-08,0.6834
3.34347e-08,0.7074
3.34579e-08,0.7521
3.34812e-08,0.8144
3.35045e-08,0.8873
3.35277e-08,0.9631
3.35510e-08,1.0331
3.35743e-08,1.0914
3.35975e-08,1.1349
3.36208e-08,1.1628
3.36441e-08,1.1768
3.36673e-08,1.1801
3.36906e-08,1.1466
3.37139e-08,1.0859
3.37372e-08,0.9277
3.37604e-08,0.7808
3.37837e-08,0.6881
3.38070e-08,0.6347
3.38302e-08,0.6104
3.38535e-08,0.6012
3.38768e-08,0.6004
3.39000e-08,0.5998
3.39233e-08,0.5947
3.39466e-08,0.5820
3.39698e-08,0.5608
3.39931e-08,0.5333
3.40164e-08,0.5031
3.40396e-08,0.4750
3.40629e-08,0.4545
3.40862e-08,0.4435
3.41094e-08,0.4421
3.41327e-08,0.4484
3.41560e-08,0.4607
3.41792e-08,0.4770
3.42025e-08,0.4897
3.42258e-08,0.4875
3.42490e-08,0.4641
3.42723e-08,0.4168
3.42956e-08,0.3495
3.43188e-08,0.2719
3.43421e-08,0.1935
3.43654e-08,0.1237
3.43886e-08,0.0674
3.44119e-08,0.0257
3.44352e-08,-0.0026
3.44584e-08,-0.0198
3.44817e-08,-0.0276
3.45050e-08,-0.0282
3.45282e-08,-0.0254
3.45515e-08,-0.0232
3.45748e-08,-0.0242
3.45980e-08,-0.0287
3.46213e-08,-0.0360
3.46446e-08,-0.0461
3.46678e-08,-0.0585
3.46911e-08,-0.0715
3.47144e-08,-0.0828
3.47376e-08,-0.0884
3.47609e-08,-0.0845
3.47842e-08,-0.0696
3.48074e-08,-0.0447
3.48307e-08,-0.0139
3.48540e-08,0.0165
3.48772e-08,0.0408
3.49005e-08,0.0561
3.49238e-08,0.0624
3.49470e-08,0.0614
3.49703e-08,0.0551
3.49936e-08,0.0453
3.50168e-08,0.0344
3.50401e-08,0.0244
3.50634e-08,0.0171
3.50866e-08,0.0131
3.51099e-08,0.0124
3.51332e-08,0.0142
3.51564e-08,0.0175
3.51797e-08,0.0219
3.52030e-08,0.0266
3.52262e-08,0.0309
3.52495e-08,0.0336
3.52728e-08,0.0328
3.52960e-08,0.0268
3.53193e-08,0.0155
3.53426e-08,0.0008
3.53658e-08,-0.0044
3.53891e-08,0.0205
3.54124e-08,0.1274
3.54356e-08,0.2761
3.54589e-08,0.4017
3.54822e-08,0.4889
3.55054e-08,0.5553
3.55287e-08,0.5997
3.55520e-08,0.6245
3.55752e-08,0.6393
3.55985e-08,0.6484
3.56218e-08,0.6537
3.56450e-08,0.6569
3.56683e-08,0.6587
3.56916e-08,0.6593
3.57148e-08,0.6594
3.57381e-08,0.6573
3.57614e-08,0.6532
3.57846e-08,0.6489
3.58079e-08,0.6469
3.58312e-08,0.6479
3.58544e-08,0.6513
3.58777e-08,0.6584
3.59010e-08,0.6731
3.59242e-08,0.6982
3.59475e-08,0.7365
3.59708e-08,0.7890
3.59940e-08,0.8515
3.60173e-08,0.9185
3.60406e-08,0.9838
3.60638e-08,1.0418
3.60871e-08,1.0899
3.61104e-08,1.1281
3.61337e-08,1.1580
3.61569e-08,1.1810
3.61802e-08,1.1830
3.62035e-08,1.1486
3.62267e-08,1.0449
3.62500e-08,0.8852
3.62733e-08,0.7684
3.62965e-08,0.6929
3.63198e-08,0.6492
3.63431e-08,0.6207
3.63663e-08,0.6044
3.63896e-08,0.5928
3.64129e-08,0.5820
3.64361e-08,0.5696
3.64594e-08,0.5532
3.64827e-08,0.5328
3.65059e-08,0.5097
3.65292e-08,0.4866
3.65525e-08,0.4679
3.65757e-08,0.4567
3.65990e-08,0.4530
3.66223e-08,0.4548
3.66455e-08,0.4601
3.66688e-08,0.4679
3.66921e-08,0.4750
3.67153e-08,0.4727
3.67386e-08,0.4542
3.67619e-08,0.4166
3.67851e-08,0.3602
3.68084e-08,0.2923
3.68317e-08,0.2208
3.68549e-08,0.1541
3.68782e-08,0.0983
3.69015e-08,0.0550
3.69247e-08,0.0232
3.69480e-08,0.0006
3.69713e-08,-0.0143
3.69945e-08,-0.0222
3.70178e-08,-0.0251
3.70411e-08,-0.0262
3.70643e-08,-0.0285
3.70876e-08,-0.0330
3.71109e-08,-0.0393
3.71341e-08,-0.0471
3.71574e-08,-0.0562
3.71807e-08,-0.0657
3.72039e-08,-0.0741
3.72272e-08,-0.0790
3.72505e-08,-0.0774
3.72737e-08,-0.0672
3.72970e-08,-0.0484
3.73203e-08,-0.0230
3.73435e-08,0.0041
3.73668e-08,0.0276
3.73901e-08,0.0437
3.74133e-08,0.0518
3.74366e-08,0.0557
3.74599e-08,0.0764
3.74831e-08,0.1503
3.75064e-08,0.3022
3.75297e-08,0.4295
3.75529e-08,0.5263
3.75762e-08,0.5887
3.75995e-08,0.6227
3.76227e-08,0.6444
3.76460e-08,0.6554
3.76693e-08,0.6642
3.76925e-08,0.6729
3.77158e-08,0.6809
3.77391e-08,0.6882
3.77623e-08,0.6927
3.77856e-08,0.6924
3.78089e-08,0.6853
3.78321e-08,0.6713
3.78554e-08,0.6295
3.78787e-08,0.5602
3.79019e-08,0.4057
3.79252e-08,0.2449
3.79485e-08,0.1287
3.79717e-08,0.0549
3.79950e-08,0.0208
3.80183e-08,0.0362
3.80415e-08,0.0845
3.80648e-08,0.1501
3.80881e-08,0.2231
3.81113e-08,0.2928
3.81346e-08,0.3521
3.81579e-08,0.3988
3.81811e-08,0.4335
3.82044e-08,0.4591
3.82277e-08,0.4794
3.82509e-08,0.4957
3.82742e-08,0.5099
3.82975e-08,0.5233
3.83207e-08,0.5382
3.83440e-08,0.5550
3.83673e-08,0.5673
3.83905e-08,0.5662
3.84138e-08,0.5462
3.84371e-08,0.5039
3.84603e-08,0.4414
3.84836e-08,0.3656
3.85069e-08,0.2834
3.85302e-08,0.2017
3.85534e-08,0.1258
3.85767e-08,0.0586
3.86000e-08,0.0026
3.86232e-08,-0.0408
3.86465e-08,-0.0705
3.86698e-08,-0.0876
3.86930e-08,-0.0905
3.87163e-08,-0.0694
3.87396e-08,0.0063
3.87628e-08,0.1504
3.87861e-08,0.2683
3.88094e-08,0.3520
3.88326e-08,0.4180
3.88559e-08,0.4550
3.88792e-08,0.4744
3.89024e-08,0.4865
3.89257e-08,0.5019
3.89490e-08,0.5258
3.89722e-08,0.5592
3.89955e-08,0.5991
3.90188e-08,0.6400
3.90420e-08,0.6774
3.90653e-08,0.7068
3.90886e-08,0.7269
3.91118e-08,0.7379
3.91351e-08,0.7406
3.91584e-08,0.7367
3.91816e-08,0.7275
3.92049e-08,0.7167
3.92282e-08,0.7115
3.92514e-08,0.7181
3.92747e-08,0.7412
3.92980e-08,0.7824
3.93212e-08,0.8387
3.93445e-08,0.9039
3.93678e-08,0.9714
3.93910e-08,1.0340
3.94143e-08,1.0866
3.94376e-08,1.1259
3.94608e-08,1.1516
3.94841e-08,1.1652
3.95074e-08,1.1626
3.95306e-08,1.1218
3.95539e-08,1.0280
3.95772e-08,0.8579
3.96004e-08,0.7287
3.96237e-08,0.6511
3.96470e-08,0.6062
3.96702e-08,0.5863
3.96935e-08,0.5813
3.97168e-08,0.5834
3.97400e-08,0.5852
3.97633e-08,0.5824
3.97866e-08,0.5717
3.98098e-08,0.5533
3.98331e-08,0.5294
3.98564e-08,0.5032
3.98796e-08,0.4793
3.99029e-08,0.4622
3.99262e-08,0.4533
3.99494e-08,0.4687
3.99727e-08,0.5615
3.99960e-08,0.7743
4.00192e-08,0.9513
4.00425e-08,1.0712
4.00658e-08,1.1292
4.00890e-08,1.1261
4.01123e-08,1.0831
4.01356e-08,1.0125
4.01588e-08,0.9324
4.01821e-08,0.8534
4.02054e-08,0.7850
4.02286e-08,0.7304
4.02519e-08,0.6896
4.02752e-08,0.6605
4.02984e-08,0.6411
4.03217e-08,0.6284
4.03450e-08,0.6081
4.03682e-08,0.5718
4.03915e-08,0.4618
4.04148e-08,0.2961
4.04380e-08,0.1542
4.04613e-08,0.0543
4.04846e-08,-0.0068
4.05078e-08,-0.0145
4.05311e-08,0.0203
4.05544e-08,0.0813
4.05776e-08,0.1610
4.06009e-08,0.2488
4.06242e-08,0.3350
4.06474e-08,0.4142
4.06707e-08,0.4816
4.06940e-08,0.5346
4.07173e-08,0.5733
4.07405e-08,0.5979
4.07638e-08,0.6111
4.07871e-08,0.6161
4.08103e-08,0.6158
4.08336e-08,0.6133
4.08569e-08,0.6076
4.08801e-08,0.5934
4.09034e-08,0.5671
4.09267e-08,0.5263
4.09499e-08,0.4703
4.09732e-08,0.4026
4.09965e-08,0.3271
4.10197e-08,0.2486
4.10430e-08,0.1718
4.10663e-08,0.1000
4.10895e-08,0.0362
4.11128e-08,-0.0177
4.11361e-08,-0.0600
4.11593e-08,-0.0904
4.11826e-08,-0.1104
4.12059e-08,-0.1220
4.12291e-08,-0.1270
4.12524e-08,-0.1265
4.12757e-08,-0.1218
4.12989e-08,-0.1149
4.13222e-08,-0.1081
4.13455e-08,-0.1024
4.13687e-08,-0.0980
4.13920e-08,-0.0935
4.14153e-08,-0.0865
4.14385e-08,-0.0751
4.14618e-08,-0.0583
4.14851e-08,-0.0368
4.15083e-08,-0.0129
4.15316e-08,0.0109
4.15549e-08,0.0325
4.15781e-08,0.0508
4.16014e-08,0.0669
4.16247e-08,0.0999
4.16479e-08,0.1903
4.16712e-08,0.3525
4.16945e-08,0.4880
4.17177e-08,0.5859
4.17410e-08,0.6438
4.17643e-08,0.6696
4.17875e-08,0.6796
4.18108e-08,0.6790
4.18341e-08,0.6766
4.18573e-08,0.6761
4.18806e-08,0.6774
4.19039e-08,0.6808
4.19271e-08,0.6836
4.19504e-08,0.6841
4.19737e-08,0.6798
4.19969e-08,0.6700
4.20202e-08,0.6564
4.20435e-08,0.6418
4.20667e-08,0.6287
4.20900e-08,0.6176
4.21133e-08,0.6104
4.21365e-08,0.6138
4.21598e-08,0.6332
4.21831e-08,0.6727
4.22063e-08,0.7332
4.22296e-08,0.8093
4.22529e-08,0.8924
4.22761e-08,0.9732
4.22994e-08,1.0440
4.23227e-08,1.1008
4.23459e-08,1.1429
4.23692e-08,1.1725
4.23925e-08,1.1923
4.24157e-08,1.2037
4.24390e-08,1.1774
4.24623e-08,1.1201
4.24855e-08,0.9641
4.25088e-08,0.8261
4.25321e-08,0.7356
4.25553e-08,0.6794
4.25786e-08,0.6481
4.26019e-08,0.6301
4.26251e-08,0.6195
4.26484e-08,0.6093
4.26717e-08,0.5956
4.26949e-08,0.5759
4.27182e-08,0.5491
4.27415e-08,0.5176
4.27647e-08,0.4855
4.27880e-08,0.4581
4.28113e-08,0.4406
4.28345e-08,0.4341
4.28578e-08,0.4442
4.28811e-08,0.5077
4.29043e-08,0.6997
4.29276e-08,0.8951
4.29509e-08,1.0320
4.29742e-08,1.1017
4.29974e-08,1.1143
4.30207e-08,1.0834
4.30440e-08,1.0202
4.30672e-08,0.9449
4.30905e-08,0.8689
4.31138e-08,0.8023
4.31370e-08,0.7490
4.31603e-08,0.7090
4.31836e-08,0.6805
4.32068e-08,0.6613
4.32301e-08,0.6488
4.32534e-08,0.6410
4.32766e-08,0.6361
4.32999e-08,0.6313
4.33232e-08,0.6235
4.33464e-08,0.6108
4.33697e-08,0.5997
4.33930e-08,0.5995
4.34162e-08,0.6163
4.34395e-08,0.6569
4.34628e-08,0.7213
4.34860e-08,0.8037
4.35093e-08,0.8975
4.35326e-08,0.9928
4.35558e-08,1.0818
4.35791e-08,1.1580
4.36024e-08,1.2174
4.36256e-08,1.2590
4.36489e-08,1.2833
4.36722e-08,1.2937
4.36954e-08,1.2949
4.37187e-08,1.2918
4.37420e-08,1.2869
4.37652e-08,1.2811
4.37885e-08,1.2751
4.38118e-08,1.2709
4.38350e-08,1.2697
4.38583e-08,1.2716
4.38816e-08,1.2755
4.39048e-08,1.2777
4.39281e-08,1.2742
4.39514e-08,1.2622
4.39746e-08,1.2410
4.39979e-08,1.2125
4.40212e-08,1.1808
4.40444e-08,1.1505
4.40677e-08,1.1255
4.40910e-08,1.0977
4.41142e-08,1.0469
4.41375e-08,0.9411
4.41608e-08,0.7792
4.41840e-08,0.6591
4.42073e-08,0.5880
4.42306e-08,0.5464
4.42538e-08,0.5254
4.42771e-08,0.5178
4.43004e-08,0.5145
4.43236e-08,0.5118
4.43469e-08,0.5079
4.43702e-08,0.5017
4.43934e-08,0.4945
4.44167e-08,0.4881
4.44400e-08,0.4848
4.44632e-08,0.4874
4.44865e-08,0.4972
4.45098e-08,0.5124
4.45330e-08,0.5298
4.45563e-08,0.5456
4.45796e-08,0.5580
4.46028e-08,0.5644
4.46261e-08,0.5567
4.46494e-08,0.5289
4.46726e-08,0.4795
4.46959e-08,0.4100
4.47192e-08,0.3290
4.47424e-08,0.2460
4.47657e-08,0.1697
4.47890e-08,0.1068
4.48122e-08,0.0589
4.48355e-08,0.0248
4.48588e-08,0.0011
4.48820e-08,-0.0149
4.49053e-08,-0.0250
4.49286e-08,-0.0310
4.49518e-08,-0.0222
4.49751e-08,0.0205
4.49984e-08,0.1400
4.50216e-08,0.2625
4.50449e-08,0.3563
4.50682e-08,0.4182
4.50914e-08,0.4578
4.51147e-08,0.4793
4.51380e-08,0.4949
4.51612e-08,0.5127
4.51845e-08,0.5391
4.52078e-08,0.5739
4.52310e-08,0.6158
4.52543e-08,0.6578
4.52776e-08,0.6933
4.53008e-08,0.7176
4.53241e-08,0.7289
4.53474e-08,0.7289
4.53707e-08,0.7215
4.53939e-08,0.7104
4.54172e-08,0.6979
4.54405e-08,0.6863
4.54637e-08,0.6819
4.54870e-08,0.6903
4.55103e-08,0.7159
4.55335e-08,0.7603
4.55568e-08,0.8208
4.55801e-08,0.8902
4.56033e-08,0.9610
4.56266e-08,1.0256
4.56499e-08,1.0789
4.56731e-08,1.1185
4.56964e-08,1.1445
4.57197e-08,1.1587
4.57429e-08,1.1641
4.57662e-08,1.1649
4.57895e-08,1.1662
4.58127e-08,1.1721
4.58360e-08,1.1836
4.58593e-08,1.1991
4.58825e-08,1.2158
4.59058e-08,1.2318
4.59291e-08,1.2456
4.59523e-08,1.2563
4.59756e-08,1.2628
4.59989e-08,1.2636
4.60221e-08,1.2571
4.60454e-08,1.2429
4.60687e-08,1.2221
4.60919e-08,1.1979
4.61152e-08,1.1746
4.61385e-08,1.1560
4.61617e-08,1.1444
4.61850e-08,1.1405
4.62083e-08,1.1434
4.62315e-08,1.1521
4.62548e-08,1.1642
4.62781e-08,1.1770
4.63013e-08,1.1872
4.63246e-08,1.1928
4.63479e-08,1.1933
4.63711e-08,1.1898
4.63944e-08,1.1842
4.64177e-08,1.1787
4.64409e-08,1.1746
4.64642e-08,1.1726
4.64875e-08,1.1727
4.65107e-08,1.1749
4.65340e-08,1.1795
4.65573e-08,1.1872
4.65805e-08,1.1964
4.66038e-08,1.1743
4.66271e-08,1.1224
4.66503e-08,0.9653
4.66736e-08,0.8197
4.66969e-08,0.7167
4.67201e-08,0.6448
4.67434e-08,0.5965
4.67667e-08,0.5637
4.67899e-08,0.5412
4.68132e-08,0.5252
4.68365e-08,0.5146
4.68597e-08,0.5086
4.68830e-08,0.5060
4.69063e-08,0.5063
4.69295e-08,0.5077
4.69528e-08,0.5093
4.69761e-08,0.5118
4.69993e-08,0.5148
4.70226e-08,0.5254
4.70459e-08,0.5830
4.70691e-08,0.7692
4.70924e-08,0.9455
4.71157e-08,1.0681
4.71389e-08,1.1258
4.71622e-08,1.1276
4.71855e-08,1.0936
4.72087e-08,1.0320
4.72320e-08,0.9611
4.72553e-08,0.8900
4.72785e-08,0.8274
4.73018e-08,0.7767
4.73251e-08,0.7373
4.73483e-08,0.7066
4.73716e-08,0.6812
4.73949e-08,0.6575
4.74181e-08,0.6309
4.74414e-08,0.5838
4.74647e-08,0.4841
4.74879e-08,0.3197
4.75112e-08,0.1620
4.75345e-08,0.0456
4.75577e-08,-0.0222
4.75810e-08,-0.0351
4.76043e-08,-0.0036
4.76275e-08,0.0632
4.76508e-08,0.1473
4.76741e-08,0.2384
4.76973e-08,0.3259
4.77206e-08,0.4038
4.77439e-08,0.4689
4.77672e-08,0.5195
4.77904e-08,0.5565
4.78137e-08,0.5810
4.78370e-08,0.5949
4.78602e-08,0.6023
4.78835e-08,0.6062
4.79068e-08,0.6094
4.79300e-08,0.6121
4.79533e-08,0.6085
4.79766e-08,0.5927
4.79998e-08,0.5607
4.80231e-08,0.5100
4.80464e-08,0.4433
4.80696e-08,0.3650
4.80929e-08,0.2804
4.81162e-08,0.1958
4.81394e-08,0.1159
4.81627e-08,0.0450
4.81860e-08,-0.0138
4.82092e-08,-0.0587
4.82325e-08,-0.0898
4.82558e-08,-0.1090
4.82790e-08,-0.1106
4.83023e-08,-0.0827
4.83256e-08,0.0173
4.83488e-08,0.1555
4.83721e-08,0.2676
4.83954e-08,0.3526
4.84186e-08,0.4150
4.84419e-08,0.4570
4.84652e-08,0.4805
4.84884e-08,0.4985
4.85117e-08,0.5189
4.85350e-08,0.5446
4.85582e-08,0.5774
4.85815e-08,0.6143
4.86048e-08,0.6516
4.86280e-08,0.6863
4.86513e-08,0.7145
4.86746e-08,0.7218
4.86978e-08,0.6980
4.87211e-08,0.5910
4.87444e-08,0.4239
4.87676e-08,0.2787
4.87909e-08,0.1716
4.88142e-08,0.1022
4.88374e-08,0.0786
4.88607e-08,0.0912
4.88840e-08,0.1273
4.89072e-08,0.1791
4.89305e-08,0.2378
4.89538e-08,0.2961
4.89770e-08,0.3487
4.90003e-08,0.3923
4.90236e-08,0.4252
4.90468e-08,0.4489
4.90701e-08,0.4651
4.90934e-08,0.4762
4.91166e-08,0.5076
4.91399e-08,0.6257
4.91632e-08,0.8372
4.91864e-08,0.9967
4.92097e-08,1.1090
4.92330e-08,1.1556
4.92562e-08,1.1540
4.92795e-08,1.1188
4.93028e-08,1.0606
4.93260e-08,0.9911
4.93493e-08,0.9180
4.93726e-08,0.8482
4.93958e-08,0.7842
4.94191e-08,0.7272
4.94424e-08,0.6771
