.HEADER
..NAMES
Time,V U1.P4
.DATA
2.45700e-08,0.5427
2.45932e-08,0.5188
2.46165e-08,0.4937
2.46398e-08,0.4694
2.46630e-08,0.4479
2.46863e-08,0.4338
2.47096e-08,0.4302
2.47328e-08,0.4367
2.47561e-08,0.4493
2.47794e-08,0.4614
2.48026e-08,0.4675
2.48259e-08,0.4643
2.48492e-08,0.4491
2.48724e-08,0.4172
2.48957e-08,0.3658
2.49190e-08,0.2995
2.49422e-08,0.2254
2.49655e-08,0.1533
2.49888e-08,0.0923
2.50120e-08,0.0475
2.50353e-08,0.0195
2.50586e-08,0.0047
2.50818e-08,-0.0027
2.51051e-08,-0.0075
2.51284e-08,-0.0127
2.51516e-08,-0.0188
2.51749e-08,-0.0250
2.51982e-08,-0.0320
2.52214e-08,-0.0411
2.52447e-08,-0.0525
2.52680e-08,-0.0647
2.52912e-08,-0.0742
2.53145e-08,-0.0781
2.53378e-08,-0.0754
2.53610e-08,-0.0661
2.53843e-08,-0.0504
2.54076e-08,-0.0292
2.54308e-08,-0.0048
2.54541e-08,0.0203
2.54774e-08,0.0424
2.55006e-08,0.0580
2.55239e-08,0.0646
2.55472e-08,0.0614
2.55704e-08,0.0506
2.55937e-08,0.0365
2.56170e-08,0.0240
2.56402e-08,0.0166
2.56635e-08,0.0148
2.56868e-08,0.0169
2.57100e-08,0.0205
2.57333e-08,0.0243
2.57566e-08,0.0276
2.57798e-08,0.0299
2.58031e-08,0.0305
2.58264e-08,0.0287
2.58496e-08,0.0241
2.58729e-08,0.0168
2.58962e-08,0.0073
2.59194e-08,-0.0031
2.59427e-08,-0.0129
2.59660e-08,-0.0209
2.59892e-08,-0.0210
2.60125e-08,0.0054
2.60358e-08,0.0982
2.60590e-08,0.2603
2.60823e-08,0.3885
2.61056e-08,0.4820
2.61288e-08,0.5572
2.61521e-08,0.6015
2.61754e-08,0.6250
2.61986e-08,0.6357
2.62219e-08,0.6400
2.62452e-08,0.6427
2.62684e-08,0.6455
2.62917e-08,0.6499
2.63150e-08,0.6550
2.63382e-08,0.6608
2.63615e-08,0.6652
2.63848e-08,0.6671
2.64080e-08,0.6674
2.64313e-08,0.6676
2.64546e-08,0.6695
2.64778e-08,0.6750
2.65011e-08,0.6844
2.65244e-08,0.6986
2.65476e-08,0.7220
2.65709e-08,0.7604
2.65942e-08,0.8144
2.66174e-08,0.8801
2.66407e-08,0.9513
2.66640e-08,1.0204
2.66872e-08,1.0806
2.67105e-08,1.1282
2.67338e-08,1.1628
2.67570e-08,1.1863
2.67803e-08,1.2020
2.68036e-08,1.2128
2.68269e-08,1.2204
2.68501e-08,1.2259
2.68734e-08,1.2307
2.68967e-08,1.2362
2.69199e-08,1.2424
2.69432e-08,1.2482
2.69665e-08,1.2514
2.69897e-08,1.2507
2.70130e-08,1.2467
2.70363e-08,1.2402
2.70595e-08,1.2311
2.70828e-08,1.2187
2.71061e-08,1.2027
2.71293e-08,1.1839
2.71526e-08,1.1642
2.71759e-08,1.1465
2.71991e-08,1.1342
2.72224e-08,1.1297
2.72457e-08,1.1332
2.72689e-08,1.1426
2.72922e-08,1.1543
2.73155e-08,1.1651
2.73387e-08,1.1733
2.73620e-08,1.1785
2.73853e-08,1.1814
2.74085e-08,1.1824
2.74318e-08,1.1821
2.74551e-08,1.1815
2.74783e-08,1.1819
2.75016e-08,1.1844
2.75249e-08,1.1888
2.75481e-08,1.1947
2.75714e-08,1.2013
2.75947e-08,1.2080
2.76179e-08,1.2141
2.76412e-08,1.2194
2.76645e-08,1.2239
2.76877e-08,1.2273
2.77110e-08,1.2288
2.77343e-08,1.2274
2.77575e-08,1.2226
2.77808e-08,1.2149
2.78041e-08,1.2063
2.78273e-08,1.1991
2.78506e-08,1.1948
2.78739e-08,1.1938
2.78971e-08,1.1953
2.79204e-08,1.1981
2.79437e-08,1.2011
2.79669e-08,1.2033
2.79902e-08,1.2040
2.80135e-08,1.2032
2.80367e-08,1.2012
2.80600e-08,1.1982
2.80833e-08,1.1950
2.81065e-08,1.1922
2.81298e-08,1.1903
2.81531e-08,1.1898
2.81763e-08,1.1905
2.81996e-08,1.1919
2.82229e-08,1.1935
2.82461e-08,1.1954
2.82694e-08,1.1980
2.82927e-08,1.2012
2.83159e-08,1.2047
2.83392e-08,1.2076
2.83625e-08,1.2091
2.83857e-08,1.2088
2.84090e-08,1.2066
2.84323e-08,1.2036
2.84555e-08,1.2006
2.84788e-08,1.1987
2.85021e-08,1.1982
2.85253e-08,1.1991
2.85486e-08,1.2009
2.85719e-08,1.2030
2.85951e-08,1.2048
2.86184e-08,1.2061
2.86417e-08,1.2066
2.86649e-08,1.2062
2.86882e-08,1.2049
2.87115e-08,1.2031
2.87347e-08,1.2014
2.87580e-08,1.2000
2.87813e-08,1.1992
2.88045e-08,1.1986
2.88278e-08,1.1982
2.88511e-08,1.1979
2.88743e-08,1.1978
2.88976e-08,1.1983
2.89209e-08,1.1994
2.89441e-08,1.2011
2.89674e-08,1.2028
2.89907e-08,1.2040
2.90139e-08,1.2042
2.90372e-08,1.2035
2.90605e-08,1.2020
2.90838e-08,1.2005
2.91070e-08,1.1993
2.91303e-08,1.1987
2.91536e-08,1.1988
2.91768e-08,1.1994
2.92001e-08,1.2006
2.92234e-08,1.2018
2.92466e-08,1.2030
2.92699e-08,1.2037
2.92932e-08,1.2039
2.93164e-08,1.2036
2.93397e-08,1.2030
2.93630e-08,1.2024
2.93862e-08,1.2020
2.94095e-08,1.2017
2.94328e-08,1.2014
2.94560e-08,1.2010
2.94793e-08,1.2005
2.95026e-08,1.2001
2.95258e-08,1.2000
2.95491e-08,1.2004
2.95724e-08,1.2012
2.95956e-08,1.2021
2.96189e-08,1.2029
2.96422e-08,1.2032
2.96654e-08,1.2030
2.96887e-08,1.2024
2.97120e-08,1.2016
2.97352e-08,1.2008
2.97585e-08,1.2002
2.97818e-08,1.1999
2.98050e-08,1.2000
2.98283e-08,1.2004
2.98516e-08,1.2010
2.98748e-08,1.2016
2.98981e-08,1.2021
2.99214e-08,1.2023
2.99446e-08,1.2023
2.99679e-08,1.2021
2.99912e-08,1.2019
3.00144e-08,1.2018
3.00377e-08,1.2018
3.00610e-08,1.2017
3.00842e-08,1.2015
3.01075e-08,1.2012
3.01308e-08,1.2008
3.01540e-08,1.2007
3.01773e-08,1.2007
3.02006e-08,1.2011
3.02238e-08,1.2016
3.02471e-08,1.2021
3.02704e-08,1.2024
3.02936e-08,1.2025
3.03169e-08,1.2023
3.03402e-08,1.2020
3.03634e-08,1.2015
3.03867e-08,1.2011
3.04100e-08,1.2008
3.04332e-08,1.2007
3.04565e-08,1.2008
3.04798e-08,1.2011
3.05030e-08,1.2014
3.05263e-08,1.2016
3.05496e-08,1.2018
3.05728e-08,1.2017
3.05961e-08,1.2017
3.06194e-08,1.2016
3.06426e-08,1.2017
3.06659e-08,1.2017
3.06892e-08,1.2017
3.07124e-08,1.2016
3.07357e-08,1.2014
3.07590e-08,1.2012
3.07822e-08,1.2010
3.08055e-08,1.2010
3.08288e-08,1.2011
3.08520e-08,1.2013
3.08753e-08,1.2016
3.08986e-08,1.2018
3.09218e-08,1.2020
3.09451e-08,1.2020
3.09684e-08,1.2019
3.09916e-08,1.2017
3.10149e-08,1.2014
3.10382e-08,1.2012
3.10614e-08,1.2011
3.10847e-08,1.2011
3.11080e-08,1.2013
3.11312e-08,1.2014
3.11545e-08,1.2015
3.11778e-08,1.2016
3.12010e-08,1.2016
3.12243e-08,1.2015
3.12476e-08,1.2015
3.12708e-08,1.2016
3.12941e-08,1.2016
3.13174e-08,1.2017
3.13406e-08,1.2016
3.13639e-08,1.2015
3.13872e-08,1.2014
3.14105e-08,1.2013
3.14337e-08,1.2012
3.14570e-08,1.2012
3.14803e-08,1.2013
3.15035e-08,1.2014
3.15268e-08,1.2016
3.15501e-08,1.2017
3.15733e-08,1.2018
3.15966e-08,1.2017
3.16199e-08,1.2016
3.16431e-08,1.2015
3.16664e-08,1.2014
3.16897e-08,1.2013
3.17129e-08,1.2013
3.17362e-08,1.2014
3.17595e-08,1.2014
3.17827e-08,1.2015
3.18060e-08,1.2015
3.18293e-08,1.2015
3.18525e-08,1.2015
3.18758e-08,1.2015
3.18991e-08,1.2015
3.19223e-08,1.2016
3.19456e-08,1.2016
3.19689e-08,1.2016
3.19921e-08,1.2016
3.20154e-08,1.2015
3.20387e-08,1.2014
3.20619e-08,1.2014
3.20852e-08,1.2013
3.21085e-08,1.2014
3.21317e-08,1.2014
3.21550e-08,1.2015
3.21783e-08,1.2016
3.22015e-08,1.2016
3.22248e-08,1.2016
3.22481e-08,1.2016
3.22713e-08,1.2015
3.22946e-08,1.2015
3.23179e-08,1.2014
3.23411e-08,1.2014
3.23644e-08,1.2015
3.23877e-08,1.2015
3.24109e-08,1.2015
3.24342e-08,1.2015
3.24575e-08,1.2015
3.24807e-08,1.2015
3.25040e-08,1.2015
3.25273e-08,1.2015
3.25505e-08,1.2015
3.25738e-08,1.2016
3.25971e-08,1.2016
3.26203e-08,1.2016
3.26436e-08,1.2016
3.26669e-08,1.2015
3.26901e-08,1.2015
3.27134e-08,1.2014
3.27367e-08,1.2014
3.27599e-08,1.2014
3.27832e-08,1.2015
3.28065e-08,1.2015
3.28297e-08,1.2016
3.28530e-08,1.2016
3.28763e-08,1.2016
3.28995e-08,1.2015
3.29228e-08,1.2015
3.29461e-08,1.2015
3.29693e-08,1.2015
3.29926e-08,1.2015
3.30159e-08,1.2015
3.30391e-08,1.2015
3.30624e-08,1.2015
3.30857e-08,1.2015
3.31089e-08,1.2015
3.31322e-08,1.2015
3.31555e-08,1.2015
3.31787e-08,1.2015
3.32020e-08,1.2015
3.32253e-08,1.2015
3.32485e-08,1.2016
3.32718e-08,1.2016
3.32951e-08,1.2015
3.33183e-08,1.2015
3.33416e-08,1.2015
3.33649e-08,1.2015
3.33881e-08,1.2015
3.34114e-08,1.2015
3.34347e-08,1.2015
3.34579e-08,1.2015
3.34812e-08,1.1732
3.35045e-08,1.1194
3.35277e-08,0.9668
3.35510e-08,0.8166
3.35743e-08,0.7035
3.35975e-08,0.6346
3.36208e-08,0.5881
3.36441e-08,0.5618
3.36673e-08,0.5446
3.36906e-08,0.5328
3.37139e-08,0.5235
3.37372e-08,0.5160
3.37604e-08,0.5095
3.37837e-08,0.5047
3.38070e-08,0.5017
3.38302e-08,0.5003
3.38535e-08,0.5017
3.38768e-08,0.5057
3.39000e-08,0.5104
3.39233e-08,0.5132
3.39466e-08,0.5109
3.39698e-08,0.5033
3.39931e-08,0.4897
3.40164e-08,0.4677
3.40396e-08,0.4313
3.40629e-08,0.3774
3.40862e-08,0.3095
3.41094e-08,0.2344
3.41327e-08,0.1611
3.41560e-08,0.0979
3.41792e-08,0.0497
3.42025e-08,0.0171
3.42258e-08,-0.0031
3.42490e-08,-0.0159
3.42723e-08,-0.0258
3.42956e-08,-0.0351
3.43188e-08,-0.0443
3.43421e-08,-0.0527
3.43654e-08,-0.0609
3.43886e-08,-0.0689
3.44119e-08,-0.0760
3.44352e-08,-0.0803
3.44584e-08,-0.0801
3.44817e-08,-0.0750
3.45050e-08,-0.0664
3.45282e-08,-0.0551
3.45515e-08,-0.0406
3.45748e-08,-0.0225
3.45980e-08,-0.0014
3.46213e-08,0.0212
3.46446e-08,0.0424
3.46678e-08,0.0587
3.46911e-08,0.0668
3.47144e-08,0.0657
3.47376e-08,0.0572
3.47609e-08,0.0454
3.47842e-08,0.0346
3.48074e-08,0.0279
3.48307e-08,0.0256
3.48540e-08,0.0262
3.48772e-08,0.0282
3.49005e-08,0.0303
3.49238e-08,0.0315
3.49470e-08,0.0311
3.49703e-08,0.0282
3.49936e-08,0.0229
3.50168e-08,0.0158
3.50401e-08,0.0080
3.50634e-08,0.0001
3.50866e-08,-0.0071
3.51099e-08,-0.0135
3.51332e-08,-0.0188
3.51564e-08,-0.0149
3.51797e-08,0.0175
3.52030e-08,0.1210
3.52262e-08,0.2755
3.52495e-08,0.3924
3.52728e-08,0.4881
3.52960e-08,0.5560
3.53193e-08,0.5976
3.53426e-08,0.6221
3.53658e-08,0.6340
3.53891e-08,0.6401
3.54124e-08,0.6442
3.54356e-08,0.6482
3.54589e-08,0.6532
3.54822e-08,0.6586
3.55054e-08,0.6647
3.55287e-08,0.6691
3.55520e-08,0.6707
3.55752e-08,0.6703
3.55985e-08,0.6693
3.56218e-08,0.6698
3.56450e-08,0.6742
3.56683e-08,0.6834
3.56916e-08,0.6990
3.57148e-08,0.7258
3.57381e-08,0.7685
3.57614e-08,0.8256
3.57846e-08,0.8928
3.58079e-08,0.9635
3.58312e-08,1.0303
3.58544e-08,1.0873
3.58777e-08,1.1315
3.59010e-08,1.1634
3.59242e-08,1.1855
3.59475e-08,1.2007
3.59708e-08,1.2117
3.59940e-08,1.2199
3.60173e-08,1.2259
3.60406e-08,1.2313
3.60638e-08,1.2370
3.60871e-08,1.2434
3.61104e-08,1.2490
3.61337e-08,1.2520
3.61569e-08,1.2512
3.61802e-08,1.2472
3.62035e-08,1.2404
3.62267e-08,1.2302
3.62500e-08,1.2163
3.62733e-08,1.1990
3.62965e-08,1.1795
3.63198e-08,1.1601
3.63431e-08,1.1438
3.63663e-08,1.1336
3.63896e-08,1.1312
3.64129e-08,1.1362
3.64361e-08,1.1461
3.64594e-08,1.1575
3.64827e-08,1.1672
3.65059e-08,1.1741
3.65292e-08,1.1783
3.65525e-08,1.1805
3.65757e-08,1.1813
3.65990e-08,1.1811
3.66223e-08,1.1810
3.66455e-08,1.1820
3.66688e-08,1.1848
3.66921e-08,1.1894
3.67153e-08,1.1953
3.67386e-08,1.2019
3.67619e-08,1.2088
3.67851e-08,1.2151
3.68084e-08,1.2017
3.68317e-08,1.1562
3.68549e-08,1.0313
3.68782e-08,0.8754
3.69015e-08,0.7464
3.69247e-08,0.6678
3.69480e-08,0.6086
3.69713e-08,0.5700
3.69945e-08,0.5448
3.70178e-08,0.5285
3.70411e-08,0.5185
3.70643e-08,0.5124
3.70876e-08,0.5085
3.71109e-08,0.5059
3.71341e-08,0.5042
3.71574e-08,0.5026
3.71807e-08,0.5022
3.72039e-08,0.5034
3.72272e-08,0.5053
3.72505e-08,0.5057
3.72737e-08,0.5021
3.72970e-08,0.4940
3.73203e-08,0.4815
3.73435e-08,0.4625
3.73668e-08,0.4313
3.73901e-08,0.3831
3.74133e-08,0.3202
3.74366e-08,0.2489
3.74599e-08,0.1780
3.74831e-08,0.1154
3.75064e-08,0.0661
3.75297e-08,0.0309
3.75529e-08,0.0072
3.75762e-08,-0.0094
3.75995e-08,-0.0228
3.76227e-08,-0.0349
3.76460e-08,-0.0455
3.76693e-08,-0.0540
3.76925e-08,-0.0609
3.77158e-08,-0.0671
3.77391e-08,-0.0725
3.77623e-08,-0.0762
3.77856e-08,-0.0761
3.78089e-08,-0.0720
3.78321e-08,-0.0647
3.78554e-08,-0.0553
3.78787e-08,-0.0432
3.79019e-08,-0.0275
3.79252e-08,-0.0082
3.79485e-08,0.0135
3.79717e-08,0.0347
3.79950e-08,0.0520
3.80183e-08,0.0618
3.80415e-08,0.0629
3.80648e-08,0.0565
3.80881e-08,0.0464
3.81113e-08,0.0368
3.81346e-08,0.0306
3.81579e-08,0.0283
3.81811e-08,0.0283
3.82044e-08,0.0290
3.82277e-08,0.0297
3.82509e-08,0.0297
3.82742e-08,0.0287
3.82975e-08,0.0261
3.83207e-08,0.0216
3.83440e-08,0.0157
3.83673e-08,0.0091
3.83905e-08,0.0023
3.84138e-08,-0.0042
3.84371e-08,-0.0102
3.84603e-08,-0.0157
3.84836e-08,-0.0158
3.85069e-08,0.0090
3.85302e-08,0.0929
3.85534e-08,0.2503
3.85767e-08,0.3700
3.86000e-08,0.4700
3.86232e-08,0.5458
3.86465e-08,0.5904
3.86698e-08,0.6169
3.86930e-08,0.6310
3.87163e-08,0.6380
3.87396e-08,0.6434
3.87628e-08,0.6480
3.87861e-08,0.6535
3.88094e-08,0.6590
3.88326e-08,0.6648
3.88559e-08,0.6690
3.88792e-08,0.6703
3.89024e-08,0.6694
3.89257e-08,0.6678
3.89490e-08,0.6676
3.89722e-08,0.6713
3.89955e-08,0.6798
3.90188e-08,0.6945
3.90420e-08,0.7190
3.90653e-08,0.7589
3.90886e-08,0.8137
3.91118e-08,0.8794
3.91351e-08,0.9499
3.91584e-08,1.0179
3.91816e-08,1.0772
3.92049e-08,1.1239
3.92282e-08,1.1580
3.92514e-08,1.1814
3.92747e-08,1.1974
3.92980e-08,1.2053
3.93212e-08,1.1733
3.93445e-08,1.0959
3.93678e-08,0.9356
3.93910e-08,0.7963
3.94143e-08,0.7164
3.94376e-08,0.6662
3.94608e-08,0.6329
3.94841e-08,0.6109
3.95074e-08,0.5918
3.95306e-08,0.5736
3.95539e-08,0.5541
3.95772e-08,0.5324
3.96004e-08,0.5089
3.96237e-08,0.4851
3.96470e-08,0.4628
3.96702e-08,0.4451
3.96935e-08,0.4360
3.97168e-08,0.4365
3.97400e-08,0.4445
3.97633e-08,0.4549
3.97866e-08,0.4619
3.98098e-08,0.4624
3.98331e-08,0.4538
3.98564e-08,0.4321
3.98796e-08,0.3920
3.99029e-08,0.3334
3.99262e-08,0.2620
3.99494e-08,0.1867
3.99727e-08,0.1178
3.99960e-08,0.0632
4.00192e-08,0.0261
4.00425e-08,0.0048
4.00658e-08,-0.0054
4.00890e-08,-0.0103
4.01123e-08,-0.0142
4.01356e-08,-0.0189
4.01588e-08,-0.0120
4.01821e-08,0.0249
4.02054e-08,0.1370
4.02286e-08,0.2679
4.02519e-08,0.3561
4.02752e-08,0.4195
4.02984e-08,0.4686
4.03217e-08,0.4994
4.03450e-08,0.5250
4.03682e-08,0.5518
4.03915e-08,0.5822
4.04148e-08,0.6165
4.04380e-08,0.6528
4.04613e-08,0.6875
4.04846e-08,0.7156
4.05078e-08,0.7339
4.05311e-08,0.7385
4.05544e-08,0.7294
4.05776e-08,0.7119
4.06009e-08,0.6932
4.06242e-08,0.6811
4.06474e-08,0.6800
4.06707e-08,0.6901
4.06940e-08,0.7107
4.07173e-08,0.7451
4.07405e-08,0.7958
4.07638e-08,0.8597
4.07871e-08,0.9311
4.08103e-08,1.0014
4.08336e-08,1.0621
4.08569e-08,1.1076
4.08801e-08,1.1367
4.09034e-08,1.1526
4.09267e-08,1.1604
4.09499e-08,1.1656
4.09732e-08,1.1528
4.09965e-08,1.1118
4.10197e-08,0.9954
4.10430e-08,0.8509
4.10663e-08,0.7394
4.10895e-08,0.6874
4.11128e-08,0.6563
4.11361e-08,0.6372
4.11593e-08,0.6202
4.11826e-08,0.5987
4.12059e-08,0.5736
4.12291e-08,0.5460
4.12524e-08,0.5181
4.12757e-08,0.4916
4.12989e-08,0.4684
4.13222e-08,0.4498
4.13455e-08,0.4390
4.13687e-08,0.4385
4.13920e-08,0.4478
4.14153e-08,0.4626
4.14385e-08,0.4761
4.14618e-08,0.4824
4.14851e-08,0.4781
4.15083e-08,0.4608
4.15316e-08,0.4265
4.15549e-08,0.3724
4.15781e-08,0.3021
4.16014e-08,0.2232
4.16247e-08,0.1460
4.16479e-08,0.0810
4.16712e-08,0.0347
4.16945e-08,0.0082
4.17177e-08,-0.0025
4.17410e-08,-0.0046
4.17643e-08,-0.0050
4.17875e-08,-0.0081
4.18108e-08,-0.0125
4.18341e-08,0.0005
4.18573e-08,0.0554
4.18806e-08,0.1930
4.19039e-08,0.2991
4.19271e-08,0.3772
4.19504e-08,0.4311
4.19737e-08,0.4707
4.19969e-08,0.5026
4.20202e-08,0.5316
4.20435e-08,0.5634
4.20667e-08,0.5999
4.20900e-08,0.6379
4.21133e-08,0.6753
4.21365e-08,0.7077
4.21598e-08,0.7313
4.21831e-08,0.7423
4.22063e-08,0.7387
4.22296e-08,0.7226
4.22529e-08,0.7011
4.22761e-08,0.6822
4.22994e-08,0.6738
4.23227e-08,0.6783
4.23459e-08,0.6951
4.23692e-08,0.7237
4.23925e-08,0.7671
4.24157e-08,0.8248
4.24390e-08,0.8921
4.24623e-08,0.9627
4.24855e-08,1.0279
4.25088e-08,1.0809
4.25321e-08,1.1180
4.25553e-08,1.1400
4.25786e-08,1.1512
4.26019e-08,1.1574
4.26251e-08,1.1635
4.26484e-08,1.1718
4.26717e-08,1.1827
4.26949e-08,1.1963
4.27182e-08,1.2130
4.27415e-08,1.2322
4.27647e-08,1.2512
4.27880e-08,1.2654
4.28113e-08,1.2707
4.28345e-08,1.2661
4.28578e-08,1.2536
4.28811e-08,1.2361
4.29043e-08,1.2159
4.29276e-08,1.1954
4.29509e-08,1.1760
4.29742e-08,1.1590
4.29974e-08,1.1460
4.30207e-08,1.1389
4.30440e-08,1.1392
4.30672e-08,1.1470
4.30905e-08,1.1599
4.31138e-08,1.1735
4.31370e-08,1.1837
4.31603e-08,1.1883
4.31836e-08,1.1878
4.32068e-08,1.1840
4.32301e-08,1.1788
4.32534e-08,1.1735
4.32766e-08,1.1693
4.32999e-08,1.1677
4.33232e-08,1.1701
4.33464e-08,1.1769
4.33697e-08,1.1873
4.33930e-08,1.1998
4.34162e-08,1.2118
4.34395e-08,1.2213
4.34628e-08,1.2270
4.34860e-08,1.2287
4.35093e-08,1.2276
4.35326e-08,1.2246
4.35558e-08,1.2199
4.35791e-08,1.2137
4.36024e-08,1.2063
4.36256e-08,1.1990
4.36489e-08,1.1938
4.36722e-08,1.1922
4.36954e-08,1.1944
4.37187e-08,1.1991
4.37420e-08,1.2045
4.37652e-08,1.2088
4.37885e-08,1.2109
4.38118e-08,1.2105
4.38350e-08,1.2078
4.38583e-08,1.2034
4.38816e-08,1.1981
4.39048e-08,1.1926
4.39281e-08,1.1878
4.39514e-08,1.1848
4.39746e-08,1.1844
4.39979e-08,1.1868
4.40212e-08,1.1911
4.40444e-08,1.1960
4.40677e-08,1.2002
4.40910e-08,1.2033
4.41142e-08,1.2056
4.41375e-08,1.2071
4.41608e-08,1.2077
4.41840e-08,1.2072
4.42073e-08,1.2053
4.42306e-08,1.2023
4.42538e-08,1.1990
4.42771e-08,1.1963
4.43004e-08,1.1952
4.43236e-08,1.1961
4.43469e-08,1.1986
4.43702e-08,1.2018
4.43934e-08,1.2048
4.44167e-08,1.2072
4.44400e-08,1.2085
4.44632e-08,1.2087
4.44865e-08,1.2077
4.45098e-08,1.2055
4.45330e-08,1.2024
4.45563e-08,1.1992
4.45796e-08,1.1968
4.46028e-08,1.1956
4.46261e-08,1.1957
4.46494e-08,1.1967
4.46726e-08,1.1981
4.46959e-08,1.1996
4.47192e-08,1.2008
4.47424e-08,1.2020
4.47657e-08,1.2030
4.47890e-08,1.2039
4.48122e-08,1.2041
4.48355e-08,1.2035
4.48588e-08,1.2019
4.48820e-08,1.2000
4.49053e-08,1.1982
4.49286e-08,1.1972
4.49518e-08,1.1971
4.49751e-08,1.1978
4.49984e-08,1.1991
4.50216e-08,1.2007
4.50449e-08,1.2023
4.50682e-08,1.2037
4.50914e-08,1.2046
4.51147e-08,1.2048
4.51380e-08,1.1853
4.51612e-08,1.1351
4.51845e-08,1.0084
4.52078e-08,0.8466
4.52310e-08,0.7181
4.52543e-08,0.6445
4.52776e-08,0.5944
4.53008e-08,0.5642
4.53241e-08,0.5465
4.53474e-08,0.5342
4.53707e-08,0.5254
4.53939e-08,0.5182
4.54172e-08,0.5122
4.54405e-08,0.5072
4.54637e-08,0.5038
4.54870e-08,0.5013
4.55103e-08,0.5011
4.55335e-08,0.5035
4.55568e-08,0.5075
4.55801e-08,0.5105
4.56033e-08,0.5096
4.56266e-08,0.5035
4.56499e-08,0.4920
4.56731e-08,0.4732
4.56964e-08,0.4417
4.57197e-08,0.3925
4.57429e-08,0.3276
4.57662e-08,0.2532
4.57895e-08,0.1780
4.58127e-08,0.1111
4.58360e-08,0.0585
4.58593e-08,0.0222
4.58825e-08,-0.0006
4.59058e-08,-0.0146
4.59291e-08,-0.0248
4.59523e-08,-0.0340
4.59756e-08,-0.0431
4.59989e-08,-0.0514
4.60221e-08,-0.0592
4.60454e-08,-0.0668
4.60687e-08,-0.0738
4.60919e-08,-0.0789
4.61152e-08,-0.0801
4.61385e-08,-0.0764
4.61617e-08,-0.0689
4.61850e-08,-0.0586
4.62083e-08,-0.0453
4.62315e-08,-0.0283
4.62548e-08,-0.0078
4.62781e-08,0.0149
4.63013e-08,0.0371
4.63246e-08,0.0554
4.63479e-08,0.0660
4.63711e-08,0.0673
4.63944e-08,0.0602
4.64177e-08,0.0485
4.64409e-08,0.0368
4.64642e-08,0.0287
4.64875e-08,0.0253
4.65107e-08,0.0253
4.65340e-08,0.0271
4.65573e-08,0.0292
4.65805e-08,0.0306
4.66038e-08,0.0306
4.66271e-08,0.0284
4.66503e-08,0.0239
4.66736e-08,0.0174
4.66969e-08,0.0099
4.67201e-08,0.0021
4.67434e-08,-0.0053
4.67667e-08,-0.0119
4.67899e-08,-0.0177
4.68132e-08,-0.0224
4.68365e-08,-0.0259
4.68597e-08,-0.0270
4.68830e-08,-0.0246
4.69063e-08,-0.0184
4.69295e-08,-0.0098
4.69528e-08,-0.0011
4.69761e-08,0.0050
4.69993e-08,0.0071
4.70226e-08,0.0054
4.70459e-08,0.0016
4.70691e-08,-0.0025
4.70924e-08,-0.0053
4.71157e-08,-0.0060
4.71389e-08,-0.0046
4.71622e-08,-0.0016
4.71855e-08,0.0023
4.72087e-08,0.0063
4.72320e-08,0.0098
4.72553e-08,0.0125
4.72785e-08,0.0139
4.73018e-08,0.0139
4.73251e-08,0.0130
4.73483e-08,0.0117
4.73716e-08,0.0102
4.73949e-08,0.0084
4.74181e-08,0.0059
4.74414e-08,0.0025
4.74647e-08,-0.0011
4.74879e-08,-0.0039
4.75112e-08,-0.0048
4.75345e-08,-0.0035
4.75577e-08,-0.0005
4.75810e-08,0.0031
4.76043e-08,0.0059
4.76275e-08,0.0069
4.76508e-08,0.0141
4.76741e-08,0.0460
4.76973e-08,0.1544
4.77206e-08,0.3076
4.77439e-08,0.4147
4.77672e-08,0.4999
4.77904e-08,0.5578
4.78137e-08,0.5919
4.78370e-08,0.6157
4.78602e-08,0.6304
4.78835e-08,0.6416
4.79068e-08,0.6508
4.79300e-08,0.6581
4.79533e-08,0.6642
4.79766e-08,0.6684
4.79998e-08,0.6715
4.80231e-08,0.6717
4.80464e-08,0.6681
4.80696e-08,0.6621
4.80929e-08,0.6561
4.81162e-08,0.6533
4.81394e-08,0.6570
4.81627e-08,0.6679
4.81860e-08,0.6869
4.82092e-08,0.7182
4.82325e-08,0.7664
4.82558e-08,0.8292
4.82790e-08,0.9018
4.83023e-08,0.9763
4.83256e-08,1.0442
4.83488e-08,1.0994
4.83721e-08,1.1393
4.83954e-08,1.1656
4.84186e-08,1.1826
4.84419e-08,1.1949
4.84652e-08,1.1946
4.84884e-08,1.1596
4.85117e-08,1.0687
4.85350e-08,0.9118
4.85582e-08,0.7887
4.85815e-08,0.7133
4.86048e-08,0.6676
4.86280e-08,0.6373
4.86513e-08,0.6144
4.86746e-08,0.5928
4.86978e-08,0.5714
4.87211e-08,0.5484
4.87444e-08,0.5239
4.87676e-08,0.4984
4.87909e-08,0.4740
4.88142e-08,0.4522
4.88374e-08,0.4367
4.88607e-08,0.4310
4.88840e-08,0.4356
4.89072e-08,0.4474
4.89305e-08,0.4601
4.89538e-08,0.4675
4.89770e-08,0.4663
4.90003e-08,0.4538
4.90236e-08,0.4265
4.90468e-08,0.3802
4.90701e-08,0.3174
4.90934e-08,0.2444
4.91166e-08,0.1706
4.91399e-08,0.1057
4.91632e-08,0.0560
4.91864e-08,0.0236
4.92097e-08,0.0059
4.92330e-08,-0.0023
4.92562e-08,-0.0067
4.92795e-08,-0.0110
4.93028e-08,-0.0167
4.93260e-08,-0.0231
4.93493e-08,-0.0304
