.HEADER
..NAMES
Time,V U1.U1
2.0708e-09,1.2323
2.0940e-09,1.2423
2.1173e-09,1.2435
2.1406e-09,1.2383
2.1638e-09,1.2295
2.1871e-09,1.2196
2.2104e-09,1.2107
2.2336e-09,1.2057
2.2569e-09,1.2060
2.2802e-09,1.2111
2.3034e-09,1.2191
2.3267e-09,1.2278
2.3500e-09,1.2348
2.3732e-09,1.2381
2.3965e-09,1.2365
2.4198e-09,1.2294
2.4430e-09,1.2174
2.4663e-09,1.2025
2.4896e-09,1.1871
2.5128e-09,1.1731
2.5361e-09,1.1612
2.5594e-09,1.1518
2.5826e-09,1.1454
2.6059e-09,1.1431
2.6292e-09,1.1452
2.6524e-09,1.1512
2.6757e-09,1.1602
2.6990e-09,1.1713
2.7222e-09,1.1835
2.7455e-09,1.1953
2.7688e-09,1.2048
2.7920e-09,1.2106
2.8153e-09,1.2120
2.8386e-09,1.2092
2.8618e-09,1.1865
2.8851e-09,1.1324
2.9084e-09,1.0004
2.9316e-09,0.8267
2.9549e-09,0.6975
2.9782e-09,0.6082
3.0014e-09,0.5493
3.0247e-09,0.5185
3.0480e-09,0.5090
3.0712e-09,0.5120
3.0945e-09,0.5206
3.1178e-09,0.5286
3.1410e-09,0.5342
3.1643e-09,0.5380
3.1876e-09,0.5414
3.2108e-09,0.5426
3.2341e-09,0.5408
3.2574e-09,0.5345
3.2806e-09,0.5255
3.3039e-09,0.5160
3.3272e-09,0.5071
3.3504e-09,0.5005
3.3737e-09,0.4976
3.3970e-09,0.4965
3.4202e-09,0.4903
3.4435e-09,0.4721
3.4668e-09,0.4410
3.4901e-09,0.3980
3.5133e-09,0.3442
3.5366e-09,0.2818
3.5599e-09,0.2142
3.5831e-09,0.1468
3.6064e-09,0.0859
3.6297e-09,0.0359
3.6529e-09,-0.0021
3.6762e-09,-0.0302
3.6995e-09,-0.0509
3.7227e-09,-0.0653
3.7460e-09,-0.0732
3.7693e-09,-0.0747
3.7925e-09,-0.0718
3.8158e-09,-0.0663
3.8391e-09,-0.0598
3.8623e-09,-0.0542
3.8856e-09,-0.0515
3.9089e-09,-0.0526
3.9321e-09,-0.0570
3.9554e-09,-0.0630
3.9787e-09,-0.0689
4.0019e-09,-0.0724
4.0252e-09,-0.0708
4.0485e-09,-0.0624
4.0717e-09,-0.0469
4.0950e-09,-0.0260
4.1183e-09,-0.0033
4.1415e-09,0.0175
4.1648e-09,0.0343
4.1881e-09,0.0464
4.2113e-09,0.0541
4.2346e-09,0.0576
4.2579e-09,0.0568
4.2811e-09,0.0524
4.3044e-09,0.0457
4.3277e-09,0.0379
4.3509e-09,0.0294
4.3742e-09,0.0206
4.3975e-09,0.0120
4.4207e-09,0.0050
4.4440e-09,0.0008
4.4673e-09,0.0003
4.4905e-09,0.0037
4.5138e-09,0.0098
4.5371e-09,0.0166
4.5603e-09,0.0221
4.5836e-09,0.0243
4.6069e-09,0.0225
4.6301e-09,0.0169
4.6534e-09,0.0086
4.6767e-09,-0.0009
4.6999e-09,-0.0102
4.7232e-09,-0.0180
4.7465e-09,-0.0232
4.7697e-09,-0.0252
4.7930e-09,-0.0245
4.8163e-09,-0.0219
4.8395e-09,-0.0183
4.8628e-09,-0.0141
4.8861e-09,-0.0092
4.9093e-09,-0.0037
4.9326e-09,0.0022
4.9559e-09,0.0125
4.9791e-09,0.0473
5.0024e-09,0.1438
5.0257e-09,0.3091
5.0489e-09,0.4331
5.0722e-09,0.5234
5.0955e-09,0.5927
5.1187e-09,0.6313
5.1420e-09,0.6493
5.1653e-09,0.6548
5.1885e-09,0.6552
5.2118e-09,0.6557
5.2351e-09,0.6571
5.2583e-09,0.6586
5.2816e-09,0.6579
5.3049e-09,0.6555
5.3281e-09,0.6523
5.3514e-09,0.6502
5.3747e-09,0.6495
5.3979e-09,0.6494
5.4212e-09,0.6497
5.4445e-09,0.6505
5.4677e-09,0.6510
5.4910e-09,0.6515
5.5143e-09,0.6569
5.5375e-09,0.6741
5.5608e-09,0.7052
5.5841e-09,0.7492
5.6073e-09,0.8050
5.6306e-09,0.8700
5.6539e-09,0.9403
5.6771e-09,1.0106
5.7004e-09,1.0745
5.7237e-09,1.1269
5.7469e-09,1.1659
5.7702e-09,1.1934
5.7935e-09,1.2127
5.8168e-09,1.2260
5.8400e-09,1.2340
5.8633e-09,1.2373
5.8866e-09,1.2376
5.9098e-09,1.2363
5.9331e-09,1.2343
5.9564e-09,1.2325
5.9796e-09,1.2324
6.0029e-09,1.2350
6.0262e-09,1.2399
6.0494e-09,1.2456
6.0727e-09,1.2509
6.0960e-09,1.2537
6.1192e-09,1.2520
6.1425e-09,1.2440
6.1658e-09,1.2293
6.1890e-09,1.2093
6.2123e-09,1.1873
6.2356e-09,1.1673
6.2588e-09,1.1520
6.2821e-09,1.1423
6.3054e-09,1.1380
6.3286e-09,1.1385
6.3519e-09,1.1433
6.3752e-09,1.1512
6.3984e-09,1.1606
6.4217e-09,1.1699
6.4450e-09,1.1786
6.4682e-09,1.1865
6.4915e-09,1.1935
6.5148e-09,1.1990
6.5380e-09,1.2022
6.5613e-09,1.2023
6.5846e-09,1.1994
6.6078e-09,1.1942
6.6311e-09,1.1883
6.6544e-09,1.1835
6.6776e-09,1.1816
6.7009e-09,1.1836
6.7242e-09,1.1894
6.7474e-09,1.1979
6.7707e-09,1.2074
6.7940e-09,1.2165
6.8172e-09,1.2236
6.8405e-09,1.2277
6.8638e-09,1.2281
6.8870e-09,1.2253
6.9103e-09,1.2204
6.9336e-09,1.2148
6.9568e-09,1.2092
6.9801e-09,1.2039
7.0034e-09,1.1989
7.0266e-09,1.1944
7.0499e-09,1.1907
7.0732e-09,1.1884
7.0964e-09,1.1880
7.1197e-09,1.1896
7.1430e-09,1.1929
7.1662e-09,1.1976
7.1895e-09,1.2028
7.2128e-09,1.2074
7.2360e-09,1.2102
7.2593e-09,1.2106
7.2826e-09,1.2084
7.3058e-09,1.2040
7.3291e-09,1.1986
7.3524e-09,1.1934
7.3756e-09,1.1895
7.3989e-09,1.1877
7.4222e-09,1.1878
7.4454e-09,1.1690
7.4687e-09,1.1212
7.4920e-09,0.9897
7.5152e-09,0.8303
7.5385e-09,0.7060
7.5618e-09,0.6211
7.5850e-09,0.5619
7.6083e-09,0.5287
7.6316e-09,0.5144
7.6548e-09,0.5112
7.6781e-09,0.5129
7.7014e-09,0.5140
7.7246e-09,0.5138
7.7479e-09,0.5135
7.7712e-09,0.5153
7.7944e-09,0.5178
7.8177e-09,0.5208
7.8410e-09,0.5223
7.8642e-09,0.5233
7.8875e-09,0.5239
7.9108e-09,0.5233
7.9340e-09,0.5218
7.9573e-09,0.5200
7.9806e-09,0.5158
8.0038e-09,0.5028
8.0271e-09,0.4762
8.0504e-09,0.4368
8.0736e-09,0.3872
8.0969e-09,0.3292
8.1202e-09,0.2653
8.1435e-09,0.1985
8.1667e-09,0.1339
8.1900e-09,0.0769
8.2133e-09,0.0315
8.2365e-09,-0.0019
8.2598e-09,-0.0256
8.2831e-09,-0.0404
8.3063e-09,-0.0309
8.3296e-09,0.0258
8.3529e-09,0.1646
8.3761e-09,0.2984
8.3994e-09,0.3978
8.4227e-09,0.4795
8.4459e-09,0.5360
8.4692e-09,0.5661
8.4925e-09,0.5764
8.5157e-09,0.5755
8.5390e-09,0.5707
8.5623e-09,0.5654
8.5855e-09,0.5630
8.6088e-09,0.5647
8.6321e-09,0.5725
8.6553e-09,0.5877
8.6786e-09,0.6097
8.7019e-09,0.6355
8.7251e-09,0.6603
8.7484e-09,0.6812
8.7717e-09,0.6978
8.7949e-09,0.7094
8.8182e-09,0.7157
8.8415e-09,0.7195
8.8647e-09,0.7282
8.8880e-09,0.7463
8.9113e-09,0.7747
8.9345e-09,0.8135
8.9578e-09,0.8615
8.9811e-09,0.9167
9.0043e-09,0.9763
9.0276e-09,1.0358
9.0509e-09,1.0906
9.0741e-09,1.1377
9.0974e-09,1.1761
9.1207e-09,1.2062
9.1439e-09,1.2279
9.1672e-09,1.2406
9.1905e-09,1.2441
9.2137e-09,1.2402
9.2370e-09,1.2320
9.2603e-09,1.2219
9.2835e-09,1.2121
9.3068e-09,1.2053
9.3301e-09,1.2038
9.3533e-09,1.2077
9.3766e-09,1.2156
9.3999e-09,1.2252
9.4231e-09,1.2340
9.4464e-09,1.2397
9.4697e-09,1.2404
9.4929e-09,1.2354
9.5162e-09,1.2199
9.5395e-09,1.1681
9.5627e-09,1.0718
9.5860e-09,0.8891
9.6093e-09,0.7276
9.6325e-09,0.6074
9.6558e-09,0.5235
9.6791e-09,0.4711
9.7023e-09,0.4478
9.7256e-09,0.4456
9.7489e-09,0.4556
9.7721e-09,0.4714
9.7954e-09,0.4882
9.8187e-09,0.5048
9.8419e-09,0.5206
9.8652e-09,0.5335
9.8885e-09,0.5409
9.9117e-09,0.5413
9.9350e-09,0.5351
9.9583e-09,0.5373
9.9815e-09,0.5992
1.00048e-08,0.7903
1.00281e-08,0.9586
1.00513e-08,1.0750
1.00746e-08,1.1598
1.00979e-08,1.1914
1.01211e-08,1.1876
1.01444e-08,1.1516
1.01677e-08,1.0952
1.01909e-08,1.0268
1.02142e-08,0.9527
1.02375e-08,0.8768
1.02607e-08,0.8029
1.02840e-08,0.7351
1.03073e-08,0.6778
1.03305e-08,0.6321
1.03538e-08,0.5965
1.03771e-08,0.5694
1.04003e-08,0.5511
1.04236e-08,0.5433
1.04469e-08,0.5438
1.04702e-08,0.5495
1.04934e-08,0.5626
1.05167e-08,0.5903
1.05400e-08,0.6337
1.05632e-08,0.6877
1.05865e-08,0.7490
1.06098e-08,0.8156
1.06330e-08,0.8858
1.06563e-08,0.9577
1.06796e-08,1.0276
1.07028e-08,1.0912
1.07261e-08,1.1465
1.07494e-08,1.1942
1.07726e-08,1.2243
1.07959e-08,1.2123
1.08192e-08,1.1330
1.08424e-08,0.9848
1.08657e-08,0.8570
1.08890e-08,0.7671
1.09122e-08,0.6969
1.09355e-08,0.6475
1.09588e-08,0.6152
1.09820e-08,0.5968
1.10053e-08,0.5873
1.10286e-08,0.5803
1.10518e-08,0.5731
1.10751e-08,0.5661
1.10984e-08,0.5601
1.11216e-08,0.5530
1.11449e-08,0.5429
1.11682e-08,0.5280
1.11914e-08,0.5103
1.12147e-08,0.5163
1.12380e-08,0.6127
1.12612e-08,0.8043
1.12845e-08,0.9506
1.13078e-08,1.0546
1.13310e-08,1.1128
1.13543e-08,1.1281
1.13776e-08,1.1106
1.14008e-08,1.0677
1.14241e-08,1.0100
1.14474e-08,0.9466
1.14706e-08,0.8821
1.14939e-08,0.8188
1.15172e-08,0.7587
1.15404e-08,0.7049
1.15637e-08,0.6608
1.15870e-08,0.6268
1.16102e-08,0.6013
1.16335e-08,0.5827
1.16568e-08,0.5723
1.16800e-08,0.5708
1.17033e-08,0.5747
1.17266e-08,0.5818
1.17498e-08,0.5955
1.17731e-08,0.6232
1.17964e-08,0.6651
1.18196e-08,0.7175
1.18429e-08,0.7780
1.18662e-08,0.8449
1.18894e-08,0.9165
1.19127e-08,0.9901
1.19360e-08,1.0605
1.19592e-08,1.1227
1.19825e-08,1.1744
1.20058e-08,1.2168
1.20290e-08,1.2285
1.20523e-08,1.2000
1.20756e-08,1.0847
1.20988e-08,0.9408
1.21221e-08,0.8159
1.21454e-08,0.7317
1.21686e-08,0.6657
1.21919e-08,0.6211
1.22152e-08,0.5942
1.22384e-08,0.5802
1.22617e-08,0.5745
1.22850e-08,0.5707
1.23082e-08,0.5673
1.23315e-08,0.5644
1.23548e-08,0.5618
1.23780e-08,0.5563
1.24013e-08,0.5461
1.24246e-08,0.5294
1.24478e-08,0.5095
1.24711e-08,0.4901
1.24944e-08,0.4730
1.25176e-08,0.4594
1.25409e-08,0.4490
1.25642e-08,0.4397
1.25874e-08,0.4261
1.26107e-08,0.4037
1.26340e-08,0.3721
1.26572e-08,0.3325
1.26805e-08,0.2860
1.27038e-08,0.2346
1.27270e-08,0.1808
1.27503e-08,0.1283
1.27736e-08,0.0809
1.27968e-08,0.0413
1.28201e-08,0.0095
1.28434e-08,-0.0164
1.28667e-08,-0.0345
1.28899e-08,-0.0261
1.29132e-08,0.0335
1.29365e-08,0.1733
1.29597e-08,0.3005
1.29830e-08,0.4066
1.30063e-08,0.4935
1.30295e-08,0.5552
1.30528e-08,0.5905
1.30761e-08,0.6055
1.30993e-08,0.6072
1.31226e-08,0.6023
1.31459e-08,0.5951
1.31691e-08,0.5892
1.31924e-08,0.5864
1.32157e-08,0.5889
1.32389e-08,0.5975
1.32622e-08,0.6110
1.32855e-08,0.6034
1.33087e-08,0.5586
1.33320e-08,0.4190
1.33553e-08,0.2816
1.33785e-08,0.1791
1.34018e-08,0.0919
1.34251e-08,0.0426
1.34483e-08,0.0329
1.34716e-08,0.0481
1.34949e-08,0.0845
1.35181e-08,0.1325
1.35414e-08,0.1862
1.35647e-08,0.2433
1.35879e-08,0.3027
1.36112e-08,0.3621
1.36345e-08,0.4168
1.36577e-08,0.4633
1.36810e-08,0.5002
1.37043e-08,0.5287
1.37275e-08,0.5485
1.37508e-08,0.5586
1.37741e-08,0.5607
1.37973e-08,0.5566
1.38206e-08,0.5455
1.38439e-08,0.5227
1.38671e-08,0.4870
1.38904e-08,0.4417
1.39137e-08,0.3896
1.39369e-08,0.3326
1.39602e-08,0.2724
1.39835e-08,0.2111
1.40067e-08,0.1525
1.40300e-08,0.1001
1.40533e-08,0.0558
1.40765e-08,0.0186
1.40998e-08,-0.0139
1.41231e-08,-0.0427
1.41463e-08,-0.0669
1.41696e-08,-0.0851
1.41929e-08,-0.0975
1.42161e-08,-0.1056
1.42394e-08,-0.1099
1.42627e-08,-0.1105
1.42859e-08,-0.1084
1.43092e-08,-0.1049
1.43325e-08,-0.1009
1.43557e-08,-0.0960
1.43790e-08,-0.0898
1.44023e-08,-0.0820
1.44255e-08,-0.0722
1.44488e-08,-0.0597
1.44721e-08,-0.0445
1.44953e-08,-0.0270
1.45186e-08,-0.0089
1.45419e-08,0.0076
1.45651e-08,0.0208
1.45884e-08,0.0305
1.46117e-08,0.0377
1.46349e-08,0.0430
1.46582e-08,0.0462
1.46815e-08,0.0472
1.47047e-08,0.0466
1.47280e-08,0.0452
1.47513e-08,0.0433
1.47745e-08,0.0405
1.47978e-08,0.0365
1.48211e-08,0.0317
1.48443e-08,0.0270
1.48676e-08,0.0231
1.48909e-08,0.0205
1.49141e-08,0.0190
1.49374e-08,0.0181
1.49607e-08,0.0299
1.49839e-08,0.0770
1.50072e-08,0.2053
1.50305e-08,0.3529
1.50537e-08,0.4587
1.50770e-08,0.5431
1.51003e-08,0.6023
1.51236e-08,0.6321
1.51468e-08,0.6441
1.51701e-08,0.6458
1.51934e-08,0.6435
1.52166e-08,0.6408
1.52399e-08,0.6386
1.52632e-08,0.6358
1.52864e-08,0.6317
1.53097e-08,0.6285
1.53330e-08,0.6276
1.53562e-08,0.6298
1.53795e-08,0.6338
1.54028e-08,0.6386
1.54260e-08,0.6437
1.54493e-08,0.6486
1.54726e-08,0.6524
1.54958e-08,0.6566
1.55191e-08,0.6681
1.55424e-08,0.6923
1.55656e-08,0.7292
1.55889e-08,0.7778
1.56122e-08,0.8364
1.56354e-08,0.9020
1.56587e-08,0.9707
1.56820e-08,1.0371
1.57052e-08,1.0953
1.57285e-08,1.1417
1.57518e-08,1.1765
1.57750e-08,1.1832
1.57983e-08,1.1518
1.58216e-08,1.0371
1.58448e-08,0.8833
1.58681e-08,0.7493
1.58914e-08,0.6631
1.59146e-08,0.5982
1.59379e-08,0.5583
1.59612e-08,0.5391
1.59844e-08,0.5342
1.60077e-08,0.5391
1.60310e-08,0.5470
1.60542e-08,0.5556
1.60775e-08,0.5636
1.61008e-08,0.5703
1.61240e-08,0.5714
1.61473e-08,0.5651
1.61706e-08,0.5493
1.61938e-08,0.5298
1.62171e-08,0.5386
1.62404e-08,0.6600
1.62636e-08,0.8421
1.62869e-08,0.9817
1.63102e-08,1.0767
1.63334e-08,1.1280
1.63567e-08,1.1419
1.63800e-08,1.1211
1.64032e-08,1.0760
1.64265e-08,1.0164
1.64498e-08,0.9506
1.64730e-08,0.8827
1.64963e-08,0.8162
1.65196e-08,0.7531
1.65428e-08,0.6974
1.65661e-08,0.6511
1.65894e-08,0.6142
1.66126e-08,0.5638
1.66359e-08,0.5005
1.66592e-08,0.3439
1.66824e-08,0.1881
1.67057e-08,0.0790
1.67290e-08,-0.0092
1.67522e-08,-0.0584
1.67755e-08,-0.0540
1.67988e-08,-0.0155
1.68220e-08,0.0420
1.68453e-08,0.1101
1.68686e-08,0.1818
1.68918e-08,0.2546
1.69151e-08,0.3269
1.69384e-08,0.3955
1.69616e-08,0.4562
1.69849e-08,0.5071
1.70082e-08,0.5483
1.70314e-08,0.5821
1.70547e-08,0.6073
1.70780e-08,0.6219
1.71012e-08,0.6275
1.71245e-08,0.6273
1.71478e-08,0.6211
1.71710e-08,0.6028
1.71943e-08,0.5696
1.72176e-08,0.5242
1.72408e-08,0.4691
1.72641e-08,0.4052
1.72874e-08,0.3342
1.73106e-08,0.2596
1.73339e-08,0.1859
1.73572e-08,0.1185
1.73804e-08,0.0606
1.74037e-08,0.0120
1.74270e-08,-0.0286
1.74502e-08,-0.0573
1.74735e-08,-0.0573
1.74968e-08,-0.0053
1.75201e-08,0.1260
1.75433e-08,0.2257
1.75666e-08,0.3173
1.75899e-08,0.4002
1.76131e-08,0.4545
1.76364e-08,0.4930
1.76597e-08,0.5145
1.76829e-08,0.5260
1.77062e-08,0.5337
1.77295e-08,0.5403
1.77527e-08,0.5475
1.77760e-08,0.5560
1.77993e-08,0.5681
1.78225e-08,0.5850
1.78458e-08,0.6072
1.78691e-08,0.6323
1.78923e-08,0.6565
1.79156e-08,0.6782
1.79389e-08,0.6971
1.79621e-08,0.7125
1.79854e-08,0.7230
1.80087e-08,0.7320
1.80319e-08,0.7463
1.80552e-08,0.7689
1.80785e-08,0.7997
1.81017e-08,0.8383
1.81250e-08,0.8836
1.81483e-08,0.9342
1.81715e-08,0.9879
1.81948e-08,1.0406
1.82181e-08,1.0883
1.82413e-08,1.1288
1.82646e-08,1.1580
1.82879e-08,1.1444
1.83111e-08,1.0809
1.83344e-08,0.9247
1.83577e-08,0.7787
1.83809e-08,0.6790
1.84042e-08,0.6040
1.84275e-08,0.5517
1.84507e-08,0.5215
1.84740e-08,0.5094
1.84973e-08,0.5094
1.85205e-08,0.5167
1.85438e-08,0.5263
1.85671e-08,0.5370
1.85903e-08,0.5481
1.86136e-08,0.5571
1.86369e-08,0.5610
1.86601e-08,0.5574
1.86834e-08,0.5462
1.87067e-08,0.5447
1.87299e-08,0.6157
1.87532e-08,0.7941
1.87765e-08,0.9575
1.87997e-08,1.0590
1.88230e-08,1.1291
1.88463e-08,1.1500
1.88695e-08,1.1367
1.88928e-08,1.0959
1.89161e-08,1.0385
1.89393e-08,0.9736
1.89626e-08,0.9066
1.89859e-08,0.8407
1.90091e-08,0.7776
1.90324e-08,0.7202
1.90557e-08,0.6718
1.90789e-08,0.6328
1.91022e-08,0.6018
1.91255e-08,0.5770
1.91487e-08,0.5594
1.91720e-08,0.5511
1.91953e-08,0.5504
1.92185e-08,0.5551
1.92418e-08,0.5677
1.92651e-08,0.5953
1.92883e-08,0.6391
1.93116e-08,0.6945
1.93349e-08,0.7583
1.93581e-08,0.8281
1.93814e-08,0.9018
1.94047e-08,0.9769
1.94279e-08,1.0490
1.94512e-08,1.1133
1.94745e-08,1.1672
1.94977e-08,1.2114
1.95210e-08,1.2477
1.95443e-08,1.2764
1.95675e-08,1.2959
1.95908e-08,1.3059
1.96141e-08,1.3085
1.96373e-08,1.3065
1.96606e-08,1.3010
1.96839e-08,1.2926
1.97071e-08,1.2838
1.97304e-08,1.2767
1.97537e-08,1.2713
1.97769e-08,1.2659
1.98002e-08,1.2597
1.98235e-08,1.2522
1.98468e-08,1.2429
1.98700e-08,1.2312
1.98933e-08,1.2168
1.99166e-08,1.1997
1.99398e-08,1.1815
1.99631e-08,1.1650
1.99864e-08,1.1519
2.00096e-08,1.1422
2.00329e-08,1.1351
2.00562e-08,1.1306
2.00794e-08,1.1295
2.01027e-08,1.1324
2.01260e-08,1.1383
2.01492e-08,1.1461
2.01725e-08,1.1550
2.01958e-08,1.1649
2.02190e-08,1.1749
2.02423e-08,1.1841
2.02656e-08,1.1912
2.02888e-08,1.1959
2.03121e-08,1.1980
2.03354e-08,1.1982
2.03586e-08,1.1973
2.03819e-08,1.1964
2.04052e-08,1.1965
2.04284e-08,1.1985
2.04517e-08,1.2022
2.04750e-08,1.2070
2.04982e-08,1.2118
2.05215e-08,1.2163
2.05448e-08,1.2202
2.05680e-08,1.2232
2.05913e-08,1.2246
2.06146e-08,1.2241
2.06378e-08,1.2221
2.06611e-08,1.2192
2.06844e-08,1.2157
2.07076e-08,1.2116
2.07309e-08,1.2067
2.07542e-08,1.2014
2.07774e-08,1.1965
2.08007e-08,1.1928
2.08240e-08,1.1907
2.08472e-08,1.1903
2.08705e-08,1.1914
2.08938e-08,1.1937
2.09170e-08,1.1966
2.09403e-08,1.1994
2.09636e-08,1.2014
2.09868e-08,1.2022
2.10101e-08,1.2018
2.10334e-08,1.2004
2.10566e-08,1.1984
2.10799e-08,1.1961
2.11032e-08,1.1943
2.11264e-08,1.1932
2.11497e-08,1.1928
2.11730e-08,1.1930
2.11962e-08,1.1937
2.12195e-08,1.1948
2.12428e-08,1.1964
2.12660e-08,1.1986
2.12893e-08,1.2011
2.13126e-08,1.2035
2.13358e-08,1.2056
2.13591e-08,1.2071
2.13824e-08,1.2078
2.14056e-08,1.2076
2.14289e-08,1.2062
2.14522e-08,1.2041
2.14754e-08,1.2017
2.14987e-08,1.1995
2.15220e-08,1.1979
2.15452e-08,1.1972
2.15685e-08,1.1973
2.15918e-08,1.1982
2.16150e-08,1.1994
2.16383e-08,1.2008
2.16616e-08,1.2019
2.16848e-08,1.2028
2.17081e-08,1.2034
2.17314e-08,1.2035
2.17546e-08,1.2034
2.17779e-08,1.2028
2.18012e-08,1.2020
2.18244e-08,1.2010
2.18477e-08,1.1999
2.18710e-08,1.1987
2.18942e-08,1.1975
2.19175e-08,1.1966
2.19408e-08,1.1962
2.19640e-08,1.1966
2.19873e-08,1.1976
2.20106e-08,1.1990
2.20338e-08,1.2005
2.20571e-08,1.2018
2.20804e-08,1.2028
2.21037e-08,1.2033
2.21269e-08,1.2032
2.21502e-08,1.2026
2.21735e-08,1.2017
2.21967e-08,1.2007
2.22200e-08,1.1999
2.22433e-08,1.1992
2.22665e-08,1.1989
2.22898e-08,1.1987
2.23131e-08,1.1987
2.23363e-08,1.1989
2.23596e-08,1.1993
2.23829e-08,1.1998
2.24061e-08,1.2005
2.24294e-08,1.1973
2.24527e-08,1.1577
2.24759e-08,1.0753
2.24992e-08,0.9046
2.25225e-08,0.7544
2.25457e-08,0.6522
2.25690e-08,0.5797
2.25923e-08,0.5329
2.26155e-08,0.5083
2.26388e-08,0.5004
2.26621e-08,0.5009
2.26853e-08,0.5050
2.27086e-08,0.5088
2.27319e-08,0.5129
2.27551e-08,0.5181
2.27784e-08,0.5238
2.28017e-08,0.5284
2.28249e-08,0.5303
2.28482e-08,0.5293
2.28715e-08,0.5409
2.28947e-08,0.6263
2.29180e-08,0.8184
2.29413e-08,0.9939
2.29645e-08,1.1028
2.29878e-08,1.1776
2.30111e-08,1.2013
2.30343e-08,1.1859
2.30576e-08,1.1400
2.30809e-08,1.0754
2.31041e-08,1.0018
2.31274e-08,0.9253
2.31507e-08,0.8497
2.31739e-08,0.7781
2.31972e-08,0.7145
2.32205e-08,0.6632
2.32437e-08,0.6249
2.32670e-08,0.5975
2.32903e-08,0.5782
2.33135e-08,0.5664
2.33368e-08,0.5627
2.33601e-08,0.5641
2.33833e-08,0.5677
2.34066e-08,0.5765
2.34299e-08,0.5988
2.34531e-08,0.6365
2.34764e-08,0.6860
2.34997e-08,0.7448
2.35229e-08,0.8114
2.35462e-08,0.8840
2.35695e-08,0.9597
2.35927e-08,1.0337
2.36160e-08,1.1009
2.36393e-08,1.1587
2.36625e-08,1.2077
2.36858e-08,1.2345
2.37091e-08,1.2203
2.37323e-08,1.1340
2.37556e-08,0.9837
2.37789e-08,0.8557
2.38021e-08,0.7608
2.38254e-08,0.6898
2.38487e-08,0.6369
2.38719e-08,0.6031
2.38952e-08,0.5843
2.39185e-08,0.5760
2.39417e-08,0.5716
2.39650e-08,0.5684
2.39883e-08,0.5659
2.40115e-08,0.5641
2.40348e-08,0.5599
2.40581e-08,0.5509
2.40813e-08,0.5354
2.41046e-08,0.5159
2.41279e-08,0.4963
2.41511e-08,0.4786
2.41744e-08,0.4634
2.41977e-08,0.4509
2.42209e-08,0.4397
2.42442e-08,0.4257
2.42675e-08,0.4039
2.42907e-08,0.3732
2.43140e-08,0.3350
2.43373e-08,0.2909
2.43605e-08,0.2424
2.43838e-08,0.1914
2.44071e-08,0.1406
2.44303e-08,0.0936
2.44536e-08,0.0531
2.44769e-08,0.0198
2.45002e-08,-0.0077
2.45234e-08,-0.0308
2.45467e-08,-0.0494
2.45700e-08,-0.0616
2.45932e-08,-0.0666
2.46165e-08,-0.0655
2.46398e-08,-0.0609
2.46630e-08,-0.0549
2.46863e-08,-0.0490
2.47096e-08,-0.0448
2.47328e-08,-0.0434
2.47561e-08,-0.0448
2.47794e-08,-0.0478
2.48026e-08,-0.0509
2.48259e-08,-0.0520
2.48492e-08,-0.0496
