.HEADER
..NAMES
Time,V U1.P2
4.4905e-09,0.5511
4.5138e-09,0.5452
4.5371e-09,0.5418
4.5603e-09,0.5368
4.5836e-09,0.5303
4.6069e-09,0.5219
4.6301e-09,0.5131
4.6534e-09,0.5050
4.6767e-09,0.4975
4.6999e-09,0.4922
4.7232e-09,0.4890
4.7465e-09,0.4898
4.7697e-09,0.4937
4.7930e-09,0.4982
4.8163e-09,0.5021
4.8395e-09,0.5033
4.8628e-09,0.4994
4.8861e-09,0.4864
4.9093e-09,0.4583
4.9326e-09,0.4125
4.9559e-09,0.3519
4.9791e-09,0.2809
5.0024e-09,0.2055
5.0257e-09,0.1338
5.0489e-09,0.0720
5.0722e-09,0.0241
5.0955e-09,-0.0096
5.1187e-09,-0.0311
5.1420e-09,-0.0435
5.1653e-09,-0.0500
5.1885e-09,-0.0533
5.2118e-09,-0.0545
5.2351e-09,-0.0550
5.2583e-09,-0.0563
5.2816e-09,-0.0592
5.3049e-09,-0.0637
5.3281e-09,-0.0687
5.3514e-09,-0.0739
5.3747e-09,-0.0790
5.3979e-09,-0.0833
5.4212e-09,-0.0852
5.4445e-09,-0.0823
5.4677e-09,-0.0731
5.4910e-09,-0.0570
5.5143e-09,-0.0345
5.5375e-09,-0.0081
5.5608e-09,0.0187
5.5841e-09,0.0415
5.6073e-09,0.0573
5.6306e-09,0.0644
5.6539e-09,0.0636
5.6771e-09,0.0572
5.7004e-09,0.0482
5.7237e-09,0.0387
5.7469e-09,0.0302
5.7702e-09,0.0234
5.7935e-09,0.0189
5.8168e-09,0.0168
5.8400e-09,0.0164
5.8633e-09,0.0174
5.8866e-09,0.0192
5.9098e-09,0.0216
5.9331e-09,0.0242
5.9564e-09,0.0264
5.9796e-09,0.0273
6.0029e-09,0.0361
6.0262e-09,0.0740
6.0494e-09,0.1913
6.0727e-09,0.3397
6.0960e-09,0.4515
6.1192e-09,0.5244
6.1425e-09,0.5743
6.1658e-09,0.6039
6.1890e-09,0.6183
6.2123e-09,0.6289
6.2356e-09,0.6389
6.2588e-09,0.6478
6.2821e-09,0.6567
6.3054e-09,0.6641
6.3286e-09,0.6689
6.3519e-09,0.6723
6.3752e-09,0.6735
6.3984e-09,0.6730
6.4217e-09,0.6701
6.4450e-09,0.6649
6.4682e-09,0.6598
6.4915e-09,0.6569
6.5148e-09,0.6583
6.5380e-09,0.6642
6.5613e-09,0.6768
6.5846e-09,0.7022
6.6078e-09,0.7443
6.6311e-09,0.8017
6.6544e-09,0.8708
6.6776e-09,0.9456
6.7009e-09,1.0184
6.7242e-09,1.0820
6.7474e-09,1.1324
6.7707e-09,1.1687
6.7940e-09,1.1930
6.8172e-09,1.1933
6.8405e-09,1.1555
6.8638e-09,1.0480
6.8870e-09,0.8830
6.9103e-09,0.7543
6.9336e-09,0.6668
6.9568e-09,0.6140
6.9801e-09,0.5851
7.0034e-09,0.5734
7.0266e-09,0.5704
7.0499e-09,0.5707
7.0732e-09,0.5722
7.0964e-09,0.5719
7.1197e-09,0.5677
7.1430e-09,0.5588
7.1662e-09,0.5436
7.1895e-09,0.5227
7.2128e-09,0.4982
7.2360e-09,0.4744
7.2593e-09,0.4560
7.2826e-09,0.4439
7.3058e-09,0.4385
7.3291e-09,0.4385
7.3524e-09,0.4400
7.3756e-09,0.4380
7.3989e-09,0.4252
7.4222e-09,0.3960
7.4454e-09,0.3509
7.4687e-09,0.2934
7.4920e-09,0.2276
7.5152e-09,0.1605
7.5385e-09,0.0988
7.5618e-09,0.0467
7.5850e-09,0.0060
7.6083e-09,-0.0242
7.6316e-09,-0.0452
7.6548e-09,-0.0588
7.6781e-09,-0.0665
7.7014e-09,-0.0687
7.7246e-09,-0.0659
7.7479e-09,-0.0596
7.7712e-09,-0.0524
7.7944e-09,-0.0464
7.8177e-09,-0.0429
7.8410e-09,-0.0433
7.8642e-09,-0.0481
7.8875e-09,-0.0562
7.9108e-09,-0.0653
7.9340e-09,-0.0715
7.9573e-09,-0.0714
7.9806e-09,-0.0636
8.0038e-09,-0.0478
8.0271e-09,-0.0256
8.0504e-09,-0.0006
8.0736e-09,0.0230
8.0969e-09,0.0419
8.1202e-09,0.0538
8.1435e-09,0.0587
8.1667e-09,0.0579
8.1900e-09,0.0537
8.2133e-09,0.0477
8.2365e-09,0.0409
8.2598e-09,0.0335
8.2831e-09,0.0261
8.3063e-09,0.0190
8.3296e-09,0.0127
8.3529e-09,0.0079
8.3761e-09,0.0055
8.3994e-09,0.0061
8.4227e-09,0.0097
8.4459e-09,0.0153
8.4692e-09,0.0213
8.4925e-09,0.0255
8.5157e-09,0.0264
8.5390e-09,0.0229
8.5623e-09,0.0149
8.5855e-09,0.0037
8.6088e-09,-0.0084
8.6321e-09,-0.0189
8.6553e-09,-0.0257
8.6786e-09,-0.0278
8.7019e-09,-0.0257
8.7251e-09,-0.0208
8.7484e-09,-0.0146
8.7717e-09,-0.0086
8.7949e-09,-0.0035
8.8182e-09,0.0005
8.8415e-09,0.0035
8.8647e-09,0.0059
8.8880e-09,0.0077
8.9113e-09,0.0087
8.9345e-09,0.0085
8.9578e-09,0.0068
8.9811e-09,0.0036
9.0043e-09,-0.0004
9.0276e-09,-0.0044
9.0509e-09,-0.0072
9.0741e-09,-0.0079
9.0974e-09,-0.0060
9.1207e-09,-0.0015
9.1439e-09,0.0046
9.1672e-09,0.0109
9.1905e-09,0.0159
9.2137e-09,0.0182
9.2370e-09,0.0177
9.2603e-09,0.0147
9.2835e-09,0.0103
9.3068e-09,0.0057
9.3301e-09,0.0079
9.3533e-09,0.0370
9.3766e-09,0.1341
9.3999e-09,0.2971
9.4231e-09,0.4236
9.4464e-09,0.5197
9.4697e-09,0.5917
9.4929e-09,0.6315
9.5162e-09,0.6525
9.5395e-09,0.6619
9.5627e-09,0.6666
9.5860e-09,0.6691
9.6093e-09,0.6705
9.6325e-09,0.6714
9.6558e-09,0.6708
9.6791e-09,0.6695
9.7023e-09,0.6671
9.7256e-09,0.6642
9.7489e-09,0.6610
9.7721e-09,0.6574
9.7954e-09,0.6554
9.8187e-09,0.6566
9.8419e-09,0.6621
9.8652e-09,0.6713
9.8885e-09,0.6844
9.9117e-09,0.7060
9.9350e-09,0.7407
9.9583e-09,0.7890
9.9815e-09,0.8487
1.00048e-08,0.9164
1.00281e-08,0.9860
1.00513e-08,1.0511
1.00746e-08,1.1068
1.00979e-08,1.1507
1.01211e-08,1.1829
1.01444e-08,1.2053
1.01677e-08,1.2203
1.01909e-08,1.2306
1.02142e-08,1.2374
1.02375e-08,1.2418
1.02607e-08,1.2451
1.02840e-08,1.2485
1.03073e-08,1.2523
1.03305e-08,1.2553
1.03538e-08,1.2571
1.03771e-08,1.2577
1.04003e-08,1.2578
1.04236e-08,1.2574
1.04469e-08,1.2555
1.04702e-08,1.2505
1.04934e-08,1.2414
1.05167e-08,1.2275
1.05400e-08,1.2091
1.05632e-08,1.1883
1.05865e-08,1.1682
1.06098e-08,1.1520
1.06330e-08,1.1422
1.06563e-08,1.1395
1.06796e-08,1.1428
1.07028e-08,1.1498
1.07261e-08,1.1583
1.07494e-08,1.1669
1.07726e-08,1.1746
1.07959e-08,1.1806
1.08192e-08,1.1846
1.08424e-08,1.1867
1.08657e-08,1.1878
1.08890e-08,1.1883
1.09122e-08,1.1886
1.09355e-08,1.1889
1.09588e-08,1.1892
1.09820e-08,1.1896
1.10053e-08,1.1904
1.10286e-08,1.1921
1.10518e-08,1.1954
1.10751e-08,1.2009
1.10984e-08,1.2084
1.11216e-08,1.2169
1.11449e-08,1.2247
1.11682e-08,1.2297
1.11914e-08,1.2308
1.12147e-08,1.2279
1.12380e-08,1.2222
1.12612e-08,1.2151
1.12845e-08,1.2081
1.13078e-08,1.2024
1.13310e-08,1.1986
1.13543e-08,1.1969
1.13776e-08,1.1968
1.14008e-08,1.1977
1.14241e-08,1.1991
1.14474e-08,1.2006
1.14706e-08,1.2019
1.14939e-08,1.2028
1.15172e-08,1.2035
1.15404e-08,1.2038
1.15637e-08,1.2039
1.15870e-08,1.2037
1.16102e-08,1.2026
1.16335e-08,1.2005
1.16568e-08,1.1973
1.16800e-08,1.1936
1.17033e-08,1.1905
1.17266e-08,1.1889
1.17498e-08,1.1895
1.17731e-08,1.1922
1.17964e-08,1.1965
1.18196e-08,1.1784
1.18429e-08,1.1287
1.18662e-08,0.9908
1.18894e-08,0.8262
1.19127e-08,0.7058
1.19360e-08,0.6207
1.19592e-08,0.5659
1.19825e-08,0.5326
1.20058e-08,0.5165
1.20290e-08,0.5096
1.20523e-08,0.5068
1.20756e-08,0.5061
1.20988e-08,0.5052
1.21221e-08,0.5038
1.21454e-08,0.5026
1.21686e-08,0.5012
1.21919e-08,0.5008
1.22152e-08,0.5016
1.22384e-08,0.5046
1.22617e-08,0.5089
1.22850e-08,0.5115
1.23082e-08,0.5108
1.23315e-08,0.5058
1.23548e-08,0.4957
1.23780e-08,0.4788
1.24013e-08,0.4506
1.24246e-08,0.4081
1.24478e-08,0.3538
1.24711e-08,0.2910
1.24944e-08,0.2235
1.25176e-08,0.1576
1.25409e-08,0.0987
1.25642e-08,0.0500
1.25874e-08,0.0123
1.26107e-08,-0.0152
1.26340e-08,-0.0344
1.26572e-08,-0.0444
1.26805e-08,-0.0307
1.27038e-08,0.0342
1.27270e-08,0.1736
1.27503e-08,0.3093
1.27736e-08,0.4019
1.27968e-08,0.4754
1.28201e-08,0.5204
1.28434e-08,0.5421
1.28667e-08,0.5522
1.28899e-08,0.5563
1.29132e-08,0.5599
1.29365e-08,0.5653
1.29597e-08,0.5763
1.29830e-08,0.5929
1.30063e-08,0.6155
1.30295e-08,0.6425
1.30528e-08,0.6705
1.30761e-08,0.6952
1.30993e-08,0.7124
1.31226e-08,0.7214
1.31459e-08,0.7241
1.31691e-08,0.7238
1.31924e-08,0.7236
1.32157e-08,0.7255
1.32389e-08,0.7341
1.32622e-08,0.7555
1.32855e-08,0.7919
1.33087e-08,0.8421
1.33320e-08,0.9032
1.33553e-08,0.9697
1.33785e-08,1.0348
1.34018e-08,1.0931
1.34251e-08,1.1410
1.34483e-08,1.1776
1.34716e-08,1.2001
1.34949e-08,1.1792
1.35181e-08,1.1123
1.35414e-08,0.9476
1.35647e-08,0.7957
1.35879e-08,0.6858
1.36112e-08,0.6077
1.36345e-08,0.5618
1.36577e-08,0.5392
1.36810e-08,0.5333
1.37043e-08,0.5372
1.37275e-08,0.5455
1.37508e-08,0.5547
1.37741e-08,0.5607
1.37973e-08,0.5616
1.38206e-08,0.5558
1.38439e-08,0.5428
1.38671e-08,0.5241
1.38904e-08,0.5022
1.39137e-08,0.4819
1.39369e-08,0.4650
1.39602e-08,0.4521
1.39835e-08,0.4440
1.40067e-08,0.4392
1.40300e-08,0.4344
1.40533e-08,0.4242
1.40765e-08,0.4016
1.40998e-08,0.3650
1.41231e-08,0.3167
1.41463e-08,0.2592
1.41696e-08,0.1968
1.41929e-08,0.1357
1.42161e-08,0.0800
1.42394e-08,0.0327
1.42627e-08,-0.0054
1.42859e-08,-0.0348
1.43092e-08,-0.0559
1.43325e-08,-0.0610
1.43557e-08,-0.0368
1.43790e-08,0.0655
1.44023e-08,0.2149
1.44255e-08,0.3463
1.44488e-08,0.4420
1.44721e-08,0.5153
1.44953e-08,0.5627
1.45186e-08,0.5847
1.45419e-08,0.5913
1.45651e-08,0.5896
1.45884e-08,0.5844
1.46117e-08,0.5823
1.46349e-08,0.5864
1.46582e-08,0.5978
1.46815e-08,0.6176
1.47047e-08,0.6426
1.47280e-08,0.6691
1.47513e-08,0.6922
1.47745e-08,0.7086
1.47978e-08,0.7185
1.48211e-08,0.7239
1.48443e-08,0.7276
1.48676e-08,0.7311
1.48909e-08,0.7365
1.49141e-08,0.7492
1.49374e-08,0.7741
1.49607e-08,0.8119
1.49839e-08,0.8612
1.50072e-08,0.9194
1.50305e-08,0.9815
1.50537e-08,1.0422
1.50770e-08,1.0975
1.51003e-08,1.1448
1.51236e-08,1.1828
1.51468e-08,1.2111
1.51701e-08,1.2300
1.51934e-08,1.2401
1.52166e-08,1.2421
1.52399e-08,1.2376
1.52632e-08,1.2299
1.52864e-08,1.2228
1.53097e-08,1.2189
1.53330e-08,1.2190
1.53562e-08,1.2229
1.53795e-08,1.2296
1.54028e-08,1.2377
1.54260e-08,1.2455
1.54493e-08,1.2508
1.54726e-08,1.2515
1.54958e-08,1.2465
1.55191e-08,1.2357
1.55424e-08,1.2197
1.55656e-08,1.2006
1.55889e-08,1.1813
1.56122e-08,1.1644
1.56354e-08,1.1521
1.56587e-08,1.1453
1.56820e-08,1.1436
1.57052e-08,1.1460
1.57285e-08,1.1515
1.57518e-08,1.1597
1.57750e-08,1.1700
1.57983e-08,1.1810
1.58216e-08,1.1912
1.58448e-08,1.1989
1.58681e-08,1.2034
1.58914e-08,1.2042
1.59146e-08,1.2019
1.59379e-08,1.1974
1.59612e-08,1.1921
1.59844e-08,1.1875
1.60077e-08,1.1848
1.60310e-08,1.1846
1.60542e-08,1.1875
1.60775e-08,1.1933
1.61008e-08,1.2014
1.61240e-08,1.2105
1.61473e-08,1.2190
1.61706e-08,1.2252
1.61938e-08,1.2281
1.62171e-08,1.2276
1.62404e-08,1.2245
1.62636e-08,1.2197
1.62869e-08,1.2141
1.63102e-08,1.2081
1.63334e-08,1.2023
1.63567e-08,1.1972
1.63800e-08,1.1933
1.64032e-08,1.1910
1.64265e-08,1.1907
1.64498e-08,1.1925
1.64730e-08,1.1960
1.64963e-08,1.2004
1.65196e-08,1.2045
1.65428e-08,1.2077
1.65661e-08,1.2093
1.65894e-08,1.2092
1.66126e-08,1.2074
1.66359e-08,1.2040
1.66592e-08,1.1996
1.66824e-08,1.1950
1.67057e-08,1.1913
1.67290e-08,1.1891
1.67522e-08,1.1890
1.67755e-08,1.1908
1.67988e-08,1.1939
1.68220e-08,1.1976
1.68453e-08,1.2013
1.68686e-08,1.2044
1.68918e-08,1.2067
1.69151e-08,1.2083
1.69384e-08,1.2092
1.69616e-08,1.2091
1.69849e-08,1.2081
1.70082e-08,1.2061
1.70314e-08,1.2034
1.70547e-08,1.2006
1.70780e-08,1.1983
1.71012e-08,1.1967
1.71245e-08,1.1963
1.71478e-08,1.1969
1.71710e-08,1.1985
1.71943e-08,1.2008
1.72176e-08,1.2035
1.72408e-08,1.2058
1.72641e-08,1.2075
1.72874e-08,1.2082
1.73106e-08,1.2076
1.73339e-08,1.2060
1.73572e-08,1.2037
1.73804e-08,1.2014
1.74037e-08,1.1994
1.74270e-08,1.1980
1.74502e-08,1.1974
1.74735e-08,1.1973
1.74968e-08,1.1976
1.75201e-08,1.1983
1.75433e-08,1.1994
1.75666e-08,1.2007
1.75899e-08,1.2022
1.76131e-08,1.2037
1.76364e-08,1.2047
1.76597e-08,1.2052
1.76829e-08,1.2051
1.77062e-08,1.2043
1.77295e-08,1.2030
1.77527e-08,1.2015
1.77760e-08,1.2000
1.77993e-08,1.1988
1.78225e-08,1.1982
1.78458e-08,1.1982
1.78691e-08,1.1988
1.78923e-08,1.2001
1.79156e-08,1.2016
1.79389e-08,1.2029
1.79621e-08,1.2039
1.79854e-08,1.2044
1.80087e-08,1.2043
1.80319e-08,1.2039
1.80552e-08,1.2033
1.80785e-08,1.2027
1.81017e-08,1.2020
1.81250e-08,1.2012
1.81483e-08,1.2005
1.81715e-08,1.1999
1.81948e-08,1.1996
1.82181e-08,1.1995
1.82413e-08,1.1999
1.82646e-08,1.2005
1.82879e-08,1.2014
1.83111e-08,1.2022
1.83344e-08,1.2030
1.83577e-08,1.2035
1.83809e-08,1.2037
1.84042e-08,1.2034
1.84275e-08,1.2028
1.84507e-08,1.2020
1.84740e-08,1.1941
1.84973e-08,1.1520
1.85205e-08,1.0572
1.85438e-08,0.8816
1.85671e-08,0.7401
1.85903e-08,0.6453
1.86136e-08,0.5790
1.86369e-08,0.5403
1.86601e-08,0.5208
1.86834e-08,0.5126
1.87067e-08,0.5094
1.87299e-08,0.5087
1.87532e-08,0.5081
1.87765e-08,0.5067
1.87997e-08,0.5050
1.88230e-08,0.5029
1.88463e-08,0.5006
1.88695e-08,0.4990
1.88928e-08,0.4987
1.89161e-08,0.5011
1.89393e-08,0.5037
1.89626e-08,0.5047
1.89859e-08,0.5035
1.90091e-08,0.4985
1.90324e-08,0.4882
1.90557e-08,0.4680
1.90789e-08,0.4329
1.91022e-08,0.3831
1.91255e-08,0.3222
1.91487e-08,0.2541
1.91720e-08,0.1847
1.91953e-08,0.1207
1.92185e-08,0.0663
1.92418e-08,0.0237
1.92651e-08,-0.0078
1.92883e-08,-0.0299
1.93116e-08,-0.0446
1.93349e-08,-0.0542
1.93581e-08,-0.0597
1.93814e-08,-0.0623
1.94047e-08,-0.0635
1.94279e-08,-0.0652
1.94512e-08,-0.0680
1.94745e-08,-0.0714
1.94977e-08,-0.0746
1.95210e-08,-0.0775
1.95443e-08,-0.0799
1.95675e-08,-0.0813
1.95908e-08,-0.0801
1.96141e-08,-0.0743
1.96373e-08,-0.0630
1.96606e-08,-0.0461
1.96839e-08,-0.0244
1.97071e-08,-0.0004
1.97304e-08,0.0224
1.97537e-08,0.0408
1.97769e-08,0.0525
1.98002e-08,0.0572
1.98235e-08,0.0562
1.98468e-08,0.0515
1.98700e-08,0.0451
1.98933e-08,0.0383
1.99166e-08,0.0317
1.99398e-08,0.0261
1.99631e-08,0.0220
1.99864e-08,0.0197
2.00096e-08,0.0188
2.00329e-08,0.0189
2.00562e-08,0.0199
2.00794e-08,0.0213
2.01027e-08,0.0227
2.01260e-08,0.0236
2.01492e-08,0.0245
2.01725e-08,0.0415
2.01958e-08,0.1057
2.02190e-08,0.2487
2.02423e-08,0.3808
2.02656e-08,0.4833
2.02888e-08,0.5528
2.03121e-08,0.5914
2.03354e-08,0.6138
2.03586e-08,0.6259
2.03819e-08,0.6341
2.04052e-08,0.6421
2.04284e-08,0.6489
2.04517e-08,0.6558
2.04750e-08,0.6617
2.04982e-08,0.6661
2.05215e-08,0.6694
2.05448e-08,0.6710
2.05680e-08,0.6707
2.05913e-08,0.6676
2.06146e-08,0.6629
2.06378e-08,0.6589
2.06611e-08,0.6578
2.06844e-08,0.6614
2.07076e-08,0.6696
2.07309e-08,0.6863
2.07542e-08,0.7175
2.07774e-08,0.7651
2.08007e-08,0.8266
2.08240e-08,0.8978
2.08472e-08,0.9721
2.08705e-08,1.0417
2.08938e-08,1.1006
2.09170e-08,1.1461
2.09403e-08,1.1784
2.09636e-08,1.1999
2.09868e-08,1.2137
2.10101e-08,1.2228
2.10334e-08,1.2291
2.10566e-08,1.2331
2.10799e-08,1.2359
2.11032e-08,1.2390
2.11264e-08,1.2431
2.11497e-08,1.2479
2.11730e-08,1.2525
2.11962e-08,1.2564
2.12195e-08,1.2595
2.12428e-08,1.2618
2.12660e-08,1.2619
2.12893e-08,1.2581
2.13126e-08,1.2490
2.13358e-08,1.2342
2.13591e-08,1.2139
2.13824e-08,1.1906
2.14056e-08,1.1677
2.14289e-08,1.1493
2.14522e-08,1.1381
2.14754e-08,1.1352
2.14987e-08,1.1395
2.15220e-08,1.1481
2.15452e-08,1.1582
2.15685e-08,1.1678
2.15918e-08,1.1760
2.16150e-08,1.1824
2.16383e-08,1.1867
2.16616e-08,1.1889
2.16848e-08,1.1896
2.17081e-08,1.1893
2.17314e-08,1.1885
2.17546e-08,1.1873
2.17779e-08,1.1861
2.18012e-08,1.1823
2.18244e-08,1.1464
2.18477e-08,1.0740
2.18710e-08,0.9082
2.18942e-08,0.7650
2.19175e-08,0.6687
2.19408e-08,0.6059
2.19640e-08,0.5723
2.19873e-08,0.5562
2.20106e-08,0.5473
2.20338e-08,0.5400
2.20571e-08,0.5314
2.20804e-08,0.5222
2.21037e-08,0.5125
2.21269e-08,0.5042
2.21502e-08,0.4983
2.21735e-08,0.4944
2.21967e-08,0.4932
2.22200e-08,0.4940
2.22433e-08,0.4979
2.22665e-08,0.5026
2.22898e-08,0.5057
2.23131e-08,0.5064
2.23363e-08,0.5031
2.23596e-08,0.4944
2.23829e-08,0.4766
2.24061e-08,0.4440
2.24294e-08,0.3954
2.24527e-08,0.3340
2.24759e-08,0.2634
2.24992e-08,0.1898
2.25225e-08,0.1210
2.25457e-08,0.0630
2.25690e-08,0.0190
2.25923e-08,-0.0112
2.26155e-08,-0.0300
2.26388e-08,-0.0407
2.26621e-08,-0.0383
2.26853e-08,-0.0073
2.27086e-08,0.1003
2.27319e-08,0.2453
2.27551e-08,0.3628
2.27784e-08,0.4458
2.28017e-08,0.5018
2.28249e-08,0.5345
2.28482e-08,0.5493
2.28715e-08,0.5537
2.28947e-08,0.5552
2.29180e-08,0.5566
2.29413e-08,0.5627
2.29645e-08,0.5755
2.29878e-08,0.5952
2.30111e-08,0.6225
2.30343e-08,0.6538
2.30576e-08,0.6847
2.30809e-08,0.7098
2.31041e-08,0.7253
2.31274e-08,0.7311
2.31507e-08,0.7298
2.31739e-08,0.7258
2.31972e-08,0.7222
2.32205e-08,0.7232
2.32437e-08,0.7352
2.32670e-08,0.7633
2.32903e-08,0.8073
2.33135e-08,0.8646
2.33368e-08,0.9307
2.33601e-08,0.9988
2.33833e-08,1.0623
2.34066e-08,1.1168
2.34299e-08,1.1601
2.34531e-08,1.1922
2.34764e-08,1.2004
2.34997e-08,1.1673
2.35229e-08,1.0586
2.35462e-08,0.8875
2.35695e-08,0.7488
2.35927e-08,0.6498
2.36160e-08,0.5826
2.36393e-08,0.5444
2.36625e-08,0.5295
2.36858e-08,0.5293
2.37091e-08,0.5374
2.37323e-08,0.5492
2.37556e-08,0.5598
2.37789e-08,0.5652
2.38021e-08,0.5640
2.38254e-08,0.5543
2.38487e-08,0.5373
2.38719e-08,0.5149
2.38952e-08,0.4917
2.39185e-08,0.4720
2.39417e-08,0.4565
2.39650e-08,0.4460
2.39883e-08,0.4401
2.40115e-08,0.4362
2.40348e-08,0.4305
2.40581e-08,0.4164
2.40813e-08,0.3885
2.41046e-08,0.3477
2.41279e-08,0.2962
2.41511e-08,0.2369
2.41744e-08,0.1750
2.41977e-08,0.1158
2.42209e-08,0.0628
2.42442e-08,0.0181
2.42675e-08,-0.0179
2.42907e-08,-0.0455
2.43140e-08,-0.0648
2.43373e-08,-0.0763
2.43605e-08,-0.0803
2.43838e-08,-0.0776
2.44071e-08,-0.0706
2.44303e-08,-0.0621
2.44536e-08,-0.0545
2.44769e-08,-0.0490
2.45002e-08,-0.0469
2.45234e-08,-0.0487
2.45467e-08,-0.0540
2.45700e-08,-0.0606
2.45932e-08,-0.0654
2.46165e-08,-0.0654
2.46398e-08,-0.0592
2.46630e-08,-0.0464
2.46863e-08,-0.0280
2.47096e-08,-0.0067
2.47328e-08,0.0143
2.47561e-08,0.0322
2.47794e-08,0.0451
2.48026e-08,0.0528
