.HEADER
..NAMES
Time,V U1.M1
.DATA
2.43605e-08,1.0125
2.43838e-08,0.8524
2.44071e-08,0.7326
2.44303e-08,0.6490
2.44536e-08,0.5976
2.44769e-08,0.5738
2.45002e-08,0.5673
2.45234e-08,0.5679
2.45467e-08,0.5741
2.45700e-08,0.5810
2.45932e-08,0.5814
2.46165e-08,0.5747
2.46398e-08,0.5630
2.46630e-08,0.5442
2.46863e-08,0.5191
2.47096e-08,0.4922
2.47328e-08,0.4701
2.47561e-08,0.4546
2.47794e-08,0.4456
2.48026e-08,0.4440
2.48259e-08,0.4474
2.48492e-08,0.4501
2.48724e-08,0.4465
2.48957e-08,0.4316
2.49190e-08,0.4020
2.49422e-08,0.3566
2.49655e-08,0.2988
2.49888e-08,0.2342
2.50120e-08,0.1687
2.50353e-08,0.1078
2.50586e-08,0.0552
2.50818e-08,0.0127
2.51051e-08,-0.0196
2.51284e-08,-0.0426
2.51516e-08,-0.0551
2.51749e-08,-0.0428
2.51982e-08,0.0282
2.52214e-08,0.1697
2.52447e-08,0.3193
2.52680e-08,0.4239
2.52912e-08,0.5094
2.53145e-08,0.5602
2.53378e-08,0.5791
2.53610e-08,0.5824
2.53843e-08,0.5766
2.54076e-08,0.5668
2.54308e-08,0.5603
2.54541e-08,0.5644
2.54774e-08,0.5771
2.55006e-08,0.5974
2.55239e-08,0.6248
2.55472e-08,0.6558
2.55704e-08,0.6833
2.55937e-08,0.7027
2.56170e-08,0.7139
2.56402e-08,0.7178
2.56635e-08,0.7160
2.56868e-08,0.7131
2.57100e-08,0.7137
2.57333e-08,0.7221
2.57566e-08,0.7410
2.57798e-08,0.7726
2.58031e-08,0.8176
2.58264e-08,0.8734
2.58496e-08,0.9357
2.58729e-08,1.0002
2.58962e-08,1.0622
2.59194e-08,1.1176
2.59427e-08,1.1630
2.59660e-08,1.1936
2.59892e-08,1.1802
2.60125e-08,1.1209
2.60358e-08,0.9573
2.60590e-08,0.8043
2.60823e-08,0.6911
2.61056e-08,0.6106
2.61288e-08,0.5631
2.61521e-08,0.5434
2.61754e-08,0.5378
2.61986e-08,0.5415
2.62219e-08,0.5517
2.62452e-08,0.5611
2.62684e-08,0.5640
2.62917e-08,0.5620
2.63150e-08,0.5553
2.63382e-08,0.5417
2.63615e-08,0.5227
2.63848e-08,0.5031
2.64080e-08,0.4869
2.64313e-08,0.4733
2.64546e-08,0.4628
2.64778e-08,0.4565
2.65011e-08,0.4520
2.65244e-08,0.4452
2.65476e-08,0.4327
2.65709e-08,0.4111
2.65942e-08,0.3772
2.66174e-08,0.3308
2.66407e-08,0.2748
2.66640e-08,0.2136
2.66872e-08,0.1523
2.67105e-08,0.0951
2.67338e-08,0.0457
2.67570e-08,0.0055
2.67803e-08,-0.0251
2.68036e-08,-0.0470
2.68269e-08,-0.0615
2.68501e-08,-0.0691
2.68734e-08,-0.0705
2.68967e-08,-0.0668
2.69199e-08,-0.0604
2.69432e-08,-0.0535
2.69665e-08,-0.0482
2.69897e-08,-0.0459
2.70130e-08,-0.0470
2.70363e-08,-0.0505
2.70595e-08,-0.0548
2.70828e-08,-0.0585
2.71061e-08,-0.0593
2.71293e-08,-0.0555
2.71526e-08,-0.0461
2.71759e-08,-0.0318
2.71991e-08,-0.0142
2.72224e-08,0.0050
2.72457e-08,0.0233
2.72689e-08,0.0382
2.72922e-08,0.0484
2.73155e-08,0.0536
2.73387e-08,0.0542
2.73620e-08,0.0514
2.73853e-08,0.0466
2.74085e-08,0.0407
2.74318e-08,0.0338
2.74551e-08,0.0261
2.74783e-08,0.0184
2.75016e-08,0.0117
2.75249e-08,0.0068
2.75481e-08,0.0045
2.75714e-08,0.0050
2.75947e-08,0.0079
2.76179e-08,0.0118
2.76412e-08,0.0152
2.76645e-08,0.0305
2.76877e-08,0.0809
2.77110e-08,0.2103
2.77343e-08,0.3565
2.77575e-08,0.4637
2.77808e-08,0.5402
2.78041e-08,0.5880
2.78273e-08,0.6055
2.78506e-08,0.6123
2.78739e-08,0.6165
2.78971e-08,0.6186
2.79204e-08,0.6215
2.79437e-08,0.6296
2.79669e-08,0.6396
2.79902e-08,0.6477
2.80135e-08,0.6562
2.80367e-08,0.6653
2.80600e-08,0.6719
2.80833e-08,0.6730
2.81065e-08,0.6697
2.81298e-08,0.6638
2.81531e-08,0.6560
2.81763e-08,0.6502
2.81996e-08,0.6503
2.82229e-08,0.6612
2.82461e-08,0.6859
2.82694e-08,0.7270
2.82927e-08,0.7845
2.83159e-08,0.8541
2.83392e-08,0.9289
2.83625e-08,1.0020
2.83857e-08,1.0677
2.84090e-08,1.1216
2.84323e-08,1.1619
2.84555e-08,1.1893
2.84788e-08,1.1859
2.85021e-08,1.1457
2.85253e-08,1.0159
2.85486e-08,0.8565
2.85719e-08,0.7331
2.85951e-08,0.6500
2.86184e-08,0.5978
2.86417e-08,0.5740
2.86649e-08,0.5676
2.86882e-08,0.5681
2.87115e-08,0.5739
2.87347e-08,0.5805
2.87580e-08,0.5808
2.87813e-08,0.5744
2.88045e-08,0.5631
2.88278e-08,0.5449
2.88511e-08,0.5203
2.88743e-08,0.4937
2.88976e-08,0.4715
2.89209e-08,0.4558
2.89441e-08,0.4465
2.89674e-08,0.4445
2.89907e-08,0.4476
2.90139e-08,0.4503
2.90372e-08,0.4467
2.90605e-08,0.4321
2.90838e-08,0.4026
2.91070e-08,0.3574
2.91303e-08,0.2995
2.91536e-08,0.2347
2.91768e-08,0.1690
2.92001e-08,0.1079
2.92234e-08,0.0553
2.92466e-08,0.0129
2.92699e-08,-0.0192
2.92932e-08,-0.0420
2.93164e-08,-0.0549
2.93397e-08,-0.0425
2.93630e-08,0.0186
2.93862e-08,0.1633
2.94095e-08,0.3098
2.94328e-08,0.4175
2.94560e-08,0.5035
2.94793e-08,0.5566
2.95026e-08,0.5779
2.95258e-08,0.5820
2.95491e-08,0.5771
2.95724e-08,0.5677
2.95956e-08,0.5609
2.96189e-08,0.5646
2.96422e-08,0.5772
2.96654e-08,0.5973
2.96887e-08,0.6246
2.97120e-08,0.6556
2.97352e-08,0.6835
2.97585e-08,0.7031
2.97818e-08,0.7144
2.98050e-08,0.7183
2.98283e-08,0.7165
2.98516e-08,0.7132
2.98748e-08,0.7134
2.98981e-08,0.7213
2.99214e-08,0.7396
2.99446e-08,0.7706
2.99679e-08,0.8149
2.99912e-08,0.8701
3.00144e-08,0.9320
3.00377e-08,0.9964
3.00610e-08,1.0586
3.00842e-08,1.1145
3.01075e-08,1.1605
3.01308e-08,1.1921
3.01540e-08,1.1798
3.01773e-08,1.1223
3.02006e-08,0.9609
3.02238e-08,0.8065
3.02471e-08,0.6909
3.02704e-08,0.6106
3.02936e-08,0.5623
3.03169e-08,0.5426
3.03402e-08,0.5373
3.03634e-08,0.5412
3.03867e-08,0.5515
3.04100e-08,0.5612
3.04332e-08,0.5644
3.04565e-08,0.5626
3.04798e-08,0.5560
3.05030e-08,0.5426
3.05263e-08,0.5238
3.05496e-08,0.5042
3.05728e-08,0.4880
3.05961e-08,0.4744
3.06194e-08,0.4638
3.06426e-08,0.4573
3.06659e-08,0.4525
3.06892e-08,0.4455
3.07124e-08,0.4329
3.07357e-08,0.4112
3.07590e-08,0.3775
3.07822e-08,0.3313
3.08055e-08,0.2753
3.08288e-08,0.2142
3.08520e-08,0.1528
3.08753e-08,0.0955
3.08986e-08,0.0459
3.09218e-08,0.0057
3.09451e-08,-0.0250
3.09684e-08,-0.0471
3.09916e-08,-0.0536
3.10149e-08,-0.0281
3.10382e-08,0.0642
3.10614e-08,0.2167
3.10847e-08,0.3391
3.11080e-08,0.4395
3.11312e-08,0.5116
3.11545e-08,0.5522
3.11778e-08,0.5706
3.12010e-08,0.5762
3.12243e-08,0.5749
3.12476e-08,0.5703
3.12708e-08,0.5708
3.12941e-08,0.5790
3.13174e-08,0.5923
3.13406e-08,0.6117
3.13639e-08,0.6368
3.13872e-08,0.6638
3.14105e-08,0.6867
3.14337e-08,0.7027
3.14570e-08,0.7121
3.14803e-08,0.7152
3.15035e-08,0.7141
3.15268e-08,0.7129
3.15501e-08,0.7166
3.15733e-08,0.7289
3.15966e-08,0.7524
3.16199e-08,0.7892
3.16431e-08,0.8385
3.16664e-08,0.8969
3.16897e-08,0.9597
3.17129e-08,1.0222
3.17362e-08,1.0803
3.17595e-08,1.1301
3.17827e-08,1.1694
3.18060e-08,1.1855
3.18293e-08,1.1582
3.18525e-08,1.0587
3.18758e-08,0.8927
3.18991e-08,0.7534
3.19223e-08,0.6564
3.19456e-08,0.5905
3.19689e-08,0.5560
3.19921e-08,0.5431
3.20154e-08,0.5406
3.20387e-08,0.5460
3.20619e-08,0.5558
3.20852e-08,0.5622
3.21085e-08,0.5628
3.21317e-08,0.5593
3.21550e-08,0.5504
3.21783e-08,0.5346
3.22015e-08,0.5147
3.22248e-08,0.4962
3.22481e-08,0.4814
3.22713e-08,0.4695
3.22946e-08,0.4617
3.23179e-08,0.4575
3.23411e-08,0.4534
3.23644e-08,0.4451
3.23877e-08,0.4290
3.24109e-08,0.4018
3.24342e-08,0.3613
3.24575e-08,0.3090
3.24807e-08,0.2491
3.25040e-08,0.1865
3.25273e-08,0.1264
3.25505e-08,0.0727
3.25738e-08,0.0278
3.25971e-08,-0.0074
3.26203e-08,-0.0338
3.26436e-08,-0.0523
3.26669e-08,-0.0642
3.26901e-08,-0.0696
3.27134e-08,-0.0692
3.27367e-08,-0.0644
3.27599e-08,-0.0575
3.27832e-08,-0.0508
3.28065e-08,-0.0465
3.28297e-08,-0.0457
3.28530e-08,-0.0484
3.28763e-08,-0.0530
3.28995e-08,-0.0578
3.29228e-08,-0.0607
3.29461e-08,-0.0596
3.29693e-08,-0.0529
3.29926e-08,-0.0405
3.30159e-08,-0.0239
3.30391e-08,-0.0048
3.30624e-08,0.0145
3.30857e-08,0.0314
3.31089e-08,0.0440
3.31322e-08,0.0514
3.31555e-08,0.0541
3.31787e-08,0.0528
3.32020e-08,0.0490
3.32253e-08,0.0439
3.32485e-08,0.0379
3.32718e-08,0.0309
3.32951e-08,0.0233
3.33183e-08,0.0159
3.33416e-08,0.0097
3.33649e-08,0.0056
3.33881e-08,0.0044
3.34114e-08,0.0062
3.34347e-08,0.0099
3.34579e-08,0.0142
3.34812e-08,0.0196
3.35045e-08,0.0444
3.35277e-08,0.1197
3.35510e-08,0.2701
3.35743e-08,0.4016
3.35975e-08,0.4940
3.36208e-08,0.5586
3.36441e-08,0.5931
3.36673e-08,0.6074
3.36906e-08,0.6138
3.37139e-08,0.6178
3.37372e-08,0.6204
3.37604e-08,0.6251
3.37837e-08,0.6343
3.38070e-08,0.6432
3.38302e-08,0.6510
3.38535e-08,0.6597
3.38768e-08,0.6684
3.39000e-08,0.6730
3.39233e-08,0.6722
3.39466e-08,0.6680
3.39698e-08,0.6612
3.39931e-08,0.6534
3.40164e-08,0.6490
3.40396e-08,0.6527
3.40629e-08,0.6685
3.40862e-08,0.6994
3.41094e-08,0.7471
3.41327e-08,0.8100
3.41560e-08,0.8824
3.41792e-08,0.9571
3.42025e-08,1.0276
3.42258e-08,1.0887
3.42490e-08,1.1373
3.42723e-08,1.1724
3.42956e-08,1.1958
3.43188e-08,1.2106
3.43421e-08,1.2197
3.43654e-08,1.2249
3.43886e-08,1.2273
3.44119e-08,1.2281
3.44352e-08,1.2284
3.44584e-08,1.2292
3.44817e-08,1.2315
3.45050e-08,1.2362
3.45282e-08,1.2427
3.45515e-08,1.2497
3.45748e-08,1.2553
3.45980e-08,1.2578
3.46213e-08,1.2550
3.46446e-08,1.2453
3.46678e-08,1.2291
3.46911e-08,1.2084
3.47144e-08,1.1858
3.47376e-08,1.1643
3.47609e-08,1.1470
3.47842e-08,1.1363
3.48074e-08,1.1327
3.48307e-08,1.1355
3.48540e-08,1.1430
3.48772e-08,1.1529
3.49005e-08,1.1630
3.49238e-08,1.1718
3.49470e-08,1.1792
3.49703e-08,1.1853
3.49936e-08,1.1900
3.50168e-08,1.1931
3.50401e-08,1.1947
3.50634e-08,1.1944
3.50866e-08,1.1923
3.51099e-08,1.1890
3.51332e-08,1.1817
3.51564e-08,1.1392
3.51797e-08,1.0514
3.52030e-08,0.8845
3.52262e-08,0.7425
3.52495e-08,0.6547
3.52728e-08,0.5999
3.52960e-08,0.5720
3.53193e-08,0.5635
3.53426e-08,0.5588
3.53658e-08,0.5537
3.53891e-08,0.5486
3.54124e-08,0.5399
3.54356e-08,0.5273
3.54589e-08,0.5158
3.54822e-08,0.5074
3.55054e-08,0.5000
3.55287e-08,0.4939
3.55520e-08,0.4919
3.55752e-08,0.4954
3.55985e-08,0.5010
3.56218e-08,0.5072
3.56450e-08,0.5135
3.56683e-08,0.5162
3.56916e-08,0.5104
3.57148e-08,0.4923
3.57381e-08,0.4590
3.57614e-08,0.4091
3.57846e-08,0.3444
3.58079e-08,0.2706
3.58312e-08,0.1953
3.58544e-08,0.1255
3.58777e-08,0.0666
3.59010e-08,0.0216
3.59242e-08,-0.0092
3.59475e-08,-0.0281
3.59708e-08,-0.0390
3.59940e-08,-0.0330
3.60173e-08,0.0052
3.60406e-08,0.1199
3.60638e-08,0.2639
3.60871e-08,0.3724
3.61104e-08,0.4588
3.61337e-08,0.5174
3.61569e-08,0.5409
3.61802e-08,0.5477
3.62035e-08,0.5477
3.62267e-08,0.5435
3.62500e-08,0.5406
3.62733e-08,0.5476
3.62965e-08,0.5641
3.63198e-08,0.5874
3.63431e-08,0.6177
3.63663e-08,0.6527
3.63896e-08,0.6859
3.64129e-08,0.7104
3.64361e-08,0.7242
3.64594e-08,0.7281
3.64827e-08,0.7231
3.65059e-08,0.7142
3.65292e-08,0.7070
3.65525e-08,0.7079
3.65757e-08,0.7212
3.65990e-08,0.7496
3.66223e-08,0.7938
3.66455e-08,0.8511
3.66688e-08,0.9162
3.66921e-08,0.9834
3.67153e-08,1.0475
3.67386e-08,1.1044
3.67619e-08,1.1509
3.67851e-08,1.1855
3.68084e-08,1.1896
3.68317e-08,1.1522
3.68549e-08,1.0268
3.68782e-08,0.8618
3.69015e-08,0.7211
3.69247e-08,0.6287
3.69480e-08,0.5666
3.69713e-08,0.5376
3.69945e-08,0.5306
3.70178e-08,0.5347
3.70411e-08,0.5467
3.70643e-08,0.5612
3.70876e-08,0.5701
3.71109e-08,0.5713
3.71341e-08,0.5662
3.71574e-08,0.5533
3.71807e-08,0.5330
3.72039e-08,0.5093
3.72272e-08,0.4884
3.72505e-08,0.4724
3.72737e-08,0.4609
3.72970e-08,0.4548
3.73203e-08,0.4526
3.73435e-08,0.4500
3.73668e-08,0.4426
3.73901e-08,0.4265
3.74133e-08,0.3984
3.74366e-08,0.3569
3.74599e-08,0.3037
3.74831e-08,0.2432
3.75064e-08,0.1803
3.75297e-08,0.1198
3.75529e-08,0.0655
3.75762e-08,0.0198
3.75995e-08,-0.0162
3.76227e-08,-0.0429
3.76460e-08,-0.0589
3.76693e-08,-0.0489
3.76925e-08,0.0060
3.77158e-08,0.1534
3.77391e-08,0.2891
3.77623e-08,0.4031
3.77856e-08,0.4904
3.78089e-08,0.5444
3.78321e-08,0.5705
3.78554e-08,0.5786
3.78787e-08,0.5776
3.79019e-08,0.5714
3.79252e-08,0.5672
3.79485e-08,0.5717
3.79717e-08,0.5829
3.79950e-08,0.6002
3.80183e-08,0.6240
3.80415e-08,0.6518
3.80648e-08,0.6776
3.80881e-08,0.6970
3.81113e-08,0.7097
3.81346e-08,0.7160
3.81579e-08,0.7167
3.81811e-08,0.7156
3.82044e-08,0.7171
3.82277e-08,0.7250
3.82509e-08,0.7427
3.82742e-08,0.7726
3.82975e-08,0.8155
3.83207e-08,0.8695
3.83440e-08,0.9303
3.83673e-08,0.9938
3.83905e-08,1.0551
3.84138e-08,1.1100
3.84371e-08,1.1553
3.84603e-08,1.1879
3.84836e-08,1.1763
3.85069e-08,1.1221
3.85302e-08,0.9648
3.85534e-08,0.8086
3.85767e-08,0.6914
3.86000e-08,0.6134
3.86232e-08,0.5651
3.86465e-08,0.5451
3.86698e-08,0.5393
3.86930e-08,0.5419
3.87163e-08,0.5503
3.87396e-08,0.5590
3.87628e-08,0.5622
3.87861e-08,0.5606
3.88094e-08,0.5547
3.88326e-08,0.5423
3.88559e-08,0.5244
3.88792e-08,0.5051
3.89024e-08,0.4889
3.89257e-08,0.4755
3.89490e-08,0.4653
3.89722e-08,0.4591
3.89955e-08,0.4547
3.90188e-08,0.4483
3.90420e-08,0.4359
3.90653e-08,0.4140
3.90886e-08,0.3796
3.91118e-08,0.3325
3.91351e-08,0.2754
3.91584e-08,0.2133
3.91816e-08,0.1513
3.92049e-08,0.0942
3.92282e-08,0.0452
3.92514e-08,0.0058
3.92747e-08,-0.0240
3.92980e-08,-0.0455
3.93212e-08,-0.0598
3.93445e-08,-0.0679
3.93678e-08,-0.0700
3.93910e-08,-0.0671
3.94143e-08,-0.0612
3.94376e-08,-0.0544
3.94608e-08,-0.0488
3.94841e-08,-0.0462
3.95074e-08,-0.0471
3.95306e-08,-0.0506
3.95539e-08,-0.0552
3.95772e-08,-0.0590
3.96004e-08,-0.0600
3.96237e-08,-0.0560
3.96470e-08,-0.0463
3.96702e-08,-0.0315
3.96935e-08,-0.0134
3.97168e-08,0.0062
3.97400e-08,0.0246
3.97633e-08,0.0394
3.97866e-08,0.0492
3.98098e-08,0.0538
3.98331e-08,0.0540
3.98564e-08,0.0509
3.98796e-08,0.0460
3.99029e-08,0.0403
3.99262e-08,0.0339
3.99494e-08,0.0267
3.99727e-08,0.0192
3.99960e-08,0.0126
4.00192e-08,0.0075
4.00425e-08,0.0049
4.00658e-08,0.0051
4.00890e-08,0.0079
4.01123e-08,0.0120
4.01356e-08,0.0156
4.01588e-08,0.0304
4.01821e-08,0.0784
4.02054e-08,0.2073
4.02286e-08,0.3543
4.02519e-08,0.4579
4.02752e-08,0.5358
4.02984e-08,0.5849
4.03217e-08,0.6045
4.03450e-08,0.6120
4.03682e-08,0.6172
4.03915e-08,0.6194
4.04148e-08,0.6223
4.04380e-08,0.6305
4.04613e-08,0.6402
4.04846e-08,0.6478
4.05078e-08,0.6559
4.05311e-08,0.6650
4.05544e-08,0.6716
4.05776e-08,0.6728
4.06009e-08,0.6698
4.06242e-08,0.6643
4.06474e-08,0.6566
4.06707e-08,0.6505
4.06940e-08,0.6503
4.07173e-08,0.6607
4.07405e-08,0.6849
4.07638e-08,0.7256
4.07871e-08,0.7828
4.08103e-08,0.8523
4.08336e-08,0.9270
4.08569e-08,1.0002
4.08801e-08,1.0659
4.09034e-08,1.1200
4.09267e-08,1.1605
4.09499e-08,1.1882
4.09732e-08,1.1870
4.09965e-08,1.1478
4.10197e-08,1.0268
4.10430e-08,0.8673
4.10663e-08,0.7322
4.10895e-08,0.6501
4.11128e-08,0.5967
4.11361e-08,0.5722
4.11593e-08,0.5666
4.11826e-08,0.5677
4.12059e-08,0.5734
4.12291e-08,0.5802
4.12524e-08,0.5814
4.12757e-08,0.5753
4.12989e-08,0.5638
4.13222e-08,0.5457
4.13455e-08,0.5214
4.13687e-08,0.4946
4.13920e-08,0.4719
4.14153e-08,0.4560
4.14385e-08,0.4468
4.14618e-08,0.4448
4.14851e-08,0.4480
4.15083e-08,0.4511
4.15316e-08,0.4480
4.15549e-08,0.4338
4.15781e-08,0.4047
4.16014e-08,0.3598
4.16247e-08,0.3020
4.16479e-08,0.2370
4.16712e-08,0.1709
4.16945e-08,0.1094
4.17177e-08,0.0562
4.17410e-08,0.0134
4.17643e-08,-0.0190
4.17875e-08,-0.0420
4.18108e-08,-0.0550
4.18341e-08,-0.0427
4.18573e-08,0.0144
4.18806e-08,0.1668
4.19039e-08,0.3014
4.19271e-08,0.4160
4.19504e-08,0.5026
4.19737e-08,0.5547
4.19969e-08,0.5784
4.20202e-08,0.5830
4.20435e-08,0.5780
4.20667e-08,0.5679
4.20900e-08,0.5609
4.21133e-08,0.5644
4.21365e-08,0.5765
4.21598e-08,0.5964
4.21831e-08,0.6238
4.22063e-08,0.6551
4.22296e-08,0.6831
4.22529e-08,0.7031
4.22761e-08,0.7148
4.22994e-08,0.7190
4.23227e-08,0.7171
4.23459e-08,0.7138
4.23692e-08,0.7138
4.23925e-08,0.7212
4.24157e-08,0.7391
4.24390e-08,0.7698
4.24623e-08,0.8137
4.24855e-08,0.8686
4.25088e-08,0.9304
4.25321e-08,0.9948
4.25553e-08,1.0572
4.25786e-08,1.1134
4.26019e-08,1.1598
4.26251e-08,1.1947
4.26484e-08,1.2180
4.26717e-08,1.2307
4.26949e-08,1.2341
4.27182e-08,1.2304
4.27415e-08,1.2227
4.27647e-08,1.2144
4.27880e-08,1.2081
4.28113e-08,1.2057
4.28345e-08,1.2087
4.28578e-08,1.2163
4.28811e-08,1.2263
4.29043e-08,1.2363
4.29276e-08,1.2441
4.29509e-08,1.2475
4.29742e-08,1.2448
4.29974e-08,1.2362
4.30207e-08,1.2228
4.30440e-08,1.2062
4.30672e-08,1.1878
4.30905e-08,1.1701
4.31138e-08,1.1551
4.31370e-08,1.1443
4.31603e-08,1.1384
4.31836e-08,1.1380
4.32068e-08,1.1428
4.32301e-08,1.1514
4.32534e-08,1.1624
4.32766e-08,1.1745
4.32999e-08,1.1862
4.33232e-08,1.1959
4.33464e-08,1.2024
4.33697e-08,1.2053
4.33930e-08,1.2046
4.34162e-08,1.2008
4.34395e-08,1.1952
4.34628e-08,1.1896
4.34860e-08,1.1855
4.35093e-08,1.1840
4.35326e-08,1.1857
4.35558e-08,1.1905
4.35791e-08,1.1975
4.36024e-08,1.2053
4.36256e-08,1.2129
4.36489e-08,1.2194
4.36722e-08,1.2238
4.36954e-08,1.2258
4.37187e-08,1.2252
4.37420e-08,1.2223
4.37652e-08,1.2175
4.37885e-08,1.2113
4.38118e-08,1.2047
4.38350e-08,1.1985
4.38583e-08,1.1934
4.38816e-08,1.1900
4.39048e-08,1.1887
4.39281e-08,1.1896
4.39514e-08,1.1923
4.39746e-08,1.1962
4.39979e-08,1.2005
4.40212e-08,1.2045
4.40444e-08,1.2073
4.40677e-08,1.2082
4.40910e-08,1.2072
4.41142e-08,1.2046
4.41375e-08,1.2009
4.41608e-08,1.1970
4.41840e-08,1.1936
4.42073e-08,1.1913
4.42306e-08,1.1903
4.42538e-08,1.1907
4.42771e-08,1.1922
4.43004e-08,1.1834
4.43236e-08,1.1407
4.43469e-08,1.0405
4.43702e-08,0.8733
4.43934e-08,0.7349
4.44167e-08,0.6420
4.44400e-08,0.5825
4.44632e-08,0.5518
4.44865e-08,0.5386
4.45098e-08,0.5307
4.45330e-08,0.5260
4.45563e-08,0.5239
4.45796e-08,0.5198
4.46028e-08,0.5132
4.46261e-08,0.5081
4.46494e-08,0.5053
4.46726e-08,0.5024
4.46959e-08,0.5000
4.47192e-08,0.5014
4.47424e-08,0.5067
4.47657e-08,0.5123
4.47890e-08,0.5170
4.48122e-08,0.5199
4.48355e-08,0.5174
4.48588e-08,0.5055
4.48820e-08,0.4817
4.49053e-08,0.4444
4.49286e-08,0.3928
4.49518e-08,0.3292
4.49751e-08,0.2589
4.49984e-08,0.1885
4.50216e-08,0.1237
4.50449e-08,0.0687
4.50682e-08,0.0259
4.50914e-08,-0.0046
4.51147e-08,-0.0250
4.51380e-08,-0.0383
4.51612e-08,-0.0470
4.51845e-08,-0.0527
4.52078e-08,-0.0561
4.52310e-08,-0.0581
4.52543e-08,-0.0597
4.52776e-08,-0.0616
4.53008e-08,-0.0645
4.53241e-08,-0.0687
4.53474e-08,-0.0735
4.53707e-08,-0.0774
4.53939e-08,-0.0790
4.54172e-08,-0.0771
4.54405e-08,-0.0704
4.54637e-08,-0.0577
4.54870e-08,-0.0398
4.55103e-08,-0.0185
4.55335e-08,0.0040
4.55568e-08,0.0253
4.55801e-08,0.0424
4.56033e-08,0.0534
4.56266e-08,0.0579
4.56499e-08,0.0565
4.56731e-08,0.0510
4.56964e-08,0.0435
4.57197e-08,0.0362
4.57429e-08,0.0301
4.57662e-08,0.0252
4.57895e-08,0.0213
4.58127e-08,0.0183
4.58360e-08,0.0164
4.58593e-08,0.0154
4.58825e-08,0.0157
4.59058e-08,0.0172
4.59291e-08,0.0194
4.59523e-08,0.0211
4.59756e-08,0.0211
4.59989e-08,0.0186
4.60221e-08,0.0132
4.60454e-08,0.0053
4.60687e-08,-0.0039
4.60919e-08,-0.0128
4.61152e-08,-0.0202
4.61385e-08,-0.0250
4.61617e-08,-0.0264
4.61850e-08,-0.0245
4.62083e-08,-0.0201
4.62315e-08,-0.0142
4.62548e-08,-0.0082
4.62781e-08,-0.0032
4.63013e-08,0.0002
4.63246e-08,0.0022
4.63479e-08,0.0030
4.63711e-08,0.0032
4.63944e-08,0.0030
4.64177e-08,0.0025
4.64409e-08,0.0016
4.64642e-08,0.0002
4.64875e-08,-0.0016
4.65107e-08,-0.0034
4.65340e-08,-0.0045
4.65573e-08,-0.0040
4.65805e-08,-0.0019
4.66038e-08,0.0018
4.66271e-08,0.0061
4.66503e-08,0.0102
4.66736e-08,0.0130
4.66969e-08,0.0140
4.67201e-08,0.0132
4.67434e-08,0.0108
4.67667e-08,0.0073
4.67899e-08,0.0037
4.68132e-08,0.0053
4.68365e-08,0.0325
4.68597e-08,0.1227
4.68830e-08,0.2819
4.69063e-08,0.4075
4.69295e-08,0.5096
4.69528e-08,0.5832
4.69761e-08,0.6188
4.69993e-08,0.6362
4.70226e-08,0.6445
4.70459e-08,0.6467
4.70691e-08,0.6460
4.70924e-08,0.6475
4.71157e-08,0.6520
4.71389e-08,0.6548
4.71622e-08,0.6563
4.71855e-08,0.6588
4.72087e-08,0.6614
4.72320e-08,0.6611
4.72553e-08,0.6581
4.72785e-08,0.6550
4.73018e-08,0.6521
4.73251e-08,0.6506
4.73483e-08,0.6532
4.73716e-08,0.6630
4.73949e-08,0.6825
4.74181e-08,0.7144
4.74414e-08,0.7607
4.74647e-08,0.8203
4.74879e-08,0.8886
4.75112e-08,0.9594
4.75345e-08,1.0272
4.75577e-08,1.0870
4.75810e-08,1.1354
4.76043e-08,1.1712
4.76275e-08,1.1916
4.76508e-08,1.1677
4.76741e-08,1.0961
4.76973e-08,0.9316
4.77206e-08,0.7866
4.77439e-08,0.6900
4.77672e-08,0.6267
4.77904e-08,0.5916
4.78137e-08,0.5780
4.78370e-08,0.5738
4.78602e-08,0.5739
4.78835e-08,0.5769
4.79068e-08,0.5773
4.79300e-08,0.5719
4.79533e-08,0.5625
4.79766e-08,0.5492
4.79998e-08,0.5302
4.80231e-08,0.5072
4.80464e-08,0.4850
4.80696e-08,0.4681
4.80929e-08,0.4562
4.81162e-08,0.4500
4.81394e-08,0.4496
4.81627e-08,0.4513
4.81860e-08,0.4496
4.82092e-08,0.4392
4.82325e-08,0.4158
4.82558e-08,0.3770
4.82790e-08,0.3237
4.83023e-08,0.2609
4.83256e-08,0.1947
4.83488e-08,0.1312
4.83721e-08,0.0753
4.83954e-08,0.0296
4.84186e-08,-0.0052
4.84419e-08,-0.0301
4.84652e-08,-0.0471
4.84884e-08,-0.0465
4.85117e-08,-0.0144
4.85350e-08,0.0997
4.85582e-08,0.2497
4.85815e-08,0.3722
4.86048e-08,0.4664
4.86280e-08,0.5342
4.86513e-08,0.5691
4.86746e-08,0.5796
4.86978e-08,0.5799
4.87211e-08,0.5725
4.87444e-08,0.5638
4.87676e-08,0.5635
4.87909e-08,0.5728
4.88142e-08,0.5892
4.88374e-08,0.6135
4.88607e-08,0.6438
4.88840e-08,0.6739
4.89072e-08,0.6972
4.89305e-08,0.7116
4.89538e-08,0.7179
4.89770e-08,0.7170
4.90003e-08,0.7128
4.90236e-08,0.7101
4.90468e-08,0.7139
4.90701e-08,0.7278
4.90934e-08,0.7542
4.91166e-08,0.7942
