.HEADER
..NAMES
Time,V U1.R5
2.0708e-09,0.5188
2.0940e-09,0.4943
2.1173e-09,0.4738
2.1406e-09,0.4589
2.1638e-09,0.4507
2.1871e-09,0.4512
2.2104e-09,0.4593
2.2336e-09,0.4707
2.2569e-09,0.4796
2.2802e-09,0.4807
2.3034e-09,0.4721
2.3267e-09,0.4548
2.3500e-09,0.4270
2.3732e-09,0.3843
2.3965e-09,0.3244
2.4198e-09,0.2528
2.4430e-09,0.1800
2.4663e-09,0.1172
2.4896e-09,0.0712
2.5128e-09,0.0428
2.5361e-09,0.0276
2.5594e-09,0.0186
2.5826e-09,0.0097
2.6059e-09,-0.0022
2.6292e-09,-0.0166
2.6524e-09,-0.0318
2.6757e-09,-0.0464
2.6990e-09,-0.0601
2.7222e-09,-0.0720
2.7455e-09,-0.0798
2.7688e-09,-0.0808
2.7920e-09,-0.0736
2.8153e-09,-0.0600
2.8386e-09,-0.0429
2.8618e-09,-0.0246
2.8851e-09,-0.0053
2.9084e-09,0.0145
2.9316e-09,0.0335
2.9549e-09,0.0488
2.9782e-09,0.0573
3.0014e-09,0.0573
3.0247e-09,0.0493
3.0480e-09,0.0369
3.0712e-09,0.0252
3.0945e-09,0.0187
3.1178e-09,0.0185
3.1410e-09,0.0230
3.1643e-09,0.0288
3.1876e-09,0.0332
3.2108e-09,0.0348
3.2341e-09,0.0333
3.2574e-09,0.0285
3.2806e-09,0.0204
3.3039e-09,0.0097
3.3272e-09,-0.0017
3.3504e-09,-0.0118
3.3737e-09,-0.0192
3.3970e-09,-0.0235
3.4202e-09,-0.0250
3.4435e-09,-0.0246
3.4668e-09,-0.0230
3.4901e-09,-0.0199
3.5133e-09,-0.0152
3.5366e-09,-0.0088
3.5599e-09,-0.0022
3.5831e-09,0.0026
3.6064e-09,0.0038
3.6297e-09,0.0012
3.6529e-09,-0.0035
3.6762e-09,-0.0081
3.6995e-09,-0.0103
3.7227e-09,-0.0095
3.7460e-09,-0.0059
3.7693e-09,-0.0006
3.7925e-09,0.0053
3.8158e-09,0.0106
3.8391e-09,0.0144
3.8623e-09,0.0160
3.8856e-09,0.0153
3.9089e-09,0.0126
3.9321e-09,0.0086
3.9554e-09,0.0047
3.9787e-09,0.0016
4.0019e-09,-0.0003
4.0252e-09,-0.0013
4.0485e-09,-0.0021
4.0717e-09,-0.0027
4.0950e-09,-0.0029
4.1183e-09,-0.0021
4.1415e-09,-0.0001
4.1648e-09,0.0022
4.1881e-09,0.0040
4.2113e-09,0.0042
4.2346e-09,0.0026
4.2579e-09,-0.0004
4.2811e-09,-0.0037
4.3044e-09,-0.0063
4.3277e-09,-0.0045
4.3509e-09,0.0208
4.3742e-09,0.0998
4.3975e-09,0.2546
4.4207e-09,0.3805
4.4440e-09,0.4713
4.4673e-09,0.5361
4.4905e-09,0.5765
4.5138e-09,0.6011
4.5371e-09,0.6168
4.5603e-09,0.6288
4.5836e-09,0.6393
4.6069e-09,0.6480
4.6301e-09,0.6551
4.6534e-09,0.6597
4.6767e-09,0.6618
4.6999e-09,0.6602
4.7232e-09,0.6562
4.7465e-09,0.6522
4.7697e-09,0.6509
4.7930e-09,0.6547
4.8163e-09,0.6642
4.8395e-09,0.6792
4.8628e-09,0.7019
4.8861e-09,0.7377
4.9093e-09,0.7908
4.9326e-09,0.8593
4.9559e-09,0.9356
4.9791e-09,1.0104
5.0024e-09,1.0747
5.0257e-09,1.1232
5.0489e-09,1.1557
5.0722e-09,1.1757
5.0955e-09,1.1887
5.1187e-09,1.1991
5.1420e-09,1.2061
5.1653e-09,1.1800
5.1885e-09,1.1168
5.2118e-09,0.9687
5.2351e-09,0.8399
5.2583e-09,0.7555
5.2816e-09,0.6997
5.3049e-09,0.6558
5.3281e-09,0.6173
5.3514e-09,0.5831
5.3747e-09,0.5514
5.3979e-09,0.5220
5.4212e-09,0.4935
5.4445e-09,0.4671
5.4677e-09,0.4451
5.4910e-09,0.4305
5.5143e-09,0.4268
5.5375e-09,0.4349
5.5608e-09,0.4503
5.5841e-09,0.4665
5.6073e-09,0.4761
5.6306e-09,0.4750
5.6539e-09,0.4632
5.6771e-09,0.4398
5.7004e-09,0.4013
5.7237e-09,0.3451
5.7469e-09,0.2755
5.7702e-09,0.2021
5.7935e-09,0.1360
5.8168e-09,0.0849
5.8400e-09,0.0513
5.8633e-09,0.0321
5.8866e-09,0.0216
5.9098e-09,0.0135
5.9331e-09,0.0039
5.9564e-09,-0.0080
5.9796e-09,-0.0213
6.0029e-09,-0.0353
6.0262e-09,-0.0502
6.0494e-09,-0.0651
6.0727e-09,-0.0777
6.0960e-09,-0.0841
6.1192e-09,-0.0817
6.1425e-09,-0.0706
6.1658e-09,-0.0537
6.1890e-09,-0.0338
6.2123e-09,-0.0124
6.2356e-09,0.0094
6.2588e-09,0.0298
6.2821e-09,0.0464
6.3054e-09,0.0564
6.3286e-09,0.0579
6.3519e-09,0.0513
6.3752e-09,0.0395
6.3984e-09,0.0274
6.4217e-09,0.0193
6.4450e-09,0.0174
6.4682e-09,0.0207
6.4915e-09,0.0262
6.5148e-09,0.0314
6.5380e-09,0.0345
6.5613e-09,0.0351
6.5846e-09,0.0326
6.6078e-09,0.0265
6.6311e-09,0.0169
6.6544e-09,0.0051
6.6776e-09,-0.0067
6.7009e-09,-0.0166
6.7242e-09,-0.0232
6.7474e-09,-0.0264
6.7707e-09,-0.0266
6.7940e-09,-0.0246
6.8172e-09,-0.0209
6.8405e-09,-0.0017
6.8638e-09,0.0460
6.8870e-09,0.1895
6.9103e-09,0.3371
6.9336e-09,0.4447
6.9568e-09,0.5099
6.9801e-09,0.5556
7.0034e-09,0.5801
7.0266e-09,0.5954
7.0499e-09,0.6097
7.0732e-09,0.6244
7.0964e-09,0.6396
7.1197e-09,0.6542
7.1430e-09,0.6667
7.1662e-09,0.6755
7.1895e-09,0.6794
7.2128e-09,0.6771
7.2360e-09,0.6706
7.2593e-09,0.6630
7.2826e-09,0.6584
7.3058e-09,0.6601
7.3291e-09,0.6691
7.3524e-09,0.6869
7.3756e-09,0.7166
7.3989e-09,0.7637
7.4222e-09,0.8283
7.4454e-09,0.9049
7.4687e-09,0.9842
7.4920e-09,1.0557
7.5152e-09,1.1115
7.5385e-09,1.1489
7.5618e-09,1.1702
7.5850e-09,1.1814
7.6083e-09,1.1888
7.6316e-09,1.1966
7.6548e-09,1.2065
7.6781e-09,1.2183
7.7014e-09,1.2312
7.7246e-09,1.2440
7.7479e-09,1.2545
7.7712e-09,1.2602
7.7944e-09,1.2587
7.8177e-09,1.2500
7.8410e-09,1.2364
7.8642e-09,1.2201
7.8875e-09,1.2021
7.9108e-09,1.1829
7.9340e-09,1.1632
7.9573e-09,1.1447
7.9806e-09,1.1301
8.0038e-09,1.1223
8.0271e-09,1.1234
8.0504e-09,1.1331
8.0736e-09,1.1481
8.0969e-09,1.1635
8.1202e-09,1.1749
8.1435e-09,1.1804
8.1667e-09,1.1805
8.1900e-09,1.1775
8.2133e-09,1.1740
8.2365e-09,1.1720
8.2598e-09,1.1730
8.2831e-09,1.1780
8.3063e-09,1.1869
8.3296e-09,1.1983
8.3529e-09,1.2099
8.3761e-09,1.2198
8.3994e-09,1.2266
8.4227e-09,1.2300
8.4459e-09,1.2306
8.4692e-09,1.2292
8.4925e-09,1.2263
8.5157e-09,1.2219
8.5390e-09,1.2158
8.5623e-09,1.2081
8.5855e-09,1.2003
8.6088e-09,1.1944
8.6321e-09,1.1920
8.6553e-09,1.1934
8.6786e-09,1.1974
8.7019e-09,1.2021
8.7251e-09,1.2054
8.7484e-09,1.2061
8.7717e-09,1.2039
8.7949e-09,1.1993
8.8182e-09,1.1936
8.8415e-09,1.1881
8.8647e-09,1.1842
8.8880e-09,1.1828
8.9113e-09,1.1843
8.9345e-09,1.1880
8.9578e-09,1.1930
8.9811e-09,1.1978
9.0043e-09,1.2016
9.0276e-09,1.2039
9.0509e-09,1.2053
9.0741e-09,1.2062
9.0974e-09,1.2067
9.1207e-09,1.2066
9.1439e-09,1.2055
9.1672e-09,1.2034
9.1905e-09,1.2008
9.2137e-09,1.1988
9.2370e-09,1.1980
9.2603e-09,1.1988
9.2835e-09,1.2012
9.3068e-09,1.2010
9.3301e-09,1.1670
9.3533e-09,1.0940
9.3766e-09,0.9333
9.3999e-09,0.7928
9.4231e-09,0.7002
9.4464e-09,0.6377
9.4697e-09,0.5966
9.4929e-09,0.5676
9.5162e-09,0.5476
9.5395e-09,0.5332
9.5627e-09,0.5230
9.5860e-09,0.5151
9.6093e-09,0.5093
9.6325e-09,0.5055
9.6558e-09,0.5042
9.6791e-09,0.5059
9.7023e-09,0.5106
9.7256e-09,0.5153
9.7489e-09,0.5173
9.7721e-09,0.5132
9.7954e-09,0.5021
9.8187e-09,0.4852
9.8419e-09,0.4607
9.8652e-09,0.4232
9.8885e-09,0.3685
9.9117e-09,0.2992
9.9350e-09,0.2235
9.9583e-09,0.1513
9.9815e-09,0.0909
1.00048e-08,0.0464
1.00281e-08,0.0171
1.00513e-08,-0.0014
1.00746e-08,-0.0145
1.00979e-08,-0.0261
1.01211e-08,-0.0376
1.01444e-08,-0.0489
1.01677e-08,-0.0508
1.01909e-08,-0.0299
1.02142e-08,0.0614
1.02375e-08,0.1923
1.02607e-08,0.3008
1.02840e-08,0.3780
1.03073e-08,0.4481
1.03305e-08,0.5046
1.03538e-08,0.5483
1.03771e-08,0.5883
1.04003e-08,0.6268
1.04236e-08,0.6635
1.04469e-08,0.6957
1.04702e-08,0.7203
1.04934e-08,0.7335
1.05167e-08,0.7346
1.05400e-08,0.7243
1.05632e-08,0.7082
1.05865e-08,0.6934
1.06098e-08,0.6856
1.06330e-08,0.6873
1.06563e-08,0.6979
1.06796e-08,0.7159
1.07028e-08,0.7419
1.07261e-08,0.7802
1.07494e-08,0.8317
1.07726e-08,0.8922
1.07959e-08,0.9546
1.08192e-08,1.0122
1.08424e-08,1.0595
1.08657e-08,1.0949
1.08890e-08,1.1197
1.09122e-08,1.1376
1.09355e-08,1.1525
1.09588e-08,1.1672
1.09820e-08,1.1681
1.10053e-08,1.1394
1.10286e-08,1.0465
1.10518e-08,0.9030
1.10751e-08,0.8017
1.10984e-08,0.7381
1.11216e-08,0.6926
1.11449e-08,0.6499
1.11682e-08,0.6110
1.11914e-08,0.5752
1.12147e-08,0.5436
1.12380e-08,0.5159
1.12612e-08,0.4917
1.12845e-08,0.4714
1.13078e-08,0.4570
1.13310e-08,0.4498
1.13543e-08,0.4518
1.13776e-08,0.4611
1.14008e-08,0.4728
1.14241e-08,0.4809
1.14474e-08,0.4805
1.14706e-08,0.4704
1.14939e-08,0.4515
1.15172e-08,0.4212
1.15404e-08,0.3748
1.15637e-08,0.3117
1.15870e-08,0.2389
1.16102e-08,0.1676
1.16335e-08,0.1081
1.16568e-08,0.0661
1.16800e-08,0.0408
1.17033e-08,0.0273
1.17266e-08,0.0184
1.17498e-08,0.0087
1.17731e-08,-0.0039
1.17964e-08,-0.0186
1.18196e-08,-0.0335
1.18429e-08,-0.0479
1.18662e-08,-0.0613
1.18894e-08,-0.0728
1.19127e-08,-0.0799
1.19360e-08,-0.0795
1.19592e-08,-0.0711
1.19825e-08,-0.0567
1.20058e-08,-0.0393
1.20290e-08,-0.0206
1.20523e-08,-0.0010
1.20756e-08,0.0190
1.20988e-08,0.0375
1.21221e-08,0.0516
1.21454e-08,0.0583
1.21686e-08,0.0564
1.21919e-08,0.0471
1.22152e-08,0.0345
1.22384e-08,0.0237
1.22617e-08,0.0186
1.22850e-08,0.0198
1.23082e-08,0.0248
1.23315e-08,0.0304
1.23548e-08,0.0342
1.23780e-08,0.0352
1.24013e-08,0.0331
1.24246e-08,0.0277
1.24478e-08,0.0191
1.24711e-08,0.0082
1.24944e-08,-0.0031
1.25176e-08,-0.0128
1.25409e-08,-0.0197
1.25642e-08,-0.0235
1.25874e-08,-0.0247
1.26107e-08,-0.0241
1.26340e-08,-0.0221
1.26572e-08,-0.0157
1.26805e-08,0.0131
1.27038e-08,0.0980
1.27270e-08,0.2520
1.27503e-08,0.3884
1.27736e-08,0.4722
1.27968e-08,0.5329
1.28201e-08,0.5677
1.28434e-08,0.5867
1.28667e-08,0.6014
1.28899e-08,0.6160
1.29132e-08,0.6320
1.29365e-08,0.6473
1.29597e-08,0.6613
1.29830e-08,0.6720
1.30063e-08,0.6785
1.30295e-08,0.6789
1.30528e-08,0.6738
1.30761e-08,0.6658
1.30993e-08,0.6589
1.31226e-08,0.6569
1.31459e-08,0.6623
1.31691e-08,0.6754
1.31924e-08,0.6979
1.32157e-08,0.7341
1.32389e-08,0.7881
1.32622e-08,0.8579
1.32855e-08,0.9363
1.33087e-08,1.0133
1.33320e-08,1.0792
1.33553e-08,1.1279
1.33785e-08,1.1585
1.34018e-08,1.1751
1.34251e-08,1.1842
1.34483e-08,1.1915
1.34716e-08,1.1971
1.34949e-08,1.1716
1.35181e-08,1.1103
1.35414e-08,0.9634
1.35647e-08,0.8386
1.35879e-08,0.7610
1.36112e-08,0.7075
1.36345e-08,0.6652
1.36577e-08,0.6264
1.36810e-08,0.5899
1.37043e-08,0.5552
1.37275e-08,0.5230
1.37508e-08,0.4928
1.37741e-08,0.4657
1.37973e-08,0.4437
1.38206e-08,0.4295
1.38439e-08,0.4264
1.38671e-08,0.4354
1.38904e-08,0.4519
1.39137e-08,0.4695
1.39369e-08,0.4802
1.39602e-08,0.4795
1.39835e-08,0.4670
1.40067e-08,0.4422
1.40300e-08,0.4018
1.40533e-08,0.3437
1.40765e-08,0.2729
1.40998e-08,0.1992
1.41231e-08,0.1335
1.41463e-08,0.0836
1.41696e-08,0.0514
1.41929e-08,0.0340
1.42161e-08,0.0248
1.42394e-08,0.0173
1.42627e-08,0.0074
1.42859e-08,-0.0055
1.43092e-08,-0.0201
1.43325e-08,-0.0265
1.43557e-08,-0.0089
1.43790e-08,0.0793
1.44023e-08,0.2027
1.44255e-08,0.3030
1.44488e-08,0.3733
1.44721e-08,0.4385
1.44953e-08,0.4964
1.45186e-08,0.5446
1.45419e-08,0.5893
1.45651e-08,0.6311
1.45884e-08,0.6682
1.46117e-08,0.6978
1.46349e-08,0.7172
1.46582e-08,0.7241
1.46815e-08,0.7192
1.47047e-08,0.7047
1.47280e-08,0.6874
1.47513e-08,0.6746
1.47745e-08,0.6715
1.47978e-08,0.6794
1.48211e-08,0.6958
1.48443e-08,0.7184
1.48676e-08,0.7476
1.48909e-08,0.7881
1.49141e-08,0.8411
1.49374e-08,0.9021
1.49607e-08,0.9638
1.49839e-08,1.0190
1.50072e-08,1.0631
1.50305e-08,1.0950
1.50537e-08,1.1175
1.50770e-08,1.1349
1.51003e-08,1.1513
1.51236e-08,1.1688
1.51468e-08,1.1733
1.51701e-08,1.1474
1.51934e-08,1.0560
1.52166e-08,0.9112
1.52399e-08,0.8082
1.52632e-08,0.7413
1.52864e-08,0.6908
1.53097e-08,0.6442
1.53330e-08,0.6028
1.53562e-08,0.5667
1.53795e-08,0.5365
1.54028e-08,0.5111
1.54260e-08,0.4892
1.54493e-08,0.4707
1.54726e-08,0.4574
1.54958e-08,0.4509
1.55191e-08,0.4535
1.55424e-08,0.4631
1.55656e-08,0.4747
1.55889e-08,0.4821
1.56122e-08,0.4804
1.56354e-08,0.4690
1.56587e-08,0.4491
1.56820e-08,0.4187
1.57052e-08,0.3730
1.57285e-08,0.3115
1.57518e-08,0.2408
1.57750e-08,0.1715
1.57983e-08,0.1135
1.58216e-08,0.0719
1.58448e-08,0.0459
1.58681e-08,0.0306
1.58914e-08,0.0195
1.59146e-08,0.0077
1.59379e-08,-0.0063
1.59612e-08,-0.0213
1.59844e-08,-0.0344
1.60077e-08,-0.0305
1.60310e-08,0.0093
1.60542e-08,0.1288
1.60775e-08,0.2424
1.61008e-08,0.3377
1.61240e-08,0.4147
1.61473e-08,0.4731
1.61706e-08,0.5259
1.61938e-08,0.5689
1.62171e-08,0.6085
1.62404e-08,0.6458
1.62636e-08,0.6784
1.62869e-08,0.7041
1.63102e-08,0.7193
1.63334e-08,0.7227
1.63567e-08,0.7149
1.63800e-08,0.7000
1.64032e-08,0.6851
1.64265e-08,0.6767
1.64498e-08,0.6781
1.64730e-08,0.6889
1.64963e-08,0.7060
1.65196e-08,0.7288
1.65428e-08,0.7599
1.65661e-08,0.8040
1.65894e-08,0.8603
1.66126e-08,0.9227
1.66359e-08,0.9837
1.66592e-08,1.0366
1.66824e-08,1.0780
1.67057e-08,1.1078
1.67290e-08,1.1291
1.67522e-08,1.1460
1.67755e-08,1.1618
1.67988e-08,1.1783
1.68220e-08,1.1653
1.68453e-08,1.1265
1.68686e-08,0.9898
1.68918e-08,0.8602
1.69151e-08,0.7787
1.69384e-08,0.7184
1.69616e-08,0.6720
1.69849e-08,0.6283
1.70082e-08,0.5897
1.70314e-08,0.5564
1.70547e-08,0.5285
1.70780e-08,0.5043
1.71012e-08,0.4830
1.71245e-08,0.4653
1.71478e-08,0.4534
1.71710e-08,0.4494
1.71943e-08,0.4547
1.72176e-08,0.4654
1.72408e-08,0.4764
1.72641e-08,0.4812
1.72874e-08,0.4765
1.73106e-08,0.4628
1.73339e-08,0.4402
1.73572e-08,0.4046
1.73804e-08,0.3519
1.74037e-08,0.2849
1.74270e-08,0.2126
1.74502e-08,0.1460
1.74735e-08,0.0937
1.74968e-08,0.0585
1.75201e-08,0.0377
1.75433e-08,0.0251
1.75666e-08,0.0147
1.75899e-08,0.0026
1.76131e-08,-0.0115
1.76364e-08,-0.0260
1.76597e-08,-0.0344
1.76829e-08,-0.0204
1.77062e-08,0.0520
1.77295e-08,0.1845
1.77527e-08,0.2906
1.77760e-08,0.3653
1.77993e-08,0.4387
1.78225e-08,0.4952
1.78458e-08,0.5421
1.78691e-08,0.5840
1.78923e-08,0.6231
1.79156e-08,0.6596
1.79389e-08,0.6903
1.79621e-08,0.7126
1.79854e-08,0.7231
1.80087e-08,0.7217
1.80319e-08,0.7099
1.80552e-08,0.6935
1.80785e-08,0.6801
1.81017e-08,0.6753
1.81250e-08,0.6807
1.81483e-08,0.6945
1.81715e-08,0.7141
1.81948e-08,0.7399
1.82181e-08,0.7763
1.82413e-08,0.8261
1.82646e-08,0.8860
1.82879e-08,0.9488
1.83111e-08,1.0071
1.83344e-08,1.0554
1.83577e-08,1.0916
1.83809e-08,1.1171
1.84042e-08,1.1358
1.84275e-08,1.1518
1.84507e-08,1.1677
1.84740e-08,1.1846
1.84973e-08,1.2027
1.85205e-08,1.2217
1.85438e-08,1.2402
1.85671e-08,1.2552
1.85903e-08,1.2631
1.86136e-08,1.2614
1.86369e-08,1.2508
1.86601e-08,1.2352
1.86834e-08,1.2192
1.87067e-08,1.2047
1.87299e-08,1.1916
1.87532e-08,1.1788
1.87765e-08,1.1663
1.87997e-08,1.1554
1.88230e-08,1.1479
1.88463e-08,1.1458
1.88695e-08,1.1493
1.88928e-08,1.1567
1.89161e-08,1.1647
1.89393e-08,1.1705
1.89626e-08,1.1729
1.89859e-08,1.1725
1.90091e-08,1.1707
1.90324e-08,1.1688
1.90557e-08,1.1679
1.90789e-08,1.1694
1.91022e-08,1.1744
1.91255e-08,1.1835
1.91487e-08,1.1954
1.91720e-08,1.2075
1.91953e-08,1.2171
1.92185e-08,1.2226
1.92418e-08,1.2240
1.92651e-08,1.2227
1.92883e-08,1.2204
1.93116e-08,1.2044
1.93349e-08,1.1570
1.93581e-08,1.0426
1.93814e-08,0.8759
1.94047e-08,0.7530
1.94279e-08,0.6747
1.94512e-08,0.6231
1.94745e-08,0.5896
1.94977e-08,0.5680
1.95210e-08,0.5521
1.95443e-08,0.5391
1.95675e-08,0.5274
1.95908e-08,0.5164
1.96141e-08,0.5063
1.96373e-08,0.4983
1.96606e-08,0.4929
1.96839e-08,0.4923
1.97071e-08,0.4957
1.97304e-08,0.5011
1.97537e-08,0.5051
1.97769e-08,0.5042
1.98002e-08,0.4964
1.98235e-08,0.4810
1.98468e-08,0.4536
1.98700e-08,0.4090
1.98933e-08,0.3462
1.99166e-08,0.2716
1.99398e-08,0.1947
1.99631e-08,0.1251
1.99864e-08,0.0699
2.00096e-08,0.0314
2.00329e-08,0.0076
2.00562e-08,-0.0066
2.00794e-08,-0.0166
2.01027e-08,-0.0260
2.01260e-08,-0.0359
2.01492e-08,-0.0449
2.01725e-08,-0.0386
2.01958e-08,0.0050
2.02190e-08,0.1230
2.02423e-08,0.2390
2.02656e-08,0.3342
2.02888e-08,0.4099
2.03121e-08,0.4665
2.03354e-08,0.5158
2.03586e-08,0.5587
2.03819e-08,0.6002
2.04052e-08,0.6412
2.04284e-08,0.6783
2.04517e-08,0.7090
2.04750e-08,0.7292
2.04982e-08,0.7369
2.05215e-08,0.7318
2.05448e-08,0.7172
2.05680e-08,0.6997
2.05913e-08,0.6864
2.06146e-08,0.6820
2.06378e-08,0.6879
2.06611e-08,0.7023
2.06844e-08,0.7249
2.07076e-08,0.7572
2.07309e-08,0.8027
2.07542e-08,0.8601
2.07774e-08,0.9231
2.08007e-08,0.9845
2.08240e-08,1.0377
2.08472e-08,1.0786
2.08705e-08,1.1072
2.08938e-08,1.1266
2.09170e-08,1.1414
2.09403e-08,1.1556
2.09636e-08,1.1712
2.09868e-08,1.1888
2.10101e-08,1.2082
2.10334e-08,1.2283
2.10566e-08,1.2469
2.10799e-08,1.2604
2.11032e-08,1.2654
2.11264e-08,1.2604
2.11497e-08,1.2475
2.11730e-08,1.2309
2.11962e-08,1.2141
2.12195e-08,1.1983
2.12428e-08,1.1835
2.12660e-08,1.1699
2.12893e-08,1.1581
2.13126e-08,1.1496
2.13358e-08,1.1461
2.13591e-08,1.1483
2.13824e-08,1.1551
2.14056e-08,1.1638
2.14289e-08,1.1711
2.14522e-08,1.1748
2.14754e-08,1.1749
2.14987e-08,1.1726
2.15220e-08,1.1694
2.15452e-08,1.1670
2.15685e-08,1.1666
2.15918e-08,1.1696
2.16150e-08,1.1768
2.16383e-08,1.1877
2.16616e-08,1.2004
2.16848e-08,1.2121
2.17081e-08,1.2206
2.17314e-08,1.2248
2.17546e-08,1.2252
2.17779e-08,1.2232
2.18012e-08,1.2171
2.18244e-08,1.1785
2.18477e-08,1.1040
2.18710e-08,0.9379
2.18942e-08,0.7956
2.19175e-08,0.7024
2.19408e-08,0.6397
2.19640e-08,0.6008
2.19873e-08,0.5760
2.20106e-08,0.5588
2.20338e-08,0.5451
2.20571e-08,0.5333
2.20804e-08,0.5220
2.21037e-08,0.5112
2.21269e-08,0.5019
2.21502e-08,0.4948
2.21735e-08,0.4917
2.21967e-08,0.4935
2.22200e-08,0.4980
2.22433e-08,0.5030
2.22665e-08,0.5043
2.22898e-08,0.4996
2.23131e-08,0.4881
2.23363e-08,0.4669
2.23596e-08,0.4302
2.23829e-08,0.3745
2.24061e-08,0.3034
2.24294e-08,0.2257
2.24527e-08,0.1514
2.24759e-08,0.0893
2.24992e-08,0.0438
2.25225e-08,0.0146
2.25457e-08,-0.0026
2.25690e-08,-0.0134
2.25923e-08,-0.0224
2.26155e-08,-0.0316
2.26388e-08,-0.0415
2.26621e-08,-0.0435
2.26853e-08,-0.0207
2.27086e-08,0.0728
2.27319e-08,0.2016
2.27551e-08,0.3040
2.27784e-08,0.3798
2.28017e-08,0.4433
2.28249e-08,0.4961
2.28482e-08,0.5410
2.28715e-08,0.5827
2.28947e-08,0.6242
2.29180e-08,0.6636
2.29413e-08,0.6978
2.29645e-08,0.7230
2.29878e-08,0.7359
2.30111e-08,0.7360
2.30343e-08,0.7243
2.30576e-08,0.7067
2.30809e-08,0.6906
2.31041e-08,0.6821
2.31274e-08,0.6839
2.31507e-08,0.6951
2.31739e-08,0.7145
2.31972e-08,0.7426
2.32205e-08,0.7830
2.32437e-08,0.8365
2.32670e-08,0.8982
2.32903e-08,0.9610
2.33135e-08,1.0179
2.33368e-08,1.0637
2.33601e-08,1.0969
2.33833e-08,1.1194
2.34066e-08,1.1355
2.34299e-08,1.1495
2.34531e-08,1.1644
2.34764e-08,1.1677
2.34997e-08,1.1415
2.35229e-08,1.0498
2.35462e-08,0.9083
2.35695e-08,0.8060
2.35927e-08,0.7430
2.36160e-08,0.6944
2.36393e-08,0.6509
2.36625e-08,0.6108
2.36858e-08,0.5739
2.37091e-08,0.5416
2.37323e-08,0.5135
2.37556e-08,0.4894
2.37789e-08,0.4697
2.38021e-08,0.4560
2.38254e-08,0.4496
2.38487e-08,0.4526
2.38719e-08,0.4627
2.38952e-08,0.4750
2.39185e-08,0.4834
2.39417e-08,0.4827
2.39650e-08,0.4720
2.39883e-08,0.4523
2.40115e-08,0.4215
2.40348e-08,0.3750
2.40581e-08,0.3122
2.40813e-08,0.2402
2.41046e-08,0.1698
2.41279e-08,0.1109
2.41511e-08,0.0690
2.41744e-08,0.0435
2.41977e-08,0.0295
2.42209e-08,0.0201
2.42442e-08,0.0098
2.42675e-08,-0.0034
2.42907e-08,-0.0185
2.43140e-08,-0.0328
2.43373e-08,-0.0304
2.43605e-08,0.0119
2.43838e-08,0.1275
2.44071e-08,0.2428
2.44303e-08,0.3331
2.44536e-08,0.4118
2.44769e-08,0.4729
2.45002e-08,0.5245
2.45234e-08,0.5685
2.45467e-08,0.6088
2.45700e-08,0.6467
2.45932e-08,0.6796
2.46165e-08,0.7053
2.46398e-08,0.7204
2.46630e-08,0.7235
2.46863e-08,0.7151
2.47096e-08,0.6994
2.47328e-08,0.6838
2.47561e-08,0.6750
2.47794e-08,0.6765
