.HEADER
..NAMES
Time,V U1.W2
.DATA
2.47328e-08,0.6884
2.47561e-08,0.6847
2.47794e-08,0.6817
2.48026e-08,0.6812
2.48259e-08,0.6845
2.48492e-08,0.6893
2.48724e-08,0.6933
2.48957e-08,0.6938
2.49190e-08,0.6882
2.49422e-08,0.6772
2.49655e-08,0.6639
2.49888e-08,0.6508
2.50120e-08,0.6382
2.50353e-08,0.6268
2.50586e-08,0.6218
2.50818e-08,0.6311
2.51051e-08,0.6589
2.51284e-08,0.7058
2.51516e-08,0.7717
2.51749e-08,0.8498
2.51982e-08,0.9301
2.52214e-08,1.0057
2.52447e-08,1.0713
2.52680e-08,1.1240
2.52912e-08,1.1636
2.53145e-08,1.1913
2.53378e-08,1.2081
2.53610e-08,1.2162
2.53843e-08,1.2202
2.54076e-08,1.2244
2.54308e-08,1.2305
2.54541e-08,1.2378
2.54774e-08,1.2453
2.55006e-08,1.2527
2.55239e-08,1.2602
2.55472e-08,1.2671
2.55704e-08,1.2723
2.55937e-08,1.2748
2.56170e-08,1.2717
2.56402e-08,1.2604
2.56635e-08,1.2409
2.56868e-08,1.2156
2.57100e-08,1.1884
2.57333e-08,1.1637
2.57566e-08,1.1436
2.57798e-08,1.0968
2.58031e-08,1.0253
2.58264e-08,0.8632
2.58496e-08,0.7185
2.58729e-08,0.6221
2.58962e-08,0.5622
2.59194e-08,0.5300
2.59427e-08,0.5152
2.59660e-08,0.5070
2.59892e-08,0.5023
2.60125e-08,0.4983
2.60358e-08,0.4940
2.60590e-08,0.4893
2.60823e-08,0.4843
2.61056e-08,0.4801
2.61288e-08,0.4783
2.61521e-08,0.4816
2.61754e-08,0.4907
2.61986e-08,0.5117
2.62219e-08,0.5882
2.62452e-08,0.7901
2.62684e-08,0.9813
2.62917e-08,1.1151
2.63150e-08,1.1847
2.63382e-08,1.1938
2.63615e-08,1.1605
2.63848e-08,1.0955
2.64080e-08,1.0122
2.64313e-08,0.9256
2.64546e-08,0.8469
2.64778e-08,0.7812
2.65011e-08,0.7302
2.65244e-08,0.6923
2.65476e-08,0.6649
2.65709e-08,0.6438
2.65942e-08,0.6272
2.66174e-08,0.6149
2.66407e-08,0.6053
2.66640e-08,0.5955
2.66872e-08,0.5829
2.67105e-08,0.5716
2.67338e-08,0.5717
2.67570e-08,0.5892
2.67803e-08,0.6262
2.68036e-08,0.6860
2.68269e-08,0.7649
2.68501e-08,0.8542
2.68734e-08,0.9478
2.68967e-08,1.0397
2.69199e-08,1.1232
2.69432e-08,1.1937
2.69665e-08,1.2485
2.69897e-08,1.2854
2.70130e-08,1.3051
2.70363e-08,1.3120
2.70595e-08,1.3115
2.70828e-08,1.3070
2.71061e-08,1.2998
2.71293e-08,1.2911
2.71526e-08,1.2831
2.71759e-08,1.2782
2.71991e-08,1.2771
2.72224e-08,1.2785
2.72457e-08,1.2807
2.72689e-08,1.2801
2.72922e-08,1.2726
2.73155e-08,1.2569
2.73387e-08,1.2342
2.73620e-08,1.2066
2.73853e-08,1.1775
2.74085e-08,1.1502
2.74318e-08,1.1265
2.74551e-08,1.1085
2.74783e-08,1.0988
2.75016e-08,1.0984
2.75249e-08,1.1060
2.75481e-08,1.1188
2.75714e-08,1.1341
2.75947e-08,1.1494
2.76179e-08,1.1630
2.76412e-08,1.1744
2.76645e-08,1.1832
2.76877e-08,1.1893
2.77110e-08,1.1923
2.77343e-08,1.1917
2.77575e-08,1.1887
2.77808e-08,1.1854
2.78041e-08,1.1841
2.78273e-08,1.1866
2.78506e-08,1.1931
2.78739e-08,1.2025
2.78971e-08,1.2134
2.79204e-08,1.2245
2.79437e-08,1.2343
2.79669e-08,1.2412
2.79902e-08,1.2440
2.80135e-08,1.2422
2.80367e-08,1.2360
2.80600e-08,1.2268
2.80833e-08,1.2164
2.81065e-08,1.2068
2.81298e-08,1.1993
2.81531e-08,1.1941
2.81763e-08,1.1910
2.81996e-08,1.1895
2.82229e-08,1.1898
2.82461e-08,1.1919
2.82694e-08,1.1767
2.82927e-08,1.1325
2.83159e-08,1.0100
2.83392e-08,0.8453
2.83625e-08,0.7187
2.83857e-08,0.6344
2.84090e-08,0.5771
2.84323e-08,0.5414
2.84555e-08,0.5206
2.84788e-08,0.5079
2.85021e-08,0.5010
2.85253e-08,0.4976
2.85486e-08,0.4966
2.85719e-08,0.4980
2.85951e-08,0.5013
2.86184e-08,0.5047
2.86417e-08,0.5088
2.86649e-08,0.5130
2.86882e-08,0.5185
2.87115e-08,0.5499
2.87347e-08,0.6910
2.87580e-08,0.8970
2.87813e-08,1.0378
2.88045e-08,1.1301
2.88278e-08,1.1569
2.88511e-08,1.1444
2.88743e-08,1.0989
2.88976e-08,1.0321
2.89209e-08,0.9568
2.89441e-08,0.8839
2.89674e-08,0.8191
2.89907e-08,0.7654
2.90139e-08,0.7229
2.90372e-08,0.6899
2.90605e-08,0.6631
2.90838e-08,0.6396
2.91070e-08,0.6196
2.91303e-08,0.6032
2.91536e-08,0.5895
2.91768e-08,0.5766
2.92001e-08,0.5651
2.92234e-08,0.5644
2.92466e-08,0.5813
2.92699e-08,0.6169
2.92932e-08,0.6731
2.93164e-08,0.7489
2.93397e-08,0.8359
2.93630e-08,0.9263
2.93862e-08,1.0151
2.94095e-08,1.0961
2.94328e-08,1.1653
2.94560e-08,1.2211
2.94793e-08,1.2619
2.95026e-08,1.2871
2.95258e-08,1.2994
2.95491e-08,1.3037
2.95724e-08,1.3036
2.95956e-08,1.3008
2.96189e-08,1.2960
2.96422e-08,1.2906
2.96654e-08,1.2866
2.96887e-08,1.2849
2.97120e-08,1.2846
2.97352e-08,1.2843
2.97585e-08,1.2820
2.97818e-08,1.2742
2.98050e-08,1.2586
2.98283e-08,1.2364
2.98516e-08,1.2096
2.98748e-08,1.1814
2.98981e-08,1.1553
2.99214e-08,1.1322
2.99446e-08,1.0811
2.99679e-08,1.0044
2.99912e-08,0.8381
3.00144e-08,0.6909
3.00377e-08,0.5946
3.00610e-08,0.5338
3.00842e-08,0.5044
3.01075e-08,0.4944
3.01308e-08,0.4929
3.01540e-08,0.4957
3.01773e-08,0.4984
3.02006e-08,0.4989
3.02238e-08,0.4966
3.02471e-08,0.4923
3.02704e-08,0.4879
3.02936e-08,0.4859
3.03169e-08,0.4891
3.03402e-08,0.4979
3.03634e-08,0.5102
3.03867e-08,0.5227
3.04100e-08,0.5346
3.04332e-08,0.5456
3.04565e-08,0.5511
3.04798e-08,0.5420
3.05030e-08,0.5132
3.05263e-08,0.4649
3.05496e-08,0.3983
3.05728e-08,0.3195
3.05961e-08,0.2386
3.06194e-08,0.1636
3.06426e-08,0.0998
3.06659e-08,0.0494
3.06892e-08,0.0121
3.07124e-08,-0.0141
3.07357e-08,-0.0304
3.07590e-08,-0.0386
3.07822e-08,-0.0351
3.08055e-08,-0.0100
3.08288e-08,0.0829
3.08520e-08,0.2240
3.08753e-08,0.3294
3.08986e-08,0.4132
3.09218e-08,0.4672
3.09451e-08,0.4945
3.09684e-08,0.5087
3.09916e-08,0.5152
3.10149e-08,0.5234
3.10382e-08,0.5397
3.10614e-08,0.5669
3.10847e-08,0.6022
3.11080e-08,0.6406
3.11312e-08,0.6769
3.11545e-08,0.7051
3.11778e-08,0.7147
3.12010e-08,0.6918
3.12243e-08,0.5944
3.12476e-08,0.4336
3.12708e-08,0.2813
3.12941e-08,0.1641
3.13174e-08,0.0841
3.13406e-08,0.0497
3.13639e-08,0.0574
3.13872e-08,0.0932
3.14105e-08,0.1498
3.14337e-08,0.2160
3.14570e-08,0.2820
3.14803e-08,0.3435
3.15035e-08,0.3965
3.15268e-08,0.4380
3.15501e-08,0.4679
3.15733e-08,0.4870
3.15966e-08,0.4960
3.16199e-08,0.4977
3.16431e-08,0.4961
3.16664e-08,0.4967
3.16897e-08,0.5012
3.17129e-08,0.5048
3.17362e-08,0.4998
3.17595e-08,0.4828
3.17827e-08,0.4520
3.18060e-08,0.4056
3.18293e-08,0.3471
3.18525e-08,0.2822
3.18758e-08,0.2140
3.18991e-08,0.1461
3.19223e-08,0.0830
3.19456e-08,0.0270
3.19689e-08,-0.0197
3.19921e-08,-0.0553
3.20154e-08,-0.0801
3.20387e-08,-0.0965
3.20619e-08,-0.1063
3.20852e-08,-0.1094
3.21085e-08,-0.1062
3.21317e-08,-0.0988
3.21550e-08,-0.0906
3.21783e-08,-0.0846
3.22015e-08,-0.0821
3.22248e-08,-0.0829
3.22481e-08,-0.0852
3.22713e-08,-0.0855
3.22946e-08,-0.0802
3.23179e-08,-0.0685
3.23411e-08,-0.0514
3.23644e-08,-0.0303
3.23877e-08,-0.0078
3.24109e-08,0.0142
3.24342e-08,0.0344
3.24575e-08,0.0507
3.24807e-08,0.0615
3.25040e-08,0.0665
3.25273e-08,0.0671
3.25505e-08,0.0646
3.25738e-08,0.0599
3.25971e-08,0.0536
3.26203e-08,0.0461
3.26436e-08,0.0377
3.26669e-08,0.0292
3.26901e-08,0.0218
3.27134e-08,0.0172
3.27367e-08,0.0162
3.27599e-08,0.0181
3.27832e-08,0.0208
3.28065e-08,0.0222
3.28297e-08,0.0210
3.28530e-08,0.0180
3.28763e-08,0.0307
3.28995e-08,0.0831
3.29228e-08,0.2254
3.29461e-08,0.3486
3.29693e-08,0.4500
3.29926e-08,0.5226
3.30159e-08,0.5646
3.30391e-08,0.5936
3.30624e-08,0.6111
3.30857e-08,0.6225
3.31089e-08,0.6323
3.31322e-08,0.6408
3.31555e-08,0.6494
3.31787e-08,0.6576
3.32020e-08,0.6648
3.32253e-08,0.6697
3.32485e-08,0.6703
3.32718e-08,0.6667
3.32951e-08,0.6613
3.33183e-08,0.6563
3.33416e-08,0.6523
3.33649e-08,0.6492
3.33881e-08,0.6513
3.34114e-08,0.6646
3.34347e-08,0.6930
3.34579e-08,0.7368
3.34812e-08,0.7959
3.35045e-08,0.8654
3.35277e-08,0.9367
3.35510e-08,1.0036
3.35743e-08,1.0614
3.35975e-08,1.1081
3.36208e-08,1.1440
3.36441e-08,1.1707
3.36673e-08,1.1893
3.36906e-08,1.2011
3.37139e-08,1.2088
3.37372e-08,1.2158
3.37604e-08,1.2233
3.37837e-08,1.2308
3.38070e-08,1.2376
3.38302e-08,1.2438
3.38535e-08,1.2497
3.38768e-08,1.2550
3.39000e-08,1.2590
3.39233e-08,1.2608
3.39466e-08,1.2586
3.39698e-08,1.2498
3.39931e-08,1.2339
3.40164e-08,1.2129
3.40396e-08,1.1899
3.40629e-08,1.1689
3.40862e-08,1.1530
3.41094e-08,1.1431
3.41327e-08,1.1390
3.41560e-08,1.1406
3.41792e-08,1.1467
3.42025e-08,1.1553
3.42258e-08,1.1642
3.42490e-08,1.1719
3.42723e-08,1.1774
3.42956e-08,1.1805
3.43188e-08,1.1817
3.43421e-08,1.1821
3.43654e-08,1.1823
3.43886e-08,1.1825
3.44119e-08,1.1822
3.44352e-08,1.1815
3.44584e-08,1.1815
3.44817e-08,1.1835
3.45050e-08,1.1855
3.45282e-08,1.1568
3.45515e-08,1.0911
3.45748e-08,0.9360
3.45980e-08,0.7985
3.46213e-08,0.7031
3.46446e-08,0.6366
3.46678e-08,0.5945
3.46911e-08,0.5665
3.47144e-08,0.5459
3.47376e-08,0.5312
3.47609e-08,0.5200
3.47842e-08,0.5113
3.48074e-08,0.5055
3.48307e-08,0.5024
3.48540e-08,0.5010
3.48772e-08,0.5009
3.49005e-08,0.5028
3.49238e-08,0.5064
3.49470e-08,0.5105
3.49703e-08,0.5133
3.49936e-08,0.5151
3.50168e-08,0.5162
3.50401e-08,0.5125
3.50634e-08,0.4960
3.50866e-08,0.4633
3.51099e-08,0.4155
3.51332e-08,0.3544
3.51564e-08,0.2851
3.51797e-08,0.2158
3.52030e-08,0.1527
3.52262e-08,0.0996
3.52495e-08,0.0580
3.52728e-08,0.0267
3.52960e-08,0.0034
3.53193e-08,-0.0137
3.53426e-08,-0.0259
3.53658e-08,-0.0354
3.53891e-08,-0.0446
3.54124e-08,-0.0534
3.54356e-08,-0.0606
3.54589e-08,-0.0660
3.54822e-08,-0.0702
3.55054e-08,-0.0745
3.55287e-08,-0.0788
3.55520e-08,-0.0818
3.55752e-08,-0.0824
3.55985e-08,-0.0784
3.56218e-08,-0.0675
3.56450e-08,-0.0495
3.56683e-08,-0.0265
3.56916e-08,-0.0019
3.57148e-08,0.0202
3.57381e-08,0.0369
3.57614e-08,0.0474
3.57846e-08,0.0519
3.58079e-08,0.0510
3.58312e-08,0.0462
3.58544e-08,0.0400
3.58777e-08,0.0344
3.59010e-08,0.0305
3.59242e-08,0.0282
3.59475e-08,0.0272
3.59708e-08,0.0267
3.59940e-08,0.0263
3.60173e-08,0.0256
3.60406e-08,0.0252
3.60638e-08,0.0255
3.60871e-08,0.0263
3.61104e-08,0.0263
3.61337e-08,0.0241
3.61569e-08,0.0186
3.61802e-08,0.0100
3.62035e-08,0.0136
3.62267e-08,0.0469
3.62500e-08,0.1735
3.62733e-08,0.3116
3.62965e-08,0.4252
3.63198e-08,0.5050
3.63431e-08,0.5665
3.63663e-08,0.6033
3.63896e-08,0.6260
3.64129e-08,0.6394
3.64361e-08,0.6473
3.64594e-08,0.6517
3.64827e-08,0.6551
3.65059e-08,0.6579
3.65292e-08,0.6600
3.65525e-08,0.6620
3.65757e-08,0.6618
3.65990e-08,0.6432
3.66223e-08,0.6035
3.66455e-08,0.4806
3.66688e-08,0.3252
3.66921e-08,0.1954
3.67153e-08,0.0969
3.67386e-08,0.0429
3.67619e-08,0.0358
3.67851e-08,0.0585
3.68084e-08,0.1064
3.68317e-08,0.1685
3.68549e-08,0.2339
3.68782e-08,0.2956
3.69015e-08,0.3499
3.69247e-08,0.3953
3.69480e-08,0.4317
3.69713e-08,0.4620
3.69945e-08,0.4868
3.70178e-08,0.5059
3.70411e-08,0.5196
3.70643e-08,0.5301
3.70876e-08,0.5402
3.71109e-08,0.5489
3.71341e-08,0.5493
3.71574e-08,0.5356
3.71807e-08,0.5065
3.72039e-08,0.4609
3.72272e-08,0.3996
3.72505e-08,0.3293
3.72737e-08,0.2563
3.72970e-08,0.1839
3.73203e-08,0.1158
3.73435e-08,0.0552
3.73668e-08,0.0036
3.73901e-08,-0.0371
3.74133e-08,-0.0656
3.74366e-08,-0.0839
3.74599e-08,-0.0953
3.74831e-08,-0.1022
3.75064e-08,-0.1051
3.75297e-08,-0.1045
3.75529e-08,-0.1023
3.75762e-08,-0.1002
3.75995e-08,-0.0993
3.76227e-08,-0.0996
3.76460e-08,-0.1005
3.76693e-08,-0.0998
3.76925e-08,-0.0941
3.77158e-08,-0.0813
3.77391e-08,-0.0623
3.77623e-08,-0.0391
3.77856e-08,-0.0144
3.78089e-08,0.0093
3.78321e-08,0.0304
3.78554e-08,0.0481
3.78787e-08,0.0608
3.79019e-08,0.0675
3.79252e-08,0.0687
3.79485e-08,0.0659
3.79717e-08,0.0604
3.79950e-08,0.0537
3.80183e-08,0.0470
3.80415e-08,0.0407
3.80648e-08,0.0348
3.80881e-08,0.0296
3.81113e-08,0.0257
3.81346e-08,0.0239
3.81579e-08,0.0244
3.81811e-08,0.0259
3.82044e-08,0.0263
3.82277e-08,0.0242
3.82509e-08,0.0188
3.82742e-08,0.0109
3.82975e-08,0.0015
3.83207e-08,-0.0081
3.83440e-08,-0.0169
3.83673e-08,-0.0236
3.83905e-08,-0.0277
3.84138e-08,-0.0288
3.84371e-08,-0.0271
3.84603e-08,-0.0229
3.84836e-08,-0.0173
3.85069e-08,-0.0118
3.85302e-08,-0.0072
3.85534e-08,-0.0037
3.85767e-08,-0.0009
3.86000e-08,0.0014
3.86232e-08,0.0030
3.86465e-08,0.0035
3.86698e-08,0.0025
3.86930e-08,0.0006
3.87163e-08,-0.0014
3.87396e-08,-0.0027
3.87628e-08,-0.0024
3.87861e-08,-0.0005
3.88094e-08,0.0029
3.88326e-08,0.0068
3.88559e-08,0.0107
3.88792e-08,0.0139
3.89024e-08,0.0160
3.89257e-08,0.0166
3.89490e-08,0.0154
3.89722e-08,0.0126
3.89955e-08,0.0089
3.90188e-08,0.0054
3.90420e-08,0.0025
3.90653e-08,0.0007
3.90886e-08,-0.0004
3.91118e-08,0.0066
3.91351e-08,0.0393
3.91584e-08,0.1504
3.91816e-08,0.3066
3.92049e-08,0.4315
3.92282e-08,0.5233
3.92514e-08,0.5850
3.92747e-08,0.6214
3.92980e-08,0.6396
3.93212e-08,0.6469
3.93445e-08,0.6499
3.93678e-08,0.6510
3.93910e-08,0.6524
3.94143e-08,0.6540
3.94376e-08,0.6557
3.94608e-08,0.6585
3.94841e-08,0.6606
3.95074e-08,0.6612
3.95306e-08,0.6608
3.95539e-08,0.6604
3.95772e-08,0.6601
3.96004e-08,0.6587
3.96237e-08,0.6572
3.96470e-08,0.6615
3.96702e-08,0.6779
3.96935e-08,0.7090
3.97168e-08,0.7559
3.97400e-08,0.8175
3.97633e-08,0.8875
3.97866e-08,0.9584
3.98098e-08,1.0245
3.98331e-08,1.0814
3.98564e-08,1.1271
3.98796e-08,1.1621
3.99029e-08,1.1875
3.99262e-08,1.1940
3.99494e-08,1.1607
3.99727e-08,1.0665
3.99960e-08,0.9015
4.00192e-08,0.7760
4.00425e-08,0.6925
4.00658e-08,0.6371
4.00890e-08,0.6058
4.01123e-08,0.5905
4.01356e-08,0.5834
4.01588e-08,0.5808
4.01821e-08,0.5779
4.02054e-08,0.5701
4.02286e-08,0.5558
4.02519e-08,0.5357
4.02752e-08,0.5115
4.02984e-08,0.4875
4.03217e-08,0.4681
4.03450e-08,0.4550
4.03682e-08,0.4678
4.03915e-08,0.5646
4.04148e-08,0.7760
4.04380e-08,0.9340
4.04613e-08,1.0526
4.04846e-08,1.1140
4.05078e-08,1.1175
4.05311e-08,1.0865
4.05544e-08,1.0284
4.05776e-08,0.9561
4.06009e-08,0.8831
4.06242e-08,0.8161
4.06474e-08,0.7588
4.06707e-08,0.7118
4.06940e-08,0.6746
4.07173e-08,0.6466
4.07405e-08,0.6263
4.07638e-08,0.5986
4.07871e-08,0.5580
4.08103e-08,0.4407
4.08336e-08,0.2836
4.08569e-08,0.1502
4.08801e-08,0.0478
4.09034e-08,-0.0050
4.09267e-08,-0.0122
4.09499e-08,0.0130
4.09732e-08,0.0681
4.09965e-08,0.1400
4.10197e-08,0.2187
4.10430e-08,0.2995
4.10663e-08,0.3768
4.10895e-08,0.4459
4.11128e-08,0.5037
4.11361e-08,0.5496
4.11593e-08,0.5827
4.11826e-08,0.6039
4.12059e-08,0.6157
4.12291e-08,0.6203
4.12524e-08,0.6204
4.12757e-08,0.6159
4.12989e-08,0.6019
4.13222e-08,0.5744
4.13455e-08,0.5340
4.13687e-08,0.4804
4.13920e-08,0.4147
4.14153e-08,0.3425
4.14385e-08,0.2684
4.14618e-08,0.1946
4.14851e-08,0.1254
4.15083e-08,0.0633
4.15316e-08,0.0091
4.15549e-08,-0.0356
4.15781e-08,-0.0699
4.16014e-08,-0.0949
4.16247e-08,-0.1125
4.16479e-08,-0.1234
4.16712e-08,-0.1280
4.16945e-08,-0.1271
4.17177e-08,-0.1227
4.17410e-08,-0.1169
4.17643e-08,-0.1112
4.17875e-08,-0.1059
4.18108e-08,-0.1006
4.18341e-08,-0.0942
4.18573e-08,-0.0843
4.18806e-08,-0.0697
4.19039e-08,-0.0511
4.19271e-08,-0.0297
4.19504e-08,-0.0073
4.19737e-08,0.0140
4.19969e-08,0.0331
4.20202e-08,0.0492
4.20435e-08,0.0609
4.20667e-08,0.0678
4.20900e-08,0.0706
4.21133e-08,0.0702
4.21365e-08,0.0674
4.21598e-08,0.0629
4.21831e-08,0.0571
4.22063e-08,0.0505
4.22296e-08,0.0434
4.22529e-08,0.0363
4.22761e-08,0.0301
4.22994e-08,0.0257
4.23227e-08,0.0232
4.23459e-08,0.0218
4.23692e-08,0.0201
4.23925e-08,0.0170
4.24157e-08,0.0120
4.24390e-08,0.0095
4.24623e-08,0.0293
4.24855e-08,0.1143
4.25088e-08,0.2506
4.25321e-08,0.3834
4.25553e-08,0.4677
4.25786e-08,0.5348
4.26019e-08,0.5766
4.26251e-08,0.5997
4.26484e-08,0.6153
4.26717e-08,0.6254
4.26949e-08,0.6341
4.27182e-08,0.6421
4.27415e-08,0.6497
4.27647e-08,0.6567
4.27880e-08,0.6628
4.28113e-08,0.6662
4.28345e-08,0.6660
4.28578e-08,0.6631
4.28811e-08,0.6596
4.29043e-08,0.6571
4.29276e-08,0.6552
4.29509e-08,0.6545
4.29742e-08,0.6597
4.29974e-08,0.6766
4.30207e-08,0.7081
4.30440e-08,0.7546
4.30672e-08,0.8153
4.30905e-08,0.8844
4.31138e-08,0.9540
4.31370e-08,1.0185
4.31603e-08,1.0736
4.31836e-08,1.1178
4.32068e-08,1.1517
4.32301e-08,1.1766
4.32534e-08,1.1882
4.32766e-08,1.1610
4.32999e-08,1.0864
4.33232e-08,0.9242
4.33464e-08,0.7928
4.33697e-08,0.7033
4.33930e-08,0.6438
4.34162e-08,0.6112
4.34395e-08,0.5950
4.34628e-08,0.5867
4.34860e-08,0.5829
4.35093e-08,0.5791
4.35326e-08,0.5707
4.35558e-08,0.5562
4.35791e-08,0.5358
4.36024e-08,0.5116
4.36256e-08,0.4877
4.36489e-08,0.4686
4.36722e-08,0.4563
4.36954e-08,0.4500
4.37187e-08,0.4484
4.37420e-08,0.4522
4.37652e-08,0.4607
4.37885e-08,0.4672
4.38118e-08,0.4614
4.38350e-08,0.4387
4.38583e-08,0.3986
4.38816e-08,0.3418
4.39048e-08,0.2742
4.39281e-08,0.2049
4.39514e-08,0.1406
4.39746e-08,0.0850
4.39979e-08,0.0400
4.40212e-08,0.0054
4.40444e-08,-0.0192
4.40677e-08,-0.0338
4.40910e-08,-0.0393
4.41142e-08,-0.0290
4.41375e-08,0.0129
4.41608e-08,0.1336
4.41840e-08,0.2775
4.42073e-08,0.3942
4.42306e-08,0.4721
4.42538e-08,0.5202
4.42771e-08,0.5434
4.43004e-08,0.5484
4.43236e-08,0.5468
4.43469e-08,0.5479
4.43702e-08,0.5578
4.43934e-08,0.5793
4.44167e-08,0.6093
4.44400e-08,0.6423
4.44632e-08,0.6737
4.44865e-08,0.6979
4.45098e-08,0.7007
4.45330e-08,0.6739
4.45563e-08,0.5664
4.45796e-08,0.3984
4.46028e-08,0.2528
4.46261e-08,0.1420
4.46494e-08,0.0671
4.46726e-08,0.0432
4.46959e-08,0.0566
4.47192e-08,0.0953
4.47424e-08,0.1548
4.47657e-08,0.2225
4.47890e-08,0.2902
4.48122e-08,0.3534
4.48355e-08,0.4081
4.48588e-08,0.4509
4.48820e-08,0.4815
4.49053e-08,0.5004
4.49286e-08,0.5093
4.49518e-08,0.5347
4.49751e-08,0.6492
4.49984e-08,0.8549
4.50216e-08,1.0046
4.50449e-08,1.1176
4.50682e-08,1.1696
4.50914e-08,1.1737
4.51147e-08,1.1478
4.51380e-08,1.0972
4.51612e-08,1.0318
4.51845e-08,0.9615
4.52078e-08,0.8902
4.52310e-08,0.8209
4.52543e-08,0.7567
4.52776e-08,0.6986
4.53008e-08,0.6475
4.53241e-08,0.6035
4.53474e-08,0.5676
4.53707e-08,0.5409
4.53939e-08,0.5238
4.54172e-08,0.5146
4.54405e-08,0.5121
4.54637e-08,0.5221
4.54870e-08,0.5493
4.55103e-08,0.5930
4.55335e-08,0.6532
4.55568e-08,0.7292
4.55801e-08,0.8137
4.56033e-08,0.9003
4.56266e-08,0.9850
4.56499e-08,1.0626
4.56731e-08,1.1296
4.56964e-08,1.1859
4.57197e-08,1.2310
4.57429e-08,1.2648
4.57662e-08,1.2632
4.57895e-08,1.2241
4.58127e-08,1.0923
4.58360e-08,0.9485
4.58593e-08,0.8423
4.58825e-08,0.7634
4.59058e-08,0.7093
4.59291e-08,0.6726
4.59523e-08,0.6452
4.59756e-08,0.6238
4.59989e-08,0.6050
4.60221e-08,0.5845
4.60454e-08,0.5603
4.60687e-08,0.5336
4.60919e-08,0.5059
4.61152e-08,0.4787
4.61385e-08,0.4564
4.61617e-08,0.4402
4.61850e-08,0.4294
4.62083e-08,0.4233
4.62315e-08,0.4225
4.62548e-08,0.4272
4.62781e-08,0.4337
4.63013e-08,0.4329
4.63246e-08,0.4182
4.63479e-08,0.3885
4.63711e-08,0.3440
4.63944e-08,0.2875
4.64177e-08,0.2265
4.64409e-08,0.1676
4.64642e-08,0.1145
4.64875e-08,0.0697
4.65107e-08,0.0344
4.65340e-08,0.0081
4.65573e-08,-0.0093
4.65805e-08,-0.0183
4.66038e-08,-0.0178
4.66271e-08,0.0068
4.66503e-08,0.0957
4.66736e-08,0.2345
4.66969e-08,0.3691
4.67201e-08,0.4539
4.67434e-08,0.5165
4.67667e-08,0.5485
4.67899e-08,0.5579
4.68132e-08,0.5587
4.68365e-08,0.5573
4.68597e-08,0.5627
4.68830e-08,0.5776
4.69063e-08,0.6011
4.69295e-08,0.6291
4.69528e-08,0.6579
4.69761e-08,0.6820
4.69993e-08,0.6990
4.70226e-08,0.7087
4.70459e-08,0.7121
4.70691e-08,0.7099
4.70924e-08,0.7028
4.71157e-08,0.6934
4.71389e-08,0.6882
4.71622e-08,0.6947
4.71855e-08,0.7168
4.72087e-08,0.7561
4.72320e-08,0.8122
4.72553e-08,0.8795
4.72785e-08,0.9507
4.73018e-08,1.0200
4.73251e-08,1.0822
4.73483e-08,1.1328
4.73716e-08,1.1698
4.73949e-08,1.1931
4.74181e-08,1.1985
4.74414e-08,1.1625
4.74647e-08,1.0781
4.74879e-08,0.9079
4.75112e-08,0.7677
4.75345e-08,0.6723
4.75577e-08,0.6117
4.75810e-08,0.5815
4.76043e-08,0.5718
4.76275e-08,0.5720
4.76508e-08,0.5770
4.76741e-08,0.5807
4.76973e-08,0.5777
4.77206e-08,0.5664
4.77439e-08,0.5475
4.77672e-08,0.5235
4.77904e-08,0.4979
4.78137e-08,0.4754
4.78370e-08,0.4583
4.78602e-08,0.4470
4.78835e-08,0.4416
4.79068e-08,0.4439
4.79300e-08,0.4537
4.79533e-08,0.4639
4.79766e-08,0.4634
4.79998e-08,0.4460
4.80231e-08,0.4099
4.80464e-08,0.3552
4.80696e-08,0.2876
4.80929e-08,0.2160
4.81162e-08,0.1476
4.81394e-08,0.0869
4.81627e-08,0.0370
4.81860e-08,-0.0013
4.82092e-08,-0.0280
4.82325e-08,-0.0430
4.82558e-08,-0.0479
4.82790e-08,-0.0466
4.83023e-08,-0.0435
4.83256e-08,-0.0404
4.83488e-08,-0.0377
4.83721e-08,-0.0362
4.83954e-08,-0.0376
4.84186e-08,-0.0434
4.84419e-08,-0.0532
4.84652e-08,-0.0649
4.84884e-08,-0.0757
4.85117e-08,-0.0811
4.85350e-08,-0.0770
4.85582e-08,-0.0625
4.85815e-08,-0.0400
4.86048e-08,-0.0134
4.86280e-08,0.0124
4.86513e-08,0.0342
4.86746e-08,0.0505
4.86978e-08,0.0748
4.87211e-08,0.1345
4.87444e-08,0.2788
4.87676e-08,0.4221
4.87909e-08,0.5252
4.88142e-08,0.5939
4.88374e-08,0.6345
4.88607e-08,0.6506
4.88840e-08,0.6572
4.89072e-08,0.6591
4.89305e-08,0.6609
4.89538e-08,0.6656
4.89770e-08,0.6742
4.90003e-08,0.6849
4.90236e-08,0.6942
4.90468e-08,0.6993
4.90701e-08,0.6965
4.90934e-08,0.6705
4.91166e-08,0.6178
4.91399e-08,0.4869
4.91632e-08,0.3162
4.91864e-08,0.1711
4.92097e-08,0.0581
4.92330e-08,0.0026
4.92562e-08,-0.0025
4.92795e-08,0.0282
4.93028e-08,0.0884
4.93260e-08,0.1639
4.93493e-08,0.2414
4.93726e-08,0.3127
4.93958e-08,0.3733
4.94191e-08,0.4216
4.94424e-08,0.4577
4.94656e-08,0.4843
4.94889e-08,0.5026
