.HEADER
..NAMES
Time,V U1.U3
2.0708e-09,1.0274
2.0940e-09,0.8610
2.1173e-09,0.7330
2.1406e-09,0.6547
2.1638e-09,0.6063
2.1871e-09,0.5851
2.2104e-09,0.5794
2.2336e-09,0.5806
2.2569e-09,0.5826
2.2802e-09,0.5803
2.3034e-09,0.5703
2.3267e-09,0.5526
2.3500e-09,0.5294
2.3732e-09,0.5039
2.3965e-09,0.4806
2.4198e-09,0.4637
2.4430e-09,0.4543
2.4663e-09,0.4705
2.4896e-09,0.5690
2.5128e-09,0.7798
2.5361e-09,0.9483
2.5594e-09,1.0700
2.5826e-09,1.1328
2.6059e-09,1.1340
2.6292e-09,1.0986
2.6524e-09,1.0338
2.6757e-09,0.9565
2.6990e-09,0.8782
2.7222e-09,0.8070
2.7455e-09,0.7477
2.7688e-09,0.7009
2.7920e-09,0.6659
2.8153e-09,0.6416
2.8386e-09,0.6256
2.8618e-09,0.6020
2.8851e-09,0.5621
2.9084e-09,0.4470
2.9316e-09,0.2887
2.9549e-09,0.1489
2.9782e-09,0.0387
3.0014e-09,-0.0166
3.0247e-09,-0.0264
3.0480e-09,-0.0000
3.0712e-09,0.0571
3.0945e-09,0.1307
3.1178e-09,0.2128
3.1410e-09,0.2971
3.1643e-09,0.3766
3.1876e-09,0.4472
3.2108e-09,0.5060
3.2341e-09,0.5518
3.2574e-09,0.5844
3.2806e-09,0.6054
3.3039e-09,0.6164
3.3272e-09,0.6199
3.3504e-09,0.6191
3.3737e-09,0.6139
3.3970e-09,0.5993
3.4202e-09,0.5723
3.4435e-09,0.5329
3.4668e-09,0.4799
3.4901e-09,0.4156
3.5133e-09,0.3450
3.5366e-09,0.2711
3.5599e-09,0.1978
3.5831e-09,0.1287
3.6064e-09,0.0655
3.6297e-09,0.0099
3.6529e-09,-0.0359
3.6762e-09,-0.0713
3.6995e-09,-0.0953
3.7227e-09,-0.0957
3.7460e-09,-0.0529
3.7693e-09,0.0594
3.7925e-09,0.1804
3.8158e-09,0.2825
3.8391e-09,0.3637
3.8623e-09,0.4216
3.8856e-09,0.4617
3.9089e-09,0.4881
3.9321e-09,0.5091
3.9554e-09,0.5312
3.9787e-09,0.5557
4.0019e-09,0.5839
4.0252e-09,0.6142
4.0485e-09,0.6442
4.0717e-09,0.6714
4.0950e-09,0.6942
4.1183e-09,0.7113
4.1415e-09,0.7229
4.1648e-09,0.7297
4.1881e-09,0.7318
4.2113e-09,0.7297
4.2346e-09,0.7277
4.2579e-09,0.7320
4.2811e-09,0.7471
4.3044e-09,0.7750
4.3277e-09,0.8169
4.3509e-09,0.8696
4.3742e-09,0.9273
4.3975e-09,0.9856
4.4207e-09,1.0393
4.4440e-09,1.0848
4.4673e-09,1.1208
4.4905e-09,1.1468
4.5138e-09,1.1629
4.5371e-09,1.1401
4.5603e-09,1.0847
4.5836e-09,0.9255
4.6069e-09,0.7781
4.6301e-09,0.6786
4.6534e-09,0.6126
4.6767e-09,0.5762
4.6999e-09,0.5619
4.7232e-09,0.5588
4.7465e-09,0.5617
4.7697e-09,0.5650
4.7930e-09,0.5642
4.8163e-09,0.5567
4.8395e-09,0.5431
4.8628e-09,0.5245
4.8861e-09,0.5038
4.9093e-09,0.4860
4.9326e-09,0.4732
4.9559e-09,0.4661
4.9791e-09,0.4635
5.0024e-09,0.4656
5.0257e-09,0.4728
5.0489e-09,0.4795
5.0722e-09,0.4750
5.0955e-09,0.4531
5.1187e-09,0.4128
5.1420e-09,0.3550
5.1653e-09,0.2863
5.1885e-09,0.2153
5.2118e-09,0.1485
5.2351e-09,0.0906
5.2583e-09,0.0436
5.2816e-09,0.0074
5.3049e-09,-0.0190
5.3281e-09,-0.0355
5.3514e-09,-0.0429
5.3747e-09,-0.0441
5.3979e-09,-0.0432
5.4212e-09,-0.0428
5.4445e-09,-0.0434
5.4677e-09,-0.0452
5.4910e-09,-0.0494
5.5143e-09,-0.0572
5.5375e-09,-0.0674
5.5608e-09,-0.0778
5.5841e-09,-0.0853
5.6073e-09,-0.0858
5.6306e-09,-0.0766
5.6539e-09,-0.0581
5.6771e-09,-0.0329
5.7004e-09,-0.0057
5.7237e-09,0.0185
5.7469e-09,0.0366
5.7702e-09,0.0486
5.7935e-09,0.0547
5.8168e-09,0.0555
5.8400e-09,0.0515
5.8633e-09,0.0443
5.8866e-09,0.0359
5.9098e-09,0.0280
5.9331e-09,0.0215
5.9564e-09,0.0170
5.9796e-09,0.0145
6.0029e-09,0.0142
6.0262e-09,0.0160
6.0494e-09,0.0197
6.0727e-09,0.0248
6.0960e-09,0.0299
6.1192e-09,0.0326
6.1425e-09,0.0308
6.1658e-09,0.0233
6.1890e-09,0.0115
6.2123e-09,0.0086
6.2356e-09,0.0402
6.2588e-09,0.1458
6.2821e-09,0.2907
6.3054e-09,0.4019
6.3286e-09,0.4899
6.3519e-09,0.5525
6.3752e-09,0.5961
6.3984e-09,0.6221
6.4217e-09,0.6389
6.4450e-09,0.6502
6.4682e-09,0.6576
6.4915e-09,0.6626
6.5148e-09,0.6656
6.5380e-09,0.6667
6.5613e-09,0.6661
6.5846e-09,0.6625
6.6078e-09,0.6558
6.6311e-09,0.6485
6.6544e-09,0.6437
6.6776e-09,0.6426
6.7009e-09,0.6443
6.7242e-09,0.6501
6.7474e-09,0.6643
6.7707e-09,0.6907
6.7940e-09,0.7299
6.8172e-09,0.7825
6.8405e-09,0.8451
6.8638e-09,0.9112
6.8870e-09,0.9753
6.9103e-09,1.0325
6.9336e-09,1.0802
6.9568e-09,1.1187
6.9801e-09,1.1495
7.0034e-09,1.1734
7.0266e-09,1.1745
7.0499e-09,1.1405
7.0732e-09,1.0293
7.0964e-09,0.8748
7.1197e-09,0.7591
7.1430e-09,0.6845
7.1662e-09,0.6370
7.1895e-09,0.6106
7.2128e-09,0.5963
7.2360e-09,0.5874
7.2593e-09,0.5802
7.2826e-09,0.5709
7.3058e-09,0.5571
7.3291e-09,0.5385
7.3524e-09,0.5166
7.3756e-09,0.4938
7.3989e-09,0.4747
7.4222e-09,0.4627
7.4454e-09,0.4586
7.4687e-09,0.4848
7.4920e-09,0.6113
7.5152e-09,0.8142
7.5385e-09,0.9778
7.5618e-09,1.0779
7.5850e-09,1.1205
7.6083e-09,1.1128
7.6316e-09,1.0706
7.6548e-09,1.0043
7.6781e-09,0.9303
7.7014e-09,0.8585
7.7246e-09,0.7953
7.7479e-09,0.7442
7.7712e-09,0.7040
7.7944e-09,0.6733
7.8177e-09,0.6507
7.8410e-09,0.6341
7.8642e-09,0.6037
7.8875e-09,0.5518
7.9108e-09,0.4147
7.9340e-09,0.2506
7.9573e-09,0.1206
7.9806e-09,0.0247
8.0038e-09,-0.0231
8.0271e-09,-0.0275
8.0504e-09,0.0092
8.0736e-09,0.0734
8.0969e-09,0.1514
8.1202e-09,0.2360
8.1435e-09,0.3198
8.1667e-09,0.3967
8.1900e-09,0.4630
8.2133e-09,0.5163
8.2365e-09,0.5566
8.2598e-09,0.5839
8.2831e-09,0.6047
8.3063e-09,0.6579
8.3296e-09,0.8273
8.3529e-09,1.0173
8.3761e-09,1.1517
8.3994e-09,1.2273
8.4227e-09,1.2484
8.4459e-09,1.2284
8.4692e-09,1.1807
8.4925e-09,1.1136
8.5157e-09,1.0385
8.5390e-09,0.9595
8.5623e-09,0.8810
8.5855e-09,0.8071
8.6088e-09,0.7385
8.6321e-09,0.6776
8.6553e-09,0.6248
8.6786e-09,0.5793
8.7019e-09,0.5426
8.7251e-09,0.5161
8.7484e-09,0.4990
8.7717e-09,0.4880
8.7949e-09,0.4837
8.8182e-09,0.4952
8.8415e-09,0.5262
8.8647e-09,0.5779
8.8880e-09,0.6522
8.9113e-09,0.7417
8.9345e-09,0.8373
8.9578e-09,0.9322
8.9811e-09,1.0192
9.0043e-09,1.0943
9.0276e-09,1.1572
9.0509e-09,1.2084
9.0741e-09,1.2487
9.0974e-09,1.2761
9.1207e-09,1.2622
9.1439e-09,1.2102
9.1672e-09,1.0636
9.1905e-09,0.9259
9.2137e-09,0.8219
9.2370e-09,0.7524
9.2603e-09,0.7027
9.2835e-09,0.6693
9.3068e-09,0.6449
9.3301e-09,0.6254
9.3533e-09,0.6056
9.3766e-09,0.5813
9.3999e-09,0.5523
9.4231e-09,0.5195
9.4464e-09,0.4860
9.4697e-09,0.4569
9.4929e-09,0.4360
9.5162e-09,0.4240
9.5395e-09,0.4197
9.5627e-09,0.4201
9.5860e-09,0.4250
9.6093e-09,0.4334
9.6325e-09,0.4392
9.6558e-09,0.4332
9.6791e-09,0.4109
9.7023e-09,0.3727
9.7256e-09,0.3204
9.7489e-09,0.2604
9.7721e-09,0.1997
9.7954e-09,0.1433
9.8187e-09,0.0945
9.8419e-09,0.0548
9.8652e-09,0.0240
9.8885e-09,0.0022
9.9117e-09,-0.0103
9.9350e-09,-0.0146
9.9583e-09,-0.0145
9.9815e-09,-0.0145
1.00048e-08,-0.0169
1.00281e-08,-0.0216
1.00513e-08,-0.0284
1.00746e-08,-0.0374
1.00979e-08,-0.0489
1.01211e-08,-0.0612
1.01444e-08,-0.0719
1.01677e-08,-0.0784
1.01909e-08,-0.0775
1.02142e-08,-0.0677
1.02375e-08,-0.0500
1.02607e-08,-0.0274
1.02840e-08,-0.0044
1.03073e-08,0.0152
1.03305e-08,0.0297
1.03538e-08,0.0393
1.03771e-08,0.0551
1.04003e-08,0.1034
1.04236e-08,0.2278
1.04469e-08,0.3774
1.04702e-08,0.4823
1.04934e-08,0.5601
1.05167e-08,0.6083
1.05400e-08,0.6374
1.05632e-08,0.6526
1.05865e-08,0.6626
1.06098e-08,0.6713
1.06330e-08,0.6801
1.06563e-08,0.6893
1.06796e-08,0.6970
1.07028e-08,0.7009
1.07261e-08,0.6994
1.07494e-08,0.6905
1.07726e-08,0.6754
1.07959e-08,0.6584
1.08192e-08,0.6433
1.08424e-08,0.6318
1.08657e-08,0.6232
1.08890e-08,0.6208
1.09122e-08,0.6309
1.09355e-08,0.6583
1.09588e-08,0.7038
1.09820e-08,0.7669
1.10053e-08,0.8414
1.10286e-08,0.9180
1.10518e-08,0.9897
1.10751e-08,1.0510
1.10984e-08,1.0995
1.11216e-08,1.1360
1.11449e-08,1.1625
1.11682e-08,1.1807
1.11914e-08,1.1771
1.12147e-08,1.1383
1.12380e-08,1.0278
1.12612e-08,0.8756
1.12845e-08,0.7596
1.13078e-08,0.6881
1.13310e-08,0.6443
1.13543e-08,0.6221
1.13776e-08,0.6113
1.14008e-08,0.6047
1.14241e-08,0.5981
1.14474e-08,0.5870
1.14706e-08,0.5688
1.14939e-08,0.5439
1.15172e-08,0.5151
1.15404e-08,0.4864
1.15637e-08,0.4635
1.15870e-08,0.4501
1.16102e-08,0.4465
1.16335e-08,0.4735
1.16568e-08,0.6043
1.16800e-08,0.8136
1.17033e-08,0.9809
1.17266e-08,1.0844
1.17498e-08,1.1264
1.17731e-08,1.1193
1.17964e-08,1.0753
1.18196e-08,1.0064
1.18429e-08,0.9296
1.18662e-08,0.8555
1.18894e-08,0.7905
1.19127e-08,0.7382
1.19360e-08,0.6976
1.19592e-08,0.6676
1.19825e-08,0.6470
1.20058e-08,0.6336
1.20290e-08,0.6074
1.20523e-08,0.5601
1.20756e-08,0.4233
1.20988e-08,0.2600
1.21221e-08,0.1308
1.21454e-08,0.0320
1.21686e-08,-0.0195
1.21919e-08,-0.0259
1.22152e-08,0.0080
1.22384e-08,0.0701
1.22617e-08,0.1472
1.22850e-08,0.2320
1.23082e-08,0.3171
1.23315e-08,0.3957
1.23548e-08,0.4638
1.23780e-08,0.5185
1.24013e-08,0.5597
1.24246e-08,0.5875
1.24478e-08,0.6044
1.24711e-08,0.6126
1.24944e-08,0.6148
1.25176e-08,0.6139
1.25409e-08,0.6081
1.25642e-08,0.5920
1.25874e-08,0.5637
1.26107e-08,0.5233
1.26340e-08,0.4695
1.26572e-08,0.4055
1.26805e-08,0.3355
1.27038e-08,0.2619
1.27270e-08,0.1888
1.27503e-08,0.1197
1.27736e-08,0.0563
1.27968e-08,0.0010
1.28201e-08,-0.0440
1.28434e-08,-0.0781
1.28667e-08,-0.1020
1.28899e-08,-0.1174
1.29132e-08,-0.1258
1.29365e-08,-0.1278
1.29597e-08,-0.1251
1.29830e-08,-0.1202
1.30063e-08,-0.1153
1.30295e-08,-0.1111
1.30528e-08,-0.1072
1.30761e-08,-0.1029
1.30993e-08,-0.0961
1.31226e-08,-0.0851
1.31459e-08,-0.0697
1.31691e-08,-0.0504
1.31924e-08,-0.0286
1.32157e-08,-0.0067
1.32389e-08,0.0140
1.32622e-08,0.0330
1.32855e-08,0.0541
1.33087e-08,0.0993
1.33320e-08,0.2134
1.33553e-08,0.3865
1.33785e-08,0.5113
1.34018e-08,0.6038
1.34251e-08,0.6618
1.34483e-08,0.6874
1.34716e-08,0.6973
1.34949e-08,0.6972
1.35181e-08,0.6938
1.35414e-08,0.6916
1.35647e-08,0.6910
1.35879e-08,0.6919
1.36112e-08,0.6927
1.36345e-08,0.6920
1.36577e-08,0.6872
1.36810e-08,0.6775
1.37043e-08,0.6646
1.37275e-08,0.6513
1.37508e-08,0.6390
1.37741e-08,0.6275
1.37973e-08,0.6187
1.38206e-08,0.6197
1.38439e-08,0.6374
1.38671e-08,0.6740
1.38904e-08,0.7305
1.39137e-08,0.8030
1.39369e-08,0.8824
1.39602e-08,0.9605
1.39835e-08,1.0308
1.40067e-08,1.0888
1.40300e-08,1.1337
1.40533e-08,1.1668
1.40765e-08,1.1897
1.40998e-08,1.2042
1.41231e-08,1.2129
1.41463e-08,1.2197
1.41696e-08,1.2276
1.41929e-08,1.2366
1.42161e-08,1.2456
1.42394e-08,1.2536
1.42627e-08,1.2613
1.42859e-08,1.2687
1.43092e-08,1.2747
1.43325e-08,1.2781
1.43557e-08,1.2766
1.43790e-08,1.2675
1.44023e-08,1.2501
1.44255e-08,1.2258
1.44488e-08,1.1981
1.44721e-08,1.1719
1.44953e-08,1.1514
1.45186e-08,1.1383
1.45419e-08,1.1325
1.45651e-08,1.1331
1.45884e-08,1.1390
1.46117e-08,1.1485
1.46349e-08,1.1587
1.46582e-08,1.1673
1.46815e-08,1.1733
1.47047e-08,1.1765
1.47280e-08,1.1774
1.47513e-08,1.1771
1.47745e-08,1.1764
1.47978e-08,1.1756
1.48211e-08,1.1746
1.48443e-08,1.1737
1.48676e-08,1.1739
1.48909e-08,1.1768
1.49141e-08,1.1836
1.49374e-08,1.1835
1.49607e-08,1.1503
1.49839e-08,1.0571
1.50072e-08,0.8997
1.50305e-08,0.7674
1.50537e-08,0.6790
1.50770e-08,0.6175
1.51003e-08,0.5777
1.51236e-08,0.5505
1.51468e-08,0.5317
1.51701e-08,0.5188
1.51934e-08,0.5099
1.52166e-08,0.5043
1.52399e-08,0.5014
1.52632e-08,0.5007
1.52864e-08,0.5009
1.53097e-08,0.5024
1.53330e-08,0.5059
1.53562e-08,0.5111
1.53795e-08,0.5388
1.54028e-08,0.6564
1.54260e-08,0.8657
1.54493e-08,1.0186
1.54726e-08,1.1148
1.54958e-08,1.1468
1.55191e-08,1.1341
1.55424e-08,1.0898
1.55656e-08,1.0239
1.55889e-08,0.9514
1.56122e-08,0.8817
1.56354e-08,0.8206
1.56587e-08,0.7714
1.56820e-08,0.7324
1.57052e-08,0.7012
1.57285e-08,0.6751
1.57518e-08,0.6509
1.57750e-08,0.6289
1.57983e-08,0.6101
1.58216e-08,0.5941
1.58448e-08,0.5786
1.58681e-08,0.5633
1.58914e-08,0.5581
1.59146e-08,0.5705
1.59379e-08,0.6032
1.59612e-08,0.6596
1.59844e-08,0.7371
1.60077e-08,0.8266
1.60310e-08,0.9207
1.60542e-08,1.0120
1.60775e-08,1.0936
1.61008e-08,1.1620
1.61240e-08,1.2157
1.61473e-08,1.2536
1.61706e-08,1.2765
1.61938e-08,1.2870
1.62171e-08,1.2905
1.62404e-08,1.2916
1.62636e-08,1.2918
1.62869e-08,1.2908
1.63102e-08,1.2892
1.63334e-08,1.2887
1.63567e-08,1.2900
1.63800e-08,1.2921
1.64032e-08,1.2936
1.64265e-08,1.2916
1.64498e-08,1.2822
1.64730e-08,1.2644
1.64963e-08,1.2389
1.65196e-08,1.2082
1.65428e-08,1.1770
1.65661e-08,1.1495
1.65894e-08,1.1278
1.66126e-08,1.1129
1.66359e-08,1.1057
1.66592e-08,1.1068
1.66824e-08,1.1148
1.67057e-08,1.1271
1.67290e-08,1.1405
1.67522e-08,1.1527
1.67755e-08,1.1627
1.67988e-08,1.1701
1.68220e-08,1.1752
1.68453e-08,1.1784
1.68686e-08,1.1798
1.68918e-08,1.1794
1.69151e-08,1.1778
1.69384e-08,1.1766
1.69616e-08,1.1777
1.69849e-08,1.1831
1.70082e-08,1.1929
1.70314e-08,1.1740
1.70547e-08,1.1301
1.70780e-08,0.9836
1.71012e-08,0.8349
1.71245e-08,0.7283
1.71478e-08,0.6570
1.71710e-08,0.6075
1.71943e-08,0.5747
1.72176e-08,0.5503
1.72408e-08,0.5321
1.72641e-08,0.5184
1.72874e-08,0.5083
1.73106e-08,0.5016
1.73339e-08,0.4977
1.73572e-08,0.4958
1.73804e-08,0.4959
1.74037e-08,0.4989
1.74270e-08,0.5046
1.74502e-08,0.5118
1.74735e-08,0.5169
1.74968e-08,0.5189
1.75201e-08,0.5186
1.75433e-08,0.5132
1.75666e-08,0.4957
1.75899e-08,0.4624
1.76131e-08,0.4138
1.76364e-08,0.3524
1.76597e-08,0.2841
1.76829e-08,0.2166
1.77062e-08,0.1560
1.77295e-08,0.1057
1.77527e-08,0.0667
1.77760e-08,0.0367
1.77993e-08,0.0131
1.78225e-08,-0.0055
1.78458e-08,-0.0197
1.78691e-08,-0.0307
1.78923e-08,-0.0407
1.79156e-08,-0.0510
1.79389e-08,-0.0607
1.79621e-08,-0.0687
1.79854e-08,-0.0751
1.80087e-08,-0.0809
1.80319e-08,-0.0855
1.80552e-08,-0.0879
1.80785e-08,-0.0868
1.81017e-08,-0.0801
1.81250e-08,-0.0665
1.81483e-08,-0.0464
1.81715e-08,-0.0224
1.81948e-08,0.0019
1.82181e-08,0.0219
1.82413e-08,0.0353
1.82646e-08,0.0422
1.82879e-08,0.0528
1.83111e-08,0.0910
1.83344e-08,0.2091
1.83577e-08,0.3672
1.83809e-08,0.4762
1.84042e-08,0.5655
1.84275e-08,0.6227
1.84507e-08,0.6545
1.84740e-08,0.6734
1.84973e-08,0.6819
1.85205e-08,0.6870
1.85438e-08,0.6907
1.85671e-08,0.6941
1.85903e-08,0.6967
1.86136e-08,0.6970
1.86369e-08,0.6940
1.86601e-08,0.6851
1.86834e-08,0.6704
1.87067e-08,0.6536
1.87299e-08,0.6389
1.87532e-08,0.6285
1.87765e-08,0.6217
1.87997e-08,0.6206
1.88230e-08,0.6312
1.88463e-08,0.6577
1.88695e-08,0.7006
1.88928e-08,0.7600
1.89161e-08,0.8311
1.89393e-08,0.9054
1.89626e-08,0.9765
1.89859e-08,1.0389
1.90091e-08,1.0898
1.90324e-08,1.1295
1.90557e-08,1.1598
1.90789e-08,1.1818
1.91022e-08,1.1966
1.91255e-08,1.2068
1.91487e-08,1.2161
1.91720e-08,1.2270
1.91953e-08,1.2390
1.92185e-08,1.2502
1.92418e-08,1.2596
1.92651e-08,1.2671
1.92883e-08,1.2724
1.93116e-08,1.2748
1.93349e-08,1.2740
1.93581e-08,1.2685
1.93814e-08,1.2565
1.94047e-08,1.2382
1.94279e-08,1.2149
1.94512e-08,1.1902
1.94745e-08,1.1683
1.94977e-08,1.1524
1.95210e-08,1.1279
1.95443e-08,1.0772
1.95675e-08,0.9623
1.95908e-08,0.8012
1.96141e-08,0.6760
1.96373e-08,0.5954
1.96606e-08,0.5452
1.96839e-08,0.5183
1.97071e-08,0.5028
1.97304e-08,0.4935
1.97537e-08,0.4875
1.97769e-08,0.4829
1.98002e-08,0.4794
1.98235e-08,0.4769
1.98468e-08,0.4759
1.98700e-08,0.4768
1.98933e-08,0.4816
1.99166e-08,0.4918
1.99398e-08,0.5074
1.99631e-08,0.5456
1.99864e-08,0.6920
2.00096e-08,0.9042
2.00329e-08,1.0619
2.00562e-08,1.1582
2.00794e-08,1.1843
2.01027e-08,1.1676
2.01260e-08,1.1149
2.01492e-08,1.0394
2.01725e-08,0.9575
2.01958e-08,0.8800
2.02190e-08,0.8132
2.02423e-08,0.7608
2.02656e-08,0.7209
2.02888e-08,0.6904
2.03121e-08,0.6660
2.03354e-08,0.6447
2.03586e-08,0.6261
2.03819e-08,0.6104
2.04052e-08,0.5956
2.04284e-08,0.5790
2.04517e-08,0.5613
2.04750e-08,0.5533
2.04982e-08,0.5628
2.05215e-08,0.5937
2.05448e-08,0.6497
2.05680e-08,0.7276
2.05913e-08,0.8187
2.06146e-08,0.9154
2.06378e-08,1.0102
2.06611e-08,1.0957
2.06844e-08,1.1682
2.07076e-08,1.2249
2.07309e-08,1.2642
2.07542e-08,1.2869
2.07774e-08,1.2694
2.08007e-08,1.2190
2.08240e-08,1.0739
2.08472e-08,0.9213
2.08705e-08,0.7952
2.08938e-08,0.7187
2.09170e-08,0.6702
2.09403e-08,0.6439
2.09636e-08,0.6307
2.09868e-08,0.6242
2.10101e-08,0.6171
2.10334e-08,0.6028
2.10566e-08,0.5798
2.10799e-08,0.5491
2.11032e-08,0.5138
2.11264e-08,0.4791
2.11497e-08,0.4501
2.11730e-08,0.4289
2.11962e-08,0.4207
2.12195e-08,0.4569
2.12428e-08,0.6157
2.12660e-08,0.8183
2.12893e-08,0.9675
2.13126e-08,1.0686
2.13358e-08,1.1039
2.13591e-08,1.0962
2.13824e-08,1.0553
2.14056e-08,0.9926
2.14289e-08,0.9223
2.14522e-08,0.8534
2.14754e-08,0.7907
2.14987e-08,0.7381
2.15220e-08,0.6961
2.15452e-08,0.6655
2.15685e-08,0.6452
2.15918e-08,0.6333
2.16150e-08,0.6277
2.16383e-08,0.6261
2.16616e-08,0.6250
2.16848e-08,0.6208
2.17081e-08,0.6150
2.17314e-08,0.6165
2.17546e-08,0.6307
2.17779e-08,0.6605
2.18012e-08,0.7098
2.18244e-08,0.7765
2.18477e-08,0.8546
2.18710e-08,0.9390
2.18942e-08,1.0229
2.19175e-08,1.0997
2.19408e-08,1.1655
2.19640e-08,1.2181
2.19873e-08,1.2564
2.20106e-08,1.2780
2.20338e-08,1.2541
2.20571e-08,1.1862
2.20804e-08,1.0276
2.21037e-08,0.8789
2.21269e-08,0.7666
2.21502e-08,0.6935
2.21735e-08,0.6459
2.21967e-08,0.6198
2.22200e-08,0.6062
2.22433e-08,0.5999
2.22665e-08,0.5940
2.22898e-08,0.5831
2.23131e-08,0.5656
2.23363e-08,0.5420
2.23596e-08,0.5137
2.23829e-08,0.4851
2.24061e-08,0.4604
2.24294e-08,0.4417
2.24527e-08,0.4405
2.24759e-08,0.5037
2.24992e-08,0.6892
2.25225e-08,0.8818
2.25457e-08,1.0034
2.25690e-08,1.0799
2.25923e-08,1.1001
2.26155e-08,1.0826
2.26388e-08,1.0355
2.26621e-08,0.9725
2.26853e-08,0.9052
2.27086e-08,0.8401
2.27319e-08,0.7821
2.27551e-08,0.7331
2.27784e-08,0.6932
2.28017e-08,0.6631
2.28249e-08,0.6413
2.28482e-08,0.6267
2.28715e-08,0.6186
2.28947e-08,0.6152
2.29180e-08,0.6128
2.29413e-08,0.6080
2.29645e-08,0.6052
2.29878e-08,0.6127
2.30111e-08,0.6341
2.30343e-08,0.6729
2.30576e-08,0.7312
2.30809e-08,0.8042
2.31041e-08,0.8858
2.31274e-08,0.9705
2.31507e-08,1.0510
2.31739e-08,1.1224
2.31972e-08,1.1821
2.32205e-08,1.2286
2.32437e-08,1.2616
2.32670e-08,1.2822
2.32903e-08,1.2932
2.33135e-08,1.2981
2.33368e-08,1.2987
2.33601e-08,1.2951
2.33833e-08,1.2885
2.34066e-08,1.2814
2.34299e-08,1.2767
2.34531e-08,1.2748
2.34764e-08,1.2752
2.34997e-08,1.2759
2.35229e-08,1.2732
2.35462e-08,1.2641
2.35695e-08,1.2480
2.35927e-08,1.2254
2.36160e-08,1.1990
2.36393e-08,1.1727
2.36625e-08,1.1494
2.36858e-08,1.1311
2.37091e-08,1.1190
2.37323e-08,1.1141
2.37556e-08,1.1160
2.37789e-08,1.1231
2.38021e-08,1.1327
2.38254e-08,1.1431
2.38487e-08,1.1533
2.38719e-08,1.1629
2.38952e-08,1.1716
2.39185e-08,1.1790
2.39417e-08,1.1844
2.39650e-08,1.1871
2.39883e-08,1.1870
2.40115e-08,1.1852
2.40348e-08,1.1834
2.40581e-08,1.1840
2.40813e-08,1.1885
2.41046e-08,1.1966
2.41279e-08,1.2069
2.41511e-08,1.2178
2.41744e-08,1.2274
2.41977e-08,1.2343
2.42209e-08,1.2375
2.42442e-08,1.2366
2.42675e-08,1.2321
2.42907e-08,1.2253
2.43140e-08,1.2175
2.43373e-08,1.2103
2.43605e-08,1.2044
2.43838e-08,1.2002
2.44071e-08,1.1972
2.44303e-08,1.1951
2.44536e-08,1.1940
2.44769e-08,1.1940
2.45002e-08,1.1956
2.45234e-08,1.1985
2.45467e-08,1.2015
2.45700e-08,1.2035
2.45932e-08,1.2035
2.46165e-08,1.2014
2.46398e-08,1.1974
2.46630e-08,1.1926
2.46863e-08,1.1880
2.47096e-08,1.1847
2.47328e-08,1.1835
2.47561e-08,1.1845
2.47794e-08,1.1876
2.48026e-08,1.1921
2.48259e-08,1.1970
2.48492e-08,1.2013
